df_hash,22ZHK4.P6Z1T7
56.634,0.996
56.664,0.998
56.694,0.991
56.724,0.994
56.754,0.998
56.784,1.000
56.814,0.995
56.844,0.995
56.874,0.992
56.904,0.993
56.934,0.999
56.964,0.997
56.994,0.997
57.024,0.994
57.054,0.992
57.084,0.996
57.114,0.997
57.144,0.994
57.174,0.996
57.204,0.989
57.234,0.996
57.264,1.000
57.294,1.001
57.324,0.999
57.354,0.992
57.384,0.987
57.414,0.994
57.444,1.002
57.474,0.999
57.504,0.990
57.534,0.986
57.564,0.995
57.594,1.000
57.624,0.990
57.654,0.991
57.684,0.996
57.714,0.995
57.744,0.997
57.774,0.997
57.804,0.992
57.834,0.992
57.864,0.995
57.894,0.995
57.924,0.994
57.954,0.994
57.984,0.994
58.014,0.998
58.044,0.997
58.074,0.993
58.104,0.996
58.134,0.991
58.164,0.995
58.194,1.002
58.224,0.994
58.254,0.997
58.284,0.990
58.314,0.996
58.344,1.000
58.374,0.997
58.404,0.993
58.434,0.992
58.464,0.995
58.494,1.000
58.524,0.996
58.554,0.990
58.584,0.991
58.614,1.004
58.644,0.997
58.674,0.997
58.704,0.995
58.734,0.996
58.764,0.994
58.794,0.994
58.824,0.995
58.854,0.994
58.884,1.001
58.914,0.991
58.944,0.991
58.974,0.997
59.004,0.991
59.034,1.000
59.064,0.997
59.094,0.990
59.124,0.993
59.154,0.996
59.184,1.000
59.214,0.996
59.244,0.998
59.274,0.981
59.304,1.002
59.334,0.999
59.364,0.997
59.394,0.991
59.424,0.993
59.454,0.998
59.484,0.999
59.514,0.994
59.544,0.991
59.574,0.992
59.604,1.000
59.634,0.995
59.664,0.995
59.694,0.994
59.724,0.994
59.754,0.995
59.784,0.998
59.814,0.996
59.844,0.995
59.874,0.994
59.904,0.998
59.934,0.993
59.964,1.003
59.994,0.997
60.024,0.991
60.054,0.992
60.084,0.999
60.114,0.997
60.144,0.995
60.174,0.995
60.204,0.984
60.234,0.999
60.264,1.001
60.294,0.994
60.324,0.989
60.354,0.995
60.384,0.996
60.414,0.996
60.444,1.003
60.474,0.994
60.504,0.994
60.534,0.994
60.564,0.996
60.594,0.993
60.624,0.998
60.654,0.995
60.684,0.999
60.714,0.998
60.744,0.997
60.774,0.991
60.804,0.994
60.834,0.996
60.864,1.003
60.894,1.005
60.924,0.995
60.954,0.988
60.984,0.995
61.014,0.996
61.044,0.996
61.074,0.997
61.104,0.995
61.134,0.991
61.164,0.999
61.194,0.994
61.224,0.993
61.254,0.994
61.284,0.995
61.314,0.999
61.344,0.999
61.374,0.991
61.404,0.997
61.434,0.993
61.464,0.997
61.494,1.000
61.524,0.995
61.554,0.994
61.584,1.002
61.614,0.999
61.644,0.995
61.674,0.996
61.704,0.996
61.734,0.996
61.764,0.993
61.794,0.994
61.824,0.996
61.854,0.998
61.884,0.995
61.914,0.993
61.944,0.987
61.974,0.998
62.004,1.000
62.034,0.997
62.064,0.994
62.094,0.991
62.124,0.999
62.154,0.995
62.184,0.997
62.214,0.988
62.244,0.992
62.274,1.000
62.304,0.993
62.334,0.994
62.364,1.000
62.394,0.995
62.424,0.997
62.454,0.995
62.484,0.995
62.514,0.994
62.544,0.999
62.574,0.993
62.604,0.992
62.634,0.994
62.664,0.996
62.694,0.999
62.724,1.001
62.754,0.995
62.784,0.993
62.814,0.997
62.844,0.992
62.874,1.003
62.904,1.001
62.934,0.996
62.964,0.985
62.994,0.999
63.024,0.996
63.054,0.995
63.084,0.991
63.114,0.997
63.144,0.998
63.174,0.996
63.204,1.000
63.234,0.995
63.264,0.994
63.294,0.997
63.324,0.993
63.354,0.993
63.384,0.996
63.414,0.995
63.444,0.998
63.474,0.990
63.504,0.995
63.534,0.996
63.564,1.001
63.594,0.989
63.624,0.997
63.654,0.996
63.684,0.997
63.714,0.998
63.744,0.996
63.774,0.999
63.804,0.994
63.834,1.004
63.864,0.997
63.894,0.995
63.924,0.988
63.954,0.994
63.984,0.997
64.014,1.001
64.044,0.996
64.074,0.993
64.104,0.997
64.134,0.996
64.164,0.994
64.194,0.993
64.224,0.995
64.254,0.995
64.284,0.998
64.314,0.991
64.344,0.997
64.374,0.993
64.404,1.000
64.434,1.000
64.464,0.999
64.494,0.993
64.524,0.995
64.554,0.997
64.584,1.000
64.614,0.995
64.644,0.985
64.674,0.995
64.704,0.999
64.734,0.995
64.764,0.991
64.794,0.999
64.824,0.997
64.854,0.997
64.884,0.998
64.914,0.994
64.944,0.994
64.974,0.995
65.004,0.998
65.034,0.998
65.064,0.996
65.094,0.997
65.124,0.998
65.154,0.997
65.184,0.999
65.214,0.999
65.244,0.996
65.274,1.001
65.304,0.999
65.334,0.991
65.364,0.991
65.394,0.998
65.424,1.000
65.454,1.001
65.484,0.995
65.514,0.986
65.544,1.002
65.574,0.997
65.604,0.991
65.634,0.989
65.664,0.996
65.694,0.998
65.724,1.000
65.754,0.998
65.784,0.997
65.814,0.998
65.844,0.999
65.874,0.993
65.904,0.996
65.934,0.997
65.964,0.989
65.994,0.990
66.024,0.996
66.054,0.998
66.084,0.998
66.114,0.993
66.144,0.994
66.174,0.992
66.204,1.001
66.234,1.003
66.264,0.995
66.294,0.985
66.324,0.999
66.354,1.002
66.384,0.993
66.414,0.992
66.444,0.996
66.474,1.001
66.504,0.997
66.534,0.997
66.564,1.000
66.594,0.994
66.624,0.998
66.654,0.991
66.684,0.998
66.714,0.993
66.744,0.999
66.774,1.001
66.804,1.002
66.834,0.993
66.864,0.993
66.894,0.992
66.924,1.000
66.954,1.003
66.984,0.992
67.014,0.987
67.044,0.999
67.074,1.000
67.104,0.999
67.134,0.989
67.164,0.993
67.194,0.996
67.224,1.002
67.254,0.997
67.284,0.993
67.314,0.995
67.344,0.998
67.374,0.995
67.404,0.994
67.434,0.990
67.464,0.998
67.494,0.992
67.524,1.000
67.554,0.992
67.584,0.991
67.614,0.993
67.644,0.999
67.674,0.999
67.704,0.998
67.734,1.001
67.764,0.987
67.794,1.007
67.824,0.996
67.854,0.985
67.884,1.001
67.914,0.986
67.944,0.993
67.974,1.000
68.004,0.990
68.034,0.993
68.064,1.002
68.094,0.990
68.124,1.000
68.154,0.997
68.184,0.995
68.214,0.995
68.244,0.996
68.274,0.993
68.304,0.996
68.334,1.006
68.364,1.005
68.394,0.996
68.424,0.994
68.454,0.981
68.484,1.002
68.514,0.989
68.544,0.988
68.574,1.000
68.604,0.995
68.634,0.994
68.664,0.986
68.694,0.982
68.724,0.990
68.754,0.995
68.784,0.995
68.814,0.994
68.844,0.985
68.874,0.998
68.904,0.995
68.934,0.996
68.964,0.991
68.994,0.992
69.024,1.003
69.054,1.001
69.084,0.987
69.114,1.001
69.144,0.993
69.174,0.997
69.204,0.992
69.234,0.995
69.264,0.991
69.294,0.995
69.324,0.982
69.354,0.993
69.384,0.996
69.414,0.988
69.444,1.002
69.474,1.002
69.504,1.000
69.534,0.994
69.564,0.986
69.594,0.989
69.624,0.990
69.654,0.993
69.684,0.990
69.714,0.985
69.744,0.990
69.774,0.991
69.804,0.998
69.834,0.993
69.864,0.997
69.894,0.993
69.924,0.990
69.954,0.996
69.984,0.997
70.014,0.995
70.044,0.991
70.074,0.994
70.104,0.994
70.134,0.998
70.164,0.997
70.194,0.989
70.224,0.992
70.254,0.995
70.284,1.000
70.314,1.000
70.344,0.988
70.374,0.987
70.404,0.994
70.434,0.999
70.464,0.992
70.494,0.989
70.524,0.991
70.554,0.998
70.584,1.002
70.614,0.995
70.644,1.000
70.674,0.983
70.704,0.997
70.734,1.003
70.764,0.991
70.794,1.000
70.824,0.985
70.854,1.004
70.884,0.995
70.914,0.981
70.944,0.991
70.974,1.006
71.004,0.992
71.034,1.004
71.064,0.994
71.094,0.982
71.124,0.993
71.154,0.996
71.184,1.001
71.214,0.991
71.244,0.999
71.274,0.987
71.304,0.999
71.334,1.007
71.364,0.987
71.394,0.990
71.424,0.989
71.454,0.991
71.484,0.996
71.514,1.001
71.544,0.991
71.574,0.990
71.604,1.000
71.634,0.994
71.664,0.997
71.694,0.992
71.724,0.994
71.754,0.997
71.784,0.992
71.814,0.992
71.844,0.992
71.874,0.992
71.904,0.989
71.934,1.004
71.964,1.002
71.994,0.988
72.024,0.991
72.054,0.998
72.084,1.004
72.114,0.992
72.144,0.994
72.174,0.983
72.204,1.000
72.234,1.002
72.264,0.994
72.294,0.995
72.324,0.992
72.354,0.993
72.384,0.999
72.414,0.999
72.444,0.991
72.474,0.994
72.504,0.994
72.534,0.999
72.564,0.995
72.594,1.006
72.624,0.992
72.654,1.000
72.684,0.995
72.714,0.997
72.744,0.995
72.774,0.997
72.804,1.000
72.834,0.994
72.864,1.004
72.894,1.002
72.924,0.994
72.954,0.991
72.984,1.000
73.014,0.995
73.044,0.994
73.074,0.995
73.104,0.983
73.134,0.996
73.164,1.000
73.194,0.988
73.224,0.988
73.254,0.990
73.284,0.998
73.314,1.000
73.344,0.998
73.374,0.991
73.404,0.993
73.434,0.997
73.464,0.995
73.494,0.994
73.524,0.998
73.554,0.993
73.584,0.996
73.614,0.995
73.644,0.997
73.674,0.993
73.704,0.999
73.734,0.990
73.764,0.989
73.794,0.998
73.824,0.999
73.854,0.994
73.884,0.991
73.914,0.989
73.944,0.996
73.974,0.996
74.004,0.998
74.034,0.997
74.064,0.992
74.094,1.000
74.124,1.002
74.154,0.994
74.184,0.989
74.214,0.997
74.244,0.997
74.274,0.997
74.304,0.996
74.334,0.992
74.364,0.988
74.394,1.005
74.424,0.993
74.454,0.997
74.484,0.993
74.514,1.001
74.544,0.999
74.574,0.993
74.604,0.993
74.634,0.992
74.664,0.993
74.694,0.987
74.724,1.003
74.754,1.005
74.784,0.988
74.814,0.992
74.844,0.992
74.874,0.998
74.904,0.997
74.934,1.004
74.964,0.982
74.994,0.997
75.024,1.002
75.054,0.988
75.084,0.992
75.114,0.994
75.144,0.999
75.174,0.991
75.204,0.997
75.234,0.993
75.264,1.000
75.294,1.005
75.324,0.991
75.354,0.992
75.384,0.995
75.414,0.994
75.444,1.002
75.474,0.991
75.504,0.994
75.534,0.990
75.564,0.993
75.594,1.006
75.624,0.992
75.654,0.993
75.684,0.993
75.714,1.002
75.744,0.996
75.774,0.993
75.804,1.001
75.834,0.987
75.864,1.001
75.894,0.997
75.924,0.994
75.954,0.992
75.984,0.994
76.014,0.999
76.044,1.000
76.074,1.001
76.104,0.994
76.134,0.993
76.164,0.988
76.194,0.999
76.224,0.993
76.254,0.992
76.284,0.995
76.314,0.997
76.344,1.000
76.374,0.986
76.404,0.990
76.434,1.006
76.464,0.999
76.494,0.991
76.524,0.989
76.554,0.995
76.584,0.995
76.614,1.001
76.644,1.000
76.674,0.978
76.704,0.996
76.734,1.005
76.764,0.989
76.794,0.995
76.824,0.995
76.854,0.997
76.884,0.996
76.914,0.997
76.944,0.998
76.974,0.995
77.004,0.999
77.034,0.992
77.064,0.996
77.094,1.000
77.124,0.993
77.154,0.993
77.184,0.991
77.214,0.991
77.244,1.004
77.274,1.001
77.304,0.994
77.334,0.987
77.364,0.994
77.394,0.996
77.424,1.002
77.454,0.992
77.484,0.989
77.514,0.998
77.544,1.002
77.574,0.992
77.604,0.988
77.634,0.992
77.664,0.999
77.694,0.997
77.724,0.996
77.754,0.999
77.784,0.995
77.814,0.993
77.844,0.998
77.874,0.992
77.904,0.997
77.934,0.994
77.964,0.995
77.994,0.992
78.024,0.994
78.054,1.000
78.084,0.997
78.114,0.992
78.144,0.994
78.174,0.994
78.204,0.998
78.234,0.995
78.264,0.997
78.294,0.991
78.324,1.003
78.354,0.998
78.384,0.994
78.414,0.986
78.444,1.000
78.474,0.993
78.504,0.997
78.534,0.998
78.564,1.002
78.594,0.995
78.624,0.992
78.654,0.996
78.684,0.997
78.714,0.992
78.744,0.993
78.774,0.997
78.804,0.992
78.834,1.003
78.864,0.999
78.894,0.992
78.924,0.991
78.954,0.995
78.984,0.994
79.014,0.998
79.044,1.000
79.074,0.991
79.104,0.997
79.134,0.999
79.164,0.992
79.194,0.992
79.224,0.997
79.254,1.002
79.284,0.995
79.314,0.994
79.344,0.993
79.374,0.992
79.404,0.996
79.434,0.998
79.464,0.997
79.494,1.000
79.524,0.988
79.554,1.000
79.584,1.000
79.614,1.005
79.644,0.992
79.674,0.987
79.704,0.996
79.734,0.996
79.764,1.000
79.794,0.997
79.824,0.981
79.854,0.995
79.884,0.997
79.914,0.997
79.944,0.990
79.974,0.996
80.004,1.001
80.034,0.991
80.064,0.999
80.094,0.996
80.124,0.994
80.154,0.994
80.184,1.004
80.214,0.994
80.244,0.994
80.274,0.991
80.304,1.003
80.334,1.001
80.364,0.990
80.394,0.990
80.424,0.999
80.454,0.999
80.484,1.002
80.514,0.991
80.544,0.985
80.574,0.998
80.604,0.999
80.634,1.001
80.664,0.989
80.694,0.986
80.724,0.999
80.754,0.997
80.784,0.997
80.814,0.984
80.844,0.995
80.874,1.000
80.904,0.993
80.934,0.994
80.964,0.995
80.994,0.991
81.024,0.995
81.054,0.998
81.084,0.993
81.114,0.991
81.144,0.990
81.174,1.001
81.204,0.994
81.234,1.000
81.264,0.997
81.294,0.991
81.324,0.989
81.354,1.005
81.384,1.004
81.414,0.992
81.444,0.993
81.474,0.996
81.504,1.000
81.534,0.996
81.564,0.991
81.594,0.994
81.624,0.997
81.654,0.995
81.684,0.994
81.714,0.999
81.744,0.992
81.774,1.000
81.804,0.996
81.834,0.998
81.864,0.991
81.894,0.986
81.924,1.003
81.954,0.995
81.984,0.988
82.014,0.990
82.044,0.998
82.074,0.997
82.104,0.998
82.134,0.994
82.164,0.992
82.194,0.992
82.224,1.005
82.254,0.997
82.284,0.993
82.314,0.993
82.344,1.003
82.374,0.995
82.404,0.999
82.434,1.001
82.464,0.988
82.494,1.001
82.524,0.992
82.554,0.997
82.584,0.992
82.614,0.998
82.644,0.998
82.674,1.005
82.704,0.993
82.734,0.990
82.764,0.989
82.794,0.999
82.824,1.003
82.854,1.000
82.884,0.989
82.914,0.983
82.944,0.997
82.974,1.000
83.004,1.000
83.034,0.996
83.064,1.000
83.094,1.003
83.124,0.996
83.154,0.993
83.184,0.997
83.214,0.998
83.244,0.994
83.274,0.999
83.304,1.001
83.334,1.004
83.364,0.998
83.394,0.998
83.424,0.985
83.454,0.996
83.484,1.010
83.514,0.994
83.544,0.995
83.574,0.994
83.604,0.990
83.634,1.005
83.664,1.005
83.694,1.000
83.724,0.997
83.754,0.992
83.784,0.998
83.814,1.000
83.844,1.001
83.874,0.987
83.904,0.994
83.934,0.989
83.964,0.997
83.994,0.995
84.024,0.997
84.054,0.994
84.084,0.997
84.114,0.998
84.144,0.988
84.174,1.005
84.204,1.004
84.234,1.003
84.264,0.990
84.294,0.988
84.324,0.996
84.354,0.998
84.384,1.001
84.414,1.000
84.444,0.988
84.474,0.986
84.504,0.993
84.534,0.996
84.564,0.996
84.594,0.988
84.624,0.998
84.654,0.999
84.684,0.991
84.714,0.992
84.744,0.998
84.774,0.999
84.804,0.986
84.834,0.990
84.864,0.998
84.894,1.007
84.924,0.983
84.954,0.981
84.984,0.991
85.014,0.995
85.044,1.007
85.074,0.995
85.104,1.001
85.134,0.991
85.164,1.000
85.194,0.996
85.224,0.994
85.254,1.001
85.284,0.992
85.314,0.992
85.344,0.990
85.374,0.998
85.404,0.996
85.434,0.996
85.464,0.997
85.494,0.993
85.524,0.993
85.554,0.992
85.584,0.991
85.614,1.000
85.644,1.002
85.674,0.996
85.704,0.993
85.734,0.999
85.764,0.995
85.794,1.003
85.824,0.993
85.854,1.002
85.884,1.000
85.914,1.000
85.944,0.994
85.974,0.989
86.004,0.995
86.034,0.994
86.064,1.000
86.094,0.993
86.124,0.990
86.154,0.996
86.184,0.999
86.214,0.994
86.244,0.995
86.274,0.991
86.304,0.997
86.334,1.000
86.364,0.989
86.394,1.001
86.424,1.004
86.454,1.003
86.484,0.994
86.514,0.986
86.544,0.990
86.574,0.996
86.604,1.003
86.634,1.000
86.664,0.990
86.694,0.993
86.724,1.001
86.754,0.990
86.784,0.989
86.814,0.988
86.844,0.994
86.874,0.996
86.904,1.001
86.934,1.000
86.964,0.991
86.994,0.994
87.024,0.998
87.054,1.000
87.084,0.996
87.114,0.990
87.144,0.992
87.174,1.000
87.204,1.000
87.234,0.992
87.264,0.992
87.294,0.999
87.324,0.999
87.354,1.001
87.384,0.988
87.414,0.997
87.444,0.994
87.474,0.996
87.504,0.997
87.534,0.991
87.564,0.992
87.594,0.997
87.624,0.990
87.654,0.996
87.684,0.995
87.714,0.994
87.744,0.994
87.774,0.998
87.804,0.987
87.834,1.000
87.864,0.997
87.894,0.994
87.924,0.997
87.954,0.988
87.984,0.995
88.014,0.995
88.044,0.997
88.074,0.995
88.104,0.995
88.134,0.989
88.164,1.001
88.194,0.994
88.224,0.988
88.254,0.993
88.284,1.001
88.314,0.995
88.344,1.000
88.374,0.994
88.404,0.987
88.434,0.995
88.464,0.998
88.494,0.999
88.524,0.996
88.554,0.988
88.584,0.989
88.614,0.996
88.644,0.995
88.674,0.994
88.704,0.995
88.734,0.990
88.764,0.992
88.794,0.988
88.824,0.998
88.854,1.002
88.884,0.996
88.914,1.002
88.944,1.000
88.974,0.991
89.004,0.992
89.034,0.996
89.064,0.996
89.094,0.996
89.124,0.993
89.154,0.992
89.184,0.997
89.214,0.998
89.244,0.992
89.274,0.998
89.304,0.999
89.334,0.990
89.364,0.995
89.394,0.995
89.424,1.002
89.454,1.002
89.484,0.990
89.514,0.995
89.544,0.993
89.574,0.998
89.604,0.996
89.634,1.000
89.664,1.000
89.694,0.993
89.724,0.996
89.754,0.997
89.784,0.992
89.814,0.991
89.844,0.999
89.874,1.000
89.904,0.997
89.934,0.998
89.964,0.993
89.994,0.995
90.024,0.996
90.054,0.995
90.084,0.995
90.114,1.000
90.144,0.991
90.174,0.997
90.204,1.000
90.234,0.992
90.264,0.998
90.294,0.993
90.324,0.992
90.354,1.004
90.384,0.996
90.414,0.997
90.444,0.995
90.474,0.993
90.504,0.996
90.534,0.996
90.564,0.998
90.594,0.985
90.624,1.001
90.654,1.004
90.684,0.995
90.714,0.987
90.744,0.994
90.774,0.996
90.804,0.998
90.834,0.997
90.864,0.990
90.894,0.999
90.924,0.995
90.954,0.997
90.984,0.998
91.014,0.996
91.044,0.998
91.074,0.998
91.104,1.000
91.134,0.998
91.164,0.991
91.194,0.999
91.224,1.003
91.254,0.996
91.284,0.992
91.314,0.994
91.344,0.996
91.374,0.999
91.404,1.003
91.434,0.993
91.464,0.984
91.494,1.002
91.524,1.000
91.554,0.994
91.584,0.989
91.614,0.996
91.644,0.999
91.674,0.996
91.704,1.000
91.734,0.996
91.764,0.991
91.794,0.998
91.824,0.983
91.854,1.005
91.884,1.002
91.914,1.001
91.944,0.996
91.974,0.997
92.004,1.012
92.034,0.997
92.064,0.991
92.094,1.003
92.124,0.998
92.154,0.996
92.184,0.992
92.214,0.991
92.244,0.974
92.274,1.002
92.304,1.001
92.334,0.998
92.364,0.997
92.394,0.997
92.424,1.001
92.454,0.999
92.484,0.998
92.514,0.990
92.544,0.993
92.574,1.000
92.604,0.993
92.634,1.000
92.664,1.002
92.694,1.002
92.724,0.989
92.754,0.995
92.784,1.004
92.814,0.999
92.844,1.005
92.874,0.988
92.904,0.994
92.934,0.987
92.964,1.002
92.994,1.005
93.024,1.004
93.054,0.983
93.084,1.001
93.114,0.990
93.144,0.995
93.174,1.000
93.204,0.999
93.234,0.993
93.264,0.994
93.294,0.993
93.324,0.997
93.354,0.996
93.384,0.993
93.414,0.998
93.444,0.995
93.474,0.992
93.504,1.001
93.534,0.991
93.564,0.998
93.594,0.991
93.624,1.006
93.654,1.002
93.684,0.991
93.714,0.993
93.744,0.998
93.774,0.998
93.804,0.999
93.834,1.006
93.864,0.979
93.894,0.984
93.924,0.995
93.954,0.996
93.984,1.004
94.014,0.990
94.044,1.011
94.074,0.991
94.104,0.990
94.134,1.000
94.164,0.998
94.194,0.999
94.224,0.998
94.254,0.996
94.284,0.996
94.314,0.998
94.344,0.997
94.374,0.998
94.404,0.997
94.434,0.994
94.464,0.999
94.494,0.998
94.524,1.001
94.554,0.991
94.584,1.000
94.614,0.996
94.644,0.998
94.674,1.002
94.704,0.985
94.734,0.995
94.764,0.999
94.794,0.993
94.824,0.993
94.854,0.997
94.884,0.995
94.914,0.998
94.944,0.998
94.974,0.996
95.004,0.992
95.034,0.997
95.064,0.997
95.094,0.998
95.124,0.995
95.154,0.995
95.184,0.997
95.214,0.998
95.244,0.992
95.274,0.998
95.304,0.995
95.334,0.991
95.364,1.004
95.394,1.002
95.424,0.992
95.454,0.999
95.484,0.991
95.514,1.000
95.544,1.000
95.574,0.995
95.604,0.994
95.634,0.995
95.664,0.997
95.694,0.998
95.724,0.991
95.754,0.997
95.784,0.995
95.814,0.998
95.844,1.000
95.874,0.990
95.904,0.999
95.934,0.992
95.964,0.992
95.994,0.993
96.024,0.997
96.054,0.994
96.084,0.998
96.114,0.996
96.144,0.991
96.174,0.987
96.204,0.999
96.234,0.999
96.264,0.998
96.294,0.997
96.324,0.996
96.354,0.994
96.384,0.996
96.414,1.001
96.444,0.993
96.474,0.995
96.504,0.999
96.534,0.998
96.564,0.995
96.594,0.996
96.624,0.991
96.654,1.001
96.684,0.995
96.714,0.999
96.744,0.996
96.774,0.995
96.804,0.993
96.834,1.000
96.864,1.003
96.894,0.989
96.924,0.992
96.954,0.994
96.984,0.997
97.014,1.000
97.044,1.000
97.074,0.995
97.104,0.989
97.134,0.997
97.164,0.996
97.194,1.005
97.224,0.988
97.254,0.992
97.284,1.002
97.314,0.998
97.344,0.993
97.374,0.989
97.404,0.992
97.434,1.002
97.464,1.000
97.494,0.994
97.524,0.997
97.554,0.995
97.584,0.998
97.614,0.999
97.644,0.994
97.674,0.998
97.704,1.000
97.734,1.001
97.764,0.994
97.794,0.990
97.824,0.991
97.854,0.997
97.884,1.001
97.914,1.006
97.944,0.992
97.974,0.993
98.004,0.996
98.034,0.987
98.064,0.992
98.094,0.995
98.124,0.998
98.154,1.000
98.184,0.996
98.214,0.996
98.244,0.998
98.274,0.997
98.304,1.000
98.334,0.994
98.364,0.996
98.394,0.993
98.424,1.005
98.454,0.999
98.484,0.996
98.514,0.991
98.544,0.990
98.574,0.999
98.604,0.997
98.634,1.001
98.664,0.983
98.694,1.003
98.724,0.997
98.754,0.994
98.784,0.996
98.814,0.995
98.844,0.998
98.874,0.999
98.904,0.993
98.934,0.995
98.964,0.994
98.994,1.008
99.024,1.000
99.054,0.994
99.084,0.990
99.114,0.988
99.144,1.004
99.174,1.002
99.204,0.994
99.234,0.995
99.264,0.991
99.294,0.999
99.324,0.996
99.354,0.995
99.384,0.994
99.414,0.999
99.444,1.001
99.474,0.989
99.504,0.997
99.534,0.993
99.564,0.996
99.594,0.997
99.624,0.993
99.654,0.998
99.684,0.992
99.714,0.994
99.744,0.999
99.774,0.993
99.804,0.995
99.834,0.999
99.864,0.998
99.894,0.998
99.924,0.992
99.954,0.990
99.984,1.006
100.014,0.999
100.044,0.997
100.074,0.991
100.104,0.988
100.134,0.997
100.164,1.002
100.194,0.991
100.224,0.991
100.254,0.996
100.284,1.000
100.314,1.000
100.344,0.994
100.374,0.992
100.404,0.996
100.434,0.998
100.464,0.999
100.494,0.995
100.524,0.991
100.554,0.992
100.584,0.997
100.614,0.994
100.644,0.994
100.674,0.995
100.704,0.991
100.734,1.001
100.764,0.999
100.794,0.994
100.824,0.986
100.854,1.003
100.884,0.996
100.914,1.000
100.944,0.995
100.974,0.989
101.004,0.994
101.034,1.000
101.064,0.996
101.094,0.991
101.124,0.997
101.154,0.999
101.184,1.000
101.214,0.992
101.244,0.989
101.274,0.991
101.304,0.999
101.334,0.996
101.364,0.995
101.394,0.997
101.424,1.001
101.454,0.992
101.484,0.992
101.514,1.000
101.544,0.998
101.574,0.993
101.604,0.994
101.634,0.995
101.664,0.996
101.694,1.000
101.724,0.993
101.754,0.990
101.784,0.999
101.814,0.998
101.844,0.996
101.874,0.997
101.904,0.992
101.934,0.989
101.964,1.003
101.994,0.997
102.024,0.993
102.054,0.991
102.084,0.998
102.114,0.998
102.144,0.997
102.174,1.001
102.204,0.995
102.234,0.990
102.264,0.998
102.294,0.993
102.324,0.996
102.354,0.991
102.384,0.996
102.414,1.003
102.444,0.999
102.474,0.994
102.504,0.994
102.534,0.990
102.564,0.999
102.594,1.000
102.624,0.994
102.654,0.998
102.684,0.997
102.714,1.000
102.744,0.993
102.774,0.989
102.804,0.997
102.834,0.992
102.864,0.996
102.894,0.997
102.924,0.994
102.954,0.994
102.984,0.996
103.014,0.992
103.044,0.999
103.074,0.993
103.104,0.993
103.134,0.992
103.164,0.997
103.194,1.002
103.224,0.996
103.254,0.993
103.284,0.992
103.314,0.993
103.344,0.998
103.374,0.993
103.404,1.000
103.434,0.996
103.464,0.992
103.494,0.996
103.524,0.997
103.554,0.992
103.584,0.990
103.614,0.993
103.644,0.997
103.674,0.998
103.704,0.997
103.734,0.996
103.764,0.994
103.794,1.002
103.824,0.991
103.854,0.995
103.884,0.998
103.914,0.996
103.944,1.002
103.974,0.991
104.004,0.999
104.034,0.988
104.064,1.001
104.094,0.998
104.124,0.991
104.154,0.986
104.184,0.998
104.214,0.999
104.244,0.995
104.274,0.993
104.304,0.987
104.334,0.999
104.364,0.998
104.394,0.991
104.424,0.991
104.454,0.994
104.484,0.996
104.514,0.999
104.544,0.995
104.574,0.993
104.604,0.992
104.634,0.997
104.664,0.995
104.694,0.989
104.724,0.997
104.754,0.997
104.784,0.994
104.814,0.994
104.844,0.995
104.874,0.997
104.904,0.994
104.934,0.991
104.964,1.000
104.994,0.999
105.024,0.998
105.054,0.996
105.084,0.991
105.114,0.991
105.144,0.997
105.174,0.993
105.204,0.996
105.234,0.994
105.264,0.992
105.294,1.001
105.324,0.995
105.354,0.992
105.384,0.990
105.414,0.996
105.444,0.996
105.474,0.996
105.504,0.996
105.534,0.999
105.564,0.994
105.594,0.994
105.624,0.996
105.654,0.994
105.684,0.991
105.714,1.000
105.744,0.993
105.774,0.993
105.804,0.996
105.834,0.998
105.864,0.997
105.894,0.998
105.924,0.992
105.954,0.995
105.984,1.004
106.014,1.000
106.044,0.989
106.074,0.996
106.104,0.995
106.134,1.000
106.164,0.995
106.194,0.996
106.224,0.993
106.254,0.996
106.284,1.001
106.314,0.994
106.344,0.988
106.374,0.999
106.404,1.000
106.434,0.995
106.464,0.996
106.494,0.996
106.524,0.990
106.554,0.999
106.584,0.990
106.614,0.998
106.644,0.993
106.674,0.997
106.704,0.995
106.734,0.990
106.764,0.998
106.794,1.000
106.824,1.001
106.854,0.991
106.884,0.990
106.914,0.991
106.944,0.997
106.974,1.000
107.004,1.000
107.034,0.988
107.064,0.990
107.094,1.003
107.124,0.993
107.154,0.993
107.184,0.991
107.214,0.993
107.244,0.997
107.274,0.995
107.304,0.997
107.334,0.997
107.364,0.993
107.394,0.997
107.424,1.002
107.454,0.994
107.484,0.994
107.514,0.994
107.544,0.993
107.574,1.000
107.604,0.999
107.634,0.994
107.664,0.988
107.694,0.994
107.724,0.999
107.754,1.000
