df_hash,22ZHK4.EBWR1B
426.791,1.102
426.821,1.108
426.851,1.109
426.881,1.109
426.911,1.098
426.941,1.101
426.971,1.101
427.001,1.104
427.031,1.107
427.061,1.111
427.091,1.102
427.121,1.102
427.151,1.091
427.181,1.101
427.211,1.106
427.241,1.104
427.271,1.111
427.301,1.105
427.331,1.099
427.361,1.100
427.391,1.099
427.421,1.101
427.451,1.106
427.481,1.108
427.511,1.106
427.541,1.115
427.571,1.116
427.601,1.110
427.631,1.112
427.661,1.104
427.691,1.097
427.721,1.104
427.751,1.100
427.781,1.105
427.811,1.111
427.841,1.115
427.871,1.113
427.901,1.110
427.931,1.123
427.961,1.126
427.991,1.145
428.021,1.141
428.051,1.132
428.081,1.137
428.111,1.121
428.141,1.101
428.171,1.095
428.201,1.087
428.231,1.087
428.261,1.092
428.291,1.099
428.321,1.094
428.351,1.084
428.381,1.100
428.411,1.097
428.441,1.104
428.471,1.105
428.501,1.094
428.531,1.102
428.561,1.082
428.591,1.105
428.621,1.072
428.651,1.059
428.681,1.056
428.711,1.041
428.741,1.050
428.771,1.026
428.801,0.998
428.831,1.033
428.861,1.045
428.891,1.057
428.921,1.048
428.951,1.052
428.981,1.071
429.011,1.084
429.041,1.076
429.071,1.066
429.101,1.056
429.131,1.050
429.161,1.056
429.191,1.064
429.221,1.077
429.251,1.077
429.281,1.071
429.311,1.060
429.341,1.067
429.371,1.082
429.401,1.088
429.431,1.076
429.461,1.083
429.491,1.091
429.521,1.083
429.551,1.081
429.581,1.078
429.611,1.077
429.641,1.071
429.671,1.083
429.701,1.074
429.731,1.076
429.761,1.077
429.791,1.087
429.821,1.079
429.851,1.082
429.881,1.085
429.911,1.086
429.941,1.081
429.971,1.073
430.001,1.070
430.031,1.074
430.061,1.076
430.091,1.084
430.121,1.073
430.151,1.076
430.181,1.075
430.211,1.070
430.241,1.077
430.271,1.084
430.301,1.076
430.331,1.073
430.361,1.084
430.391,1.078
430.421,1.071
430.451,1.072
430.481,1.082
430.511,1.077
430.541,1.083
430.571,1.093
430.601,1.075
430.631,1.075
430.661,1.071
430.691,1.064
430.721,1.062
430.751,1.067
430.781,1.097
430.811,1.090
430.841,1.090
430.871,1.082
430.901,1.079
430.931,1.084
430.961,1.104
430.991,1.077
431.021,1.061
431.051,1.050
431.081,1.005
431.111,0.994
431.141,1.031
431.171,1.049
431.201,1.093
431.231,1.125
431.261,1.086
431.291,1.087
431.321,1.071
431.351,1.047
431.381,1.062
431.411,1.096
431.441,1.099
431.471,1.052
431.501,1.009
431.531,0.973
431.561,1.032
431.591,1.040
431.621,1.033
431.651,1.033
431.681,1.032
431.711,1.043
431.741,1.037
431.771,1.038
431.801,1.024
431.831,1.018
431.861,1.039
431.891,1.043
431.921,1.028
431.951,1.056
431.981,1.070
432.011,1.071
432.041,1.085
432.071,1.111
432.101,1.095
432.131,1.046
432.161,1.033
432.191,1.057
432.221,1.058
432.251,1.062
432.281,1.094
432.311,1.071
432.341,1.052
432.371,1.018
432.401,1.018
432.431,0.997
432.461,0.987
432.491,0.975
432.521,0.979
432.551,0.977
432.581,1.000
432.611,1.108
432.641,1.091
432.671,1.091
432.701,1.116
432.731,1.192
432.761,1.165
432.791,1.107
432.821,1.077
432.851,1.055
432.881,1.044
432.911,1.039
432.941,1.057
432.971,1.059
433.001,1.063
433.031,1.048
433.061,1.045
433.091,1.040
433.121,1.046
433.151,1.055
433.181,1.053
433.211,1.032
433.241,3.443
433.271,1.124
433.301,1.040
433.331,1.028
433.361,1.714
433.391,1.754
433.421,1.129
433.451,1.073
433.481,1.073
433.511,0.965
433.541,1.215
433.571,1.096
433.601,1.515
433.631,1.107
433.661,0.891
433.691,0.978
433.721,1.006
433.751,1.055
433.781,1.079
433.811,1.065
433.841,1.043
433.871,1.030
433.901,1.008
433.931,1.004
433.961,1.024
433.991,1.040
434.021,0.906
434.051,1.054
434.081,1.005
434.111,0.994
434.141,1.114
434.171,1.040
434.201,1.024
434.231,1.035
434.261,1.026
434.291,1.013
434.321,1.012
434.351,1.027
434.381,1.028
434.411,1.018
434.441,1.022
434.471,1.087
434.501,1.019
434.531,1.036
434.561,1.020
434.591,1.040
434.621,1.051
434.651,1.062
434.681,1.060
434.711,1.042
434.741,1.022
434.771,1.028
434.801,1.003
434.831,1.014
434.861,1.039
434.891,1.057
434.921,1.052
434.951,1.004
434.981,0.969
435.011,1.021
435.041,1.054
435.071,1.044
435.101,0.985
435.131,1.108
435.161,1.124
435.191,1.106
435.221,1.067
435.251,1.019
435.281,1.021
435.311,1.079
435.341,1.093
435.371,1.052
435.401,1.020
435.431,1.031
435.461,1.028
435.491,1.021
435.521,1.036
435.551,1.058
435.581,1.065
435.611,1.044
435.641,1.038
435.671,1.033
435.701,1.039
435.731,1.039
435.761,1.070
435.791,1.060
435.821,1.053
435.851,1.046
435.881,1.048
435.911,1.058
435.941,1.043
435.971,1.038
436.001,1.060
436.031,1.062
436.061,1.062
436.091,1.064
436.121,1.054
436.151,1.058
436.181,1.055
436.211,1.052
436.241,1.052
436.271,1.052
436.301,1.056
436.331,1.058
436.361,1.062
436.391,1.061
436.421,1.058
436.451,1.049
436.481,1.043
436.511,1.039
436.541,1.041
436.571,1.044
436.601,1.050
436.631,1.048
436.661,1.054
436.691,1.045
436.721,1.046
436.751,1.046
436.781,1.050
436.811,1.052
436.841,1.051
436.871,1.054
436.901,1.053
436.931,1.057
436.961,1.053
436.991,1.051
437.021,1.052
437.051,1.054
437.081,1.053
437.111,1.055
437.141,1.050
437.171,1.056
437.201,1.052
437.231,1.058
437.261,1.057
437.291,1.057
437.321,1.053
437.351,1.046
437.381,1.046
437.411,1.051
437.441,1.043
437.471,1.051
437.501,1.053
437.531,1.060
437.561,1.058
437.591,1.060
437.621,1.060
437.651,1.053
437.681,1.051
437.711,1.051
437.741,1.051
437.771,1.055
437.801,1.059
437.831,1.058
437.861,1.054
437.891,1.044
437.921,1.018
437.951,1.039
437.981,1.059
438.011,1.072
438.041,1.067
438.071,1.057
438.101,1.050
438.131,1.046
438.161,1.039
438.191,1.037
438.221,1.055
438.251,1.069
438.281,1.051
438.311,1.039
438.341,1.045
438.371,1.049
438.401,1.045
438.431,1.045
438.461,1.045
438.491,1.043
438.521,1.047
438.551,1.046
438.581,1.051
438.611,1.074
438.641,1.079
438.671,1.073
438.701,1.055
438.731,1.049
438.761,1.039
438.791,1.042
438.821,1.044
438.851,1.038
438.881,1.058
438.911,1.052
438.941,1.050
438.971,1.036
439.001,1.036
439.031,1.030
439.061,1.038
439.091,1.047
439.121,1.055
439.151,1.066
439.181,1.065
439.211,1.067
439.241,1.068
439.271,1.062
439.301,1.055
439.331,1.054
439.361,1.055
439.391,1.055
439.421,1.054
439.451,1.050
439.481,1.051
439.511,1.050
439.541,1.042
439.571,1.047
439.601,1.050
439.631,1.054
439.661,1.053
439.691,1.046
439.721,1.062
439.751,1.062
439.781,1.047
439.811,1.048
439.841,1.062
439.871,1.051
439.901,1.052
439.931,1.063
439.961,1.062
439.991,1.059
440.021,1.047
440.051,1.051
440.081,1.055
440.111,1.053
440.141,1.061
440.171,1.054
440.201,1.056
440.231,1.053
440.261,1.052
440.291,1.051
440.321,1.057
440.351,1.057
440.381,1.057
440.411,1.061
440.441,1.058
440.471,1.056
440.501,1.050
440.531,1.061
440.561,1.062
440.591,1.062
440.621,1.054
440.651,1.053
440.681,1.055
440.711,1.067
440.741,1.056
440.771,1.065
440.801,1.059
440.831,1.059
440.861,1.051
440.891,1.046
440.921,1.048
440.951,1.050
440.981,1.050
441.011,1.053
441.041,1.063
441.071,1.065
441.101,1.065
441.131,1.077
441.161,1.071
441.191,1.055
441.221,1.106
441.251,1.087
441.281,0.916
441.311,1.019
441.341,1.071
441.371,1.067
441.401,1.109
441.431,1.112
441.461,1.009
441.491,1.048
441.521,1.074
441.551,1.037
441.581,1.039
441.611,1.067
441.641,1.075
441.671,1.037
441.701,1.057
441.731,1.064
441.761,1.057
441.791,1.044
441.821,1.050
441.851,1.061
441.881,1.044
441.911,1.035
441.941,1.043
441.971,1.053
442.001,1.070
442.031,1.084
442.061,1.081
442.091,1.069
442.121,1.062
442.151,1.050
442.181,1.037
442.211,1.041
442.241,1.057
442.271,1.068
442.301,1.060
442.331,1.059
442.361,1.059
442.391,1.057
442.421,1.058
442.451,1.057
442.481,1.057
442.511,1.059
442.541,1.058
442.571,1.057
442.601,1.053
442.631,1.053
442.661,1.046
442.691,1.047
442.721,1.027
442.751,1.055
442.781,1.063
442.811,1.065
442.841,1.059
442.871,1.052
442.901,1.054
442.931,1.055
442.961,1.056
442.991,1.058
443.021,1.058
443.051,1.057
443.081,1.060
443.111,1.058
443.141,1.061
443.171,1.054
443.201,1.057
443.231,1.058
443.261,1.058
443.291,1.060
443.321,1.059
443.351,1.056
443.381,1.053
443.411,1.054
443.441,1.058
443.471,1.057
443.501,1.058
443.531,1.055
443.561,1.057
443.591,1.057
443.621,1.064
443.651,1.054
443.681,1.056
443.711,1.060
443.741,1.056
443.771,1.057
443.801,1.059
443.831,1.054
443.861,1.062
443.891,1.060
443.921,1.056
443.951,1.054
443.981,1.059
444.011,1.060
444.041,1.061
444.071,1.058
444.101,1.054
444.131,1.056
444.161,1.057
444.191,1.057
444.221,1.055
444.251,1.060
444.281,1.058
444.311,1.057
444.341,1.057
444.371,1.054
444.401,1.059
444.431,1.058
444.461,1.057
444.491,1.054
444.521,1.058
444.551,1.058
444.581,1.060
444.611,1.054
444.641,1.051
444.671,1.060
444.701,1.059
444.731,1.060
444.761,1.058
444.791,1.058
444.821,1.058
444.851,1.054
444.881,1.058
444.911,1.061
444.941,1.057
444.971,1.056
445.001,1.061
445.031,1.056
445.061,1.059
445.091,1.056
445.121,1.057
445.151,1.057
445.181,1.053
445.211,1.057
445.241,1.056
445.271,1.064
445.301,1.054
445.331,1.057
445.361,1.062
445.391,1.054
445.421,1.058
445.451,1.058
445.481,1.056
445.511,1.060
445.541,1.058
445.571,1.058
445.601,1.060
445.631,1.058
445.661,1.057
445.691,1.055
445.721,1.057
445.751,1.057
445.781,1.058
445.811,1.059
445.841,1.056
445.871,1.057
445.901,1.055
445.931,1.059
445.961,1.056
445.991,1.062
446.021,1.056
446.051,1.057
446.081,1.061
446.111,1.061
446.141,1.056
446.171,1.056
446.201,1.058
446.231,1.059
446.261,1.057
446.291,1.060
446.321,1.055
446.351,1.056
446.381,1.057
446.411,1.063
446.441,1.057
446.471,1.059
446.501,1.057
446.531,1.055
446.561,1.059
446.591,1.059
446.621,1.059
446.651,1.060
446.681,1.058
446.711,1.058
446.741,1.059
446.771,1.054
446.801,1.054
446.831,1.061
446.861,1.057
446.891,1.056
446.921,1.057
446.951,1.056
446.981,1.059
447.011,1.059
447.041,1.056
447.071,1.061
447.101,1.061
447.131,1.059
447.161,1.054
447.191,1.058
447.221,1.056
447.251,1.056
447.281,1.061
447.311,1.060
447.341,1.060
447.371,1.062
447.401,1.058
447.431,1.054
447.461,1.061
447.491,1.057
447.521,1.055
447.551,1.061
447.581,1.060
447.611,1.058
447.641,1.061
447.671,1.060
447.701,1.058
447.731,1.057
447.761,1.060
447.791,1.061
447.821,1.055
447.851,1.056
447.881,1.058
447.911,1.057
447.941,1.058
447.971,1.062
448.001,1.059
448.031,1.059
448.061,1.061
448.091,1.058
448.121,1.057
448.151,1.056
448.181,1.058
448.211,1.057
448.241,1.061
448.271,1.060
448.301,1.059
448.331,1.055
448.361,1.059
448.391,1.061
448.421,1.059
448.451,1.060
448.481,1.060
448.511,1.057
448.541,1.059
448.571,1.057
448.601,1.058
448.631,1.058
448.661,1.057
448.691,1.054
448.721,1.059
448.751,1.060
448.781,1.057
448.811,1.060
448.841,1.057
448.871,1.057
448.901,1.061
448.931,1.058
448.961,1.057
448.991,1.060
449.021,1.057
449.051,1.056
449.081,1.057
449.111,1.062
449.141,1.060
449.171,1.057
449.201,1.062
449.231,1.061
449.261,1.060
449.291,1.057
449.321,1.060
449.351,1.056
449.381,1.061
449.411,1.054
449.441,1.057
449.471,1.060
449.501,1.061
449.531,1.057
449.561,1.061
449.591,1.058
449.621,1.054
449.651,1.059
449.681,1.062
449.711,1.052
449.741,1.060
449.771,1.058
449.801,1.053
449.831,1.058
449.861,1.060
449.891,1.060
449.921,1.064
449.951,1.060
449.981,1.059
450.011,1.056
450.041,1.056
450.071,1.060
450.101,1.061
450.131,1.061
450.161,1.056
450.191,1.060
450.221,1.061
450.251,1.054
450.281,1.058
450.311,1.060
450.341,1.066
450.371,1.058
450.401,1.059
450.431,1.053
450.461,1.057
450.491,1.060
450.521,1.060
450.551,1.057
450.581,1.060
450.611,1.058
450.641,1.061
450.671,1.058
450.701,1.058
450.731,1.057
450.761,1.055
450.791,1.057
450.821,1.058
450.851,1.060
450.881,1.059
450.911,1.055
450.941,1.060
450.971,1.059
451.001,1.057
451.031,1.058
451.061,1.055
451.091,1.059
451.121,1.061
451.151,1.060
451.181,1.057
451.211,1.055
451.241,1.058
451.271,1.061
451.301,1.057
451.331,1.055
451.361,1.055
451.391,1.058
451.421,1.057
451.451,1.060
451.481,1.060
451.511,1.060
451.541,1.056
451.571,1.061
451.601,1.058
451.631,1.058
451.661,1.057
451.691,1.059
451.721,1.053
451.751,1.060
451.781,1.064
451.811,1.061
451.841,1.060
451.871,1.054
451.901,1.057
451.931,1.061
451.961,1.060
451.991,1.056
452.021,1.062
452.051,1.058
452.081,1.058
452.111,1.062
452.141,1.060
452.171,1.060
452.201,1.058
452.231,1.058
452.261,1.062
452.291,1.056
452.321,1.060
452.351,1.060
452.381,1.049
452.411,1.059
452.441,1.063
452.471,1.059
452.501,1.065
452.531,1.062
452.561,1.058
452.591,1.059
452.621,1.063
452.651,1.059
452.681,1.057
452.711,1.062
452.741,1.062
452.771,1.059
452.801,1.064
452.831,1.053
452.861,1.058
452.891,1.062
452.921,1.059
452.951,1.065
452.981,1.061
453.011,1.064
453.041,1.060
453.071,1.057
453.101,1.060
453.131,1.059
453.161,1.062
453.191,1.064
453.221,1.061
453.251,1.058
453.281,1.057
453.311,1.060
453.341,1.057
453.371,1.059
453.401,1.061
453.431,1.059
453.461,1.056
453.491,1.061
453.521,1.058
453.551,1.060
453.581,1.059
453.611,1.058
453.641,1.062
453.671,1.062
453.701,1.058
453.731,1.060
453.761,1.060
453.791,1.061
453.821,1.057
453.851,1.060
453.881,1.063
453.911,1.058
453.941,1.059
453.971,1.058
454.001,1.060
454.031,1.062
454.061,1.061
454.091,1.056
454.121,1.060
454.151,1.062
454.181,1.061
454.211,1.059
454.241,1.058
454.271,1.062
454.301,1.058
454.331,1.062
454.361,1.057
454.391,1.062
454.421,1.060
454.451,1.062
454.481,1.062
454.511,1.064
454.541,1.061
454.571,1.058
454.601,1.055
454.631,1.062
454.661,1.058
454.691,1.057
454.721,1.063
454.751,1.062
454.781,1.060
454.811,1.061
454.841,1.062
454.871,1.061
454.901,1.060
454.931,1.062
454.961,1.059
454.991,1.060
455.021,1.063
455.051,1.060
455.081,1.058
455.111,1.059
455.141,1.062
455.171,1.058
455.201,1.060
455.231,1.062
455.261,1.063
455.291,1.066
455.321,1.060
455.351,1.062
455.381,1.057
455.411,1.062
455.441,1.058
455.471,1.062
455.501,1.061
455.531,1.060
455.561,1.062
455.591,1.062
455.621,1.062
455.651,1.058
455.681,1.062
455.711,1.062
455.741,1.062
455.771,1.062
455.801,1.059
455.831,1.060
455.861,1.062
455.891,1.062
455.921,1.055
455.951,1.055
455.981,1.066
456.011,1.057
456.041,1.060
456.071,1.061
456.101,1.060
456.131,1.062
456.161,1.060
456.191,1.060
456.221,1.058
456.251,1.060
456.281,1.061
456.311,1.060
456.341,1.061
456.371,1.063
456.401,1.063
456.431,1.061
456.461,1.058
456.491,1.062
456.521,1.064
456.551,1.060
456.581,1.057
456.611,1.062
456.641,1.060
456.671,1.060
456.701,1.063
456.731,1.062
456.761,1.061
456.791,1.057
456.821,1.062
456.851,1.058
456.881,1.063
456.911,1.061
456.941,1.062
456.971,1.061
457.001,1.062
457.031,1.061
457.061,1.059
457.091,1.059
457.121,1.062
457.151,1.059
457.181,1.059
457.211,1.058
457.241,1.061
457.271,1.063
457.301,1.066
457.331,1.061
457.361,1.062
457.391,1.063
457.421,1.059
457.451,1.061
457.481,1.058
457.511,1.060
457.541,1.060
457.571,1.065
457.601,1.059
457.631,1.061
457.661,1.061
457.691,1.057
457.721,1.059
457.751,1.062
457.781,1.060
457.811,1.059
457.841,1.061
457.871,1.060
457.901,1.061
457.931,1.062
457.961,1.062
457.991,1.059
458.021,1.061
458.051,1.061
458.081,1.062
458.111,1.063
458.141,1.061
458.171,1.061
458.201,1.062
458.231,1.060
458.261,1.056
458.291,1.058
458.321,1.062
458.351,1.059
458.381,1.062
458.411,1.059
458.441,1.061
458.471,1.058
458.501,1.062
458.531,1.058
458.561,1.062
458.591,1.061
458.621,1.062
458.651,1.064
458.681,1.060
458.711,1.059
458.741,1.059
458.771,1.062
458.801,1.057
458.831,1.059
458.861,1.060
458.891,1.058
458.921,1.065
458.951,1.062
458.981,1.062
459.011,1.061
459.041,1.062
459.071,1.062
459.101,1.058
459.131,1.061
459.161,1.060
459.191,1.061
459.221,1.059
459.251,1.060
459.281,1.062
459.311,1.058
459.341,1.064
459.371,1.058
459.401,1.061
459.431,1.060
459.461,1.060
459.491,1.061
459.521,1.060
459.551,1.063
459.581,1.062
459.611,1.060
459.641,1.062
459.671,1.059
459.701,1.061
459.731,1.061
459.761,1.058
459.791,1.064
459.821,1.062
459.851,1.059
459.881,1.062
459.911,1.062
459.941,1.059
459.971,1.060
460.001,1.061
460.031,1.060
460.061,1.062
460.091,1.063
460.121,1.058
460.151,1.063
460.181,1.062
460.211,1.056
460.241,1.062
460.271,1.062
460.301,1.062
460.331,1.061
460.361,1.064
460.391,1.062
460.421,1.061
460.451,1.062
460.481,1.061
460.511,1.060
460.541,1.061
460.571,1.062
460.601,1.065
460.631,1.063
460.661,1.060
460.691,1.062
460.721,1.060
460.751,1.063
460.781,1.060
460.811,1.060
460.841,1.062
460.871,1.067
460.901,1.056
460.931,1.063
460.961,1.063
460.991,1.057
461.021,1.064
461.051,1.063
461.081,1.062
461.111,1.061
461.141,1.063
461.171,1.063
461.201,1.062
461.231,1.062
461.261,1.062
461.291,1.060
461.321,1.061
461.351,1.062
461.381,1.061
461.411,1.060
461.441,1.062
461.471,1.063
461.501,1.060
461.531,1.062
461.561,1.063
461.591,1.062
461.621,1.063
461.651,1.064
461.681,1.062
461.711,1.060
461.741,1.062
461.771,1.062
461.801,1.060
461.831,1.063
461.861,1.062
461.891,1.062
461.921,1.064
461.951,1.062
461.981,1.062
462.011,1.061
462.041,1.062
462.071,1.061
462.101,1.060
462.131,1.060
462.161,1.063
462.191,1.062
462.221,1.063
462.251,1.062
462.281,1.062
462.311,1.062
462.341,1.059
462.371,1.059
462.401,1.062
462.431,1.060
462.461,1.063
462.491,1.062
462.521,1.065
462.551,1.059
462.581,1.063
462.611,1.061
462.641,1.061
462.671,1.062
462.701,1.063
462.731,1.061
462.761,1.061
462.791,1.063
462.821,1.062
462.851,1.062
462.881,1.062
462.911,1.062
462.941,1.059
462.971,1.059
463.001,1.063
463.031,1.064
463.061,1.060
463.091,1.064
463.121,1.063
463.151,1.062
463.181,1.060
463.211,1.062
463.241,1.062
463.271,1.063
463.301,1.062
463.331,1.060
463.361,1.062
463.391,1.059
463.421,1.064
463.451,1.061
463.481,1.059
463.511,1.062
463.541,1.063
463.571,1.060
463.601,1.062
463.631,1.064
463.661,1.061
463.691,1.059
463.721,1.062
463.751,1.062
463.781,1.062
463.811,1.062
463.841,1.063
463.871,1.061
463.901,1.062
463.931,1.062
463.961,1.065
463.991,1.061
464.021,1.060
464.051,1.062
464.081,1.062
464.111,1.063
464.141,1.062
464.171,1.067
464.201,1.059
464.231,1.063
464.261,1.062
464.291,1.060
464.321,1.063
464.351,1.063
464.381,1.063
464.411,1.063
464.441,1.060
464.471,1.059
464.501,1.061
464.531,1.063
464.561,1.060
464.591,1.061
464.621,1.063
464.651,1.062
464.681,1.064
464.711,1.064
464.741,1.064
464.771,1.062
464.801,1.064
464.831,1.062
464.861,1.060
464.891,1.062
464.921,1.062
464.951,1.062
464.981,1.064
465.011,1.057
465.041,1.062
465.071,1.065
465.101,1.064
465.131,1.061
465.161,1.061
465.191,1.060
465.221,1.063
465.251,1.062
465.281,1.061
465.311,1.062
465.341,1.062
465.371,1.062
465.401,1.062
465.431,1.062
465.461,1.060
465.491,1.062
465.521,1.060
465.551,1.063
465.581,1.064
465.611,1.063
465.641,1.058
465.671,1.061
465.701,1.065
465.731,1.060
465.761,1.062
465.791,1.063
465.821,1.064
465.851,1.064
465.881,1.059
465.911,1.061
465.941,1.062
465.971,1.063
466.001,1.061
466.031,1.062
466.061,1.060
466.091,1.063
466.121,1.058
466.151,1.064
466.181,1.062
466.211,1.064
466.241,1.060
466.271,1.062
466.301,1.061
466.331,1.061
466.361,1.059
466.391,1.064
466.421,1.062
466.451,1.062
466.481,1.059
466.511,1.062
466.541,1.060
466.571,1.062
466.601,1.064
466.631,1.059
466.661,1.061
466.691,1.067
466.721,1.062
466.751,1.062
466.781,1.064
466.811,1.061
466.841,1.061
466.871,1.062
466.901,1.062
466.931,1.060
466.961,1.062
466.991,1.062
467.021,1.063
467.051,1.063
467.081,1.062
467.111,1.062
467.141,1.064
467.171,1.059
467.201,1.063
467.231,1.062
467.261,1.064
467.291,1.062
467.321,1.062
467.351,1.062
467.381,1.060
467.411,1.062
467.441,1.065
467.471,1.068
467.501,1.058
467.531,1.063
467.561,1.063
467.591,1.060
467.621,1.062
467.651,1.060
467.681,1.062
467.711,1.062
467.741,1.063
467.771,1.064
467.801,1.062
467.831,1.063
467.861,1.062
467.891,1.062
467.921,1.062
467.951,1.064
467.981,1.064
468.011,1.062
468.041,1.062
468.071,1.064
468.101,1.065
468.131,1.064
468.161,1.062
468.191,1.060
468.221,1.066
468.251,1.060
468.281,1.062
468.311,1.062
468.341,1.065
468.371,1.060
468.401,1.065
468.431,1.059
468.461,1.063
468.491,1.067
468.521,1.062
468.551,1.066
468.581,1.063
468.611,1.062
468.641,1.063
468.671,1.061
468.701,1.062
468.731,1.063
468.761,1.058
468.791,1.062
468.821,1.067
468.851,1.064
468.881,1.064
468.911,1.063
468.941,1.062
468.971,1.062
469.001,1.061
469.031,1.062
469.061,1.064
469.091,1.060
469.121,1.066
469.151,1.062
469.181,1.062
469.211,1.064
469.241,1.061
469.271,1.064
469.301,1.065
469.331,1.062
469.361,1.066
469.391,1.063
469.421,1.060
469.451,1.063
469.481,1.062
469.511,1.064
469.541,1.062
469.571,1.062
469.601,1.064
469.631,1.065
469.661,1.063
469.691,1.062
469.721,1.063
469.751,1.064
469.781,1.064
469.811,1.063
469.841,1.058
469.871,1.062
469.901,1.062
469.931,1.065
469.961,1.060
469.991,1.062
470.021,1.065
470.051,1.063
470.081,1.066
470.111,1.063
470.141,1.063
470.171,1.065
470.201,1.060
470.231,1.061
470.261,1.062
470.291,1.065
470.321,1.065
470.351,1.056
470.381,1.062
470.411,1.064
470.441,1.066
470.471,1.060
470.501,1.063
470.531,1.063
470.561,1.061
470.591,1.064
470.621,1.066
470.651,1.062
470.681,1.061
470.711,1.064
470.741,1.065
470.771,1.064
470.801,1.063
470.831,1.064
470.861,1.065
470.891,1.065
470.921,1.065
470.951,1.063
470.981,1.062
471.011,1.064
471.041,1.062
471.071,1.066
471.101,1.062
471.131,1.065
471.161,1.065
471.191,1.062
471.221,1.063
471.251,1.065
471.281,1.064
471.311,1.064
471.341,1.062
471.371,1.059
471.401,1.062
471.431,1.064
471.461,1.062
471.491,1.060
471.521,1.067
471.551,1.062
471.581,1.064
471.611,1.065
471.641,1.064
471.671,1.062
471.701,1.063
471.731,1.064
471.761,1.062
471.791,1.062
471.821,1.062
471.851,1.062
471.881,1.064
471.911,1.064
471.941,1.065
471.971,1.061
472.001,1.064
472.031,1.065
472.061,1.065
472.091,1.061
472.121,1.065
472.151,1.063
472.181,1.065
472.211,1.063
472.241,1.065
472.271,1.067
472.301,1.060
472.331,1.066
472.361,1.064
472.391,1.061
472.421,1.061
472.451,1.066
472.481,1.063
472.511,1.062
472.541,1.063
472.571,1.065
472.601,1.062
472.631,1.061
472.661,1.064
472.691,1.062
472.721,1.060
472.751,1.066
472.781,1.065
472.811,1.060
472.841,1.063
472.871,1.064
472.901,1.063
472.931,1.062
472.961,1.065
472.991,1.062
473.021,1.065
473.051,1.066
473.081,1.058
473.111,1.066
473.141,1.059
473.171,1.069
473.201,1.060
473.231,1.062
473.261,1.065
473.291,1.063
473.321,1.061
473.351,1.063
473.381,1.063
473.411,1.062
473.441,1.063
473.471,1.062
473.501,1.062
473.531,1.062
473.561,1.062
473.591,1.062
473.621,1.064
473.651,1.062
473.681,1.065
473.711,1.062
473.741,1.061
473.771,1.065
473.801,1.064
473.831,1.062
473.861,1.065
473.891,1.068
473.921,1.059
473.951,1.065
473.981,1.063
474.011,1.060
474.041,1.067
474.071,1.064
474.101,1.059
474.131,1.066
474.161,1.065
474.191,1.064
474.221,1.061
474.251,1.063
474.281,1.063
474.311,1.061
474.341,1.061
474.371,1.061
474.401,1.070
474.431,1.066
474.461,1.062
474.491,1.067
474.521,1.064
474.551,1.060
474.581,1.062
474.611,1.064
474.641,1.063
474.671,1.064
474.701,1.063
474.731,1.060
474.761,1.067
474.791,1.069
474.821,1.061
474.851,1.062
474.881,1.064
474.911,1.064
474.941,1.064
474.971,1.062
475.001,1.065
475.031,1.065
475.061,1.065
475.091,1.062
475.121,1.063
475.151,1.062
475.181,1.067
475.211,1.067
475.241,1.062
475.271,1.062
475.301,1.063
475.331,1.067
475.361,1.061
475.391,1.062
475.421,1.062
475.451,1.064
475.481,1.066
475.511,1.065
475.541,1.061
475.571,1.066
475.601,1.065
475.631,1.059
475.661,1.064
475.691,1.063
475.721,1.063
475.751,1.063
475.781,1.062
475.811,1.063
475.841,1.063
475.871,1.064
475.901,1.065
475.931,1.063
475.961,1.067
475.991,1.067
476.021,1.063
476.051,1.064
476.081,1.066
476.111,1.064
476.141,1.059
476.171,1.066
476.201,1.062
476.231,1.061
476.261,1.067
476.291,1.069
476.321,1.064
476.351,1.065
476.381,1.067
476.411,1.063
476.441,1.063
476.471,1.066
476.501,1.065
476.531,1.062
476.561,1.065
476.591,1.064
476.621,1.062
476.651,1.063
476.681,1.063
476.711,1.063
476.741,1.062
476.771,1.066
476.801,1.065
476.831,1.062
476.861,1.067
476.891,1.064
476.921,1.065
476.951,1.064
476.981,1.065
477.011,1.061
477.041,1.062
477.071,1.067
477.101,1.064
477.131,1.071
477.161,1.062
477.191,1.067
477.221,1.062
477.251,1.065
477.281,1.064
477.311,1.067
477.341,1.063
477.371,1.064
477.401,1.065
477.431,1.063
477.461,1.062
477.491,1.062
477.521,1.063
477.551,1.062
477.581,1.065
477.611,1.067
477.641,1.066
477.671,1.064
477.701,1.065
477.731,1.066
477.761,1.065
477.791,1.062
477.821,1.063
477.851,1.063
477.881,1.062
477.911,1.067
477.941,1.060
477.971,1.062
478.001,1.062
478.031,1.064
478.061,1.062
478.091,1.062
478.121,1.064
478.151,1.066
478.181,1.064
478.211,1.065
478.241,1.063
478.271,1.062
478.301,1.064
478.331,1.063
478.361,1.062
478.391,1.062
478.421,1.062
478.451,1.066
478.481,1.062
478.511,1.062
478.541,1.066
478.571,1.065
478.601,1.059
478.631,1.066
478.661,1.063
478.691,1.064
478.721,1.069
478.751,1.065
478.781,1.062
478.811,1.064
478.841,1.067
478.871,1.060
478.901,1.062
478.931,1.063
478.961,1.064
478.991,1.064
479.021,1.066
479.051,1.062
479.081,1.066
479.111,1.064
479.141,1.063
479.171,1.062
