df_hash,22ZHK4.RZ8R6V
356.228,1.008
356.258,1.016
356.288,1.030
356.318,1.029
356.348,1.057
356.378,1.047
356.408,1.029
356.438,1.060
356.468,1.039
356.498,0.987
356.528,1.000
356.558,0.991
356.588,0.979
356.618,0.979
356.648,0.988
356.678,0.985
356.708,0.993
356.738,0.995
356.768,1.003
356.798,1.004
356.828,1.014
356.858,1.004
356.888,1.021
356.918,1.025
356.948,1.030
356.978,1.019
357.008,1.016
357.038,1.021
357.068,1.021
357.098,1.031
357.128,1.042
357.158,1.053
357.188,1.047
357.218,1.024
357.248,1.012
357.278,0.996
357.308,0.982
357.338,1.010
357.368,1.021
357.398,1.045
357.428,1.075
357.458,1.079
357.488,1.068
357.518,1.064
357.548,1.048
357.578,1.048
357.608,1.027
357.638,1.036
357.668,1.007
357.698,1.008
357.728,1.019
357.758,1.021
357.788,1.032
357.818,1.020
357.848,1.042
357.878,1.036
357.908,1.026
357.938,1.029
357.968,1.024
357.998,1.026
358.028,1.019
358.058,1.047
358.088,1.056
358.118,1.073
358.148,1.062
358.178,1.085
358.208,1.088
358.238,1.062
358.268,1.053
358.298,1.040
358.328,1.032
358.358,1.043
358.388,1.057
358.418,1.049
358.448,1.077
358.478,1.059
358.508,1.036
358.538,1.039
358.568,1.056
358.598,1.041
358.628,1.045
358.658,1.048
358.688,1.040
358.718,1.040
358.748,1.041
358.778,1.046
358.808,1.049
358.838,1.046
358.868,1.031
358.898,1.039
358.928,1.037
358.958,1.033
358.988,1.041
359.018,1.035
359.048,1.037
359.078,1.044
359.108,1.034
359.138,1.033
359.168,1.038
359.198,1.032
359.228,1.044
359.258,1.042
359.288,1.031
359.318,1.042
359.348,1.043
359.378,1.034
359.408,1.028
359.438,1.038
359.468,1.037
359.498,1.043
359.528,1.041
359.558,1.041
359.588,1.039
359.618,1.037
359.648,1.034
359.678,1.039
359.708,1.033
359.738,1.039
359.768,1.030
359.798,1.037
359.828,1.040
359.858,1.039
359.888,1.036
359.918,1.035
359.948,1.037
359.978,1.040
360.008,1.043
360.038,1.044
360.068,1.041
360.098,1.038
360.128,1.039
360.158,1.038
360.188,1.035
360.218,1.042
360.248,1.040
360.278,1.034
360.308,1.037
360.338,1.041
360.368,1.041
360.398,1.037
360.428,1.041
360.458,1.040
360.488,1.031
360.518,1.038
360.548,1.042
360.578,1.033
360.608,1.044
360.638,1.042
360.668,1.043
360.698,1.036
360.728,1.034
360.758,1.044
360.788,1.043
360.818,1.032
360.848,1.030
360.878,1.041
360.908,1.047
360.938,1.039
360.968,1.039
360.998,1.042
361.028,1.043
361.058,1.038
361.088,1.043
361.118,1.034
361.148,1.030
361.178,1.036
361.208,1.047
361.238,1.045
361.268,1.034
361.298,1.043
361.328,1.033
361.358,1.039
361.388,1.041
361.418,1.039
361.448,1.034
361.478,1.035
361.508,1.036
361.538,1.032
361.568,1.043
361.598,1.038
361.628,1.045
361.658,1.041
361.688,1.036
361.718,1.037
361.748,1.038
361.778,1.037
361.808,1.028
361.838,1.036
361.868,1.023
361.898,1.024
361.928,1.040
361.958,1.027
361.988,1.040
362.018,1.026
362.048,1.038
362.078,1.047
362.108,1.035
362.138,1.042
362.168,1.048
362.198,1.033
362.228,1.051
362.258,1.055
362.288,1.051
362.318,1.037
362.348,1.044
362.378,1.055
362.408,1.035
362.438,1.044
362.468,1.038
362.498,1.043
362.528,1.039
362.558,1.039
362.588,1.035
362.618,1.036
362.648,1.039
362.678,1.035
362.708,1.039
362.738,1.040
362.768,1.048
362.798,1.045
362.828,1.042
362.858,1.036
362.888,1.040
362.918,1.038
362.948,1.033
362.978,1.043
363.008,1.042
363.038,1.036
363.068,1.034
363.098,1.036
363.128,1.042
363.158,1.040
363.188,1.035
363.218,1.041
363.248,1.044
363.278,1.037
363.308,1.038
363.338,1.037
363.368,1.042
363.398,1.040
363.428,1.036
363.458,1.037
363.488,1.041
363.518,1.042
363.548,1.035
363.578,1.041
363.608,1.040
363.638,1.035
363.668,1.041
363.698,1.037
363.728,1.041
363.758,1.040
363.788,1.039
363.818,1.040
363.848,1.039
363.878,1.042
363.908,1.036
363.938,1.033
363.968,1.033
363.998,1.040
364.028,1.039
364.058,1.039
364.088,1.038
364.118,1.042
364.148,1.036
364.178,1.049
364.208,1.045
364.238,1.040
364.268,1.033
364.298,1.036
364.328,1.041
364.358,1.039
364.388,1.040
364.418,1.035
364.448,1.038
364.478,1.035
364.508,1.036
364.538,1.039
364.568,1.037
364.598,1.036
364.628,1.047
364.658,1.042
364.688,1.041
364.718,1.032
364.748,1.043
364.778,1.040
364.808,1.046
364.838,1.039
364.868,1.041
364.898,1.045
364.928,1.034
364.958,1.034
364.988,1.039
365.018,1.038
365.048,1.035
365.078,1.032
365.108,1.042
365.138,1.044
365.168,1.043
365.198,1.037
365.228,1.036
365.258,1.043
365.288,1.045
365.318,1.039
365.348,1.037
365.378,1.037
365.408,1.047
365.438,1.044
365.468,1.034
365.498,1.039
365.528,1.033
365.558,1.040
365.588,1.044
365.618,1.043
365.648,1.039
365.678,1.036
365.708,1.043
365.738,1.045
365.768,1.036
365.798,1.035
365.828,1.037
365.858,1.041
365.888,1.049
365.918,1.038
365.948,1.039
365.978,1.040
366.008,1.039
366.038,1.040
366.068,1.044
366.098,1.040
366.128,1.040
366.158,1.041
366.188,1.037
366.218,1.036
366.248,1.040
366.278,1.041
366.308,1.043
366.338,1.038
366.368,1.037
366.398,1.038
366.428,1.040
366.458,1.045
366.488,1.043
366.518,1.032
366.548,1.032
366.578,1.037
366.608,1.039
366.638,1.045
366.668,1.046
366.698,1.044
366.728,1.036
366.758,1.038
366.788,1.043
366.818,1.040
366.848,1.042
366.878,1.040
366.908,1.036
366.938,1.035
366.968,1.044
366.998,1.040
367.028,1.041
367.058,1.036
367.088,1.032
367.118,1.044
367.148,1.042
367.178,1.040
367.208,1.041
367.238,1.034
367.268,1.031
367.298,1.039
367.328,1.045
367.358,1.038
367.388,1.045
367.418,1.044
367.448,1.033
367.478,1.040
367.508,1.046
367.538,1.044
367.568,1.038
367.598,1.036
367.628,1.042
367.658,1.044
367.688,1.039
367.718,1.036
367.748,1.037
367.778,1.042
367.808,1.041
367.838,1.043
367.868,1.044
367.898,1.034
367.928,1.044
367.958,1.046
367.988,1.037
368.018,1.031
368.048,1.030
368.078,1.032
368.108,1.040
368.138,1.040
368.168,1.034
368.198,1.049
368.228,1.049
368.258,1.034
368.288,1.035
368.318,1.042
368.348,1.032
368.378,1.041
368.408,1.042
368.438,1.045
368.468,1.046
368.498,1.039
368.528,1.037
368.558,1.047
368.588,1.035
368.618,1.033
368.648,1.037
368.678,1.027
368.708,1.041
368.738,1.049
368.768,1.041
368.798,1.038
368.828,1.042
368.858,1.040
368.888,1.035
368.918,1.031
368.948,1.042
368.978,1.043
369.008,1.045
369.038,1.038
369.068,1.039
369.098,1.032
369.128,1.036
369.158,1.033
369.188,1.041
369.218,1.050
369.248,1.043
369.278,1.041
369.308,1.037
369.338,1.040
369.368,1.041
369.398,1.045
369.428,1.040
369.458,1.034
369.488,1.045
369.518,1.042
369.548,1.037
369.578,1.044
369.608,1.039
369.638,1.035
369.668,1.039
369.698,1.044
369.728,1.041
369.758,1.041
369.788,1.037
369.818,1.041
369.848,1.039
369.878,1.039
369.908,1.047
369.938,1.039
369.968,1.038
369.998,1.035
370.028,1.045
370.058,1.047
370.088,1.037
370.118,1.034
370.148,1.041
370.178,1.042
370.208,1.036
370.238,1.045
370.268,1.043
370.298,1.044
370.328,1.049
370.358,1.043
370.388,1.032
370.418,1.043
370.448,1.038
370.478,1.039
370.508,1.038
370.538,1.034
370.568,1.037
370.598,1.047
370.628,1.043
370.658,1.043
370.688,1.038
370.718,1.045
370.748,1.037
370.778,1.031
370.808,1.036
370.838,1.048
370.868,1.045
370.898,1.045
370.928,1.036
370.958,1.035
370.988,1.040
371.018,1.039
371.048,1.048
371.078,1.042
371.108,1.036
371.138,1.037
371.168,1.042
371.198,1.039
371.228,1.031
371.258,1.040
371.288,1.039
371.318,1.038
371.348,1.041
371.378,1.044
371.408,1.038
371.438,1.050
371.468,1.041
371.498,1.033
371.528,1.038
371.558,1.045
371.588,1.044
371.618,1.044
371.648,1.039
371.678,1.037
371.708,1.039
371.738,1.046
371.768,1.043
371.798,1.034
371.828,1.034
371.858,1.042
371.888,1.039
371.918,1.037
371.948,1.047
371.978,1.048
372.008,1.039
372.038,1.041
372.068,1.044
372.098,1.042
372.128,1.040
372.158,1.041
372.188,1.039
372.218,1.036
372.248,1.039
372.278,1.045
372.308,1.042
372.338,1.038
372.368,1.035
372.398,1.039
372.428,1.040
372.458,1.042
372.488,1.038
372.518,1.038
372.548,1.040
372.578,1.044
372.608,1.046
372.638,1.039
372.668,1.040
372.698,1.039
372.728,1.045
372.758,1.042
372.788,1.040
372.818,1.041
372.848,1.037
372.878,1.040
372.908,1.046
372.938,1.040
372.968,1.035
372.998,1.043
373.028,1.042
373.058,1.041
373.088,1.040
373.118,1.048
373.148,1.048
373.178,1.043
373.208,1.039
373.238,1.033
373.268,1.034
373.298,1.044
373.328,1.046
373.358,1.038
373.388,1.041
373.418,1.041
373.448,1.044
373.478,1.040
373.508,1.042
373.538,1.041
373.568,1.043
373.598,1.042
373.628,1.035
373.658,1.037
373.688,1.048
373.718,1.034
373.748,1.036
373.778,1.039
373.808,1.043
373.838,1.044
373.868,1.041
373.898,1.042
373.928,1.036
373.958,1.040
373.988,1.040
374.018,1.050
374.048,1.052
374.078,1.051
374.108,1.073
374.138,1.064
374.168,1.066
374.198,1.059
374.228,1.044
374.258,1.052
374.288,1.049
374.318,1.035
374.348,1.037
374.378,1.021
374.408,1.027
374.438,1.036
374.468,1.045
374.498,1.071
374.528,1.051
374.558,1.063
374.588,1.073
374.618,1.075
374.648,1.085
374.678,1.064
374.708,1.073
374.738,1.087
374.768,1.039
374.798,1.023
374.828,1.029
374.858,1.027
374.888,1.021
374.918,0.999
374.948,1.012
374.978,1.022
375.008,1.028
375.038,1.025
375.068,1.038
375.098,1.062
375.128,1.044
375.158,1.067
375.188,0.996
375.218,0.947
375.248,1.007
375.278,1.011
375.308,1.006
375.338,1.026
375.368,1.016
375.398,1.015
375.428,1.026
375.458,1.031
375.488,1.027
375.518,1.035
375.548,1.044
375.578,1.040
375.608,1.040
375.638,1.022
375.668,1.036
375.698,1.055
375.728,1.036
375.758,1.025
375.788,1.031
375.818,1.045
375.848,1.037
375.878,1.020
375.908,1.034
375.938,1.042
375.968,1.016
375.998,1.019
376.028,1.037
376.058,0.995
376.088,0.978
376.118,0.978
376.148,0.984
376.178,1.001
376.208,0.981
376.238,1.006
376.268,0.998
376.298,1.045
376.328,1.066
376.358,1.054
376.388,1.095
376.418,1.093
376.448,1.067
376.478,1.071
376.508,1.063
376.538,1.056
376.568,1.038
376.598,1.047
376.628,1.063
376.658,1.058
376.688,1.038
376.718,1.045
376.748,1.076
376.778,1.065
376.808,1.056
376.838,1.035
376.868,1.057
376.898,1.056
376.928,1.049
376.958,1.033
376.988,1.049
377.018,1.062
377.048,1.075
377.078,1.065
377.108,1.054
377.138,1.048
377.168,1.043
377.198,1.042
377.228,1.047
377.258,1.035
377.288,1.034
377.318,1.035
377.348,1.051
377.378,1.053
377.408,1.040
377.438,1.036
377.468,1.048
377.498,1.039
377.528,1.036
377.558,1.042
377.588,1.046
377.618,1.038
377.648,1.036
377.678,1.052
377.708,1.050
377.738,1.039
377.768,1.048
377.798,1.049
377.828,1.039
377.858,1.049
377.888,1.047
377.918,1.045
377.948,1.043
377.978,1.047
378.008,1.045
378.038,1.036
378.068,1.042
378.098,1.043
378.128,1.045
378.158,1.043
378.188,1.041
378.218,1.045
378.248,1.047
378.278,1.041
378.308,1.047
378.338,1.043
378.368,1.045
378.398,1.041
378.428,1.042
378.458,1.049
378.488,1.041
378.518,1.036
378.548,1.043
378.578,1.048
378.608,1.050
378.638,1.042
378.668,1.042
378.698,1.042
378.728,1.042
378.758,1.048
378.788,1.048
378.818,1.044
378.848,1.044
378.878,1.049
378.908,1.036
378.938,1.040
378.968,1.050
378.998,1.046
379.028,1.042
379.058,1.046
379.088,1.042
379.118,1.042
379.148,1.046
379.178,1.042
379.208,1.042
379.238,1.046
379.268,1.048
379.298,1.044
379.328,1.043
379.358,1.043
379.388,1.041
379.418,1.052
379.448,1.046
379.478,1.046
379.508,1.054
379.538,1.044
379.568,1.036
379.598,1.052
379.628,1.046
379.658,1.042
379.688,1.051
379.718,1.042
379.748,1.039
379.778,1.044
379.808,1.045
379.838,1.039
379.868,1.042
379.898,1.048
379.928,1.050
379.958,1.050
379.988,1.054
380.018,1.048
380.048,1.040
380.078,1.036
380.108,1.042
380.138,1.041
380.168,1.044
380.198,1.049
380.228,1.047
380.258,1.041
380.288,1.047
380.318,1.049
380.348,1.041
380.378,1.045
380.408,1.053
380.438,1.039
380.468,1.043
380.498,1.049
380.528,1.041
380.558,1.042
380.588,1.045
380.618,1.047
380.648,1.045
380.678,1.043
380.708,1.047
380.738,1.047
380.768,1.044
380.798,1.043
380.828,1.035
380.858,1.043
380.888,1.051
380.918,1.049
380.948,1.039
380.978,1.053
381.008,1.048
381.038,1.038
381.068,1.034
381.098,1.048
381.128,1.042
381.158,1.046
381.188,1.046
381.218,1.040
381.248,1.047
381.278,1.049
381.308,1.044
381.338,1.042
381.368,1.047
381.398,1.044
381.428,1.044
381.458,1.044
381.488,1.042
381.518,1.046
381.548,1.045
381.578,1.045
381.608,1.044
381.638,1.042
381.668,1.046
381.698,1.040
381.728,1.046
381.758,1.048
381.788,1.046
381.818,1.039
381.848,1.038
381.878,1.047
381.908,1.042
381.938,1.044
381.968,1.042
381.998,1.046
382.028,1.052
382.058,1.046
382.088,1.042
382.118,1.042
382.148,1.042
382.178,1.044
382.208,1.044
382.238,1.044
382.268,1.040
382.298,1.044
382.328,1.044
382.358,1.042
382.388,1.044
382.418,1.047
382.448,1.045
382.478,1.044
382.508,1.048
382.538,1.050
382.568,1.050
382.598,1.049
382.628,1.053
382.658,1.064
382.688,1.061
382.718,1.077
382.748,1.088
382.778,1.086
382.808,1.083
382.838,1.107
382.868,1.100
382.898,1.085
382.928,1.084
382.958,1.069
382.988,1.043
383.018,1.031
383.048,1.023
383.078,1.034
383.108,1.021
383.138,1.021
383.168,1.028
383.198,1.004
383.228,1.015
383.258,1.030
383.288,1.010
383.318,1.011
383.348,1.020
383.378,1.016
383.408,1.007
383.438,1.003
383.468,0.995
383.498,1.004
383.528,1.020
383.558,1.032
383.588,1.052
383.618,1.056
383.648,1.037
383.678,1.025
383.708,1.016
383.738,1.011
383.768,1.035
383.798,1.048
383.828,1.046
383.858,1.040
383.888,1.040
383.918,1.026
383.948,1.024
383.978,1.032
384.008,1.028
384.038,1.024
384.068,1.025
384.098,1.026
384.128,1.036
384.158,1.024
384.188,1.032
384.218,1.034
384.248,1.027
384.278,1.023
384.308,1.021
384.338,1.048
384.368,1.026
384.398,1.038
384.428,1.035
384.458,1.022
384.488,1.032
384.518,1.013
384.548,1.040
384.578,1.021
384.608,1.013
384.638,1.019
384.668,1.026
384.698,1.031
384.728,1.027
384.758,0.999
384.788,1.006
384.818,1.015
384.848,0.965
384.878,1.019
384.908,1.001
384.938,1.032
384.968,1.031
384.998,1.049
385.028,1.058
385.058,1.027
385.088,1.065
385.118,1.067
385.148,1.086
385.178,1.087
385.208,1.074
385.238,1.056
385.268,1.048
385.298,1.051
385.328,1.031
385.358,1.051
385.388,1.043
385.418,1.031
385.448,1.041
385.478,1.046
385.508,1.031
385.538,1.025
385.568,1.026
385.598,1.044
385.628,1.041
385.658,1.001
385.688,1.040
385.718,1.023
385.748,1.015
385.778,1.014
385.808,1.023
385.838,1.051
385.868,1.047
385.898,1.049
385.928,1.039
385.958,1.038
385.988,1.032
386.018,1.045
386.048,1.028
386.078,1.023
386.108,0.993
386.138,1.008
386.168,1.036
386.198,1.021
386.228,1.016
386.258,1.014
386.288,1.008
386.318,1.022
386.348,1.024
386.378,1.021
386.408,1.029
386.438,1.017
386.468,1.012
386.498,1.007
386.528,0.995
386.558,0.998
386.588,1.004
386.618,1.016
386.648,1.027
386.678,1.038
386.708,1.019
386.738,1.015
386.768,1.004
386.798,1.002
386.828,1.001
386.858,0.999
386.888,0.999
386.918,1.001
386.948,1.006
386.978,1.003
387.008,1.000
387.038,1.014
387.068,1.012
387.098,1.016
387.128,1.009
387.158,1.013
387.188,1.006
387.218,0.998
387.248,1.000
387.278,1.010
387.308,1.003
387.338,1.002
387.368,1.011
387.398,1.009
387.428,1.013
387.458,1.000
387.488,1.008
387.518,1.014
387.548,1.004
387.578,1.010
387.608,1.009
387.638,1.005
387.668,1.008
387.698,1.007
387.728,1.013
387.758,1.014
387.788,1.002
387.818,1.012
387.848,1.012
387.878,1.004
387.908,1.001
387.938,1.006
387.968,0.999
387.998,1.015
388.028,1.008
388.058,1.008
388.088,1.012
388.118,1.008
388.148,1.009
388.178,1.004
388.208,1.001
388.238,1.008
388.268,1.009
388.298,1.006
388.328,1.006
388.358,1.016
388.388,1.016
388.418,1.017
388.448,1.011
388.478,1.016
388.508,1.005
388.538,1.024
388.568,1.036
388.598,1.034
388.628,1.028
388.658,1.023
388.688,1.009
388.718,0.997
388.748,1.005
388.778,1.008
388.808,0.997
388.838,0.991
388.868,1.012
388.898,0.996
388.928,0.991
388.958,0.990
388.988,0.999
389.018,0.999
389.048,0.992
389.078,0.991
389.108,1.001
389.138,1.010
389.168,0.976
389.198,1.016
389.228,1.030
389.258,1.027
389.288,1.016
389.318,1.044
389.348,1.029
389.378,1.044
389.408,1.034
389.438,1.051
389.468,1.054
389.498,1.037
389.528,1.049
389.558,1.060
389.588,1.031
389.618,1.036
389.648,1.054
389.678,1.052
389.708,1.031
389.738,1.036
389.768,1.029
389.798,1.031
389.828,1.030
389.858,1.033
389.888,1.042
389.918,1.050
389.948,1.030
389.978,1.029
390.008,1.043
390.038,1.027
390.068,1.026
390.098,1.033
390.128,1.027
390.158,1.035
390.188,1.043
390.218,1.033
390.248,1.031
390.278,1.037
390.308,1.029
390.338,1.022
390.368,1.032
390.398,1.032
390.428,1.035
390.458,1.031
390.488,1.031
390.518,1.032
390.548,1.037
390.578,1.034
390.608,1.028
390.638,1.030
390.668,1.030
390.698,1.032
390.728,1.028
390.758,1.034
390.788,1.034
390.818,1.035
390.848,1.033
390.878,1.029
390.908,1.039
390.938,1.029
390.968,1.039
390.998,1.034
391.028,1.022
391.058,1.037
391.088,1.038
391.118,1.027
391.148,1.029
391.178,1.037
391.208,1.027
391.238,1.039
391.268,1.034
391.298,1.025
391.328,1.035
391.358,1.036
391.388,1.031
391.418,1.040
391.448,1.041
391.478,1.054
391.508,1.072
391.538,1.108
391.568,1.105
391.598,1.092
391.628,1.082
391.658,1.072
391.688,1.057
391.718,1.057
391.748,1.040
391.778,1.062
391.808,1.062
391.838,1.031
391.868,1.033
391.898,1.021
391.928,1.002
391.958,0.988
391.988,0.983
392.018,1.006
392.048,1.010
392.078,0.993
392.108,0.984
392.138,1.010
392.168,1.002
392.198,1.005
392.228,0.995
392.258,1.025
392.288,1.052
392.318,1.042
392.348,1.054
392.378,1.046
392.408,1.038
392.438,0.993
392.468,0.978
392.498,0.993
392.528,1.057
392.558,1.017
392.588,1.048
392.618,1.042
392.648,1.045
392.678,1.036
392.708,1.016
392.738,1.027
392.768,1.028
392.798,0.994
392.828,1.000
392.858,1.022
392.888,1.012
392.918,1.034
392.948,1.021
392.978,0.998
393.008,0.999
393.038,1.010
393.068,1.016
393.098,1.019
393.128,1.013
393.158,1.032
393.188,1.028
393.218,1.003
393.248,1.008
393.278,1.020
393.308,1.006
393.338,0.990
393.368,1.022
393.398,0.984
393.428,1.036
393.458,1.051
393.488,1.058
393.518,1.116
393.548,1.073
393.578,1.096
393.608,1.051
393.638,1.041
393.668,1.056
393.698,1.093
393.728,1.036
393.758,1.076
393.788,1.034
393.818,1.087
393.848,1.064
393.878,1.076
393.908,1.061
393.938,1.026
393.968,1.023
393.998,1.016
394.028,1.025
394.058,1.036
394.088,1.038
394.118,1.040
394.148,1.033
394.178,1.042
394.208,1.040
394.238,1.027
394.268,1.062
394.298,1.060
394.328,1.066
394.358,1.028
394.388,1.020
394.418,1.023
394.448,1.008
394.478,1.057
394.508,1.052
394.538,1.048
394.568,1.088
394.598,1.019
394.628,1.036
394.658,1.064
394.688,1.094
394.718,1.092
394.748,1.094
394.778,1.087
394.808,1.080
394.838,1.116
394.868,1.107
394.898,1.058
394.928,0.977
394.958,1.001
394.988,0.915
395.018,0.883
395.048,0.881
395.078,0.915
395.108,0.939
395.138,0.975
395.168,1.008
395.198,1.050
395.228,1.004
395.258,0.993
395.288,1.014
395.318,1.048
395.348,1.040
395.378,1.056
395.408,1.084
395.438,1.029
395.468,1.055
395.498,1.034
395.528,1.031
395.558,1.041
395.588,1.049
395.618,1.076
395.648,1.092
395.678,1.093
395.708,1.085
395.738,1.065
395.768,1.062
395.798,1.042
395.828,1.040
395.858,1.054
395.888,1.052
395.918,1.057
395.948,1.064
395.978,1.050
396.008,1.042
396.038,1.043
396.068,1.045
396.098,1.050
396.128,1.044
396.158,1.039
396.188,1.035
396.218,1.037
396.248,1.046
396.278,1.043
396.308,1.036
396.338,1.038
396.368,1.047
396.398,1.049
396.428,1.040
396.458,1.043
396.488,1.048
396.518,1.037
396.548,1.033
396.578,1.036
396.608,1.035
396.638,1.038
396.668,1.031
396.698,1.029
396.728,1.043
396.758,1.042
396.788,1.042
396.818,1.043
396.848,1.044
396.878,1.040
396.908,1.044
396.938,1.034
396.968,1.027
396.998,1.034
397.028,1.042
397.058,1.042
397.088,1.042
397.118,1.044
397.148,1.044
397.178,1.045
397.208,1.041
397.238,1.043
397.268,1.032
397.298,1.041
397.328,1.038
397.358,1.035
397.388,1.041
397.418,1.035
397.448,1.044
397.478,1.041
397.508,1.037
397.538,1.041
397.568,1.037
397.598,1.031
397.628,1.043
397.658,1.044
397.688,1.034
397.718,1.044
397.748,1.039
397.778,1.036
397.808,1.047
397.838,1.038
397.868,1.034
397.898,1.041
397.928,1.041
397.958,1.038
397.988,1.043
398.018,1.037
398.048,1.034
398.078,1.047
398.108,1.048
398.138,1.037
398.168,1.037
398.198,1.033
398.228,1.038
398.258,1.038
398.288,1.043
398.318,1.035
398.348,1.040
398.378,1.048
398.408,1.043
398.438,1.046
398.468,1.044
398.498,1.038
398.528,1.040
398.558,1.047
398.588,1.037
398.618,1.030
398.648,1.034
398.678,1.039
398.708,1.043
398.738,1.039
398.768,1.033
398.798,1.037
398.828,1.043
398.858,1.045
398.888,1.040
398.918,1.037
398.948,1.039
398.978,1.035
399.008,1.039
399.038,1.043
399.068,1.042
399.098,1.043
399.128,1.045
399.158,1.042
399.188,1.052
399.218,1.048
399.248,1.048
399.278,1.043
399.308,1.057
399.338,1.087
399.368,1.093
399.398,1.109
399.428,1.133
399.458,1.139
399.488,1.119
399.518,1.081
399.548,1.067
399.578,1.047
399.608,1.028
399.638,0.995
399.668,1.001
399.698,1.014
399.728,1.019
399.758,1.015
399.788,0.995
399.818,1.013
399.848,1.016
399.878,1.014
399.908,0.997
399.938,0.976
399.968,0.978
399.998,0.968
400.028,0.996
400.058,1.010
400.088,0.991
400.118,0.978
400.148,0.958
400.178,0.992
400.208,1.024
400.238,1.004
