df_hash,22ZHK4.UV7K0H
56.569,1.033
56.599,1.030
56.629,1.030
56.659,1.035
56.689,1.029
56.719,1.032
56.749,1.030
56.779,1.027
56.809,1.038
56.839,1.038
56.869,1.039
56.899,1.026
56.929,1.032
56.959,1.034
56.989,1.034
57.019,1.029
57.049,1.032
57.079,1.027
57.109,1.036
57.139,1.036
57.169,1.033
57.199,1.031
57.229,1.033
57.259,1.038
57.289,1.032
57.319,1.030
57.349,1.032
57.379,1.028
57.409,1.036
57.439,1.033
57.469,1.041
57.499,1.033
57.529,1.030
57.559,1.029
57.589,1.032
57.619,1.035
57.649,1.039
57.679,1.028
57.709,1.033
57.739,1.036
57.769,1.033
57.799,1.030
57.829,1.028
57.859,1.033
57.889,1.032
57.919,1.027
57.949,1.025
57.979,1.025
58.009,1.026
58.039,1.032
58.069,1.036
58.099,1.029
58.129,1.021
58.159,1.026
58.189,1.035
58.219,1.034
58.249,1.033
58.279,1.025
58.309,1.028
58.339,1.032
58.369,1.031
58.399,1.028
58.429,1.025
58.459,1.025
58.489,1.036
58.519,1.028
58.549,1.027
58.579,1.029
58.609,1.025
58.639,1.035
58.669,1.032
58.699,1.026
58.729,1.028
58.759,1.031
58.789,1.036
58.819,1.032
58.849,1.025
58.879,1.030
58.909,1.026
58.939,1.033
58.969,1.032
58.999,1.023
59.029,1.027
59.059,1.017
59.089,1.019
59.119,1.014
59.149,1.015
59.179,1.020
59.209,1.017
59.239,1.011
59.269,1.021
59.299,1.011
59.329,1.019
59.359,1.007
59.389,1.010
59.419,1.010
59.449,1.002
59.479,1.002
59.509,1.006
59.539,0.992
59.569,1.007
59.599,1.015
59.629,1.005
59.659,1.005
59.689,1.002
59.719,0.983
59.749,0.993
59.779,1.001
59.809,0.994
59.839,0.991
59.869,0.991
59.899,1.002
59.929,1.002
59.959,1.021
59.989,1.045
60.019,1.019
60.049,1.002
60.079,0.996
60.109,0.996
60.139,0.989
60.169,0.980
60.199,0.992
60.229,1.002
60.259,0.982
60.289,0.972
60.319,0.987
60.349,1.003
60.379,0.996
60.409,0.995
60.439,1.000
60.469,1.003
60.499,1.006
60.529,1.003
60.559,1.001
60.589,1.003
60.619,1.006
60.649,0.991
60.679,0.992
60.709,0.996
60.739,0.994
60.769,1.008
60.799,1.001
60.829,1.005
60.859,1.005
60.889,1.005
60.919,1.006
60.949,1.004
60.979,0.994
61.009,1.000
61.039,1.005
61.069,1.027
61.099,1.035
61.129,1.019
61.159,1.019
61.189,1.006
61.219,0.987
61.249,0.974
61.279,0.972
61.309,0.990
61.339,1.012
61.369,1.010
61.399,0.992
61.429,0.999
61.459,1.011
61.489,0.987
61.519,0.971
61.549,1.022
61.579,1.019
61.609,0.985
61.639,0.972
61.669,1.013
61.699,1.023
61.729,1.021
61.759,1.006
61.789,1.007
61.819,1.023
61.849,1.003
61.879,0.985
61.909,0.993
61.939,1.020
61.969,1.004
61.999,1.023
62.029,1.007
62.059,0.975
62.089,0.987
62.119,1.029
62.149,0.978
62.179,0.933
62.209,0.980
62.239,1.044
62.269,0.965
62.299,0.996
62.329,1.032
62.359,0.974
62.389,1.002
62.419,1.010
62.449,1.005
62.479,0.984
62.509,0.953
62.539,0.973
62.569,1.018
62.599,1.002
62.629,0.975
62.659,0.992
62.689,0.993
62.719,1.005
62.749,1.013
62.779,1.007
62.809,0.993
62.839,0.988
62.869,0.971
62.899,0.969
62.929,0.988
62.959,0.981
62.989,0.987
63.019,0.990
63.049,0.978
63.079,0.961
63.109,0.973
63.139,0.999
63.169,1.009
63.199,1.014
63.229,1.015
63.259,1.005
63.289,1.000
63.319,0.976
63.349,1.004
63.379,1.021
63.409,1.012
63.439,1.005
63.469,0.980
63.499,0.966
63.529,0.995
63.559,0.995
63.589,0.978
63.619,0.978
63.649,0.981
63.679,0.977
63.709,0.989
63.739,0.987
63.769,1.006
63.799,0.999
63.829,0.979
63.859,1.000
63.889,1.008
63.919,0.982
63.949,0.989
63.979,0.988
64.009,0.991
64.039,0.995
64.069,0.974
64.099,0.981
64.129,0.997
64.159,1.002
64.189,1.005
64.219,1.020
64.249,1.019
64.279,1.019
64.309,1.010
64.339,0.975
64.369,0.979
64.399,0.991
64.429,0.990
64.459,0.976
64.489,0.965
64.519,0.971
64.549,1.000
64.579,1.010
64.609,1.000
64.639,0.985
64.669,0.987
64.699,0.983
64.729,1.004
64.759,0.983
64.789,0.989
64.819,1.001
64.849,0.992
64.879,0.987
64.909,0.995
64.939,0.996
64.969,0.984
64.999,0.998
65.029,1.015
65.059,1.002
65.089,0.999
65.119,0.992
65.149,1.006
65.179,1.010
65.209,1.002
65.239,0.990
65.269,1.001
65.299,0.990
65.329,0.994
65.359,0.990
65.389,1.011
65.419,1.003
65.449,0.979
65.479,1.000
65.509,0.998
65.539,0.990
65.569,0.985
65.599,0.991
65.629,0.994
65.659,1.015
65.689,1.009
65.719,1.014
65.749,1.012
65.779,1.017
65.809,1.009
65.839,1.005
65.869,0.988
65.899,0.992
65.929,1.000
65.959,1.012
65.989,1.003
66.019,0.995
66.049,1.018
66.079,1.012
66.109,0.985
66.139,1.006
66.169,1.008
66.199,0.996
66.229,0.990
66.259,0.993
66.289,1.003
66.319,0.998
66.349,1.007
66.379,1.005
66.409,1.017
66.439,1.009
66.469,0.984
66.499,0.996
66.529,1.018
66.559,1.012
66.589,0.991
66.619,0.988
66.649,0.986
66.679,1.009
66.709,0.998
66.739,0.995
66.769,1.003
66.799,1.011
66.829,1.001
66.859,1.016
66.889,1.008
66.919,0.990
66.949,0.983
66.979,0.981
67.009,0.992
67.039,1.017
67.069,1.008
67.099,1.005
67.129,0.997
67.159,0.992
67.189,0.978
67.219,0.984
67.249,0.986
67.279,0.995
67.309,0.986
67.339,1.000
67.369,1.014
67.399,1.022
67.429,1.009
67.459,1.006
67.489,0.988
67.519,0.987
67.549,0.987
67.579,0.986
67.609,0.987
67.639,0.994
67.669,1.009
67.699,0.991
67.729,0.998
67.759,0.991
67.789,0.953
67.819,1.018
67.849,0.999
67.879,1.011
67.909,0.997
67.939,0.992
67.969,1.012
67.999,1.017
68.029,1.017
68.059,0.986
68.089,0.984
68.119,0.987
68.149,0.961
68.179,0.987
68.209,0.975
68.239,0.992
68.269,1.002
68.299,1.013
68.329,1.001
68.359,0.987
68.389,0.986
68.419,0.987
68.449,0.993
68.479,1.006
68.509,0.985
68.539,0.994
68.569,1.010
68.599,1.003
68.629,0.993
68.659,1.012
68.689,1.013
68.719,1.005
68.749,0.998
68.779,0.992
68.809,0.974
68.839,0.979
68.869,0.980
68.899,0.973
68.929,0.980
68.959,1.000
68.989,0.994
69.019,1.010
69.049,1.002
69.079,0.981
69.109,0.984
69.139,1.001
69.169,1.004
69.199,1.012
69.229,1.004
69.259,0.987
69.289,0.998
69.319,1.007
69.349,0.982
69.379,0.997
69.409,1.021
69.439,1.025
69.469,0.983
69.499,0.949
69.529,0.958
69.559,1.001
69.589,1.025
69.619,1.024
69.649,1.005
69.679,0.996
69.709,0.995
69.739,0.996
69.769,0.997
69.799,0.999
69.829,0.992
69.859,1.001
69.889,1.004
69.919,0.992
69.949,1.000
69.979,0.996
70.009,0.993
70.039,0.954
70.069,1.019
70.099,0.994
70.129,1.027
70.159,1.113
70.189,1.016
70.219,1.002
70.249,0.647
70.279,0.856
70.309,1.029
70.339,0.857
70.369,0.973
70.399,0.993
70.429,0.996
70.459,1.007
70.489,0.995
70.519,0.997
70.549,0.990
70.579,0.994
70.609,0.993
70.639,0.995
70.669,0.995
70.699,0.999
70.729,1.003
70.759,1.006
70.789,1.005
70.819,0.992
70.849,0.999
70.879,0.999
70.909,0.980
70.939,0.994
70.969,1.003
70.999,1.000
71.029,1.006
71.059,0.994
71.089,0.993
71.119,1.000
71.149,0.994
71.179,0.990
71.209,0.993
71.239,1.001
71.269,0.998
71.299,0.990
71.329,0.996
71.359,1.004
71.389,0.997
71.419,0.993
71.449,0.995
71.479,0.996
71.509,0.997
71.539,0.997
71.569,0.992
71.599,0.994
71.629,0.998
71.659,0.994
71.689,0.999
71.719,0.999
71.749,0.996
71.779,0.996
71.809,0.992
71.839,0.996
71.869,0.995
71.899,0.989
71.929,0.988
71.959,0.996
71.989,1.002
72.019,0.993
72.049,0.989
72.079,0.999
72.109,1.004
72.139,0.990
72.169,0.985
72.199,0.989
72.229,0.995
72.259,0.998
72.289,0.989
72.319,0.994
72.349,0.995
72.379,0.992
72.409,0.999
72.439,0.997
72.469,0.989
72.499,0.991
72.529,0.995
72.559,1.000
72.589,0.989
72.619,0.970
72.649,1.006
72.679,1.005
72.709,0.998
72.739,1.007
72.769,1.000
72.799,0.979
72.829,0.971
72.859,0.997
72.889,1.015
72.919,1.007
72.949,0.993
72.979,0.985
73.009,0.990
73.039,0.988
73.069,0.985
73.099,0.995
73.129,0.993
73.159,0.990
73.189,0.992
73.219,0.995
73.249,0.998
73.279,0.990
73.309,0.990
73.339,0.988
73.369,0.988
73.399,0.992
73.429,1.001
73.459,0.996
73.489,0.986
73.519,0.986
73.549,0.989
73.579,0.995
73.609,0.995
73.639,0.991
73.669,0.994
73.699,0.995
73.729,0.989
73.759,0.988
73.789,0.993
73.819,0.993
73.849,0.990
73.879,0.993
73.909,0.992
73.939,0.992
73.969,0.994
73.999,0.987
74.029,0.989
74.059,0.990
74.089,0.981
74.119,0.992
74.149,0.993
74.179,1.000
74.209,0.993
74.239,0.991
74.269,0.991
74.299,0.988
74.329,0.993
74.359,0.997
74.389,0.992
74.419,1.003
74.449,1.016
74.479,0.993
74.509,0.998
74.539,0.983
74.569,0.968
74.599,0.970
74.629,0.994
74.659,0.987
74.689,0.986
74.719,1.005
74.749,1.007
74.779,0.987
74.809,0.979
74.839,0.979
74.869,0.975
74.899,1.003
74.929,0.989
74.959,0.983
74.989,1.000
75.019,1.003
75.049,1.006
75.079,0.977
75.109,0.970
75.139,0.988
75.169,0.993
75.199,0.985
75.229,0.992
75.259,0.996
75.289,0.983
75.319,0.986
75.349,0.985
75.379,0.979
75.409,0.977
75.439,0.986
75.469,0.985
75.499,0.986
75.529,0.985
75.559,0.984
75.589,0.991
75.619,0.990
75.649,0.984
75.679,0.979
75.709,0.980
75.739,0.988
75.769,0.990
75.799,0.980
75.829,0.980
75.859,0.982
75.889,0.987
75.919,0.984
75.949,0.986
75.979,0.986
76.009,0.984
76.039,0.985
76.069,0.984
76.099,0.987
76.129,0.985
76.159,0.987
76.189,0.985
76.219,0.983
76.249,0.978
76.279,0.983
76.309,0.997
76.339,0.991
76.369,0.977
76.399,0.976
76.429,0.981
76.459,0.988
76.489,0.987
76.519,0.983
76.549,0.985
76.579,0.988
76.609,0.982
76.639,0.979
76.669,0.981
76.699,0.985
76.729,0.983
76.759,0.987
76.789,0.984
76.819,0.983
76.849,0.985
76.879,0.983
76.909,0.979
76.939,0.985
76.969,0.997
76.999,0.991
77.029,0.980
77.059,0.980
77.089,0.983
77.119,0.986
77.149,0.990
77.179,0.983
77.209,0.984
77.239,0.987
77.269,0.987
77.299,0.984
77.329,0.985
77.359,0.992
77.389,0.989
77.419,0.988
77.449,0.979
77.479,0.980
77.509,0.989
77.539,0.989
77.569,0.979
77.599,0.984
77.629,0.993
77.659,0.989
77.689,0.979
77.719,0.983
77.749,0.984
77.779,0.988
77.809,0.987
77.839,0.986
77.869,0.987
77.899,0.992
77.929,0.994
77.959,0.986
77.989,0.982
78.019,0.979
78.049,0.985
78.079,0.990
78.109,0.986
78.139,0.987
78.169,0.987
78.199,0.984
78.229,0.982
78.259,0.986
78.289,0.993
78.319,0.988
78.349,0.982
78.379,0.984
78.409,0.984
78.439,0.989
78.469,0.993
78.499,0.985
78.529,0.981
78.559,0.988
78.589,0.980
78.619,0.986
78.649,0.982
78.679,0.991
78.709,0.990
78.739,0.990
78.769,0.983
78.799,0.982
78.829,0.987
78.859,0.979
78.889,0.979
78.919,0.991
78.949,1.001
78.979,0.984
79.009,0.975
79.039,0.980
79.069,0.984
79.099,0.991
79.129,0.989
79.159,0.990
79.189,0.991
79.219,0.992
79.249,0.993
79.279,0.988
79.309,0.972
79.339,0.977
79.369,0.985
79.399,0.987
79.429,0.996
79.459,0.991
79.489,0.979
79.519,0.975
79.549,0.982
79.579,0.975
79.609,0.968
79.639,0.983
79.669,0.996
79.699,0.992
79.729,0.984
79.759,0.980
79.789,0.981
79.819,0.995
79.849,0.981
79.879,0.987
79.909,0.974
79.939,0.979
79.969,0.983
79.999,0.987
80.029,0.983
80.059,0.979
80.089,0.963
80.119,0.976
80.149,0.998
80.179,0.999
80.209,0.976
80.239,0.965
80.269,0.966
80.299,0.979
80.329,0.983
80.359,0.983
80.389,0.976
80.419,0.977
80.449,0.978
80.479,0.976
80.509,0.984
80.539,0.980
80.569,0.983
80.599,0.979
80.629,0.974
80.659,0.977
80.689,0.980
80.719,0.979
80.749,0.985
80.779,0.984
80.809,0.981
80.839,0.978
80.869,0.978
80.899,0.976
80.929,0.980
80.959,0.984
80.989,0.980
81.019,0.979
81.049,0.984
81.079,0.980
81.109,0.979
81.139,0.974
81.169,0.981
81.199,0.981
81.229,0.980
81.259,0.986
81.289,0.981
81.319,0.984
81.349,0.985
81.379,0.980
81.409,0.977
81.439,0.980
81.469,1.000
81.499,0.993
81.529,0.985
81.559,1.023
81.589,1.023
81.619,0.955
81.649,0.939
81.679,0.926
81.709,0.927
81.739,0.987
81.769,1.027
81.799,1.024
81.829,1.005
81.859,0.990
81.889,0.974
81.919,0.958
81.949,0.965
81.979,0.982
82.009,0.998
82.039,0.987
82.069,0.979
82.099,0.990
82.129,0.993
82.159,0.983
82.189,0.971
82.219,0.965
82.249,0.977
82.279,0.991
82.309,0.999
82.339,0.991
82.369,0.981
82.399,0.976
82.429,0.978
82.459,0.982
82.489,0.983
82.519,1.021
82.549,1.015
82.579,1.061
82.609,1.034
82.639,0.972
82.669,0.981
82.699,1.004
82.729,1.020
82.759,1.046
82.789,1.026
82.819,1.000
82.849,0.979
82.879,0.975
82.909,0.963
82.939,0.963
82.969,0.982
82.999,0.996
83.029,0.984
83.059,0.991
83.089,0.991
83.119,0.982
83.149,0.979
83.179,0.985
83.209,0.991
83.239,0.991
83.269,0.989
83.299,0.989
83.329,0.987
83.359,0.975
83.389,0.976
83.419,0.970
83.449,0.958
83.479,0.955
83.509,0.979
83.539,1.014
83.569,1.016
83.599,0.995
83.629,0.968
83.659,1.001
83.689,1.005
83.719,1.015
83.749,1.036
83.779,1.047
83.809,1.033
83.839,1.024
83.869,0.970
83.899,0.959
83.929,0.975
83.959,0.988
83.989,0.990
84.019,0.986
84.049,0.983
84.079,0.977
84.109,0.972
84.139,0.971
84.169,0.971
84.199,0.979
84.229,0.984
84.259,0.978
84.289,0.966
84.319,0.972
84.349,0.993
84.379,0.989
84.409,0.975
84.439,0.963
84.469,0.962
84.499,0.973
84.529,0.979
84.559,0.987
84.589,0.976
84.619,0.984
84.649,0.981
84.679,0.976
84.709,0.977
84.739,0.984
84.769,0.984
84.799,0.979
84.829,0.979
84.859,0.975
84.889,0.972
84.919,0.981
84.949,0.980
84.979,0.973
85.009,0.976
85.039,0.990
85.069,0.981
85.099,0.972
85.129,0.988
85.159,0.997
85.189,1.006
85.219,1.009
85.249,0.974
85.279,0.931
85.309,0.961
85.339,1.016
85.369,1.021
85.399,1.006
85.429,0.988
85.459,0.957
85.489,0.938
85.519,0.979
85.549,1.007
85.579,1.013
85.609,1.026
85.639,1.016
85.669,0.980
85.699,0.961
85.729,0.971
85.759,0.994
85.789,0.987
85.819,0.976
85.849,0.979
85.879,0.985
85.909,0.984
85.939,0.989
85.969,0.987
85.999,0.981
86.029,0.989
86.059,0.989
86.089,0.983
86.119,0.981
86.149,0.985
86.179,0.986
86.209,0.983
86.239,0.988
86.269,0.989
86.299,0.990
86.329,0.982
86.359,0.979
86.389,0.988
86.419,1.000
86.449,0.988
86.479,0.978
86.509,0.980
86.539,0.988
86.569,0.992
86.599,0.985
86.629,0.984
86.659,0.986
86.689,0.990
86.719,0.987
86.749,0.983
86.779,0.987
86.809,0.982
86.839,0.992
86.869,0.987
86.899,0.985
86.929,0.982
86.959,0.985
86.989,0.988
87.019,0.981
87.049,0.981
87.079,0.988
87.109,1.000
87.139,0.992
87.169,0.979
87.199,0.979
87.229,0.984
87.259,0.992
87.289,0.995
87.319,0.989
87.349,0.986
87.379,0.993
87.409,0.987
87.439,0.982
87.469,0.985
87.499,0.986
87.529,0.989
87.559,0.989
87.589,0.985
87.619,0.987
87.649,0.984
87.679,0.992
87.709,0.988
87.739,0.984
87.769,0.978
87.799,0.983
87.829,1.007
87.859,0.993
87.889,0.982
87.919,0.978
87.949,0.984
87.979,0.993
88.009,0.994
88.039,0.989
88.069,0.979
88.099,0.989
88.129,0.987
88.159,0.985
88.189,0.983
88.219,0.985
88.249,0.987
88.279,0.986
88.309,0.988
88.339,0.984
88.369,0.984
88.399,0.990
88.429,0.993
88.459,0.987
88.489,0.967
88.519,0.980
88.549,0.994
88.579,1.008
88.609,0.997
88.639,0.976
88.669,0.976
88.699,0.984
88.729,0.995
88.759,0.991
88.789,0.987
88.819,0.987
88.849,0.990
88.879,0.985
88.909,0.982
88.939,0.987
88.969,0.989
88.999,0.990
89.029,0.987
89.059,0.986
89.089,0.989
89.119,0.984
89.149,0.990
89.179,0.988
89.209,0.985
89.239,0.977
89.269,0.985
89.299,1.004
89.329,0.996
89.359,0.980
89.389,0.980
89.419,0.981
89.449,0.989
89.479,0.993
89.509,0.993
89.539,0.980
89.569,0.990
89.599,0.988
89.629,0.986
89.659,0.985
89.689,0.988
89.719,0.987
89.749,0.992
89.779,0.988
89.809,0.988
89.839,0.983
89.869,0.987
89.899,0.990
89.929,0.991
89.959,0.982
89.989,0.984
90.019,0.991
90.049,1.002
90.079,0.987
90.109,0.981
90.139,0.980
90.169,0.993
90.199,1.004
90.229,0.998
90.259,0.980
90.289,0.979
90.319,0.988
90.349,0.986
90.379,0.987
90.409,0.988
90.439,0.991
90.469,0.992
90.499,0.990
90.529,0.990
90.559,0.987
90.589,0.987
90.619,0.993
90.649,0.994
90.679,0.985
90.709,0.981
90.739,0.987
90.769,1.007
90.799,0.995
90.829,0.977
90.859,0.977
90.889,0.989
90.919,0.999
90.949,0.994
90.979,0.986
91.009,0.985
91.039,0.993
91.069,0.987
91.099,0.989
91.129,0.989
91.159,0.987
91.189,0.990
91.219,0.989
91.249,0.988
91.279,0.988
91.309,0.991
91.339,0.990
91.369,0.993
91.399,0.984
91.429,0.979
91.459,0.991
91.489,1.004
91.519,0.995
91.549,0.980
91.579,0.980
91.609,0.985
91.639,0.994
91.669,0.993
91.699,0.991
91.729,0.984
91.759,0.992
91.789,0.987
91.819,0.990
91.849,0.989
91.879,0.989
91.909,0.991
91.939,0.987
91.969,0.990
91.999,0.991
92.029,0.990
92.059,0.990
92.089,0.991
92.119,0.980
92.149,0.989
92.179,0.999
92.209,0.993
92.239,0.986
92.269,0.980
92.299,0.982
92.329,0.992
92.359,0.995
92.389,0.992
92.419,0.981
92.449,0.993
92.479,0.982
92.509,0.987
92.539,0.987
92.569,0.989
92.599,0.994
92.629,0.986
92.659,0.988
92.689,0.991
92.719,0.990
92.749,0.987
92.779,0.993
92.809,0.979
92.839,0.967
92.869,0.964
92.899,0.982
92.929,0.988
92.959,0.961
92.989,0.944
93.019,0.987
93.049,1.003
93.079,1.038
93.109,1.041
93.139,1.014
93.169,0.994
93.199,0.984
93.229,0.981
93.259,0.973
93.289,0.978
93.319,0.972
93.349,0.977
93.379,0.984
93.409,0.981
93.439,0.981
93.469,0.977
93.499,0.985
93.529,0.983
93.559,0.984
93.589,0.979
93.619,0.974
93.649,0.975
93.679,0.976
93.709,0.972
93.739,0.980
93.769,0.970
93.799,0.978
93.829,0.980
93.859,0.974
93.889,0.974
93.919,0.977
93.949,0.977
93.979,0.977
94.009,0.978
94.039,0.981
94.069,0.981
94.099,0.981
94.129,0.978
94.159,0.979
94.189,0.979
94.219,0.983
94.249,0.976
94.279,0.971
94.309,0.979
94.339,0.977
94.369,0.981
94.399,0.971
94.429,0.977
94.459,0.981
94.489,0.982
94.519,0.979
94.549,0.975
94.579,0.973
94.609,0.978
94.639,0.977
94.669,0.977
94.699,0.976
94.729,0.976
94.759,0.978
94.789,0.976
94.819,0.981
94.849,0.979
94.879,0.981
94.909,0.974
94.939,0.974
94.969,0.969
94.999,0.973
95.029,0.977
95.059,0.984
95.089,0.973
95.119,0.981
95.149,0.980
95.179,0.974
95.209,0.972
95.239,0.974
95.269,0.978
95.299,0.981
95.329,0.983
95.359,0.997
95.389,1.008
95.419,1.001
95.449,0.990
95.479,0.982
95.509,0.967
95.539,0.963
95.569,0.989
95.599,0.998
95.629,0.990
95.659,0.984
95.689,0.976
95.719,0.973
95.749,0.969
95.779,0.985
95.809,0.982
95.839,0.994
95.869,0.998
95.899,0.988
95.929,0.986
95.959,0.989
95.989,0.991
96.019,0.994
96.049,0.994
96.079,0.998
96.109,0.998
96.139,0.995
96.169,0.996
96.199,0.994
96.229,0.987
96.259,0.984
96.289,0.999
96.319,0.999
96.349,0.991
96.379,0.990
96.409,0.992
96.439,0.994
96.469,0.996
96.499,0.999
96.529,0.994
96.559,0.998
96.589,1.000
96.619,0.992
96.649,0.992
96.679,0.994
96.709,0.997
96.739,0.999
96.769,0.998
96.799,0.992
96.829,1.001
96.859,0.996
96.889,0.999
96.919,0.998
96.949,1.001
96.979,0.990
97.009,1.004
97.039,0.995
97.069,0.989
97.099,0.992
97.129,0.991
97.159,0.999
97.189,1.000
97.219,0.989
97.249,0.996
97.279,1.000
97.309,1.002
97.339,0.997
97.369,0.993
97.399,0.991
97.429,0.995
97.459,0.997
97.489,0.995
97.519,0.995
97.549,0.993
97.579,0.996
97.609,1.000
97.639,1.003
97.669,1.005
97.699,0.996
97.729,0.985
97.759,0.992
97.789,0.990
97.819,0.988
97.849,1.001
97.879,0.996
97.909,1.000
97.939,1.005
97.969,0.995
97.999,0.994
98.029,0.996
98.059,0.999
98.089,0.998
98.119,0.999
98.149,0.994
98.179,0.998
98.209,0.992
98.239,0.989
98.269,1.003
98.299,1.004
98.329,0.997
98.359,0.989
98.389,0.991
98.419,0.998
98.449,1.000
98.479,0.992
98.509,1.001
98.539,0.996
98.569,1.001
98.599,1.000
98.629,0.998
98.659,0.992
98.689,0.997
98.719,0.999
98.749,1.003
98.779,0.997
98.809,0.996
98.839,0.997
98.869,0.995
98.899,0.992
98.929,1.004
98.959,1.006
98.989,1.001
99.019,0.991
99.049,0.991
99.079,0.992
99.109,1.000
99.139,1.000
99.169,1.002
99.199,0.984
99.229,1.000
99.259,1.003
99.289,0.998
99.319,0.994
99.349,0.996
99.379,0.997
99.409,1.003
99.439,1.002
99.469,0.996
99.499,0.995
99.529,0.993
99.559,1.001
99.589,0.998
99.619,0.994
99.649,1.000
99.679,1.002
99.709,0.999
99.739,0.990
99.769,0.990
99.799,0.996
99.829,1.005
99.859,1.002
99.889,1.007
99.919,0.990
99.949,1.000
99.979,1.000
100.009,0.997
100.039,0.994
100.069,0.998
100.099,1.000
100.129,0.998
100.159,1.001
100.189,0.999
100.219,0.999
100.249,0.997
100.279,1.000
100.309,1.001
100.339,1.003
100.369,0.995
100.399,0.996
100.429,0.991
100.459,1.010
100.489,0.998
100.519,0.995
100.549,0.991
100.579,0.999
100.609,1.002
100.639,1.000
100.669,0.997
100.699,0.979
100.729,0.997
100.759,1.002
100.789,1.002
100.819,1.005
100.849,1.003
100.879,1.000
100.909,1.003
100.939,0.997
100.969,0.995
100.999,1.001
101.029,0.995
101.059,0.997
101.089,0.998
101.119,1.003
101.149,1.001
101.179,0.999
101.209,0.999
101.239,1.007
101.269,0.995
101.299,0.995
101.329,0.998
101.359,0.998
101.389,1.003
101.419,1.005
101.449,1.000
101.479,1.000
101.509,1.003
101.539,1.002
101.569,0.996
101.599,0.999
101.629,0.999
101.659,0.994
101.689,0.997
101.719,0.998
101.749,1.002
101.779,0.998
101.809,0.998
101.839,1.003
101.869,1.004
101.899,0.993
101.929,0.997
101.959,0.998
101.989,1.004
102.019,0.998
102.049,0.994
102.079,0.995
102.109,0.997
102.139,1.001
102.169,1.008
102.199,0.995
102.229,1.004
102.259,1.005
102.289,0.997
102.319,0.993
102.349,0.997
102.379,1.002
102.409,1.001
102.439,1.001
102.469,0.996
102.499,0.997
102.529,0.997
102.559,1.002
102.589,1.018
102.619,1.010
102.649,1.004
102.679,0.994
102.709,0.996
102.739,0.993
102.769,0.991
102.799,0.992
102.829,0.995
102.859,0.994
102.889,0.996
102.919,0.995
102.949,0.997
102.979,1.001
103.009,0.997
103.039,0.991
103.069,0.990
103.099,0.991
103.129,0.996
103.159,0.996
103.189,0.997
103.219,1.001
103.249,0.999
103.279,0.997
103.309,0.997
103.339,0.990
103.369,0.986
103.399,0.979
103.429,0.981
103.459,0.979
103.489,0.985
103.519,0.988
103.549,1.000
103.579,0.994
103.609,1.001
103.639,0.996
103.669,0.987
103.699,0.993
103.729,0.987
103.759,0.978
103.789,0.972
103.819,0.971
103.849,0.968
103.879,0.975
103.909,0.977
103.939,0.975
103.969,0.976
103.999,0.980
104.029,0.968
104.059,0.973
104.089,0.987
104.119,0.984
104.149,0.974
104.179,0.965
104.209,0.971
104.239,0.971
104.269,0.997
104.299,0.975
104.329,0.978
104.359,0.980
104.389,0.974
104.419,0.970
104.449,0.972
104.479,0.980
104.509,0.974
104.539,0.976
104.569,0.975
104.599,0.977
104.629,0.979
104.659,0.971
104.689,0.973
104.719,0.987
104.749,0.982
104.779,0.974
104.809,0.979
104.839,0.990
104.869,0.989
104.899,0.987
104.929,0.978
104.959,0.973
104.989,0.968
105.019,0.964
105.049,0.990
105.079,0.979
105.109,0.985
105.139,0.998
105.169,1.001
105.199,0.982
105.229,0.993
105.259,0.995
105.289,0.978
105.319,0.968
105.349,0.999
105.379,1.013
105.409,0.977
105.439,0.963
105.469,0.971
105.499,0.966
105.529,0.984
105.559,0.992
105.589,1.016
105.619,1.014
105.649,0.984
105.679,0.967
105.709,0.980
105.739,0.980
105.769,0.976
105.799,0.988
105.829,0.980
105.859,0.983
105.889,0.978
105.919,0.980
105.949,0.977
105.979,0.990
106.009,1.010
106.039,0.985
106.069,0.986
106.099,1.000
106.129,0.989
106.159,0.983
106.189,0.988
106.219,0.968
106.249,0.984
106.279,0.993
106.309,0.978
106.339,0.978
106.369,0.969
106.399,0.994
106.429,0.961
106.459,0.969
106.489,0.991
106.519,0.978
106.549,0.977
106.579,0.986
106.609,0.969
106.639,0.956
106.669,0.961
106.699,0.975
106.729,0.963
106.759,0.985
106.789,0.988
106.819,0.992
106.849,0.987
106.879,0.973
106.909,0.966
106.939,0.946
106.969,0.937
106.999,0.957
107.029,1.011
107.059,1.030
107.089,1.057
107.119,1.132
107.149,1.157
107.179,1.015
107.209,0.974
107.239,0.958
107.269,0.918
107.299,0.878
107.329,0.883
107.359,0.895
107.389,0.975
107.419,0.914
107.449,0.963
107.479,1.016
107.509,0.977
107.539,1.018
107.569,1.033
107.599,1.005
107.629,1.056
107.659,1.035
107.689,1.008
