df_hash,22ZHK4.FCVC8X
164.054,0.992
164.084,0.989
164.114,0.991
164.144,0.988
164.174,0.986
164.204,0.982
164.234,0.988
164.264,0.987
164.294,0.986
164.324,0.989
164.354,0.989
164.384,0.989
164.414,0.987
164.444,0.984
164.474,0.986
164.504,0.982
164.534,0.983
164.564,0.987
164.594,0.984
164.624,0.985
164.654,0.990
164.684,0.993
164.714,0.988
164.744,0.987
164.774,0.980
164.804,0.985
164.834,0.986
164.864,0.984
164.894,0.987
164.924,0.984
164.954,0.991
164.984,0.986
165.014,0.988
165.044,0.987
165.074,0.984
165.104,0.987
165.134,0.981
165.164,0.985
165.194,0.983
165.224,0.985
165.254,0.980
165.284,0.981
165.314,0.981
165.344,0.990
165.374,0.990
165.404,0.980
165.434,0.989
165.464,0.988
165.494,0.986
165.524,0.985
165.554,0.991
165.584,0.988
165.614,0.986
165.644,0.988
165.674,0.971
165.704,0.969
165.734,0.975
165.764,0.998
165.794,1.017
165.824,1.004
165.854,0.973
165.884,0.964
165.914,0.968
165.944,0.992
165.974,1.002
166.004,1.000
166.034,0.977
166.064,0.968
166.094,0.975
166.124,0.983
166.154,0.979
166.184,0.995
166.214,0.994
166.244,0.993
166.274,0.987
166.304,0.983
166.334,0.979
166.364,0.976
166.394,0.976
166.424,0.986
166.454,0.986
166.484,0.984
166.514,0.986
166.544,0.982
166.574,0.982
166.604,0.981
166.634,0.979
166.664,0.985
166.694,0.985
166.724,0.976
166.754,0.972
166.784,0.981
166.814,0.981
166.844,0.979
166.874,0.986
166.904,0.983
166.934,0.985
166.964,0.986
166.994,0.983
167.024,0.988
167.054,0.993
167.084,0.993
167.114,0.992
167.144,0.991
167.174,0.987
167.204,0.977
167.234,0.983
167.264,0.987
167.294,0.989
167.324,0.977
167.354,0.974
167.384,0.989
167.414,0.986
167.444,0.985
167.474,0.985
167.504,0.976
167.534,0.977
167.564,0.990
167.594,0.986
167.624,0.980
167.654,0.982
167.684,0.990
167.714,0.985
167.744,0.979
167.774,0.979
167.804,0.980
167.834,0.982
167.864,0.984
167.894,0.975
167.924,0.979
167.954,0.983
167.984,0.987
168.014,0.989
168.044,0.991
168.074,0.987
168.104,0.990
168.134,0.994
168.164,0.987
168.194,0.973
168.224,0.967
168.254,0.979
168.284,0.993
168.314,0.986
168.344,0.978
168.374,0.976
168.404,0.976
168.434,0.982
168.464,0.981
168.494,0.983
168.524,0.981
168.554,0.979
168.584,0.982
168.614,0.984
168.644,0.980
168.674,0.980
168.704,0.982
168.734,0.982
168.764,0.986
168.794,0.983
168.824,0.981
168.854,0.980
168.884,0.982
168.914,0.982
168.944,0.979
168.974,0.980
169.004,0.983
169.034,0.983
169.064,0.982
169.094,0.983
169.124,0.981
169.154,0.985
169.184,0.985
169.214,0.981
169.244,0.981
169.274,0.982
169.304,0.981
169.334,0.978
169.364,0.981
169.394,0.983
169.424,0.981
169.454,0.994
169.484,0.976
169.514,0.973
169.544,0.989
169.574,0.977
169.604,0.984
169.634,0.981
169.664,0.979
169.694,0.987
169.724,0.983
169.754,0.981
169.784,0.982
169.814,0.982
169.844,0.986
169.874,0.984
169.904,0.984
169.934,0.983
169.964,0.979
169.994,0.987
170.024,0.983
170.054,0.981
170.084,0.982
170.114,0.982
170.144,0.981
170.174,0.986
170.204,0.984
170.234,0.977
170.264,0.984
170.294,0.983
170.324,0.983
170.354,0.979
170.384,0.979
170.414,0.982
170.444,0.985
170.474,0.985
170.504,0.983
170.534,0.982
170.564,0.982
170.594,0.980
170.624,0.985
170.654,0.983
170.684,0.981
170.714,0.984
170.744,0.980
170.774,0.982
170.804,0.987
170.834,0.988
170.864,0.980
170.894,0.982
170.924,0.983
170.954,0.983
170.984,0.981
171.014,0.985
171.044,0.984
171.074,0.976
171.104,0.982
171.134,0.986
171.164,0.980
171.194,0.979
171.224,0.984
171.254,0.980
171.284,0.982
171.314,0.985
171.344,0.980
171.374,0.981
171.404,0.982
171.434,0.983
171.464,0.987
171.494,0.984
171.524,0.984
171.554,0.987
171.584,0.987
171.614,0.984
171.644,0.984
171.674,0.986
171.704,0.981
171.734,0.983
171.764,0.982
171.794,0.983
171.824,0.986
171.854,0.985
171.884,0.980
171.914,0.985
171.944,0.988
171.974,0.985
172.004,0.981
172.034,0.981
172.064,0.976
172.094,0.975
172.124,0.977
172.154,0.987
172.184,0.991
172.214,0.988
172.244,0.985
172.274,0.985
172.304,0.983
172.334,0.986
172.364,0.983
172.394,0.980
172.424,0.988
172.454,0.984
172.484,0.977
172.514,0.979
172.544,0.978
172.574,0.984
172.604,0.988
172.634,0.983
172.664,0.982
172.694,0.982
172.724,0.981
172.754,0.982
172.784,0.981
172.814,0.982
172.844,0.986
172.874,0.984
172.904,0.984
172.934,0.980
172.964,0.982
172.994,0.986
173.024,0.984
173.054,0.986
173.084,0.988
173.114,0.986
173.144,0.979
173.174,0.988
173.204,0.986
173.234,0.986
173.264,0.978
173.294,0.979
173.324,0.983
173.354,0.990
173.384,0.983
173.414,0.982
173.444,0.982
173.474,0.982
173.504,0.984
173.534,0.981
173.564,0.983
173.594,0.985
173.624,0.986
173.654,0.981
173.684,0.980
173.714,0.984
173.744,0.988
173.774,0.984
173.804,0.987
173.834,0.987
173.864,0.991
173.894,0.997
173.924,0.991
173.954,0.979
173.984,0.976
174.014,0.974
174.044,0.975
174.074,0.983
174.104,0.990
174.134,0.987
174.164,0.990
174.194,0.986
174.224,0.983
174.254,0.982
174.284,0.987
174.314,0.988
174.344,0.985
174.374,0.986
174.404,0.984
174.434,0.984
174.464,0.985
174.494,0.986
174.524,0.985
174.554,0.987
174.584,0.989
174.614,0.987
174.644,0.983
174.674,0.986
174.704,0.984
174.734,0.986
174.764,0.987
174.794,0.988
174.824,0.982
174.854,0.989
174.884,0.988
174.914,0.985
174.944,0.987
174.974,0.987
175.004,0.988
175.034,0.987
175.064,0.984
175.094,0.985
175.124,0.987
175.154,0.984
175.184,0.986
175.214,0.987
175.244,0.989
175.274,0.987
175.304,0.990
175.334,0.984
175.364,0.984
175.394,0.985
175.424,0.985
175.454,0.988
175.484,0.990
175.514,0.984
175.544,0.982
175.574,0.993
175.604,0.988
175.634,0.984
175.664,0.980
175.694,0.984
175.724,0.986
175.754,0.984
175.784,0.990
175.814,0.987
175.844,0.985
175.874,0.985
175.904,0.986
175.934,0.984
175.964,0.986
175.994,0.989
176.024,0.986
176.054,0.992
176.084,0.982
176.114,0.985
176.144,0.986
176.174,0.984
176.204,0.990
176.234,0.987
176.264,0.984
176.294,0.986
176.324,0.984
176.354,0.989
176.384,0.984
176.414,0.983
176.444,0.985
176.474,0.987
176.504,0.989
176.534,0.987
176.564,0.985
176.594,0.986
176.624,0.982
176.654,0.987
176.684,0.986
176.714,0.985
176.744,0.983
176.774,0.986
176.804,0.990
176.834,0.986
176.864,0.990
176.894,0.989
176.924,0.985
176.954,0.979
176.984,0.979
177.014,0.984
177.044,0.984
177.074,0.988
177.104,0.981
177.134,0.988
177.164,0.985
177.194,0.984
177.224,0.982
177.254,0.981
177.284,0.984
177.314,0.987
177.344,0.987
177.374,0.987
177.404,0.986
177.434,0.988
177.464,0.985
177.494,0.986
177.524,0.984
177.554,0.985
177.584,0.983
177.614,0.984
177.644,0.986
177.674,0.987
177.704,0.991
177.734,0.987
177.764,0.987
177.794,0.986
177.824,0.986
177.854,0.986
177.884,0.984
177.914,0.985
177.944,0.983
177.974,0.986
178.004,0.988
178.034,0.984
178.064,0.985
178.094,0.989
178.124,0.985
178.154,0.986
178.184,0.985
178.214,0.983
178.244,0.986
178.274,0.982
178.304,0.988
178.334,0.986
178.364,0.985
178.394,0.988
178.424,0.984
178.454,0.985
178.484,0.986
178.514,0.984
178.544,0.988
178.574,0.986
178.604,0.985
178.634,0.986
178.664,0.986
178.694,0.984
178.724,0.989
178.754,0.987
178.784,0.984
178.814,0.987
178.844,0.988
178.874,0.984
178.904,0.983
178.934,0.988
178.964,0.988
178.994,0.985
179.024,0.984
179.054,0.986
179.084,0.986
179.114,0.986
179.144,0.991
179.174,0.985
179.204,0.985
179.234,0.988
179.264,0.991
179.294,0.985
179.324,0.981
179.354,0.986
179.384,0.988
179.414,0.985
179.444,0.988
179.474,0.986
179.504,0.987
179.534,0.985
179.564,0.985
179.594,0.984
179.624,0.986
179.654,0.987
179.684,0.981
179.714,0.985
179.744,0.986
179.774,0.984
179.804,0.981
179.834,0.983
179.864,0.987
179.894,0.989
179.924,0.986
179.954,0.985
179.984,0.983
180.014,0.986
180.044,0.983
180.074,0.987
180.104,0.986
180.134,0.988
180.164,0.983
180.194,0.983
180.224,0.988
180.254,0.984
180.284,0.988
180.314,0.990
180.344,0.982
180.374,0.981
180.404,0.988
180.434,0.985
180.464,0.986
180.494,0.986
180.524,0.984
180.554,0.986
180.584,0.994
180.614,0.986
180.644,0.985
180.674,0.988
180.704,0.986
180.734,0.985
180.764,0.987
180.794,0.987
180.824,0.983
180.854,0.986
180.884,0.988
180.914,0.984
180.944,0.981
180.974,0.986
181.004,0.984
181.034,0.986
181.064,0.987
181.094,0.982
181.124,0.985
181.154,0.986
181.184,0.985
181.214,0.984
181.244,0.986
181.274,0.988
181.304,0.983
181.334,0.985
181.364,0.988
181.394,0.986
181.424,0.983
181.454,0.988
181.484,0.985
181.514,0.986
181.544,0.985
181.574,0.984
181.604,0.984
181.634,0.985
181.664,0.985
181.694,0.985
181.724,0.982
181.754,0.982
181.784,0.987
181.814,0.988
181.844,0.984
181.874,0.985
181.904,0.985
181.934,0.984
181.964,0.985
181.994,0.987
182.024,0.982
182.054,0.984
182.084,0.989
182.114,0.988
182.144,0.985
182.174,0.983
182.204,0.985
182.234,0.987
182.264,0.994
182.294,0.987
182.324,0.980
182.354,0.984
182.384,0.981
182.414,0.982
182.444,0.984
182.474,0.989
182.504,0.983
182.534,0.986
182.564,0.988
182.594,0.985
182.624,0.985
182.654,0.988
182.684,0.985
182.714,0.985
182.744,0.986
182.774,0.985
182.804,0.988
182.834,0.988
182.864,0.985
182.894,0.985
182.924,0.981
182.954,0.984
182.984,0.990
183.014,0.982
183.044,0.986
183.074,0.984
183.104,0.987
183.134,0.984
183.164,0.986
183.194,0.985
183.224,0.983
183.254,0.988
183.284,0.985
183.314,0.982
183.344,0.983
183.374,0.984
183.404,0.983
183.434,0.988
183.464,0.989
183.494,0.983
183.524,0.986
183.554,0.990
183.584,0.986
183.614,0.982
183.644,0.985
183.674,0.985
183.704,0.985
183.734,0.989
183.764,0.984
183.794,0.983
183.824,0.982
183.854,0.985
183.884,0.987
183.914,0.983
183.944,0.984
183.974,0.986
184.004,0.990
184.034,0.987
184.064,0.982
184.094,0.986
184.124,0.986
184.154,0.983
184.184,0.986
184.214,0.984
184.244,0.981
184.274,0.984
184.304,0.993
184.334,0.986
184.364,0.983
184.394,0.988
184.424,0.986
184.454,0.987
184.484,0.985
184.514,0.985
184.544,0.984
184.574,0.986
184.604,0.986
184.634,0.985
184.664,0.986
184.694,0.988
184.724,0.988
184.754,0.986
184.784,0.982
184.814,0.983
184.844,0.987
184.874,0.983
184.904,0.987
184.934,0.986
184.964,0.987
184.994,0.984
185.024,0.988
185.054,0.983
185.084,0.984
185.114,0.985
185.144,0.983
185.174,0.987
185.204,0.989
185.234,0.981
185.264,0.985
185.294,0.984
185.324,0.989
185.354,0.987
185.384,0.985
185.414,0.984
185.444,0.986
185.474,0.987
185.504,0.985
185.534,0.982
185.564,0.983
185.594,0.984
185.624,0.987
185.654,0.987
185.684,0.986
185.714,0.982
185.744,0.988
185.774,0.989
185.804,0.985
185.834,0.983
185.864,0.987
185.894,0.982
185.924,0.985
185.954,0.985
185.984,0.987
186.014,0.985
186.044,0.986
186.074,0.983
186.104,0.987
186.134,0.985
186.164,0.983
186.194,0.983
186.224,0.983
186.254,0.986
186.284,0.984
186.314,0.983
186.344,0.980
186.374,0.987
186.404,0.986
186.434,0.989
186.464,0.984
186.494,0.984
186.524,0.988
186.554,0.989
186.584,0.986
186.614,0.985
186.644,0.982
186.674,0.983
186.704,0.989
186.734,0.986
186.764,0.982
186.794,0.980
186.824,0.984
186.854,0.987
186.884,0.986
186.914,0.982
186.944,0.986
186.974,0.985
187.004,0.983
187.034,0.985
187.064,0.985
187.094,0.985
187.124,0.989
187.154,0.983
187.184,0.984
187.214,0.982
187.244,0.983
187.274,0.986
187.304,0.986
187.334,0.979
187.364,0.982
187.394,0.987
187.424,0.983
187.454,0.984
187.484,0.984
187.514,0.984
187.544,0.985
187.574,0.989
187.604,0.984
187.634,0.987
187.664,0.983
187.694,0.983
187.724,0.985
187.754,0.985
187.784,0.985
187.814,0.985
187.844,0.982
187.874,0.983
187.904,0.989
187.934,0.989
187.964,0.987
187.994,0.981
188.024,0.981
188.054,0.986
188.084,0.982
188.114,0.988
188.144,0.986
188.174,0.983
188.204,0.983
188.234,0.989
188.264,0.986
188.294,0.985
188.324,0.984
188.354,0.984
188.384,0.984
188.414,0.987
188.444,0.984
188.474,0.986
188.504,0.984
188.534,0.984
188.564,0.984
188.594,0.982
188.624,0.986
188.654,0.986
188.684,0.985
188.714,0.989
188.744,0.986
188.774,0.987
188.804,0.984
188.834,0.984
188.864,0.985
188.894,0.986
188.924,0.986
188.954,0.981
188.984,0.990
189.014,0.983
189.044,0.986
189.074,0.986
189.104,0.983
189.134,0.982
189.164,0.986
189.194,0.982
189.224,0.987
189.254,0.986
189.284,0.988
189.314,0.984
189.344,0.986
189.374,0.985
189.404,0.987
189.434,0.986
189.464,0.989
189.494,0.985
189.524,0.984
189.554,0.984
189.584,0.984
189.614,0.985
189.644,0.987
189.674,0.989
189.704,0.984
189.734,0.981
189.764,0.987
189.794,0.989
189.824,0.986
189.854,0.982
189.884,0.982
189.914,0.984
189.944,0.987
189.974,0.987
190.004,0.982
190.034,0.983
190.064,0.985
190.094,0.982
190.124,0.984
190.154,0.987
190.184,0.984
190.214,0.986
190.244,0.983
190.274,0.989
190.304,0.984
190.334,0.984
190.364,0.984
190.394,0.986
190.424,0.987
190.454,0.987
190.484,0.986
190.514,0.979
190.544,0.989
190.574,0.988
190.604,0.985
190.634,0.982
190.664,0.982
190.694,0.987
190.724,0.989
190.754,0.988
190.784,0.987
190.814,0.981
190.844,0.984
190.874,0.982
190.904,0.987
190.934,0.983
190.964,0.989
190.994,0.986
191.024,0.986
191.054,0.986
191.084,0.991
191.114,0.986
191.144,0.981
191.174,0.987
191.204,0.984
191.234,0.983
191.264,0.988
191.294,0.990
191.324,0.981
191.354,0.984
191.384,0.988
191.414,0.987
191.444,0.987
191.474,0.988
191.504,0.983
191.534,0.987
191.564,0.985
191.594,0.987
191.624,0.980
191.654,0.976
191.684,0.984
191.714,0.985
191.744,0.992
191.774,0.989
191.804,0.986
191.834,0.986
191.864,0.988
191.894,0.982
191.924,0.986
191.954,0.982
191.984,0.983
192.014,0.983
192.044,0.984
192.074,0.988
192.104,0.985
192.134,0.989
192.164,0.985
192.194,0.981
192.224,0.984
192.254,0.984
192.284,0.989
192.314,0.987
192.344,0.985
192.374,0.988
192.404,0.986
192.434,0.986
192.464,0.985
192.494,0.988
192.524,0.985
192.554,0.992
192.584,0.987
192.614,0.982
192.644,0.981
192.674,0.983
192.704,0.986
192.734,0.984
192.764,0.986
192.794,0.983
192.824,0.984
192.854,0.987
192.884,0.991
192.914,0.986
192.944,0.984
192.974,0.985
193.004,0.986
193.034,0.986
193.064,0.986
193.094,0.986
193.124,0.983
193.154,0.985
193.184,0.987
193.214,0.985
193.244,0.984
193.274,0.984
193.304,0.988
193.334,0.984
193.364,0.980
193.394,0.985
193.424,0.983
193.454,0.984
193.484,0.988
193.514,0.988
193.544,0.979
193.574,0.986
193.604,0.985
193.634,0.985
193.664,0.986
193.694,0.985
193.724,0.988
193.754,0.988
193.784,0.986
193.814,0.987
193.844,0.985
193.874,0.983
193.904,0.983
193.934,0.985
193.964,0.988
193.994,0.982
194.024,0.984
194.054,0.985
194.084,0.986
194.114,0.983
194.144,0.987
194.174,0.980
194.204,0.985
194.234,0.990
194.264,0.985
194.294,0.979
194.324,0.986
194.354,0.987
194.384,0.984
194.414,0.985
194.444,0.983
194.474,0.986
194.504,0.986
194.534,0.988
194.564,0.985
194.594,0.985
194.624,0.985
194.654,0.986
194.684,0.991
194.714,0.984
194.744,0.985
194.774,0.986
194.804,0.986
194.834,0.990
194.864,0.985
194.894,0.983
194.924,0.984
194.954,0.979
194.984,0.986
195.014,0.991
195.044,0.984
195.074,0.984
195.104,0.988
195.134,0.990
195.164,0.988
195.194,0.986
195.224,0.985
195.254,0.987
195.284,0.987
195.314,0.986
195.344,0.986
195.374,0.984
195.404,0.984
195.434,0.987
195.464,0.986
195.494,0.987
195.524,0.983
195.554,0.985
195.584,0.986
195.614,0.987
195.644,0.988
195.674,0.982
195.704,0.985
195.734,0.985
195.764,0.986
195.794,0.982
195.824,0.988
195.854,0.983
195.884,0.987
195.914,0.987
195.944,0.987
195.974,0.983
196.004,0.986
196.034,0.987
196.064,0.984
196.094,0.988
196.124,0.988
196.154,0.985
196.184,0.986
196.214,0.986
196.244,0.985
196.274,0.985
196.304,0.986
196.334,0.986
196.364,0.989
196.394,0.988
196.424,0.982
196.454,0.985
196.484,0.987
196.514,0.985
196.544,0.983
196.574,0.986
196.604,0.983
196.634,0.986
196.664,0.990
196.694,0.986
196.724,0.987
196.754,0.988
196.784,0.985
196.814,0.982
196.844,0.984
196.874,0.986
196.904,0.986
196.934,0.988
196.964,0.986
196.994,0.983
197.024,0.982
197.054,0.983
197.084,0.985
197.114,0.988
197.144,0.989
197.174,0.987
197.204,0.985
197.234,0.986
197.264,0.983
197.294,0.988
197.324,0.988
197.354,0.989
197.384,0.984
197.414,0.981
197.444,0.990
197.474,0.991
197.504,0.983
197.534,0.982
197.564,0.987
197.594,0.984
197.624,0.988
197.654,0.986
197.684,0.983
197.714,0.985
197.744,0.985
197.774,0.987
197.804,0.990
197.834,0.984
197.864,0.987
197.894,0.986
197.924,0.991
197.954,0.991
197.984,0.982
198.014,0.984
198.044,0.984
198.074,0.985
198.104,0.985
198.134,0.990
198.164,0.980
198.194,0.986
198.224,0.985
198.254,0.986
198.284,0.984
198.314,0.986
198.344,0.985
198.374,0.987
198.404,0.987
198.434,0.985
198.464,0.985
198.494,0.988
198.524,0.985
198.554,0.986
198.584,0.987
198.614,0.983
198.644,0.988
198.674,0.984
198.704,0.987
198.734,0.991
198.764,0.988
198.794,0.981
198.824,0.985
198.854,0.986
198.884,0.983
198.914,0.988
198.944,0.986
198.974,0.980
199.004,0.984
199.034,0.990
199.064,0.985
199.094,0.988
199.124,0.985
199.154,0.983
199.184,0.987
199.214,0.985
199.244,0.987
199.274,0.987
199.304,0.986
199.334,0.988
199.364,0.988
199.394,0.985
199.424,0.986
199.454,0.986
199.484,0.986
199.514,0.986
199.544,0.994
199.574,1.012
199.604,1.023
199.634,1.025
199.664,1.009
199.694,0.998
199.724,0.995
199.754,0.998
199.784,1.015
199.814,1.001
199.844,0.992
199.874,0.969
199.904,0.951
199.934,0.944
199.964,0.936
199.994,0.940
200.024,0.950
200.054,0.967
200.084,0.970
200.114,0.976
200.144,0.995
200.174,1.009
200.204,1.011
200.234,0.993
200.264,0.981
200.294,0.974
200.324,0.982
200.354,0.992
200.384,0.985
200.414,0.974
200.444,0.957
200.474,0.970
200.504,0.989
200.534,0.992
200.564,0.982
200.594,0.975
200.624,0.964
200.654,0.968
200.684,0.980
200.714,1.008
200.744,1.049
200.774,1.028
200.804,1.010
200.834,0.982
200.864,0.959
200.894,0.958
200.924,0.963
200.954,0.983
200.984,0.998
201.014,0.999
201.044,0.994
201.074,0.984
201.104,0.981
201.134,0.984
201.164,0.990
201.194,0.980
201.224,0.980
201.254,0.967
201.284,0.974
201.314,0.980
201.344,0.982
201.374,0.989
201.404,0.985
201.434,0.987
201.464,0.988
201.494,0.984
201.524,0.976
201.554,0.975
201.584,0.972
201.614,0.984
201.644,0.991
201.674,0.995
201.704,0.987
201.734,0.983
201.764,0.981
201.794,0.980
201.824,0.982
201.854,0.977
201.884,0.984
201.914,0.986
201.944,0.979
201.974,0.977
202.004,0.982
202.034,0.982
202.064,0.984
202.094,0.984
202.124,0.985
202.154,0.980
202.184,0.979
202.214,0.985
202.244,0.991
202.274,0.986
202.304,0.978
202.334,0.976
202.364,0.982
202.394,0.982
202.424,0.979
202.454,0.979
202.484,0.989
202.514,0.983
202.544,0.982
202.574,0.981
202.604,0.988
202.634,0.992
202.664,0.986
202.694,0.979
202.724,0.979
202.754,0.981
202.784,0.982
202.814,0.983
202.844,0.981
202.874,0.979
202.904,0.978
202.934,0.981
202.964,0.984
202.994,0.981
203.024,0.979
203.054,0.978
203.084,0.983
203.114,0.987
203.144,0.991
203.174,0.991
203.204,0.988
203.234,0.990
203.264,0.998
203.294,0.990
203.324,0.980
203.354,0.978
203.384,0.978
203.414,0.974
203.444,0.967
203.474,0.970
203.504,0.966
203.534,0.964
203.564,0.976
203.594,0.986
203.624,0.989
203.654,0.993
203.684,0.989
203.714,0.996
203.744,0.991
203.774,0.980
203.804,0.983
203.834,0.978
203.864,0.980
203.894,0.983
203.924,0.983
203.954,0.975
203.984,0.980
204.014,0.979
204.044,0.977
204.074,0.984
204.104,0.983
204.134,0.981
204.164,0.983
204.194,0.980
204.224,0.984
204.254,0.979
204.284,0.979
204.314,0.981
204.344,0.983
204.374,0.979
204.404,0.980
204.434,0.985
204.464,0.986
204.494,0.987
204.524,0.991
204.554,0.984
204.584,0.978
204.614,0.979
204.644,0.978
204.674,0.986
204.704,0.983
204.734,0.983
204.764,0.975
204.794,0.975
204.824,0.982
204.854,0.982
204.884,0.982
204.914,0.981
204.944,0.977
204.974,0.982
205.004,0.986
205.034,0.980
205.064,0.980
205.094,0.983
205.124,0.984
205.154,0.982
205.184,0.983
205.214,0.981
205.244,0.980
205.274,0.979
205.304,0.979
205.334,0.987
205.364,0.982
205.394,0.982
205.424,0.980
205.454,0.982
205.484,0.981
205.514,0.982
205.544,0.986
205.574,0.982
205.604,0.987
205.634,0.982
205.664,0.980
205.694,0.983
205.724,0.985
205.754,0.983
205.784,0.984
205.814,0.985
205.844,0.981
205.874,0.982
205.904,0.980
205.934,0.984
205.964,0.983
205.994,0.982
206.024,0.980
206.054,0.982
206.084,0.981
206.114,0.982
206.144,0.988
206.174,0.980
206.204,0.980
206.234,0.984
206.264,0.979
206.294,0.983
206.324,0.984
206.354,0.983
206.384,0.980
206.414,0.984
206.444,0.987
206.474,0.982
206.504,0.980
206.534,0.979
206.564,0.980
206.594,0.979
206.624,0.982
206.654,0.984
206.684,0.988
206.714,0.982
206.744,0.977
206.774,0.981
206.804,0.982
206.834,0.983
206.864,0.981
206.894,0.980
206.924,0.977
206.954,0.978
206.984,0.982
207.014,0.985
207.044,0.983
207.074,0.980
207.104,0.979
207.134,0.980
207.164,0.982
207.194,0.984
207.224,0.979
207.254,0.983
207.284,0.983
207.314,0.985
207.344,0.980
207.374,0.979
207.404,0.989
207.434,0.986
207.464,0.984
207.494,0.983
207.524,0.981
207.554,0.979
207.584,0.980
207.614,0.983
207.644,0.982
207.674,0.982
207.704,0.979
207.734,0.978
207.764,0.979
207.794,0.990
207.824,0.985
207.854,0.982
207.884,0.981
207.914,0.980
207.944,0.979
207.974,0.988
208.004,0.991
208.034,0.981
208.064,0.982
