df_hash,22ZHK4.Z1ZPL9
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.UH07
person_label,V67
date_time_start,2025-10-31_17-31-54.657000_+03
date_time_start_unix,1761917514.657
date_time_end,2025-10-31_17-40-10.548000_+03
length_difference_noticed,no

time,acc_mag
161.331,1.013
161.361,1.007
161.391,1.012
161.421,1.012
161.451,1.016
161.481,1.002
161.511,1.012
161.541,1.018
161.571,1.012
161.601,1.003
161.631,1.021
161.661,1.012
161.691,1.016
161.721,1.019
161.751,1.005
161.781,1.005
161.811,1.013
161.841,1.012
161.871,1.013
161.901,1.010
161.931,1.016
161.961,1.014
161.991,1.010
162.021,1.023
162.051,1.010
162.081,1.006
162.111,1.028
162.141,1.021
162.171,1.005
162.201,1.019
162.231,1.008
162.261,1.014
162.291,1.011
162.321,1.014
162.351,1.018
162.381,1.015
162.411,1.013
162.441,1.019
162.471,1.018
162.501,1.010
162.531,1.010
162.561,1.009
162.591,1.005
162.621,1.011
162.651,1.018
162.681,1.022
162.711,1.008
162.741,1.008
162.771,1.020
162.801,1.005
162.831,1.013
162.861,1.012
162.891,1.004
162.921,1.007
162.951,1.013
162.981,1.014
163.011,1.008
163.041,1.010
163.071,1.016
163.101,1.004
163.131,1.008
163.161,1.024
163.191,1.008
163.221,1.011
163.251,1.007
163.281,1.021
163.311,1.005
163.341,1.008
163.371,1.022
163.401,1.013
163.431,1.001
163.461,1.015
163.491,1.013
163.521,1.011
163.551,1.017
163.581,1.017
163.611,1.013
163.641,1.017
163.671,1.002
163.701,1.019
163.731,1.015
163.761,0.996
163.791,1.009
163.821,1.014
163.851,1.016
163.881,1.014
163.911,1.010
163.941,1.014
163.971,1.010
164.001,1.007
164.031,1.017
164.061,1.007
164.091,1.011
164.121,1.011
164.151,1.015
164.181,1.022
164.211,1.001
164.241,1.024
164.271,1.012
164.301,1.016
164.331,1.004
164.361,1.003
164.391,1.010
164.421,1.020
164.451,1.017
164.481,1.020
164.511,1.007
164.541,1.019
164.571,1.002
164.601,1.010
164.631,1.013
164.661,1.005
164.691,1.015
164.721,1.014
164.751,1.007
164.781,1.016
164.811,1.005
164.841,1.018
164.871,1.007
164.901,1.017
164.931,1.006
164.961,1.005
164.991,1.007
165.021,1.010
165.051,1.012
165.081,1.027
165.111,0.994
165.141,1.017
165.171,1.011
165.201,1.004
165.231,1.017
165.261,1.016
165.291,1.002
165.321,1.004
165.351,1.020
165.381,1.016
165.411,1.001
165.441,1.012
165.471,1.014
165.501,1.001
165.531,1.023
165.561,1.019
165.591,1.025
165.621,1.029
165.651,0.996
165.681,0.999
165.711,1.008
165.741,1.003
165.771,1.011
165.801,1.018
165.831,1.002
165.861,1.004
165.891,1.007
165.921,1.014
165.951,1.009
165.981,1.004
166.011,1.007
166.041,1.012
166.071,1.009
166.101,1.006
166.131,1.019
166.161,1.015
166.191,1.001
166.221,1.004
166.251,1.016
166.281,1.011
166.311,1.010
166.341,1.008
166.371,1.007
166.401,1.010
166.431,1.007
166.461,1.004
166.491,1.010
166.521,1.002
166.551,1.012
166.581,1.014
166.611,1.010
166.641,1.005
166.671,1.006
166.701,1.013
166.731,1.010
166.761,1.008
166.791,1.014
166.821,1.003
166.851,1.008
166.881,1.013
166.911,1.012
166.941,1.004
166.971,1.009
167.001,1.015
167.031,1.011
167.061,1.009
167.091,1.013
167.121,1.010
167.151,1.011
167.181,1.011
167.211,1.004
167.241,1.014
167.271,1.014
167.301,1.004
167.331,1.016
167.361,1.021
167.391,1.010
167.421,1.006
167.451,1.014
167.481,1.002
167.511,1.007
167.541,1.011
167.571,1.003
167.601,1.016
167.631,1.012
167.661,1.007
167.691,1.010
167.721,1.019
167.751,1.008
167.781,1.006
167.811,1.009
167.841,1.009
167.871,1.009
167.901,1.012
167.931,1.016
167.961,1.015
167.991,1.004
168.021,1.014
168.051,1.019
168.081,1.007
168.111,1.013
168.141,1.008
168.171,1.020
168.201,1.013
168.231,1.015
168.261,1.007
168.291,1.017
168.321,1.010
168.351,1.008
168.381,1.009
168.411,1.012
168.441,1.012
168.471,1.009
168.501,1.015
168.531,1.009
168.561,1.015
168.591,1.014
168.621,1.009
168.651,1.008
168.681,1.015
168.711,1.011
168.741,1.008
168.771,1.017
168.801,1.012
168.831,1.005
168.861,1.010
168.891,1.014
168.921,1.015
168.951,1.011
168.981,1.014
169.011,1.025
169.041,1.018
169.071,0.996
169.101,1.019
169.131,1.014
169.161,1.003
169.191,1.009
169.221,1.018
169.251,1.018
169.281,0.996
169.311,1.009
169.341,1.005
169.371,1.016
169.401,1.013
169.431,1.006
169.461,1.010
169.491,1.014
169.521,1.009
169.551,1.011
169.581,1.018
169.611,0.998
169.641,1.018
169.671,1.019
169.701,1.007
169.731,1.012
169.761,0.998
169.791,1.008
169.821,1.013
169.851,1.009
169.881,1.013
169.911,1.003
169.941,1.007
169.971,1.008
170.001,1.024
170.031,1.004
170.061,1.008
170.091,1.010
170.121,1.016
170.151,1.006
170.181,1.009
170.211,1.006
170.241,1.014
170.271,1.019
170.301,1.010
170.331,1.000
170.361,1.015
170.391,1.021
170.421,1.008
170.451,0.990
170.481,1.002
170.511,1.012
170.541,1.016
170.571,1.005
170.601,1.006
170.631,1.013
170.661,1.005
170.691,1.012
170.721,1.013
170.751,1.011
170.781,1.012
170.811,1.014
170.841,1.020
170.871,1.010
170.901,1.007
170.931,1.020
170.961,1.009
170.991,1.007
171.021,1.003
171.051,0.998
171.081,1.009
171.111,1.005
171.141,1.003
171.171,1.026
171.201,1.011
171.231,0.994
171.261,1.008
171.291,1.003
171.321,1.022
171.351,1.019
171.381,1.017
171.411,1.013
171.441,1.011
171.471,1.002
171.501,1.012
171.531,1.009
171.561,0.993
171.591,1.006
171.621,1.021
171.651,1.019
171.681,1.013
171.711,1.011
171.741,1.011
171.771,1.010
171.801,1.010
171.831,0.996
171.861,1.003
171.891,1.013
171.921,1.008
171.951,1.011
171.981,1.010
172.011,1.006
172.041,1.009
172.071,1.007
172.101,1.016
172.131,1.014
172.161,0.990
172.191,1.017
172.221,1.015
172.251,1.000
172.281,1.014
172.311,1.008
172.341,0.993
172.371,1.017
172.401,1.011
172.431,1.004
172.461,1.009
172.491,1.009
172.521,1.011
172.551,0.994
172.581,1.008
172.611,1.018
172.641,1.001
172.671,1.008
172.701,1.007
172.731,1.009
172.761,0.974
172.791,1.020
172.821,1.014
172.851,1.018
172.881,1.007
172.911,1.010
172.941,0.989
172.971,1.009
173.001,1.010
173.031,1.008
173.061,1.003
173.091,1.007
173.121,1.006
173.151,1.011
173.181,1.006
173.211,1.005
173.241,1.002
173.271,1.004
173.301,1.009
173.331,1.009
173.361,1.014
173.391,0.996
173.421,1.007
173.451,1.021
173.481,0.996
173.511,1.010
173.541,1.011
173.571,1.008
173.601,0.994
173.631,1.017
173.661,1.012
173.691,1.022
173.721,1.004
173.751,1.006
173.781,1.014
173.811,1.006
173.841,1.009
173.871,1.011
173.901,1.000
173.931,1.008
173.961,1.023
173.991,1.011
174.021,1.007
174.051,1.003
174.081,1.019
174.111,1.007
174.141,1.011
174.171,1.014
174.201,1.023
174.231,0.999
174.261,1.016
174.291,1.013
174.321,1.021
174.351,1.006
174.381,1.005
174.411,1.015
174.441,1.015
174.471,1.012
174.501,1.004
174.531,1.012
174.561,1.014
174.591,1.009
174.621,1.004
174.651,1.007
174.681,1.009
174.711,1.011
174.741,1.011
174.771,1.015
174.801,1.010
174.831,1.010
174.861,1.014
174.891,1.009
174.921,1.005
174.951,1.015
174.981,1.016
175.011,1.012
175.041,1.007
175.071,1.021
175.101,1.006
175.131,1.010
175.161,1.015
175.191,1.007
175.221,1.008
175.251,1.016
175.281,1.008
175.311,1.017
175.341,1.008
175.371,1.010
175.401,1.008
175.431,1.005
175.461,0.989
175.491,1.016
175.521,1.012
175.551,1.014
175.581,1.003
175.611,1.017
175.641,1.013
175.671,0.999
175.701,1.009
175.731,1.010
175.761,1.014
175.791,1.014
175.821,1.019
175.851,1.003
175.881,1.016
175.911,0.997
175.941,1.003
175.971,1.001
176.001,1.009
176.031,1.013
176.061,1.020
176.091,1.013
176.121,1.017
176.151,1.009
176.181,1.004
176.211,1.000
176.241,1.009
176.271,1.003
176.301,1.022
176.331,1.001
176.361,1.000
176.391,1.009
176.421,1.012
176.451,1.000
176.481,0.996
176.511,1.010
176.541,1.021
176.571,1.011
176.601,0.988
176.631,1.016
176.661,1.013
176.691,1.014
176.721,1.013
176.751,1.013
176.781,1.002
176.811,1.010
176.841,1.017
176.871,1.011
176.901,1.010
176.931,1.003
176.961,0.989
176.991,1.012
177.021,1.036
177.051,0.981
177.081,1.009
177.111,1.021
177.141,0.990
177.171,1.012
177.201,1.009
177.231,1.046
177.261,0.962
177.291,1.036
177.321,0.977
177.351,1.032
177.381,0.994
177.411,0.995
177.441,1.029
177.471,0.977
177.501,1.012
177.531,1.004
177.561,1.012
177.591,1.020
177.621,0.998
177.651,1.022
177.681,0.999
177.711,1.021
177.741,0.991
177.771,1.003
177.801,1.021
177.831,1.006
177.861,1.013
177.891,1.019
177.921,1.000
177.951,1.008
177.981,1.004
178.011,1.015
178.041,1.007
178.071,0.989
178.101,1.013
178.131,1.012
178.161,1.005
178.191,1.004
178.221,1.004
178.251,1.021
178.281,0.997
178.311,1.018
178.341,1.013
178.371,1.000
178.401,0.999
178.431,1.016
178.461,1.020
178.491,1.003
178.521,1.013
178.551,1.028
178.581,1.016
178.611,1.008
178.641,1.011
178.671,1.008
178.701,1.009
178.731,0.995
178.761,1.013
178.791,1.031
178.821,0.999
178.851,1.017
178.881,1.031
178.911,1.002
178.941,1.007
178.971,1.024
179.001,1.017
179.031,0.980
179.061,1.011
179.091,1.025
179.121,0.986
179.151,1.022
179.181,0.994
179.211,0.999
179.241,1.016
179.271,1.007
179.301,0.991
179.331,1.030
179.361,1.013
179.391,1.000
179.421,1.014
179.451,0.997
179.481,1.011
179.511,1.023
179.541,1.002
179.571,1.000
179.601,1.013
179.631,1.022
179.661,1.010
179.691,1.004
179.721,1.007
179.751,1.008
179.781,1.006
179.811,1.007
179.841,1.014
179.871,1.011
179.901,1.002
179.931,1.000
179.961,1.017
179.991,1.006
180.021,1.009
180.051,1.007
180.081,1.007
180.111,0.984
180.141,0.996
180.171,1.006
180.201,1.020
180.231,1.002
180.261,1.001
180.291,1.007
180.321,1.013
180.351,1.004
180.381,1.015
180.411,1.007
180.441,1.009
180.471,0.992
180.501,1.001
180.531,1.008
180.561,1.002
180.591,1.009
180.621,1.010
180.651,0.999
180.681,1.010
180.711,1.007
180.741,1.006
180.771,1.007
180.801,1.014
180.831,1.013
180.861,0.989
180.891,0.993
180.921,0.995
180.951,0.995
180.981,0.995
181.011,1.013
181.041,1.014
181.071,1.005
181.101,1.021
181.131,1.007
181.161,0.994
181.191,1.004
181.221,1.003
181.251,0.999
181.281,1.002
181.311,1.006
181.341,1.011
181.371,1.008
181.401,1.005
181.431,1.001
181.461,1.004
181.491,1.004
181.521,1.005
181.551,1.006
181.581,0.996
181.611,1.006
181.641,1.007
181.671,1.013
181.701,0.994
181.731,1.004
181.761,1.009
181.791,1.002
181.821,1.002
181.851,1.003
181.881,1.007
181.911,1.000
181.941,0.997
181.971,1.009
182.001,1.012
182.031,1.003
182.061,0.998
182.091,0.991
182.121,1.001
182.151,1.002
182.181,0.998
182.211,1.013
182.241,1.009
182.271,1.003
182.301,1.008
182.331,1.003
182.361,0.999
182.391,1.008
182.421,1.008
182.451,0.999
182.481,0.989
182.511,1.013
182.541,1.006
182.571,1.000
182.601,0.991
182.631,1.003
182.661,1.007
182.691,1.014
182.721,0.998
182.751,1.001
182.781,1.009
182.811,1.000
182.841,0.998
182.871,1.000
182.901,1.006
182.931,1.000
182.961,1.004
182.991,1.004
183.021,1.005
183.051,1.005
183.081,1.014
183.111,0.997
183.141,1.003
183.171,1.013
183.201,1.018
183.231,0.998
183.261,0.993
183.291,0.995
183.321,1.008
183.351,1.005
183.381,1.015
183.411,1.008
183.441,1.001
183.471,0.999
183.501,1.007
183.531,1.010
183.561,0.999
183.591,1.008
183.621,1.008
183.651,1.011
183.681,0.993
183.711,1.004
183.741,1.002
183.771,1.003
183.801,1.013
183.831,0.999
183.861,1.008
183.891,1.004
183.921,0.994
183.951,1.014
183.981,1.020
184.011,0.995
184.041,1.008
184.071,0.999
184.101,0.996
184.131,1.003
184.161,1.012
184.191,0.998
184.221,1.008
184.251,1.004
184.281,0.998
184.311,1.010
184.341,1.003
184.371,1.021
184.401,1.005
184.431,0.986
184.461,1.001
184.491,1.012
184.521,1.010
184.551,1.000
184.581,1.003
184.611,1.006
184.641,0.998
184.671,0.995
184.701,1.010
184.731,1.006
184.761,0.994
184.791,1.007
184.821,1.010
184.851,0.997
184.881,1.001
184.911,1.002
184.941,1.021
184.971,0.995
185.001,0.989
185.031,1.002
185.061,1.003
185.091,1.013
185.121,0.997
185.151,1.002
185.181,1.013
185.211,0.993
185.241,1.002
185.271,1.006
185.301,1.002
185.331,0.992
185.361,1.003
185.391,1.012
185.421,0.996
185.451,1.008
185.481,1.013
185.511,1.009
185.541,1.021
185.571,0.972
185.601,1.010
185.631,1.012
185.661,0.991
185.691,0.997
185.721,1.010
185.751,1.018
185.781,0.989
185.811,1.007
185.841,1.016
185.871,1.014
185.901,1.006
185.931,0.994
185.961,0.994
185.991,0.997
186.021,0.998
186.051,1.000
186.081,1.001
186.111,0.998
186.141,0.998
186.171,0.998
186.201,1.002
186.231,1.006
186.261,1.012
186.291,1.006
186.321,1.017
186.351,0.994
186.381,1.011
186.411,0.993
186.441,0.999
186.471,0.998
186.501,1.000
186.531,1.002
186.561,1.002
186.591,1.006
186.621,1.008
186.651,1.024
186.681,1.005
186.711,0.999
186.741,0.999
186.771,0.994
186.801,1.006
186.831,1.009
186.861,1.006
186.891,1.006
186.921,1.007
186.951,1.007
186.981,1.001
187.011,1.004
187.041,1.009
187.071,1.006
187.101,1.001
187.131,1.006
187.161,1.001
187.191,1.009
187.221,1.016
187.251,0.998
187.281,1.009
187.311,1.007
187.341,1.003
187.371,1.002
187.401,1.013
187.431,1.003
187.461,1.003
187.491,1.010
187.521,0.998
187.551,1.009
187.581,1.010
187.611,0.997
187.641,1.007
187.671,1.006
187.701,1.005
187.731,1.004
187.761,1.013
187.791,1.001
187.821,1.005
187.851,1.014
187.881,1.007
187.911,1.002
187.941,1.013
187.971,1.016
188.001,1.003
188.031,1.008
188.061,1.006
188.091,1.003
188.121,1.011
188.151,1.010
188.181,1.010
188.211,1.008
188.241,1.008
188.271,1.006
188.301,0.999
188.331,1.008
188.361,1.009
188.391,1.004
188.421,1.004
188.451,1.004
188.481,1.012
188.511,0.998
188.541,1.004
188.571,1.010
188.601,1.007
188.631,0.997
188.661,1.000
188.691,1.014
188.721,1.008
188.751,1.007
188.781,1.006
188.811,1.022
188.841,1.013
188.871,0.996
188.901,0.999
188.931,1.008
188.961,1.001
188.991,1.000
189.021,1.006
189.051,1.023
189.081,1.013
189.111,1.000
189.141,1.004
189.171,1.002
189.201,1.005
189.231,1.004
189.261,1.012
189.291,1.009
189.321,1.005
189.351,1.006
189.381,1.001
189.411,0.999
189.441,1.005
189.471,1.011
189.501,1.006
189.531,1.013
189.561,0.993
189.591,1.011
189.621,1.003
189.651,1.002
189.681,1.004
189.711,1.010
189.741,1.008
189.771,1.021
189.801,0.997
189.831,1.002
189.861,1.005
189.891,1.003
189.921,1.005
189.951,1.000
189.981,1.006
190.011,1.006
190.041,1.000
190.071,1.015
190.101,1.015
190.131,1.009
190.161,1.023
190.191,1.011
190.221,0.994
190.251,1.020
190.281,0.996
190.311,0.992
190.341,1.010
190.371,1.003
190.401,1.012
190.431,1.023
190.461,1.008
190.491,1.006
190.521,1.000
190.551,0.999
190.581,1.003
190.611,1.003
190.641,0.991
190.671,1.011
190.701,1.018
190.731,1.007
190.761,1.007
190.791,1.025
190.821,0.997
190.851,1.007
190.881,1.000
190.911,1.000
190.941,1.006
190.971,1.002
191.001,1.011
191.031,1.022
191.061,0.985
191.091,1.013
191.121,1.021
191.151,1.000
191.181,1.000
191.211,1.007
191.241,1.003
191.271,1.001
191.301,1.014
191.331,1.007
191.361,1.003
191.391,0.993
191.421,1.023
191.451,1.000
191.481,0.992
191.511,1.001
191.541,1.008
191.571,1.011
191.601,0.995
191.631,1.004
191.661,1.008
191.691,1.003
191.721,1.006
191.751,1.002
191.781,1.001
191.811,1.004
191.841,1.008
191.871,1.006
191.901,1.006
191.931,1.015
191.961,1.000
191.991,1.004
192.021,1.012
192.051,1.017
192.081,1.000
192.111,1.015
192.141,1.012
192.171,0.992
192.201,1.010
192.231,1.016
192.261,1.014
192.291,1.004
192.321,0.994
192.351,1.001
192.381,1.009
192.411,1.016
192.441,1.000
192.471,0.994
192.501,1.009
192.531,1.002
192.561,1.008
192.591,1.001
192.621,1.006
192.651,1.006
192.681,1.006
192.711,0.998
192.741,0.998
192.771,1.004
192.801,1.010
192.831,1.000
192.861,1.003
192.891,1.008
192.921,0.999
192.951,0.999
192.981,1.011
193.011,1.012
193.041,1.001
193.071,0.997
193.101,1.005
193.131,1.007
193.161,1.002
193.191,0.999
193.221,1.002
193.251,1.007
193.281,1.008
193.311,0.999
193.341,1.002
193.371,1.006
193.401,1.006
193.431,1.000
193.461,1.014
193.491,1.006
193.521,1.004
193.551,1.014
193.581,0.998
193.611,0.996
193.641,0.998
193.671,1.008
193.701,1.006
193.731,1.012
193.761,1.006
193.791,1.008
193.821,0.995
193.851,1.006
193.881,1.005
193.911,1.008
193.941,1.001
193.971,1.002
194.001,1.011
194.031,1.007
194.061,0.999
194.091,0.997
194.121,1.010
194.151,1.010
194.181,1.007
194.211,1.003
194.241,1.004
194.271,0.999
194.301,1.007
194.331,1.016
194.361,1.004
194.391,0.998
194.421,1.001
194.451,1.013
194.481,1.006
194.511,0.994
194.541,1.006
194.571,1.011
194.601,0.995
194.631,1.006
194.661,1.006
194.691,1.008
194.721,1.000
194.751,0.998
194.781,1.005
194.811,1.008
194.841,1.003
194.871,0.998
194.901,1.013
194.931,0.997
194.961,1.005
194.991,1.002
195.021,0.998
195.051,1.002
195.081,1.006
195.111,1.011
195.141,0.999
195.171,1.004
195.201,1.003
195.231,1.003
195.261,1.005
195.291,0.998
195.321,1.008
195.351,1.005
195.381,0.997
195.411,1.010
195.441,0.999
195.471,1.009
195.501,1.006
195.531,0.998
195.561,1.008
195.591,1.006
195.621,1.006
195.651,1.000
195.681,1.005
195.711,1.011
195.741,1.007
195.771,1.001
195.801,1.003
195.831,1.005
195.861,1.010
195.891,1.011
195.921,1.000
195.951,0.999
195.981,1.012
196.011,1.012
196.041,0.992
196.071,1.008
196.101,1.012
196.131,1.011
196.161,1.005
196.191,0.984
196.221,1.005
196.251,1.005
196.281,1.009
196.311,1.003
196.341,1.014
196.371,0.999
196.401,1.008
196.431,1.008
196.461,1.001
196.491,0.997
196.521,1.005
196.551,1.005
196.581,0.998
196.611,1.001
196.641,1.004
196.671,1.002
196.701,1.018
196.731,1.009
196.761,1.008
196.791,0.990
196.821,0.996
196.851,1.003
196.881,1.002
196.911,1.007
196.941,1.013
196.971,1.005
197.001,1.009
197.031,1.013
197.061,1.004
197.091,1.007
197.121,0.992
197.151,1.006
197.181,1.001
197.211,1.003
197.241,1.016
197.271,1.026
197.301,1.010
197.331,1.015
197.361,0.994
197.391,0.997
197.421,1.008
197.451,1.003
197.481,1.007
197.511,1.021
197.541,1.002
197.571,1.005
197.601,1.007
197.631,1.005
197.661,0.999
197.691,1.000
197.721,1.008
197.751,1.004
197.781,1.006
197.811,1.019
197.841,1.003
197.871,1.011
197.901,1.005
197.931,1.009
197.961,1.002
197.991,0.993
198.021,1.002
198.051,1.006
198.081,1.006
198.111,1.006
198.141,1.003
198.171,1.004
198.201,1.001
198.231,1.012
198.261,1.004
198.291,1.004
198.321,1.009
198.351,0.996
198.381,1.005
198.411,1.009
198.441,0.997
198.471,1.000
198.501,1.008
198.531,1.006
198.561,1.001
198.591,1.008
198.621,0.997
198.651,1.010
198.681,0.980
198.711,1.017
198.741,1.007
198.771,1.005
198.801,1.002
198.831,1.007
198.861,1.012
198.891,1.003
198.921,1.012
198.951,1.012
198.981,1.003
199.011,1.004
199.041,0.999
199.071,1.003
199.101,0.991
199.131,0.999
199.161,1.010
199.191,1.007
199.221,1.013
199.251,0.998
199.281,1.002
199.311,1.016
199.341,1.005
199.371,1.000
199.401,1.007
199.431,1.007
199.461,1.004
199.491,1.004
199.521,1.007
199.551,1.005
199.581,1.010
199.611,0.992
199.641,1.011
199.671,1.013
199.701,1.003
199.731,1.007
199.761,1.003
199.791,1.010
199.821,1.008
199.851,1.004
199.881,0.999
199.911,1.001
199.941,1.012
199.971,1.002
200.001,0.998
200.031,1.005
200.061,1.003
200.091,1.007
200.121,1.003
200.151,1.008
200.181,1.010
200.211,1.000
200.241,1.005
200.271,1.008
200.301,1.004
200.331,1.008
200.361,1.004
200.391,1.009
200.421,1.009
200.451,0.994
200.481,1.007
200.511,1.012
200.541,1.009
200.571,0.998
200.601,1.002
200.631,1.011
200.661,1.008
200.691,1.020
200.721,1.004
200.751,1.003
200.781,0.994
200.811,1.009
200.841,1.014
200.871,1.004
200.901,1.008
200.931,1.007
200.961,1.009
200.991,1.007
201.021,1.004
201.051,1.014
201.081,1.011
201.111,1.003
201.141,0.999
201.171,1.009
201.201,1.000
201.231,0.996
201.261,1.002
201.291,1.011
201.321,1.000
201.351,1.004
201.381,1.007
201.411,1.002
201.441,1.002
201.471,1.011
201.501,1.003
201.531,1.016
201.561,1.004
201.591,1.005
201.621,1.003
201.651,1.003
201.681,1.005
201.711,1.006
201.741,1.005
201.771,1.010
201.801,1.009
201.831,1.009
201.861,1.005
201.891,1.007
201.921,1.006
201.951,1.007
201.981,1.007
202.011,1.004
202.041,0.995
202.071,1.015
202.101,0.979
202.131,1.023
202.161,1.019
202.191,1.004
202.221,0.999
202.251,1.005
202.281,1.001
202.311,1.014
202.341,1.001
202.371,1.003
202.401,1.006
202.431,1.005
202.461,1.000
202.491,1.010
202.521,1.010
202.551,1.002
202.581,1.002
202.611,0.996
202.641,1.003
202.671,0.995
202.701,1.013
202.731,1.018
202.761,1.012
202.791,0.998
202.821,1.019
202.851,1.010
202.881,1.003
202.911,1.006
202.941,1.009
202.971,1.005
203.001,1.011
203.031,1.002
203.061,1.000
203.091,1.003
203.121,1.012
203.151,1.000
203.181,1.007
203.211,1.005
203.241,1.011
203.271,1.013
203.301,1.007
203.331,0.995
203.361,1.004
203.391,1.000
203.421,1.006
203.451,1.014
203.481,0.997
203.511,1.000
203.541,1.008
203.571,1.011
203.601,1.004
203.631,1.007
203.661,1.013
203.691,1.007
203.721,1.005
203.751,0.997
203.781,1.004
203.811,1.009
203.841,1.009
203.871,1.007
203.901,1.004
203.931,1.008
203.961,1.003
203.991,1.010
204.021,1.005
204.051,1.007
204.081,1.000
204.111,1.003
204.141,1.017
204.171,1.019
204.201,0.990
204.231,1.010
204.261,1.015
204.291,0.993
204.321,1.011
204.351,1.010
204.381,0.994
204.411,1.011
204.441,1.023
204.471,0.997
204.501,1.013
204.531,1.012
204.561,1.011
204.591,1.005
204.621,1.004
204.651,1.004
204.681,1.005
204.711,1.012
204.741,1.028
204.771,0.999
204.801,1.005
204.831,1.016
204.861,1.010
204.891,0.998
204.921,1.008
204.951,1.002
204.981,0.996
205.011,1.013
205.041,1.014
205.071,1.024
205.101,1.010
205.131,1.010
205.161,0.996
205.191,1.012
205.221,1.009
205.251,0.984
205.281,1.013
205.311,1.011
205.341,0.995
205.371,1.013
205.401,1.014
205.431,0.996
205.461,1.011
205.491,1.010
205.521,1.007
205.551,1.004
205.581,1.006
205.611,1.014
205.641,1.013
205.671,0.991
205.701,1.015
205.731,1.014
205.761,1.003
205.791,1.008
205.821,1.006
205.851,0.983
