df_hash,22ZHK4.9B8R50
188.271,1.023
188.301,1.020
188.331,1.025
188.361,1.017
188.391,1.018
188.421,1.025
188.451,1.021
188.481,1.021
188.511,1.021
188.541,1.021
188.571,1.020
188.601,1.023
188.631,1.022
188.661,1.018
188.691,1.022
188.721,1.021
188.751,1.019
188.781,1.021
188.811,1.023
188.841,1.019
188.871,1.025
188.901,1.025
188.931,1.024
188.961,1.020
188.991,1.025
189.021,1.022
189.051,1.020
189.081,1.020
189.111,1.025
189.141,1.022
189.171,1.021
189.201,1.023
189.231,1.020
189.261,1.021
189.291,1.021
189.321,1.019
189.351,1.023
189.381,1.021
189.411,1.021
189.441,1.024
189.471,1.024
189.501,1.021
189.531,1.014
189.561,1.026
189.591,1.024
189.621,1.027
189.651,1.023
189.681,1.020
189.711,1.019
189.741,1.024
189.771,1.025
189.801,1.027
189.831,1.018
189.861,1.024
189.891,1.021
189.921,1.021
189.951,1.024
189.981,1.014
190.011,1.012
190.041,1.022
190.071,1.026
190.101,1.025
190.131,1.024
190.161,1.025
190.191,1.023
190.221,1.024
190.251,1.028
190.281,1.017
190.311,1.021
190.341,1.024
190.371,1.022
190.401,1.021
190.431,1.014
190.461,1.025
190.491,1.029
190.521,1.024
190.551,1.024
190.581,1.020
190.611,1.025
190.641,1.022
190.671,1.020
190.701,1.019
190.731,1.022
190.761,1.024
190.791,1.021
190.821,1.025
190.851,1.023
190.881,1.019
190.911,1.026
190.941,1.022
190.971,1.014
191.001,1.025
191.031,1.023
191.061,1.026
191.091,1.015
191.121,1.019
191.151,1.024
191.181,1.023
191.211,1.024
191.241,1.023
191.271,1.018
191.301,1.021
191.331,1.024
191.361,1.019
191.391,1.020
191.421,1.021
191.451,1.024
191.481,1.024
191.511,1.023
191.541,1.020
191.571,1.019
191.601,1.023
191.631,1.021
191.661,1.023
191.691,1.025
191.721,1.019
191.751,1.026
191.781,1.020
191.811,1.020
191.841,1.023
191.871,1.022
191.901,1.020
191.931,1.023
191.961,1.025
191.991,1.021
192.021,1.021
192.051,1.024
192.081,1.021
192.111,1.021
192.141,1.021
192.171,1.027
192.201,1.023
192.231,1.022
192.261,1.021
192.291,1.022
192.321,1.023
192.351,1.021
192.381,1.023
192.411,1.021
192.441,1.019
192.471,1.023
192.501,1.021
192.531,1.026
192.561,1.021
192.591,1.022
192.621,1.023
192.651,1.021
192.681,1.021
192.711,1.029
192.741,1.017
192.771,1.020
192.801,1.025
192.831,1.023
192.861,1.019
192.891,1.023
192.921,1.022
192.951,1.022
192.981,1.023
193.011,1.020
193.041,1.021
193.071,1.021
193.101,1.023
193.131,1.020
193.161,1.023
193.191,1.021
193.221,1.025
193.251,1.021
193.281,1.023
193.311,1.021
193.341,1.020
193.371,1.021
193.401,1.024
193.431,1.021
193.461,1.021
193.491,1.021
193.521,1.021
193.551,1.026
193.581,1.020
193.611,1.019
193.641,1.020
193.671,1.023
193.701,1.026
193.731,1.021
193.761,1.019
193.791,1.021
193.821,1.023
193.851,1.023
193.881,1.020
193.911,1.021
193.941,1.020
193.971,1.022
194.001,1.022
194.031,1.023
194.061,1.021
194.091,1.020
194.121,1.022
194.151,1.024
194.181,1.021
194.211,1.023
194.241,1.024
194.271,1.023
194.301,1.021
194.331,1.021
194.361,1.023
194.391,1.021
194.421,1.025
194.451,1.020
194.481,1.017
194.511,1.019
194.541,1.025
194.571,1.022
194.601,1.019
194.631,1.019
194.661,1.027
194.691,1.022
194.721,1.024
194.751,1.021
194.781,1.019
194.811,1.024
194.841,1.024
194.871,1.026
194.901,1.024
194.931,1.024
194.961,1.019
194.991,1.023
195.021,1.023
195.051,1.022
195.081,1.021
195.111,1.021
195.141,1.024
195.171,1.023
195.201,1.021
195.231,1.020
195.261,1.021
195.291,1.024
195.321,1.022
195.351,1.021
195.381,1.023
195.411,1.018
195.441,1.021
195.471,1.024
195.501,1.023
195.531,1.020
195.561,1.021
195.591,1.027
195.621,1.023
195.651,1.023
195.681,1.020
195.711,1.021
195.741,1.024
195.771,1.024
195.801,1.023
195.831,1.022
195.861,1.017
195.891,1.023
195.921,1.025
195.951,1.021
195.981,1.019
196.011,1.019
196.041,1.022
196.071,1.021
196.101,1.022
196.131,1.026
196.161,1.016
196.191,1.023
196.221,1.026
196.251,1.024
196.281,1.020
196.311,1.022
196.341,1.023
196.371,1.024
196.401,1.022
196.431,1.021
196.461,1.022
196.491,1.024
196.521,1.025
196.551,1.021
196.581,1.021
196.611,1.021
196.641,1.022
196.671,1.024
196.701,1.022
196.731,1.019
196.761,1.025
196.791,1.023
196.821,1.021
196.851,1.026
196.881,1.021
196.911,1.020
196.941,1.021
196.971,1.020
197.001,1.021
197.031,1.020
197.061,1.024
197.091,1.022
197.121,1.021
197.151,1.021
197.181,1.020
197.211,1.022
197.241,1.022
197.271,1.022
197.301,1.020
197.331,1.022
197.361,1.019
197.391,1.027
197.421,1.021
197.451,1.021
197.481,1.021
197.511,1.024
197.541,1.023
197.571,1.027
197.601,1.013
197.631,1.019
197.661,1.024
197.691,1.021
197.721,1.018
197.751,1.020
197.781,1.024
197.811,1.022
197.841,1.023
197.871,1.020
197.901,1.021
197.931,1.023
197.961,1.024
197.991,1.021
198.021,1.019
198.051,1.025
198.081,1.022
198.111,1.023
198.141,1.019
198.171,1.017
198.201,1.021
198.231,1.026
198.261,1.024
198.291,1.024
198.321,1.019
198.351,1.021
198.381,1.024
198.411,1.020
198.441,1.021
198.471,1.016
198.501,1.023
198.531,1.025
198.561,1.023
198.591,1.019
198.621,1.022
198.651,1.021
198.681,1.022
198.711,1.023
198.741,1.025
198.771,1.021
198.801,1.023
198.831,1.021
198.861,1.019
198.891,1.019
198.921,1.024
198.951,1.025
198.981,1.024
199.011,1.018
199.041,1.021
199.071,1.025
199.101,1.020
199.131,1.020
199.161,1.017
199.191,1.020
199.221,1.026
199.251,1.021
199.281,1.021
199.311,1.023
199.341,1.022
199.371,1.022
199.401,1.026
199.431,1.019
199.461,1.021
199.491,1.020
199.521,1.023
199.551,1.021
199.581,1.020
199.611,1.022
199.641,1.021
199.671,1.022
199.701,1.026
199.731,1.014
199.761,1.019
199.791,1.023
199.821,1.021
199.851,1.017
199.881,1.020
199.911,1.021
199.941,1.023
199.971,1.022
200.001,1.021
200.031,1.020
200.061,1.021
200.091,1.022
200.121,1.022
200.151,1.021
200.181,1.021
200.211,1.021
200.241,1.018
200.271,1.028
200.301,1.020
200.331,1.026
200.361,1.021
200.391,1.021
200.421,1.019
200.451,1.023
200.481,1.022
200.511,1.021
200.541,1.017
200.571,1.024
200.601,1.024
200.631,1.019
200.661,1.020
200.691,1.022
200.721,1.024
200.751,1.021
200.781,1.021
200.811,1.024
200.841,1.023
200.871,1.019
200.901,1.026
200.931,1.019
200.961,1.020
200.991,1.021
201.021,1.022
201.051,1.022
201.081,1.021
201.111,1.021
201.141,1.019
201.171,1.021
201.201,1.023
201.231,1.025
201.261,1.021
201.291,1.017
201.321,1.025
201.351,1.023
201.381,1.020
201.411,1.026
201.441,1.016
201.471,1.021
201.501,1.023
201.531,1.020
201.561,1.023
201.591,1.024
201.621,1.020
201.651,1.022
201.681,1.021
201.711,1.021
201.741,1.021
201.771,1.023
201.801,1.024
201.831,1.021
201.861,1.022
201.891,1.021
201.921,1.022
201.951,1.022
201.981,1.024
202.011,1.022
202.041,1.022
202.071,1.020
202.101,1.022
202.131,1.026
202.161,1.021
202.191,1.021
202.221,1.024
202.251,1.026
202.281,1.023
202.311,1.018
202.341,1.020
202.371,1.023
202.401,1.024
202.431,1.022
202.461,1.023
202.491,1.015
202.521,1.022
202.551,1.025
202.581,1.020
202.611,1.019
202.641,1.017
202.671,1.019
202.701,1.024
202.731,1.023
202.761,1.021
202.791,1.021
202.821,1.018
202.851,1.023
202.881,1.024
202.911,1.021
202.941,1.018
202.971,1.021
203.001,1.021
203.031,1.021
203.061,1.018
203.091,1.020
203.121,1.021
203.151,1.024
203.181,1.020
203.211,1.026
203.241,1.021
203.271,1.015
203.301,1.021
203.331,1.025
203.361,1.021
203.391,1.021
203.421,1.019
203.451,1.022
203.481,1.019
203.511,1.023
203.541,1.016
203.571,1.016
203.601,1.020
203.631,1.022
203.661,1.023
203.691,1.021
203.721,1.021
203.751,1.021
203.781,1.021
203.811,1.023
203.841,1.021
203.871,1.021
203.901,1.019
203.931,1.025
203.961,1.022
203.991,1.022
204.021,1.022
204.051,1.026
204.081,1.019
204.111,1.021
204.141,1.020
204.171,1.018
204.201,1.020
204.231,1.022
204.261,1.025
204.291,1.020
204.321,1.025
204.351,1.019
204.381,1.021
204.411,1.023
204.441,1.022
204.471,1.018
204.501,1.020
204.531,1.022
204.561,1.021
204.591,1.025
204.621,1.018
204.651,1.021
204.681,1.026
204.711,1.020
204.741,1.022
204.771,1.022
204.801,1.021
204.831,1.019
204.861,1.021
204.891,1.019
204.921,1.021
204.951,1.021
204.981,1.027
205.011,1.021
205.041,1.019
205.071,1.020
205.101,1.021
205.131,1.022
205.161,1.017
205.191,1.020
205.221,1.023
205.251,1.022
205.281,1.021
205.311,1.019
205.341,1.013
205.371,1.021
205.401,1.022
205.431,1.021
205.461,1.021
205.491,1.018
205.521,1.021
205.551,1.021
205.581,1.023
205.611,1.021
205.641,1.018
205.671,1.021
205.701,1.021
205.731,1.020
205.761,1.024
205.791,1.022
205.821,1.016
205.851,1.022
205.881,1.022
205.911,1.021
205.941,1.019
205.971,1.016
206.001,1.017
206.031,1.022
206.061,1.019
206.091,1.023
206.121,1.020
206.151,1.019
206.181,1.027
206.211,1.018
206.241,1.016
206.271,1.029
206.301,1.028
206.331,1.013
206.361,1.021
206.391,1.021
206.421,1.020
206.451,1.021
206.481,1.024
206.511,1.020
206.541,1.018
206.571,1.018
206.601,1.023
206.631,1.023
206.661,1.022
206.691,1.020
206.721,1.021
206.751,1.018
206.781,1.020
206.811,1.017
206.841,1.016
206.871,1.017
206.901,1.022
206.931,1.025
206.961,1.023
206.991,1.022
207.021,1.020
207.051,1.017
207.081,1.025
207.111,1.021
207.141,1.020
207.171,1.020
207.201,1.019
207.231,1.021
207.261,1.021
207.291,1.021
207.321,1.029
207.351,1.016
207.381,1.018
207.411,1.020
207.441,1.020
207.471,1.018
207.501,1.019
207.531,1.014
207.561,1.019
207.591,1.024
207.621,1.022
207.651,1.016
207.681,1.016
207.711,1.022
207.741,1.018
207.771,1.021
207.801,1.019
207.831,1.019
207.861,1.020
207.891,1.021
207.921,1.021
207.951,1.024
207.981,1.014
208.011,1.021
208.041,1.024
208.071,1.021
208.101,1.021
208.131,1.019
208.161,1.020
208.191,1.020
208.221,1.021
208.251,1.020
208.281,1.022
208.311,1.022
208.341,1.018
208.371,1.021
208.401,1.023
208.431,1.014
208.461,1.025
208.491,1.036
208.521,1.010
208.551,1.038
208.581,1.026
208.611,1.021
208.641,1.029
208.671,1.023
208.701,1.016
208.731,1.005
208.761,1.017
208.791,1.013
208.821,1.024
208.851,1.023
208.881,1.015
208.911,1.012
208.941,1.023
208.971,1.023
209.001,1.022
209.031,1.026
209.061,1.041
209.091,1.025
209.121,1.014
209.151,1.008
209.181,1.027
209.211,1.029
209.241,1.010
209.271,0.999
209.301,1.005
209.331,1.012
209.361,1.010
209.391,1.027
209.421,1.023
209.451,1.018
209.481,1.018
209.511,1.021
209.541,1.023
209.571,1.028
209.601,1.023
209.631,1.020
209.661,1.017
209.691,1.018
209.721,1.020
209.751,1.028
209.781,1.019
209.811,1.019
209.841,1.029
209.871,1.025
209.901,1.025
209.931,1.022
209.961,1.040
209.991,1.032
210.021,1.025
210.051,1.019
210.081,1.020
210.111,1.021
210.141,1.027
210.171,1.020
210.201,1.015
210.231,1.027
210.261,1.026
210.291,1.029
210.321,1.031
210.351,1.028
210.381,1.026
210.411,1.025
210.441,1.025
210.471,1.022
210.501,1.022
210.531,1.022
210.561,1.022
210.591,1.015
210.621,1.017
210.651,1.022
210.681,1.030
210.711,1.025
210.741,1.015
210.771,1.015
210.801,1.012
210.831,1.014
210.861,1.017
210.891,1.015
210.921,1.017
210.951,1.035
210.981,1.032
211.011,1.018
211.041,1.011
211.071,1.021
211.101,1.020
211.131,1.026
211.161,1.039
211.191,1.034
211.221,1.019
211.251,1.025
211.281,1.035
211.311,1.030
211.341,1.021
211.371,1.021
211.401,1.022
211.431,1.024
211.461,1.029
211.491,1.035
211.521,1.026
211.551,1.030
211.581,1.027
211.611,1.020
211.641,1.021
211.671,1.020
211.701,1.022
211.731,1.035
211.761,1.032
211.791,1.026
211.821,1.029
211.851,1.023
211.881,1.023
211.911,1.024
211.941,1.019
211.971,1.025
212.001,1.035
212.031,1.020
212.061,1.017
212.091,1.027
212.121,1.023
212.151,1.015
212.181,1.018
212.211,1.026
212.241,1.026
212.271,1.021
212.301,1.020
212.331,1.022
212.361,1.021
212.391,1.021
212.421,1.022
212.451,1.024
212.481,1.021
212.511,1.018
212.541,1.022
212.571,1.026
212.601,1.027
212.631,1.030
212.661,1.026
212.691,1.020
212.721,1.016
212.751,1.023
212.781,1.021
212.811,1.017
212.841,1.031
212.871,1.009
212.901,1.010
212.931,1.021
212.961,1.023
212.991,1.039
213.021,1.047
213.051,1.035
213.081,1.012
213.111,1.014
213.141,1.025
213.171,1.033
213.201,1.021
213.231,1.019
213.261,1.019
213.291,1.020
213.321,1.021
213.351,1.024
213.381,1.019
213.411,1.022
213.441,1.028
213.471,1.022
213.501,1.021
213.531,1.024
213.561,1.024
213.591,1.021
213.621,1.026
213.651,1.021
213.681,1.020
213.711,1.027
213.741,1.032
213.771,1.027
213.801,1.017
213.831,1.027
213.861,1.029
213.891,1.026
213.921,1.025
213.951,1.021
213.981,1.008
214.011,1.018
214.041,1.024
214.071,1.026
214.101,1.026
214.131,1.025
214.161,1.019
214.191,1.015
214.221,1.017
214.251,1.021
214.281,1.019
214.311,1.021
214.341,1.021
214.371,1.018
214.401,1.012
214.431,1.014
214.461,1.021
214.491,1.030
214.521,1.030
214.551,1.019
214.581,1.021
214.611,1.022
214.641,1.018
214.671,1.018
214.701,1.015
214.731,1.021
214.761,1.024
214.791,1.030
214.821,1.027
214.851,1.033
214.881,1.029
214.911,1.027
214.941,1.021
214.971,1.017
215.001,1.021
215.031,1.016
215.061,1.021
215.091,1.022
215.121,1.018
215.151,1.022
215.181,1.024
215.211,1.022
215.241,1.025
215.271,1.022
215.301,1.027
215.331,1.030
215.361,1.019
215.391,1.018
215.421,1.021
215.451,1.024
215.481,1.021
215.511,1.021
215.541,1.022
215.571,1.023
215.601,1.022
215.631,1.022
215.661,1.028
215.691,1.021
215.721,1.021
215.751,1.022
215.781,1.026
215.811,1.027
215.841,1.021
215.871,1.019
215.901,1.023
215.931,1.025
215.961,1.023
215.991,1.016
216.021,1.027
216.051,1.027
216.081,1.028
216.111,1.022
216.141,1.019
216.171,1.016
216.201,1.015
216.231,1.022
216.261,1.027
216.291,1.015
216.321,1.016
216.351,1.016
216.381,1.018
216.411,1.029
216.441,1.032
216.471,1.026
216.501,1.035
216.531,1.030
216.561,1.028
216.591,1.019
216.621,1.018
216.651,1.021
216.681,1.027
216.711,1.026
216.741,1.020
216.771,1.022
216.801,1.029
216.831,1.028
216.861,1.022
216.891,1.021
216.921,1.022
216.951,1.026
216.981,1.025
217.011,1.025
217.041,1.020
217.071,1.023
217.101,1.023
217.131,1.020
217.161,1.020
217.191,1.021
217.221,1.023
217.251,1.027
217.281,1.019
217.311,1.018
217.341,1.019
217.371,1.031
217.401,1.027
217.431,1.029
217.461,1.017
217.491,1.018
217.521,1.023
217.551,1.023
217.581,1.024
217.611,1.018
217.641,1.019
217.671,1.020
217.701,1.021
217.731,1.022
217.761,1.021
217.791,1.021
217.821,1.024
217.851,1.024
217.881,1.021
217.911,1.018
217.941,1.020
217.971,1.020
218.001,1.026
218.031,1.020
218.061,1.017
218.091,1.019
218.121,1.020
218.151,1.021
218.181,1.021
218.211,1.016
218.241,1.019
218.271,1.023
218.301,1.025
218.331,1.017
218.361,1.018
218.391,1.017
218.421,1.021
218.451,1.025
218.481,1.020
218.511,1.022
218.541,1.025
218.571,1.017
218.601,1.021
218.631,1.019
218.661,1.017
218.691,1.020
218.721,1.024
218.751,1.025
218.781,1.025
218.811,1.035
218.841,1.070
218.871,1.058
218.901,1.045
218.931,1.048
218.961,1.049
218.991,1.031
219.021,0.986
219.051,0.978
219.081,0.961
219.111,0.967
219.141,0.966
219.171,0.951
219.201,0.961
219.231,1.026
219.261,1.062
219.291,1.034
219.321,1.027
219.351,1.057
219.381,1.036
219.411,1.011
219.441,0.997
219.471,1.021
219.501,1.017
219.531,1.000
219.561,1.011
219.591,1.013
219.621,1.013
219.651,1.012
219.681,0.989
219.711,0.996
219.741,1.013
219.771,1.016
219.801,1.007
219.831,1.005
219.861,1.019
219.891,1.023
219.921,1.020
219.951,1.014
219.981,1.025
220.011,1.019
220.041,0.992
220.071,0.982
220.101,1.001
220.131,1.018
220.161,1.020
220.191,1.021
220.221,1.027
220.251,1.036
220.281,1.029
220.311,1.032
220.341,1.021
220.371,1.022
220.401,1.020
220.431,1.011
220.461,1.002
220.491,1.009
220.521,1.013
220.551,1.016
220.581,1.029
220.611,1.038
220.641,1.028
220.671,1.022
220.701,1.021
220.731,1.027
220.761,1.029
220.791,1.022
220.821,1.028
220.851,1.032
220.881,1.043
220.911,1.031
220.941,1.025
220.971,1.012
221.001,1.012
221.031,1.007
221.061,1.010
221.091,1.017
221.121,1.017
221.151,1.009
221.181,1.019
221.211,1.016
221.241,1.019
221.271,1.012
221.301,1.016
221.331,1.014
221.361,1.006
221.391,0.999
221.421,1.004
221.451,1.014
221.481,1.009
221.511,1.000
221.541,1.005
221.571,1.021
221.601,1.013
221.631,1.011
221.661,1.012
221.691,1.011
221.721,1.011
221.751,1.014
221.781,1.015
221.811,1.019
221.841,1.015
221.871,1.011
221.901,0.972
221.931,1.008
221.961,1.019
221.991,1.015
222.021,1.014
222.051,1.037
222.081,1.026
222.111,1.030
222.141,1.028
222.171,1.018
222.201,1.017
222.231,1.020
222.261,1.019
222.291,1.025
222.321,1.010
222.351,1.016
222.381,1.015
222.411,1.012
222.441,1.012
222.471,1.017
222.501,1.018
222.531,1.014
222.561,1.022
222.591,1.027
222.621,1.021
222.651,1.009
222.681,1.016
222.711,1.029
222.741,1.023
222.771,1.013
222.801,1.016
222.831,1.019
222.861,1.018
222.891,1.021
222.921,1.021
222.951,1.020
222.981,1.014
223.011,1.021
223.041,1.020
223.071,1.021
223.101,1.015
223.131,1.019
223.161,1.017
223.191,1.029
223.221,1.014
223.251,1.005
223.281,1.011
223.311,1.019
223.341,1.020
223.371,1.020
223.401,1.020
223.431,1.020
223.461,1.031
223.491,1.040
223.521,1.006
223.551,0.992
223.581,1.002
223.611,1.012
223.641,1.009
223.671,1.016
223.701,0.997
223.731,0.999
223.761,1.018
223.791,1.025
223.821,1.005
223.851,1.013
223.881,1.003
223.911,1.003
223.941,1.006
223.971,0.999
224.001,1.004
224.031,1.009
224.061,1.038
224.091,1.032
224.121,1.009
224.151,1.005
224.181,1.010
224.211,1.018
224.241,1.018
224.271,1.018
224.301,1.020
224.331,1.029
224.361,1.023
224.391,1.021
224.421,1.021
224.451,1.018
224.481,1.013
224.511,1.019
224.541,1.014
224.571,1.010
224.601,1.017
224.631,1.015
224.661,1.018
224.691,1.016
224.721,1.016
224.751,1.018
224.781,1.014
224.811,1.007
224.841,1.018
224.871,1.005
224.901,1.008
224.931,1.013
224.961,1.018
224.991,1.012
225.021,1.012
225.051,1.025
225.081,1.020
225.111,1.010
225.141,1.017
225.171,1.020
225.201,1.012
225.231,1.014
225.261,1.012
225.291,1.019
225.321,1.015
225.351,1.015
225.381,1.015
225.411,1.014
225.441,1.008
225.471,1.014
225.501,1.017
225.531,1.013
225.561,1.009
225.591,1.012
225.621,1.015
225.651,1.016
225.681,1.014
225.711,1.012
225.741,1.016
225.771,1.008
225.801,1.015
225.831,1.010
225.861,1.015
225.891,1.013
225.921,1.015
225.951,1.016
225.981,1.013
226.011,1.011
226.041,1.011
226.071,1.010
226.101,1.014
226.131,1.010
226.161,1.016
226.191,1.006
226.221,1.014
226.251,1.014
226.281,1.013
226.311,1.017
226.341,1.007
226.371,1.005
226.401,1.019
226.431,1.021
226.461,1.000
226.491,1.017
226.521,1.009
226.551,1.006
226.581,1.002
226.611,1.000
226.641,1.014
226.671,1.008
226.701,1.028
226.731,1.026
226.761,1.022
226.791,1.014
226.821,1.000
226.851,1.006
226.881,1.014
226.911,1.017
226.941,1.019
226.971,1.028
227.001,1.022
227.031,1.021
227.061,1.027
227.091,1.029
227.121,1.021
227.151,1.022
227.181,1.021
227.211,1.012
227.241,1.011
227.271,1.014
227.301,1.021
227.331,1.017
227.361,1.011
227.391,1.009
227.421,1.016
227.451,1.019
227.481,1.022
227.511,1.027
227.541,1.028
227.571,1.022
227.601,1.014
227.631,1.017
227.661,1.022
227.691,1.019
227.721,1.018
227.751,1.018
227.781,1.012
227.811,1.014
227.841,1.024
227.871,1.023
227.901,1.023
227.931,1.015
227.961,1.016
227.991,1.018
228.021,1.022
228.051,1.017
228.081,1.016
228.111,1.019
228.141,1.019
228.171,1.015
228.201,1.016
228.231,1.026
228.261,1.020
228.291,1.016
228.321,1.008
228.351,1.015
228.381,1.020
228.411,1.019
228.441,1.022
228.471,1.018
228.501,1.015
228.531,1.012
228.561,1.016
228.591,1.007
228.621,1.016
228.651,1.016
228.681,0.997
228.711,1.016
228.741,1.032
228.771,1.045
228.801,1.060
228.831,1.048
228.861,1.027
228.891,1.015
228.921,0.998
228.951,0.977
228.981,0.960
229.011,0.983
229.041,0.996
229.071,1.008
229.101,0.992
229.131,0.996
229.161,1.000
229.191,0.989
229.221,1.019
229.251,1.027
229.281,1.032
229.311,1.006
229.341,1.021
229.371,1.017
229.401,1.010
229.431,1.008
229.461,1.030
229.491,1.028
229.521,0.994
229.551,0.958
229.581,0.970
229.611,0.999
229.641,1.032
229.671,1.022
229.701,1.024
229.731,1.021
229.761,0.994
229.791,1.001
229.821,1.009
229.851,1.031
229.881,1.021
229.911,1.001
229.941,0.982
229.971,1.038
230.001,1.063
230.031,1.081
230.061,1.068
230.091,1.040
230.121,0.992
230.151,0.992
230.181,1.024
230.211,1.058
230.241,1.059
230.271,1.040
230.301,1.032
230.331,1.029
230.361,1.013
230.391,0.999
230.421,1.013
230.451,1.005
230.481,0.984
230.511,1.005
230.541,1.004
230.571,0.981
230.601,1.026
230.631,1.035
230.661,1.043
230.691,1.023
230.721,0.984
230.751,1.035
230.781,0.976
230.811,0.980
230.841,1.062
230.871,1.025
230.901,1.021
230.931,1.107
230.961,1.108
230.991,1.149
231.021,1.115
231.051,1.041
231.081,1.081
231.111,1.042
231.141,0.954
231.171,0.943
231.201,1.011
231.231,0.983
231.261,1.050
231.291,1.038
231.321,0.992
231.351,0.991
231.381,1.035
231.411,1.031
231.441,0.987
231.471,1.018
231.501,1.031
231.531,0.964
231.561,0.933
231.591,0.978
231.621,0.943
231.651,0.983
231.681,1.061
231.711,1.126
231.741,1.151
231.771,1.170
231.801,1.195
231.831,1.151
231.861,1.093
231.891,1.009
231.921,0.914
231.951,0.903
231.981,0.930
232.011,0.958
232.041,0.963
232.071,0.961
232.101,0.948
232.131,0.993
232.161,1.078
232.191,1.083
232.221,1.051
232.251,1.028
232.281,1.021
