df_hash,22ZHK4.VLRYU9
61.617,88
61.642,82
61.667,74
61.692,62
61.717,45
61.742,25
61.767,8
61.792,2
61.817,10
61.842,27
61.867,47
61.892,64
61.917,79
61.942,93
61.967,106
61.992,116
62.017,121
62.042,123
62.067,124
62.092,126
62.117,131
62.142,136
62.167,139
62.192,140
62.217,141
62.242,144
62.267,150
62.292,159
62.317,165
62.342,165
62.367,155
62.392,137
62.417,113
62.442,87
62.467,61
62.492,36
62.517,16
62.542,4
62.567,2
62.592,11
62.617,26
62.642,44
62.667,61
62.692,76
62.717,89
62.742,100
62.767,108
62.792,112
62.817,114
62.842,116
62.867,117
62.892,117
62.917,115
62.942,111
62.967,107
62.992,105
63.017,106
63.042,106
63.067,102
63.092,95
63.117,86
63.142,76
63.167,68
63.192,57
63.217,44
63.242,28
63.267,15
63.292,10
63.317,17
63.342,33
63.367,51
63.392,66
63.417,77
63.442,88
63.467,102
63.492,116
63.517,127
63.542,134
63.567,136
63.592,136
63.617,134
63.642,131
63.667,126
63.692,120
63.717,114
63.742,107
63.767,101
63.792,94
63.817,86
63.842,78
63.867,68
63.892,56
63.917,43
63.942,32
63.967,23
63.992,12
64.017,0
64.042,-16
64.067,-27
64.092,-26
64.117,-10
64.142,14
64.167,39
64.192,60
64.217,78
64.242,98
64.267,122
64.292,145
64.317,165
64.342,177
64.367,182
64.392,183
64.417,183
64.442,185
64.467,192
64.492,202
64.517,209
64.542,209
64.567,199
64.592,182
64.617,165
64.642,152
64.667,142
64.692,131
64.717,116
64.742,98
64.767,80
64.792,63
64.817,47
64.842,30
64.867,10
64.892,-7
64.917,-15
64.942,-12
64.967,2
64.992,19
65.017,33
65.042,42
65.067,50
65.092,61
65.117,74
65.142,86
65.167,91
65.192,92
65.217,92
65.242,97
65.267,105
65.292,112
65.317,115
65.342,112
65.367,109
65.392,107
65.417,105
65.442,101
65.467,95
65.492,87
65.517,78
65.542,68
65.567,58
65.592,50
65.617,45
65.642,40
65.667,32
65.692,20
65.717,9
65.742,8
65.767,22
65.792,47
65.817,74
65.842,94
65.867,107
65.892,116
65.917,127
65.942,141
65.967,153
65.992,159
66.017,159
66.042,156
66.067,156
66.092,160
66.117,166
66.142,168
66.167,162
66.192,149
66.217,134
66.242,121
66.267,110
66.292,99
66.317,88
66.342,76
66.367,64
66.392,55
66.417,48
66.442,42
66.467,35
66.492,23
66.517,7
66.542,-5
66.567,-10
66.592,0
66.617,18
66.642,40
66.667,57
66.692,70
66.717,82
66.742,97
66.767,111
66.792,122
66.817,125
66.842,126
66.867,127
66.892,131
66.917,137
66.942,142
66.967,143
66.992,141
67.017,135
67.042,126
67.067,117
67.092,110
67.117,103
67.142,96
67.167,87
67.192,77
67.217,69
67.242,64
67.267,58
67.292,48
67.317,37
67.342,33
67.367,41
67.392,61
67.417,86
67.442,107
67.467,121
67.492,132
67.517,143
67.542,152
67.567,156
67.592,155
67.617,152
67.642,151
67.667,152
67.692,153
67.717,151
67.742,145
67.767,138
67.792,130
67.817,121
67.842,109
67.867,95
67.892,79
67.917,63
67.942,48
67.967,34
67.992,17
68.017,-4
68.042,-27
68.067,-46
68.092,-53
68.117,-45
68.142,-28
68.167,-10
68.192,1
68.217,6
68.242,11
68.267,21
68.292,35
68.317,49
68.342,58
68.367,62
68.392,65
68.417,67
68.442,71
68.467,77
68.492,85
68.517,100
68.542,120
68.567,144
68.592,164
68.617,177
68.642,182
68.667,182
68.692,181
68.717,178
68.742,171
68.767,157
68.792,134
68.817,109
68.842,88
68.867,78
68.892,80
68.917,87
68.942,92
68.967,93
68.992,91
69.017,89
69.042,88
69.067,86
69.092,83
69.117,80
69.142,80
69.167,87
69.192,96
69.217,106
69.242,113
69.267,117
69.292,116
69.317,112
69.342,104
69.367,96
69.392,92
69.417,91
69.442,91
69.467,89
69.492,83
69.517,77
69.542,71
69.567,61
69.592,46
69.617,28
69.642,18
69.667,23
69.692,42
69.717,63
69.742,75
69.767,75
69.792,71
69.817,73
69.842,85
69.867,100
69.892,110
69.917,112
69.942,110
69.967,109
69.992,111
70.017,114
70.042,118
70.067,122
70.092,126
70.117,130
70.142,131
70.167,128
70.192,123
70.217,116
70.242,108
70.267,98
70.292,89
70.317,80
70.342,73
70.367,68
70.392,60
70.417,50
70.442,37
70.467,28
70.492,25
70.517,28
70.542,30
70.567,28
70.592,22
70.617,22
70.642,36
70.667,66
70.692,104
70.717,138
70.742,160
70.767,171
70.792,178
70.817,187
70.842,197
70.867,205
70.892,204
70.917,197
70.942,185
70.967,170
70.992,152
71.017,131
71.042,107
71.067,84
71.092,64
71.117,47
71.142,30
71.167,14
71.192,0
71.217,-10
71.242,-18
71.267,-25
71.292,-34
71.317,-41
71.342,-39
71.367,-23
71.392,3
71.417,33
71.442,58
71.467,77
71.492,93
71.517,108
71.542,120
71.567,127
71.592,129
71.617,128
71.642,130
71.667,134
71.692,138
71.717,138
71.742,133
71.767,128
71.792,125
71.817,126
71.842,127
71.867,123
71.892,114
71.917,102
71.942,90
71.967,82
71.992,76
72.017,71
72.042,64
72.067,55
72.092,48
72.117,46
72.142,49
72.167,59
72.192,71
72.217,85
72.242,99
72.267,113
72.292,123
72.317,128
72.342,128
72.367,126
72.392,126
72.417,127
72.442,126
72.467,122
72.492,114
72.517,105
72.542,100
72.567,98
72.592,96
72.617,91
72.642,84
72.667,76
72.692,71
72.717,66
72.742,57
72.767,41
72.792,22
72.817,7
72.842,4
72.867,14
72.892,31
72.917,49
72.942,64
72.967,77
72.992,91
73.017,104
73.042,114
73.067,118
73.092,117
73.117,115
73.142,116
73.167,120
73.192,124
73.217,126
73.242,125
73.267,122
73.292,120
73.317,119
73.342,117
73.367,111
73.392,102
73.417,92
73.442,82
73.467,74
73.492,64
73.517,50
73.542,32
73.567,17
73.592,13
73.617,25
73.642,46
73.667,67
73.692,82
73.717,93
73.742,105
73.767,121
73.792,138
73.817,149
73.842,150
73.867,145
73.892,141
73.917,140
73.942,140
73.967,139
73.992,136
74.017,134
74.042,131
74.067,127
74.092,117
74.117,103
74.142,91
74.167,83
74.192,77
74.217,68
74.242,55
74.267,41
74.292,30
74.317,21
74.342,9
74.367,-7
74.392,-23
74.417,-26
74.442,-12
74.467,14
74.492,41
74.517,60
74.542,71
74.567,82
74.592,98
74.617,118
74.642,136
74.667,146
74.692,150
74.717,151
74.742,152
74.767,153
74.792,153
74.817,152
74.842,152
74.867,151
74.892,148
74.917,142
74.942,132
74.967,122
74.992,114
75.017,107
75.042,100
75.067,90
75.092,75
75.117,59
75.142,46
75.167,35
75.192,24
75.217,11
75.242,-2
75.267,-10
75.292,-6
75.317,10
75.342,36
75.367,61
75.392,82
75.417,99
75.442,114
75.467,128
75.492,139
75.517,146
75.542,148
75.567,146
75.592,145
75.617,145
75.642,145
75.667,142
75.692,137
75.717,133
75.742,130
75.767,129
75.792,127
75.817,120
75.842,109
75.867,97
75.892,88
75.917,80
75.942,70
75.967,56
75.992,40
76.017,27
76.042,16
76.067,4
76.092,-11
76.117,-25
76.142,-29
76.167,-17
76.192,9
76.217,36
76.242,54
76.267,66
76.292,79
76.317,101
76.342,127
76.367,148
76.392,155
76.417,153
76.442,149
76.467,150
76.492,155
76.517,158
76.542,155
76.567,149
76.592,144
76.617,139
76.642,134
76.667,127
76.692,118
76.717,108
76.742,98
76.767,89
76.792,79
76.817,69
76.842,58
76.867,46
76.892,32
76.917,22
76.942,20
76.967,29
76.992,46
77.017,67
77.042,86
77.067,101
77.092,112
77.117,118
77.142,120
77.167,117
77.192,114
77.217,112
77.242,113
77.267,114
77.292,114
77.317,111
77.342,109
77.367,107
77.392,105
77.417,99
77.442,91
77.467,82
77.492,76
77.517,70
77.542,60
77.567,44
77.592,26
77.617,11
77.642,9
77.667,20
77.692,39
77.717,60
77.742,76
77.767,87
77.792,98
77.817,109
77.842,120
77.867,126
77.892,126
77.917,122
77.942,119
77.967,117
77.992,116
78.017,114
78.042,110
78.067,108
78.092,107
78.117,104
78.142,96
78.167,84
78.192,72
78.217,65
78.242,59
78.267,49
78.292,31
78.317,12
78.342,3
78.367,12
78.392,35
78.417,60
78.442,79
78.467,92
78.492,104
78.517,119
78.542,134
78.567,146
78.592,152
78.617,153
78.642,152
78.667,151
78.692,148
78.717,144
78.742,138
78.767,133
78.792,130
78.817,125
78.842,119
78.867,108
78.892,95
78.917,80
78.942,69
78.967,60
78.992,52
79.017,39
79.042,20
79.067,0
79.092,-10
79.117,-7
79.142,10
79.167,34
79.192,56
79.217,73
79.242,86
79.267,100
79.292,115
79.317,129
79.342,138
79.367,142
79.392,143
79.417,142
79.442,141
79.467,140
79.492,138
79.517,136
79.542,133
79.567,128
79.592,121
79.617,112
79.642,103
79.667,92
79.692,80
79.717,69
79.742,59
79.767,50
79.792,37
79.817,19
79.842,0
79.867,-12
79.892,-11
79.917,4
79.942,28
79.967,51
79.992,68
80.017,81
80.042,95
80.067,111
80.092,126
80.117,134
80.142,135
80.167,133
80.192,134
80.217,139
80.242,143
80.267,142
80.292,137
80.317,133
80.342,134
80.367,135
80.392,131
80.417,119
80.442,103
80.467,90
80.492,84
80.517,82
80.542,79
80.567,71
80.592,58
80.617,41
80.642,22
80.667,5
80.692,-4
80.717,0
80.742,15
80.767,39
80.792,59
80.817,72
80.842,81
80.867,93
80.892,109
80.917,124
80.942,132
80.967,135
80.992,135
81.017,138
81.042,143
81.067,146
81.092,147
81.117,146
81.142,145
81.167,143
81.192,138
81.217,131
81.242,121
81.267,109
81.292,96
81.317,80
81.342,64
81.367,50
81.392,40
81.417,31
81.442,19
81.467,4
81.492,-7
81.517,-9
81.542,0
81.567,17
81.592,36
81.617,53
81.642,68
81.667,83
81.692,99
81.717,111
81.742,120
81.767,124
81.792,126
81.817,128
81.842,130
81.867,131
81.892,129
81.917,127
81.942,125
81.967,124
81.992,122
82.017,117
82.042,108
82.067,96
82.092,87
82.117,81
82.142,75
82.167,66
82.192,52
82.217,36
82.242,26
82.267,28
82.292,41
82.317,58
82.342,74
82.367,88
82.392,101
82.417,114
82.442,126
82.467,132
82.492,134
82.517,132
82.542,131
82.567,132
82.592,133
82.617,133
82.642,131
82.667,128
82.692,124
82.717,120
82.742,117
82.767,112
82.792,101
82.817,86
82.842,68
82.867,54
82.892,47
82.917,43
82.942,35
82.967,20
82.992,2
83.017,-6
83.042,0
83.067,17
83.092,38
83.117,55
83.142,67
83.167,79
83.192,93
83.217,110
83.242,123
83.267,132
83.292,136
83.317,136
83.342,136
83.367,135
83.392,135
83.417,135
83.442,136
83.467,134
83.492,128
83.517,120
83.542,113
83.567,106
83.592,98
83.617,89
83.642,78
83.667,67
83.692,59
83.717,49
83.742,34
83.767,17
83.792,4
83.817,4
83.842,18
83.867,40
83.892,60
83.917,74
83.942,85
83.967,98
83.992,114
84.017,128
84.042,137
84.067,140
84.092,139
84.117,138
84.142,138
84.167,137
84.192,135
84.217,133
84.242,131
84.267,129
84.292,125
84.317,119
84.342,111
84.367,103
84.392,93
84.417,80
84.442,67
84.467,56
84.492,50
84.517,44
84.542,33
84.567,17
84.592,0
84.617,-6
84.642,3
84.667,24
84.692,47
84.717,64
84.742,75
84.767,86
84.792,100
84.817,113
84.842,123
84.867,128
84.892,130
84.917,133
84.942,137
84.967,140
84.992,141
85.017,140
85.042,139
85.067,138
85.092,134
85.117,127
85.142,118
85.167,109
85.192,100
85.217,91
85.242,82
85.267,73
85.292,67
85.317,62
85.342,52
85.367,35
85.392,15
85.417,1
85.442,1
85.467,18
85.492,41
85.517,60
85.542,72
85.567,81
85.592,93
85.617,108
85.642,123
85.667,132
85.692,133
85.717,131
85.742,131
85.767,134
85.792,139
85.817,142
85.842,144
85.867,142
85.892,137
85.917,126
85.942,109
85.967,86
85.992,64
86.017,49
86.042,42
86.067,41
86.092,40
86.117,35
86.142,25
86.167,16
86.192,12
86.217,18
86.242,33
86.267,52
86.292,73
86.317,92
86.342,109
86.367,123
86.392,131
86.417,134
86.442,134
86.467,131
86.492,130
86.517,129
86.542,129
86.567,128
86.592,127
86.617,126
86.642,124
86.667,122
86.692,118
86.717,112
86.742,104
86.767,92
86.792,76
86.817,57
86.842,40
86.867,32
86.892,36
86.917,48
86.942,61
86.967,71
86.992,78
87.017,84
87.042,91
87.067,98
87.092,99
87.117,95
87.142,89
87.167,84
87.192,83
87.217,84
87.242,86
87.267,86
87.292,85
87.317,82
87.342,77
87.367,71
87.392,66
87.417,62
87.442,57
87.467,51
87.492,42
87.517,36
87.542,38
87.567,55
87.592,82
87.617,111
87.642,133
87.667,146
87.692,153
87.717,159
87.742,164
87.767,165
87.792,158
87.817,146
87.842,134
87.867,125
87.892,120
87.917,116
87.942,110
87.967,104
87.992,99
88.017,94
88.042,88
88.067,77
88.092,64
88.117,52
88.142,43
88.167,33
88.192,17
88.217,0
88.242,-12
88.267,-11
88.292,2
88.317,24
88.342,44
88.367,61
88.392,77
88.417,94
88.442,112
88.467,127
88.492,136
88.517,141
88.542,144
88.567,145
88.592,147
88.617,149
88.642,152
88.667,155
88.692,153
88.717,145
88.742,133
88.767,122
88.792,112
88.817,101
88.842,89
88.867,76
88.892,67
88.917,59
88.942,47
88.967,28
88.992,6
89.017,-8
89.042,-6
89.067,10
89.092,32
89.117,49
89.142,61
89.167,72
89.192,87
89.217,103
89.242,115
89.267,121
89.292,122
89.317,124
89.342,127
89.367,129
89.392,130
89.417,131
89.442,131
89.467,129
89.492,126
89.517,120
89.542,113
89.567,107
89.592,101
89.617,93
89.642,83
89.667,73
89.692,63
89.717,52
89.742,37
89.767,18
89.792,1
89.817,-3
89.842,5
89.867,24
89.892,46
89.917,64
89.942,77
89.967,88
89.992,102
90.017,118
90.042,131
90.067,139
90.092,140
90.117,137
90.142,135
90.167,134
90.192,134
90.217,132
90.242,128
90.267,124
90.292,120
90.317,115
90.342,109
90.367,100
90.392,92
90.417,86
90.442,81
90.467,73
90.492,62
90.517,50
90.542,42
90.567,42
90.592,52
90.617,67
90.642,83
90.667,95
90.692,104
90.717,109
90.742,112
90.767,113
90.792,114
90.817,113
90.842,110
90.867,108
90.892,106
90.917,106
90.942,106
90.967,104
90.992,101
91.017,97
91.042,96
91.067,95
91.092,92
91.117,83
91.142,71
91.167,60
91.192,53
91.217,47
91.242,36
91.267,22
91.292,11
91.317,10
91.342,23
91.367,43
91.392,63
91.417,80
91.442,94
91.467,109
91.492,123
91.517,133
91.542,136
91.567,133
91.592,129
91.617,127
91.642,127
91.667,127
91.692,127
91.717,126
91.742,123
91.767,120
91.792,115
91.817,106
91.842,93
91.867,79
91.892,67
91.917,59
91.942,54
91.967,48
91.992,36
92.017,21
92.042,10
92.067,9
92.092,23
92.117,46
92.142,68
92.167,83
92.192,92
92.217,101
92.242,115
92.267,130
92.292,139
92.317,140
92.342,136
92.367,133
92.392,134
92.417,137
92.442,137
92.467,132
92.492,124
92.517,118
92.542,115
92.567,113
92.592,107
92.617,97
92.642,84
92.667,72
92.692,63
92.717,54
92.742,42
92.767,26
92.792,8
92.817,-3
92.842,-1
92.867,14
92.892,37
92.917,58
92.942,72
92.967,81
92.992,90
93.017,102
93.042,113
93.067,122
93.092,126
93.117,128
93.142,131
93.167,135
93.192,138
93.217,138
93.242,136
93.267,133
93.292,129
93.317,124
93.342,117
93.367,110
93.392,103
93.417,95
93.442,86
93.467,76
93.492,67
93.517,59
93.542,50
93.567,37
93.592,23
93.617,15
93.642,20
93.667,39
93.692,62
93.717,81
93.742,94
93.767,104
93.792,117
93.817,131
93.842,140
93.867,143
93.892,141
93.917,142
93.942,149
93.967,158
93.992,161
94.017,154
94.042,139
94.067,121
94.092,106
94.117,97
94.142,90
94.167,85
94.192,77
94.217,66
94.242,55
94.267,46
94.292,41
94.317,36
94.342,26
94.367,9
94.392,-8
94.417,-15
94.442,-4
94.467,21
94.492,50
94.517,75
94.542,93
94.567,106
94.592,116
94.617,124
94.642,127
94.667,125
94.692,123
94.717,124
94.742,127
94.767,129
94.792,128
94.817,125
94.842,123
94.867,124
94.892,125
94.917,122
94.942,112
94.967,96
94.992,79
95.017,66
95.042,55
95.067,45
95.092,34
95.117,24
95.142,21
95.167,29
95.192,47
95.217,67
95.242,85
95.267,99
95.292,110
95.317,119
95.342,126
95.367,127
95.392,125
95.417,122
95.442,123
95.467,125
95.492,125
95.517,122
95.542,117
95.567,114
95.592,113
95.617,108
95.642,97
95.667,84
95.692,73
95.717,65
95.742,54
95.767,37
95.792,15
95.817,0
95.842,0
95.867,13
95.892,35
95.917,54
95.942,68
95.967,80
95.992,93
96.017,107
96.042,118
96.067,124
96.092,126
96.117,125
96.142,124
96.167,124
96.192,124
96.217,126
96.242,128
96.267,129
96.292,126
96.317,119
96.342,109
96.367,99
96.392,90
96.417,82
96.442,72
96.467,59
96.492,41
96.517,22
96.542,10
96.567,11
96.592,28
96.617,52
96.642,75
96.667,92
96.692,103
96.717,116
96.742,131
96.767,146
96.792,155
96.817,155
96.842,149
96.867,145
96.892,144
96.917,143
96.942,140
96.967,132
96.992,122
97.017,113
97.042,106
97.067,96
97.092,83
97.117,67
97.142,55
97.167,47
97.192,40
97.217,28
97.242,9
97.267,-8
97.292,-14
97.317,-3
97.342,20
97.367,45
97.392,65
97.417,79
97.442,92
97.467,106
97.492,119
97.517,129
97.542,134
97.567,136
97.592,138
97.617,140
97.642,141
97.667,139
97.692,137
97.717,133
97.742,129
97.767,125
97.792,120
97.817,112
97.842,102
97.867,89
97.892,74
97.917,60
97.942,48
97.967,36
97.992,23
98.017,11
98.042,9
98.067,19
98.092,41
98.117,65
98.142,84
98.167,96
98.192,105
98.217,114
98.242,121
98.267,123
98.292,119
98.317,115
98.342,113
98.367,115
98.392,115
98.417,112
98.442,109
98.467,110
98.492,114
98.517,118
98.542,115
98.567,106
98.592,94
98.617,85
98.642,78
98.667,70
98.692,57
98.717,40
98.742,26
98.767,22
98.792,28
98.817,42
98.842,59
98.867,75
98.892,90
98.917,104
98.942,116
98.967,123
98.992,123
99.017,118
99.042,113
99.067,114
99.092,118
99.117,122
99.142,120
99.167,114
99.192,107
99.217,102
99.242,99
99.267,94
99.292,86
99.317,76
99.342,67
99.367,59
99.392,49
99.417,35
99.442,21
99.467,14
99.492,20
99.517,35
99.542,55
99.567,74
99.592,88
99.617,101
99.642,113
99.667,123
99.692,128
99.717,128
99.742,126
99.767,125
99.792,125
99.817,128
99.842,129
99.867,129
99.892,125
99.917,121
99.942,117
99.967,112
99.992,104
100.017,91
100.042,76
100.067,65
100.092,59
100.117,56
100.142,48
100.167,31
100.192,12
100.217,5
100.242,19
100.267,46
100.292,73
100.317,88
100.342,92
100.367,95
100.392,104
100.417,117
100.442,126
100.467,128
100.492,128
100.517,129
100.542,132
100.567,134
100.592,133
100.617,133
100.642,137
100.667,142
100.692,140
100.717,128
100.742,110
100.767,92
100.792,78
100.817,65
100.842,52
100.867,40
100.892,30
100.917,21
100.942,11
100.967,0
100.992,-5
101.017,0
101.042,19
101.067,42
101.092,60
101.117,71
101.142,80
101.167,95
101.192,114
101.217,128
101.242,133
101.267,130
101.292,127
101.317,127
101.342,129
101.367,130
101.392,130
101.417,131
101.442,133
101.467,134
101.492,131
101.517,126
101.542,121
101.567,118
101.592,116
101.617,111
101.642,105
101.667,100
101.692,95
101.717,86
101.742,71
101.767,55
101.792,45
101.817,49
101.842,63
101.867,80
101.892,92
101.917,101
101.942,110
101.967,122
101.992,133
102.017,135
102.042,129
102.067,116
102.092,103
102.117,94
102.142,88
102.167,84
102.192,81
102.217,79
102.242,79
102.267,79
102.292,79
102.317,76
102.342,70
102.367,62
102.392,55
102.417,49
102.442,42
102.467,32
102.492,19
102.517,9
102.542,9
102.567,21
102.592,41
102.617,60
102.642,76
102.667,88
102.692,100
102.717,111
102.742,119
102.767,120
102.792,118
102.817,116
102.842,117
102.867,118
102.892,117
102.917,111
102.942,103
102.967,99
102.992,97
103.017,94
103.042,89
103.067,83
103.092,80
103.117,78
103.142,73
103.167,59
103.192,39
103.217,22
103.242,17
103.267,27
103.292,49
103.317,74
103.342,96
103.367,113
103.392,127
103.417,139
103.442,149
103.467,154
103.492,153
103.517,149
103.542,145
103.567,143
103.592,143
103.617,142
103.642,138
103.667,130
103.692,122
103.717,115
103.742,108
103.767,101
103.792,90
103.817,77
103.842,66
103.867,58
103.892,49
103.917,35
103.942,16
103.967,0
103.992,-3
104.017,9
104.042,32
104.067,54
104.092,70
104.117,80
104.142,91
104.167,105
104.192,119
104.217,129
104.242,132
104.267,132
104.292,131
104.317,132
104.342,133
104.367,135
104.392,136
104.417,134
104.442,129
104.467,122
104.492,115
104.517,110
104.542,107
104.567,100
104.592,88
104.617,75
104.642,63
104.667,54
104.692,42
104.717,23
104.742,0
104.767,-12
104.792,-7
104.817,14
104.842,41
104.867,63
104.892,78
104.917,90
104.942,105
104.967,119
104.992,128
105.017,130
105.042,131
105.067,134
105.092,138
105.117,140
105.142,137
105.167,130
105.192,123
105.217,120
105.242,117
105.267,115
105.292,110
105.317,104
105.342,97
105.367,87
105.392,77
105.417,68
105.442,62
105.467,56
105.492,46
105.517,30
105.542,12
105.567,2
105.592,7
105.617,25
105.642,50
105.667,71
105.692,85
105.717,94
105.742,103
105.767,114
105.792,125
105.817,132
105.842,133
105.867,131
105.892,130
105.917,132
105.942,135
105.967,137
105.992,136
106.017,133
106.042,130
106.067,128
106.092,124
106.117,119
106.142,110
106.167,99
106.192,86
106.217,73
106.242,63
106.267,53
106.292,41
106.317,25
106.342,5
106.367,-10
106.392,-13
106.417,0
106.442,21
106.467,42
106.492,56
106.517,65
106.542,75
106.567,89
106.592,102
106.617,108
106.642,106
106.667,102
106.692,102
106.717,108
106.742,113
106.767,112
106.792,106
106.817,101
106.842,102
106.867,109
106.892,116
106.917,118
106.942,115
106.967,111
106.992,110
107.017,112
107.042,113
107.067,111
107.092,104
107.117,94
107.142,84
107.167,76
107.192,72
107.217,72
107.242,77
107.267,84
107.292,92
107.317,99
107.342,107
107.367,115
107.392,120
107.417,119
107.442,112
107.467,103
107.492,98
107.517,102
107.542,110
107.567,117
107.592,119
107.617,117
107.642,113
107.667,108
107.692,102
107.717,93
107.742,83
107.767,74
107.792,67
107.817,58
107.842,45
107.867,30
107.892,18
107.917,17
107.942,28
107.967,46
107.992,64
108.017,78
108.042,90
108.067,101
108.092,111
108.117,116
108.142,116
108.167,112
108.192,109
108.217,110
108.242,114
108.267,117
108.292,117
108.317,113
108.342,108
108.367,105
108.392,101
108.417,94
108.442,85
108.467,74
108.492,65
108.517,58
108.542,48
108.567,34
108.592,18
108.617,8
108.642,9
108.667,23
108.692,43
108.717,63
108.742,79
108.767,94
108.792,110
108.817,124
108.842,133
108.867,136
108.892,134
108.917,132
108.942,133
108.967,136
108.992,139
109.017,138
109.042,134
109.067,128
109.092,123
109.117,119
109.142,113
109.167,104
109.192,92
109.217,80
109.242,70
109.267,61
109.292,48
109.317,29
109.342,9
109.367,-2
109.392,0
109.417,16
109.442,39
109.467,59
109.492,71
109.517,82
109.542,95
109.567,113
109.592,128
109.617,135
109.642,133
109.667,128
109.692,126
109.717,129
109.742,133
109.767,132
109.792,128
109.817,121
109.842,116
109.867,114
109.892,111
109.917,106
109.942,98
109.967,88
109.992,80
110.017,72
110.042,63
110.067,49
110.092,29
110.117,8
110.142,-4
110.167,-1
110.192,17
110.217,43
110.242,64
110.267,78
110.292,89
110.317,105
110.342,124
110.367,141
110.392,148
110.417,147
110.442,146
110.467,151
110.492,161
110.517,168
110.542,167
110.567,158
110.592,147
110.617,136
110.642,126
110.667,115
110.692,103
110.717,93
110.742,82
110.767,69
110.792,55
110.817,42
