df_hash,22ZHK4.VLRYU9
258.817,1.059
258.847,1.027
258.877,1.027
258.907,1.012
258.937,0.974
258.967,0.987
258.997,0.979
259.027,0.986
259.057,1.035
259.087,1.038
259.117,1.030
259.147,1.033
259.177,1.006
259.207,1.010
259.237,1.017
259.267,1.022
259.297,1.001
259.327,1.013
259.357,1.006
259.387,0.998
259.417,1.021
259.447,1.001
259.477,0.955
259.507,1.028
259.537,1.088
259.567,1.067
259.597,1.055
259.627,1.055
259.657,0.992
259.687,0.979
259.717,0.971
259.747,1.014
259.777,1.038
259.807,1.039
259.837,1.046
259.867,1.038
259.897,1.033
259.927,1.011
259.957,1.010
259.987,1.035
260.017,1.031
260.047,1.032
260.077,1.000
260.107,1.000
260.137,1.036
260.167,1.020
260.197,1.024
260.227,1.001
260.257,0.977
260.287,0.979
260.317,0.983
260.347,1.024
260.377,1.025
260.407,1.003
260.437,1.039
260.467,1.048
260.497,1.103
260.527,1.103
260.557,1.062
260.587,1.054
260.617,1.025
260.647,0.993
260.677,0.997
260.707,1.005
260.737,1.025
260.767,1.028
260.797,1.021
260.827,1.021
260.857,1.021
260.887,1.021
260.917,1.021
260.947,1.032
260.977,1.024
261.007,1.009
261.037,0.997
261.067,1.001
261.097,1.032
261.127,1.029
261.157,1.021
261.187,1.017
261.217,1.019
261.247,1.019
261.277,1.016
261.307,1.007
261.337,1.018
261.367,1.042
261.397,1.024
261.427,1.026
261.457,1.030
261.487,1.007
261.517,1.017
261.547,1.028
261.577,1.027
261.607,1.026
261.637,1.046
261.667,1.037
261.697,1.019
261.727,1.024
261.757,1.032
261.787,1.026
261.817,1.010
261.847,1.027
261.877,1.037
261.907,1.039
261.937,1.041
261.967,1.046
261.997,1.041
262.027,1.030
262.057,1.028
262.087,1.022
262.117,1.024
262.147,1.037
262.177,1.022
262.207,1.026
262.237,1.036
262.267,1.047
262.297,1.048
262.327,1.038
262.357,1.029
262.387,1.045
262.417,1.045
262.447,1.029
262.477,1.036
262.507,1.031
262.537,1.049
262.567,1.044
262.597,1.037
262.627,1.043
262.657,1.042
262.687,1.047
262.717,1.039
262.747,1.033
262.777,1.031
262.807,1.042
262.837,1.024
262.867,1.012
262.897,0.993
262.927,0.991
262.957,1.014
262.987,1.005
263.017,1.029
263.047,1.051
263.077,1.056
263.107,1.107
263.137,1.079
263.167,1.047
263.197,1.045
263.227,1.025
263.257,1.040
263.287,1.052
263.317,1.026
263.347,1.022
263.377,1.029
263.407,1.019
263.437,1.018
263.467,1.024
263.497,1.028
263.527,1.035
263.557,1.020
263.587,1.028
263.617,1.027
263.647,1.031
263.677,1.029
263.707,1.023
263.737,1.028
263.767,1.018
263.797,1.027
263.827,1.027
263.857,1.018
263.887,1.014
263.917,1.021
263.947,1.043
263.977,1.035
264.007,1.036
264.037,1.025
264.067,1.019
264.097,1.022
264.127,1.025
264.157,1.009
264.187,0.976
264.217,0.984
264.247,1.017
264.277,0.992
264.307,1.000
264.337,1.022
264.367,1.029
264.397,1.035
264.427,1.028
264.457,1.033
264.487,1.023
264.517,1.031
264.547,1.034
264.577,1.044
264.607,1.026
264.637,1.052
264.667,1.050
264.697,1.063
264.727,1.062
264.757,1.035
264.787,1.034
264.817,1.036
264.847,1.039
264.877,1.031
264.907,1.021
264.937,1.029
264.967,1.039
264.997,1.033
265.027,1.033
265.057,1.027
265.087,1.035
265.117,1.009
265.147,1.021
265.177,1.049
265.207,1.021
265.237,1.019
265.267,1.037
265.297,1.009
265.327,1.045
265.357,1.051
265.387,1.013
265.417,1.015
265.447,1.018
265.477,1.021
265.507,1.028
265.537,1.014
265.567,1.035
265.597,1.040
265.627,1.037
265.657,1.054
265.687,1.056
265.717,1.057
265.747,1.062
265.777,1.015
265.807,1.050
265.837,1.051
265.867,1.030
265.897,1.046
265.927,1.034
265.957,1.032
265.987,1.042
266.017,1.043
266.047,1.044
266.077,1.057
266.107,1.068
266.137,1.088
266.167,1.044
266.197,1.057
266.227,1.051
266.257,1.061
266.287,1.049
266.317,1.043
266.347,1.051
266.377,1.038
266.407,1.053
266.437,1.056
266.467,1.052
266.497,1.060
266.527,1.055
266.557,1.034
266.587,1.051
266.617,1.048
266.647,1.059
266.677,1.036
266.707,1.042
266.737,1.036
266.767,1.039
266.797,1.038
266.827,1.041
266.857,1.042
266.887,1.036
266.917,1.029
266.947,1.020
266.977,1.031
267.007,1.025
267.037,1.030
267.067,1.027
267.097,1.020
267.127,1.034
267.157,1.056
267.187,1.087
267.217,1.086
267.247,1.077
267.277,1.061
267.307,1.072
267.337,1.062
267.367,1.062
267.397,1.029
267.427,1.056
267.457,1.022
267.487,1.011
267.517,1.051
267.547,1.126
267.577,1.097
267.607,1.050
267.637,1.027
267.667,1.001
267.697,0.984
267.727,0.994
267.757,1.026
267.787,1.055
267.817,1.003
267.847,0.999
267.877,1.032
267.907,1.034
267.937,1.046
267.967,1.023
267.997,1.042
268.027,1.084
268.057,1.096
268.087,1.046
268.117,1.076
268.147,1.065
268.177,1.047
268.207,1.025
268.237,1.059
268.267,1.061
268.297,1.047
268.327,1.034
268.357,1.026
268.387,1.025
268.417,1.022
268.447,1.041
268.477,1.047
268.507,1.056
268.537,1.058
268.567,1.054
268.597,1.059
268.627,1.052
268.657,1.045
268.687,1.041
268.717,1.044
268.747,1.046
268.777,1.060
268.807,1.060
268.837,1.068
268.867,1.030
268.897,1.042
268.927,1.056
268.957,1.048
268.987,1.066
269.017,1.062
269.047,1.062
269.077,1.076
269.107,1.070
269.137,1.057
269.167,1.057
269.197,1.039
269.227,1.032
269.257,1.067
269.287,1.038
269.317,1.039
269.347,1.049
269.377,1.041
269.407,1.042
269.437,1.045
269.467,1.034
269.497,1.050
269.527,1.043
269.557,1.050
269.587,1.028
269.617,1.039
269.647,1.061
269.677,1.060
269.707,1.044
269.737,1.037
269.767,1.033
269.797,1.033
269.827,1.027
269.857,1.032
269.887,1.045
269.917,1.028
269.947,1.046
269.977,1.047
270.007,1.034
270.037,1.022
270.067,1.035
270.097,1.054
270.127,1.046
270.157,1.049
270.187,1.060
270.217,1.046
270.247,1.041
270.277,1.034
270.307,1.040
270.337,1.042
270.367,1.047
270.397,1.042
270.427,1.031
270.457,1.039
270.487,1.028
270.517,1.033
270.547,1.048
270.577,1.045
270.607,1.038
270.637,1.047
270.667,1.048
270.697,1.043
270.727,1.034
270.757,1.047
270.787,1.052
270.817,1.037
270.847,1.044
270.877,1.059
270.907,1.074
270.937,1.064
270.967,1.057
270.997,1.058
271.027,1.058
271.057,1.069
271.087,1.047
271.117,1.038
271.147,1.037
271.177,1.044
271.207,1.046
271.237,1.050
271.267,1.045
271.297,1.051
271.327,1.060
271.357,1.069
271.387,1.059
271.417,1.072
271.447,1.058
271.477,1.066
271.507,1.078
271.537,1.061
271.567,1.064
271.597,1.071
271.627,1.055
271.657,1.048
271.687,1.051
271.717,1.051
271.747,1.032
271.777,1.027
271.807,1.046
271.837,1.050
271.867,1.069
271.897,1.073
271.927,1.053
271.957,1.047
271.987,1.053
272.017,1.055
272.047,1.043
272.077,1.068
272.107,1.053
272.137,1.025
272.167,1.063
272.197,1.069
272.227,1.051
272.257,1.067
272.287,1.055
272.317,1.080
272.347,1.093
272.377,1.068
272.407,1.090
272.437,1.083
272.467,1.045
272.497,1.078
272.527,1.116
272.557,1.058
272.587,1.076
272.617,1.100
272.647,1.045
272.677,1.025
272.707,1.089
272.737,1.043
272.767,1.058
272.797,1.021
272.827,1.052
272.857,1.052
272.887,1.040
272.917,1.076
272.947,1.078
272.977,1.044
273.007,1.073
273.037,1.082
273.067,1.070
273.097,1.086
273.127,1.091
273.157,1.045
273.187,1.046
273.217,1.062
273.247,1.065
273.277,1.064
273.307,1.063
273.337,1.052
273.367,1.064
273.397,1.065
273.427,1.086
273.457,1.076
273.487,1.072
273.517,1.075
273.547,1.062
273.577,1.068
273.607,1.062
273.637,1.063
273.667,1.071
273.697,1.065
273.727,1.053
273.757,1.053
273.787,1.062
273.817,1.066
273.847,1.071
273.877,1.065
273.907,1.067
273.937,1.067
273.967,1.056
273.997,1.066
274.027,1.072
274.057,1.063
274.087,1.075
274.117,1.076
274.147,1.070
274.177,1.071
274.207,1.062
274.237,1.061
274.267,1.063
274.297,1.063
274.327,1.063
274.357,1.063
274.387,1.070
274.417,1.063
274.447,1.071
274.477,1.068
274.507,1.075
274.537,1.074
274.567,1.060
274.597,1.076
274.627,1.071
274.657,1.062
274.687,1.069
274.717,1.069
274.747,1.066
274.777,1.063
274.807,1.062
274.837,1.065
274.867,1.067
274.897,1.077
274.927,1.066
274.957,1.062
274.987,1.064
275.017,1.069
275.047,1.064
275.077,1.066
275.107,1.068
275.137,1.063
275.167,1.066
275.197,1.072
275.227,1.070
275.257,1.068
275.287,1.062
275.317,1.070
275.347,1.069
275.377,1.069
275.407,1.072
275.437,1.069
275.467,1.065
275.497,1.065
275.527,1.065
275.557,1.066
275.587,1.066
275.617,1.068
275.647,1.068
275.677,1.072
275.707,1.058
275.737,1.070
275.767,1.068
275.797,1.065
275.827,1.074
275.857,1.070
275.887,1.071
275.917,1.076
275.947,1.083
275.977,1.066
276.007,1.069
276.037,1.073
276.067,1.066
276.097,1.078
276.127,1.085
276.157,1.072
276.187,1.087
276.217,1.079
276.247,1.076
276.277,1.072
276.307,1.072
276.337,1.078
276.367,1.066
276.397,1.089
276.427,1.066
276.457,1.064
276.487,1.077
276.517,1.053
276.547,1.042
276.577,1.055
276.607,1.051
276.637,1.055
276.667,1.064
276.697,1.056
276.727,1.053
276.757,1.055
276.787,1.050
276.817,1.041
276.847,1.056
276.877,1.042
276.907,1.039
276.937,1.042
276.967,1.047
276.997,1.020
277.027,1.030
277.057,1.034
277.087,1.029
277.117,1.041
277.147,1.034
277.177,1.031
277.207,1.043
277.237,1.045
277.267,1.039
277.297,1.046
277.327,1.034
277.357,1.048
277.387,1.051
277.417,1.054
277.447,1.045
277.477,1.040
277.507,1.047
277.537,1.051
277.567,1.064
277.597,1.069
277.627,1.054
277.657,1.061
277.687,1.072
277.717,1.062
277.747,1.069
277.777,1.061
277.807,1.064
277.837,1.057
277.867,1.060
277.897,1.054
277.927,1.062
277.957,1.044
277.987,1.056
278.017,1.049
278.047,1.043
278.077,1.035
278.107,1.043
278.137,1.026
278.167,1.038
278.197,1.048
278.227,1.040
278.257,1.029
278.287,1.030
278.317,1.048
278.347,1.053
278.377,1.067
278.407,1.063
278.437,1.042
278.467,1.049
278.497,1.055
278.527,1.052
278.557,1.048
278.587,1.065
278.617,1.050
278.647,1.059
278.677,1.059
278.707,1.047
278.737,1.039
278.767,1.036
278.797,1.052
278.827,1.057
278.857,1.042
278.887,1.052
278.917,1.050
278.947,1.025
278.977,1.036
279.007,1.031
279.037,1.031
279.067,1.024
279.097,1.031
279.127,1.043
279.157,1.063
279.187,1.065
279.217,1.068
279.247,1.074
279.277,1.066
279.307,1.060
279.337,1.068
279.367,1.060
279.397,1.050
279.427,1.060
279.457,1.059
279.487,1.054
279.517,1.054
279.547,1.061
279.577,1.053
279.607,1.058
279.637,1.054
279.667,1.029
279.697,1.041
279.727,1.059
279.757,1.059
279.787,1.061
279.817,1.065
279.847,1.058
279.877,1.055
279.907,1.040
279.937,1.051
279.967,1.039
279.997,1.067
280.027,1.077
280.057,1.052
280.087,1.041
280.117,1.053
280.147,1.054
280.177,1.079
280.207,1.051
280.237,1.038
280.267,1.040
280.297,1.036
280.327,1.038
280.357,1.041
280.387,1.038
280.417,1.036
280.447,1.026
280.477,1.016
280.507,1.037
280.537,1.055
280.567,1.056
280.597,1.049
280.627,1.061
280.657,1.056
280.687,1.064
280.717,1.066
280.747,1.062
280.777,1.090
280.807,1.066
280.837,1.054
280.867,1.051
280.897,1.027
280.927,1.049
280.957,1.044
280.987,1.026
281.017,1.042
281.047,1.054
281.077,1.061
281.107,1.072
281.137,1.074
281.167,1.083
281.197,1.078
281.227,1.077
281.257,1.075
281.287,1.070
281.317,1.063
281.347,1.057
281.377,1.072
281.407,1.052
281.437,1.057
281.467,1.055
281.497,1.042
281.527,1.052
281.557,1.052
281.587,1.059
281.617,1.056
281.647,1.055
281.677,1.054
281.707,1.066
281.737,1.071
281.767,1.062
281.797,1.061
281.827,1.054
281.857,1.051
281.887,1.056
281.917,1.056
281.947,1.052
281.977,1.067
282.007,1.072
282.037,1.059
282.067,1.053
282.097,1.061
282.127,1.053
282.157,1.048
282.187,1.056
282.217,1.059
282.247,1.064
282.277,1.056
282.307,1.064
282.337,1.052
282.367,1.063
282.397,1.062
282.427,1.048
282.457,1.056
282.487,1.050
282.517,1.062
282.547,1.061
282.577,1.064
282.607,1.056
282.637,1.057
282.667,1.061
282.697,1.058
282.727,1.060
282.757,1.062
282.787,1.051
282.817,1.060
282.847,1.050
282.877,1.066
282.907,1.061
282.937,1.047
282.967,1.058
282.997,1.054
283.027,1.052
283.057,1.059
283.087,1.059
283.117,1.062
283.147,1.065
283.177,1.055
283.207,1.055
283.237,1.061
283.267,1.061
283.297,1.066
283.327,1.052
283.357,1.054
283.387,1.054
283.417,1.053
283.447,1.057
283.477,1.052
283.507,1.060
283.537,1.057
283.567,1.047
283.597,1.059
283.627,1.050
283.657,1.061
283.687,1.059
283.717,1.057
283.747,1.064
283.777,1.058
283.807,1.062
283.837,1.062
283.867,1.051
283.897,1.051
283.927,1.048
283.957,1.058
283.987,1.062
284.017,1.050
284.047,1.062
284.077,1.045
284.107,1.060
284.137,1.072
284.167,1.059
284.197,1.075
284.227,1.049
284.257,1.069
284.287,1.039
284.317,1.045
284.347,1.053
284.377,1.059
284.407,1.061
284.437,1.056
284.467,1.062
284.497,1.063
284.527,1.059
284.557,1.059
284.587,1.053
284.617,1.049
284.647,1.059
284.677,1.050
284.707,1.063
284.737,1.067
284.767,1.054
284.797,1.063
284.827,1.062
284.857,1.041
284.887,1.067
284.917,1.055
284.947,1.045
284.977,1.052
285.007,1.052
285.037,1.065
285.067,1.051
285.097,1.044
285.127,1.049
285.157,1.060
285.187,1.055
285.217,1.062
285.247,1.059
285.277,1.045
285.307,1.057
285.337,1.057
285.367,1.050
285.397,1.064
285.427,1.058
285.457,1.054
285.487,1.057
285.517,1.047
285.547,1.071
285.577,1.051
285.607,1.057
285.637,1.065
285.667,1.053
285.697,1.046
285.727,1.056
285.757,1.058
285.787,1.050
285.817,1.052
285.847,1.056
285.877,1.057
285.907,1.055
285.937,1.064
285.967,1.063
285.997,1.054
286.027,1.054
286.057,1.063
286.087,1.062
286.117,1.052
286.147,1.058
286.177,1.066
286.207,1.060
286.237,1.052
286.267,1.048
286.297,1.062
286.327,1.053
286.357,1.063
286.387,1.052
286.417,1.041
286.447,1.058
286.477,1.056
286.507,1.059
286.537,1.042
286.567,1.060
286.597,1.057
286.627,1.052
286.657,1.061
286.687,1.047
286.717,1.056
286.747,1.058
286.777,1.055
286.807,1.052
286.837,1.055
286.867,1.054
286.897,1.065
286.927,1.048
286.957,1.058
286.987,1.054
287.017,1.060
287.047,1.052
287.077,1.059
287.107,1.059
287.137,1.061
287.167,1.064
287.197,1.050
287.227,1.062
287.257,1.058
287.287,1.058
287.317,1.064
287.347,1.051
287.377,1.049
287.407,1.054
287.437,1.064
287.467,1.062
287.497,1.059
287.527,1.058
287.557,1.061
287.587,1.057
287.617,1.050
287.647,1.058
287.677,1.053
287.707,1.056
287.737,1.060
287.767,1.056
287.797,1.069
287.827,1.056
287.857,1.051
287.887,1.050
287.917,1.042
287.947,1.056
287.977,1.057
288.007,1.053
288.037,1.070
288.067,1.045
288.097,1.059
288.127,1.064
288.157,1.067
288.187,1.061
288.217,1.040
288.247,1.049
288.277,1.058
288.307,1.060
288.337,1.056
288.367,1.061
288.397,1.044
288.427,1.058
288.457,1.054
288.487,1.057
288.517,1.062
288.547,1.052
288.577,1.068
288.607,1.059
288.637,1.060
288.667,1.059
288.697,1.060
288.727,1.057
288.757,1.054
288.787,1.050
288.817,1.060
288.847,1.048
288.877,1.062
288.907,1.054
288.937,1.052
288.967,1.058
288.997,1.061
289.027,1.058
289.057,1.056
289.087,1.058
289.117,1.056
289.147,1.054
289.177,1.059
289.207,1.062
289.237,1.057
289.267,1.054
289.297,1.056
289.327,1.054
289.357,1.051
289.387,1.054
289.417,1.058
289.447,1.062
289.477,1.058
289.507,1.051
289.537,1.057
289.567,1.062
289.597,1.056
289.627,1.054
289.657,1.063
289.687,1.059
289.717,1.060
289.747,1.054
289.777,1.048
289.807,1.053
289.837,1.056
289.867,1.055
289.897,1.058
289.927,1.058
289.957,1.058
289.987,1.062
290.017,1.049
290.047,1.052
290.077,1.059
290.107,1.048
290.137,1.059
290.167,1.055
290.197,1.053
290.227,1.054
290.257,1.053
290.287,1.050
290.317,1.057
290.347,1.066
290.377,1.057
290.407,1.064
290.437,1.044
290.467,1.062
290.497,1.067
290.527,1.055
290.557,1.057
290.587,1.058
290.617,1.053
290.647,1.056
290.677,1.038
290.707,1.052
290.737,1.064
290.767,1.059
290.797,1.070
290.827,1.064
290.857,1.058
290.887,1.053
290.917,1.042
290.947,1.057
290.977,1.057
291.007,1.065
291.037,1.060
291.067,1.055
291.097,1.062
291.127,1.062
291.157,1.046
291.187,1.058
291.217,1.062
291.247,1.050
291.277,1.059
291.307,1.058
291.337,1.055
291.367,1.057
291.397,1.059
291.427,1.037
291.457,1.059
291.487,1.052
291.517,1.048
291.547,1.067
291.577,1.062
291.607,1.063
291.637,1.062
291.667,1.057
291.697,1.057
291.727,1.058
291.757,1.056
291.787,1.051
291.817,1.039
291.847,1.053
291.877,1.066
291.907,1.055
291.937,1.049
291.967,1.062
291.997,1.066
292.027,1.050
292.057,1.063
292.087,1.062
292.117,1.066
292.147,1.066
292.177,1.064
292.207,1.053
292.237,1.036
292.267,1.051
292.297,1.052
292.327,1.053
292.357,1.061
292.387,1.061
292.417,1.053
292.447,1.063
292.477,1.054
292.507,1.061
292.537,1.060
292.567,1.065
292.597,1.035
292.627,1.066
292.657,1.050
292.687,1.075
292.717,1.093
292.747,1.071
292.777,1.069
292.807,1.057
292.837,1.063
292.867,1.041
292.897,1.026
292.927,1.062
292.957,1.050
292.987,1.053
293.017,1.045
293.047,1.034
293.077,1.063
293.107,1.071
293.137,1.052
293.167,1.062
293.197,1.046
293.227,1.069
293.257,1.070
293.287,1.062
293.317,1.056
293.347,1.059
293.377,1.060
293.407,1.046
293.437,1.048
293.467,1.075
293.497,1.035
293.527,1.041
293.557,1.050
293.587,1.055
293.617,1.050
293.647,1.068
293.677,1.053
293.707,1.062
293.737,1.065
293.767,1.050
293.797,1.044
293.827,1.056
293.857,1.046
293.887,1.056
293.917,1.067
293.947,1.061
293.977,1.053
294.007,1.064
294.037,1.062
294.067,1.051
294.097,1.057
294.127,1.062
294.157,1.053
294.187,1.056
294.217,1.065
294.247,1.065
294.277,1.052
294.307,1.057
294.337,1.057
294.367,1.066
294.397,1.063
294.427,1.060
294.457,1.051
294.487,1.057
294.517,1.059
294.547,1.054
294.577,1.055
294.607,1.051
294.637,1.058
294.667,1.054
294.697,1.060
294.727,1.061
294.757,1.051
294.787,1.058
294.817,1.062
294.847,1.054
294.877,1.055
294.907,1.065
294.937,1.062
294.967,1.045
294.997,1.059
295.027,1.066
295.057,1.060
295.087,1.067
295.117,1.051
295.147,1.047
295.177,1.062
295.207,1.063
295.237,1.066
295.267,1.059
295.297,1.054
295.327,1.055
295.357,1.062
295.387,1.063
295.417,1.062
295.447,1.059
295.477,1.055
295.507,1.055
295.537,1.062
295.567,1.061
295.597,1.062
295.627,1.065
295.657,1.057
295.687,1.055
295.717,1.055
295.747,1.061
295.777,1.061
295.807,1.058
295.837,1.062
295.867,1.053
295.897,1.050
295.927,1.050
295.957,1.064
295.987,1.047
296.017,1.069
296.047,1.048
296.077,1.052
296.107,1.070
296.137,1.046
296.167,1.051
296.197,1.059
296.227,1.055
296.257,1.066
296.287,1.056
296.317,1.044
296.347,1.069
296.377,1.062
296.407,1.052
296.437,1.060
296.467,1.055
296.497,1.051
296.527,1.068
296.557,1.065
296.587,1.054
296.617,1.061
296.647,1.059
296.677,1.040
296.707,1.060
296.737,1.059
296.767,1.051
296.797,1.055
296.827,1.052
296.857,1.062
296.887,1.066
296.917,1.063
296.947,1.052
296.977,1.062
297.007,1.059
297.037,1.062
297.067,1.061
297.097,1.046
297.127,1.058
297.157,1.061
297.187,1.058
297.217,1.059
297.247,1.059
297.277,1.060
297.307,1.058
297.337,1.053
297.367,1.045
297.397,1.065
297.427,1.055
297.457,1.054
297.487,1.063
297.517,1.065
297.547,1.055
297.577,1.053
297.607,1.058
297.637,1.062
297.667,1.058
297.697,1.054
297.727,1.052
297.757,1.054
297.787,1.056
297.817,1.061
297.847,1.063
297.877,1.054
297.907,1.043
297.937,1.060
297.967,1.049
297.997,1.074
298.027,1.071
298.057,1.059
298.087,1.065
298.117,1.055
298.147,1.055
298.177,1.053
298.207,1.057
298.237,1.066
298.267,1.060
298.297,1.058
298.327,1.058
298.357,1.062
298.387,1.045
298.417,1.052
298.447,1.060
298.477,1.049
298.507,1.064
298.537,1.051
298.567,1.060
298.597,1.059
298.627,1.057
298.657,1.062
298.687,1.054
298.717,1.054
298.747,1.050
298.777,1.057
298.807,1.054
298.837,1.053
298.867,1.057
298.897,1.058
298.927,1.044
298.957,1.060
298.987,1.063
299.017,1.051
299.047,1.060
299.077,1.059
299.107,1.053
299.137,1.065
299.167,1.054
299.197,1.065
299.227,1.050
299.257,1.065
299.287,1.054
299.317,1.049
299.347,1.068
299.377,1.049
299.407,1.067
299.437,1.069
299.467,1.052
299.497,1.049
299.527,1.053
299.557,1.058
299.587,1.066
299.617,1.055
299.647,1.046
299.677,1.073
299.707,1.061
299.737,1.064
299.767,1.058
299.797,1.076
299.827,1.055
299.857,1.072
299.887,1.041
299.917,1.060
299.947,1.051
299.977,1.048
300.007,1.063
300.037,1.036
300.067,1.075
300.097,1.069
300.127,1.030
300.157,1.060
300.187,1.048
300.217,1.074
300.247,1.052
300.277,1.079
300.307,1.064
300.337,1.047
300.367,1.078
300.397,1.073
300.427,1.060
300.457,1.018
300.487,1.060
300.517,1.050
300.547,1.045
300.577,1.080
300.607,1.057
300.637,1.091
300.667,1.082
300.697,1.057
300.727,1.027
300.757,1.043
300.787,1.032
300.817,1.028
300.847,1.044
300.877,1.035
300.907,1.036
300.937,1.054
300.967,1.057
300.997,1.053
301.027,1.071
301.057,1.070
301.087,1.063
301.117,1.065
301.147,1.051
301.177,1.047
301.207,1.057
301.237,1.057
301.267,1.060
301.297,1.075
301.327,1.075
301.357,1.062
301.387,1.069
301.417,1.052
301.447,1.056
301.477,1.060
301.507,1.049
301.537,1.054
301.567,1.060
301.597,1.051
301.627,1.061
301.657,1.057
301.687,1.052
301.717,1.061
301.747,1.048
301.777,1.065
301.807,1.064
301.837,1.056
301.867,1.052
301.897,1.051
301.927,1.063
301.957,1.058
301.987,1.062
302.017,1.061
302.047,1.051
302.077,1.055
302.107,1.066
302.137,1.056
302.167,1.059
302.197,1.055
302.227,1.062
302.257,1.059
302.287,1.061
302.317,1.056
302.347,1.063
302.377,1.056
302.407,1.047
302.437,1.062
302.467,1.062
302.497,1.056
302.527,1.060
302.557,1.048
302.587,1.061
302.617,1.062
302.647,1.050
302.677,1.052
302.707,1.056
302.737,1.054
302.767,1.058
302.797,1.061
302.827,1.053
302.857,1.046
302.887,1.068
302.917,1.057
302.947,1.056
302.977,1.065
303.007,1.056
303.037,1.054
303.067,1.062
303.097,1.054
303.127,1.062
303.157,1.055
303.187,1.042
303.217,1.060
303.247,1.058
303.277,1.054
303.307,1.060
303.337,1.053
303.367,1.055
303.397,1.062
303.427,1.059
303.457,1.062
303.487,1.044
303.517,1.064
303.547,1.059
303.577,1.051
303.607,1.054
303.637,1.053
303.667,1.061
303.697,1.069
303.727,1.060
303.757,1.062
303.787,1.052
303.817,1.048
303.847,1.068
303.877,1.050
303.907,1.059
303.937,1.067
303.967,1.045
303.997,1.057
304.027,1.065
304.057,1.052
304.087,1.057
304.117,1.057
304.147,1.052
304.177,1.048
304.207,1.049
304.237,1.062
304.267,1.053
304.297,1.063
304.327,1.064
304.357,1.052
304.387,1.061
304.417,1.055
304.447,1.067
304.477,1.056
304.507,1.049
304.537,1.059
304.567,1.062
304.597,1.050
304.627,1.054
304.657,1.053
304.687,1.056
304.717,1.058
304.747,1.057
304.777,1.061
304.807,1.061
304.837,1.057
304.867,1.058
304.897,1.057
304.927,1.063
304.957,1.051
304.987,1.058
305.017,1.052
305.047,1.047
305.077,1.057
305.107,1.061
305.137,1.045
305.167,1.062
305.197,1.043
305.227,1.061
305.257,1.067
305.287,1.056
305.317,1.052
305.347,1.072
305.377,1.048
305.407,1.065
305.437,1.059
305.467,1.053
305.497,1.056
305.527,1.061
305.557,1.058
305.587,1.060
305.617,1.056
305.647,1.052
305.677,1.051
305.707,1.062
305.737,1.058
305.767,1.058
305.797,1.059
305.827,1.049
305.857,1.056
305.887,1.060
305.917,1.062
305.947,1.056
305.977,1.052
306.007,1.051
306.037,1.056
306.067,1.047
306.097,1.062
306.127,1.062
306.157,1.058
306.187,1.058
306.217,1.063
306.247,1.050
306.277,1.056
306.307,1.058
306.337,1.059
306.367,1.060
306.397,1.055
306.427,1.053
306.457,1.064
306.487,1.059
306.517,1.048
306.547,1.054
306.577,1.051
306.607,1.057
306.637,1.060
306.667,1.060
306.697,1.058
306.727,1.050
306.757,1.063
306.787,1.054
306.817,1.059
306.847,1.056
306.877,1.054
306.907,1.063
306.937,1.046
306.967,1.061
306.997,1.065
307.027,1.056
307.057,1.058
307.087,1.048
307.117,1.047
307.147,1.052
307.177,1.055
307.207,1.047
307.237,1.055
307.267,1.054
307.297,1.058
307.327,1.057
307.357,1.055
307.387,1.064
307.417,1.052
307.447,1.057
307.477,1.045
307.507,1.062
307.537,1.062
307.567,1.065
307.597,1.062
307.627,1.059
307.657,1.059
307.687,1.056
307.717,1.046
307.747,1.052
307.777,1.049
307.807,1.044
307.837,1.054
307.867,1.044
307.897,1.042
307.927,1.044
307.957,1.054
307.987,1.053
308.017,1.060
308.047,1.051
308.077,1.056
308.107,1.060
308.137,1.053
308.167,1.060
308.197,1.072
308.227,1.057
308.257,1.064
308.287,1.049
308.317,1.041
308.347,1.053
308.377,1.045
308.407,1.062
308.437,1.059
308.467,1.056
308.497,1.065
308.527,1.071
308.557,1.095
308.587,1.128
308.617,1.127
308.647,1.104
308.677,1.103
308.707,1.096
308.737,1.086
308.767,1.076
308.797,1.069
308.827,1.082
308.857,1.059
308.887,1.055
308.917,1.047
308.947,1.054
308.977,0.997
309.007,1.007
309.037,0.990
309.067,1.017
309.097,1.012
309.127,1.032
309.157,1.051
309.187,1.069
309.217,1.039
309.247,1.039
309.277,1.059
309.307,1.047
309.337,1.043
309.367,1.031
309.397,1.008
309.427,0.997
309.457,1.022
309.487,1.034
309.517,1.034
309.547,1.040
309.577,1.051
309.607,1.052
309.637,1.049
309.667,1.055
309.697,1.041
309.727,1.047
309.757,1.041
309.787,1.032
309.817,1.051
309.847,1.078
309.877,1.064
309.907,1.054
309.937,1.051
309.967,1.024
309.997,1.043
310.027,1.026
310.057,1.033
310.087,1.051
310.117,1.062
310.147,1.066
310.177,1.104
310.207,1.116
310.237,1.099
310.267,1.088
310.297,1.093
310.327,1.082
310.357,1.082
310.387,1.071
310.417,1.062
310.447,1.057
310.477,1.066
310.507,1.067
310.537,1.089
310.567,1.098
310.597,1.078
310.627,1.072
310.657,1.061
310.687,1.064
310.717,1.050
310.747,1.049
310.777,1.053
310.807,1.054
310.837,1.047
310.867,1.043
310.897,1.052
310.927,1.057
310.957,1.065
310.987,1.066
311.017,1.070
311.047,1.074
311.077,1.068
311.107,1.064
311.137,1.060
311.167,1.062
311.197,1.060
