df_hash,22ZHK4.A7NV4E
57.112,1.015
57.142,1.006
57.172,1.013
57.202,1.009
57.232,1.008
57.262,1.011
57.292,1.010
57.322,1.012
57.352,1.009
57.382,1.006
57.412,1.010
57.442,1.011
57.472,1.012
57.502,1.012
57.532,1.011
57.562,1.009
57.592,1.012
57.622,1.011
57.652,1.013
57.682,1.009
57.712,1.009
57.742,1.016
57.772,1.012
57.802,1.005
57.832,1.007
57.862,1.015
57.892,1.016
57.922,1.011
57.952,1.010
57.982,1.010
58.012,1.015
58.042,1.009
58.072,1.009
58.102,1.011
58.132,1.015
58.162,1.013
58.192,1.016
58.222,1.010
58.252,1.010
58.282,1.010
58.312,1.010
58.342,1.011
58.372,1.012
58.402,1.010
58.432,1.010
58.462,1.008
58.492,1.014
58.522,1.012
58.552,1.009
58.582,1.016
58.612,1.013
58.642,1.007
58.672,1.007
58.702,1.006
58.732,1.013
58.762,1.015
58.792,1.002
58.822,1.013
58.852,1.016
58.882,1.008
58.912,1.012
58.942,1.010
58.972,1.010
59.002,1.011
59.032,1.009
59.062,1.009
59.092,1.009
59.122,1.010
59.152,1.013
59.182,1.012
59.212,1.004
59.242,1.010
59.272,1.009
59.302,1.008
59.332,1.006
59.362,1.010
59.392,1.010
59.422,1.017
59.452,1.013
59.482,1.006
59.512,1.010
59.542,1.010
59.572,1.014
59.602,1.016
59.632,1.003
59.662,1.014
59.692,1.014
59.722,1.009
59.752,1.010
59.782,1.013
59.812,1.011
59.842,1.013
59.872,1.011
59.902,1.011
59.932,1.007
59.962,1.008
59.992,1.011
60.022,1.011
60.052,1.010
60.082,1.010
60.112,1.010
60.142,1.009
60.172,1.012
60.202,1.015
60.232,1.009
60.262,1.014
60.292,1.010
60.322,1.006
60.352,1.009
60.382,1.013
60.412,1.016
60.442,1.013
60.472,1.003
60.502,1.012
60.532,1.015
60.562,1.011
60.592,1.011
60.622,1.011
60.652,1.012
60.682,1.013
60.712,1.013
60.742,1.006
60.772,1.011
60.802,1.012
60.832,1.013
60.862,1.007
60.892,1.013
60.922,1.011
60.952,1.009
60.982,1.013
61.012,1.011
61.042,1.009
61.072,1.018
61.102,1.014
61.132,1.005
61.162,1.008
61.192,1.014
61.222,1.014
61.252,1.009
61.282,1.004
61.312,1.011
61.342,1.013
61.372,1.011
61.402,1.008
61.432,1.010
61.462,1.014
61.492,1.011
61.522,1.007
61.552,1.009
61.582,1.009
61.612,1.013
61.642,1.013
61.672,1.014
61.702,1.011
61.732,1.009
61.762,1.009
61.792,1.006
61.822,1.005
61.852,1.008
61.882,1.014
61.912,1.016
61.942,1.011
61.972,1.006
62.002,1.010
62.032,1.010
62.062,1.012
62.092,1.016
62.122,1.005
62.152,1.015
62.182,1.011
62.212,1.011
62.242,1.009
62.272,1.011
62.302,1.014
62.332,1.010
62.362,1.012
62.392,1.009
62.422,1.011
62.452,1.009
62.482,1.012
62.512,1.009
62.542,1.008
62.572,1.013
62.602,1.015
62.632,1.013
62.662,1.007
62.692,1.011
62.722,1.015
62.752,1.016
62.782,1.011
62.812,1.002
62.842,1.013
62.872,1.012
62.902,1.016
62.932,1.017
62.962,1.007
62.992,1.015
63.022,1.011
63.052,1.010
63.082,1.006
63.112,1.011
63.142,1.011
63.172,1.012
63.202,1.009
63.232,1.014
63.262,1.013
63.292,1.011
63.322,1.015
63.352,1.014
63.382,1.012
63.412,1.014
63.442,1.010
63.472,1.011
63.502,1.005
63.532,1.007
63.562,1.016
63.592,1.017
63.622,1.009
63.652,1.005
63.682,1.012
63.712,1.010
63.742,1.012
63.772,1.005
63.802,1.012
63.832,1.015
63.862,1.012
63.892,1.011
63.922,1.011
63.952,1.012
63.982,1.009
64.012,1.011
64.042,1.012
64.072,1.005
64.102,1.013
64.132,1.010
64.162,1.011
64.192,1.011
64.222,1.009
64.252,1.005
64.282,1.012
64.312,1.014
64.342,1.011
64.372,1.015
64.402,1.007
64.432,1.007
64.462,1.014
64.492,1.016
64.522,1.009
64.552,1.013
64.582,1.007
64.612,1.014
64.642,1.007
64.672,1.008
64.702,1.010
64.732,1.014
64.762,1.014
64.792,1.011
64.822,1.011
64.852,1.011
64.882,1.012
64.912,1.011
64.942,1.013
64.972,1.012
65.002,1.011
65.032,1.009
65.062,1.005
65.092,1.014
65.122,1.012
65.152,1.017
65.182,1.012
65.212,1.005
65.242,1.008
65.272,1.011
65.302,1.015
65.332,1.018
65.362,1.008
65.392,1.017
65.422,1.011
65.452,1.010
65.482,1.008
65.512,1.014
65.542,1.010
65.572,1.012
65.602,1.006
65.632,1.006
65.662,1.012
65.692,1.017
65.722,1.011
65.752,1.014
65.782,1.011
65.812,1.015
65.842,1.015
65.872,1.011
65.902,1.008
65.932,1.015
65.962,1.015
65.992,1.006
66.022,1.005
66.052,1.012
66.082,1.015
66.112,1.012
66.142,1.010
66.172,1.006
66.202,1.014
66.232,1.010
66.262,1.012
66.292,1.013
66.322,1.014
66.352,1.016
66.382,1.013
66.412,1.011
66.442,1.010
66.472,1.014
66.502,1.016
66.532,1.009
66.562,1.013
66.592,1.014
66.622,1.014
66.652,1.013
66.682,1.009
66.712,1.009
66.742,1.011
66.772,1.018
66.802,1.011
66.832,1.006
66.862,1.011
66.892,1.015
66.922,1.013
66.952,1.015
66.982,1.010
67.012,1.018
67.042,1.014
67.072,1.012
67.102,1.011
67.132,1.008
67.162,1.012
67.192,1.011
67.222,1.011
67.252,1.008
67.282,1.013
67.312,1.010
67.342,1.014
67.372,1.014
67.402,1.011
67.432,1.010
67.462,1.013
67.492,1.004
67.522,1.006
67.552,1.017
67.582,1.010
67.612,1.005
67.642,1.007
67.672,1.013
67.702,1.014
67.732,1.013
67.762,1.008
67.792,1.010
67.822,1.013
67.852,1.004
67.882,1.009
67.912,1.008
67.942,1.007
67.972,1.012
68.002,1.010
68.032,1.009
68.062,1.010
68.092,1.012
68.122,1.009
68.152,1.015
68.182,1.009
68.212,1.015
68.242,1.015
68.272,1.013
68.302,1.007
68.332,1.017
68.362,1.010
68.392,1.010
68.422,1.010
68.452,1.016
68.482,1.013
68.512,1.015
68.542,1.010
68.572,1.015
68.602,1.011
68.632,1.008
68.662,1.010
68.692,1.011
68.722,1.015
68.752,1.010
68.782,1.011
68.812,1.009
68.842,1.010
68.872,1.014
68.902,1.013
68.932,1.013
68.962,1.014
68.992,1.009
69.022,1.013
69.052,1.014
69.082,1.005
69.112,1.018
69.142,1.013
69.172,1.009
69.202,1.007
69.232,1.014
69.262,1.013
69.292,1.019
69.322,1.006
69.352,1.016
69.382,1.013
69.412,1.009
69.442,1.010
69.472,1.013
69.502,1.015
69.532,1.011
69.562,1.012
69.592,1.012
69.622,1.012
69.652,1.013
69.682,1.011
69.712,1.011
69.742,1.011
69.772,1.016
69.802,1.016
69.832,1.007
69.862,1.008
69.892,1.016
69.922,1.020
69.952,1.013
69.982,1.008
70.012,1.008
70.042,1.018
70.072,1.016
70.102,1.012
70.132,1.009
70.162,1.013
70.192,1.010
70.222,1.010
70.252,1.013
70.282,1.012
70.312,1.013
70.342,1.014
70.372,1.010
70.402,1.014
70.432,1.013
70.462,1.013
70.492,1.010
70.522,1.011
70.552,1.012
70.582,1.008
70.612,1.012
70.642,1.011
70.672,1.012
70.702,1.017
70.732,1.009
70.762,1.002
70.792,1.010
70.822,1.011
70.852,1.011
70.882,1.014
70.912,1.003
70.942,1.012
70.972,1.011
71.002,1.008
71.032,1.011
71.062,1.007
71.092,1.012
71.122,1.014
71.152,1.009
71.182,1.012
71.212,1.015
71.242,1.014
71.272,1.013
71.302,1.012
71.332,1.013
71.362,1.011
71.392,1.008
71.422,1.011
71.452,1.015
71.482,1.013
71.512,1.008
71.542,1.009
71.572,1.014
71.602,1.017
71.632,1.009
71.662,1.013
71.692,1.009
71.722,1.016
71.752,1.012
71.782,1.010
71.812,1.012
71.842,1.010
71.872,1.014
71.902,1.013
71.932,1.013
71.962,1.010
71.992,1.015
72.022,1.014
72.052,1.013
72.082,1.013
72.112,1.015
72.142,1.012
72.172,1.008
72.202,1.006
72.232,1.014
72.262,1.014
72.292,1.013
72.322,1.009
72.352,1.010
72.382,1.011
72.412,1.013
72.442,1.014
72.472,1.007
72.502,1.015
72.532,1.010
72.562,1.010
72.592,1.011
72.622,1.018
72.652,1.015
72.682,1.011
72.712,1.009
72.742,1.008
72.772,1.011
72.802,1.011
72.832,1.011
72.862,1.012
72.892,1.013
72.922,1.009
72.952,1.015
72.982,1.010
73.012,1.013
73.042,1.017
73.072,1.012
73.102,1.006
73.132,1.009
73.162,1.016
73.192,1.018
73.222,1.017
73.252,1.007
73.282,1.015
73.312,1.012
73.342,1.011
73.372,1.009
73.402,1.012
73.432,1.012
73.462,1.011
73.492,1.010
73.522,1.009
73.552,1.010
73.582,1.013
73.612,1.010
73.642,1.010
73.672,1.016
73.702,1.013
73.732,1.007
73.762,1.013
73.792,1.013
73.822,1.012
73.852,1.015
73.882,1.006
73.912,1.004
73.942,1.012
73.972,1.012
74.002,1.012
74.032,1.015
74.062,1.005
74.092,1.015
74.122,1.013
74.152,1.011
74.182,1.010
74.212,1.011
74.242,1.009
74.272,1.012
74.302,1.012
74.332,1.010
74.362,1.013
74.392,1.018
74.422,1.011
74.452,1.009
74.482,1.010
74.512,1.010
74.542,1.007
74.572,1.006
74.602,1.013
74.632,1.013
74.662,1.016
74.692,1.007
74.722,1.005
74.752,1.011
74.782,1.011
74.812,1.009
74.842,1.014
74.872,1.008
74.902,1.015
74.932,1.011
74.962,1.010
74.992,1.012
75.022,1.013
75.052,1.010
75.082,1.012
75.112,1.013
75.142,1.011
75.172,1.012
75.202,1.012
75.232,1.012
75.262,1.009
75.292,1.013
75.322,1.013
75.352,1.011
75.382,1.007
75.412,1.005
75.442,1.011
75.472,1.018
75.502,1.011
75.532,1.006
75.562,1.010
75.592,1.014
75.622,1.015
75.652,1.016
75.682,1.007
75.712,1.015
75.742,1.011
75.772,1.009
75.802,1.010
75.832,1.012
75.862,1.010
75.892,1.012
75.922,1.012
75.952,1.008
75.982,1.011
76.012,1.011
76.042,1.012
76.072,1.009
76.102,1.012
76.132,1.014
76.162,1.011
76.192,1.009
76.222,1.011
76.252,1.010
76.282,1.018
76.312,1.010
76.342,1.005
76.372,1.008
76.402,1.016
76.432,1.012
76.462,1.016
76.492,1.009
76.522,1.016
76.552,1.011
76.582,1.007
76.612,1.008
76.642,1.009
76.672,1.010
76.702,1.013
76.732,1.009
76.762,1.012
76.792,1.012
76.822,1.014
76.852,1.010
76.882,1.010
76.912,1.013
76.942,1.010
76.972,1.008
77.002,1.006
77.032,1.011
77.062,1.016
77.092,1.014
77.122,1.002
77.152,1.004
77.182,1.012
77.212,1.016
77.242,1.012
77.272,1.009
77.302,1.007
77.332,1.013
77.362,1.009
77.392,1.010
77.422,1.013
77.452,1.013
77.482,1.014
77.512,1.010
77.542,1.009
77.572,1.009
77.602,1.010
77.632,1.015
77.662,1.010
77.692,1.011
77.722,1.010
77.752,1.010
77.782,1.015
77.812,1.015
77.842,1.010
77.872,1.018
77.902,1.011
77.932,1.003
77.962,1.009
77.992,1.012
78.022,1.012
78.052,1.015
78.082,1.009
78.112,1.017
78.142,1.013
78.172,1.010
78.202,1.010
78.232,1.013
78.262,1.012
78.292,1.011
78.322,1.007
78.352,1.009
78.382,1.013
78.412,1.013
78.442,1.014
78.472,1.013
78.502,1.013
78.532,1.014
78.562,1.014
78.592,1.006
78.622,1.008
78.652,1.016
78.682,1.021
78.712,1.012
78.742,1.003
78.772,1.011
78.802,1.015
78.832,1.010
78.862,1.009
78.892,1.005
78.922,1.018
78.952,1.010
78.982,1.010
79.012,1.015
79.042,1.015
79.072,1.018
79.102,1.012
79.132,1.008
79.162,1.009
79.192,1.009
79.222,1.012
79.252,1.013
79.282,1.010
79.312,1.012
79.342,1.007
79.372,1.009
79.402,1.011
79.432,1.008
79.462,1.013
79.492,1.012
79.522,1.004
79.552,1.011
79.582,1.013
79.612,1.016
79.642,1.011
79.672,1.003
79.702,1.015
79.732,1.015
79.762,1.008
79.792,1.011
79.822,1.008
79.852,1.013
79.882,1.014
79.912,1.010
79.942,1.008
79.972,1.013
80.002,1.010
80.032,1.011
80.062,1.014
80.092,1.010
80.122,1.006
80.152,1.009
80.182,1.015
80.212,1.018
80.242,1.015
80.272,1.009
80.302,1.006
80.332,1.008
80.362,1.012
80.392,1.011
80.422,1.015
80.452,1.009
80.482,1.012
80.512,1.012
80.542,1.009
80.572,1.011
80.602,1.013
80.632,1.013
80.662,1.013
80.692,1.012
80.722,1.012
80.752,1.008
80.782,1.011
80.812,1.014
80.842,1.015
80.872,1.016
80.902,1.012
80.932,1.010
80.962,1.005
80.992,1.013
81.022,1.016
81.052,1.011
81.082,1.011
81.112,1.015
81.142,1.013
81.172,1.012
81.202,1.011
81.232,1.012
81.262,1.014
81.292,1.008
81.322,1.011
81.352,1.012
81.382,1.014
81.412,1.012
81.442,1.011
81.472,1.012
81.502,1.011
81.532,1.012
81.562,1.015
81.592,1.012
81.622,1.013
81.652,1.009
81.682,1.014
81.712,1.018
81.742,1.011
81.772,1.020
81.802,1.017
81.832,1.006
81.862,1.010
81.892,1.013
81.922,1.019
81.952,1.016
81.982,1.003
82.012,1.017
82.042,1.016
82.072,1.010
82.102,1.010
82.132,1.012
82.162,1.015
82.192,1.014
82.222,1.012
82.252,1.010
82.282,1.009
82.312,1.009
82.342,1.014
82.372,1.009
82.402,1.008
82.432,1.010
82.462,1.011
82.492,1.014
82.522,1.014
82.552,1.010
82.582,1.005
82.612,1.010
82.642,1.011
82.672,1.009
82.702,1.011
82.732,1.009
82.762,1.018
82.792,1.010
82.822,1.007
82.852,1.011
82.882,1.011
82.912,1.014
82.942,1.013
82.972,1.012
83.002,1.011
83.032,1.010
83.062,1.009
83.092,1.010
83.122,1.007
83.152,1.012
83.182,1.012
83.212,1.010
83.242,1.009
83.272,1.005
83.302,1.008
83.332,1.012
83.362,1.003
83.392,1.008
83.422,1.008
83.452,1.006
83.482,1.008
83.512,1.010
83.542,1.013
83.572,1.013
83.602,1.011
83.632,1.011
83.662,1.012
83.692,1.009
83.722,1.007
83.752,1.010
83.782,1.014
83.812,1.013
83.842,1.013
83.872,1.015
83.902,1.009
83.932,1.010
83.962,1.014
83.992,1.010
84.022,1.015
84.052,1.007
84.082,1.015
84.112,1.007
84.142,1.010
84.172,1.014
84.202,1.016
84.232,1.012
84.262,1.013
84.292,1.010
84.322,1.011
84.352,1.016
84.382,1.013
84.412,1.016
84.442,1.009
84.472,1.003
84.502,1.016
84.532,1.016
84.562,1.012
84.592,1.008
84.622,1.012
84.652,1.012
84.682,1.017
84.712,1.008
84.742,1.012
84.772,1.012
84.802,1.013
84.832,1.010
84.862,1.015
84.892,1.012
84.922,1.012
84.952,1.013
84.982,1.013
85.012,1.012
85.042,1.012
85.072,1.015
85.102,1.013
85.132,1.012
85.162,1.009
85.192,1.007
85.222,1.018
85.252,1.018
85.282,1.009
85.312,1.008
85.342,1.011
85.372,1.013
85.402,1.015
85.432,1.008
85.462,1.016
85.492,1.010
85.522,1.012
85.552,1.010
85.582,1.014
85.612,1.015
85.642,1.015
85.672,1.014
85.702,1.013
85.732,1.013
85.762,1.014
85.792,1.010
85.822,1.011
85.852,1.014
85.882,1.014
85.912,1.014
85.942,1.013
85.972,1.005
86.002,1.021
86.032,1.015
86.062,1.006
86.092,1.006
86.122,1.010
86.152,1.015
86.182,1.016
86.212,1.003
86.242,1.015
86.272,1.014
86.302,1.008
86.332,1.010
86.362,1.012
86.392,1.012
86.422,1.013
86.452,1.013
86.482,1.010
86.512,1.007
86.542,1.011
86.572,1.010
86.602,1.014
86.632,1.008
86.662,1.017
86.692,1.008
86.722,1.009
86.752,1.016
86.782,1.011
86.812,1.006
86.842,1.010
86.872,1.016
86.902,1.011
86.932,1.015
86.962,1.006
86.992,1.010
87.022,1.010
87.052,1.011
87.082,1.012
87.112,1.011
87.142,1.010
87.172,1.010
87.202,1.010
87.232,1.007
87.262,1.009
87.292,1.014
87.322,1.012
87.352,1.012
87.382,1.006
87.412,1.014
87.442,1.014
87.472,1.009
87.502,1.015
87.532,1.013
87.562,1.005
87.592,1.012
87.622,1.015
87.652,1.015
87.682,1.015
87.712,1.004
87.742,1.014
87.772,1.011
87.802,1.011
87.832,1.011
87.862,1.016
87.892,1.015
87.922,1.012
87.952,1.012
87.982,1.010
88.012,1.012
88.042,1.010
88.072,1.015
88.102,1.011
88.132,1.007
88.162,1.014
88.192,1.014
88.222,1.006
88.252,1.016
88.282,1.013
88.312,1.005
88.342,1.010
88.372,1.015
88.402,1.013
88.432,1.017
88.462,1.007
88.492,1.014
88.522,1.010
88.552,1.010
88.582,1.012
88.612,1.012
88.642,1.014
88.672,1.013
88.702,1.012
88.732,1.014
88.762,1.015
88.792,1.014
88.822,1.012
88.852,1.014
88.882,1.014
88.912,1.009
88.942,1.008
88.972,1.006
89.002,1.016
89.032,1.015
89.062,1.009
89.092,1.004
89.122,1.013
89.152,1.016
89.182,1.015
89.212,1.006
89.242,1.011
89.272,1.013
89.302,1.010
89.332,1.009
89.362,1.011
89.392,1.006
89.422,1.014
89.452,1.012
89.482,1.007
89.512,1.006
89.542,1.013
89.572,1.011
89.602,1.013
89.632,1.008
89.662,1.017
89.692,1.012
89.722,1.009
89.752,1.003
89.782,1.003
89.812,0.980
89.842,0.991
89.872,0.978
89.902,0.992
89.932,0.994
89.962,0.985
89.992,0.990
90.022,0.969
90.052,0.982
90.082,1.000
90.112,1.020
90.142,1.051
90.172,1.037
90.202,1.031
90.232,1.021
90.262,1.005
90.292,0.979
90.322,0.981
90.352,0.987
90.382,0.997
90.412,0.986
90.442,0.991
90.472,0.979
90.502,0.980
90.532,0.973
90.562,0.979
90.592,0.982
90.622,0.981
90.652,0.979
90.682,0.976
90.712,0.976
90.742,0.978
90.772,0.989
90.802,0.987
90.832,0.982
90.862,0.984
90.892,0.984
90.922,0.978
90.952,0.980
90.982,0.987
91.012,0.983
91.042,0.984
91.072,0.978
91.102,0.979
91.132,0.986
91.162,0.982
91.192,0.984
91.222,0.983
91.252,0.979
91.282,0.980
91.312,0.983
91.342,0.986
91.372,0.984
91.402,0.980
91.432,0.977
91.462,0.984
91.492,0.984
91.522,0.979
91.552,0.978
91.582,0.979
91.612,0.979
91.642,0.982
91.672,0.985
91.702,0.980
91.732,0.980
91.762,0.977
91.792,0.981
91.822,0.981
91.852,0.974
91.882,0.983
91.912,0.982
91.942,0.978
91.972,0.984
92.002,0.985
92.032,0.982
92.062,0.981
92.092,0.979
92.122,0.988
92.152,0.979
92.182,0.979
92.212,0.980
92.242,0.988
92.272,0.985
92.302,0.978
92.332,0.979
92.362,0.980
92.392,0.979
92.422,0.977
92.452,0.976
92.482,0.982
92.512,0.984
92.542,0.980
92.572,0.987
92.602,0.994
92.632,1.004
92.662,1.011
92.692,1.024
92.722,1.003
92.752,1.016
92.782,1.024
92.812,1.003
92.842,0.996
92.872,0.991
92.902,0.952
92.932,0.959
92.962,0.993
92.992,0.968
93.022,0.967
93.052,0.995
93.082,1.004
93.112,0.994
93.142,0.990
93.172,0.991
93.202,0.997
93.232,1.003
93.262,1.010
93.292,1.017
93.322,1.006
93.352,1.008
93.382,1.010
93.412,1.010
93.442,1.008
93.472,1.013
93.502,1.015
93.532,1.020
93.562,1.000
93.592,1.002
93.622,1.006
93.652,1.006
93.682,1.001
93.712,1.000
93.742,1.006
93.772,1.010
93.802,1.014
93.832,1.015
93.862,1.022
93.892,1.020
93.922,1.021
93.952,1.015
93.982,1.016
94.012,1.013
94.042,1.013
94.072,1.011
94.102,1.013
94.132,1.015
94.162,1.020
94.192,1.029
94.222,1.024
94.252,1.027
94.282,1.030
94.312,1.031
94.342,1.030
94.372,1.020
94.402,1.010
94.432,1.003
94.462,1.003
94.492,1.007
94.522,1.023
94.552,1.023
94.582,1.023
94.612,1.021
94.642,1.018
94.672,1.005
94.702,1.012
94.732,1.019
94.762,1.020
94.792,1.021
94.822,1.024
94.852,1.014
94.882,1.010
94.912,1.015
94.942,1.026
94.972,1.025
95.002,0.999
95.032,1.010
95.062,1.016
95.092,1.017
95.122,1.031
95.152,1.027
95.182,1.029
95.212,1.027
95.242,1.017
95.272,1.027
95.302,1.026
95.332,1.017
95.362,1.006
95.392,0.998
95.422,0.989
95.452,1.001
95.482,0.993
95.512,0.987
95.542,0.995
95.572,1.000
95.602,0.996
95.632,0.993
95.662,0.963
95.692,0.975
95.722,0.988
95.752,0.986
95.782,0.972
95.812,0.974
95.842,0.965
95.872,0.987
95.902,0.989
95.932,0.971
95.962,0.963
95.992,1.003
96.022,0.983
96.052,0.979
96.082,0.981
96.112,1.002
96.142,0.979
96.172,0.988
96.202,0.989
96.232,1.006
96.262,1.017
96.292,0.994
96.322,0.943
96.352,0.953
96.382,0.937
96.412,0.993
96.442,1.016
96.472,0.999
96.502,1.026
96.532,0.988
96.562,0.958
96.592,0.965
96.622,0.981
96.652,1.002
96.682,1.061
96.712,1.051
96.742,1.020
96.772,1.010
96.802,1.005
96.832,1.007
96.862,1.011
96.892,1.003
96.922,0.989
96.952,0.985
96.982,0.981
97.012,0.992
97.042,1.027
97.072,0.996
97.102,0.991
97.132,1.009
97.162,0.991
97.192,0.984
97.222,1.022
97.252,1.023
97.282,1.005
97.312,1.029
97.342,0.994
97.372,0.956
97.402,1.025
97.432,1.020
97.462,1.004
97.492,1.002
97.522,1.006
97.552,1.007
97.582,1.008
97.612,0.998
97.642,0.998
97.672,0.980
97.702,0.973
97.732,1.016
97.762,1.022
97.792,0.975
97.822,0.962
97.852,0.979
97.882,0.956
97.912,0.993
97.942,1.021
97.972,1.018
98.002,1.013
98.032,1.019
98.062,1.003
98.092,1.010
98.122,1.002
98.152,0.984
98.182,0.988
98.212,1.038
98.242,1.024
98.272,0.979
98.302,0.977
98.332,0.972
98.362,0.985
98.392,0.987
98.422,1.012
98.452,1.018
98.482,0.980
98.512,0.949
98.542,0.938
98.572,0.965
98.602,0.964
98.632,0.971
98.662,0.964
98.692,0.959
98.722,0.975
98.752,0.956
98.782,0.966
98.812,0.972
98.842,0.970
98.872,0.968
98.902,0.977
98.932,0.977
98.962,0.958
98.992,0.952
99.022,0.956
99.052,0.972
99.082,0.961
99.112,0.962
99.142,0.945
99.172,0.932
99.202,0.965
99.232,1.060
99.262,1.048
99.292,1.049
99.322,1.095
99.352,1.062
99.382,0.942
99.412,0.921
99.442,0.947
99.472,0.936
99.502,0.915
99.532,0.923
99.562,0.948
99.592,0.951
99.622,0.977
99.652,0.979
99.682,0.977
99.712,0.958
99.742,0.956
99.772,0.933
99.802,0.931
99.832,0.935
99.862,0.937
99.892,0.966
99.922,0.974
99.952,0.981
99.982,0.990
100.012,0.979
100.042,0.963
100.072,0.989
100.102,0.982
100.132,0.966
100.162,0.967
100.192,0.980
100.222,0.974
100.252,0.967
100.282,0.978
100.312,0.981
100.342,0.964
100.372,0.964
100.402,0.967
100.432,0.977
100.462,0.961
100.492,0.956
100.522,0.968
100.552,0.982
100.582,0.959
100.612,0.954
100.642,0.979
100.672,0.985
100.702,0.958
100.732,0.976
100.762,0.970
100.792,0.962
100.822,0.958
100.852,0.969
100.882,0.976
100.912,0.988
100.942,0.987
100.972,0.978
101.002,0.977
101.032,0.983
101.062,0.991
101.092,0.974
101.122,0.982
101.152,0.979
101.182,0.987
101.212,0.984
101.242,0.979
101.272,0.975
101.302,0.977
101.332,0.979
101.362,0.988
101.392,0.981
101.422,0.980
101.452,0.981
101.482,0.983
101.512,0.984
101.542,0.984
101.572,0.986
101.602,0.982
101.632,0.981
101.662,0.981
101.692,0.984
101.722,0.979
101.752,0.975
101.782,0.989
101.812,0.982
101.842,0.979
101.872,0.986
101.902,0.983
101.932,0.976
101.962,0.974
101.992,0.981
102.022,0.983
102.052,0.982
102.082,0.980
102.112,0.989
102.142,0.988
102.172,0.979
102.202,0.981
102.232,0.984
102.262,0.981
102.292,0.985
102.322,0.984
102.352,0.981
102.382,0.986
102.412,0.986
102.442,0.983
102.472,0.983
102.502,0.983
102.532,0.988
102.562,0.985
102.592,0.990
102.622,0.979
102.652,0.970
102.682,0.971
102.712,0.984
102.742,0.991
102.772,0.986
102.802,0.988
102.832,0.979
102.862,0.979
102.892,0.979
102.922,0.986
102.952,0.986
102.982,0.988
103.012,0.989
103.042,0.985
103.072,0.980
103.102,0.978
103.132,0.982
103.162,0.981
103.192,0.996
103.222,0.982
103.252,0.987
103.282,0.985
103.312,0.980
103.342,0.984
103.372,0.982
103.402,0.981
103.432,0.982
103.462,0.979
103.492,0.986
103.522,0.988
103.552,0.989
103.582,0.987
103.612,0.980
103.642,0.982
103.672,0.989
103.702,0.975
103.732,0.981
103.762,0.986
103.792,0.981
103.822,0.992
103.852,0.980
103.882,0.974
103.912,0.971
103.942,0.965
103.972,0.971
104.002,0.987
104.032,0.987
104.062,0.992
104.092,0.988
104.122,0.991
104.152,0.979
104.182,0.987
104.212,0.988
104.242,1.002
104.272,1.002
104.302,1.003
104.332,0.987
104.362,0.986
104.392,1.005
104.422,1.016
104.452,0.992
104.482,1.011
104.512,1.029
104.542,1.007
104.572,0.962
104.602,0.943
104.632,0.971
104.662,1.001
104.692,0.996
104.722,1.000
104.752,0.994
104.782,1.006
104.812,0.993
104.842,1.000
104.872,1.006
104.902,0.992
104.932,0.987
104.962,0.997
104.992,0.990
105.022,0.995
105.052,0.992
105.082,0.993
105.112,0.995
105.142,1.002
105.172,0.998
105.202,0.987
105.232,1.009
105.262,0.991
105.292,0.987
105.322,0.979
105.352,0.983
105.382,0.992
105.412,0.988
105.442,0.999
105.472,0.993
105.502,1.004
105.532,1.008
105.562,0.992
105.592,0.985
105.622,0.992
105.652,0.999
105.682,1.005
105.712,1.000
105.742,0.990
105.772,1.004
105.802,1.010
105.832,1.031
105.862,1.037
105.892,1.022
105.922,1.021
105.952,1.007
105.982,0.981
106.012,0.965
106.042,0.966
106.072,0.960
106.102,0.961
106.132,0.981
106.162,0.999
106.192,0.998
106.222,1.000
106.252,1.004
106.282,0.994
106.312,0.999
106.342,1.000
106.372,1.003
106.402,0.978
106.432,0.977
106.462,0.988
106.492,0.997
106.522,1.000
106.552,0.992
106.582,0.995
106.612,1.004
106.642,0.992
106.672,0.986
106.702,0.994
106.732,1.004
106.762,1.004
106.792,1.000
106.822,0.997
106.852,0.999
106.882,0.995
106.912,0.995
106.942,0.993
106.972,0.992
107.002,1.000
107.032,1.002
107.062,0.990
107.092,0.992
107.122,0.989
107.152,0.992
107.182,0.994
107.212,0.993
107.242,1.007
107.272,1.010
107.302,1.007
107.332,1.002
107.362,1.001
107.392,1.000
107.422,0.992
107.452,0.993
107.482,0.993
107.512,1.000
107.542,0.997
107.572,1.001
107.602,0.996
107.632,0.996
107.662,0.992
107.692,0.995
107.722,0.991
107.752,0.995
107.782,0.996
107.812,0.992
107.842,0.992
107.872,0.996
107.902,0.994
107.932,0.991
107.962,0.992
107.992,0.996
108.022,0.992
108.052,0.996
108.082,0.996
108.112,0.999
108.142,0.992
108.172,0.991
