df_hash,22ZHK4.YQ10CM
577.048,0.931
577.078,0.934
577.108,0.935
577.138,0.934
577.168,0.937
577.198,0.852
577.228,0.845
577.258,0.953
577.288,0.878
577.318,0.943
577.348,0.923
577.378,0.935
577.408,0.942
577.438,0.940
577.468,0.949
577.498,0.941
577.528,0.925
577.558,0.938
577.588,0.930
577.618,0.934
577.648,0.933
577.678,0.936
577.708,0.931
577.738,0.936
577.768,0.930
577.798,0.935
577.828,0.945
577.858,0.929
577.888,0.939
577.918,0.925
577.948,0.931
577.978,0.940
578.008,0.923
578.038,0.937
578.068,0.937
578.098,0.934
578.128,0.934
578.158,0.934
578.188,0.929
578.218,0.937
578.248,0.934
578.278,0.933
578.308,0.937
578.338,0.933
578.368,0.933
578.398,0.935
578.428,0.933
578.458,0.935
578.488,0.934
578.518,0.933
578.548,0.933
578.578,0.935
578.608,0.932
578.638,0.936
578.668,0.934
578.698,0.931
578.728,0.932
578.758,0.934
578.788,0.932
578.818,0.933
578.848,0.933
578.878,0.936
578.908,0.932
578.938,0.933
578.968,0.932
578.998,0.930
579.028,0.934
579.058,0.933
579.088,0.934
579.118,0.931
579.148,0.934
579.178,0.930
579.208,0.936
579.238,0.933
579.268,0.935
579.298,0.936
579.328,0.934
579.358,0.931
579.388,0.937
579.418,0.933
579.448,0.931
579.478,0.934
579.508,0.936
579.538,0.936
579.568,0.937
579.598,0.931
579.628,0.934
579.658,0.933
579.688,0.934
579.718,0.935
579.748,0.934
579.778,0.936
579.808,0.936
579.838,0.935
579.868,0.932
579.898,0.934
579.928,0.938
579.958,0.936
579.988,0.935
580.018,0.936
580.048,0.936
580.078,0.934
580.108,0.935
580.138,0.930
580.168,0.934
580.198,0.931
580.228,0.935
580.258,0.935
580.288,0.932
580.318,0.933
580.348,0.933
580.378,0.932
580.408,0.936
580.438,0.933
580.468,0.935
580.498,0.934
580.528,0.932
580.558,0.931
580.588,0.934
580.618,0.936
580.648,0.929
580.678,0.935
580.708,0.933
580.738,0.936
580.768,0.933
580.798,0.934
580.828,0.933
580.858,0.935
580.888,0.937
580.918,0.932
580.948,0.935
580.978,0.935
581.008,0.931
581.038,0.934
581.068,0.937
581.098,0.935
581.128,0.934
581.158,0.935
581.188,0.934
581.218,0.932
581.248,0.934
581.278,0.933
581.308,0.933
581.338,0.937
581.368,0.934
581.398,0.933
581.428,0.933
581.458,0.934
581.488,0.936
581.518,0.934
581.548,0.935
581.578,0.934
581.608,0.937
581.638,0.934
581.668,0.934
581.698,0.933
581.728,0.932
581.758,0.930
581.788,0.935
581.818,0.935
581.848,0.931
581.878,0.934
581.908,0.936
581.938,0.933
581.968,0.934
581.998,0.933
582.028,0.934
582.058,0.935
582.088,0.935
582.118,0.937
582.148,0.935
582.178,0.930
582.208,0.934
582.238,0.936
582.268,0.933
582.298,0.934
582.328,0.933
582.358,0.934
582.388,0.933
582.418,0.937
582.448,0.931
582.478,0.933
582.508,0.930
582.538,0.934
582.568,0.933
582.598,0.935
582.628,0.931
582.658,0.936
582.688,0.936
582.718,0.937
582.748,0.932
582.778,0.933
582.808,0.935
582.838,0.933
582.868,0.934
582.898,0.934
582.928,0.932
582.958,0.936
582.988,0.933
583.018,0.932
583.048,0.933
583.078,0.931
583.108,0.936
583.138,0.932
583.168,0.932
583.198,0.932
583.228,0.920
583.258,0.925
583.288,0.937
583.318,0.903
583.348,0.939
583.378,0.932
583.408,0.940
583.438,0.938
583.468,0.928
583.498,0.935
583.528,0.938
583.558,0.931
583.588,0.943
583.618,0.932
583.648,0.927
583.678,0.936
583.708,0.937
583.738,0.934
583.768,0.934
583.798,0.929
583.828,0.939
583.858,0.936
583.888,0.937
583.918,0.937
583.948,0.935
583.978,0.934
584.008,0.938
584.038,0.935
584.068,0.936
584.098,0.933
584.128,0.934
584.158,0.937
584.188,0.931
584.218,0.936
584.248,0.932
584.278,0.929
584.308,0.931
584.338,0.936
584.368,0.934
584.398,0.938
584.428,0.933
584.458,0.934
584.488,0.933
584.518,0.933
584.548,0.936
584.578,0.936
584.608,0.933
584.638,0.935
584.668,0.937
584.698,0.934
584.728,0.934
584.758,0.934
584.788,0.932
584.818,0.936
584.848,0.931
584.878,0.937
584.908,1.003
584.938,0.895
584.968,0.928
584.998,0.919
585.028,0.924
585.058,0.926
585.088,0.943
585.118,0.919
585.148,0.930
585.178,0.939
585.208,0.932
585.238,0.928
585.268,0.796
585.298,0.890
585.328,0.989
585.358,0.925
585.388,0.969
585.418,0.958
585.448,0.943
585.478,0.939
585.508,0.933
585.538,0.988
585.568,0.916
585.598,0.933
585.628,0.923
585.658,0.925
585.688,0.933
585.718,0.936
585.748,0.928
585.778,0.940
585.808,0.932
585.838,0.932
585.868,0.940
585.898,0.941
585.928,0.933
585.958,0.942
585.988,0.935
586.018,0.937
586.048,0.932
586.078,0.928
586.108,0.932
586.138,0.933
586.168,0.933
586.198,0.931
586.228,0.932
586.258,0.935
586.288,0.933
586.318,0.933
586.348,0.930
586.378,0.934
586.408,0.937
586.438,0.934
586.468,0.933
586.498,0.937
586.528,0.934
586.558,0.931
586.588,0.935
586.618,0.934
586.648,0.935
586.678,0.934
586.708,0.936
586.738,0.934
586.768,0.931
586.798,0.932
586.828,0.929
586.858,0.940
586.888,0.936
586.918,1.032
586.948,1.071
586.978,0.900
587.008,0.995
587.038,0.812
587.068,1.009
587.098,0.974
587.128,1.006
587.158,1.103
587.188,0.740
587.218,1.060
587.248,0.960
587.278,1.171
587.308,1.101
587.338,1.468
587.368,1.067
587.398,0.979
587.428,1.025
587.458,1.045
587.488,1.136
587.518,1.340
587.548,1.274
587.578,0.978
587.608,0.955
587.638,1.077
587.668,1.042
587.698,1.359
587.728,1.084
587.758,1.338
587.788,1.187
587.818,0.595
587.848,0.948
587.878,0.948
587.908,0.648
587.938,1.013
587.968,0.853
587.998,0.927
588.028,1.288
588.058,1.087
588.088,1.062
588.118,0.901
588.148,1.150
588.178,1.123
588.208,0.936
588.238,0.936
588.268,1.008
588.298,0.855
588.328,0.919
588.358,0.970
588.388,0.969
588.418,0.951
588.448,0.991
588.478,0.979
588.508,0.937
588.538,0.961
588.568,0.903
588.598,0.916
588.628,0.980
588.658,0.916
588.688,0.934
588.718,1.024
588.748,0.988
588.778,0.963
588.808,0.926
588.838,0.966
588.868,0.935
588.898,0.946
588.928,0.958
588.958,0.969
588.988,0.964
589.018,0.964
589.048,0.985
589.078,0.972
589.108,0.960
589.138,0.952
589.168,0.969
589.198,0.908
589.228,0.967
589.258,0.954
589.288,0.945
589.318,0.949
589.348,0.933
589.378,0.901
589.408,0.838
589.438,0.918
589.468,0.438
589.498,0.698
589.528,1.156
589.558,1.059
589.588,0.929
589.618,0.973
589.648,1.143
589.678,0.881
589.708,1.105
589.738,1.071
589.768,0.923
589.798,0.675
589.828,0.940
589.858,1.000
589.888,0.932
589.918,0.961
589.948,0.888
589.978,1.154
590.008,1.141
590.038,0.836
590.068,1.074
590.098,1.231
590.128,0.995
590.158,1.316
590.188,0.968
590.218,1.129
590.248,0.972
590.278,0.897
590.308,1.136
590.338,0.913
590.368,0.911
590.398,1.133
590.428,0.897
590.458,1.024
590.488,0.973
590.518,0.924
590.548,1.004
590.578,0.946
590.608,0.996
590.638,1.033
590.668,1.004
590.698,0.977
590.728,0.981
590.758,0.986
590.788,0.987
590.818,0.965
590.848,0.897
590.878,1.015
590.908,1.002
590.938,0.989
590.968,0.967
590.998,1.065
591.028,0.937
591.058,0.972
591.088,0.993
591.118,0.969
591.148,1.028
591.178,0.961
591.208,0.965
591.238,0.986
591.268,1.036
591.298,0.975
591.328,0.985
591.358,0.984
591.388,0.993
591.418,0.995
591.448,0.978
591.478,0.996
591.508,1.028
591.538,1.018
591.568,0.988
591.598,1.042
591.628,1.000
591.658,0.979
591.688,1.056
591.718,0.945
591.748,1.040
591.778,0.933
591.808,0.994
591.838,0.958
591.868,1.003
591.898,0.915
591.928,0.930
591.958,0.934
591.988,0.969
592.018,0.996
592.048,0.977
592.078,0.934
592.108,0.974
592.138,0.975
592.168,0.949
592.198,0.968
592.228,0.937
592.258,0.966
592.288,0.977
592.318,0.993
592.348,0.953
592.378,0.949
592.408,0.984
592.438,0.960
592.468,0.971
592.498,1.001
592.528,0.978
592.558,0.960
592.588,0.949
592.618,0.962
592.648,0.938
592.678,0.938
592.708,0.991
592.738,0.950
592.768,0.932
592.798,0.988
592.828,0.985
592.858,0.984
592.888,0.956
592.918,0.952
592.948,0.955
592.978,0.961
593.008,0.894
593.038,0.950
593.068,0.951
593.098,0.982
593.128,0.956
593.158,0.992
593.188,0.927
593.218,1.008
593.248,0.995
593.278,0.991
593.308,1.030
593.338,0.989
593.368,0.962
593.398,1.053
593.428,0.977
593.458,0.888
593.488,0.838
593.518,0.907
593.548,0.897
593.578,0.876
593.608,0.917
593.638,0.979
593.668,1.021
593.698,0.940
593.728,0.958
593.758,0.958
593.788,0.974
593.818,1.002
593.848,1.044
593.878,1.023
593.908,0.977
593.938,0.979
593.968,0.958
593.998,1.149
594.028,0.955
594.058,0.990
594.088,0.956
594.118,0.998
594.148,1.017
594.178,0.978
594.208,0.989
594.238,0.884
594.268,0.958
594.298,0.931
594.328,0.869
594.358,0.867
594.388,0.949
594.418,0.969
594.448,1.030
594.478,0.977
594.508,1.031
594.538,0.982
594.568,0.988
594.598,1.045
594.628,0.954
594.658,0.903
594.688,0.984
594.718,0.990
594.748,0.995
594.778,0.984
594.808,1.016
594.838,1.013
594.868,0.984
594.898,0.987
594.928,0.971
594.958,0.970
594.988,0.905
595.018,0.852
595.048,0.979
595.078,1.101
595.108,1.062
595.138,1.065
595.168,0.993
595.198,1.012
595.228,0.944
595.258,1.011
595.288,0.873
595.318,0.936
595.348,0.938
595.378,0.902
595.408,0.932
595.438,1.087
595.468,1.015
595.498,0.941
595.528,1.091
595.558,1.048
595.588,0.987
595.618,0.946
595.648,0.937
595.678,0.913
595.708,0.876
595.738,0.949
595.768,0.910
595.798,1.047
595.828,1.011
595.858,0.923
595.888,1.004
595.918,0.884
595.948,0.955
595.978,0.916
596.008,0.937
596.038,0.899
596.068,1.021
596.098,0.965
596.128,1.050
596.158,1.096
596.188,0.918
596.218,0.910
596.248,0.993
596.278,0.893
596.308,0.945
596.338,0.993
596.368,0.846
596.398,0.901
596.428,0.957
596.458,0.904
596.488,0.955
596.518,1.104
596.548,1.046
596.578,0.991
596.608,1.310
596.638,0.716
596.668,1.081
596.698,1.055
596.728,0.929
596.758,0.911
596.788,0.815
596.818,1.065
596.848,0.942
596.878,0.998
596.908,1.078
596.938,1.114
596.968,0.977
596.998,0.896
597.028,1.075
597.058,1.103
597.088,1.281
597.118,0.924
597.148,1.203
597.178,1.119
597.208,0.794
597.238,1.115
597.268,1.081
597.298,0.781
597.328,1.091
597.358,1.081
597.388,0.962
597.418,1.106
597.448,0.877
597.478,0.994
597.508,1.048
597.538,1.011
597.568,0.989
597.598,1.013
597.628,1.009
597.658,0.971
597.688,1.076
597.718,1.058
597.748,1.092
597.778,1.110
597.808,0.992
597.838,0.856
597.868,1.023
597.898,0.910
597.928,1.004
597.958,1.110
597.988,0.938
598.018,1.082
598.048,0.953
598.078,0.948
598.108,1.143
598.138,0.961
598.168,1.052
598.198,1.031
598.228,1.045
598.258,0.985
598.288,0.871
598.318,1.045
598.348,1.017
598.378,0.846
598.408,0.956
598.438,1.399
598.468,0.805
598.498,0.615
598.528,0.837
598.558,1.130
598.588,0.865
598.618,0.935
598.648,0.899
598.678,0.995
598.708,0.922
598.738,1.026
598.768,0.928
598.798,0.871
598.828,0.752
598.858,0.786
598.888,0.973
598.918,1.130
598.948,1.079
598.978,1.048
599.008,0.969
599.038,1.199
599.068,1.082
599.098,0.993
599.128,0.909
599.158,1.034
599.188,0.895
599.218,0.971
599.248,0.840
599.278,0.901
599.308,0.836
599.338,1.030
599.368,1.111
599.398,1.127
599.428,0.954
599.458,1.069
599.488,0.918
599.518,0.859
599.548,1.184
599.578,1.028
599.608,0.753
599.638,0.847
599.668,0.835
599.698,1.073
599.728,0.891
599.758,1.282
599.788,0.946
599.818,0.554
599.848,1.939
599.878,0.756
599.908,0.858
599.938,0.949
599.968,0.956
599.998,1.135
600.028,0.896
600.058,1.062
600.088,0.920
600.118,1.130
600.148,1.129
600.178,0.995
600.208,1.028
600.238,1.664
600.268,0.763
600.298,1.033
600.328,1.161
600.358,1.042
600.388,1.303
600.418,1.105
600.448,4.613
600.478,0.827
600.508,1.352
600.538,1.301
600.568,1.193
600.598,1.149
600.628,0.773
600.658,1.033
600.688,1.093
600.718,0.860
600.748,0.869
600.778,1.235
600.808,1.306
600.838,0.924
600.868,0.903
600.898,1.055
600.928,0.988
600.958,0.843
600.988,0.890
601.018,1.146
601.048,0.982
601.078,1.050
601.108,0.976
601.138,1.001
601.168,1.076
601.198,1.024
601.228,1.030
601.258,0.935
601.288,0.993
601.318,1.054
601.348,0.847
601.378,1.021
601.408,1.021
601.438,0.874
601.468,1.125
601.498,0.958
601.528,0.955
601.558,1.084
601.588,1.028
601.618,0.944
601.648,0.973
601.678,0.983
601.708,0.978
601.738,0.957
601.768,1.029
601.798,1.022
601.828,0.910
601.858,1.003
601.888,0.981
601.918,1.006
601.948,0.993
601.978,0.979
602.008,1.010
602.038,0.987
602.068,0.990
602.098,0.975
602.128,0.915
602.158,1.142
602.188,0.941
602.218,0.973
602.248,1.155
602.278,1.069
602.308,1.062
602.338,1.098
602.368,0.900
602.398,1.137
602.428,1.219
602.458,0.698
602.488,1.021
602.518,1.240
602.548,1.177
602.578,0.942
602.608,0.952
602.638,1.052
602.668,1.034
602.698,1.045
602.728,1.006
602.758,1.006
602.788,1.044
602.818,1.062
602.848,1.024
602.878,0.970
602.908,1.051
602.938,1.063
602.968,1.012
602.998,0.997
603.028,1.104
603.058,1.014
603.088,0.895
603.118,1.117
603.148,1.121
603.178,1.014
603.208,1.000
603.238,1.052
603.268,1.073
603.298,1.013
603.328,1.225
603.358,1.204
603.388,1.115
603.418,1.007
603.448,1.138
603.478,1.037
603.508,1.150
603.538,1.311
603.568,1.242
603.598,1.146
603.628,0.817
603.658,1.245
603.688,0.986
603.718,0.770
603.748,1.015
603.778,0.936
603.808,0.868
603.838,1.074
603.868,0.755
603.898,0.722
603.928,1.020
603.958,0.931
603.988,1.214
604.018,1.204
604.048,1.002
604.078,0.770
604.108,0.965
604.138,0.809
604.168,1.051
604.198,0.919
604.228,0.866
604.258,1.411
604.288,1.331
604.318,1.407
604.348,1.060
604.378,0.513
604.408,1.511
604.438,1.163
604.468,1.057
604.498,1.173
604.528,0.738
604.558,0.734
604.588,1.181
604.618,1.668
604.648,0.861
604.678,0.776
604.708,1.432
604.738,0.972
604.768,1.377
604.798,1.334
604.828,0.858
604.858,0.993
604.888,0.945
604.918,1.521
604.948,0.945
604.978,1.014
605.008,1.033
605.038,1.140
605.068,0.818
605.098,0.831
605.128,1.306
605.158,1.109
605.188,0.787
605.218,1.287
605.248,1.501
605.278,2.809
605.308,1.163
605.338,0.953
605.368,0.992
605.398,1.213
605.428,1.196
605.458,1.050
605.488,1.138
605.518,1.025
605.548,0.997
605.578,0.886
605.608,1.139
605.638,1.142
605.668,0.852
605.698,0.830
605.728,1.041
605.758,1.121
605.788,0.920
605.818,0.960
605.848,1.100
605.878,0.961
605.908,0.895
605.938,1.028
605.968,1.297
605.998,1.048
606.028,0.957
606.058,1.252
606.088,0.954
606.118,1.073
606.148,1.086
606.178,1.202
606.208,1.427
606.238,1.220
606.268,0.712
606.298,1.095
606.328,1.346
606.358,0.879
606.388,1.190
606.418,0.921
606.448,1.006
606.478,0.848
606.508,0.950
606.538,0.886
606.568,0.901
606.598,1.205
606.628,0.945
606.658,0.772
606.688,1.224
606.718,1.190
606.748,0.863
606.778,1.327
606.808,1.301
606.838,0.989
606.868,0.927
606.898,1.102
606.928,1.013
606.958,0.912
606.988,0.936
607.018,1.200
607.048,1.209
607.078,0.952
607.108,0.978
607.138,1.207
607.168,1.090
607.198,0.763
607.228,1.092
607.258,1.141
607.288,0.939
607.318,1.128
607.348,1.151
607.378,1.009
607.408,0.950
607.438,1.025
607.468,1.249
607.498,1.422
607.528,1.219
607.558,0.923
607.588,1.112
607.618,0.458
607.648,0.874
607.678,1.173
607.708,2.018
607.738,1.530
607.768,1.007
607.798,1.001
607.828,0.954
607.858,1.414
607.888,1.429
607.918,0.653
607.948,1.085
607.978,1.214
608.008,1.132
608.038,0.926
608.068,0.870
608.098,1.297
608.128,0.978
608.158,0.950
608.188,1.016
608.218,1.089
608.248,0.869
608.278,0.795
608.308,1.318
608.338,0.712
608.368,1.145
608.398,1.146
608.428,0.980
608.458,1.027
608.488,1.354
608.518,0.935
608.548,0.961
608.578,1.133
608.608,0.834
608.638,0.921
608.668,0.996
608.698,0.927
608.728,0.988
608.758,1.059
608.788,0.982
608.818,0.962
608.848,1.034
608.878,1.117
608.908,0.914
608.938,1.039
608.968,0.943
608.998,0.898
609.028,1.131
609.058,0.960
609.088,1.047
609.118,0.939
609.148,1.022
609.178,0.935
609.208,1.042
609.238,1.036
609.268,0.918
609.298,0.904
609.328,1.014
609.358,0.955
609.388,0.918
609.418,0.974
609.448,1.000
609.478,0.980
609.508,0.913
609.538,0.879
609.568,0.958
609.598,1.105
609.628,1.164
609.658,1.151
609.688,1.003
609.718,0.737
609.748,0.784
609.778,0.972
609.808,1.037
609.838,1.032
609.868,1.097
609.898,1.080
609.928,0.960
609.958,0.979
609.988,1.046
610.018,1.037
610.048,0.950
610.078,0.992
610.108,1.069
610.138,0.986
610.168,0.958
610.198,0.905
610.228,1.060
610.258,1.073
610.288,1.004
610.318,0.917
610.348,0.926
610.378,0.925
610.408,1.085
610.438,1.097
610.468,1.029
610.498,0.988
610.528,0.957
610.558,1.167
610.588,1.151
610.618,0.810
610.648,0.808
610.678,0.957
610.708,1.099
610.738,1.019
610.768,0.956
610.798,1.013
610.828,1.068
610.858,0.953
610.888,0.938
610.918,1.044
610.948,0.906
610.978,0.853
611.008,0.991
611.038,1.154
611.068,1.069
611.098,0.905
611.128,0.908
611.158,0.983
611.188,1.081
611.218,1.056
611.248,0.977
611.278,0.978
611.308,1.004
611.338,0.897
611.368,0.960
611.398,1.036
611.428,1.008
611.458,0.940
611.488,0.961
611.518,1.093
611.548,1.018
611.578,0.937
611.608,0.996
611.638,1.124
611.668,1.081
611.698,0.935
611.728,0.843
611.758,0.981
611.788,1.026
611.818,0.913
611.848,1.016
611.878,1.093
611.908,0.984
611.938,0.869
611.968,1.020
611.998,1.119
612.028,1.036
612.058,0.933
612.088,1.025
612.118,1.065
612.148,1.084
612.178,0.930
612.208,0.906
612.238,1.039
612.268,1.054
612.298,0.961
612.328,0.930
612.358,1.024
612.388,1.147
612.418,1.030
612.448,0.963
612.478,0.988
612.508,1.094
612.538,1.080
612.568,0.913
612.598,1.012
612.628,1.162
612.658,1.004
612.688,0.843
612.718,0.867
612.748,1.083
612.778,1.165
612.808,1.021
612.838,0.823
612.868,1.058
612.898,1.242
612.928,0.961
612.958,0.855
612.988,1.040
613.018,1.088
613.048,0.957
613.078,0.869
613.108,1.009
613.138,1.096
613.168,0.965
613.198,0.993
613.228,1.152
613.258,1.066
613.288,1.019
613.318,0.857
613.348,0.932
613.378,0.983
613.408,0.917
613.438,1.001
613.468,1.118
613.498,1.043
613.528,1.064
613.558,1.039
613.588,1.215
613.618,0.988
613.648,0.798
613.678,0.967
613.708,1.234
613.738,1.050
613.768,0.809
613.798,0.993
613.828,1.219
613.858,1.059
613.888,0.847
613.918,1.155
613.948,1.152
613.978,0.903
614.008,0.843
614.038,1.066
614.068,1.144
614.098,1.068
614.128,1.009
614.158,1.053
614.188,1.096
614.218,1.038
614.248,1.027
614.278,0.944
614.308,1.026
614.338,1.118
614.368,0.985
614.398,0.954
614.428,1.071
614.458,1.044
614.488,0.861
614.518,0.843
614.548,1.107
614.578,1.164
614.608,1.107
614.638,0.923
614.668,0.819
614.698,1.096
614.728,1.151
614.758,0.676
614.788,0.771
614.818,1.107
614.848,1.106
614.878,1.085
614.908,0.927
614.938,0.950
614.968,1.123
614.998,1.179
615.028,0.948
615.058,0.910
615.088,1.024
615.118,0.942
615.148,0.904
615.178,1.021
615.208,1.093
615.238,0.984
615.268,0.919
615.298,0.990
615.328,1.047
615.358,0.932
615.388,0.920
615.418,1.009
615.448,1.026
615.478,0.982
615.508,0.958
615.538,0.986
615.568,1.015
615.598,0.995
615.628,0.966
615.658,0.960
615.688,1.022
615.718,1.008
615.748,0.945
615.778,0.970
615.808,1.018
615.838,0.993
615.868,0.930
615.898,0.961
615.928,1.019
615.958,0.998
615.988,0.927
616.018,0.931
616.048,1.024
616.078,1.029
616.108,0.977
616.138,0.961
616.168,0.981
616.198,0.979
616.228,0.967
616.258,0.978
616.288,1.021
616.318,1.091
616.348,1.136
616.378,1.140
616.408,0.999
616.438,0.931
616.468,0.849
616.498,0.758
616.528,0.882
616.558,1.039
616.588,1.102
616.618,1.106
616.648,0.991
616.678,0.908
616.708,0.940
616.738,1.048
616.768,1.093
616.798,1.082
616.828,1.002
616.858,0.940
616.888,0.967
616.918,0.981
616.948,1.021
616.978,0.993
617.008,0.999
617.038,0.998
617.068,1.041
617.098,1.026
617.128,0.988
617.158,1.012
617.188,1.018
617.218,0.980
617.248,1.029
617.278,0.988
617.308,0.950
617.338,1.003
617.368,1.085
617.398,1.029
617.428,1.020
617.458,1.092
617.488,1.144
617.518,0.980
617.548,0.845
617.578,0.882
617.608,1.026
617.638,0.958
617.668,0.981
617.698,1.142
617.728,1.089
617.758,1.082
617.788,0.932
617.818,0.872
617.848,0.957
617.878,1.659
617.908,0.879
617.938,0.917
617.968,0.922
617.998,1.009
618.028,0.954
618.058,0.982
618.088,2.383
618.118,1.259
618.148,0.780
618.178,0.602
618.208,1.161
618.238,1.146
618.268,1.385
618.298,0.930
618.328,1.224
618.358,0.941
618.388,1.186
618.418,1.032
618.448,0.849
618.478,1.107
618.508,0.931
618.538,0.941
618.568,1.105
618.598,0.956
618.628,1.165
618.658,0.912
618.688,1.031
618.718,1.084
618.748,0.973
618.778,1.005
618.808,1.026
618.838,0.961
618.868,1.019
618.898,0.999
618.928,0.938
618.958,1.043
618.988,0.995
619.018,0.969
619.048,0.987
619.078,1.015
619.108,0.979
619.138,1.001
619.168,1.022
619.198,1.007
619.228,0.980
619.258,0.996
619.288,0.974
619.318,0.983
619.348,0.997
619.378,1.000
619.408,1.001
619.438,0.993
619.468,1.061
619.498,0.999
619.528,0.995
619.558,0.967
619.588,0.953
619.618,0.953
619.648,1.016
619.678,0.991
619.708,0.979
619.738,1.012
619.768,1.027
619.798,1.031
619.828,0.977
619.858,0.965
619.888,0.933
619.918,1.056
619.948,0.925
619.978,1.156
620.008,1.701
620.038,0.739
620.068,1.047
620.098,0.910
620.128,1.015
620.158,0.931
620.188,0.955
620.218,1.027
620.248,0.928
620.278,1.027
620.308,1.079
620.338,0.959
620.368,1.143
620.398,1.022
620.428,0.951
620.458,1.002
620.488,0.935
620.518,0.958
620.548,1.073
620.578,0.973
620.608,1.106
620.638,0.986
620.668,0.952
620.698,0.970
620.728,0.952
620.758,0.960
620.788,0.964
620.818,0.986
620.848,0.978
620.878,1.014
620.908,0.956
620.938,1.053
620.968,0.980
620.998,1.013
621.028,1.021
621.058,1.041
621.088,0.977
621.118,0.990
621.148,1.008
621.178,1.024
621.208,0.992
621.238,1.006
621.268,0.989
621.298,0.981
621.328,1.022
621.358,0.998
621.388,1.013
621.418,1.009
621.448,1.018
621.478,1.000
621.508,1.086
621.538,0.992
621.568,0.993
621.598,1.000
621.628,0.997
621.658,0.984
621.688,0.971
621.718,1.003
621.748,1.010
621.778,0.975
621.808,0.942
621.838,1.016
621.868,1.043
621.898,1.011
621.928,0.976
621.958,1.046
621.988,0.995
622.018,1.018
622.048,1.005
622.078,1.032
622.108,1.009
622.138,0.984
622.168,1.010
622.198,1.017
622.228,0.977
622.258,0.979
622.288,1.019
622.318,1.003
622.348,1.005
622.378,1.003
622.408,1.007
622.438,1.029
622.468,0.968
622.498,0.900
622.528,0.999
622.558,1.081
622.588,1.155
622.618,1.074
622.648,0.961
622.678,0.948
622.708,0.924
622.738,0.968
622.768,0.876
622.798,1.043
622.828,1.113
622.858,1.006
622.888,0.938
622.918,0.965
622.948,0.948
622.978,0.946
623.008,0.938
623.038,0.974
623.068,1.043
623.098,1.048
623.128,1.006
623.158,0.979
623.188,0.954
623.218,1.012
623.248,1.044
623.278,1.045
623.308,1.051
623.338,0.964
623.368,1.014
623.398,1.021
623.428,0.989
623.458,1.069
623.488,0.994
623.518,0.947
623.548,0.987
623.578,1.035
623.608,0.972
623.638,0.996
623.668,1.019
623.698,0.998
623.728,0.977
623.758,0.951
623.788,1.040
623.818,1.030
623.848,0.974
623.878,1.010
623.908,1.020
623.938,0.998
623.968,1.009
623.998,0.986
624.028,0.907
624.058,1.010
624.088,1.103
624.118,1.184
624.148,1.056
624.178,0.952
624.208,0.892
624.238,0.974
624.268,0.998
624.298,1.056
624.328,1.016
624.358,1.009
624.388,1.068
624.418,0.997
624.448,0.985
624.478,1.022
624.508,1.027
624.538,0.967
624.568,0.950
624.598,1.029
624.628,1.092
624.658,1.042
624.688,1.018
624.718,0.962
624.748,0.917
624.778,1.000
624.808,1.021
624.838,1.040
624.868,0.923
624.898,0.957
624.928,0.960
624.958,0.977
624.988,1.061
625.018,1.044
625.048,1.066
625.078,0.995
625.108,1.020
625.138,1.018
625.168,0.988
625.198,1.095
625.228,1.005
625.258,0.972
625.288,1.006
625.318,0.978
625.348,0.927
625.378,0.948
625.408,0.965
625.438,0.959
625.468,0.968
625.498,0.997
625.528,0.980
625.558,0.997
625.588,0.964
625.618,1.007
625.648,1.000
625.678,1.048
625.708,1.051
625.738,1.005
625.768,0.941
625.798,1.008
625.828,0.971
625.858,0.934
625.888,1.002
625.918,0.954
625.948,0.980
625.978,0.997
626.008,0.982
626.038,0.974
626.068,0.994
626.098,0.972
626.128,0.983
626.158,0.981
626.188,0.965
626.218,1.012
626.248,0.983
626.278,1.009
626.308,0.988
626.338,0.968
626.368,0.983
626.398,0.970
626.428,0.960
626.458,0.975
626.488,0.990
626.518,0.987
626.548,0.983
626.578,0.986
626.608,0.989
626.638,0.965
626.668,0.988
626.698,1.016
626.728,0.943
626.758,1.015
626.788,1.015
626.818,0.945
626.848,0.979
626.878,0.975
626.908,0.913
626.938,1.035
626.968,0.974
626.998,0.956
627.028,0.946
627.058,0.986
627.088,1.048
627.118,0.989
627.148,0.998
627.178,0.979
627.208,0.963
627.238,0.972
627.268,1.072
627.298,1.086
627.328,1.235
627.358,1.079
627.388,0.971
627.418,0.997
627.448,0.383
627.478,1.593
627.508,1.393
627.538,0.560
627.568,0.555
627.598,1.086
627.628,1.409
627.658,0.863
627.688,1.107
627.718,1.027
627.748,0.938
627.778,0.993
627.808,0.913
627.838,0.883
627.868,1.122
627.898,0.962
627.928,1.081
627.958,1.003
627.988,1.218
628.018,1.190
628.048,0.829
628.078,0.723
628.108,0.926
628.138,1.240
628.168,1.268
628.198,0.795
628.228,1.016
628.258,1.060
628.288,1.131
628.318,1.147
628.348,1.152
628.378,1.119
628.408,0.857
628.438,0.867
628.468,1.075
628.498,1.007
628.528,0.878
628.558,0.884
628.588,1.092
628.618,1.440
628.648,1.020
628.678,1.211
628.708,1.100
628.738,0.925
628.768,1.019
628.798,1.006
628.828,0.929
628.858,1.041
628.888,0.952
628.918,1.088
628.948,1.097
628.978,0.975
629.008,0.919
629.038,0.961
629.068,0.846
629.098,1.017
629.128,1.025
629.158,0.991
629.188,0.913
629.218,1.014
629.248,0.969
629.278,0.812
629.308,1.031
629.338,1.042
629.368,0.931
629.398,1.003
629.428,1.083
