df_hash,22ZHK4.XMLDE7
57.100,0.965
57.130,0.965
57.160,0.986
57.190,0.972
57.220,0.972
57.250,0.961
57.280,0.980
57.310,0.964
57.340,0.970
57.370,0.968
57.400,0.965
57.430,0.978
57.460,0.973
57.490,0.960
57.520,0.949
57.550,0.970
57.580,0.970
57.610,0.977
57.640,0.978
57.670,0.969
57.700,0.979
57.730,0.965
57.760,0.969
57.790,0.971
57.820,0.965
57.850,0.961
57.880,0.984
57.910,0.973
57.940,0.956
57.970,0.969
58.000,0.971
58.030,0.965
58.060,0.979
58.090,0.971
58.120,0.974
58.150,0.969
58.180,0.963
58.210,0.964
58.240,0.969
58.270,0.962
58.300,0.967
58.330,0.963
58.360,0.946
58.390,0.973
58.420,0.961
58.450,0.984
58.480,0.977
58.510,0.977
58.540,0.959
58.570,0.965
58.600,0.967
58.630,0.957
58.660,0.981
58.690,0.974
58.720,0.957
58.750,1.004
58.780,0.962
58.810,0.966
58.840,0.979
58.870,0.971
58.900,0.964
58.930,0.963
58.960,0.967
58.990,0.968
59.020,0.970
59.050,0.963
59.080,0.963
59.110,0.974
59.140,0.958
59.170,0.976
59.200,0.978
59.230,0.971
59.260,0.964
59.290,0.973
59.320,0.965
59.350,0.985
59.380,0.965
59.410,0.942
59.440,0.989
59.470,0.974
59.500,0.958
59.530,0.968
59.560,0.957
59.590,0.962
59.620,0.970
59.650,0.962
59.680,0.965
59.710,0.967
59.740,0.971
59.770,0.965
59.800,0.960
59.830,0.964
59.860,0.961
59.890,0.977
59.920,0.957
59.950,0.969
59.980,0.966
60.010,0.962
60.040,0.971
60.070,0.966
60.100,0.970
60.130,0.976
60.160,0.958
60.190,0.964
60.220,0.963
60.250,0.972
60.280,0.963
60.310,0.961
60.340,0.970
60.370,0.967
60.400,0.968
60.430,0.967
60.460,0.962
60.490,0.963
60.520,0.959
60.550,0.971
60.580,0.961
60.610,0.957
60.640,0.963
60.670,0.976
60.700,0.965
60.730,0.971
60.760,0.972
60.790,0.967
60.820,0.973
60.850,0.965
60.880,0.961
60.910,0.967
60.940,0.972
60.970,0.968
61.000,0.965
61.030,0.967
61.060,0.957
61.090,0.974
61.120,0.967
61.150,0.969
61.180,0.957
61.210,0.963
61.240,0.968
61.270,0.970
61.300,0.967
61.330,0.971
61.360,0.966
61.390,0.965
61.420,0.968
61.450,0.957
61.480,0.958
61.510,0.966
61.540,0.962
61.570,0.971
61.600,0.978
61.630,0.971
61.660,0.962
61.690,0.969
61.720,0.978
61.750,0.968
61.780,0.980
61.810,0.973
61.840,0.980
61.870,0.999
61.900,0.978
61.930,0.941
61.960,0.964
61.990,0.950
62.020,0.952
62.050,0.954
62.080,0.958
62.110,0.957
62.140,0.952
62.170,0.957
62.200,0.952
62.230,0.956
62.260,0.967
62.290,0.958
62.320,0.957
62.350,0.947
62.380,0.941
62.410,0.950
62.440,0.943
62.470,0.962
62.500,0.968
62.530,0.955
62.560,0.939
62.590,0.949
62.620,0.937
62.650,0.951
62.680,0.947
62.710,0.950
62.740,0.947
62.770,0.946
62.800,0.962
62.830,0.961
62.860,0.963
62.890,0.950
62.920,0.926
62.950,0.934
62.980,0.951
63.010,0.957
63.040,0.954
63.070,0.945
63.100,0.968
63.130,0.970
63.160,0.964
63.190,0.964
63.220,0.961
63.250,0.952
63.280,0.961
63.310,0.936
63.340,0.940
63.370,0.943
63.400,0.944
63.430,0.939
63.460,0.925
63.490,0.966
63.520,0.942
63.550,0.935
63.580,0.965
63.610,0.962
63.640,0.954
63.670,0.939
63.700,0.949
63.730,0.958
63.760,0.955
63.790,0.939
63.820,0.950
63.850,0.955
63.880,0.957
63.910,0.948
63.940,0.944
63.970,0.945
64.000,0.948
64.030,0.960
64.060,0.957
64.090,0.950
64.120,0.952
64.150,0.941
64.180,0.962
64.210,0.943
64.240,0.951
64.270,0.955
64.300,0.954
64.330,0.958
64.360,0.960
64.390,0.938
64.420,0.950
64.450,0.942
64.480,0.946
64.510,0.956
64.540,0.946
64.570,0.946
64.600,0.937
64.630,0.975
64.660,0.938
64.690,0.944
64.720,0.946
64.750,0.951
64.780,0.960
64.810,0.932
64.840,0.943
64.870,0.958
64.900,0.949
64.930,0.949
64.960,0.946
64.990,0.949
65.020,0.956
65.050,0.937
65.080,0.951
65.110,0.952
65.140,0.944
65.170,0.951
65.200,0.958
65.230,0.959
65.260,0.954
65.290,0.969
65.320,0.941
65.350,0.964
65.380,0.943
65.410,0.946
65.440,0.951
65.470,0.947
65.500,0.946
65.530,0.944
65.560,0.949
65.590,0.964
65.620,0.950
65.650,0.946
65.680,0.955
65.710,0.944
65.740,0.960
65.770,0.959
65.800,0.949
65.830,0.954
65.860,0.960
65.890,0.947
65.920,0.957
65.950,0.949
65.980,0.958
66.010,0.963
66.040,0.950
66.070,0.956
66.100,0.962
66.130,0.962
66.160,0.958
66.190,0.934
66.220,0.944
66.250,0.962
66.280,0.957
66.310,0.949
66.340,0.951
66.370,0.952
66.400,0.956
66.430,0.968
66.460,0.960
66.490,0.968
66.520,0.949
66.550,0.958
66.580,0.970
66.610,0.934
66.640,0.948
66.670,0.960
66.700,0.964
66.730,0.955
66.760,0.949
66.790,0.951
66.820,0.957
66.850,0.956
66.880,0.946
66.910,0.951
66.940,0.964
66.970,0.964
67.000,0.945
67.030,0.946
67.060,0.966
67.090,0.953
67.120,0.957
67.150,0.950
67.180,0.945
67.210,0.965
67.240,0.957
67.270,0.951
67.300,0.958
67.330,0.947
67.360,0.952
67.390,0.955
67.420,0.952
67.450,0.948
67.480,0.953
67.510,0.958
67.540,0.951
67.570,0.953
67.600,0.953
67.630,0.956
67.660,0.956
67.690,0.951
67.720,0.958
67.750,0.952
67.780,0.959
67.810,0.957
67.840,0.948
67.870,0.967
67.900,0.958
67.930,0.948
67.960,0.950
67.990,0.964
68.020,0.957
68.050,0.948
68.080,0.950
68.110,0.957
68.140,0.951
68.170,0.955
68.200,0.952
68.230,0.957
68.260,0.958
68.290,0.955
68.320,0.959
68.350,0.957
68.380,0.957
68.410,0.966
68.440,0.963
68.470,0.958
68.500,0.967
68.530,0.957
68.560,0.958
68.590,0.938
68.620,0.956
68.650,0.965
68.680,0.957
68.710,0.957
68.740,0.961
68.770,0.955
68.800,0.954
68.830,0.955
68.860,0.960
68.890,0.958
68.920,0.961
68.950,0.954
68.980,0.955
69.010,0.951
69.040,0.944
69.070,0.971
69.100,0.959
69.130,0.956
69.160,0.965
69.190,0.955
69.220,0.960
69.250,0.961
69.280,0.971
69.310,0.959
69.340,0.979
69.370,0.947
69.400,0.942
69.430,0.949
69.460,0.953
69.490,0.944
69.520,0.957
69.550,0.959
69.580,0.951
69.610,0.970
69.640,0.971
69.670,0.963
69.700,0.978
69.730,0.970
69.760,0.966
69.790,0.965
69.820,0.949
69.850,0.954
69.880,0.954
69.910,0.951
69.940,0.955
69.970,0.953
70.000,0.955
70.030,0.962
70.060,0.965
70.090,0.947
70.120,0.953
70.150,0.970
70.180,0.958
70.210,0.944
70.240,0.934
70.270,0.940
70.300,0.957
70.330,0.957
70.360,0.954
70.390,0.951
70.420,0.950
70.450,0.955
70.480,0.946
70.510,0.951
70.540,0.953
70.570,0.958
70.600,0.960
70.630,0.960
70.660,0.965
70.690,0.959
70.720,0.958
70.750,0.950
70.780,0.950
70.810,0.966
70.840,0.960
70.870,0.959
70.900,0.953
70.930,0.954
70.960,0.956
70.990,0.962
71.020,0.959
71.050,0.961
71.080,0.958
71.110,0.957
71.140,0.959
71.170,0.955
71.200,0.958
71.230,0.965
71.260,0.962
71.290,0.955
71.320,0.964
71.350,0.945
71.380,0.952
71.410,0.961
71.440,0.969
71.470,0.960
71.500,0.956
71.530,0.959
71.560,0.964
71.590,0.956
71.620,0.958
71.650,0.959
71.680,0.958
71.710,0.962
71.740,0.957
71.770,0.958
71.800,0.957
71.830,0.964
71.860,0.962
71.890,0.958
71.920,0.962
71.950,0.961
71.980,0.952
72.010,0.959
72.040,0.957
72.070,0.955
72.100,0.967
72.130,0.957
72.160,0.959
72.190,0.956
72.220,0.959
72.250,0.961
72.280,0.954
72.310,0.956
72.340,0.955
72.370,0.968
72.400,0.954
72.430,0.962
72.460,0.968
72.490,0.957
72.520,0.957
72.550,0.958
72.580,0.961
72.610,0.957
72.640,0.968
72.670,0.953
72.700,0.956
72.730,0.948
72.760,0.947
72.790,0.959
72.820,0.943
72.850,0.946
72.880,0.960
72.910,0.950
72.940,0.940
72.970,0.956
73.000,0.969
73.030,0.946
73.060,0.936
73.090,0.951
73.120,0.951
73.150,0.920
73.180,0.943
73.210,0.956
73.240,0.966
73.270,0.975
73.300,0.973
73.330,0.957
73.360,0.944
73.390,0.944
73.420,0.963
73.450,0.959
73.480,0.952
73.510,0.957
73.540,0.949
73.570,0.946
73.600,0.961
73.630,0.938
73.660,0.935
73.690,0.926
73.720,0.971
73.750,0.946
73.780,0.955
73.810,0.963
73.840,0.949
73.870,0.944
73.900,0.955
73.930,0.943
73.960,0.959
73.990,0.936
74.020,0.964
74.050,0.949
74.080,0.934
74.110,0.941
74.140,0.949
74.170,0.945
74.200,0.955
74.230,0.950
74.260,0.925
74.290,0.979
74.320,0.966
74.350,0.944
74.380,0.935
74.410,0.959
74.440,0.949
74.470,0.941
74.500,0.946
74.530,0.958
74.560,0.949
74.590,0.950
74.620,0.944
74.650,0.965
74.680,0.938
74.710,0.964
74.740,0.957
74.770,0.926
74.800,0.950
74.830,0.945
74.860,0.948
74.890,0.948
74.920,0.950
74.950,0.956
74.980,0.938
75.010,0.932
75.040,0.958
75.070,0.942
75.100,0.948
75.130,0.957
75.160,0.949
75.190,0.955
75.220,0.943
75.250,0.949
75.280,0.956
75.310,0.940
75.340,0.948
75.370,0.962
75.400,0.948
75.430,0.951
75.460,0.960
75.490,0.949
75.520,0.951
75.550,0.953
75.580,0.953
75.610,0.951
75.640,0.951
75.670,0.959
75.700,0.947
75.730,0.944
75.760,0.952
75.790,0.955
75.820,0.940
75.850,0.957
75.880,0.950
75.910,0.956
75.940,0.948
75.970,0.945
76.000,0.963
76.030,0.953
76.060,0.932
76.090,0.951
76.120,0.960
76.150,0.954
76.180,0.960
76.210,0.947
76.240,0.942
76.270,0.942
76.300,0.943
76.330,0.945
76.360,0.941
76.390,0.953
76.420,0.952
76.450,0.941
76.480,0.947
76.510,0.951
76.540,0.952
76.570,0.944
76.600,0.953
76.630,0.950
76.660,0.960
76.690,0.953
76.720,0.954
76.750,0.947
76.780,0.944
76.810,0.946
76.840,0.953
76.870,0.950
76.900,0.950
76.930,0.946
76.960,0.961
76.990,0.946
77.020,0.945
77.050,0.945
77.080,0.947
77.110,0.953
77.140,0.958
77.170,0.949
77.200,0.951
77.230,0.956
77.260,0.963
77.290,0.965
77.320,0.952
77.350,0.941
77.380,0.969
77.410,0.938
77.440,0.907
77.470,0.950
77.500,0.903
77.530,0.907
77.560,0.954
77.590,0.973
77.620,1.011
77.650,1.007
77.680,0.987
77.710,0.969
77.740,0.940
77.770,0.950
77.800,0.967
77.830,0.955
77.860,0.934
77.890,0.943
77.920,0.948
77.950,0.956
77.980,0.950
78.010,0.943
78.040,0.954
78.070,0.950
78.100,0.943
78.130,0.949
78.160,0.944
78.190,0.932
78.220,0.946
78.250,0.962
78.280,0.961
78.310,0.947
78.340,0.956
78.370,0.955
78.400,0.954
78.430,0.951
78.460,0.951
78.490,0.952
78.520,0.960
78.550,0.947
78.580,0.952
78.610,0.957
78.640,0.954
78.670,0.953
78.700,0.941
78.730,0.968
78.760,0.925
78.790,0.967
78.820,0.961
78.850,0.953
78.880,0.947
78.910,0.952
78.940,0.956
78.970,0.957
79.000,0.954
79.030,0.954
79.060,0.949
79.090,0.952
79.120,0.948
79.150,0.980
79.180,0.941
79.210,0.955
79.240,0.945
79.270,0.947
79.300,0.945
79.330,0.956
79.360,0.948
79.390,0.961
79.420,0.957
79.450,0.950
79.480,0.946
79.510,0.948
79.540,0.957
79.570,0.949
79.600,0.963
79.630,0.959
79.660,0.946
79.690,0.948
79.720,0.947
79.750,0.957
79.780,0.955
79.810,0.953
79.840,0.954
79.870,0.978
79.900,0.942
79.930,0.955
79.960,0.949
79.990,0.942
80.020,0.947
80.050,0.960
80.080,0.949
80.110,0.950
80.140,0.950
80.170,0.949
80.200,0.959
80.230,0.937
80.260,0.951
80.290,0.963
80.320,0.958
80.350,0.950
80.380,0.953
80.410,0.953
80.440,0.955
80.470,0.944
80.500,0.952
80.530,0.951
80.560,0.961
80.590,0.967
80.620,0.950
80.650,0.941
80.680,0.963
80.710,0.944
80.740,0.955
80.770,0.952
80.800,0.948
80.830,0.954
80.860,0.955
80.890,0.946
80.920,0.957
80.950,0.948
80.980,0.948
81.010,0.955
81.040,0.955
81.070,0.949
81.100,0.960
81.130,0.951
81.160,0.957
81.190,0.951
81.220,0.953
81.250,0.953
81.280,0.958
81.310,0.947
81.340,0.956
81.370,0.957
81.400,0.946
81.430,0.954
81.460,0.959
81.490,0.953
81.520,0.954
81.550,0.958
81.580,0.952
81.610,0.952
81.640,0.958
81.670,0.953
81.700,0.953
81.730,0.956
81.760,0.956
81.790,0.953
81.820,0.952
81.850,0.950
81.880,0.960
81.910,0.948
81.940,0.952
81.970,0.958
82.000,0.948
82.030,0.957
82.060,0.967
82.090,0.955
82.120,0.961
82.150,0.955
82.180,0.953
82.210,0.960
82.240,0.954
82.270,0.954
82.300,0.956
82.330,0.960
82.360,0.971
82.390,0.938
82.420,0.957
82.450,0.974
82.480,0.972
82.510,0.941
82.540,0.964
82.570,0.967
82.600,0.958
82.630,0.951
82.660,0.971
82.690,0.970
82.720,0.962
82.750,0.940
82.780,0.958
82.810,0.969
82.840,0.957
82.870,0.966
82.900,0.967
82.930,0.964
82.960,0.958
82.990,0.964
83.020,0.973
83.050,0.970
83.080,0.961
83.110,0.963
83.140,0.966
83.170,0.974
83.200,0.973
83.230,0.966
83.260,0.968
83.290,0.974
83.320,0.968
83.350,0.972
83.380,0.974
83.410,0.971
83.440,0.969
83.470,0.971
83.500,0.962
83.530,0.979
83.560,0.967
83.590,0.968
83.620,0.977
83.650,0.980
83.680,0.975
83.710,0.972
83.740,0.972
83.770,0.968
83.800,0.972
83.830,0.974
83.860,0.979
83.890,0.969
83.920,0.970
83.950,0.979
83.980,0.960
84.010,0.982
84.040,0.962
84.070,0.976
84.100,0.980
84.130,0.969
84.160,0.973
84.190,0.969
84.220,0.975
84.250,0.961
84.280,0.977
84.310,0.960
84.340,0.960
84.370,0.991
84.400,0.965
84.430,0.976
84.460,0.984
84.490,0.966
84.520,0.969
84.550,0.974
84.580,0.967
84.610,0.972
84.640,0.973
84.670,0.974
84.700,0.972
84.730,0.978
84.760,0.963
84.790,0.989
84.820,0.983
84.850,0.951
84.880,0.979
84.910,0.966
84.940,0.971
84.970,0.969
85.000,0.972
85.030,0.971
85.060,0.978
85.090,0.983
85.120,0.965
85.150,0.973
85.180,0.971
85.210,0.967
85.240,0.972
85.270,0.972
85.300,0.974
85.330,0.976
85.360,0.967
85.390,0.979
85.420,0.975
85.450,0.961
85.480,0.965
85.510,0.977
85.540,0.967
85.570,0.967
85.600,0.979
85.630,0.971
85.660,0.968
85.690,0.977
85.720,0.964
85.750,0.974
85.780,0.973
85.810,0.972
85.840,0.975
85.870,0.969
85.900,0.971
85.930,0.974
85.960,0.970
85.990,0.972
86.020,0.974
86.050,0.967
86.080,0.973
86.110,0.975
86.140,0.969
86.170,0.985
86.200,0.974
86.230,0.970
86.260,0.973
86.290,0.968
86.320,0.977
86.350,0.974
86.380,0.969
86.410,0.967
86.440,0.964
86.470,0.971
86.500,0.970
86.530,0.966
86.560,0.970
86.590,0.969
86.620,0.976
86.650,0.968
86.680,0.970
86.710,0.972
86.740,0.972
86.770,0.972
86.800,0.970
86.830,0.966
86.860,0.974
86.890,0.988
86.920,0.965
86.950,0.968
86.980,0.971
87.010,0.967
87.040,0.971
87.070,0.975
87.100,0.974
87.130,0.979
87.160,0.965
87.190,0.971
87.220,0.971
87.250,0.965
87.280,0.971
87.310,0.976
87.340,0.974
87.370,0.973
87.400,0.972
87.430,0.972
87.460,0.970
87.490,0.972
87.520,0.973
87.550,0.966
87.580,0.978
87.610,0.977
87.640,0.968
87.670,0.974
87.700,0.965
87.730,0.964
87.760,0.978
87.790,0.969
87.820,0.969
87.850,0.973
87.880,0.959
87.910,0.979
87.940,0.974
87.970,0.970
88.000,0.975
88.030,0.970
88.060,0.973
88.090,0.971
88.120,0.970
88.150,0.970
88.180,0.976
88.210,0.975
88.240,0.972
88.270,0.981
88.300,0.982
88.330,0.967
88.360,0.966
88.390,0.984
88.420,0.970
88.450,0.968
88.480,0.969
88.510,0.966
88.540,0.966
88.570,0.983
88.600,0.970
88.630,0.966
88.660,0.979
88.690,0.970
88.720,0.972
88.750,0.976
88.780,0.973
88.810,0.969
88.840,0.978
88.870,0.977
88.900,0.975
88.930,0.960
88.960,0.970
88.990,0.978
89.020,0.972
89.050,0.962
89.080,0.966
89.110,0.979
89.140,0.977
89.170,0.976
89.200,0.975
89.230,0.970
89.260,0.977
89.290,0.969
89.320,0.969
89.350,0.972
89.380,0.970
89.410,0.973
89.440,0.969
89.470,0.976
89.500,0.971
89.530,0.972
89.560,0.973
89.590,0.973
89.620,0.963
89.650,0.983
89.680,0.978
89.710,0.976
89.740,0.970
89.770,0.958
89.800,0.976
89.830,0.958
89.860,0.959
89.890,0.971
89.920,0.975
89.950,0.960
89.980,0.969
90.010,0.965
90.040,0.970
90.070,0.970
90.100,0.979
90.130,0.976
90.160,0.974
90.190,0.973
90.220,0.968
90.250,0.964
90.280,0.975
90.310,0.970
90.340,0.978
90.370,0.972
90.400,0.965
90.430,0.971
90.460,0.975
90.490,0.979
90.520,0.978
90.550,0.973
90.580,0.974
90.610,0.970
90.640,0.973
90.670,0.975
90.700,0.969
90.730,0.969
90.760,0.974
90.790,0.975
90.820,0.973
90.850,0.969
90.880,0.971
90.910,0.971
90.940,0.965
90.970,0.973
91.000,0.967
91.030,0.972
91.060,0.977
91.090,0.974
91.120,0.974
91.150,0.978
91.180,0.966
91.210,0.970
91.240,0.974
91.270,0.971
91.300,0.971
91.330,0.974
91.360,0.973
91.390,0.971
91.420,0.975
91.450,0.974
91.480,0.969
91.510,0.975
91.540,0.962
91.570,0.976
91.600,0.971
91.630,0.971
91.660,0.963
91.690,0.968
91.720,0.974
91.750,0.973
91.780,0.972
91.810,0.963
91.840,0.973
91.870,0.974
91.900,0.975
91.930,0.965
91.960,0.968
91.990,0.974
92.020,0.973
92.050,0.977
92.080,0.969
92.110,0.976
92.140,0.967
92.170,0.971
92.200,0.968
92.230,0.966
92.260,0.972
92.290,0.974
92.320,0.973
92.350,0.972
92.380,0.975
92.410,0.969
92.440,0.974
92.470,0.974
92.500,0.971
92.530,0.973
92.560,0.968
92.590,0.970
92.620,0.973
92.650,0.964
92.680,0.974
92.710,0.971
92.740,0.966
92.770,0.963
92.800,0.977
92.830,0.971
92.860,0.966
92.890,0.973
92.920,0.975
92.950,0.979
92.980,0.970
93.010,0.969
93.040,0.970
93.070,0.970
93.100,0.973
93.130,0.968
93.160,0.968
93.190,0.970
93.220,0.973
93.250,0.974
93.280,0.969
93.310,0.972
93.340,0.969
93.370,0.977
93.400,0.974
93.430,0.963
93.460,0.977
93.490,0.968
93.520,0.970
93.550,0.975
93.580,0.971
93.610,0.967
93.640,0.979
93.670,0.962
93.700,0.970
93.730,0.970
93.760,0.965
93.790,0.967
93.820,0.966
93.850,0.984
93.880,0.975
93.910,0.972
93.940,0.973
93.970,0.972
94.000,0.971
94.030,0.967
94.060,0.971
94.090,0.974
94.120,0.974
94.150,0.975
94.180,0.963
94.210,0.970
94.240,0.976
94.270,0.976
94.300,0.974
94.330,0.970
94.360,0.976
94.390,0.981
94.420,0.971
94.450,0.968
94.480,0.965
94.510,0.975
94.540,0.978
94.570,0.972
94.600,0.966
94.630,0.967
94.660,0.969
94.690,0.969
94.720,0.965
94.750,0.975
94.780,0.978
94.810,0.974
94.840,0.975
94.870,0.964
94.900,0.975
94.930,0.972
94.960,0.969
94.990,0.969
95.020,0.980
95.050,0.961
95.080,0.973
95.110,0.971
95.140,0.975
95.170,0.973
95.200,0.964
95.230,0.990
95.260,0.963
95.290,0.973
95.320,0.971
95.350,0.972
95.380,0.968
95.410,0.966
95.440,0.967
95.470,0.987
95.500,0.960
95.530,0.975
95.560,0.970
95.590,0.964
95.620,0.971
95.650,0.974
95.680,0.974
95.710,0.977
95.740,0.971
95.770,0.967
95.800,0.970
95.830,0.970
95.860,0.976
95.890,0.963
95.920,0.967
95.950,0.973
95.980,0.965
96.010,0.969
96.040,0.973
96.070,0.967
96.100,0.974
96.130,0.966
96.160,0.973
96.190,0.965
96.220,0.976
96.250,0.974
96.280,0.966
96.310,0.977
96.340,0.971
96.370,0.963
96.400,0.973
96.430,0.971
96.460,0.962
96.490,0.973
96.520,0.964
96.550,0.967
96.580,0.970
96.610,0.976
96.640,0.976
96.670,0.970
96.700,0.968
96.730,0.971
96.760,0.973
96.790,0.971
96.820,0.968
96.850,0.975
96.880,0.976
96.910,0.974
96.940,0.977
96.970,0.969
97.000,0.971
97.030,0.980
97.060,0.976
97.090,0.966
97.120,0.978
97.150,0.965
97.180,0.967
97.210,0.974
97.240,0.960
97.270,0.972
97.300,0.970
97.330,0.974
97.360,0.974
97.390,0.970
97.420,0.970
97.450,0.971
97.480,0.973
97.510,0.970
97.540,0.969
97.570,0.958
97.600,0.979
97.630,0.972
97.660,0.966
97.690,0.971
97.720,0.975
97.750,0.977
97.780,0.978
97.810,0.965
97.840,0.969
97.870,0.970
97.900,0.979
97.930,0.972
97.960,0.967
97.990,0.968
98.020,0.967
98.050,0.969
98.080,0.972
98.110,0.976
98.140,0.976
98.170,0.971
98.200,0.973
98.230,0.968
98.260,0.975
98.290,0.971
98.320,0.967
98.350,0.969
98.380,0.972
98.410,0.972
98.440,0.972
98.470,0.970
98.500,0.967
98.530,0.969
98.560,0.968
98.590,0.977
98.620,0.965
98.650,0.977
98.680,0.971
98.710,0.970
98.740,0.972
98.770,0.973
98.800,0.970
98.830,0.959
98.860,0.967
98.890,0.965
98.920,0.980
98.950,0.980
98.980,0.971
99.010,0.969
99.040,0.973
99.070,0.972
99.100,0.977
99.130,0.970
99.160,0.963
99.190,0.970
99.220,0.968
99.250,0.971
99.280,0.972
99.310,0.971
99.340,0.977
99.370,0.964
99.400,0.980
99.430,0.968
99.460,0.970
99.490,0.975
99.520,0.973
99.550,0.961
99.580,0.977
99.610,0.964
99.640,0.967
99.670,0.973
99.700,0.971
99.730,0.975
99.760,0.979
99.790,0.968
99.820,0.965
99.850,0.967
99.880,0.969
99.910,0.969
99.940,0.973
99.970,0.971
100.000,0.967
100.030,0.972
100.060,0.971
100.090,0.966
100.120,0.973
100.150,0.961
100.180,0.970
100.210,0.971
100.240,0.965
100.270,0.971
100.300,0.967
100.330,0.978
100.360,0.986
100.390,0.965
100.420,0.972
100.450,0.976
100.480,0.958
100.510,0.963
100.540,0.974
100.570,0.970
100.600,0.968
100.630,0.973
100.660,0.973
100.690,0.966
100.720,0.979
100.750,0.985
100.780,0.970
100.810,0.973
100.840,0.967
100.870,0.967
100.900,0.975
100.930,0.972
100.960,0.968
100.990,0.973
101.020,0.965
101.050,0.976
101.080,0.968
101.110,0.971
101.140,0.977
101.170,0.969
101.200,0.980
101.230,0.961
101.260,0.975
101.290,0.965
101.320,0.966
101.350,0.973
101.380,0.964
101.410,0.977
101.440,0.967
101.470,0.967
101.500,0.967
101.530,0.979
101.560,0.972
101.590,0.973
101.620,0.971
101.650,0.963
101.680,0.971
101.710,0.970
101.740,0.969
101.770,0.972
101.800,0.972
101.830,0.971
101.860,0.969
101.890,0.971
101.920,0.965
101.950,0.970
101.980,0.977
102.010,0.970
102.040,0.963
102.070,0.971
102.100,0.965
102.130,0.965
102.160,0.974
102.190,0.970
102.220,0.970
102.250,0.973
102.280,0.960
102.310,0.973
102.340,0.972
102.370,0.973
102.400,0.972
102.430,0.969
102.460,0.973
102.490,0.973
102.520,0.973
102.550,0.977
102.580,0.970
102.610,0.979
102.640,0.973
102.670,0.948
102.700,0.973
102.730,0.961
102.760,0.971
102.790,0.976
102.820,0.975
102.850,0.972
102.880,0.975
102.910,0.960
102.940,0.963
102.970,0.969
103.000,0.981
103.030,0.969
103.060,0.968
103.090,0.972
103.120,0.974
103.150,0.973
103.180,0.973
103.210,0.968
103.240,0.973
103.270,0.977
103.300,0.962
103.330,0.974
103.360,0.971
103.390,0.969
103.420,0.977
103.450,0.972
103.480,0.979
103.510,0.981
103.540,0.969
103.570,0.969
103.600,0.983
103.630,0.966
103.660,0.972
103.690,0.972
103.720,0.971
103.750,0.974
103.780,0.969
103.810,0.973
103.840,0.969
103.870,0.970
103.900,0.980
103.930,0.978
103.960,0.962
103.990,0.967
104.020,0.969
104.050,0.970
104.080,0.969
104.110,0.967
104.140,0.974
104.170,0.969
104.200,0.973
104.230,0.978
104.260,0.963
104.290,0.973
104.320,0.978
104.350,0.971
104.380,0.965
104.410,0.971
104.440,0.974
104.470,0.972
104.500,0.970
104.530,0.966
104.560,0.970
104.590,0.974
104.620,0.965
104.650,0.973
104.680,0.966
104.710,0.979
104.740,0.977
104.770,0.966
104.800,0.969
104.830,0.978
104.860,0.966
104.890,0.969
104.920,0.977
104.950,0.971
104.980,0.977
105.010,0.977
105.040,0.979
105.070,0.965
105.100,0.964
105.130,0.967
105.160,0.961
105.190,0.975
105.220,0.973
105.250,0.965
105.280,0.973
105.310,0.967
105.340,0.968
105.370,0.986
105.400,0.961
105.430,0.966
105.460,0.980
105.490,0.968
105.520,0.970
105.550,0.978
105.580,0.967
105.610,0.971
105.640,0.966
105.670,0.966
105.700,0.970
105.730,0.975
105.760,0.979
105.790,0.958
105.820,0.963
105.850,0.965
105.880,0.970
105.910,0.961
105.940,0.960
105.970,0.963
106.000,0.964
106.030,0.956
106.060,0.949
106.090,0.959
106.120,0.946
106.150,0.965
106.180,0.955
106.210,0.941
106.240,0.958
106.270,0.923
106.300,0.949
106.330,0.945
106.360,0.920
106.390,0.951
106.420,0.943
106.450,0.946
106.480,0.945
106.510,0.947
106.540,0.963
106.570,0.965
106.600,0.959
106.630,0.969
106.660,0.963
106.690,0.970
106.720,0.945
106.750,0.958
106.780,0.957
106.810,0.962
106.840,0.953
106.870,0.952
106.900,0.967
106.930,0.952
106.960,0.966
106.990,0.952
107.020,0.953
107.050,0.942
107.080,0.947
107.110,0.945
107.140,0.936
107.170,0.944
107.200,0.947
107.230,0.958
107.260,0.945
107.290,0.946
107.320,0.950
107.350,0.937
107.380,0.945
107.410,0.945
107.440,0.931
107.470,0.946
107.500,0.943
107.530,0.949
107.560,0.939
107.590,0.957
107.620,0.949
107.650,0.938
107.680,0.938
107.710,0.935
107.740,0.923
107.770,0.952
107.800,0.950
107.830,0.935
107.860,0.954
107.890,0.937
107.920,0.942
107.950,0.934
107.980,0.933
108.010,0.943
108.040,0.943
108.070,0.938
108.100,0.939
108.130,0.934
108.160,0.951
