df_hash,22ZHK4.XMLDE7
58.955,-129
58.980,-237
59.005,-292
59.030,-309
59.055,-304
59.080,-272
59.105,-196
59.130,-67
59.155,90
59.180,238
59.205,347
59.230,423
59.255,495
59.280,573
59.305,635
59.330,641
59.355,581
59.380,484
59.405,399
59.430,351
59.455,327
59.480,301
59.505,262
59.530,221
59.555,186
59.580,143
59.605,66
59.630,-47
59.655,-169
59.680,-260
59.705,-304
59.730,-317
59.755,-314
59.780,-288
59.805,-213
59.830,-77
59.855,97
59.880,269
59.905,404
59.930,497
59.955,562
59.980,614
60.005,659
60.030,700
60.055,734
60.080,749
60.105,724
60.130,648
60.155,535
60.180,417
60.205,328
60.230,274
60.255,240
60.280,209
60.305,166
60.330,99
60.355,-4
60.380,-147
60.405,-297
60.430,-404
60.455,-431
60.480,-385
60.505,-309
60.530,-244
60.555,-191
60.580,-121
60.605,-11
60.630,130
60.655,271
60.680,380
60.705,452
60.730,497
60.755,528
60.780,548
60.805,561
60.830,570
60.855,578
60.880,578
60.905,553
60.930,487
60.955,375
60.980,239
61.005,115
61.030,34
61.055,3
61.080,-5
61.105,-31
61.130,-92
61.155,-174
61.180,-241
61.205,-273
61.230,-275
61.255,-260
61.280,-227
61.305,-163
61.330,-63
61.355,51
61.380,150
61.405,215
61.430,254
61.455,283
61.480,310
61.505,337
61.530,381
61.555,463
61.580,579
61.605,678
61.630,698
61.655,615
61.680,473
61.705,342
61.730,255
61.755,195
61.780,133
61.805,79
61.830,68
61.855,111
61.880,162
61.905,159
61.930,81
61.955,-20
61.980,-77
62.005,-59
62.030,5
62.055,79
62.080,148
62.105,230
62.130,333
62.155,439
62.180,517
62.205,553
62.230,557
62.255,553
62.280,559
62.305,582
62.330,618
62.355,645
62.380,632
62.405,553
62.430,419
62.455,278
62.480,184
62.505,157
62.530,177
62.555,207
62.580,232
62.605,256
62.630,278
62.655,275
62.680,218
62.705,104
62.730,-27
62.755,-129
62.780,-180
62.805,-195
62.830,-200
62.855,-203
62.880,-194
62.905,-160
62.930,-109
62.955,-61
62.980,-36
63.005,-35
63.030,-42
63.055,-29
63.080,24
63.105,124
63.130,248
63.155,359
63.180,422
63.205,426
63.230,383
63.255,319
63.280,255
63.305,202
63.330,169
63.355,165
63.380,188
63.405,223
63.430,250
63.455,258
63.480,251
63.505,236
63.530,206
63.555,135
63.580,11
63.605,-142
63.630,-271
63.655,-324
63.680,-283
63.705,-174
63.730,-42
63.755,82
63.780,188
63.805,279
63.830,351
63.855,395
63.880,407
63.905,396
63.930,385
63.955,401
63.980,448
64.005,505
64.030,532
64.055,505
64.080,431
64.105,351
64.130,301
64.155,285
64.180,277
64.205,252
64.230,214
64.255,192
64.280,198
64.305,213
64.330,208
64.355,174
64.380,136
64.405,125
64.430,150
64.455,193
64.480,240
64.505,291
64.530,354
64.555,420
64.580,471
64.605,495
64.630,504
64.655,519
64.680,546
64.705,564
64.730,542
64.755,463
64.780,332
64.805,169
64.830,5
64.855,-123
64.880,-187
64.905,-191
64.930,-173
64.955,-180
64.980,-221
65.005,-260
65.030,-240
65.055,-140
65.080,11
65.105,168
65.130,299
65.155,400
65.180,480
65.205,543
65.230,589
65.255,624
65.280,648
65.305,650
65.330,607
65.355,512
65.380,381
65.405,243
65.430,116
65.455,1
65.480,-103
65.505,-183
65.530,-218
65.555,-203
65.580,-153
65.605,-90
65.630,-23
65.655,47
65.680,120
65.705,183
65.730,227
65.755,253
65.780,267
65.805,270
65.830,258
65.855,230
65.880,191
65.905,140
65.930,71
65.955,-19
65.980,-111
66.005,-164
66.030,-152
66.055,-91
66.080,-23
66.105,23
66.130,56
66.155,99
66.180,157
66.205,211
66.230,241
66.255,252
66.280,267
66.305,295
66.330,324
66.355,333
66.380,318
66.405,289
66.430,259
66.455,235
66.480,224
66.505,234
66.530,256
66.555,264
66.580,221
66.605,119
66.630,-10
66.655,-118
66.680,-174
66.705,-175
66.730,-135
66.755,-69
66.780,15
66.805,110
66.830,209
66.855,318
66.880,445
66.905,588
66.930,716
66.955,800
66.980,830
67.005,827
67.030,807
67.055,763
67.080,675
67.105,547
67.130,423
67.155,354
67.180,353
67.205,380
67.230,382
67.255,335
67.280,253
67.305,170
67.330,112
67.355,90
67.380,99
67.405,125
67.430,150
67.455,171
67.480,206
67.505,275
67.530,366
67.555,425
67.580,396
67.605,277
67.630,124
67.655,10
67.680,-40
67.705,-64
67.730,-103
67.755,-164
67.780,-220
67.805,-244
67.830,-243
67.855,-233
67.880,-212
67.905,-161
67.930,-68
67.955,44
67.980,138
68.005,187
68.030,195
68.055,187
68.080,184
68.105,206
68.130,267
68.155,369
68.180,484
68.205,560
68.230,551
68.255,450
68.280,298
68.305,158
68.330,66
68.355,23
68.380,2
68.405,-18
68.430,-44
68.455,-65
68.480,-66
68.505,-42
68.530,-7
68.555,19
68.580,23
68.605,26
68.630,74
68.655,204
68.680,410
68.705,627
68.730,776
68.755,813
68.780,750
68.805,639
68.830,525
68.855,431
68.880,363
68.905,326
68.930,321
68.955,331
68.980,322
69.005,266
69.030,167
69.055,66
69.080,10
69.105,14
69.130,55
69.155,94
69.180,109
69.205,105
69.230,100
69.255,103
69.280,112
69.305,123
69.330,138
69.355,156
69.380,172
69.405,172
69.430,148
69.455,111
69.480,78
69.505,59
69.530,47
69.555,28
69.580,0
69.605,-20
69.630,-9
69.655,41
69.680,116
69.705,189
69.730,241
69.755,274
69.780,297
69.805,318
69.830,335
69.855,344
69.880,346
69.905,349
69.930,359
69.955,375
69.980,386
70.005,384
70.030,373
70.055,359
70.080,351
70.105,341
70.130,319
70.155,279
70.180,231
70.205,201
70.230,205
70.255,242
70.280,291
70.305,326
70.330,336
70.355,325
70.380,301
70.405,269
70.430,229
70.455,183
70.480,142
70.505,114
70.530,96
70.555,78
70.580,47
70.605,4
70.630,-40
70.655,-77
70.680,-106
70.705,-138
70.730,-185
70.755,-244
70.780,-297
70.805,-319
70.830,-296
70.855,-236
70.880,-166
70.905,-108
70.930,-63
70.955,-14
70.980,57
71.005,158
71.030,281
71.055,418
71.080,563
71.105,705
71.130,819
71.155,875
71.180,860
71.205,796
71.230,723
71.255,667
71.280,621
71.305,562
71.330,476
71.355,381
71.380,305
71.405,268
71.430,275
71.455,315
71.480,372
71.505,422
71.530,435
71.555,390
71.580,292
71.605,173
71.630,65
71.655,-9
71.680,-49
71.705,-58
71.730,-46
71.755,-38
71.780,-74
71.805,-179
71.830,-323
71.855,-427
71.880,-415
71.905,-281
71.930,-97
71.955,51
71.980,138
72.005,203
72.030,302
72.055,436
72.080,558
72.105,620
72.130,624
72.155,618
72.180,638
72.205,670
72.230,671
72.255,608
72.280,499
72.305,388
72.330,307
72.355,257
72.380,213
72.405,159
72.430,103
72.455,63
72.480,46
72.505,33
72.530,0
72.555,-64
72.580,-144
72.605,-203
72.630,-215
72.655,-178
72.680,-107
72.705,-22
72.730,66
72.755,155
72.780,236
72.805,295
72.830,322
72.855,323
72.880,319
72.905,333
72.930,367
72.955,406
72.980,429
73.005,425
73.030,398
73.055,361
73.080,327
73.105,291
73.130,242
73.155,169
73.180,80
73.205,-1
73.230,-43
73.255,-30
73.280,25
73.305,95
73.330,149
73.355,175
73.380,177
73.405,166
73.430,152
73.455,138
73.480,127
73.505,122
73.530,120
73.555,116
73.580,105
73.605,90
73.630,76
73.655,69
73.680,66
73.705,58
73.730,40
73.755,13
73.780,-8
73.805,-8
73.830,28
73.855,104
73.880,208
73.905,312
73.930,393
73.955,441
73.980,467
74.005,485
74.030,500
74.055,505
74.080,497
74.105,481
74.130,471
74.155,466
74.180,451
74.205,412
74.230,353
74.255,294
74.280,250
74.305,212
74.330,161
74.355,93
74.380,30
74.405,4
74.430,28
74.455,85
74.480,151
74.505,211
74.530,263
74.555,311
74.580,352
74.605,381
74.630,396
74.655,399
74.680,384
74.705,352
74.730,310
74.755,273
74.780,244
74.805,209
74.830,147
74.855,56
74.880,-44
74.905,-141
74.930,-246
74.955,-372
74.980,-502
75.005,-572
75.030,-519
75.055,-342
75.080,-113
75.105,81
75.130,216
75.155,326
75.180,458
75.205,612
75.230,742
75.255,807
75.280,808
75.305,784
75.330,774
75.355,792
75.380,823
75.405,836
75.430,788
75.455,648
75.480,422
75.505,164
75.530,-56
75.555,-204
75.580,-290
75.605,-349
75.630,-388
75.655,-392
75.680,-361
75.705,-336
75.730,-363
75.755,-431
75.780,-461
75.805,-375
75.830,-171
75.855,74
75.880,273
75.905,396
75.930,475
75.955,547
75.980,610
76.005,648
76.030,662
76.055,676
76.080,703
76.105,724
76.130,712
76.155,665
76.180,612
76.205,565
76.230,502
76.255,387
76.280,227
76.305,81
76.330,13
76.355,26
76.380,63
76.405,58
76.430,-2
76.455,-88
76.480,-157
76.505,-187
76.530,-172
76.555,-106
76.580,10
76.605,149
76.630,260
76.655,313
76.680,324
76.705,342
76.730,385
76.755,417
76.780,374
76.805,241
76.830,65
76.855,-77
76.880,-142
76.905,-138
76.930,-89
76.955,-9
76.980,95
77.005,206
77.030,293
77.055,343
77.080,369
77.105,381
77.130,351
77.155,233
77.180,24
77.205,-195
77.230,-310
77.255,-270
77.280,-137
77.305,-22
77.330,16
77.355,23
77.380,78
77.405,212
77.430,380
77.455,519
77.480,611
77.505,680
77.530,740
77.555,762
77.580,709
77.605,589
77.630,465
77.655,399
77.680,405
77.705,445
77.730,474
77.755,477
77.780,469
77.805,469
77.830,480
77.855,489
77.880,477
77.905,431
77.930,342
77.955,215
77.980,67
78.005,-76
78.030,-202
78.055,-301
78.080,-364
78.105,-374
78.130,-318
78.155,-208
78.180,-81
78.205,26
78.230,101
78.255,156
78.280,209
78.305,256
78.330,280
78.355,272
78.380,245
78.405,221
78.430,209
78.455,201
78.480,185
78.505,163
78.530,147
78.555,143
78.580,149
78.605,150
78.630,140
78.655,123
78.680,116
78.705,134
78.730,186
78.755,264
78.780,348
78.805,414
78.830,443
78.855,437
78.880,405
78.905,362
78.930,317
78.955,278
78.980,252
79.005,242
79.030,241
79.055,234
79.080,212
79.105,177
79.130,137
79.155,96
79.180,50
79.205,-6
79.230,-68
79.255,-114
79.280,-124
79.305,-93
79.330,-34
79.355,33
79.380,97
79.405,148
79.430,182
79.455,198
79.480,202
79.505,203
79.530,206
79.555,212
79.580,223
79.605,240
79.630,266
79.655,298
79.680,329
79.705,357
79.730,391
79.755,441
79.780,501
79.805,547
79.830,554
79.855,531
79.880,511
79.905,531
79.930,595
79.955,675
79.980,737
80.005,770
80.030,780
80.055,769
80.080,719
80.105,601
80.130,406
80.155,159
80.180,-88
80.205,-284
80.230,-390
80.255,-398
80.280,-330
80.305,-227
80.330,-131
80.355,-71
80.380,-48
80.405,-51
80.430,-63
80.455,-78
80.480,-94
80.505,-115
80.530,-145
80.555,-181
80.580,-211
80.605,-211
80.630,-161
80.655,-63
80.680,51
80.705,144
80.730,195
80.755,212
80.780,220
80.805,230
80.830,235
80.855,233
80.880,233
80.905,250
80.930,285
80.955,318
80.980,335
81.005,342
81.030,367
81.055,431
81.080,521
81.105,602
81.130,647
81.155,661
81.180,670
81.205,691
81.230,713
81.255,703
81.280,631
81.305,495
81.330,330
81.355,184
81.380,94
81.405,66
81.430,73
81.455,81
81.480,71
81.505,48
81.530,18
81.555,-23
81.580,-96
81.605,-203
81.630,-310
81.655,-361
81.680,-313
81.705,-180
81.730,-18
81.755,112
81.780,197
81.805,263
81.830,344
81.855,431
81.880,482
81.905,470
81.930,423
81.955,411
81.980,483
82.005,608
82.030,689
82.055,645
82.080,476
82.105,265
82.130,103
82.155,24
82.180,0
82.205,-6
82.230,-5
82.255,7
82.280,12
82.305,-33
82.330,-149
82.355,-287
82.380,-356
82.405,-294
82.430,-120
82.455,85
82.480,251
82.505,358
82.530,426
82.555,470
82.580,491
82.605,496
82.630,520
82.655,603
82.680,744
82.705,879
82.730,923
82.755,832
82.780,636
82.805,413
82.830,229
82.855,112
82.880,51
82.905,31
82.930,47
82.955,86
82.980,118
83.005,99
83.030,7
83.055,-135
83.080,-265
83.105,-320
83.130,-290
83.155,-215
83.180,-149
83.205,-105
83.230,-45
83.255,84
83.280,291
83.305,526
83.330,713
83.355,813
83.380,842
83.405,847
83.430,860
83.455,881
83.480,890
83.505,872
83.530,822
83.555,737
83.580,610
83.605,440
83.630,246
83.655,60
83.680,-84
83.705,-178
83.730,-237
83.755,-283
83.780,-333
83.805,-384
83.830,-423
83.855,-444
83.880,-450
83.905,-455
83.930,-465
83.955,-475
83.980,-465
84.005,-418
84.030,-340
84.055,-255
84.080,-195
84.105,-173
84.130,-171
84.155,-159
84.180,-123
84.205,-77
84.230,-42
84.255,-20
84.280,17
84.305,111
84.330,271
84.355,464
84.380,634
84.405,746
84.430,800
84.455,816
84.480,809
84.505,774
84.530,707
84.555,621
84.580,547
84.605,508
84.630,498
84.655,491
84.680,466
84.705,427
84.730,388
84.755,353
84.780,307
84.805,238
84.830,158
84.855,106
84.880,115
84.905,176
84.930,246
84.955,280
84.980,273
85.005,263
85.030,300
85.055,405
85.080,548
85.105,673
85.130,736
85.155,731
85.180,689
85.205,650
85.230,634
85.255,632
85.280,615
85.305,551
85.330,426
85.355,252
85.380,64
85.405,-93
85.430,-191
85.455,-231
85.480,-238
85.505,-249
85.530,-287
85.555,-351
85.580,-424
85.605,-489
85.630,-534
85.655,-549
85.680,-521
85.705,-435
85.730,-286
85.755,-89
85.780,122
85.805,314
85.830,467
85.855,578
85.880,653
85.905,702
85.930,730
85.955,748
85.980,764
86.005,776
86.030,763
86.055,691
86.080,543
86.105,331
86.130,102
86.155,-94
86.180,-222
86.205,-270
86.230,-240
86.255,-147
86.280,-21
86.305,99
86.330,184
86.355,233
86.380,264
86.405,287
86.430,285
86.455,228
86.480,113
86.505,-17
86.530,-110
86.555,-139
86.580,-122
86.605,-88
86.630,-40
86.655,43
86.680,168
86.705,305
86.730,406
86.755,458
86.780,492
86.805,539
86.830,585
86.855,575
86.880,471
86.905,299
86.930,138
86.955,59
86.980,71
87.005,129
87.030,187
87.055,232
87.080,279
87.105,330
87.130,357
87.155,321
87.180,209
87.205,55
87.230,-83
87.255,-169
87.280,-208
87.305,-231
87.330,-251
87.355,-242
87.380,-154
87.405,29
87.430,279
87.455,532
87.480,736
87.505,870
87.530,928
87.555,897
87.580,762
87.605,544
87.630,309
87.655,138
87.680,68
87.705,73
87.730,100
87.755,114
87.780,117
87.805,118
87.830,102
87.855,46
87.880,-48
87.905,-145
87.930,-201
87.955,-208
87.980,-184
88.005,-144
88.030,-70
88.055,67
88.080,265
88.105,480
88.130,655
88.155,763
88.180,815
88.205,826
88.230,793
88.255,699
88.280,546
88.305,370
88.330,222
88.355,133
88.380,95
88.405,79
88.430,63
88.455,42
88.480,27
88.505,23
88.530,21
88.555,4
88.580,-36
88.605,-96
88.630,-159
88.655,-207
88.680,-230
88.705,-225
88.730,-188
88.755,-108
88.780,21
88.805,188
88.830,365
88.855,526
88.880,654
88.905,748
88.930,805
88.955,819
88.980,778
89.005,688
89.030,564
89.055,428
89.080,294
89.105,176
89.130,87
89.155,37
89.180,20
89.205,9
89.230,-15
89.255,-55
89.280,-89
89.305,-104
89.330,-110
89.355,-134
89.380,-184
89.405,-235
89.430,-246
89.455,-197
89.480,-102
89.505,7
89.530,117
89.555,233
89.580,359
89.605,487
89.630,596
89.655,673
89.680,725
89.705,771
89.730,819
89.755,857
89.780,859
89.805,795
89.830,657
89.855,462
89.880,255
89.905,85
89.930,-19
89.955,-70
89.980,-99
90.005,-130
90.030,-166
90.055,-196
90.080,-218
90.105,-239
90.130,-259
90.155,-259
90.180,-211
90.205,-102
90.230,50
90.255,217
90.280,375
90.305,513
90.330,624
90.355,693
90.380,702
90.405,644
90.430,532
90.455,394
90.480,268
90.505,186
90.530,161
90.555,182
90.580,215
90.605,230
90.630,224
90.655,211
90.680,199
90.705,160
90.730,66
90.755,-75
90.780,-209
90.805,-268
90.830,-236
90.855,-155
90.880,-76
90.905,-4
90.930,97
90.955,258
90.980,456
91.005,631
91.030,731
91.055,742
91.080,672
91.105,537
91.130,360
91.155,187
91.180,73
91.205,41
91.230,64
91.255,83
91.280,62
91.305,19
91.330,-6
91.355,11
91.380,66
91.405,144
91.430,237
91.455,336
91.480,421
91.505,467
91.530,470
91.555,454
91.580,441
91.605,415
91.630,339
91.655,201
91.680,44
91.705,-60
91.730,-75
91.755,-34
91.780,0
91.805,-6
91.830,-35
91.855,-43
91.880,-13
91.905,35
91.930,79
91.955,114
91.980,153
92.005,203
92.030,252
92.055,288
92.080,314
92.105,342
92.130,366
92.155,360
92.180,294
92.205,174
92.230,50
92.255,-9
92.280,40
92.305,197
92.330,412
92.355,625
92.380,790
92.405,890
92.430,928
92.455,910
92.480,838
92.505,714
92.530,552
92.555,376
92.580,214
92.605,81
92.630,-29
92.655,-129
92.680,-223
92.705,-297
92.730,-336
92.755,-340
92.780,-326
92.805,-315
92.830,-309
92.855,-288
92.880,-227
92.905,-120
92.930,8
92.955,119
92.980,188
93.005,216
93.030,225
93.055,237
93.080,257
93.105,284
93.130,317
93.155,369
93.180,447
93.205,546
93.230,636
93.255,686
93.280,685
93.305,647
93.330,598
93.355,544
93.380,471
93.405,359
93.430,213
93.455,71
93.480,-18
93.505,-36
93.530,0
93.555,50
93.580,85
93.605,98
93.630,104
93.655,113
93.680,124
93.705,130
93.730,128
93.755,123
93.780,121
93.805,125
93.830,130
93.855,128
93.880,110
93.905,72
93.930,21
93.955,-28
93.980,-62
94.005,-80
94.030,-89
94.055,-91
94.080,-63
94.105,29
94.130,206
94.155,434
94.180,644
94.205,773
94.230,808
94.255,791
94.280,770
94.305,758
94.330,724
94.355,637
94.380,506
94.405,377
94.430,291
94.455,247
94.480,213
94.505,155
94.530,76
94.555,0
94.580,-64
94.605,-126
94.630,-203
94.655,-289
94.680,-348
94.705,-345
94.730,-277
94.755,-178
94.780,-86
94.805,-19
94.830,26
94.855,63
94.880,91
94.905,104
94.930,102
94.955,91
94.980,79
95.005,82
95.030,114
95.055,191
95.080,312
95.105,456
95.130,585
95.155,668
95.180,698
95.205,681
95.230,627
95.255,540
95.280,438
95.305,353
95.330,318
95.355,329
95.380,345
95.405,325
95.430,266
95.455,206
95.480,184
95.505,195
95.530,201
95.555,173
95.580,122
95.605,87
95.630,91
95.655,123
95.680,153
95.705,168
95.730,180
95.755,196
95.780,212
95.805,210
95.830,188
95.855,154
95.880,113
95.905,54
95.930,-29
95.955,-120
95.980,-182
96.005,-183
96.030,-130
96.055,-55
96.080,15
96.105,89
96.130,183
96.155,302
96.180,429
96.205,539
96.230,627
96.255,700
96.280,758
96.305,783
96.330,755
96.355,672
96.380,551
96.405,415
96.430,276
96.455,147
96.480,41
96.505,-25
96.530,-52
96.555,-58
96.580,-65
96.605,-75
96.630,-68
96.655,-26
96.680,40
96.705,96
96.730,110
96.755,72
96.780,0
96.805,-85
96.830,-161
96.855,-210
96.880,-213
96.905,-155
96.930,-41
96.955,101
96.980,238
97.005,346
97.030,427
97.055,492
97.080,555
97.105,615
97.130,665
97.155,694
97.180,689
97.205,636
97.230,530
97.255,377
97.280,202
97.305,45
97.330,-51
97.355,-67
97.380,-10
97.405,81
97.430,167
97.455,225
97.480,254
97.505,262
97.530,250
97.555,203
97.580,121
97.605,24
97.630,-49
97.655,-73
97.680,-50
97.705,-4
97.730,48
97.755,111
97.780,191
97.805,286
97.830,375
97.855,442
97.880,486
97.905,513
97.930,515
97.955,470
97.980,362
98.005,212
98.030,75
98.055,5
98.080,20
98.105,93
98.130,181
98.155,254
98.180,309
98.205,351
98.230,383
98.255,398
98.280,391
98.305,365
98.330,328
98.355,285
98.380,239
98.405,190
98.430,146
98.455,115
98.480,95
98.505,78
98.530,54
98.555,19
98.580,-17
98.605,-47
98.630,-68
98.655,-91
98.680,-127
98.705,-171
98.730,-202
98.755,-195
98.780,-141
98.805,-55
98.830,41
98.855,138
98.880,242
98.905,362
98.930,492
98.955,611
98.980,699
99.005,755
99.030,787
99.055,794
99.080,752
99.105,641
99.130,470
99.155,291
99.180,166
99.205,123
99.230,137
99.255,165
99.280,178
99.305,182
99.330,185
99.355,174
99.380,125
99.405,35
99.430,-57
99.455,-102
99.480,-77
99.505,-9
99.530,56
99.555,108
99.580,170
99.605,271
99.630,404
99.655,529
99.680,610
99.705,648
99.730,663
99.755,662
99.780,625
99.805,532
99.830,394
99.855,251
99.880,144
99.905,81
99.930,46
99.955,18
99.980,-4
100.005,-21
100.030,-41
100.055,-76
100.080,-128
100.105,-175
100.130,-195
100.155,-186
100.180,-170
100.205,-165
100.230,-169
100.255,-163
100.280,-133
100.305,-82
100.330,-23
100.355,36
100.380,104
100.405,182
100.430,268
100.455,353
100.480,435
100.505,516
100.530,584
100.555,617
100.580,590
100.605,502
100.630,375
100.655,247
100.680,142
100.705,68
100.730,24
100.755,11
100.780,28
100.805,68
100.830,112
100.855,143
100.880,150
100.905,139
100.930,123
100.955,114
100.980,114
101.005,120
101.030,129
101.055,138
101.080,152
101.105,182
101.130,239
101.155,321
101.180,414
101.205,496
101.230,552
101.255,586
101.280,614
101.305,644
101.330,670
101.355,666
101.380,614
101.405,518
101.430,405
101.455,311
101.480,254
101.505,234
101.530,237
101.555,251
101.580,271
101.605,292
101.630,305
101.655,296
101.680,261
101.705,203
101.730,130
101.755,45
101.780,-52
101.805,-163
101.830,-271
101.855,-345
101.880,-354
101.905,-291
101.930,-178
101.955,-56
101.980,36
102.005,85
102.030,107
102.055,130
102.080,181
102.105,269
102.130,384
102.155,502
102.180,590
102.205,626
102.230,603
102.255,536
102.280,454
102.305,384
102.330,334
102.355,295
102.380,257
102.405,217
102.430,182
102.455,155
102.480,130
102.505,97
102.530,59
102.555,26
102.580,6
102.605,-9
102.630,-38
102.655,-83
102.680,-125
102.705,-136
102.730,-102
102.755,-39
102.780,24
102.805,69
102.830,90
102.855,92
102.880,81
102.905,66
102.930,60
102.955,79
102.980,137
103.005,229
103.030,339
103.055,441
103.080,514
103.105,553
103.130,565
103.155,563
103.180,553
103.205,520
103.230,438
103.255,299
103.280,133
103.305,0
103.330,-54
103.355,-19
103.380,65
103.405,155
103.430,225
103.455,279
103.480,330
103.505,375
103.530,404
103.555,409
103.580,389
103.605,347
103.630,285
103.655,216
103.680,162
103.705,139
103.730,149
103.755,176
103.780,207
103.805,236
103.830,263
103.855,278
103.880,273
103.905,256
103.930,262
103.955,315
103.980,398
104.005,450
104.030,421
104.055,315
104.080,190
104.105,104
104.130,73
104.155,70
104.180,68
104.205,68
104.230,79
104.255,99
104.280,113
104.305,113
104.330,109
104.355,111
104.380,109
104.405,81
104.430,23
104.455,-44
104.480,-96
104.505,-129
104.530,-157
104.555,-187
104.580,-192
104.605,-139
104.630,-18
104.655,137
104.680,284
104.705,401
104.730,491
104.755,554
104.780,567
104.805,505
104.830,368
104.855,194
104.880,33
104.905,-83
104.930,-149
104.955,-172
104.980,-155
105.005,-101
105.030,-19
105.055,68
105.080,142
105.105,197
105.130,245
105.155,305
105.180,392
105.205,506
105.230,636
105.255,756
105.280,844
105.305,888
105.330,895
105.355,882
105.380,865
105.405,848
105.430,820
105.455,767
105.480,672
105.505,530
105.530,353
