df_hash,22ZHK4.7HTV1R
56.398,1.001
56.428,1.001
56.458,1.003
56.488,1.001
56.518,1.002
56.548,1.003
56.578,1.008
56.608,1.000
56.638,1.000
56.668,1.003
56.698,1.002
56.728,1.001
56.758,1.003
56.788,1.000
56.818,1.002
56.848,1.000
56.878,1.000
56.908,1.003
56.938,1.000
56.968,1.003
56.998,1.003
57.028,1.005
57.058,1.004
57.088,1.006
57.118,1.003
57.148,0.999
57.178,1.003
57.208,1.002
57.238,1.004
57.268,1.001
57.298,1.001
57.328,1.002
57.358,0.997
57.388,1.008
57.418,1.000
57.448,1.002
57.478,1.002
57.508,0.997
57.538,1.001
57.568,1.001
57.598,1.001
57.628,0.997
57.658,0.998
57.688,1.004
57.718,1.000
57.748,1.000
57.778,0.998
57.808,1.002
57.838,1.004
57.868,1.002
57.898,1.001
57.928,1.003
57.958,1.002
57.988,0.999
58.018,1.001
58.048,1.001
58.078,1.002
58.108,1.001
58.138,1.003
58.168,1.004
58.198,0.993
58.228,1.007
58.258,1.002
58.288,1.004
58.318,0.999
58.348,1.001
58.378,1.000
58.408,1.005
58.438,1.004
58.468,1.001
58.498,1.004
58.528,1.000
58.558,1.001
58.588,0.999
58.618,1.000
58.648,1.001
58.678,1.003
58.708,1.000
58.738,0.998
58.768,1.006
58.798,1.001
58.828,0.998
58.858,0.999
58.888,1.002
58.918,1.004
58.948,1.002
58.978,0.999
59.008,0.999
59.038,1.002
59.068,1.001
59.098,1.001
59.128,1.002
59.158,1.000
59.188,1.003
59.218,1.001
59.248,1.003
59.278,1.000
59.308,1.001
59.338,1.002
59.368,1.005
59.398,1.001
59.428,0.998
59.458,1.000
59.488,1.003
59.518,1.000
59.548,1.006
59.578,1.005
59.608,0.999
59.638,0.999
59.668,0.997
59.698,1.007
59.728,1.000
59.758,1.000
59.788,0.996
59.818,0.998
59.848,1.005
59.878,1.002
59.908,0.997
59.938,1.004
59.968,1.002
59.998,1.003
60.028,1.001
60.058,1.006
60.088,1.001
60.118,1.000
60.148,1.002
60.178,1.004
60.208,1.000
60.238,1.001
60.268,1.008
60.298,1.005
60.328,0.996
60.358,1.001
60.388,0.998
60.418,1.002
60.448,0.999
60.478,1.000
60.508,1.005
60.538,1.000
60.568,1.001
60.598,0.997
60.628,1.009
60.658,1.000
60.688,1.003
60.718,1.003
60.748,1.001
60.778,0.999
60.808,1.006
60.838,1.000
60.868,1.004
60.898,1.001
60.928,1.000
60.958,1.004
60.988,0.999
61.018,1.003
61.048,1.004
61.078,1.003
61.108,0.999
61.138,1.011
61.168,0.993
61.198,0.998
61.228,1.002
61.258,1.003
61.288,1.003
61.318,1.003
61.348,1.007
61.378,0.996
61.408,1.004
61.438,1.001
61.468,1.000
61.498,1.004
61.528,0.999
61.558,1.003
61.588,1.003
61.618,1.004
61.648,0.997
61.678,1.003
61.708,1.001
61.738,1.002
61.768,1.001
61.798,1.002
61.828,1.004
61.858,1.000
61.888,1.006
61.918,1.003
61.948,0.999
61.978,0.999
62.008,1.003
62.038,1.003
62.068,0.998
62.098,1.006
62.128,1.000
62.158,1.002
62.188,1.003
62.218,1.001
62.248,1.001
62.278,1.000
62.308,1.000
62.338,1.005
62.368,0.997
62.398,1.001
62.428,1.001
62.458,1.002
62.488,1.004
62.518,0.999
62.548,1.002
62.578,1.004
62.608,1.001
62.638,1.001
62.668,0.998
62.698,0.999
62.728,1.004
62.758,1.001
62.788,1.002
62.818,0.999
62.848,0.998
62.878,1.004
62.908,1.002
62.938,1.001
62.968,1.006
62.998,1.001
63.028,1.000
63.058,1.003
63.088,1.002
63.118,1.001
63.148,1.002
63.178,1.001
63.208,1.002
63.238,1.003
63.268,0.999
63.298,0.997
63.328,1.006
63.358,0.997
63.388,1.000
63.418,0.997
63.448,1.005
63.478,1.001
63.508,1.003
63.538,1.007
63.568,0.993
63.598,1.007
63.628,1.000
63.658,1.000
63.688,1.002
63.718,1.002
63.748,1.002
63.778,1.003
63.808,1.005
63.838,1.001
63.868,1.002
63.898,1.001
63.928,1.001
63.958,1.003
63.988,1.002
64.018,1.003
64.048,1.000
64.078,1.003
64.108,1.001
64.138,1.004
64.168,1.000
64.198,1.002
64.228,1.002
64.258,1.001
64.288,1.004
64.318,1.000
64.348,1.000
64.378,1.000
64.408,1.009
64.438,1.003
64.468,1.001
64.498,1.000
64.528,1.003
64.558,1.002
64.588,1.003
64.618,1.004
64.648,1.001
64.678,1.002
64.708,1.005
64.738,1.000
64.768,1.002
64.798,1.003
64.828,1.000
64.858,1.004
64.888,1.000
64.918,0.996
64.948,1.006
64.978,1.000
65.008,1.000
65.038,1.002
65.068,1.005
65.098,1.005
65.128,1.004
65.158,1.003
65.188,0.999
65.218,1.006
65.248,1.007
65.278,1.003
65.308,0.998
65.338,0.998
65.368,1.001
65.398,1.002
65.428,1.005
65.458,1.002
65.488,1.003
65.518,1.002
65.548,1.001
65.578,1.002
65.608,1.001
65.638,1.005
65.668,1.006
65.698,0.997
65.728,1.005
65.758,1.000
65.788,0.999
65.818,1.002
65.848,1.001
65.878,1.002
65.908,1.000
65.938,1.005
65.968,1.000
65.998,1.003
66.028,1.003
66.058,1.000
66.088,1.003
66.118,1.000
66.148,1.004
66.178,1.001
66.208,0.997
66.238,1.001
66.268,1.000
66.298,1.000
66.328,1.001
66.358,1.000
66.388,1.001
66.418,1.006
66.448,1.005
66.478,1.004
66.508,1.005
66.538,1.005
66.568,1.001
66.598,1.000
66.628,1.002
66.658,1.004
66.688,1.003
66.718,0.999
66.748,1.006
66.778,0.997
66.808,1.009
66.838,1.006
66.868,1.003
66.898,1.001
66.928,1.000
66.958,1.001
66.988,1.008
67.018,1.002
67.048,1.002
67.078,1.004
67.108,1.002
67.138,1.004
67.168,1.003
67.198,1.000
67.228,1.004
67.258,1.003
67.288,1.004
67.318,1.005
67.348,1.003
67.378,1.002
67.408,1.003
67.438,1.004
67.468,1.008
67.498,1.006
67.528,1.004
67.558,1.001
67.588,1.000
67.618,1.008
67.648,1.003
67.678,1.001
67.708,1.000
67.738,1.002
67.768,1.000
67.798,1.003
67.828,1.004
67.858,1.003
67.888,1.002
67.918,1.004
67.948,1.002
67.978,1.006
68.008,1.002
68.038,1.004
68.068,1.004
68.098,1.006
68.128,1.007
68.158,1.001
68.188,0.999
68.218,1.002
68.248,1.002
68.278,1.003
68.308,1.001
68.338,0.998
68.368,0.998
68.398,1.000
68.428,1.005
68.458,1.000
68.488,1.001
68.518,0.999
68.548,1.002
68.578,1.003
68.608,1.000
68.638,1.004
68.668,1.004
68.698,1.006
68.728,1.002
68.758,1.000
68.788,1.001
68.818,0.999
68.848,1.006
68.878,1.009
68.908,1.003
68.938,0.999
68.968,1.001
68.998,1.003
69.028,1.004
69.058,1.003
69.088,1.001
69.118,1.001
69.148,1.000
69.178,1.004
69.208,1.002
69.238,1.004
69.268,1.002
69.298,1.003
69.328,1.001
69.358,1.003
69.388,1.002
69.418,1.002
69.448,1.002
69.478,1.004
69.508,1.004
69.538,1.000
69.568,1.007
69.598,1.006
69.628,0.999
69.658,1.005
69.688,1.000
69.718,1.004
69.748,0.998
69.778,1.002
69.808,1.002
69.838,1.005
69.868,1.004
69.898,0.997
69.928,1.005
69.958,1.008
69.988,1.002
70.018,1.001
70.048,1.002
70.078,1.003
70.108,1.002
70.138,1.000
70.168,1.002
70.198,1.003
70.228,1.000
70.258,0.999
70.288,1.003
70.318,1.002
70.348,1.004
70.378,1.006
70.408,1.004
70.438,1.006
70.468,1.006
70.498,0.999
70.528,0.999
70.558,1.003
70.588,1.002
70.618,1.005
70.648,0.999
70.678,1.003
70.708,1.001
70.738,1.008
70.768,1.003
70.798,1.002
70.828,1.005
70.858,1.000
70.888,0.998
70.918,1.004
70.948,1.002
70.978,1.000
71.008,1.003
71.038,1.002
71.068,1.000
71.098,1.001
71.128,1.002
71.158,1.006
71.188,1.004
71.218,1.002
71.248,1.006
71.278,1.000
71.308,1.001
71.338,1.000
71.368,1.005
71.398,1.003
71.428,1.004
71.458,1.004
71.488,1.001
71.518,1.003
71.548,1.003
71.578,0.997
71.608,1.003
71.638,1.004
71.668,1.002
71.698,0.999
71.728,1.003
71.758,1.003
71.788,1.003
71.818,1.000
71.848,1.002
71.878,1.002
71.908,1.005
71.938,1.004
71.968,1.006
71.998,1.001
72.028,1.004
72.058,0.995
72.088,1.002
72.118,1.001
72.148,1.004
72.178,1.004
72.208,0.998
72.238,1.007
72.268,0.999
72.298,1.007
72.328,1.003
72.358,1.002
72.388,1.004
72.418,1.002
72.448,1.002
72.478,1.005
72.508,1.002
72.538,1.004
72.568,1.006
72.598,1.003
72.628,1.002
72.658,0.999
72.688,1.003
72.718,1.004
72.748,1.001
72.778,1.004
72.808,1.007
72.838,0.999
72.868,1.004
72.898,1.000
72.928,1.003
72.958,1.007
72.988,1.002
73.018,1.003
73.048,1.000
73.078,1.009
73.108,1.002
73.138,1.002
73.168,1.000
73.198,1.000
73.228,1.003
73.258,1.002
73.288,1.003
73.318,1.003
73.348,1.004
73.378,1.000
73.408,1.007
73.438,1.000
73.468,1.000
73.498,1.004
73.528,1.001
73.558,1.000
73.588,1.004
73.618,1.005
73.648,0.999
73.678,1.003
73.708,1.004
73.738,1.003
73.768,1.004
73.798,1.003
73.828,1.003
73.858,0.999
73.888,1.008
73.918,1.002
73.948,1.001
73.978,0.998
74.008,1.001
74.038,1.004
74.068,1.003
74.098,1.000
74.128,1.001
74.158,1.004
74.188,1.000
74.218,1.008
74.248,0.997
74.278,1.002
74.308,1.003
74.338,1.002
74.368,1.009
74.398,1.000
74.428,1.002
74.458,1.000
74.488,1.000
74.518,1.001
74.548,1.005
74.578,1.005
74.608,0.996
74.638,1.002
74.668,1.002
74.698,1.004
74.728,0.999
74.758,1.000
74.788,1.000
74.818,1.001
74.848,1.007
74.878,1.001
74.908,1.001
74.938,1.002
74.968,0.998
74.998,1.004
75.028,1.007
75.058,1.005
75.088,1.000
75.118,1.007
75.148,1.000
75.178,1.005
75.208,1.009
75.238,0.998
75.268,0.998
75.298,1.002
75.328,1.004
75.358,1.007
75.388,1.006
75.418,0.996
75.448,1.005
75.478,1.007
75.508,1.003
75.538,1.003
75.568,1.002
75.598,1.000
75.628,1.004
75.658,1.003
75.688,1.003
75.718,1.002
75.748,1.002
75.778,1.004
75.808,1.004
75.838,1.000
75.868,1.005
75.898,0.999
75.928,1.000
75.958,1.008
75.988,1.004
76.018,1.003
76.048,1.001
76.078,1.004
76.108,1.003
76.138,1.006
76.168,1.004
76.198,0.999
76.228,1.004
76.258,1.011
76.288,1.001
76.318,1.000
76.348,1.004
76.378,1.004
76.408,1.001
76.438,1.005
76.468,1.004
76.498,1.003
76.528,1.003
76.558,1.000
76.588,1.005
76.618,1.003
76.648,1.008
76.678,1.006
76.708,1.007
76.738,1.002
76.768,1.002
76.798,1.004
76.828,1.006
76.858,1.002
76.888,1.009
76.918,1.005
76.948,1.004
76.978,1.007
77.008,0.996
77.038,1.009
77.068,1.003
77.098,1.005
77.128,1.001
77.158,1.007
77.188,1.003
77.218,1.001
77.248,1.004
77.278,1.001
77.308,1.000
77.338,1.000
77.368,1.005
77.398,1.003
77.428,1.001
77.458,0.999
77.488,1.011
77.518,1.005
77.548,1.000
77.578,1.001
77.608,1.003
77.638,1.006
77.668,1.000
77.698,1.005
77.728,1.005
77.758,1.000
77.788,0.998
77.818,1.002
77.848,1.002
77.878,1.003
77.908,1.001
77.938,1.001
77.968,1.005
77.998,1.001
78.028,1.001
78.058,1.006
78.088,1.006
78.118,1.001
78.148,1.000
78.178,0.998
78.208,1.000
78.238,1.003
78.268,1.006
78.298,1.001
78.328,0.999
78.358,1.004
78.388,1.006
78.418,1.006
78.448,1.002
78.478,0.997
78.508,1.005
78.538,1.011
78.568,1.003
78.598,1.000
78.628,1.002
78.658,1.003
78.688,1.007
78.718,1.004
78.748,1.003
78.778,1.002
78.808,1.005
78.838,1.002
78.868,1.003
78.898,1.002
78.928,1.008
78.958,0.998
78.988,1.009
79.018,1.000
79.048,1.008
79.078,1.004
79.108,1.004
79.138,1.004
79.168,1.002
79.198,1.010
79.228,0.993
79.258,1.008
79.288,1.001
79.318,1.002
79.348,1.001
79.378,1.003
79.408,1.005
79.438,1.006
79.468,1.004
79.498,1.001
79.528,1.001
79.558,1.003
79.588,0.999
79.618,1.005
79.648,1.003
79.678,1.000
79.708,1.003
79.738,1.001
79.768,1.000
79.798,1.007
79.828,1.002
79.858,1.004
79.888,1.004
79.918,1.002
79.948,1.006
79.978,1.004
80.008,1.000
80.038,1.002
80.068,1.002
80.098,1.009
80.128,1.000
80.158,1.003
80.188,1.003
80.218,1.002
80.248,1.001
80.278,1.004
80.308,1.004
80.338,1.001
80.368,1.003
80.398,1.002
80.428,1.003
80.458,1.003
80.488,1.001
80.518,1.002
80.548,1.002
80.578,1.002
80.608,1.007
80.638,1.006
80.668,1.006
80.698,0.993
80.728,0.999
80.758,1.005
80.788,1.005
80.818,1.003
80.848,0.998
80.878,1.007
80.908,1.001
80.938,1.005
80.968,1.004
80.998,1.000
81.028,1.001
81.058,1.002
81.088,1.004
81.118,1.004
81.148,1.004
81.178,1.003
81.208,1.000
81.238,1.003
81.268,1.004
81.298,1.001
81.328,1.004
81.358,1.008
81.388,1.006
81.418,0.999
81.448,1.006
81.478,1.002
81.508,0.996
81.538,1.004
81.568,1.008
81.598,1.002
81.628,1.003
81.658,1.006
81.688,1.000
81.718,1.002
81.748,1.002
81.778,1.000
81.808,1.001
81.838,1.000
81.868,1.005
81.898,1.002
81.928,1.003
81.958,1.007
81.988,1.004
82.018,1.001
82.048,1.001
82.078,1.004
82.108,1.003
82.138,1.003
82.168,1.006
82.198,1.007
82.228,1.008
82.258,1.002
82.288,1.006
82.318,1.000
82.348,1.005
82.378,1.001
82.408,1.010
82.438,1.006
82.468,1.007
82.498,1.004
82.528,0.994
82.558,1.007
82.588,1.007
82.618,1.003
82.648,1.001
82.678,1.004
82.708,1.002
82.738,1.003
82.768,1.004
82.798,1.005
82.828,1.000
82.858,0.999
82.888,1.003
82.918,0.999
82.948,1.003
82.978,1.004
83.008,1.003
83.038,1.007
83.068,1.003
83.098,0.999
83.128,1.006
83.158,1.001
83.188,1.001
83.218,0.999
83.248,1.003
83.278,1.000
83.308,1.005
83.338,0.999
83.368,0.997
83.398,1.003
83.428,1.007
83.458,1.003
83.488,1.001
83.518,1.004
83.548,1.005
83.578,1.002
83.608,1.003
83.638,1.000
83.668,1.006
83.698,1.002
83.728,1.002
83.758,1.004
83.788,1.001
83.818,1.002
83.848,1.000
83.878,1.006
83.908,1.003
83.938,1.003
83.968,0.998
83.998,0.998
84.028,1.001
84.058,1.003
84.088,1.001
84.118,1.009
84.148,1.008
84.178,0.996
84.208,1.003
84.238,1.005
84.268,1.003
84.298,1.000
84.328,1.002
84.358,1.003
84.388,1.001
84.418,1.001
84.448,1.002
84.478,1.004
84.508,1.005
84.538,1.000
84.568,0.996
84.598,1.007
84.628,1.004
84.658,1.005
84.688,0.999
84.718,1.010
84.748,0.998
84.778,1.001
84.808,0.998
84.838,1.006
84.868,1.006
84.898,1.004
84.928,1.006
84.958,0.997
84.988,1.004
85.018,1.002
85.048,1.002
85.078,1.002
85.108,1.003
85.138,1.001
85.168,1.001
85.198,1.007
85.228,1.005
85.258,1.000
85.288,1.001
85.318,1.003
85.348,1.002
85.378,1.004
85.408,1.003
85.438,1.001
85.468,0.998
85.498,1.008
85.528,0.999
85.558,1.001
85.588,1.003
85.618,1.002
85.648,1.003
85.678,1.005
85.708,1.000
85.738,1.000
85.768,1.003
85.798,1.008
85.828,1.003
85.858,1.004
85.888,1.001
85.918,1.003
85.948,1.004
85.978,1.005
86.008,1.006
86.038,1.000
86.068,1.004
86.098,1.005
86.128,1.002
86.158,0.999
86.188,1.003
86.218,1.002
86.248,1.007
86.278,1.007
86.308,1.004
86.338,1.001
86.368,0.999
86.398,1.005
86.428,1.004
86.458,1.002
86.488,1.001
86.518,1.008
86.548,1.000
86.578,1.008
86.608,1.002
86.638,1.000
86.668,1.004
86.698,1.000
86.728,1.001
86.758,1.007
86.788,1.002
86.818,1.004
86.848,1.003
86.878,1.001
86.908,1.004
86.938,1.004
86.968,1.006
86.998,1.003
87.028,1.006
87.058,0.999
87.088,1.009
87.118,1.000
87.148,1.000
87.178,1.002
87.208,1.005
87.238,1.004
87.268,1.005
87.298,1.005
87.328,1.000
87.358,1.004
87.388,1.002
87.418,1.000
87.448,1.005
87.478,1.001
87.508,0.998
87.538,1.003
87.568,1.004
87.598,1.003
87.628,1.002
87.658,1.003
87.688,1.004
87.718,1.002
87.748,1.003
87.778,0.998
87.808,1.008
87.838,1.008
87.868,1.004
87.898,0.999
87.928,1.004
87.958,1.003
87.988,1.005
88.018,1.005
88.048,1.001
88.078,1.004
88.108,1.000
88.138,1.007
88.168,1.003
88.198,1.000
88.228,1.006
88.258,1.003
88.288,1.002
88.318,1.002
88.348,1.006
88.378,1.002
88.408,1.000
88.438,1.005
88.468,1.002
88.498,1.004
88.528,1.003
88.558,1.007
88.588,1.006
88.618,1.002
88.648,0.999
88.678,1.006
88.708,1.002
88.738,1.007
88.768,1.004
88.798,1.001
88.828,1.004
88.858,1.006
88.888,1.010
88.918,0.997
88.948,1.009
88.978,1.003
89.008,1.001
89.038,1.003
89.068,1.005
89.098,1.002
89.128,1.004
89.158,1.005
89.188,1.001
89.218,1.003
89.248,1.002
89.278,1.006
89.308,1.005
89.338,1.003
89.368,1.006
89.398,1.002
89.428,1.005
89.458,1.003
89.488,1.006
89.518,1.007
89.548,1.003
89.578,1.000
89.608,1.002
89.638,1.000
89.668,1.006
89.698,1.005
89.728,1.003
89.758,1.005
89.788,1.000
89.818,1.010
89.848,1.006
89.878,1.000
89.908,0.999
89.938,1.003
89.968,1.006
89.998,1.005
90.028,1.002
90.058,1.004
90.088,1.002
90.118,1.003
90.148,0.998
90.178,1.002
90.208,1.005
90.238,1.004
90.268,1.006
90.298,1.002
90.328,1.001
90.358,1.005
90.388,1.000
90.418,1.001
90.448,0.998
90.478,1.003
90.508,1.007
90.538,1.010
90.568,1.004
90.598,0.994
90.628,1.008
90.658,1.003
90.688,1.002
90.718,1.003
90.748,1.000
90.778,1.000
90.808,1.009
90.838,1.004
90.868,0.999
90.898,1.007
90.928,1.003
90.958,1.001
90.988,1.000
91.018,1.005
91.048,1.003
91.078,1.008
91.108,1.005
91.138,1.005
91.168,1.003
91.198,1.003
91.228,1.000
91.258,1.005
91.288,1.005
91.318,1.001
91.348,1.004
91.378,0.998
91.408,1.007
91.438,1.000
91.468,1.004
91.498,1.005
91.528,1.006
91.558,1.004
91.588,1.004
91.618,1.002
91.648,1.008
91.678,1.002
91.708,1.001
91.738,1.001
91.768,1.000
91.798,1.002
91.828,1.001
91.858,1.005
91.888,1.008
91.918,1.006
91.948,1.005
91.978,1.000
92.008,1.003
92.038,1.007
92.068,1.004
92.098,1.005
92.128,1.005
92.158,0.998
92.188,1.009
92.218,1.004
92.248,1.006
92.278,1.002
92.308,0.999
92.338,1.004
92.368,1.005
92.398,1.004
92.428,1.003
92.458,1.002
92.488,1.004
92.518,1.004
92.548,1.001
92.578,1.007
92.608,1.003
92.638,1.002
92.668,1.009
92.698,1.006
92.728,1.001
92.758,1.003
92.788,1.006
92.818,1.001
92.848,1.008
92.878,1.005
92.908,0.999
92.938,1.002
92.968,1.009
92.998,1.003
93.028,1.004
93.058,1.004
93.088,1.003
93.118,1.006
93.148,1.004
93.178,1.003
93.208,1.002
93.238,1.003
93.268,1.005
93.298,0.998
93.328,1.001
93.358,1.007
93.388,1.005
93.418,1.010
93.448,1.003
93.478,1.005
93.508,0.998
93.538,1.003
93.568,1.000
93.598,1.008
93.628,1.001
93.658,1.000
93.688,1.001
93.718,0.998
93.748,1.005
93.778,1.005
93.808,1.005
93.838,1.001
93.868,1.004
93.898,1.002
93.928,1.007
93.958,1.007
93.988,1.001
94.018,1.003
94.048,1.004
94.078,1.001
94.108,1.000
94.138,1.006
94.168,1.005
94.198,1.003
94.228,1.008
94.258,1.007
94.288,1.000
94.318,1.006
94.348,1.004
94.378,1.001
94.408,1.008
94.438,1.005
94.468,1.000
94.498,1.001
94.528,1.004
94.558,1.006
94.588,1.004
94.618,1.003
94.648,1.002
94.678,1.005
94.708,1.001
94.738,1.002
94.768,1.006
94.798,1.003
94.828,1.007
94.858,1.002
94.888,1.002
94.918,1.007
94.948,1.002
94.978,1.000
95.008,1.008
95.038,1.004
95.068,1.000
95.098,1.001
95.128,1.003
95.158,1.003
95.188,1.005
95.218,1.001
95.248,1.004
95.278,1.001
95.308,1.011
95.338,1.003
95.368,1.006
95.398,1.005
95.428,1.001
95.458,1.006
95.488,1.002
95.518,1.006
95.548,1.004
95.578,1.004
95.608,1.003
95.638,1.004
95.668,1.001
95.698,1.004
95.728,1.006
95.758,1.005
95.788,1.006
95.818,1.004
95.848,1.005
95.878,1.001
95.908,1.003
95.938,1.001
95.968,1.008
95.998,1.003
96.028,1.004
96.058,1.000
96.088,1.000
96.118,1.010
96.148,1.002
96.178,0.999
96.208,1.005
96.238,1.006
96.268,1.004
96.298,1.004
96.328,1.004
96.358,1.001
96.388,1.002
96.418,1.007
96.448,1.000
96.478,1.003
96.508,1.002
96.538,1.003
96.568,1.006
96.598,1.004
96.628,1.005
96.658,1.009
96.688,1.006
96.718,0.999
96.748,1.006
96.778,1.005
96.808,1.005
96.838,1.000
96.868,1.000
96.898,1.004
96.928,1.000
96.958,1.006
96.988,1.001
97.018,0.999
97.048,1.005
97.078,1.006
97.108,1.002
97.138,1.007
97.168,1.005
97.198,1.003
97.228,1.004
97.258,1.001
97.288,1.002
97.318,1.005
97.348,1.004
97.378,1.005
97.408,1.003
97.438,1.000
97.468,1.007
97.498,1.000
97.528,1.000
97.558,1.002
97.588,1.006
97.618,1.005
97.648,1.006
97.678,1.003
97.708,0.996
97.738,1.006
97.768,1.006
97.798,1.002
97.828,0.999
97.858,1.003
97.888,1.001
97.918,1.006
97.948,1.005
97.978,1.000
98.008,1.002
98.038,1.003
98.068,1.006
98.098,1.002
98.128,1.005
98.158,1.007
98.188,1.002
98.218,1.006
98.248,0.999
98.278,1.002
98.308,1.002
98.338,1.002
98.368,1.006
98.398,1.004
98.428,1.001
98.458,0.998
98.488,1.008
98.518,1.004
98.548,1.006
98.578,1.005
98.608,1.003
98.638,1.000
98.668,1.001
98.698,1.006
98.728,1.003
98.758,1.005
98.788,1.006
98.818,1.001
98.848,1.006
98.878,1.005
98.908,1.002
98.938,0.996
98.968,1.011
98.998,0.997
99.028,1.000
99.058,1.002
99.088,1.003
99.118,1.007
99.148,1.003
99.178,0.997
99.208,1.003
99.238,1.004
99.268,1.010
99.298,1.001
99.328,1.004
99.358,1.004
99.388,1.004
99.418,1.005
99.448,1.005
99.478,1.005
99.508,1.004
99.538,1.003
99.568,1.003
99.598,1.006
99.628,1.002
99.658,1.004
99.688,1.004
99.718,1.009
99.748,0.999
99.778,1.005
99.808,1.004
99.838,0.996
99.868,0.999
99.898,1.010
99.928,1.005
99.958,1.013
99.988,1.006
100.018,0.996
100.048,1.011
100.078,1.006
100.108,1.006
100.138,1.001
100.168,1.002
100.198,1.004
100.228,1.005
100.258,1.010
100.288,1.002
100.318,1.005
100.348,1.006
100.378,1.002
100.408,1.004
100.438,1.003
100.468,1.009
100.498,1.002
100.528,0.999
100.558,1.013
100.588,1.003
100.618,1.003
100.648,1.004
100.678,1.005
100.708,1.006
100.738,1.005
100.768,1.002
100.798,0.995
100.828,1.007
100.858,1.009
100.888,1.002
100.918,1.005
100.948,1.006
100.978,1.002
101.008,1.005
101.038,1.004
101.068,1.001
101.098,1.003
101.128,1.004
101.158,1.004
101.188,1.004
101.218,1.001
101.248,1.001
101.278,1.013
101.308,1.002
101.338,1.006
101.368,1.000
101.398,1.003
101.428,1.002
101.458,1.004
101.488,1.008
101.518,1.005
101.548,1.002
101.578,1.003
101.608,1.004
101.638,1.003
101.668,1.004
101.698,1.002
101.728,1.002
101.758,1.006
101.788,1.004
101.818,1.001
101.848,1.007
101.878,1.001
101.908,1.004
101.938,1.004
101.968,1.006
101.998,0.999
102.028,1.010
102.058,1.000
102.088,1.000
102.118,1.006
102.148,1.007
102.178,1.005
102.208,1.007
102.238,1.007
102.268,0.999
102.298,1.007
102.328,1.003
102.358,1.004
102.388,1.005
102.418,1.005
102.448,1.002
102.478,1.005
102.508,1.005
102.538,1.004
102.568,1.004
102.598,1.008
102.628,0.999
102.658,1.000
102.688,1.009
102.718,1.005
102.748,0.999
102.778,1.006
102.808,1.002
102.838,1.006
102.868,1.006
102.898,1.003
102.928,0.998
102.958,1.010
102.988,1.007
103.018,1.002
103.048,1.002
103.078,1.005
103.108,0.999
103.138,1.006
103.168,1.006
103.198,1.002
103.228,1.001
103.258,1.003
103.288,1.009
103.318,1.001
103.348,1.006
103.378,1.000
103.408,1.009
103.438,1.006
103.468,1.005
103.498,1.000
103.528,1.006
103.558,1.003
103.588,1.010
103.618,1.000
103.648,0.997
103.678,1.011
103.708,1.006
103.738,1.004
103.768,1.005
103.798,1.002
103.828,1.000
103.858,1.007
103.888,1.005
103.918,1.002
103.948,1.009
103.978,1.006
104.008,1.000
104.038,1.002
104.068,1.005
104.098,1.005
104.128,1.006
104.158,1.003
104.188,1.002
104.218,1.011
104.248,1.007
104.278,1.005
104.308,1.003
104.338,1.006
104.368,1.005
104.398,1.007
104.428,0.998
104.458,1.005
104.488,1.004
104.518,1.009
104.548,1.004
104.578,1.005
104.608,1.002
104.638,1.001
104.668,1.006
104.698,1.007
104.728,1.000
104.758,1.008
104.788,1.003
104.818,1.004
104.848,1.005
104.878,1.003
104.908,1.004
104.938,1.006
104.968,1.004
104.998,1.007
105.028,1.002
105.058,1.009
105.088,1.001
105.118,1.004
105.148,1.004
105.178,1.004
105.208,1.004
105.238,1.006
105.268,1.007
105.298,0.999
105.328,1.009
105.358,1.003
105.388,1.003
105.418,1.006
105.448,1.006
105.478,1.004
105.508,1.006
105.538,1.005
105.568,1.004
105.598,1.005
105.628,1.003
105.658,1.006
105.688,1.005
105.718,1.007
105.748,1.002
105.778,1.010
105.808,1.000
105.838,1.008
105.868,0.997
105.898,1.002
105.928,1.001
105.958,1.008
105.988,1.003
106.018,1.003
106.048,1.004
106.078,1.004
106.108,1.006
106.138,1.007
106.168,1.000
106.198,1.001
106.228,1.003
106.258,1.006
106.288,1.006
106.318,1.005
106.348,1.003
106.378,1.004
106.408,1.005
106.438,1.003
106.468,1.005
106.498,1.001
106.528,0.998
106.558,1.011
106.588,1.006
106.618,1.002
106.648,1.001
106.678,1.006
106.708,1.006
106.738,1.005
106.768,1.010
106.798,1.002
106.828,1.003
106.858,1.010
106.888,1.004
106.918,1.001
106.948,1.004
106.978,1.004
107.008,1.002
107.038,1.002
107.068,1.005
107.098,1.002
107.128,1.005
107.158,1.003
107.188,1.009
107.218,1.008
107.248,1.000
107.278,0.997
107.308,1.011
107.338,0.996
107.368,0.999
107.398,1.000
107.428,1.008
107.458,1.005
107.488,1.008
107.518,1.011
107.548,0.994
