df_hash,22ZHK4.EMHYEC
57.015,1.038
57.045,1.041
57.075,1.043
57.105,1.041
57.135,1.041
57.165,1.042
57.195,1.039
57.225,1.043
57.255,1.039
57.285,1.046
57.315,1.035
57.345,1.040
57.375,1.041
57.405,1.044
57.435,1.039
57.465,1.041
57.495,1.037
57.525,1.042
57.555,1.041
57.585,1.037
57.615,1.041
57.645,1.043
57.675,1.048
57.705,1.044
57.735,1.043
57.765,1.038
57.795,1.041
57.825,1.041
57.855,1.037
57.885,1.040
57.915,1.038
57.945,1.043
57.975,1.047
58.005,1.038
58.035,1.041
58.065,1.043
58.095,1.037
58.125,1.044
58.155,1.042
58.185,1.037
58.215,1.038
58.245,1.044
58.275,1.044
58.305,1.037
58.335,1.044
58.365,1.041
58.395,1.035
58.425,1.045
58.455,1.043
58.485,1.042
58.515,1.040
58.545,1.042
58.575,1.041
58.605,1.038
58.635,1.044
58.665,1.042
58.695,1.038
58.725,1.044
58.755,1.044
58.785,1.035
58.815,1.045
58.845,1.045
58.875,1.039
58.905,1.039
58.935,1.037
58.965,1.040
58.995,1.040
59.025,1.038
59.055,1.041
59.085,1.037
59.115,1.044
59.145,1.047
59.175,1.039
59.205,1.040
59.235,1.044
59.265,1.042
59.295,1.041
59.325,1.037
59.355,1.039
59.385,1.044
59.415,1.042
59.445,1.040
59.475,1.042
59.505,1.038
59.535,1.044
59.565,1.043
59.595,1.040
59.625,1.042
59.655,1.042
59.685,1.041
59.715,1.047
59.745,1.036
59.775,1.033
59.805,1.036
59.835,1.041
59.865,1.042
59.895,1.044
59.925,1.044
59.955,1.039
59.985,1.041
60.015,1.043
60.045,1.037
60.075,1.043
60.105,1.043
60.135,1.042
60.165,1.038
60.195,1.040
60.225,1.040
60.255,1.045
60.285,1.038
60.315,1.045
60.345,1.042
60.375,1.043
60.405,1.042
60.435,1.044
60.465,1.036
60.495,1.038
60.525,1.042
60.555,1.048
60.585,1.038
60.615,1.037
60.645,1.042
60.675,1.041
60.705,1.041
60.735,1.040
60.765,1.044
60.795,1.038
60.825,1.042
60.855,1.040
60.885,1.039
60.915,1.042
60.945,1.041
60.975,1.040
61.005,1.041
61.035,1.044
61.065,1.041
61.095,1.042
61.125,1.040
61.155,1.037
61.185,1.050
61.215,1.041
61.245,1.039
61.275,1.041
61.305,1.040
61.335,1.035
61.365,1.040
61.395,1.039
61.425,1.041
61.455,1.044
61.485,1.046
61.515,1.041
61.545,1.041
61.575,1.042
61.605,1.038
61.635,1.044
61.665,1.035
61.695,1.044
61.725,1.042
61.755,1.039
61.785,1.038
61.815,1.039
61.845,1.038
61.875,1.039
61.905,1.044
61.935,1.034
61.965,1.044
61.995,1.045
62.025,1.044
62.055,1.034
62.085,1.035
62.115,1.039
62.145,1.042
62.175,1.041
62.205,1.043
62.235,1.037
62.265,1.041
62.295,1.047
62.325,1.043
62.355,1.038
62.385,1.041
62.415,1.042
62.445,1.038
62.475,1.038
62.505,1.040
62.535,1.045
62.565,1.041
62.595,1.042
62.625,1.042
62.655,1.038
62.685,1.036
62.715,1.048
62.745,1.044
62.775,1.045
62.805,1.037
62.835,1.036
62.865,1.042
62.895,1.039
62.925,1.039
62.955,1.040
62.985,1.039
63.015,1.039
63.045,1.049
63.075,1.038
63.105,1.039
63.135,1.043
63.165,1.037
63.195,1.043
63.225,1.044
63.255,1.038
63.285,1.042
63.315,1.040
63.345,1.038
63.375,1.035
63.405,1.044
63.435,1.044
63.465,1.039
63.495,1.037
63.525,1.041
63.555,1.042
63.585,1.047
63.615,1.042
63.645,1.043
63.675,1.038
63.705,1.041
63.735,1.044
63.765,1.045
63.795,1.035
63.825,1.043
63.855,1.037
63.885,1.040
63.915,1.042
63.945,1.040
63.975,1.041
64.005,1.044
64.035,1.034
64.065,1.045
64.095,1.045
64.125,1.043
64.155,1.048
64.185,1.039
64.215,1.038
64.245,1.041
64.275,1.041
64.305,1.042
64.335,1.040
64.365,1.037
64.395,1.048
64.425,1.037
64.455,1.038
64.485,1.048
64.515,1.043
64.545,1.040
64.575,1.042
64.605,1.042
64.635,1.040
64.665,1.049
64.695,1.045
64.725,1.037
64.755,1.044
64.785,1.036
64.815,1.047
64.845,1.045
64.875,1.038
64.905,1.043
64.935,1.041
64.965,1.038
64.995,1.042
65.025,1.035
65.055,1.045
65.085,1.047
65.115,1.043
65.145,1.044
65.175,1.037
65.205,1.042
65.235,1.040
65.265,1.041
65.295,1.040
65.325,1.047
65.355,1.041
65.385,1.042
65.415,1.043
65.445,1.040
65.475,1.037
65.505,1.043
65.535,1.046
65.565,1.049
65.595,1.034
65.625,1.042
65.655,1.038
65.685,1.042
65.715,1.040
65.745,1.036
65.775,1.037
65.805,1.033
65.835,1.036
65.865,1.049
65.895,1.046
65.925,1.043
65.955,1.042
65.985,1.036
66.015,1.038
66.045,1.040
66.075,1.038
66.105,1.040
66.135,1.038
66.165,1.045
66.195,1.044
66.225,1.033
66.255,1.043
66.285,1.043
66.315,1.046
66.345,1.039
66.375,1.038
66.405,1.044
66.435,1.034
66.465,1.041
66.495,1.045
66.525,1.039
66.555,1.043
66.585,1.043
66.615,1.044
66.645,1.042
66.675,1.037
66.705,1.043
66.735,1.037
66.765,1.040
66.795,1.037
66.825,1.039
66.855,1.048
66.885,1.041
66.915,1.042
66.945,1.037
66.975,1.043
67.005,1.046
67.035,1.038
67.065,1.039
67.095,1.038
67.125,1.039
67.155,1.042
67.185,1.042
67.215,1.042
67.245,1.041
67.275,1.041
67.305,1.047
67.335,1.043
67.365,1.038
67.395,1.032
67.425,1.042
67.455,1.044
67.485,1.037
67.515,1.038
67.545,1.047
67.575,1.042
67.605,1.041
67.635,1.040
67.665,1.046
67.695,1.045
67.725,1.036
67.755,1.038
67.785,1.040
67.815,1.040
67.845,1.046
67.875,1.039
67.905,1.045
67.935,1.037
67.965,1.043
67.995,1.048
68.025,1.039
68.055,1.041
68.085,1.038
68.115,1.039
68.145,1.037
68.175,1.040
68.205,1.048
68.235,1.043
68.265,1.041
68.295,1.038
68.325,1.041
68.355,1.043
68.385,1.043
68.415,1.044
68.445,1.043
68.475,1.039
68.505,1.040
68.535,1.039
68.565,1.037
68.595,1.040
68.625,1.043
68.655,1.045
68.685,1.047
68.715,1.039
68.745,1.038
68.775,1.048
68.805,1.042
68.835,1.040
68.865,1.044
68.895,1.040
68.925,1.042
68.955,1.042
68.985,1.043
69.015,1.039
69.045,1.040
69.075,1.050
69.105,1.042
69.135,1.039
69.165,1.044
69.195,1.039
69.225,1.040
69.255,1.046
69.285,1.031
69.315,1.045
69.345,1.041
69.375,1.039
69.405,1.042
69.435,1.037
69.465,1.041
69.495,1.042
69.525,1.038
69.555,1.043
69.585,1.039
69.615,1.042
69.645,1.050
69.675,1.041
69.705,1.040
69.735,1.046
69.765,1.042
69.795,1.041
69.825,1.041
69.855,1.041
69.885,1.040
69.915,1.041
69.945,1.039
69.975,1.043
70.005,1.039
70.035,1.045
70.065,1.042
70.095,1.041
70.125,1.038
70.155,1.045
70.185,1.040
70.215,1.042
70.245,1.045
70.275,1.042
70.305,1.044
70.335,1.041
70.365,1.043
70.395,1.040
70.425,1.043
70.455,1.044
70.485,1.036
70.515,1.039
70.545,1.043
70.575,1.035
70.605,1.037
70.635,1.041
70.665,1.045
70.695,1.042
70.725,1.045
70.755,1.040
70.785,1.034
70.815,1.031
70.845,1.046
70.875,1.044
70.905,1.045
70.935,1.048
70.965,1.043
70.995,1.038
71.025,1.042
71.055,1.043
71.085,1.038
71.115,1.047
71.145,1.039
71.175,1.037
71.205,1.041
71.235,1.039
71.265,1.046
71.295,1.043
71.325,1.044
71.355,1.039
71.385,1.041
71.415,1.045
71.445,1.047
71.475,1.038
71.505,1.039
71.535,1.039
71.565,1.041
71.595,1.043
71.625,1.043
71.655,1.042
71.685,1.038
71.715,1.044
71.745,1.042
71.775,1.042
71.805,1.042
71.835,1.041
71.865,1.043
71.895,1.039
71.925,1.042
71.955,1.042
71.985,1.045
72.015,1.042
72.045,1.043
72.075,1.038
72.105,1.046
72.135,1.044
72.165,1.048
72.195,1.039
72.225,1.032
72.255,1.045
72.285,1.043
72.315,1.044
72.345,1.044
72.375,1.042
72.405,1.034
72.435,1.042
72.465,1.044
72.495,1.041
72.525,1.039
72.555,1.041
72.585,1.044
72.615,1.042
72.645,1.041
72.675,1.042
72.705,1.041
72.735,1.039
72.765,1.047
72.795,1.044
72.825,1.040
72.855,1.041
72.885,1.048
72.915,1.040
72.945,1.040
72.975,1.041
73.005,1.038
73.035,1.039
73.065,1.043
73.095,1.041
73.125,1.039
73.155,1.044
73.185,1.040
73.215,1.038
73.245,1.043
73.275,1.040
73.305,1.039
73.335,1.046
73.365,1.040
73.395,1.041
73.425,1.045
73.455,1.039
73.485,1.042
73.515,1.048
73.545,1.043
73.575,1.042
73.605,1.039
73.635,1.045
73.665,1.041
73.695,1.040
73.725,1.041
73.755,1.039
73.785,1.039
73.815,1.044
73.845,1.040
73.875,1.039
73.905,1.043
73.935,1.046
73.965,1.040
73.995,1.042
74.025,1.043
74.055,1.040
74.085,1.042
74.115,1.039
74.145,1.043
74.175,1.044
74.205,1.038
74.235,1.044
74.265,1.042
74.295,1.040
74.325,1.044
74.355,1.041
74.385,1.040
74.415,1.045
74.445,1.043
74.475,1.039
74.505,1.040
74.535,1.043
74.565,1.042
74.595,1.037
74.625,1.040
74.655,1.039
74.685,1.044
74.715,1.043
74.745,1.039
74.775,1.039
74.805,1.041
74.835,1.041
74.865,1.039
74.895,1.042
74.925,1.040
74.955,1.038
74.985,1.047
75.015,1.037
75.045,1.038
75.075,1.046
75.105,1.040
75.135,1.041
75.165,1.044
75.195,1.041
75.225,1.043
75.255,1.042
75.285,1.042
75.315,1.043
75.345,1.041
75.375,1.046
75.405,1.044
75.435,1.039
75.465,1.041
75.495,1.043
75.525,1.041
75.555,1.039
75.585,1.041
75.615,1.040
75.645,1.039
75.675,1.041
75.705,1.045
75.735,1.043
75.765,1.043
75.795,1.046
75.825,1.036
75.855,1.045
75.885,1.037
75.915,1.045
75.945,1.051
75.975,1.045
76.005,1.038
76.035,1.039
76.065,1.044
76.095,1.044
76.125,1.041
76.155,1.038
76.185,1.043
76.215,1.039
76.245,1.043
76.275,1.047
76.305,1.036
76.335,1.039
76.365,1.045
76.395,1.043
76.425,1.040
76.455,1.039
76.485,1.046
76.515,1.044
76.545,1.042
76.575,1.035
76.605,1.043
76.635,1.046
76.665,1.046
76.695,1.038
76.725,1.042
76.755,1.042
76.785,1.041
76.815,1.043
76.845,1.046
76.875,1.045
76.905,1.029
76.935,1.047
76.965,1.040
76.995,1.042
77.025,1.041
77.055,1.047
77.085,1.033
77.115,1.040
77.145,1.040
77.175,1.039
77.205,1.046
77.235,1.048
77.265,1.041
77.295,1.039
77.325,1.047
77.355,1.039
77.385,1.042
77.415,1.039
77.445,1.043
77.475,1.040
77.505,1.044
77.535,1.038
77.565,1.038
77.595,1.042
77.625,1.045
77.655,1.042
77.685,1.038
77.715,1.043
77.745,1.045
77.775,1.041
77.805,1.038
77.835,1.039
77.865,1.044
77.895,1.041
77.925,1.044
77.955,1.040
77.985,1.038
78.015,1.043
78.045,1.046
78.075,1.041
78.105,1.038
78.135,1.044
78.165,1.037
78.195,1.043
78.225,1.038
78.255,1.041
78.285,1.041
78.315,1.043
78.345,1.044
78.375,1.042
78.405,1.044
78.435,1.042
78.465,1.040
78.495,1.038
78.525,1.043
78.555,1.040
78.585,1.042
78.615,1.044
78.645,1.041
78.675,1.041
78.705,1.045
78.735,1.047
78.765,1.043
78.795,1.042
78.825,1.043
78.855,1.039
78.885,1.039
78.915,1.045
78.945,1.038
78.975,1.039
79.005,1.043
79.035,1.049
79.065,1.042
79.095,1.039
79.125,1.043
79.155,1.043
79.185,1.045
79.215,1.042
79.245,1.037
79.275,1.043
79.305,1.045
79.335,1.038
79.365,1.046
79.395,1.042
79.425,1.040
79.455,1.042
79.485,1.045
79.515,1.038
79.545,1.035
79.575,1.044
79.605,1.038
79.635,1.036
79.665,1.047
79.695,1.044
79.725,1.040
79.755,1.044
79.785,1.045
79.815,1.043
79.845,1.039
79.875,1.041
79.905,1.045
79.935,1.039
79.965,1.040
79.995,1.042
80.025,1.041
80.055,1.041
80.085,1.042
80.115,1.048
80.145,1.040
80.175,1.043
80.205,1.047
80.235,1.047
80.265,1.036
80.295,1.039
80.325,1.039
80.355,1.036
80.385,1.041
80.415,1.039
80.445,1.040
80.475,1.042
80.505,1.047
80.535,1.049
80.565,1.037
80.595,1.043
80.625,1.045
80.655,1.040
80.685,1.040
80.715,1.045
80.745,1.037
80.775,1.044
80.805,1.045
80.835,1.043
80.865,1.041
80.895,1.045
80.925,1.047
80.955,1.042
80.985,1.038
81.015,1.040
81.045,1.041
81.075,1.041
81.105,1.045
81.135,1.041
81.165,1.038
81.195,1.045
81.225,1.042
81.255,1.041
81.285,1.040
81.315,1.044
81.345,1.038
81.375,1.043
81.405,1.045
81.435,1.046
81.465,1.042
81.495,1.037
81.525,1.044
81.555,1.042
81.585,1.044
81.615,1.046
81.645,1.043
81.675,1.041
81.705,1.040
81.735,1.039
81.765,1.042
81.795,1.038
81.825,1.038
81.855,1.043
81.885,1.038
81.915,1.045
81.945,1.042
81.975,1.042
82.005,1.042
82.035,1.042
82.065,1.041
82.095,1.040
82.125,1.043
82.155,1.036
82.185,1.043
82.215,1.040
82.245,1.041
82.275,1.042
82.305,1.045
82.335,1.040
82.365,1.042
82.395,1.041
82.425,1.043
82.455,1.044
82.485,1.040
82.515,1.038
82.545,1.044
82.575,1.048
82.605,1.038
82.635,1.044
82.665,1.045
82.695,1.039
82.725,1.040
82.755,1.045
82.785,1.043
82.815,1.040
82.845,1.044
82.875,1.041
82.905,1.041
82.935,1.044
82.965,1.039
82.995,1.044
83.025,1.041
83.055,1.046
83.085,1.045
83.115,1.041
83.145,1.043
83.175,1.045
83.205,1.039
83.235,1.042
83.265,1.044
83.295,1.046
83.325,1.042
83.355,1.042
83.385,1.046
83.415,1.044
83.445,1.037
83.475,1.045
83.505,1.040
83.535,1.040
83.565,1.041
83.595,1.036
83.625,1.042
83.655,1.047
83.685,1.046
83.715,1.043
83.745,1.045
83.775,1.042
83.805,1.036
83.835,1.043
83.865,1.046
83.895,1.041
83.925,1.035
83.955,1.042
83.985,1.037
84.015,1.042
84.045,1.039
84.075,1.041
84.105,1.043
84.135,1.040
84.165,1.046
84.195,1.043
84.225,1.041
84.255,1.044
84.285,1.046
84.315,1.044
84.345,1.038
84.375,1.043
84.405,1.043
84.435,1.042
84.465,1.047
84.495,1.036
84.525,1.045
84.555,1.048
84.585,1.043
84.615,1.037
84.645,1.035
84.675,1.043
84.705,1.043
84.735,1.043
84.765,1.042
84.795,1.042
84.825,1.039
84.855,1.042
84.885,1.043
84.915,1.038
84.945,1.039
84.975,1.043
85.005,1.041
85.035,1.042
85.065,1.042
85.095,1.042
85.125,1.043
85.155,1.041
85.185,1.036
85.215,1.042
85.245,1.044
85.275,1.045
85.305,1.036
85.335,1.042
85.365,1.043
85.395,1.038
85.425,1.042
85.455,1.037
85.485,1.037
85.515,1.044
85.545,1.046
85.575,1.038
85.605,1.039
85.635,1.047
85.665,1.045
85.695,1.043
85.725,1.039
85.755,1.043
85.785,1.043
85.815,1.041
85.845,1.042
85.875,1.046
85.905,1.035
85.935,1.042
85.965,1.044
85.995,1.046
86.025,1.041
86.055,1.045
86.085,1.040
86.115,1.038
86.145,1.040
86.175,1.041
86.205,1.040
86.235,1.043
86.265,1.043
86.295,1.043
86.325,1.043
86.355,1.038
86.385,1.043
86.415,1.041
86.445,1.042
86.475,1.044
86.505,1.037
86.535,1.045
86.565,1.038
86.595,1.037
86.625,1.048
86.655,1.037
86.685,1.039
86.715,1.046
86.745,1.040
86.775,1.042
86.805,1.034
86.835,1.040
86.865,1.041
86.895,1.043
86.925,1.042
86.955,1.043
86.985,1.047
87.015,1.043
87.045,1.038
87.075,1.046
87.105,1.046
87.135,1.041
87.165,1.041
87.195,1.045
87.225,1.039
87.255,1.043
87.285,1.045
87.315,1.041
87.345,1.037
87.375,1.044
87.405,1.044
87.435,1.040
87.465,1.043
87.495,1.044
87.525,1.044
87.555,1.042
87.585,1.044
87.615,1.038
87.645,1.040
87.675,1.040
87.705,1.043
87.735,1.040
87.765,1.038
87.795,1.045
87.825,1.041
87.855,1.042
87.885,1.041
87.915,1.040
87.945,1.042
87.975,1.040
88.005,1.044
88.035,1.045
88.065,1.041
88.095,1.042
88.125,1.041
88.155,1.037
88.185,1.048
88.215,1.037
88.245,1.045
88.275,1.044
88.305,1.046
88.335,1.043
88.365,1.040
88.395,1.040
88.425,1.043
88.455,1.034
88.485,1.048
88.515,1.037
88.545,1.045
88.575,1.044
88.605,1.043
88.635,1.037
88.665,1.041
88.695,1.047
88.725,1.039
88.755,1.043
88.785,1.039
88.815,1.045
88.845,1.047
88.875,1.045
88.905,1.046
88.935,1.036
88.965,1.043
88.995,1.047
89.025,1.045
89.055,1.034
89.085,1.043
89.115,1.043
89.145,1.053
89.175,1.043
89.205,1.037
89.235,1.041
89.265,1.041
89.295,1.048
89.325,1.043
89.355,1.038
89.385,1.032
89.415,1.046
89.445,1.039
89.475,1.042
89.505,1.045
89.535,1.043
89.565,1.046
89.595,1.046
89.625,1.042
89.655,1.045
89.685,1.046
89.715,1.039
89.745,1.039
89.775,1.040
89.805,1.041
89.835,1.045
89.865,1.049
89.895,1.044
89.925,1.042
89.955,1.042
89.985,1.050
90.015,1.043
90.045,1.033
90.075,1.046
90.105,1.052
90.135,1.039
90.165,1.044
90.195,1.046
90.225,1.041
90.255,1.049
90.285,1.038
90.315,1.040
90.345,1.041
90.375,1.043
90.405,1.043
90.435,1.046
90.465,1.041
90.495,1.038
90.525,1.042
90.555,1.042
90.585,1.041
90.615,1.042
90.645,1.046
90.675,1.041
90.705,1.045
90.735,1.035
90.765,1.041
90.795,1.047
90.825,1.040
90.855,1.046
90.885,1.044
90.915,1.037
90.945,1.042
90.975,1.044
91.005,1.036
91.035,1.045
91.065,1.039
91.095,1.046
91.125,1.042
91.155,1.042
91.185,1.044
91.215,1.044
91.245,1.037
91.275,1.043
91.305,1.042
91.335,1.040
91.365,1.049
91.395,1.041
91.425,1.038
91.455,1.045
91.485,1.045
91.515,1.041
91.545,1.047
91.575,1.041
91.605,1.043
91.635,1.045
91.665,1.045
91.695,1.041
91.725,1.039
91.755,1.044
91.785,1.038
91.815,1.048
91.845,1.046
91.875,1.041
91.905,1.041
91.935,1.043
91.965,1.042
91.995,1.041
92.025,1.037
92.055,1.034
92.085,1.047
92.115,1.042
92.145,1.044
92.175,1.045
92.205,1.040
92.235,1.046
92.265,1.045
92.295,1.041
92.325,1.047
92.355,1.041
92.385,1.042
92.415,1.043
92.445,1.041
92.475,1.046
92.505,1.041
92.535,1.045
92.565,1.038
92.595,1.040
92.625,1.046
92.655,1.046
92.685,1.037
92.715,1.047
92.745,1.043
92.775,1.036
92.805,1.042
92.835,1.046
92.865,1.042
92.895,1.044
92.925,1.046
92.955,1.043
92.985,1.039
93.015,1.041
93.045,1.043
93.075,1.042
93.105,1.043
93.135,1.045
93.165,1.042
93.195,1.042
93.225,1.045
93.255,1.041
93.285,1.043
93.315,1.040
93.345,1.045
93.375,1.045
93.405,1.048
93.435,1.038
93.465,1.038
93.495,1.046
93.525,1.041
93.555,1.041
93.585,1.041
93.615,1.040
93.645,1.046
93.675,1.045
93.705,1.037
93.735,1.047
93.765,1.041
93.795,1.044
93.825,1.043
93.855,1.041
93.885,1.045
93.915,1.044
93.945,1.041
93.975,1.046
94.005,1.038
94.035,1.050
94.065,1.046
94.095,1.043
94.125,1.040
94.155,1.041
94.185,1.041
94.215,1.046
94.245,1.039
94.275,1.039
94.305,1.043
94.335,1.035
94.365,1.047
94.395,1.041
94.425,1.040
94.455,1.046
94.485,1.042
94.515,1.040
94.545,1.041
94.575,1.043
94.605,1.037
94.635,1.041
94.665,1.042
94.695,1.045
94.725,1.032
94.755,1.045
94.785,1.054
94.815,1.046
94.845,1.036
94.875,1.042
94.905,1.040
94.935,1.037
94.965,1.048
94.995,1.044
95.025,1.038
95.055,1.037
95.085,1.049
95.115,1.046
95.145,1.041
95.175,1.036
95.205,1.042
95.235,1.047
95.265,1.045
95.295,1.044
95.325,1.030
95.355,1.041
95.385,1.046
95.415,1.044
95.445,1.048
95.475,1.030
95.505,1.048
95.535,1.045
95.565,1.045
95.595,1.042
95.625,1.042
95.655,1.042
95.685,1.042
95.715,1.042
95.745,1.043
95.775,1.039
95.805,1.041
95.835,1.041
95.865,1.040
95.895,1.046
95.925,1.044
95.955,1.037
95.985,1.043
96.015,1.042
96.045,1.038
96.075,1.049
96.105,1.042
96.135,1.046
96.165,1.039
96.195,1.037
96.225,1.049
96.255,1.055
96.285,1.032
96.315,1.036
96.345,1.040
96.375,1.043
96.405,1.042
96.435,1.044
96.465,1.043
96.495,1.046
96.525,1.046
96.555,1.040
96.585,1.044
96.615,1.043
96.645,1.047
96.675,1.041
96.705,1.040
96.735,1.040
96.765,1.043
96.795,1.049
96.825,1.039
96.855,1.042
96.885,1.045
96.915,1.041
96.945,1.041
96.975,1.046
97.005,1.043
97.035,1.039
97.065,1.044
97.095,1.041
97.125,1.038
97.155,1.048
97.185,1.039
97.215,1.039
97.245,1.043
97.275,1.046
97.305,1.042
97.335,1.044
97.365,1.039
97.395,1.044
97.425,1.043
97.455,1.038
97.485,1.040
97.515,1.046
97.545,1.040
97.575,1.046
97.605,1.050
97.635,1.038
97.665,1.041
97.695,1.042
97.725,1.040
97.755,1.044
97.785,1.041
97.815,1.042
97.845,1.043
97.875,1.045
97.905,1.042
97.935,1.044
97.965,1.042
97.995,1.041
98.025,1.046
98.055,1.045
98.085,1.041
98.115,1.045
98.145,1.043
98.175,1.044
98.205,1.043
98.235,1.044
98.265,1.039
98.295,1.039
98.325,1.047
98.355,1.042
98.385,1.043
98.415,1.042
98.445,1.044
98.475,1.036
98.505,1.047
98.535,1.045
98.565,1.040
98.595,1.046
98.625,1.050
98.655,1.041
98.685,1.039
98.715,1.046
98.745,1.041
98.775,1.038
98.805,1.046
98.835,1.045
98.865,1.042
98.895,1.041
98.925,1.041
98.955,1.038
98.985,1.048
99.015,1.048
99.045,1.041
99.075,1.041
99.105,1.048
99.135,1.034
99.165,1.034
99.195,1.043
99.225,1.046
99.255,1.043
99.285,1.036
99.315,1.041
99.345,1.047
99.375,1.045
99.405,1.042
99.435,1.040
99.465,1.046
99.495,1.038
99.525,1.036
99.555,1.039
99.585,1.052
99.615,1.042
99.645,1.036
99.675,1.036
99.705,1.038
99.735,1.044
99.765,1.042
99.795,1.043
99.825,1.047
99.855,1.044
99.885,1.039
99.915,1.038
99.945,1.048
99.975,1.045
100.005,1.045
100.035,1.048
100.065,1.038
100.095,1.037
100.125,1.031
100.155,1.024
100.185,1.037
100.215,1.045
100.245,1.044
100.275,1.050
100.305,1.050
100.335,1.042
100.365,1.043
100.395,1.039
100.425,1.044
100.455,1.039
100.485,1.045
100.515,1.048
100.545,1.033
100.575,1.039
100.605,1.046
100.635,1.046
100.665,1.043
100.695,1.037
100.725,1.044
100.755,1.045
100.785,1.045
100.815,1.054
100.845,1.045
100.875,1.033
100.905,1.036
100.935,1.035
100.965,1.039
100.995,1.045
101.025,1.045
101.055,1.041
101.085,1.034
101.115,1.048
101.145,1.050
101.175,1.040
101.205,1.051
101.235,1.054
101.265,1.037
101.295,1.037
101.325,1.038
101.355,1.027
101.385,1.045
101.415,1.056
101.445,1.035
101.475,1.036
101.505,1.037
101.535,1.043
101.565,1.052
101.595,1.053
101.625,1.042
101.655,1.040
101.685,1.034
101.715,1.036
101.745,1.043
101.775,1.044
101.805,1.038
101.835,1.045
101.865,1.042
101.895,1.043
101.925,1.042
101.955,1.052
101.985,1.044
102.015,1.045
102.045,1.047
102.075,1.035
102.105,1.038
102.135,1.038
102.165,1.035
102.195,1.044
102.225,1.043
102.255,1.043
102.285,1.038
102.315,1.039
102.345,1.050
102.375,1.042
102.405,1.035
102.435,1.046
102.465,1.049
102.495,1.043
102.525,1.040
102.555,1.041
102.585,1.045
102.615,1.044
102.645,1.043
102.675,1.043
102.705,1.046
102.735,1.037
102.765,1.038
102.795,1.044
102.825,1.043
102.855,1.045
102.885,1.045
102.915,1.041
102.945,1.044
102.975,1.044
103.005,1.042
103.035,1.044
103.065,1.043
103.095,1.038
103.125,1.041
103.155,1.047
103.185,1.042
103.215,1.042
103.245,1.044
103.275,1.043
103.305,1.045
103.335,1.046
103.365,1.035
103.395,1.043
103.425,1.046
103.455,1.050
103.485,1.043
103.515,1.043
103.545,1.044
103.575,1.044
103.605,1.044
103.635,1.045
103.665,1.045
103.695,1.044
103.725,1.043
103.755,1.037
103.785,1.039
103.815,1.043
103.845,1.044
103.875,1.042
103.905,1.041
103.935,1.036
103.965,1.043
103.995,1.050
104.025,1.041
104.055,1.044
104.085,1.039
104.115,1.044
104.145,1.048
104.175,1.047
104.205,1.045
104.235,1.038
104.265,1.044
104.295,1.040
104.325,1.046
104.355,1.043
104.385,1.038
104.415,1.044
104.445,1.043
104.475,1.042
104.505,1.042
104.535,1.036
104.565,1.044
104.595,1.044
104.625,1.037
104.655,1.044
104.685,1.043
104.715,1.048
104.745,1.037
104.775,1.048
104.805,1.046
104.835,1.042
104.865,1.034
104.895,1.045
104.925,1.047
104.955,1.038
104.985,1.049
105.015,1.045
105.045,1.032
105.075,1.042
105.105,1.051
105.135,1.043
105.165,1.040
105.195,1.048
105.225,1.040
105.255,1.040
105.285,1.043
105.315,1.042
105.345,1.044
105.375,1.036
105.405,1.045
105.435,1.047
105.465,1.044
105.495,1.041
105.525,1.038
105.555,1.042
105.585,1.044
105.615,1.039
105.645,1.042
105.675,1.040
105.705,1.039
105.735,1.050
105.765,1.049
105.795,1.039
105.825,1.044
105.855,1.043
105.885,1.045
105.915,1.046
105.945,1.041
105.975,1.041
106.005,1.054
106.035,1.040
106.065,1.043
106.095,1.045
106.125,1.045
106.155,1.039
106.185,1.039
106.215,1.046
106.245,1.040
106.275,1.045
106.305,1.046
106.335,1.040
106.365,1.044
106.395,1.050
106.425,1.041
106.455,1.045
106.485,1.038
106.515,1.041
106.545,1.042
106.575,1.040
106.605,1.043
106.635,1.043
106.665,1.046
106.695,1.040
106.725,1.047
106.755,1.042
106.785,1.048
106.815,1.047
106.845,1.044
106.875,1.039
106.905,1.050
106.935,1.043
106.965,1.041
106.995,1.044
107.025,1.041
107.055,1.036
107.085,1.040
107.115,1.046
107.145,1.045
107.175,1.038
107.205,1.043
107.235,1.043
107.265,1.044
107.295,1.046
107.325,1.047
107.355,1.038
107.385,1.045
107.415,1.046
107.445,1.037
107.475,1.040
107.505,1.048
107.535,1.039
107.565,1.041
107.595,1.041
107.625,1.046
107.655,1.039
107.685,1.048
107.715,1.047
107.745,1.042
107.775,1.041
107.805,1.041
107.835,1.048
107.865,1.045
107.895,1.047
107.925,1.043
107.955,1.035
107.985,1.041
108.015,1.044
108.045,1.041
108.075,1.046
