df_hash,22ZHK4.7H06EP
56.196,1.026
56.226,1.035
56.256,1.031
56.286,1.032
56.316,1.027
56.346,1.027
56.376,1.026
56.406,1.031
56.436,1.033
56.466,1.035
56.496,1.027
56.526,1.038
56.556,1.039
56.586,1.032
56.616,1.028
56.646,1.031
56.676,1.025
56.706,1.024
56.736,1.025
56.766,1.032
56.796,1.034
56.826,1.035
56.856,1.032
56.886,1.037
56.916,1.034
56.946,1.031
56.976,1.035
57.006,1.034
57.036,1.031
57.066,1.038
57.096,1.036
57.126,1.028
57.156,1.025
57.186,1.026
57.216,1.029
57.246,1.031
57.276,1.034
57.306,1.034
57.336,1.038
57.366,1.035
57.396,1.029
57.426,1.028
57.456,1.026
57.486,1.029
57.516,1.029
57.546,1.034
57.576,1.032
57.606,1.035
57.636,1.031
57.666,1.031
57.696,1.031
57.726,1.031
57.756,1.026
57.786,1.026
57.816,1.021
57.846,1.031
57.876,1.032
57.906,1.032
57.936,1.042
57.966,1.037
57.996,1.029
58.026,1.031
58.056,1.028
58.086,1.030
58.116,1.025
58.146,1.029
58.176,1.027
58.206,1.034
58.236,1.038
58.266,1.032
58.296,1.035
58.326,1.033
58.356,1.031
58.386,1.029
58.416,1.025
58.446,1.032
58.476,1.029
58.506,1.031
58.536,1.038
58.566,1.034
58.596,1.036
58.626,1.032
58.656,1.032
58.686,1.032
58.716,1.028
58.746,1.036
58.776,1.034
58.806,1.031
58.836,1.028
58.866,1.029
58.896,1.035
58.926,1.036
58.956,1.035
58.986,1.036
59.016,1.036
59.046,1.029
59.076,1.026
59.106,1.031
59.136,1.025
59.166,1.032
59.196,1.033
59.226,1.032
59.256,1.032
59.286,1.032
59.316,1.034
59.346,1.031
59.376,1.031
59.406,1.031
59.436,1.029
59.466,1.028
59.496,1.033
59.526,1.033
59.556,1.035
59.586,1.041
59.616,1.036
59.646,1.029
59.676,1.029
59.706,1.028
59.736,1.029
59.766,1.031
59.796,1.031
59.826,1.034
59.856,1.035
59.886,1.035
59.916,1.029
59.946,1.028
59.976,1.029
60.006,1.031
60.036,1.031
60.066,1.035
60.096,1.032
60.126,1.033
60.156,1.032
60.186,1.032
60.216,1.034
60.246,1.031
60.276,1.029
60.306,1.033
60.336,1.032
60.366,1.034
60.396,1.031
60.426,1.035
60.456,1.035
60.486,1.034
60.516,1.028
60.546,1.025
60.576,1.028
60.606,1.036
60.636,1.038
60.666,1.025
60.696,1.038
60.726,1.036
60.756,1.031
60.786,1.029
60.816,1.031
60.846,1.035
60.876,1.033
60.906,1.036
60.936,1.034
60.966,1.031
60.996,1.032
61.026,1.029
61.056,1.031
61.086,1.031
61.116,1.034
61.146,1.031
61.176,1.032
61.206,1.032
61.236,1.031
61.266,1.035
61.296,1.035
61.326,1.037
61.356,1.034
61.386,1.028
61.416,1.028
61.446,1.031
61.476,1.031
61.506,1.036
61.536,1.027
61.566,1.037
61.596,1.038
61.626,1.031
61.656,1.032
61.686,1.031
61.716,1.028
61.746,1.031
61.776,1.034
61.806,1.032
61.836,1.035
61.866,1.034
61.896,1.032
61.926,1.034
61.956,1.031
61.986,1.032
62.016,1.032
62.046,1.031
62.076,1.035
62.106,1.034
62.136,1.032
62.166,1.031
62.196,1.038
62.226,1.039
62.256,1.031
62.286,1.025
62.316,1.029
62.346,1.028
62.376,1.036
62.406,1.036
62.436,1.025
62.466,1.032
62.496,1.036
62.526,1.031
62.556,1.029
62.586,1.029
62.616,1.034
62.646,1.032
62.676,1.032
62.706,1.035
62.736,1.031
62.766,1.032
62.796,1.031
62.826,1.032
62.856,1.032
62.886,1.035
62.916,1.032
62.946,1.028
62.976,1.032
63.006,1.032
63.036,1.032
63.066,1.032
63.096,1.035
63.126,1.033
63.156,1.032
63.186,1.026
63.216,1.031
63.246,1.025
63.276,1.033
63.306,1.042
63.336,1.024
63.366,1.036
63.396,1.038
63.426,1.035
63.456,1.028
63.486,1.031
63.516,1.032
63.546,1.031
63.576,1.031
63.606,1.038
63.636,1.031
63.666,1.031
63.696,1.031
63.726,1.035
63.756,1.034
63.786,1.028
63.816,1.036
63.846,1.033
63.876,1.028
63.906,1.033
63.936,1.035
63.966,1.038
63.996,1.032
64.026,1.028
64.056,1.032
64.086,1.028
64.116,1.032
64.146,1.032
64.176,1.028
64.206,1.035
64.236,1.038
64.266,1.034
64.296,1.026
64.326,1.034
64.356,1.031
64.386,1.038
64.416,1.032
64.446,1.029
64.476,1.033
64.506,1.029
64.536,1.034
64.566,1.031
64.596,1.033
64.626,1.031
64.656,1.029
64.686,1.032
64.716,1.030
64.746,1.032
64.776,1.055
64.806,1.057
64.836,1.040
64.866,1.026
64.896,1.029
64.926,1.022
64.956,1.023
64.986,1.021
65.016,1.027
65.046,1.033
65.076,1.028
65.106,1.030
65.136,1.033
65.166,1.032
65.196,1.033
65.226,1.032
65.256,1.033
65.286,1.032
65.316,1.029
65.346,1.030
65.376,1.029
65.406,1.037
65.436,1.031
65.466,1.037
65.496,1.037
65.526,1.034
65.556,1.030
65.586,1.033
65.616,1.033
65.646,1.029
65.676,1.027
65.706,1.027
65.736,1.030
65.766,1.034
65.796,1.042
65.826,1.026
65.856,1.037
65.886,1.036
65.916,1.033
65.946,1.030
65.976,1.032
66.006,1.030
66.036,1.032
66.066,1.034
66.096,1.036
66.126,1.034
66.156,1.031
66.186,1.034
66.216,1.033
66.246,1.030
66.276,1.034
66.306,1.031
66.336,1.032
66.366,1.032
66.396,1.037
66.426,1.030
66.456,1.039
66.486,1.033
66.516,1.030
66.546,1.026
66.576,1.028
66.606,1.024
66.636,1.024
66.666,1.026
66.696,1.030
66.726,1.050
66.756,1.046
66.786,1.036
66.816,1.033
66.846,1.043
66.876,1.039
66.906,1.034
66.936,1.031
66.966,1.026
66.996,1.033
67.026,1.032
67.056,1.023
67.086,1.023
67.116,1.017
67.146,1.018
67.176,1.020
67.206,1.013
67.236,1.009
67.266,1.003
67.296,1.009
67.326,1.015
67.356,1.020
67.386,1.015
67.416,1.022
67.446,1.020
67.476,1.014
67.506,1.021
67.536,1.028
67.566,1.017
67.596,1.026
67.626,1.032
67.656,1.028
67.686,1.021
67.716,1.027
67.746,1.030
67.776,1.032
67.806,1.029
67.836,1.021
67.866,1.019
67.896,1.020
67.926,1.025
67.956,1.025
67.986,1.024
68.016,1.029
68.046,1.023
68.076,1.028
68.106,1.026
68.136,1.018
68.166,1.013
68.196,1.011
68.226,1.023
68.256,1.030
68.286,1.001
68.316,0.974
68.346,1.042
68.376,1.054
68.406,1.083
68.436,1.069
68.466,1.047
68.496,1.021
68.526,1.004
68.556,0.990
68.586,1.004
68.616,1.017
68.646,1.030
68.676,1.035
68.706,1.032
68.736,1.022
68.766,1.011
68.796,1.013
68.826,1.026
68.856,1.031
68.886,1.020
68.916,1.016
68.946,1.021
68.976,1.024
69.006,1.024
69.036,1.021
69.066,1.016
69.096,1.022
69.126,1.027
69.156,1.026
69.186,1.021
69.216,1.021
69.246,1.027
69.276,1.023
69.306,1.026
69.336,1.025
69.366,1.025
69.396,1.019
69.426,1.024
69.456,1.027
69.486,1.030
69.516,1.036
69.546,1.029
69.576,1.032
69.606,1.028
69.636,1.026
69.666,1.025
69.696,1.033
69.726,1.019
69.756,1.021
69.786,1.022
69.816,1.032
69.846,1.031
69.876,1.024
69.906,1.024
69.936,1.030
69.966,1.019
69.996,1.020
70.026,1.019
70.056,1.024
70.086,1.030
70.116,1.027
70.146,1.034
70.176,1.029
70.206,1.026
70.236,1.031
70.266,1.027
70.296,1.027
70.326,1.023
70.356,1.021
70.386,1.026
70.416,1.025
70.446,1.022
70.476,1.028
70.506,1.021
70.536,1.033
70.566,1.038
70.596,1.030
70.626,1.030
70.656,1.027
70.686,1.024
70.716,1.027
70.746,1.025
70.776,1.024
70.806,1.024
70.836,1.028
70.866,1.030
70.896,1.031
70.926,1.032
70.956,1.032
70.986,1.028
71.016,1.025
71.046,1.024
71.076,1.025
71.106,1.024
71.136,1.029
71.166,1.022
71.196,1.035
71.226,1.031
71.256,1.025
71.286,1.026
71.316,1.028
71.346,1.024
71.376,1.025
71.406,1.026
71.436,1.026
71.466,1.022
71.496,1.026
71.526,1.025
71.556,1.027
71.586,1.037
71.616,1.029
71.646,1.027
71.676,1.026
71.706,1.023
71.736,1.022
71.766,1.034
71.796,1.026
71.826,1.020
71.856,1.032
71.886,1.039
71.916,1.021
71.946,1.026
71.976,1.030
72.006,1.025
72.036,1.028
72.066,1.027
72.096,1.031
72.126,1.026
72.156,1.029
72.186,1.030
72.216,1.026
72.246,1.029
72.276,1.032
72.306,1.026
72.336,1.026
72.366,1.023
72.396,1.021
72.426,1.026
72.456,1.021
72.486,1.025
72.516,1.026
72.546,1.033
72.576,1.030
72.606,1.027
72.636,1.026
72.666,1.029
72.696,1.030
72.726,1.027
72.756,1.028
72.786,1.029
72.816,1.029
72.846,1.025
72.876,1.027
72.906,1.026
72.936,1.027
72.966,1.026
72.996,1.030
73.026,1.026
73.056,1.026
73.086,1.026
73.116,1.027
73.146,1.028
73.176,1.021
73.206,1.026
73.236,1.031
73.266,1.029
73.296,1.026
73.326,1.030
73.356,1.029
73.386,1.026
73.416,1.032
73.446,1.028
73.476,1.028
73.506,1.028
73.536,1.028
73.566,1.027
73.596,1.028
73.626,1.032
73.656,1.024
73.686,1.025
73.716,1.031
73.746,1.032
73.776,1.025
73.806,1.026
73.836,1.028
73.866,1.028
73.896,1.027
73.926,1.031
73.956,1.022
73.986,1.028
74.016,1.031
74.046,1.029
74.076,1.025
74.106,1.027
74.136,1.024
74.166,1.026
74.196,1.030
74.226,1.031
74.256,1.027
74.286,1.026
74.316,1.025
74.346,1.028
74.376,1.030
74.406,1.025
74.436,1.027
74.466,1.031
74.496,1.030
74.526,1.027
74.556,1.034
74.586,1.034
74.616,1.027
74.646,1.024
74.676,1.027
74.706,1.028
74.736,1.031
74.766,1.032
74.796,1.022
74.826,1.030
74.856,1.031
74.886,1.029
74.916,1.025
74.946,1.025
74.976,1.028
75.006,1.027
75.036,1.030
75.066,1.027
75.096,1.027
75.126,1.030
75.156,1.028
75.186,1.027
75.216,1.027
75.246,1.028
75.276,1.028
75.306,1.027
75.336,1.032
75.366,1.033
75.396,1.032
75.426,1.028
75.456,1.024
75.486,1.024
75.516,1.027
75.546,1.028
75.576,1.032
75.606,1.018
75.636,1.031
75.666,1.034
75.696,1.027
75.726,1.025
75.756,1.025
75.786,1.030
75.816,1.028
75.846,1.026
75.876,1.028
75.906,1.030
75.936,1.028
75.966,1.026
75.996,1.025
76.026,1.025
76.056,1.029
76.086,1.022
76.116,1.027
76.146,1.030
76.176,1.032
76.206,1.028
76.236,1.024
76.266,1.025
76.296,1.025
76.326,1.027
76.356,1.033
76.386,1.019
76.416,1.032
76.446,1.035
76.476,1.028
76.506,1.030
76.536,1.028
76.566,1.025
76.596,1.030
76.626,1.028
76.656,1.027
76.686,1.027
76.716,1.027
76.746,1.028
76.776,1.031
76.806,1.028
76.836,1.030
76.866,1.028
76.896,1.027
76.926,1.030
76.956,1.031
76.986,1.034
77.016,1.028
77.046,1.027
77.076,1.028
77.106,1.026
77.136,1.030
77.166,1.032
77.196,1.021
77.226,1.029
77.256,1.038
77.286,1.026
77.316,1.026
77.346,1.031
77.376,1.027
77.406,1.028
77.436,1.028
77.466,1.030
77.496,1.028
77.526,1.027
77.556,1.028
77.586,1.029
77.616,1.034
77.646,1.027
77.676,1.025
77.706,1.030
77.736,1.029
77.766,1.027
77.796,1.034
77.826,1.034
77.856,1.026
77.886,1.027
77.916,1.026
77.946,1.025
77.976,1.030
78.006,1.033
78.036,1.021
78.066,1.031
78.096,1.034
78.126,1.029
78.156,1.028
78.186,1.028
78.216,1.026
78.246,1.027
78.276,1.030
78.306,1.029
78.336,1.028
78.366,1.030
78.396,1.029
78.426,1.031
78.456,1.031
78.486,1.028
78.516,1.026
78.546,1.025
78.576,1.026
78.606,1.026
78.636,1.025
78.666,1.036
78.696,1.032
78.726,1.025
78.756,1.025
78.786,1.029
78.816,1.028
78.846,1.028
78.876,1.025
78.906,1.029
78.936,1.032
78.966,1.032
78.996,1.026
79.026,1.025
79.056,1.029
79.086,1.028
79.116,1.031
79.146,1.028
79.176,1.029
79.206,1.031
79.236,1.028
79.266,1.028
79.296,1.028
79.326,1.029
79.356,1.029
79.386,1.026
79.416,1.030
79.446,1.031
79.476,1.028
79.506,1.031
79.536,1.028
79.566,1.026
79.596,1.026
79.626,1.029
79.656,1.025
79.686,1.028
79.716,1.026
79.746,1.035
79.776,1.032
79.806,1.029
79.836,1.027
79.866,1.026
79.896,1.026
79.926,1.028
79.956,1.029
79.986,1.029
80.016,1.028
80.046,1.029
80.076,1.033
80.106,1.032
80.136,1.025
80.166,1.031
80.196,1.028
80.226,1.032
80.256,1.029
80.286,1.033
80.316,1.035
80.346,1.027
80.376,1.024
80.406,1.026
80.436,1.025
80.466,1.033
80.496,1.036
80.526,1.021
80.556,1.030
80.586,1.032
80.616,1.030
80.646,1.029
80.676,1.028
80.706,1.028
80.736,1.030
80.766,1.030
80.796,1.026
80.826,1.029
80.856,1.030
80.886,1.027
80.916,1.032
80.946,1.032
80.976,1.026
81.006,1.026
81.036,1.030
81.066,1.028
81.096,1.030
81.126,1.029
81.156,1.032
81.186,1.033
81.216,1.030
81.246,1.026
81.276,1.026
81.306,1.030
81.336,1.029
81.366,1.029
81.396,1.022
81.426,1.029
81.456,1.032
81.486,1.033
81.516,1.027
81.546,1.026
81.576,1.026
81.606,1.026
81.636,1.029
81.666,1.030
81.696,1.029
81.726,1.029
81.756,1.030
81.786,1.027
81.816,1.029
81.846,1.030
81.876,1.029
81.906,1.027
81.936,1.030
81.966,1.029
81.996,1.029
82.026,1.032
82.056,1.029
82.086,1.030
82.116,1.031
82.146,1.027
82.176,1.023
82.206,1.030
82.236,1.026
82.266,1.029
82.296,1.023
82.326,1.027
82.356,1.033
82.386,1.037
82.416,1.027
82.446,1.025
82.476,1.026
82.506,1.028
82.536,1.030
82.566,1.032
82.596,1.032
82.626,1.031
82.656,1.029
82.686,1.026
82.716,1.030
82.746,1.029
82.776,1.027
82.806,1.026
82.836,1.030
82.866,1.028
82.896,1.026
82.926,1.032
82.956,1.030
82.986,1.033
83.016,1.028
83.046,1.027
83.076,1.026
83.106,1.028
83.136,1.026
83.166,1.025
83.196,1.024
83.226,1.030
83.256,1.033
83.286,1.029
83.316,1.025
83.346,1.028
83.376,1.028
83.406,1.024
83.436,1.026
83.466,1.029
83.496,1.029
83.526,1.025
83.556,1.029
83.586,1.028
83.616,1.030
83.646,1.028
83.676,1.026
83.706,1.029
83.736,1.030
83.766,1.029
83.796,1.032
83.826,1.030
83.856,1.026
83.886,1.025
83.916,1.030
83.946,1.033
83.976,1.020
84.006,1.030
84.036,1.034
84.066,1.027
84.096,1.029
84.126,1.030
84.156,1.024
84.186,1.029
84.216,1.034
84.246,1.033
84.276,1.028
84.306,1.028
84.336,1.027
84.366,1.028
84.396,1.032
84.426,1.027
84.456,1.030
84.486,1.026
84.516,1.026
84.546,1.031
84.576,1.027
84.606,1.037
84.636,1.031
84.666,1.027
84.696,1.030
84.726,1.030
84.756,1.027
84.786,1.027
84.816,1.028
84.846,1.024
84.876,1.035
84.906,1.032
84.936,1.029
84.966,1.026
84.996,1.029
85.026,1.027
85.056,1.030
85.086,1.033
85.116,1.030
85.146,1.029
85.176,1.027
85.206,1.028
85.236,1.027
85.266,1.033
85.296,1.029
85.326,1.027
85.356,1.030
85.386,1.028
85.416,1.028
85.446,1.023
85.476,1.037
85.506,1.034
85.536,1.026
85.566,1.024
85.596,1.028
85.626,1.028
85.656,1.027
85.686,1.033
85.716,1.029
85.746,1.030
85.776,1.034
85.806,1.027
85.836,1.029
85.866,1.026
85.896,1.027
85.926,1.032
85.956,1.034
85.986,1.032
86.016,1.031
86.046,1.030
86.076,1.033
86.106,1.034
86.136,1.030
86.166,1.030
86.196,1.031
86.226,1.031
86.256,1.028
86.286,1.026
86.316,1.034
86.346,1.033
86.376,1.034
86.406,1.027
86.436,1.028
86.466,1.028
86.496,1.030
86.526,1.028
86.556,1.024
86.586,1.024
86.616,1.025
86.646,1.034
86.676,1.033
86.706,1.030
86.736,1.030
86.766,1.034
86.796,1.040
86.826,1.034
86.856,1.030
86.886,1.031
86.916,1.025
86.946,1.028
86.976,1.028
87.006,1.027
87.036,1.028
87.066,1.028
87.096,1.035
87.126,1.038
87.156,1.041
87.186,1.038
87.216,1.033
87.246,1.024
87.276,1.023
87.306,1.024
87.336,1.021
87.366,1.021
87.396,1.027
87.426,1.024
87.456,1.037
87.486,1.043
87.516,1.041
87.546,1.034
87.576,1.029
87.606,1.024
87.636,1.021
87.666,1.024
87.696,1.025
87.726,1.025
87.756,1.028
87.786,1.035
87.816,1.037
87.846,1.037
87.876,1.033
87.906,1.034
87.936,1.028
87.966,1.027
87.996,1.020
88.026,1.024
88.056,1.030
88.086,1.028
88.116,1.036
88.146,1.037
88.176,1.037
88.206,1.037
88.236,1.034
88.266,1.019
88.296,1.028
88.326,1.034
88.356,1.024
88.386,1.021
88.416,1.023
88.446,1.033
88.476,1.042
88.506,1.042
88.536,1.040
88.566,1.034
88.596,1.030
88.626,1.025
88.656,1.021
88.686,1.025
88.716,1.021
88.746,1.021
88.776,1.024
88.806,1.034
88.836,1.047
88.866,1.040
88.896,1.033
88.926,1.027
88.956,1.026
88.986,1.028
89.016,1.021
89.046,1.019
89.076,1.027
89.106,1.034
89.136,1.034
89.166,1.034
89.196,1.034
89.226,1.034
89.256,1.031
89.286,1.030
89.316,1.028
89.346,1.027
89.376,1.021
89.406,1.021
89.436,1.031
89.466,1.040
89.496,1.040
89.526,1.040
89.556,1.036
89.586,1.035
89.616,1.031
89.646,1.021
89.676,1.019
89.706,1.022
89.736,1.025
89.766,1.041
89.796,1.030
89.826,1.043
89.856,1.040
89.886,1.034
89.916,1.031
89.946,1.029
89.976,1.022
90.006,1.022
90.036,1.021
90.066,1.025
90.096,1.024
90.126,1.033
90.156,1.039
90.186,1.040
90.216,1.042
90.246,1.035
90.276,1.031
90.306,1.028
90.336,1.029
90.366,1.027
90.396,1.024
90.426,1.023
90.456,1.027
90.486,1.037
90.516,1.044
90.546,1.042
90.576,1.028
90.606,1.034
90.636,1.032
90.666,1.024
90.696,1.022
90.726,1.022
90.756,1.030
90.786,1.036
90.816,1.041
90.846,1.040
90.876,1.035
90.906,1.034
90.936,1.032
90.966,1.031
90.996,1.024
91.026,1.029
91.056,1.027
91.086,1.028
91.116,1.037
91.146,1.040
91.176,1.016
91.206,1.034
91.236,1.032
91.266,1.036
91.296,1.031
91.326,1.025
91.356,1.017
91.386,1.025
91.416,1.028
91.446,1.034
91.476,1.046
91.506,1.037
91.536,1.038
91.566,1.035
91.596,1.032
91.626,1.031
91.656,1.025
91.686,1.024
91.716,1.034
91.746,1.036
91.776,1.038
91.806,1.038
91.836,1.033
91.866,1.026
91.896,1.027
91.926,1.033
91.956,1.024
91.986,1.028
92.016,1.036
92.046,1.038
92.076,1.026
92.106,1.039
92.136,1.042
92.166,1.033
92.196,1.026
92.226,1.027
92.256,1.030
92.286,1.029
92.316,1.028
92.346,1.035
92.376,1.035
92.406,1.032
92.436,1.033
92.466,1.038
92.496,1.032
92.526,1.032
92.556,1.033
92.586,1.029
92.616,1.029
92.646,1.026
92.676,1.029
92.706,1.036
92.736,1.031
92.766,1.026
92.796,1.036
92.826,1.039
92.856,1.036
92.886,1.028
92.916,1.036
92.946,1.030
92.976,1.032
93.006,1.033
93.036,1.030
93.066,1.035
93.096,1.032
93.126,1.028
93.156,1.032
93.186,1.033
93.216,1.035
93.246,1.033
93.276,1.036
93.306,1.035
93.336,1.030
93.366,1.025
93.396,1.031
93.426,1.029
93.456,1.032
93.486,1.033
93.516,1.026
93.546,1.038
93.576,1.041
93.606,1.039
93.636,1.035
93.666,1.028
93.696,1.030
93.726,1.026
93.756,1.025
93.786,1.028
93.816,1.032
93.846,1.032
93.876,1.036
93.906,1.038
93.936,1.036
93.966,1.034
93.996,1.032
94.026,1.031
94.056,1.029
94.086,1.032
94.116,1.029
94.146,1.028
94.176,1.032
94.206,1.035
94.236,1.037
94.266,1.032
94.296,1.032
94.326,1.032
94.356,1.039
94.386,1.034
94.416,1.024
94.446,1.026
94.476,1.033
94.506,1.031
94.536,1.034
94.566,1.038
94.596,1.032
94.626,1.035
94.656,1.031
94.686,1.032
94.716,1.032
94.746,1.031
94.776,1.035
94.806,1.034
94.836,1.038
94.866,1.035
94.896,1.029
94.926,1.031
94.956,1.028
94.986,1.032
95.016,1.037
95.046,1.022
95.076,1.031
95.106,1.038
95.136,1.039
95.166,1.035
95.196,1.032
95.226,1.033
95.256,1.030
95.286,1.032
95.316,1.032
95.346,1.033
95.376,1.033
95.406,1.032
95.436,1.033
95.466,1.036
95.496,1.029
95.526,1.029
95.556,1.029
95.586,1.028
95.616,1.036
95.646,1.032
95.676,1.031
95.706,1.029
95.736,1.035
95.766,1.035
95.796,1.033
95.826,1.035
95.856,1.033
95.886,1.038
95.916,1.033
95.946,1.029
95.976,1.029
96.006,1.029
96.036,1.031
96.066,1.034
96.096,1.034
96.126,1.035
96.156,1.032
96.186,1.035
96.216,1.034
96.246,1.033
96.276,1.029
96.306,1.030
96.336,1.028
96.366,1.030
96.396,1.032
96.426,1.036
96.456,1.036
96.486,1.035
96.516,1.029
96.546,1.032
96.576,1.033
96.606,1.032
96.636,1.033
96.666,1.032
96.696,1.036
96.726,1.038
96.756,1.031
96.786,1.029
96.816,1.033
96.846,1.032
96.876,1.033
96.906,1.031
96.936,1.029
96.966,1.029
96.996,1.031
97.026,1.031
97.056,1.035
97.086,1.031
97.116,1.031
97.146,1.036
97.176,1.032
97.206,1.035
97.236,1.038
97.266,1.033
97.296,1.032
97.326,1.032
97.356,1.035
97.386,1.033
97.416,1.027
97.446,1.036
97.476,1.026
97.506,1.036
97.536,1.036
97.566,1.032
97.596,1.032
97.626,1.030
97.656,1.031
97.686,1.032
97.716,1.033
97.746,1.032
97.776,1.032
97.806,1.035
97.836,1.035
97.866,1.038
97.896,1.036
97.926,1.031
97.956,1.032
97.986,1.032
98.016,1.035
98.046,1.032
98.076,1.032
98.106,1.031
98.136,1.032
98.166,1.032
98.196,1.037
98.226,1.025
98.256,1.032
98.286,1.038
98.316,1.035
98.346,1.031
98.376,1.029
98.406,1.033
98.436,1.029
98.466,1.033
98.496,1.036
98.526,1.035
98.556,1.032
98.586,1.032
98.616,1.035
98.646,1.032
98.676,1.036
98.706,1.035
98.736,1.030
98.766,1.033
98.796,1.036
98.826,1.036
98.856,1.032
98.886,1.032
98.916,1.029
98.946,1.035
98.976,1.036
99.006,1.040
99.036,1.021
99.066,1.036
99.096,1.040
99.126,1.030
99.156,1.030
99.186,1.033
99.216,1.035
99.246,1.032
99.276,1.035
99.306,1.033
99.336,1.032
99.366,1.033
99.396,1.032
99.426,1.032
99.456,1.036
99.486,1.029
99.516,1.036
99.546,1.036
99.576,1.030
99.606,1.032
99.636,1.040
99.666,1.037
99.696,1.030
99.726,1.029
99.756,1.030
99.786,1.030
99.816,1.036
99.846,1.037
99.876,1.026
99.906,1.033
99.936,1.039
99.966,1.035
99.996,1.029
100.026,1.029
100.056,1.030
100.086,1.036
100.116,1.035
100.146,1.035
100.176,1.033
100.206,1.035
100.236,1.035
100.266,1.032
100.296,1.036
100.326,1.033
100.356,1.033
100.386,1.036
100.416,1.036
100.446,1.039
100.476,1.033
100.506,1.035
100.536,1.029
100.566,1.032
100.596,1.035
100.626,1.043
100.656,1.025
100.686,1.033
100.716,1.037
100.746,1.032
100.776,1.032
100.806,1.033
100.836,1.030
100.866,1.035
100.896,1.033
100.926,1.035
100.956,1.033
100.986,1.033
101.016,1.032
101.046,1.033
101.076,1.036
101.106,1.035
101.136,1.030
101.166,1.030
101.196,1.029
101.226,1.035
101.256,1.033
101.286,1.037
101.316,1.033
101.346,1.027
101.376,1.032
101.406,1.032
101.436,1.032
101.466,1.029
101.496,1.030
101.526,1.030
101.556,1.039
101.586,1.037
101.616,1.036
101.646,1.034
101.676,1.030
101.706,1.034
101.736,1.032
101.766,1.032
101.796,1.032
101.826,1.032
101.856,1.032
101.886,1.032
101.916,1.035
101.946,1.033
101.976,1.036
102.006,1.032
102.036,1.032
102.066,1.032
102.096,1.037
102.126,1.039
102.156,1.035
102.186,1.029
102.216,1.033
102.246,1.033
102.276,1.033
102.306,1.034
102.336,1.025
102.366,1.036
102.396,1.040
102.426,1.033
102.456,1.032
102.486,1.034
102.516,1.032
102.546,1.034
102.576,1.032
102.606,1.032
102.636,1.032
102.666,1.033
102.696,1.035
102.726,1.033
102.756,1.035
102.786,1.030
102.816,1.030
102.846,1.036
102.876,1.033
102.906,1.035
102.936,1.037
102.966,1.036
102.996,1.035
103.026,1.029
103.056,1.035
103.086,1.033
103.116,1.033
103.146,1.039
103.176,1.027
103.206,1.036
103.236,1.037
103.266,1.035
103.296,1.032
103.326,1.032
103.356,1.032
103.386,1.037
103.416,1.036
103.446,1.036
103.476,1.032
103.506,1.036
103.536,1.034
103.566,1.037
103.596,1.034
103.626,1.029
103.656,1.033
103.686,1.032
103.716,1.030
103.746,1.029
103.776,1.039
103.806,1.037
103.836,1.035
103.866,1.029
103.896,1.032
103.926,1.032
103.956,1.036
103.986,1.039
104.016,1.026
104.046,1.034
104.076,1.040
104.106,1.036
104.136,1.032
104.166,1.032
104.196,1.033
104.226,1.034
104.256,1.033
104.286,1.036
104.316,1.034
104.346,1.034
104.376,1.033
104.406,1.035
104.436,1.034
104.466,1.037
104.496,1.034
104.526,1.029
104.556,1.032
104.586,1.032
104.616,1.034
104.646,1.032
104.676,1.040
104.706,1.037
104.736,1.033
104.766,1.030
104.796,1.032
104.826,1.034
104.856,1.036
104.886,1.036
104.916,1.027
104.946,1.037
104.976,1.034
105.006,1.036
105.036,1.034
105.066,1.032
105.096,1.032
105.126,1.034
105.156,1.036
105.186,1.036
105.216,1.032
105.246,1.034
105.276,1.035
105.306,1.033
105.336,1.035
105.366,1.035
105.396,1.032
105.426,1.032
105.456,1.034
105.486,1.030
105.516,1.032
105.546,1.040
105.576,1.037
105.606,1.030
105.636,1.032
105.666,1.030
105.696,1.035
105.726,1.036
105.756,1.040
105.786,1.026
105.816,1.037
105.846,1.037
105.876,1.032
105.906,1.032
105.936,1.030
105.966,1.032
105.996,1.034
106.026,1.034
106.056,1.034
106.086,1.034
106.116,1.033
106.146,1.035
106.176,1.030
106.206,1.034
106.236,1.037
106.266,1.032
106.296,1.037
106.326,1.033
106.356,1.036
106.386,1.034
106.416,1.030
106.446,1.032
106.476,1.032
106.506,1.039
106.536,1.040
106.566,1.026
106.596,1.034
106.626,1.039
106.656,1.034
106.686,1.033
106.716,1.032
106.746,1.034
106.776,1.034
106.806,1.032
106.836,1.034
106.866,1.033
106.896,1.032
106.926,1.034
106.956,1.035
106.986,1.034
107.016,1.032
107.046,1.036
107.076,1.036
107.106,1.034
107.136,1.032
107.166,1.039
107.196,1.041
107.226,1.032
107.256,1.033
107.286,1.030
107.316,1.034
107.346,1.037
