df_hash,22ZHK4.8GUL1J
388.269,1.064
388.299,1.053
388.329,1.056
388.359,1.070
388.389,1.068
388.419,1.055
388.449,1.054
388.479,1.056
388.509,1.050
388.539,1.047
388.569,1.062
388.599,1.065
388.629,1.060
388.659,1.091
388.689,1.076
388.719,1.068
388.749,1.094
388.779,1.085
388.809,1.069
388.839,1.079
388.869,1.083
388.899,1.074
388.929,1.069
388.959,1.062
388.989,1.022
389.019,1.029
389.049,1.074
389.079,1.061
389.109,1.026
389.139,1.062
389.169,1.098
389.199,1.078
389.229,1.011
389.259,1.068
389.289,1.125
389.319,1.094
389.349,1.058
389.379,1.099
389.409,1.087
389.439,1.067
389.469,1.074
389.499,1.086
389.529,1.050
389.559,1.065
389.589,1.103
389.619,1.084
389.649,1.071
389.679,1.090
389.709,1.096
389.739,1.081
389.769,1.080
389.799,1.086
389.829,1.094
389.859,1.085
389.889,1.098
389.919,1.115
389.949,1.099
389.979,1.092
390.009,1.088
390.039,1.089
390.069,1.078
390.099,1.071
390.129,1.080
390.159,1.089
390.189,1.082
390.219,1.085
390.249,1.085
390.279,1.085
390.309,1.088
390.339,1.087
390.369,1.089
390.399,1.089
390.429,1.088
390.459,1.084
390.489,1.089
390.519,1.087
390.549,1.083
390.579,1.082
390.609,1.087
390.639,1.090
390.669,1.091
390.699,1.093
390.729,1.088
390.759,1.096
390.789,1.104
390.819,1.108
390.849,1.106
390.879,1.107
390.909,1.104
390.939,1.100
390.969,1.096
390.999,1.085
391.029,1.083
391.059,1.091
391.089,1.097
391.119,1.094
391.149,1.126
391.179,1.126
391.209,1.103
391.239,1.097
391.269,1.094
391.299,1.062
391.329,1.062
391.359,1.062
391.389,1.043
391.419,1.042
391.449,1.048
391.479,1.044
391.509,1.050
391.539,1.052
391.569,1.059
391.599,1.057
391.629,1.063
391.659,1.053
391.689,1.051
391.719,1.070
391.749,1.067
391.779,1.061
391.809,1.062
391.839,1.069
391.869,1.068
391.899,1.066
391.929,1.062
391.959,1.059
391.989,1.073
392.019,1.075
392.049,1.071
392.079,1.072
392.109,1.079
392.139,1.085
392.169,1.080
392.199,1.083
392.229,1.082
392.259,1.077
392.289,1.077
392.319,1.080
392.349,1.082
392.379,1.077
392.409,1.081
392.439,1.077
392.469,1.072
392.499,1.073
392.529,1.080
392.559,1.089
392.589,1.086
392.619,1.080
392.649,1.088
392.679,1.089
392.709,1.082
392.739,1.089
392.769,1.088
392.799,1.090
392.829,1.088
392.859,1.084
392.889,1.101
392.919,1.112
392.949,1.125
392.979,1.121
393.009,1.109
393.039,1.077
393.069,1.065
393.099,1.047
393.129,1.048
393.159,1.033
393.189,1.043
393.219,1.032
393.249,0.998
393.279,0.991
393.309,0.981
393.339,0.946
393.369,0.949
393.399,0.965
393.429,0.970
393.459,0.990
393.489,1.027
393.519,1.051
393.549,1.064
393.579,1.037
393.609,1.051
393.639,0.986
393.669,0.977
393.699,1.045
393.729,1.056
393.759,1.029
393.789,1.010
393.819,1.000
393.849,0.979
393.879,0.967
393.909,0.974
393.939,0.986
393.969,0.984
393.999,0.971
394.029,0.973
394.059,0.999
394.089,1.010
394.119,1.010
394.149,1.000
394.179,0.968
394.209,0.985
394.239,1.009
394.269,1.017
394.299,1.043
394.329,1.067
394.359,1.097
394.389,1.081
394.419,1.050
394.449,1.022
394.479,0.996
394.509,0.967
394.539,0.956
394.569,0.901
394.599,0.918
394.629,0.937
394.659,0.917
394.689,1.015
394.719,1.021
394.749,0.998
394.779,1.060
394.809,1.060
394.839,1.022
394.869,1.057
394.899,1.088
394.929,1.061
394.959,1.061
394.989,1.070
395.019,1.068
395.049,1.085
395.079,1.104
395.109,1.080
395.139,1.073
395.169,1.091
395.199,1.084
395.229,1.083
395.259,1.086
395.289,1.089
395.319,1.083
395.349,1.075
395.379,1.079
395.409,1.103
395.439,1.089
395.469,1.075
395.499,1.089
395.529,1.102
395.559,1.088
395.589,1.079
395.619,1.084
395.649,1.081
395.679,1.069
395.709,1.074
395.739,1.076
395.769,1.084
395.799,1.073
395.829,1.066
395.859,1.078
395.889,1.079
395.919,1.074
395.949,1.081
395.979,1.105
396.009,1.117
396.039,1.103
396.069,1.106
396.099,1.109
396.129,1.062
396.159,1.084
396.189,1.062
396.219,1.051
396.249,1.077
396.279,1.062
396.309,1.029
396.339,1.018
396.369,1.018
396.399,1.027
396.429,1.015
396.459,1.024
396.489,1.024
396.519,1.020
396.549,1.049
396.579,1.076
396.609,1.074
396.639,1.072
396.669,1.014
396.699,0.891
396.729,0.943
396.759,0.983
396.789,1.014
396.819,1.028
396.849,1.040
396.879,1.082
396.909,1.098
396.939,1.122
396.969,1.113
396.999,1.111
397.029,1.118
397.059,1.105
397.089,1.109
397.119,1.094
397.149,1.095
397.179,1.096
397.209,1.085
397.239,1.077
397.269,1.078
397.299,1.087
397.329,1.084
397.359,1.083
397.389,1.079
397.419,1.071
397.449,1.077
397.479,1.080
397.509,1.085
397.539,1.081
397.569,1.079
397.599,1.084
397.629,1.082
397.659,1.079
397.689,1.072
397.719,1.073
397.749,1.068
397.779,1.071
397.809,1.070
397.839,1.075
397.869,1.078
397.899,1.075
397.929,1.077
397.959,1.079
397.989,1.071
398.019,1.080
398.049,1.084
398.079,1.082
398.109,1.084
398.139,1.087
398.169,1.084
398.199,1.089
398.229,1.081
398.259,1.086
398.289,1.087
398.319,1.085
398.349,1.079
398.379,1.084
398.409,1.077
398.439,1.082
398.469,1.084
398.499,1.090
398.529,1.087
398.559,1.087
398.589,1.091
398.619,1.082
398.649,1.081
398.679,1.083
398.709,1.090
398.739,1.080
398.769,1.076
398.799,1.084
398.829,1.086
398.859,1.085
398.889,1.079
398.919,1.083
398.949,1.081
398.979,1.076
399.009,1.087
399.039,1.086
399.069,1.077
399.099,1.081
399.129,1.086
399.159,1.077
399.189,1.085
399.219,1.086
399.249,1.092
399.279,1.090
399.309,1.083
399.339,1.078
399.369,1.088
399.399,1.085
399.429,1.082
399.459,1.084
399.489,1.076
399.519,1.087
399.549,1.084
399.579,1.082
399.609,1.080
399.639,1.085
399.669,1.086
399.699,1.084
399.729,1.081
399.759,1.081
399.789,1.081
399.819,1.087
399.849,1.089
399.879,1.087
399.909,1.086
399.939,1.088
399.969,1.080
399.999,1.079
400.029,1.083
400.059,1.087
400.089,1.082
400.119,1.085
400.149,1.084
400.179,1.088
400.209,1.085
400.239,1.086
400.269,1.084
400.299,1.087
400.329,1.086
400.359,1.086
400.389,1.083
400.419,1.084
400.449,1.086
400.479,1.090
400.509,1.084
400.539,1.086
400.569,1.087
400.599,1.087
400.629,1.087
400.659,1.083
400.689,1.084
400.719,1.086
400.749,1.086
400.779,1.079
400.809,1.085
400.839,1.083
400.869,1.089
400.899,1.089
400.929,1.088
400.959,1.083
400.989,1.083
401.019,1.107
401.049,1.106
401.079,1.138
401.109,1.115
401.139,1.090
401.169,1.144
401.199,1.101
401.229,1.101
401.259,1.104
401.289,1.084
401.319,1.059
401.349,1.006
401.379,1.006
401.409,0.996
401.439,0.989
401.469,0.981
401.499,0.970
401.529,0.969
401.559,0.985
401.589,0.988
401.619,0.984
401.649,1.000
401.679,1.013
401.709,1.024
401.739,1.021
401.769,1.016
401.799,1.002
401.829,0.982
401.859,0.988
401.889,0.988
401.919,1.001
401.949,1.000
401.979,0.993
402.009,1.011
402.039,1.017
402.069,1.011
402.099,1.008
402.129,0.999
402.159,1.020
402.189,1.024
402.219,1.010
402.249,1.010
402.279,1.007
402.309,1.018
402.339,1.025
402.369,1.055
402.399,0.988
402.429,1.021
402.459,1.023
402.489,1.021
402.519,1.032
402.549,1.068
402.579,1.018
402.609,0.989
402.639,1.006
402.669,0.977
402.699,0.987
402.729,1.049
402.759,1.043
402.789,1.074
402.819,1.065
402.849,0.996
402.879,0.960
402.909,0.966
402.939,0.888
402.969,0.871
402.999,0.953
403.029,1.006
403.059,0.996
403.089,1.024
403.119,1.110
403.149,1.036
403.179,1.033
403.209,1.082
403.239,1.079
403.269,1.059
403.299,1.061
403.329,1.070
403.359,1.070
403.389,1.072
403.419,1.071
403.449,1.068
403.479,1.067
403.509,1.088
403.539,1.081
403.569,1.079
403.599,1.089
403.629,1.076
403.659,1.073
403.689,1.068
403.719,1.075
403.749,1.066
403.779,1.068
403.809,1.071
403.839,1.072
403.869,1.072
403.899,1.078
403.929,1.081
403.959,1.072
403.989,1.072
404.019,1.080
404.049,1.077
404.079,1.077
404.109,1.083
404.139,1.071
404.169,1.070
404.199,1.081
404.229,1.075
404.259,1.066
404.289,1.073
404.319,1.077
404.349,1.076
404.379,1.076
404.409,1.083
404.439,1.076
404.469,1.075
404.499,1.073
404.529,1.078
404.559,1.075
404.589,1.068
404.619,1.072
404.649,1.080
404.679,1.082
404.709,1.074
404.739,1.076
404.769,1.083
404.799,1.074
404.829,1.076
404.859,1.072
404.889,1.071
404.919,1.077
404.949,1.083
404.979,1.084
405.009,1.072
405.039,1.079
405.069,1.076
405.099,1.079
405.129,1.075
405.159,1.074
405.189,1.080
405.219,1.083
405.249,1.067
405.279,1.077
405.309,1.081
405.339,1.073
405.369,1.074
405.399,1.077
405.429,1.075
405.459,1.075
405.489,1.081
405.519,1.076
405.549,1.081
405.579,1.074
405.609,1.073
405.639,1.081
405.669,1.080
405.699,1.078
405.729,1.072
405.759,1.083
405.789,1.085
405.819,1.075
405.849,1.077
405.879,1.080
405.909,1.070
405.939,1.078
405.969,1.082
405.999,1.072
406.029,1.076
406.059,1.087
406.089,1.088
406.119,1.078
406.149,1.078
406.179,1.077
406.209,1.077
406.239,1.078
406.269,1.081
406.299,1.072
406.329,1.070
406.359,1.082
406.389,1.087
406.419,1.088
406.449,1.077
406.479,1.069
406.509,1.086
406.539,1.076
406.569,1.073
406.599,1.077
406.629,1.079
406.659,1.083
406.689,1.085
406.719,1.080
406.749,1.076
406.779,1.083
406.809,1.079
406.839,1.080
406.869,1.083
406.899,1.082
406.929,1.077
406.959,1.071
406.989,1.073
407.019,1.074
407.049,1.074
407.079,1.074
407.109,1.079
407.139,1.075
407.169,1.078
407.199,1.082
407.229,1.071
407.259,1.075
407.289,1.094
407.319,1.089
407.349,1.072
407.379,1.084
407.409,1.083
407.439,1.076
407.469,1.081
407.499,1.079
407.529,1.077
407.559,1.078
407.589,1.076
407.619,1.084
407.649,1.080
407.679,1.068
407.709,1.079
407.739,1.073
407.769,1.072
407.799,1.078
407.829,1.079
407.859,1.077
407.889,1.086
407.919,1.086
407.949,1.076
407.979,1.074
408.009,1.080
408.039,1.083
408.069,1.083
408.099,1.074
408.129,1.076
408.159,1.078
408.189,1.082
408.219,1.084
408.249,1.080
408.279,1.078
408.309,1.079
408.339,1.084
408.369,1.081
408.399,1.076
408.429,1.077
408.459,1.077
408.489,1.080
408.519,1.075
408.549,1.078
408.579,1.077
408.609,1.081
408.639,1.082
408.669,1.075
408.699,1.080
408.729,1.086
408.759,1.072
408.789,1.083
408.819,1.082
408.849,1.071
408.879,1.084
408.909,1.079
408.939,1.077
408.969,1.082
408.999,1.074
409.029,1.077
409.059,1.082
409.089,1.083
409.119,1.076
409.149,1.082
409.179,1.082
409.209,1.079
409.239,1.085
409.269,1.087
409.299,1.066
409.329,1.085
409.359,1.077
409.389,1.073
409.419,1.085
409.449,1.090
409.479,1.082
409.509,1.074
409.539,1.078
409.569,1.073
409.599,1.074
409.629,1.082
409.659,1.080
409.689,1.077
409.719,1.081
409.749,1.076
409.779,1.073
409.809,1.080
409.839,1.072
409.869,1.069
409.899,1.075
409.929,1.079
409.959,1.084
409.989,1.078
410.019,1.075
410.049,1.088
410.079,1.083
410.109,1.072
410.139,1.080
410.169,1.083
410.199,1.084
410.229,1.071
410.259,1.082
410.289,1.082
410.319,1.080
410.349,1.082
410.379,1.074
410.409,1.076
410.439,1.082
410.469,1.067
410.499,1.070
410.529,1.077
410.559,1.076
410.589,1.085
410.619,1.082
410.649,1.078
410.679,1.085
410.709,1.084
410.739,1.070
410.769,1.078
410.799,1.084
410.829,1.082
410.859,1.084
410.889,1.081
410.919,1.078
410.949,1.076
410.979,1.077
411.009,1.087
411.039,1.072
411.069,1.079
411.099,1.084
411.129,1.076
411.159,1.086
411.189,1.082
411.219,1.084
411.249,1.086
411.279,1.087
411.309,1.077
411.339,1.076
411.369,1.079
411.399,1.078
411.429,1.080
411.459,1.077
411.489,1.069
411.519,1.073
411.549,1.085
411.579,1.082
411.609,1.080
411.639,1.084
411.669,1.085
411.699,1.075
411.729,1.080
411.759,1.082
411.789,1.079
411.819,1.073
411.849,1.075
411.879,1.076
411.909,1.078
411.939,1.077
411.969,1.082
411.999,1.095
412.029,1.102
412.059,1.106
412.089,1.123
412.119,1.112
412.149,1.121
412.179,1.080
412.209,1.054
412.239,1.109
412.269,1.074
412.299,1.143
412.329,1.149
412.359,1.105
412.389,1.044
412.419,0.995
412.449,0.988
412.479,0.979
412.509,0.945
412.539,0.924
412.569,0.932
412.599,0.964
412.629,0.993
412.659,1.005
412.689,1.014
412.719,1.015
412.749,1.010
412.779,0.994
412.809,1.013
412.839,1.028
412.869,1.039
412.899,1.032
412.929,1.014
412.959,1.022
412.989,0.989
413.019,0.935
413.049,0.969
413.079,0.994
413.109,1.039
413.139,1.078
413.169,1.094
413.199,1.103
413.229,1.093
413.259,1.135
413.289,1.119
413.319,1.105
413.349,1.108
413.379,1.089
413.409,1.102
413.439,1.107
413.469,1.085
413.499,1.085
413.529,1.088
413.559,1.075
413.589,1.073
413.619,1.076
413.649,1.095
413.679,1.071
413.709,1.073
413.739,1.073
413.769,1.062
413.799,1.032
413.829,1.069
413.859,1.118
413.889,1.211
413.919,1.279
413.949,1.198
413.979,1.111
414.009,1.114
414.039,1.060
414.069,1.052
414.099,1.059
414.129,1.027
414.159,1.028
414.189,1.016
414.219,1.047
414.249,1.094
414.279,1.110
414.309,1.162
414.339,1.194
414.369,1.171
414.399,1.060
414.429,0.986
414.459,0.975
414.489,1.018
414.519,1.014
414.549,0.987
414.579,0.972
414.609,0.983
414.639,1.060
414.669,1.049
414.699,1.059
414.729,1.083
414.759,1.097
414.789,1.075
414.819,1.079
414.849,1.048
414.879,0.995
414.909,0.975
414.939,0.984
414.969,1.008
414.999,0.985
415.029,0.977
415.059,1.021
415.089,1.026
415.119,0.990
415.149,0.971
415.179,1.011
415.209,1.035
415.239,1.034
415.269,1.050
415.299,1.056
415.329,1.044
415.359,1.020
415.389,1.040
415.419,1.050
415.449,1.050
415.479,1.042
415.509,1.001
415.539,1.032
415.569,1.029
415.599,1.002
415.629,0.973
415.659,0.967
415.689,1.014
415.719,1.054
415.749,1.045
415.779,1.059
415.809,1.047
415.839,1.047
415.869,1.051
415.899,1.094
415.929,1.084
415.959,0.987
415.989,0.920
416.019,0.980
416.049,0.991
416.079,1.026
416.109,1.036
416.139,0.979
416.169,1.006
416.199,0.963
416.229,0.962
416.259,0.992
416.289,1.026
416.319,1.124
416.349,1.109
416.379,1.048
416.409,1.023
416.439,0.982
416.469,0.941
416.499,0.978
416.529,1.072
416.559,1.070
416.589,1.069
416.619,1.063
416.649,1.036
416.679,0.919
416.709,0.953
416.739,0.966
416.769,0.977
416.799,1.020
416.829,1.088
416.859,1.086
416.889,1.069
416.919,1.044
416.949,0.974
416.979,1.000
417.009,1.031
417.039,1.042
417.069,1.004
417.099,1.030
417.129,1.062
417.159,1.045
417.189,1.028
417.219,1.031
417.249,1.061
417.279,1.066
417.309,1.066
417.339,1.063
417.369,1.084
417.399,1.062
417.429,0.983
417.459,1.042
417.489,0.959
417.519,0.952
417.549,1.209
417.579,1.164
417.609,1.079
417.639,1.064
417.669,1.095
417.699,1.071
417.729,1.033
417.759,0.992
417.789,0.969
417.819,0.977
417.849,1.003
417.879,1.014
417.909,1.014
417.939,0.993
417.969,0.982
417.999,0.993
418.029,1.004
418.059,1.028
418.089,1.065
418.119,1.062
418.149,1.028
418.179,1.028
418.209,1.033
418.239,1.008
418.269,1.045
418.299,1.064
418.329,1.019
418.359,1.035
418.389,1.025
418.419,1.058
418.449,1.040
418.479,1.039
418.509,1.042
418.539,1.061
418.569,1.036
418.599,1.036
418.629,1.057
418.659,1.043
418.689,1.057
418.719,1.029
418.749,1.048
418.779,1.029
418.809,1.049
418.839,1.050
418.869,1.034
418.899,1.016
418.929,1.039
418.959,1.034
418.989,1.039
419.019,1.043
419.049,1.011
419.079,1.048
419.109,1.046
419.139,1.017
419.169,1.050
419.199,1.058
419.229,1.058
419.259,1.034
419.289,1.031
419.319,1.040
419.349,1.031
419.379,1.039
419.409,1.048
419.439,1.023
419.469,1.026
419.499,1.038
419.529,1.014
419.559,1.021
419.589,1.031
419.619,0.971
419.649,0.981
419.679,0.890
419.709,0.884
419.739,0.909
419.769,1.013
419.799,1.048
419.829,1.114
419.859,1.142
419.889,1.067
419.919,1.028
419.949,1.030
419.979,0.987
420.009,0.954
420.039,0.963
420.069,1.021
420.099,1.024
420.129,1.000
420.159,0.990
420.189,0.899
420.219,0.923
420.249,0.986
420.279,0.995
420.309,0.991
420.339,1.018
420.369,1.024
420.399,1.078
420.429,1.059
420.459,0.971
420.489,0.908
420.519,0.944
420.549,0.930
420.579,1.008
420.609,1.145
420.639,1.115
420.669,1.008
420.699,0.932
420.729,0.908
420.759,0.932
420.789,0.959
420.819,1.068
420.849,1.142
420.879,1.012
420.909,0.969
420.939,0.995
420.969,0.940
420.999,0.947
421.029,1.018
421.059,1.050
421.089,1.034
421.119,1.009
421.149,1.052
421.179,1.050
421.209,0.930
421.239,0.971
421.269,1.014
421.299,1.084
421.329,1.074
421.359,1.034
421.389,1.028
421.419,1.061
421.449,1.007
421.479,0.956
421.509,0.896
421.539,0.991
421.569,1.135
421.599,1.144
421.629,1.075
421.659,1.059
421.689,1.084
421.719,1.065
421.749,1.090
421.779,1.043
421.809,0.995
421.839,0.951
421.869,0.967
421.899,1.054
421.929,1.121
421.959,1.090
421.989,1.045
422.019,1.021
422.049,1.050
422.079,1.094
422.109,1.047
422.139,0.985
422.169,0.975
422.199,0.976
422.229,0.991
422.259,1.054
422.289,1.016
422.319,1.013
422.349,1.058
422.379,1.024
422.409,0.996
422.439,0.985
422.469,1.016
422.499,1.062
422.529,1.060
422.559,1.009
422.589,1.002
422.619,1.035
422.649,1.030
422.679,1.014
422.709,1.015
422.739,0.952
422.769,1.033
422.799,1.062
422.829,1.097
422.859,1.068
422.889,1.014
422.919,0.993
422.949,1.031
422.979,1.054
423.009,1.045
423.039,1.028
423.069,1.095
423.099,1.120
423.129,1.037
423.159,1.040
423.189,1.064
423.219,1.025
423.249,1.030
423.279,1.084
423.309,0.990
423.339,0.992
423.369,1.014
423.399,1.020
423.429,0.999
423.459,1.023
423.489,1.045
423.519,1.085
423.549,1.070
423.579,1.056
423.609,1.063
423.639,1.051
423.669,1.036
423.699,1.055
423.729,1.047
423.759,1.004
423.789,0.973
423.819,1.009
423.849,0.989
423.879,0.998
423.909,1.043
423.939,0.985
423.969,1.008
423.999,0.941
424.029,1.244
424.059,1.082
424.089,1.753
424.119,1.204
424.149,0.988
424.179,1.096
424.209,1.059
424.239,1.023
424.269,0.991
424.299,1.000
424.329,1.037
424.359,1.008
424.389,1.001
424.419,0.969
424.449,1.018
424.479,1.023
424.509,0.975
424.539,1.078
424.569,1.089
424.599,1.073
424.629,1.031
424.659,1.004
424.689,0.965
424.719,0.915
424.749,0.925
424.779,1.016
424.809,1.040
424.839,1.077
424.869,1.073
424.899,1.067
424.929,1.020
424.959,1.016
424.989,1.009
425.019,0.994
425.049,0.978
425.079,0.996
425.109,1.034
425.139,1.019
425.169,1.042
425.199,1.059
425.229,1.039
425.259,1.021
425.289,1.010
425.319,1.029
425.349,0.974
425.379,0.991
425.409,1.026
425.439,0.934
425.469,1.045
425.499,1.050
425.529,0.918
425.559,1.045
425.589,1.060
425.619,0.983
425.649,0.991
425.679,1.032
425.709,1.013
425.739,0.999
425.769,1.011
425.799,1.028
425.829,1.030
425.859,1.015
425.889,1.010
425.919,1.005
425.949,0.987
425.979,1.009
426.009,1.033
426.039,1.003
426.069,1.009
426.099,1.028
426.129,1.021
426.159,1.003
426.189,1.008
426.219,1.019
426.249,1.036
426.279,0.984
426.309,0.977
426.339,0.999
426.369,1.005
426.399,0.987
426.429,1.012
426.459,1.021
426.489,0.970
426.519,1.009
426.549,0.960
426.579,1.008
426.609,1.019
426.639,1.019
426.669,1.027
426.699,1.036
426.729,1.026
426.759,0.989
426.789,1.004
426.819,1.003
426.849,0.976
426.879,0.968
426.909,0.995
426.939,1.004
426.969,0.999
426.999,0.989
427.029,0.996
427.059,1.016
427.089,0.997
427.119,0.990
427.149,1.024
427.179,1.055
427.209,1.035
427.239,0.945
427.269,0.885
427.299,0.982
427.329,1.024
427.359,1.039
427.389,1.035
427.419,1.006
427.449,1.008
427.479,1.008
427.509,1.012
427.539,1.014
427.569,1.002
427.599,1.023
427.629,1.009
427.659,0.965
427.689,0.978
427.719,0.969
427.749,1.026
427.779,1.028
427.809,1.014
427.839,0.997
427.869,1.000
427.899,1.008
427.929,1.012
427.959,1.003
427.989,1.017
428.019,1.026
428.049,1.012
428.079,1.003
428.109,0.994
428.139,0.989
428.169,0.996
428.199,0.985
428.229,0.985
428.259,0.995
428.289,0.988
428.319,0.995
428.349,1.009
428.379,1.020
428.409,1.019
428.439,1.015
428.469,1.010
428.499,1.015
428.529,1.009
428.559,1.007
428.589,0.998
428.619,1.006
428.649,1.010
428.679,1.011
428.709,1.010
428.739,1.007
428.769,1.011
428.799,1.006
428.829,1.003
428.859,1.013
428.889,1.012
428.919,1.006
428.949,1.015
428.979,1.006
429.009,1.004
429.039,1.003
429.069,1.004
429.099,1.010
429.129,1.004
429.159,1.006
429.189,1.018
429.219,1.025
429.249,1.007
429.279,0.997
429.309,0.994
429.339,0.999
429.369,1.008
429.399,1.020
429.429,1.021
429.459,1.023
429.489,1.010
429.519,1.011
429.549,1.012
429.579,1.001
429.609,1.016
429.639,1.017
429.669,1.004
429.699,1.003
429.729,1.005
429.759,1.004
429.789,1.004
429.819,1.002
429.849,1.001
429.879,1.009
429.909,1.015
429.939,1.015
429.969,1.013
429.999,1.011
430.029,1.005
430.059,1.011
430.089,1.016
430.119,1.020
430.149,1.019
430.179,1.008
430.209,1.014
430.239,1.010
430.269,1.005
430.299,1.001
430.329,1.011
430.359,1.006
430.389,1.009
430.419,1.019
430.449,1.018
430.479,1.015
430.509,1.017
430.539,1.015
430.569,1.010
430.599,1.011
430.629,1.013
430.659,1.002
430.689,1.007
430.719,1.011
430.749,1.011
430.779,1.020
430.809,1.018
430.839,1.011
430.869,1.016
430.899,1.012
430.929,1.008
430.959,1.006
430.989,1.012
431.019,1.015
431.049,1.016
431.079,1.015
431.109,1.015
431.139,1.016
431.169,1.015
431.199,1.009
431.229,1.014
431.259,1.013
431.289,1.016
431.319,1.015
431.349,1.017
431.379,1.007
431.409,1.006
431.439,1.017
431.469,1.016
431.499,1.009
431.529,1.014
431.559,1.019
431.589,1.009
431.619,1.010
431.649,1.016
431.679,1.015
431.709,1.010
431.739,1.012
431.769,1.016
431.799,1.016
431.829,1.015
431.859,1.014
431.889,1.009
431.919,1.015
431.949,1.010
431.979,1.010
432.009,1.011
432.039,1.019
432.069,1.018
432.099,1.013
432.129,1.014
432.159,1.018
432.189,1.002
432.219,1.012
432.249,1.014
432.279,1.012
432.309,1.008
432.339,1.017
432.369,1.023
432.399,1.020
432.429,1.013
432.459,1.006
432.489,1.012
432.519,1.018
432.549,1.014
432.579,1.016
432.609,1.017
432.639,1.015
432.669,1.014
432.699,1.006
432.729,1.006
432.759,1.008
432.789,1.018
432.819,1.017
432.849,1.013
432.879,1.004
432.909,1.015
432.939,1.011
432.969,1.006
432.999,1.012
433.029,1.015
433.059,1.014
433.089,1.008
433.119,1.012
433.149,1.015
433.179,1.013
433.209,1.013
433.239,1.009
433.269,1.015
433.299,1.013
433.329,1.011
433.359,1.012
433.389,1.011
433.419,1.014
433.449,1.010
433.479,1.017
433.509,1.017
433.539,1.009
433.569,1.014
433.599,1.015
433.629,1.013
433.659,1.012
433.689,1.015
433.719,1.016
433.749,1.012
433.779,1.013
433.809,1.019
433.839,1.011
433.869,1.014
433.899,1.016
433.929,1.012
433.959,1.014
433.989,1.014
434.019,1.014
434.049,1.018
434.079,1.012
434.109,1.013
434.139,1.013
434.169,1.020
434.199,1.011
434.229,1.012
434.259,1.019
434.289,1.017
434.319,1.011
434.349,1.010
434.379,1.013
434.409,1.014
434.439,1.012
434.469,1.015
434.499,1.018
434.529,1.015
434.559,1.017
434.589,1.014
434.619,1.014
434.649,1.014
434.679,1.021
434.709,1.018
434.739,1.014
434.769,1.015
434.799,1.009
434.829,1.016
434.859,1.018
434.889,1.014
434.919,1.019
434.949,1.022
434.979,1.010
435.009,1.003
435.039,1.012
435.069,1.021
435.099,1.017
435.129,1.011
435.159,1.021
435.189,1.017
435.219,1.014
435.249,1.015
435.279,1.005
435.309,1.011
435.339,1.021
435.369,1.018
435.399,1.008
435.429,1.010
435.459,1.011
435.489,1.018
435.519,1.014
435.549,1.021
435.579,1.007
435.609,1.022
435.639,1.021
435.669,1.001
435.699,1.011
435.729,1.008
435.759,1.011
435.789,1.017
435.819,1.018
435.849,1.014
435.879,1.013
435.909,1.009
435.939,1.013
435.969,1.018
435.999,1.017
436.029,1.008
436.059,1.019
436.089,1.014
436.119,1.015
436.149,1.014
436.179,1.012
436.209,1.009
436.239,1.008
436.269,1.021
436.299,1.024
436.329,1.015
436.359,1.015
436.389,1.015
436.419,1.010
436.449,1.014
436.479,1.008
436.509,1.014
436.539,1.011
436.569,1.014
436.599,1.018
436.629,1.008
436.659,1.002
436.689,1.005
436.719,1.006
436.749,1.018
436.779,1.020
436.809,1.023
436.839,1.021
436.869,1.006
436.899,1.005
436.929,1.004
436.959,1.008
436.989,1.019
437.019,1.018
437.049,1.019
437.079,1.021
437.109,1.016
437.139,1.013
437.169,1.012
437.199,1.015
437.229,1.023
437.259,1.013
437.289,1.014
437.319,1.018
437.349,1.017
437.379,1.012
437.409,1.020
437.439,1.019
437.469,1.021
437.499,1.010
437.529,1.023
437.559,1.018
437.589,1.011
437.619,1.009
437.649,1.018
437.679,1.015
437.709,1.018
437.739,1.015
437.769,1.015
437.799,1.016
437.829,1.016
437.859,1.021
437.889,1.018
437.919,1.015
437.949,1.013
437.979,1.017
438.009,1.015
438.039,1.009
438.069,1.015
438.099,1.022
438.129,1.020
438.159,1.027
438.189,1.010
438.219,1.002
438.249,1.016
438.279,1.021
438.309,1.027
438.339,1.027
438.369,1.022
438.399,1.019
438.429,1.016
438.459,1.016
438.489,1.016
438.519,1.012
438.549,1.016
438.579,1.021
438.609,1.021
438.639,1.012
438.669,1.013
438.699,1.015
438.729,1.016
438.759,1.016
438.789,1.019
438.819,1.012
438.849,1.012
438.879,1.021
438.909,1.021
438.939,1.016
438.969,1.017
438.999,1.021
439.029,1.019
439.059,1.020
439.089,1.016
439.119,1.016
439.149,1.018
439.179,1.020
439.209,1.019
439.239,1.013
439.269,1.017
439.299,1.019
439.329,1.019
439.359,1.021
439.389,1.014
439.419,1.021
439.449,1.020
439.479,1.021
439.509,1.017
439.539,1.016
439.569,1.015
439.599,1.020
439.629,1.016
439.659,1.023
439.689,1.019
439.719,1.018
439.749,1.019
439.779,1.019
439.809,1.016
439.839,1.011
439.869,1.017
439.899,1.021
439.929,1.020
439.959,1.021
439.989,1.020
440.019,1.017
440.049,1.016
440.079,1.021
440.109,1.021
440.139,1.020
440.169,1.021
440.199,1.018
440.229,1.021
440.259,1.021
440.289,1.020
440.319,1.021
440.349,1.021
440.379,1.017
440.409,1.012
440.439,1.019
440.469,1.021
440.499,1.021
440.529,1.024
440.559,1.022
440.589,1.015
440.619,1.017
440.649,1.018
