df_hash,22ZHK4.S3ZK9C
743.219,1.025
743.249,1.034
743.279,1.022
743.309,1.027
743.339,1.023
743.369,1.012
743.399,1.027
743.429,1.026
743.459,1.019
743.489,1.038
743.519,1.031
743.549,1.016
743.579,1.029
743.609,1.007
743.639,1.006
743.669,1.005
743.699,1.022
743.729,1.038
743.759,1.030
743.789,1.016
743.819,1.010
743.849,1.028
743.879,1.093
743.909,1.060
743.939,1.042
743.969,1.107
743.999,1.096
744.029,1.086
744.059,1.073
744.089,1.002
744.119,0.978
744.149,0.912
744.179,0.944
744.209,0.978
744.239,0.986
744.269,1.002
744.299,1.043
744.329,1.008
744.359,1.014
744.389,0.981
744.419,1.052
744.449,1.078
744.479,1.062
744.509,1.016
744.539,0.960
744.569,0.992
744.599,1.000
744.629,1.005
744.659,0.995
744.689,0.969
744.719,0.990
744.749,1.046
744.779,1.050
744.809,1.073
744.839,1.046
744.869,1.034
744.899,1.043
744.929,1.048
744.959,1.027
744.989,1.053
745.019,0.993
745.049,0.998
745.079,1.037
745.109,1.062
745.139,1.021
745.169,0.999
745.199,1.014
745.229,0.956
745.259,1.001
745.289,1.006
745.319,1.009
745.349,1.018
745.379,1.035
745.409,1.037
745.439,1.043
745.469,1.022
745.499,1.050
745.529,1.044
745.559,1.023
745.589,0.995
745.619,1.001
745.649,1.021
745.679,1.009
745.709,1.017
745.739,1.015
745.769,1.015
745.799,1.028
745.829,1.022
745.859,1.014
745.889,1.021
745.919,1.054
745.949,1.055
745.979,1.039
746.009,1.045
746.039,1.067
746.069,1.055
746.099,1.044
746.129,1.042
746.159,1.025
746.189,1.021
746.219,1.018
746.249,0.991
746.279,0.973
746.309,0.975
746.339,1.012
746.369,1.028
746.399,1.052
746.429,1.061
746.459,1.074
746.489,1.077
746.519,1.035
746.549,1.010
746.579,1.026
746.609,1.067
746.639,1.050
746.669,1.032
746.699,1.002
746.729,0.985
746.759,0.975
746.789,0.985
746.819,1.019
746.849,1.036
746.879,1.041
746.909,1.037
746.939,1.021
746.969,1.001
746.999,1.005
747.029,1.002
747.059,1.020
747.089,1.030
747.119,1.023
747.149,1.032
747.179,1.030
747.209,1.014
747.239,1.012
747.269,1.019
747.299,1.018
747.329,1.017
747.359,1.028
747.389,1.025
747.419,1.027
747.449,1.027
747.479,1.019
747.509,1.008
747.539,1.013
747.569,1.017
747.599,1.021
747.629,1.030
747.659,1.026
747.689,1.025
747.719,1.021
747.749,1.014
747.779,1.019
747.809,1.021
747.839,1.021
747.869,1.019
747.899,1.025
747.929,1.028
747.959,1.025
747.989,1.025
748.019,1.021
748.049,1.017
748.079,1.014
748.109,1.019
748.139,1.021
748.169,1.024
748.199,1.020
748.229,1.026
748.259,1.021
748.289,1.020
748.319,1.025
748.349,1.025
748.379,1.015
748.409,1.017
748.439,1.036
748.469,1.046
748.499,1.062
748.529,1.082
748.559,1.054
748.589,1.027
748.619,1.011
748.649,0.992
748.679,0.969
748.709,0.974
748.739,1.010
748.769,1.027
748.799,1.036
748.829,1.054
748.859,1.047
748.889,1.004
748.919,0.978
748.949,0.995
748.979,1.021
749.009,1.050
749.039,1.057
749.069,1.073
749.099,1.070
749.129,1.025
749.159,0.989
749.189,0.980
749.219,1.007
749.249,1.038
749.279,1.053
749.309,1.051
749.339,1.046
749.369,1.046
749.399,1.014
749.429,1.014
749.459,1.011
749.489,1.022
749.519,1.033
749.549,1.047
749.579,1.041
749.609,1.026
749.639,1.022
749.669,1.025
749.699,1.024
749.729,1.026
749.759,1.027
749.789,1.028
749.819,1.025
749.849,1.034
749.879,1.033
749.909,1.024
749.939,1.034
749.969,1.034
749.999,1.032
750.029,1.038
750.059,1.037
750.089,1.033
750.119,1.032
750.149,1.034
750.179,1.034
750.209,1.024
750.239,1.022
750.269,1.024
750.299,1.026
750.329,1.034
750.359,1.032
750.389,1.031
750.419,1.027
750.449,1.021
750.479,1.021
750.509,1.026
750.539,1.027
750.569,1.031
750.599,1.033
750.629,1.039
750.659,1.037
750.689,1.028
750.719,1.023
750.749,1.032
750.779,1.027
750.809,1.063
750.839,1.062
750.869,1.066
750.899,1.081
750.929,1.057
750.959,1.048
750.989,1.092
751.019,1.049
751.049,1.038
751.079,1.029
751.109,1.007
751.139,0.996
751.169,1.010
751.199,0.998
751.229,0.998
751.259,0.991
751.289,0.977
751.319,0.976
751.349,0.977
751.379,0.947
751.409,0.950
751.439,0.979
751.469,0.983
751.499,1.025
751.529,1.085
751.559,1.136
751.589,1.145
751.619,1.104
751.649,1.053
751.679,1.006
751.709,0.971
751.739,0.952
751.769,0.961
751.799,0.988
751.829,1.029
751.859,1.053
751.889,1.073
751.919,1.061
751.949,1.046
751.979,1.026
752.009,1.022
752.039,1.016
752.069,1.019
752.099,1.013
752.129,1.035
752.159,1.035
752.189,1.030
752.219,1.032
752.249,1.032
752.279,1.026
752.309,1.027
752.339,1.026
752.369,1.030
752.399,1.027
752.429,1.026
752.459,1.023
752.489,1.035
752.519,1.038
752.549,1.037
752.579,1.027
752.609,1.028
752.639,1.029
752.669,1.026
752.699,1.029
752.729,1.028
752.759,1.030
752.789,1.030
752.819,1.031
752.849,1.033
752.879,1.029
752.909,1.021
752.939,1.026
752.969,1.029
752.999,1.027
753.029,1.021
753.059,1.018
753.089,1.020
753.119,1.021
753.149,1.026
753.179,1.022
753.209,1.027
753.239,1.033
753.269,1.033
753.299,1.034
753.329,1.024
753.359,1.022
753.389,1.028
753.419,1.030
753.449,1.028
753.479,1.028
753.509,1.028
753.539,1.026
753.569,1.024
753.599,1.026
753.629,1.026
753.659,1.025
753.689,1.027
753.719,1.031
753.749,1.031
753.779,1.025
753.809,1.024
753.839,1.026
753.869,1.024
753.899,1.023
753.929,1.030
753.959,1.028
753.989,1.021
754.019,1.031
754.049,1.029
754.079,1.027
754.109,1.029
754.139,1.029
754.169,1.026
754.199,1.026
754.229,1.027
754.259,1.025
754.289,1.026
754.319,1.026
754.349,1.029
754.379,1.030
754.409,1.029
754.439,1.024
754.469,1.028
754.499,1.026
754.529,1.026
754.559,1.028
754.589,1.028
754.619,1.021
754.649,1.029
754.679,1.029
754.709,1.026
754.739,1.026
754.769,1.030
754.799,1.025
754.829,1.033
754.859,1.052
754.889,1.065
754.919,1.062
754.949,1.071
754.979,1.054
755.009,1.049
755.039,1.049
755.069,1.044
755.099,1.050
755.129,1.045
755.159,1.029
755.189,1.008
755.219,0.998
755.249,0.997
755.279,0.961
755.309,0.957
755.339,0.979
755.369,0.992
755.399,1.000
755.429,1.027
755.459,1.042
755.489,1.042
755.519,1.042
755.549,1.035
755.579,1.025
755.609,1.028
755.639,1.031
755.669,1.025
755.699,1.029
755.729,1.034
755.759,1.039
755.789,1.038
755.819,1.031
755.849,1.039
755.879,1.041
755.909,1.041
755.939,1.037
755.969,1.034
755.999,1.028
756.029,1.032
756.059,1.037
756.089,1.033
756.119,1.034
756.149,1.029
756.179,1.034
756.209,1.041
756.239,1.033
756.269,1.030
756.299,1.032
756.329,1.039
756.359,1.037
756.389,1.038
756.419,1.036
756.449,1.037
756.479,1.028
756.509,1.027
756.539,1.028
756.569,1.033
756.599,1.034
756.629,1.032
756.659,1.033
756.689,1.021
756.719,1.028
756.749,1.042
756.779,1.043
756.809,1.045
756.839,1.046
756.869,1.062
756.899,1.069
756.929,1.011
756.959,0.990
756.989,1.006
757.019,1.028
757.049,1.039
757.079,1.039
757.109,1.050
757.139,1.052
757.169,1.041
757.199,1.030
757.229,1.033
757.259,1.035
757.289,1.035
757.319,1.034
757.349,1.037
757.379,1.041
757.409,1.042
757.439,1.042
757.469,1.033
757.499,1.033
757.529,1.033
757.559,1.032
757.589,1.043
757.619,1.041
757.649,1.041
757.679,1.038
757.709,1.037
757.739,1.035
757.769,1.032
757.799,1.037
757.829,1.037
757.859,1.036
757.889,1.041
757.919,1.061
757.949,1.073
757.979,1.053
758.009,1.012
758.039,0.994
758.069,0.982
758.099,0.999
758.129,1.031
758.159,1.044
758.189,1.049
758.219,1.055
758.249,1.047
758.279,1.036
758.309,1.027
758.339,1.028
758.369,1.043
758.399,1.051
758.429,1.051
758.459,1.049
758.489,1.044
758.519,1.037
758.549,1.027
758.579,1.028
758.609,1.034
758.639,1.039
758.669,1.036
758.699,1.035
758.729,1.038
758.759,1.032
758.789,1.036
758.819,1.038
758.849,1.032
758.879,1.033
758.909,1.038
758.939,1.034
758.969,1.035
758.999,1.037
759.029,1.042
759.059,1.044
759.089,1.056
759.119,1.061
759.149,1.045
759.179,1.031
759.209,1.029
759.239,1.020
759.269,0.998
759.299,1.012
759.329,1.022
759.359,1.018
759.389,0.976
759.419,0.968
759.449,1.008
759.479,1.059
759.509,1.080
759.539,1.120
759.569,1.140
759.599,1.125
759.629,1.070
759.659,1.020
759.689,0.978
759.719,0.928
759.749,0.931
759.779,1.016
759.809,1.097
759.839,1.114
759.869,1.101
759.899,1.075
759.929,1.061
759.959,0.999
759.989,0.991
760.019,0.995
760.049,1.025
760.079,1.047
760.109,1.052
760.139,1.061
760.169,1.060
760.199,1.054
760.229,1.042
760.259,1.050
760.289,1.044
760.319,1.054
760.349,1.060
760.379,1.049
760.409,1.050
760.439,1.051
760.469,1.036
760.499,1.021
760.529,1.014
760.559,1.012
760.589,1.012
760.619,1.021
760.649,1.038
760.679,1.048
760.709,1.051
760.739,1.041
760.769,1.033
760.799,1.036
760.829,1.031
760.859,1.036
760.889,1.029
760.919,1.040
760.949,1.043
760.979,1.044
761.009,1.051
761.039,1.034
761.069,1.036
761.099,1.044
761.129,1.040
761.159,1.043
761.189,1.038
761.219,1.043
761.249,1.042
761.279,1.035
761.309,1.036
761.339,1.041
761.369,1.031
761.399,1.039
761.429,1.042
761.459,1.040
761.489,1.041
761.519,1.041
761.549,1.035
761.579,1.031
761.609,1.031
761.639,1.034
761.669,1.042
761.699,1.038
761.729,1.044
761.759,1.045
761.789,1.040
761.819,1.038
761.849,1.027
761.879,1.035
761.909,1.035
761.939,1.031
761.969,1.027
761.999,1.033
762.029,1.028
762.059,1.024
762.089,1.039
762.119,1.037
762.149,1.055
762.179,1.046
762.209,1.036
762.239,1.035
762.269,1.036
762.299,1.028
762.329,1.031
762.359,1.037
762.389,1.029
762.419,1.033
762.449,1.032
762.479,1.027
762.509,1.036
762.539,1.036
762.569,1.037
762.599,1.037
762.629,1.034
762.659,1.033
762.689,1.029
762.719,1.034
762.749,1.041
762.779,1.034
762.809,1.027
762.839,1.028
762.869,1.034
762.899,1.032
762.929,1.031
762.959,1.035
762.989,1.032
763.019,1.031
763.049,1.032
763.079,1.031
763.109,1.031
763.139,1.037
763.169,1.030
763.199,1.032
763.229,1.032
763.259,1.036
763.289,1.032
763.319,1.027
763.349,1.028
763.379,1.033
763.409,1.036
763.439,1.041
763.469,1.039
763.499,1.042
763.529,1.029
763.559,1.029
763.589,1.031
763.619,1.031
763.649,1.034
763.679,1.033
763.709,1.032
763.739,1.033
763.769,1.034
763.799,1.030
763.829,1.032
763.859,1.031
763.889,1.033
763.919,1.032
763.949,1.034
763.979,1.032
764.009,1.032
764.039,1.031
764.069,1.030
764.099,1.041
764.129,1.033
764.159,1.033
764.189,1.032
764.219,1.029
764.249,1.030
764.279,1.031
764.309,1.022
764.339,1.031
764.369,1.039
764.399,1.037
764.429,1.036
764.459,1.032
764.489,1.031
764.519,1.035
764.549,1.031
764.579,1.032
764.609,1.033
764.639,1.031
764.669,1.031
764.699,1.033
764.729,1.034
764.759,1.031
764.789,1.028
764.819,1.031
764.849,1.034
764.879,1.028
764.909,1.031
764.939,1.035
764.969,1.027
764.999,1.031
765.029,1.042
765.059,1.042
765.089,1.033
765.119,1.023
765.149,1.028
765.179,1.029
765.209,1.028
765.239,1.028
765.269,1.028
765.299,1.035
765.329,1.035
765.359,1.031
765.389,1.041
765.419,1.043
765.449,1.040
765.479,1.031
765.509,1.040
765.539,1.036
765.569,1.038
765.599,1.039
765.629,1.034
765.659,1.036
765.689,1.041
765.719,1.038
765.749,1.040
765.779,1.038
765.809,1.041
765.839,1.044
765.869,1.044
765.899,1.043
765.929,1.047
765.959,1.055
765.989,1.057
766.019,1.041
766.049,1.065
766.079,1.068
766.109,1.055
766.139,1.052
766.169,1.054
766.199,1.047
766.229,1.036
766.259,1.029
766.289,1.034
766.319,1.029
766.349,1.030
766.379,1.026
766.409,1.030
766.439,1.038
766.469,1.034
766.499,1.026
766.529,1.047
766.559,1.042
766.589,1.017
766.619,1.030
766.649,1.025
766.679,1.030
766.709,1.044
766.739,1.029
766.769,1.044
766.799,1.046
766.829,1.039
766.859,1.046
766.889,1.049
766.919,1.044
766.949,1.041
766.979,1.050
767.009,1.042
767.039,1.033
767.069,1.042
767.099,1.047
767.129,1.049
767.159,1.046
767.189,1.043
767.219,1.045
767.249,1.040
767.279,1.043
767.309,1.038
767.339,1.039
767.369,1.039
767.399,1.046
767.429,1.042
767.459,1.045
767.489,1.035
767.519,1.031
767.549,1.041
767.579,1.042
767.609,1.033
767.639,1.047
767.669,1.050
767.699,1.044
767.729,1.037
767.759,1.040
767.789,1.040
767.819,1.050
767.849,1.047
767.879,1.054
767.909,1.040
767.939,1.039
767.969,1.035
767.999,1.036
768.029,1.051
768.059,1.042
768.089,1.048
768.119,1.052
768.149,1.051
768.179,1.052
768.209,1.067
768.239,1.075
768.269,1.060
768.299,1.038
768.329,1.052
768.359,1.051
768.389,1.038
768.419,1.062
768.449,1.056
768.479,1.065
768.509,1.058
768.539,1.045
768.569,1.055
768.599,1.062
768.629,1.049
768.659,1.033
768.689,1.029
768.719,1.016
768.749,0.996
768.779,0.977
768.809,0.986
768.839,0.967
768.869,0.993
768.899,0.996
768.929,1.002
768.959,1.012
768.989,1.025
769.019,1.050
769.049,1.075
769.079,1.079
769.109,1.065
769.139,1.073
769.169,1.046
769.199,1.035
769.229,1.043
769.259,1.035
769.289,0.995
769.319,0.982
769.349,1.021
769.379,1.026
769.409,1.024
769.439,1.066
769.469,1.026
769.499,1.022
769.529,1.010
769.559,0.988
769.589,1.006
769.619,1.028
769.649,1.064
769.679,1.064
769.709,1.023
769.739,1.043
769.769,1.031
769.799,1.033
769.829,1.037
769.859,1.046
769.889,1.043
769.919,1.062
769.949,1.056
769.979,1.043
770.009,1.062
770.039,1.046
770.069,1.064
770.099,1.065
770.129,1.020
770.159,1.027
770.189,1.019
770.219,1.011
770.249,1.048
770.279,1.040
770.309,1.047
770.339,1.051
770.369,1.063
770.399,1.046
770.429,1.032
770.459,1.030
770.489,1.021
770.519,1.034
770.549,1.041
770.579,1.024
770.609,1.035
770.639,1.041
770.669,1.030
770.699,1.023
770.729,1.038
770.759,1.038
770.789,1.034
770.819,1.032
770.849,1.039
770.879,1.038
770.909,1.047
770.939,1.049
770.969,1.038
770.999,1.040
771.029,1.029
771.059,1.033
771.089,1.043
771.119,1.039
771.149,1.033
771.179,1.046
771.209,1.042
771.239,1.032
771.269,1.038
771.299,1.026
771.329,1.020
771.359,1.022
771.389,1.031
771.419,1.022
771.449,1.023
771.479,1.036
771.509,1.044
771.539,1.037
771.569,1.044
771.599,1.047
771.629,1.035
771.659,1.041
771.689,1.040
771.719,1.033
771.749,1.026
771.779,1.036
771.809,1.042
771.839,1.036
771.869,1.043
771.899,1.045
771.929,1.042
771.959,1.043
771.989,1.036
772.019,1.038
772.049,1.035
772.079,1.036
772.109,1.038
772.139,1.037
772.169,1.037
772.199,1.039
772.229,1.038
772.259,1.044
772.289,1.042
772.319,1.038
772.349,1.042
772.379,1.032
772.409,1.036
772.439,1.035
772.469,1.032
772.499,1.034
772.529,1.035
772.559,1.039
772.589,1.031
772.619,1.038
772.649,1.038
772.679,1.030
772.709,1.037
772.739,1.038
772.769,1.039
772.799,1.034
772.829,1.036
772.859,1.032
772.889,1.035
772.919,1.041
772.949,1.041
772.979,1.033
773.009,1.042
773.039,1.037
773.069,1.030
773.099,1.034
773.129,1.031
773.159,1.027
773.189,1.030
773.219,1.033
773.249,1.036
773.279,1.041
773.309,1.035
773.339,1.036
773.369,1.043
773.399,1.037
773.429,1.035
773.459,1.035
773.489,1.042
773.519,1.048
773.549,1.036
773.579,1.038
773.609,1.031
773.639,1.034
773.669,1.033
773.699,1.030
773.729,1.023
773.759,1.030
773.789,1.049
773.819,1.046
773.849,1.042
773.879,1.045
773.909,1.045
773.939,1.039
773.969,1.033
773.999,1.034
774.029,1.039
774.059,1.043
774.089,1.047
774.119,1.046
774.149,1.051
774.179,1.058
774.209,1.051
774.239,1.058
774.269,1.062
774.299,1.055
774.329,1.051
774.359,1.049
774.389,1.047
774.419,1.045
774.449,1.042
774.479,1.045
774.509,1.039
774.539,1.045
774.569,1.051
774.599,1.053
774.629,1.055
774.659,1.049
774.689,1.049
774.719,1.045
774.749,1.048
774.779,1.049
774.809,1.036
774.839,1.043
774.869,1.052
774.899,1.034
774.929,1.040
774.959,1.045
774.989,1.041
775.019,1.059
775.049,1.049
775.079,1.049
775.109,1.081
775.139,1.066
775.169,1.036
775.199,1.029
775.229,1.027
775.259,1.019
775.289,1.019
775.319,1.017
775.349,1.021
775.379,1.017
775.409,1.020
775.439,1.024
775.469,1.031
775.499,1.033
775.529,1.026
775.559,1.028
775.589,1.025
775.619,1.030
775.649,1.033
775.679,1.034
775.709,1.037
775.739,1.038
775.769,1.046
775.799,1.052
775.829,1.027
775.859,1.034
775.889,1.036
775.919,1.032
775.949,1.035
775.979,1.027
776.009,1.035
776.039,1.033
776.069,1.034
776.099,1.036
776.129,1.039
776.159,1.035
776.189,1.038
776.219,1.036
776.249,1.044
776.279,1.035
776.309,1.041
776.339,1.039
776.369,1.032
776.399,1.035
776.429,1.035
776.459,1.038
776.489,1.034
776.519,1.038
776.549,1.032
776.579,1.038
776.609,1.040
776.639,1.035
776.669,1.031
776.699,1.037
776.729,1.041
776.759,1.040
776.789,1.035
776.819,1.039
776.849,1.035
776.879,1.038
776.909,1.037
776.939,1.037
776.969,1.034
776.999,1.037
777.029,1.036
777.059,1.039
777.089,1.041
777.119,1.039
777.149,1.036
777.179,1.035
777.209,1.038
777.239,1.035
777.269,1.037
777.299,1.030
777.329,1.035
777.359,1.042
777.389,1.034
777.419,1.038
777.449,1.036
777.479,1.037
777.509,1.037
777.539,1.036
777.569,1.036
777.599,1.036
777.629,1.039
777.659,1.035
777.689,1.037
777.719,1.037
777.749,1.034
777.779,1.037
777.809,1.031
777.839,1.041
777.869,1.032
777.899,1.029
777.929,1.036
777.959,1.042
777.989,1.041
778.019,1.037
778.049,1.035
778.079,1.036
778.109,1.035
778.139,1.038
778.169,1.034
778.199,1.031
778.229,1.037
778.259,1.033
778.289,1.030
778.319,1.037
778.349,1.041
778.379,1.041
778.409,1.039
778.439,1.037
778.469,1.032
778.499,1.038
778.529,1.035
778.559,1.036
778.589,1.033
778.619,1.037
778.649,1.041
778.679,1.037
778.709,1.030
778.739,1.038
778.769,1.038
778.799,1.027
778.829,1.033
778.859,1.042
778.889,1.040
778.919,1.039
778.949,1.036
778.979,1.042
779.009,1.039
779.039,1.035
779.069,1.032
779.099,1.033
779.129,1.029
779.159,1.036
779.189,1.035
779.219,1.038
779.249,1.038
779.279,1.036
779.309,1.039
779.339,1.041
779.369,1.025
779.399,1.032
779.429,1.037
779.459,1.038
779.489,1.037
779.519,1.034
779.549,1.033
779.579,1.036
779.609,1.032
779.639,1.034
779.669,1.033
779.699,1.035
779.729,1.037
779.759,1.035
779.789,1.039
779.819,1.040
779.849,1.029
779.879,1.036
779.909,1.039
779.939,1.027
779.969,1.032
779.999,1.035
780.029,1.042
780.059,1.028
780.089,1.025
780.119,1.033
780.149,1.044
780.179,1.039
780.209,1.041
780.239,1.039
780.269,1.033
780.299,1.034
780.329,1.032
780.359,1.027
780.389,1.027
780.419,1.035
780.449,1.040
780.479,1.048
780.509,1.048
780.539,1.047
780.569,1.042
780.599,1.034
780.629,1.037
780.659,1.034
780.689,1.031
780.719,1.033
780.749,1.032
780.779,1.040
780.809,1.039
780.839,1.038
780.869,1.040
780.899,1.038
780.929,1.034
780.959,1.041
780.989,1.047
781.019,1.034
781.049,1.040
781.079,1.053
781.109,1.045
781.139,1.035
781.169,1.024
781.199,1.024
781.229,1.020
781.259,1.019
781.289,1.027
781.319,1.032
781.349,1.025
781.379,1.026
781.409,1.026
781.439,1.023
781.469,1.028
781.499,1.043
781.529,1.036
781.559,1.031
781.589,1.044
781.619,1.031
781.649,1.037
781.679,1.057
781.709,1.059
781.739,1.049
781.769,1.045
781.799,1.034
781.829,1.030
781.859,1.038
781.889,1.042
781.919,1.039
781.949,1.053
781.979,1.040
782.009,1.053
782.039,1.050
782.069,1.041
782.099,1.036
782.129,1.037
782.159,1.049
782.189,1.050
782.219,1.041
782.249,1.044
782.279,1.046
782.309,1.052
782.339,1.046
782.369,1.044
782.399,1.050
782.429,1.043
782.459,1.037
782.489,1.037
782.519,1.039
782.549,1.041
782.579,1.041
782.609,1.039
782.639,1.043
782.669,1.041
782.699,1.041
782.729,1.041
782.759,1.041
782.789,1.037
782.819,1.045
782.849,1.042
782.879,1.038
782.909,1.044
782.939,1.041
782.969,1.042
782.999,1.046
783.029,1.040
783.059,1.043
783.089,1.043
783.119,1.045
783.149,1.046
783.179,1.043
783.209,1.040
783.239,1.041
783.269,1.040
783.299,1.038
783.329,1.044
783.359,1.044
783.389,1.042
783.419,1.044
783.449,1.039
783.479,1.044
783.509,1.040
783.539,1.042
783.569,1.042
783.599,1.042
783.629,1.042
783.659,1.043
783.689,1.038
783.719,1.042
783.749,1.042
783.779,1.039
783.809,1.041
783.839,1.043
783.869,1.041
783.899,1.042
783.929,1.038
783.959,1.040
783.989,1.041
784.019,1.043
784.049,1.044
784.079,1.046
784.109,1.045
784.139,1.037
784.169,1.043
784.199,1.040
784.229,1.039
784.259,1.038
784.289,1.043
784.319,1.044
784.349,1.036
784.379,1.036
784.409,1.042
784.439,1.042
784.469,1.039
784.499,1.039
784.529,1.042
784.559,1.045
784.589,1.044
784.619,1.042
784.649,1.042
784.679,1.043
784.709,1.043
784.739,1.045
784.769,1.039
784.799,1.041
784.829,1.042
784.859,1.044
784.889,1.046
784.919,1.038
784.949,1.040
784.979,1.041
785.009,1.046
785.039,1.042
785.069,1.038
785.099,1.039
785.129,1.039
785.159,1.045
785.189,1.040
785.219,1.037
785.249,1.040
785.279,1.034
785.309,1.038
785.339,1.049
785.369,1.063
785.399,1.065
785.429,1.084
785.459,1.081
785.489,1.058
785.519,1.041
785.549,1.029
785.579,1.029
785.609,1.020
785.639,1.014
785.669,1.029
785.699,1.040
785.729,1.029
785.759,1.044
785.789,1.053
785.819,1.046
785.849,1.051
785.879,1.047
785.909,1.052
785.939,1.052
785.969,1.045
785.999,1.044
786.029,1.049
786.059,1.036
786.089,1.029
786.119,1.044
786.149,1.040
786.179,1.027
786.209,1.030
786.239,1.033
786.269,1.042
786.299,1.050
786.329,1.056
786.359,1.042
786.389,1.040
786.419,1.049
786.449,1.044
786.479,1.036
786.509,1.012
786.539,1.045
786.569,1.059
786.599,1.047
786.629,1.015
786.659,1.038
786.689,1.073
786.719,1.060
786.749,1.023
786.779,1.005
786.809,1.021
786.839,1.012
786.869,1.027
786.899,1.024
786.929,1.026
786.959,1.043
786.989,1.051
787.019,1.034
787.049,1.027
787.079,1.050
787.109,1.042
787.139,1.027
787.169,1.024
787.199,1.019
787.229,1.022
787.259,1.044
787.289,1.040
787.319,1.036
787.349,1.031
787.379,1.030
787.409,1.026
787.439,1.034
787.469,1.013
787.499,1.028
787.529,1.053
787.559,1.041
787.589,1.055
787.619,1.083
787.649,1.079
787.679,1.101
787.709,1.106
787.739,1.108
787.769,1.111
787.799,1.136
787.829,1.160
787.859,1.184
787.889,1.152
787.919,1.127
787.949,1.111
787.979,1.093
788.009,1.101
788.039,1.134
788.069,1.145
788.099,1.164
788.129,1.169
788.159,1.134
788.189,1.083
788.219,1.045
788.249,1.046
788.279,1.043
788.309,0.996
788.339,0.965
788.369,0.942
788.399,0.880
788.429,0.874
788.459,0.895
788.489,0.896
788.519,0.933
788.549,0.982
788.579,0.976
788.609,1.004
788.639,1.041
788.669,1.033
788.699,1.027
788.729,1.027
788.759,1.013
788.789,1.018
788.819,1.041
788.849,1.028
788.879,1.024
788.909,1.009
788.939,1.028
788.969,1.053
788.999,1.113
789.029,1.084
789.059,1.033
789.089,1.041
789.119,1.046
789.149,1.062
789.179,1.071
789.209,1.041
789.239,1.025
789.269,1.019
789.299,0.993
789.329,1.013
789.359,1.031
789.389,1.012
789.419,1.030
789.449,1.047
789.479,1.048
789.509,1.062
789.539,1.055
789.569,1.017
789.599,1.071
789.629,1.065
789.659,1.062
789.689,1.085
789.719,1.081
789.749,1.062
789.779,1.066
789.809,1.069
789.839,1.059
789.869,1.047
789.899,1.077
789.929,1.058
789.959,1.053
789.989,1.066
790.019,1.078
790.049,1.083
790.079,1.085
790.109,1.075
790.139,1.074
790.169,1.062
790.199,1.061
790.229,1.052
790.259,1.063
790.289,1.048
790.319,1.048
790.349,1.052
790.379,1.060
790.409,1.052
790.439,1.041
790.469,1.014
790.499,0.999
790.529,1.009
790.559,1.002
790.589,0.986
790.619,1.035
790.649,0.972
790.679,0.945
790.709,0.984
790.739,0.932
790.769,0.903
790.799,0.969
790.829,0.956
790.859,0.933
790.889,0.985
790.919,1.031
790.949,1.034
790.979,1.042
791.009,1.067
791.039,1.030
791.069,1.033
791.099,1.070
791.129,1.093
791.159,1.095
791.189,1.139
791.219,1.122
791.249,1.157
791.279,1.200
791.309,1.192
791.339,1.195
791.369,1.201
791.399,1.205
791.429,1.162
791.459,1.090
791.489,1.040
791.519,1.028
791.549,1.037
791.579,1.035
791.609,1.050
791.639,1.064
791.669,1.067
791.699,1.051
791.729,1.027
791.759,1.025
791.789,1.057
791.819,1.062
791.849,1.055
791.879,1.043
791.909,1.051
791.939,1.039
791.969,1.038
791.999,1.031
792.029,1.048
792.059,1.043
792.089,1.050
792.119,1.062
792.149,1.072
792.179,1.052
792.209,1.036
792.239,1.037
792.269,1.055
792.299,1.056
792.329,1.068
792.359,1.042
792.389,1.044
792.419,1.049
792.449,1.030
792.479,1.063
792.509,1.062
792.539,1.036
792.569,1.029
792.599,1.031
792.629,1.025
792.659,1.027
792.689,1.035
792.719,1.057
792.749,1.049
792.779,1.049
792.809,1.058
792.839,1.060
792.869,1.049
792.899,1.041
792.929,1.036
792.959,1.044
792.989,1.043
793.019,1.051
793.049,1.050
793.079,1.054
793.109,1.053
793.139,1.053
793.169,1.053
793.199,1.047
793.229,1.029
793.259,1.020
793.289,1.032
793.319,1.035
793.349,1.042
793.379,1.038
793.409,1.036
793.439,1.033
793.469,1.041
793.499,1.029
793.529,1.045
793.559,1.062
793.589,1.062
793.619,1.035
793.649,1.047
793.679,1.096
793.709,1.137
793.739,1.140
793.769,1.176
793.799,1.129
793.829,1.112
793.859,1.082
793.889,1.030
793.919,1.020
793.949,1.002
793.979,0.989
794.009,1.003
794.039,1.027
794.069,1.011
794.099,1.028
794.129,1.039
794.159,1.036
794.189,1.038
794.219,1.066
794.249,1.064
794.279,1.042
794.309,1.070
794.339,1.082
794.369,1.087
794.399,1.072
794.429,1.078
794.459,1.069
794.489,1.091
794.519,1.089
794.549,1.082
794.579,1.069
794.609,1.044
794.639,1.041
794.669,1.050
794.699,1.029
794.729,1.027
794.759,1.034
794.789,1.023
794.819,1.037
794.849,1.037
794.879,1.039
794.909,1.058
794.939,1.073
794.969,1.089
794.999,1.082
795.029,1.066
795.059,1.055
795.089,1.048
795.119,1.056
795.149,1.061
795.179,1.065
795.209,1.066
795.239,1.072
795.269,1.058
795.299,1.060
795.329,1.059
795.359,1.048
795.389,1.049
795.419,1.037
795.449,1.050
795.479,1.052
795.509,1.060
795.539,1.038
795.569,1.051
795.599,1.060
