df_hash,22ZHK4.2N6TLG
396.028,1.075
396.058,1.075
396.088,1.079
396.118,1.078
396.148,1.072
396.178,1.079
396.208,1.080
396.238,1.074
396.268,1.081
396.298,1.079
396.328,1.081
396.358,1.079
396.388,1.076
396.418,1.082
396.448,1.074
396.478,1.074
396.508,1.079
396.538,1.084
396.568,1.080
396.598,1.081
396.628,1.085
396.658,1.084
396.688,1.076
396.718,1.076
396.748,1.074
396.778,1.077
396.808,1.074
396.838,1.075
396.868,1.072
396.898,1.077
396.928,1.078
396.958,1.086
396.988,1.084
397.018,1.077
397.048,1.075
397.078,1.068
397.108,1.071
397.138,1.079
397.168,1.078
397.198,1.081
397.228,1.085
397.258,1.084
397.288,1.082
397.318,1.082
397.348,1.081
397.378,1.077
397.408,1.074
397.438,1.076
397.468,1.080
397.498,1.072
397.528,1.076
397.558,1.082
397.588,1.083
397.618,1.081
397.648,1.082
397.678,1.082
397.708,1.079
397.738,1.080
397.768,1.080
397.798,1.075
397.828,1.081
397.858,1.076
397.888,1.080
397.918,1.080
397.948,1.076
397.978,1.082
398.008,1.084
398.038,1.082
398.068,1.077
398.098,1.080
398.128,1.077
398.158,1.072
398.188,1.076
398.218,1.078
398.248,1.077
398.278,1.081
398.308,1.077
398.338,1.074
398.368,1.075
398.398,1.081
398.428,1.078
398.458,1.083
398.488,1.080
398.518,1.081
398.548,1.083
398.578,1.081
398.608,1.081
398.638,1.072
398.668,1.074
398.698,1.080
398.728,1.079
398.758,1.084
398.788,1.083
398.818,1.080
398.848,1.084
398.878,1.080
398.908,1.086
398.938,1.082
398.968,1.081
398.998,1.081
399.028,1.079
399.058,1.076
399.088,1.074
399.118,1.080
399.148,1.081
399.178,1.082
399.208,1.079
399.238,1.078
399.268,1.084
399.298,1.086
399.328,1.083
399.358,1.085
399.388,1.082
399.418,1.083
399.448,1.089
399.478,1.087
399.508,1.083
399.538,1.088
399.568,1.087
399.598,1.097
399.628,1.097
399.658,1.100
399.688,1.097
399.718,1.090
399.748,1.092
399.778,1.092
399.808,1.096
399.838,1.078
399.868,1.065
399.898,1.063
399.928,1.060
399.958,1.082
399.988,1.093
400.018,1.081
400.048,1.072
400.078,1.079
400.108,1.082
400.138,1.087
400.168,1.080
400.198,1.062
400.228,1.053
400.258,1.066
400.288,1.067
400.318,1.060
400.348,1.037
400.378,1.063
400.408,1.081
400.438,1.062
400.468,1.051
400.498,1.059
400.528,1.058
400.558,1.061
400.588,1.068
400.618,1.079
400.648,1.082
400.678,1.081
400.708,1.076
400.738,1.078
400.768,1.075
400.798,1.080
400.828,1.080
400.858,1.069
400.888,1.064
400.918,1.070
400.948,1.075
400.978,1.075
401.008,1.087
401.038,1.096
401.068,1.086
401.098,1.076
401.128,1.081
401.158,1.077
401.188,1.075
401.218,1.082
401.248,1.093
401.278,1.089
401.308,1.081
401.338,1.074
401.368,1.062
401.398,1.059
401.428,1.057
401.458,1.064
401.488,1.074
401.518,1.088
401.548,1.090
401.578,1.098
401.608,1.097
401.638,1.086
401.668,1.072
401.698,1.081
401.728,1.076
401.758,1.074
401.788,1.073
401.818,1.076
401.848,1.079
401.878,1.087
401.908,1.092
401.938,1.089
401.968,1.099
401.998,1.084
402.028,1.079
402.058,1.101
402.088,1.117
402.118,1.113
402.148,1.105
402.178,1.104
402.208,1.097
402.238,1.081
402.268,1.093
402.298,1.095
402.328,1.081
402.358,1.060
402.388,1.072
402.418,1.071
402.448,1.081
402.478,1.082
402.508,1.096
402.538,1.066
402.568,1.052
402.598,1.055
402.628,1.055
402.658,1.051
402.688,1.045
402.718,1.053
402.748,1.040
402.778,1.038
402.808,1.044
402.838,1.040
402.868,1.055
402.898,1.063
402.928,1.062
402.958,1.057
402.988,1.062
403.018,1.060
403.048,1.058
403.078,1.062
403.108,1.069
403.138,1.075
403.168,1.062
403.198,1.038
403.228,1.021
403.258,1.021
403.288,1.028
403.318,1.049
403.348,1.047
403.378,1.073
403.408,1.065
403.438,1.059
403.468,1.084
403.498,1.090
403.528,1.081
403.558,1.077
403.588,1.071
403.618,1.092
403.648,1.087
403.678,1.064
403.708,1.060
403.738,1.067
403.768,1.066
403.798,1.077
403.828,1.069
403.858,1.053
403.888,1.049
403.918,1.044
403.948,1.061
403.978,1.072
404.008,1.078
404.038,1.074
404.068,1.090
404.098,1.087
404.128,1.077
404.158,1.075
404.188,1.072
404.218,1.076
404.248,1.067
404.278,1.066
404.308,1.059
404.338,1.057
404.368,1.069
404.398,1.075
404.428,1.076
404.458,1.077
404.488,1.072
404.518,1.065
404.548,1.067
404.578,1.068
404.608,1.066
404.638,1.067
404.668,1.071
404.698,1.065
404.728,1.066
404.758,1.058
404.788,1.059
404.818,1.063
404.848,1.066
404.878,1.064
404.908,1.070
404.938,1.067
404.968,1.075
404.998,1.074
405.028,1.076
405.058,1.069
405.088,1.067
405.118,1.065
405.148,1.062
405.178,1.068
405.208,1.068
405.238,1.068
405.268,1.069
405.298,1.065
405.328,1.062
405.358,1.067
405.388,1.068
405.418,1.065
405.448,1.070
405.478,1.070
405.508,1.062
405.538,1.065
405.568,1.059
405.598,1.054
405.628,1.059
405.658,1.064
405.688,1.031
405.718,1.031
405.748,1.046
405.778,1.043
405.808,1.049
405.838,1.056
405.868,1.051
405.898,1.075
405.928,1.072
405.958,1.088
405.988,1.073
406.018,1.083
406.048,1.070
406.078,1.051
406.108,1.044
406.138,1.041
406.168,1.043
406.198,1.050
406.228,1.052
406.258,1.040
406.288,1.005
406.318,1.085
406.348,1.024
406.378,1.045
406.408,1.057
406.438,1.082
406.468,1.041
406.498,1.031
406.528,1.025
406.558,1.006
406.588,1.014
406.618,0.979
406.648,0.979
406.678,1.043
406.708,1.028
406.738,1.329
406.768,1.112
406.798,1.048
406.828,1.021
406.858,1.046
406.888,1.074
406.918,1.043
406.948,1.044
406.978,1.037
407.008,1.012
407.038,1.028
407.068,1.040
407.098,1.038
407.128,1.043
407.158,1.041
407.188,1.021
407.218,1.053
407.248,1.106
407.278,1.086
407.308,1.065
407.338,1.052
407.368,1.050
407.398,1.053
407.428,1.051
407.458,1.043
407.488,1.040
407.518,1.095
407.548,1.042
407.578,1.067
407.608,1.062
407.638,0.999
407.668,0.975
407.698,0.974
407.728,1.007
407.758,1.024
407.788,1.034
407.818,1.072
407.848,1.152
407.878,1.104
407.908,1.035
407.938,0.992
407.968,0.969
407.998,1.004
408.028,1.010
408.058,1.021
408.088,1.049
408.118,1.039
408.148,1.023
408.178,1.043
408.208,1.036
408.238,1.011
408.268,1.010
408.298,1.021
408.328,1.020
408.358,1.026
408.388,1.025
408.418,1.021
408.448,1.021
408.478,1.022
408.508,1.032
408.538,1.026
408.568,1.026
408.598,1.025
408.628,1.032
408.658,1.030
408.688,1.034
408.718,1.040
408.748,1.032
408.778,1.032
408.808,1.026
408.838,1.025
408.868,1.021
408.898,1.018
408.928,1.018
408.958,1.023
408.988,1.025
409.018,1.028
409.048,1.028
409.078,1.034
409.108,1.034
409.138,1.042
409.168,1.034
409.198,1.034
409.228,1.032
409.258,1.030
409.288,1.026
409.318,1.030
409.348,1.026
409.378,1.024
409.408,1.028
409.438,1.033
409.468,1.029
409.498,1.033
409.528,1.031
409.558,1.027
409.588,1.031
409.618,1.037
409.648,1.032
409.678,1.031
409.708,1.033
409.738,1.043
409.768,1.033
409.798,1.020
409.828,1.027
409.858,1.030
409.888,1.030
409.918,1.026
409.948,1.027
409.978,1.033
410.008,1.031
410.038,1.036
410.068,1.040
410.098,1.040
410.128,1.031
410.158,1.030
410.188,1.037
410.218,1.036
410.248,1.040
410.278,1.034
410.308,1.032
410.338,1.036
410.368,1.034
410.398,1.036
410.428,1.035
410.458,1.033
410.488,1.039
410.518,1.040
410.548,1.035
410.578,1.036
410.608,1.026
410.638,1.030
410.668,1.033
410.698,1.053
410.728,1.055
410.758,1.050
410.788,1.047
410.818,1.046
410.848,1.042
410.878,1.065
410.908,1.076
410.938,1.040
410.968,1.034
410.998,1.017
411.028,1.049
411.058,1.059
411.088,1.018
411.118,0.998
411.148,1.010
411.178,1.021
411.208,1.030
411.238,1.031
411.268,1.034
411.298,1.039
411.328,1.045
411.358,1.039
411.388,1.044
411.418,1.042
411.448,1.047
411.478,1.048
411.508,1.051
411.538,1.046
411.568,1.041
411.598,1.043
411.628,1.050
411.658,1.040
411.688,1.038
411.718,1.047
411.748,1.045
411.778,1.040
411.808,1.043
411.838,1.040
411.868,1.040
411.898,1.046
411.928,1.043
411.958,1.038
411.988,1.034
412.018,1.032
412.048,1.013
412.078,0.983
412.108,0.957
412.138,0.963
412.168,0.995
412.198,1.051
412.228,1.117
412.258,1.146
412.288,1.110
412.318,1.076
412.348,1.053
412.378,1.056
412.408,1.040
412.438,0.981
412.468,0.998
412.498,1.000
412.528,1.026
412.558,1.044
412.588,1.034
412.618,1.008
412.648,1.023
412.678,1.026
412.708,1.039
412.738,1.031
412.768,1.051
412.798,1.038
412.828,1.019
412.858,1.014
412.888,1.017
412.918,1.021
412.948,1.025
412.978,1.030
413.008,1.031
413.038,1.042
413.068,1.027
413.098,1.025
413.128,1.027
413.158,1.029
413.188,1.032
413.218,1.035
413.248,1.042
413.278,1.033
413.308,1.032
413.338,1.031
413.368,1.043
413.398,1.033
413.428,1.032
413.458,1.042
413.488,1.042
413.518,1.036
413.548,1.037
413.578,1.021
413.608,1.028
413.638,1.042
413.668,1.042
413.698,1.045
413.728,1.042
413.758,1.045
413.788,1.038
413.818,1.034
413.848,1.017
413.878,1.021
413.908,1.039
413.938,1.044
413.968,1.047
413.998,1.055
414.028,1.035
414.058,1.021
414.088,1.022
414.118,1.035
414.148,1.034
414.178,1.036
414.208,1.045
414.238,1.033
414.268,1.026
414.298,1.038
414.328,1.033
414.358,1.030
414.388,1.034
414.418,1.026
414.448,1.025
414.478,1.034
414.508,1.062
414.538,1.029
414.568,1.039
414.598,1.049
414.628,1.048
414.658,1.047
414.688,1.050
414.718,1.048
414.748,1.036
414.778,1.047
414.808,1.033
414.838,1.016
414.868,1.029
414.898,1.045
414.928,1.035
414.958,1.035
414.988,1.026
415.018,1.025
415.048,1.035
415.078,1.029
415.108,1.028
415.138,1.044
415.168,1.045
415.198,1.033
415.228,1.020
415.258,1.031
415.288,1.034
415.318,1.028
415.348,1.022
415.378,1.027
415.408,1.022
415.438,1.031
415.468,1.027
415.498,1.022
415.528,1.036
415.558,1.044
415.588,1.035
415.618,1.037
415.648,1.039
415.678,1.043
415.708,1.044
415.738,1.038
415.768,1.039
415.798,1.030
415.828,1.033
415.858,1.038
415.888,1.032
415.918,1.032
415.948,1.033
415.978,1.027
416.008,1.033
416.038,1.030
416.068,1.024
416.098,1.035
416.128,1.035
416.158,1.025
416.188,1.032
416.218,1.047
416.248,1.022
416.278,1.034
416.308,1.043
416.338,1.030
416.368,1.041
416.398,1.035
416.428,1.024
416.458,1.028
416.488,1.030
416.518,1.026
416.548,1.033
416.578,1.045
416.608,1.042
416.638,1.046
416.668,1.035
416.698,1.029
416.728,1.039
416.758,1.047
416.788,1.027
416.818,1.046
416.848,1.052
416.878,1.030
416.908,1.028
416.938,1.040
416.968,1.030
416.998,1.031
417.028,1.022
417.058,1.034
417.088,1.038
417.118,1.042
417.148,1.031
417.178,1.033
417.208,1.032
417.238,1.032
417.268,1.034
417.298,1.044
417.328,1.041
417.358,1.028
417.388,1.030
417.418,1.036
417.448,1.038
417.478,1.040
417.508,1.040
417.538,1.043
417.568,1.047
417.598,1.041
417.628,1.035
417.658,1.034
417.688,1.036
417.718,1.040
417.748,1.042
417.778,1.048
417.808,1.043
417.838,1.037
417.868,1.037
417.898,1.036
417.928,1.035
417.958,1.038
417.988,1.047
418.018,1.043
418.048,1.051
418.078,1.035
418.108,1.039
418.138,1.046
418.168,1.039
418.198,1.042
418.228,1.046
418.258,1.045
418.288,1.048
418.318,1.043
418.348,1.041
418.378,1.038
418.408,1.042
418.438,1.037
418.468,1.039
418.498,1.043
418.528,1.046
418.558,1.047
418.588,1.040
418.618,1.040
418.648,1.044
418.678,1.039
418.708,1.042
418.738,1.046
418.768,1.043
418.798,1.043
418.828,1.045
418.858,1.041
418.888,1.042
418.918,1.041
418.948,1.040
418.978,1.042
419.008,1.046
419.038,1.044
419.068,1.049
419.098,1.043
419.128,1.042
419.158,1.044
419.188,1.048
419.218,1.048
419.248,1.050
419.278,1.046
419.308,1.041
419.338,1.044
419.368,1.045
419.398,1.045
419.428,1.046
419.458,1.047
419.488,1.049
419.518,1.045
419.548,1.048
419.578,1.044
419.608,1.041
419.638,1.047
419.668,1.045
419.698,1.048
419.728,1.048
419.758,1.045
419.788,1.051
419.818,1.046
419.848,1.046
419.878,1.044
419.908,1.044
419.938,1.045
419.968,1.047
419.998,1.044
420.028,1.047
420.058,1.048
420.088,1.045
420.118,1.049
420.148,1.043
420.178,1.043
420.208,1.045
420.238,1.041
420.268,1.047
420.298,1.047
420.328,1.047
420.358,1.049
420.388,1.045
420.418,1.045
420.448,1.044
420.478,1.046
420.508,1.046
420.538,1.046
420.568,1.047
420.598,1.047
420.628,1.049
420.658,1.046
420.688,1.051
420.718,1.049
420.748,1.043
420.778,1.048
420.808,1.046
420.838,1.041
420.868,1.052
420.898,1.050
420.928,1.046
420.958,1.046
420.988,1.047
421.018,1.045
421.048,1.046
421.078,1.045
421.108,1.046
421.138,1.050
421.168,1.047
421.198,1.045
421.228,1.047
421.258,1.047
421.288,1.045
421.318,1.051
421.348,1.047
421.378,1.051
421.408,1.049
421.438,1.045
421.468,1.048
421.498,1.044
421.528,1.049
421.558,1.049
421.588,1.048
421.618,1.046
421.648,1.050
421.678,1.044
421.708,1.047
421.738,1.050
421.768,1.043
421.798,1.047
421.828,1.050
421.858,1.045
421.888,1.049
421.918,1.048
421.948,1.046
421.978,1.045
422.008,1.044
422.038,1.050
422.068,1.048
422.098,1.046
422.128,1.050
422.158,1.046
422.188,1.046
422.218,1.044
422.248,1.044
422.278,1.049
422.308,1.043
422.338,1.045
422.368,1.048
422.398,1.048
422.428,1.049
422.458,1.045
422.488,1.046
422.518,1.048
422.548,1.047
422.578,1.047
422.608,1.046
422.638,1.046
422.668,1.042
422.698,1.051
422.728,1.045
422.758,1.043
422.788,1.046
422.818,1.051
422.848,1.048
422.878,1.049
422.908,1.049
422.938,1.048
422.968,1.047
422.998,1.051
423.028,1.049
423.058,1.047
423.088,1.051
423.118,1.050
423.148,1.051
423.178,1.046
423.208,1.046
423.238,1.043
423.268,1.047
423.298,1.049
423.328,1.048
423.358,1.051
423.388,1.047
423.418,1.046
423.448,1.046
423.478,1.055
423.508,1.044
423.538,1.051
423.568,1.051
423.598,1.047
423.628,1.046
423.658,1.050
423.688,1.053
423.718,1.048
423.748,1.048
423.778,1.047
423.808,1.047
423.838,1.045
423.868,1.047
423.898,1.049
423.928,1.047
423.958,1.049
423.988,1.047
424.018,1.048
424.048,1.048
424.078,1.051
424.108,1.050
424.138,1.051
424.168,1.049
424.198,1.047
424.228,1.045
424.258,1.046
424.288,1.046
424.318,1.045
424.348,1.049
424.378,1.053
424.408,1.043
424.438,1.043
424.468,1.049
424.498,1.049
424.528,1.050
424.558,1.048
424.588,1.046
424.618,1.046
424.648,1.044
424.678,1.045
424.708,1.047
424.738,1.052
424.768,1.053
424.798,1.049
424.828,1.045
424.858,1.051
424.888,1.049
424.918,1.048
424.948,1.046
424.978,1.049
425.008,1.049
425.038,1.043
425.068,1.050
425.098,1.046
425.128,1.050
425.158,1.051
425.188,1.048
425.218,1.047
425.248,1.048
425.278,1.046
425.308,1.053
425.338,1.051
425.368,1.048
425.398,1.048
425.428,1.046
425.458,1.046
425.488,1.052
425.518,1.043
425.548,1.051
425.578,1.049
425.608,1.048
425.638,1.050
425.668,1.051
425.698,1.044
425.728,1.047
425.758,1.048
425.788,1.051
425.818,1.050
425.848,1.052
425.878,1.047
425.908,1.048
425.938,1.045
425.968,1.045
425.998,1.051
426.028,1.050
426.058,1.047
426.088,1.047
426.118,1.050
426.148,1.049
426.178,1.048
426.208,1.048
426.238,1.048
426.268,1.047
426.298,1.044
426.328,1.048
426.358,1.049
426.388,1.048
426.418,1.048
426.448,1.050
426.478,1.051
426.508,1.048
426.538,1.036
426.568,1.050
426.598,1.054
426.628,1.052
426.658,1.047
426.688,1.054
426.718,1.047
426.748,1.043
426.778,1.050
426.808,1.044
426.838,1.046
426.868,1.044
426.898,1.047
426.928,1.045
426.958,1.046
426.988,1.047
427.018,1.043
427.048,1.043
427.078,1.043
427.108,1.050
427.138,1.049
427.168,1.045
427.198,1.047
427.228,1.049
427.258,1.048
427.288,1.047
427.318,1.044
427.348,1.049
427.378,1.046
427.408,1.045
427.438,1.048
427.468,1.048
427.498,1.048
427.528,1.046
427.558,1.047
427.588,1.052
427.618,1.049
427.648,1.050
427.678,1.041
427.708,1.048
427.738,1.049
427.768,1.050
427.798,1.049
427.828,1.048
427.858,1.046
427.888,1.049
427.918,1.049
427.948,1.047
427.978,1.044
428.008,1.049
428.038,1.047
428.068,1.053
428.098,1.053
428.128,1.042
428.158,1.048
428.188,1.046
428.218,1.047
428.248,1.048
428.278,1.046
428.308,1.048
428.338,1.049
428.368,1.046
428.398,1.048
428.428,1.046
428.458,1.050
428.488,1.047
428.518,1.049
428.548,1.045
428.578,1.046
428.608,1.044
428.638,1.047
428.668,1.050
428.698,1.052
428.728,1.051
428.758,1.051
428.788,1.047
428.818,1.050
428.848,1.046
428.878,1.048
428.908,1.046
428.938,1.047
428.968,1.047
428.998,1.050
429.028,1.048
429.058,1.050
429.088,1.050
429.118,1.049
429.148,1.041
429.178,1.047
429.208,1.045
429.238,1.049
429.268,1.049
429.298,1.048
429.328,1.053
429.358,1.047
429.388,1.049
429.418,1.049
429.448,1.049
429.478,1.050
429.508,1.048
429.538,1.048
429.568,1.051
429.598,1.048
429.628,1.045
429.658,1.049
429.688,1.045
429.718,1.047
429.748,1.050
429.778,1.051
429.808,1.049
429.838,1.052
429.868,1.044
429.898,1.044
429.928,1.050
429.958,1.049
429.988,1.045
430.018,1.052
430.048,1.048
430.078,1.048
430.108,1.043
430.138,1.050
430.168,1.051
430.198,1.049
430.228,1.046
430.258,1.045
430.288,1.047
430.318,1.048
430.348,1.051
430.378,1.051
430.408,1.050
430.438,1.045
430.468,1.049
430.498,1.049
430.528,1.048
430.558,1.047
430.588,1.046
430.618,1.046
430.648,1.049
430.678,1.054
430.708,1.044
430.738,1.050
430.768,1.051
430.798,1.044
430.828,1.046
430.858,1.052
430.888,1.047
430.918,1.083
430.948,1.022
430.978,1.047
431.008,1.061
431.038,1.063
431.068,1.056
431.098,1.042
431.128,1.047
431.158,1.049
431.188,1.042
431.218,1.040
431.248,1.048
431.278,1.043
431.308,1.046
431.338,1.052
431.368,1.050
431.398,1.051
431.428,1.048
431.458,1.044
431.488,1.044
431.518,1.043
431.548,1.045
431.578,1.047
431.608,1.055
431.638,1.052
431.668,1.049
431.698,1.044
431.728,1.046
431.758,1.044
431.788,1.044
431.818,1.041
431.848,1.046
431.878,1.049
431.908,1.049
431.938,1.048
431.968,1.051
431.998,1.049
432.028,1.053
432.058,1.046
432.088,1.047
432.118,1.049
432.148,1.052
432.178,1.048
432.208,1.050
432.238,1.051
432.268,1.049
432.298,1.052
432.328,1.055
432.358,1.050
432.388,1.056
432.418,1.048
432.448,1.043
432.478,1.045
432.508,1.046
432.538,1.039
432.568,1.051
432.598,1.055
432.628,1.055
432.658,1.052
432.688,1.051
432.718,1.047
432.748,1.045
432.778,1.046
432.808,1.049
432.838,1.047
432.868,1.049
432.898,1.052
432.928,1.053
432.958,1.051
432.988,1.051
433.018,1.051
433.048,1.049
433.078,1.051
433.108,1.048
433.138,1.049
433.168,1.052
433.198,1.045
433.228,1.048
433.258,1.053
433.288,1.052
433.318,1.049
433.348,1.046
433.378,1.049
433.408,1.050
433.438,1.046
433.468,1.053
433.498,1.045
433.528,1.054
433.558,1.053
433.588,1.046
433.618,1.046
433.648,1.049
433.678,1.043
433.708,1.045
433.738,1.050
433.768,1.051
433.798,1.052
433.828,1.051
433.858,1.052
433.888,1.049
433.918,1.049
433.948,1.053
433.978,1.050
434.008,1.047
434.038,1.049
434.068,1.055
434.098,1.051
434.128,1.050
434.158,1.046
434.188,1.046
434.218,1.045
434.248,1.048
434.278,1.047
434.308,1.050
434.338,1.054
434.368,1.043
434.398,1.050
434.428,1.048
434.458,1.045
434.488,1.048
434.518,1.051
434.548,1.050
434.578,1.050
434.608,1.053
434.638,1.049
434.668,1.048
434.698,1.049
434.728,1.047
434.758,1.047
434.788,1.049
434.818,1.050
434.848,1.050
434.878,1.050
434.908,1.044
434.938,1.047
434.968,1.050
434.998,1.048
435.028,1.054
435.058,1.049
435.088,1.049
435.118,1.043
435.148,1.051
435.178,1.049
435.208,1.051
435.238,1.050
435.268,1.048
435.298,1.049
435.328,1.049
435.358,1.042
435.388,1.043
435.418,1.049
435.448,1.049
435.478,1.051
435.508,1.050
435.538,1.050
435.568,1.049
435.598,1.049
435.628,1.052
435.658,1.047
435.688,1.053
435.718,1.049
435.748,1.048
435.778,1.046
435.808,1.053
435.838,1.054
435.868,1.048
435.898,1.048
435.928,1.052
435.958,1.047
435.988,1.050
436.018,1.053
436.048,1.048
436.078,1.048
436.108,1.049
436.138,1.051
436.168,1.049
436.198,1.047
436.228,1.046
436.258,1.046
436.288,1.050
436.318,1.050
436.348,1.050
436.378,1.050
436.408,1.049
436.438,1.054
436.468,1.052
436.498,1.047
436.528,1.045
436.558,1.051
436.588,1.047
436.618,1.046
436.648,1.045
436.678,1.051
436.708,1.045
436.738,1.050
436.768,1.047
436.798,1.048
436.828,1.050
436.858,1.048
436.888,1.053
436.918,1.048
436.948,1.048
436.978,1.050
437.008,1.050
437.038,1.052
437.068,1.051
437.098,1.049
437.128,1.048
437.158,1.047
437.188,1.048
437.218,1.048
437.248,1.047
437.278,1.051
437.308,1.050
437.338,1.049
437.368,1.050
437.398,1.047
437.428,1.050
437.458,1.052
437.488,1.049
437.518,1.049
437.548,1.048
437.578,1.049
437.608,1.050
437.638,1.050
437.668,1.047
437.698,1.049
437.728,1.051
437.758,1.051
437.788,1.048
437.818,1.050
437.848,1.047
437.878,1.050
437.908,1.047
437.938,1.050
437.968,1.049
437.998,1.050
438.028,1.052
438.058,1.049
438.088,1.050
438.118,1.051
438.148,1.051
438.178,1.047
438.208,1.049
438.238,1.052
438.268,1.050
438.298,1.043
438.328,1.051
438.358,1.054
438.388,1.051
438.418,1.038
438.448,1.047
438.478,1.055
438.508,1.053
438.538,1.051
438.568,1.050
438.598,1.055
438.628,1.045
438.658,1.044
438.688,1.051
438.718,1.046
438.748,1.045
438.778,1.053
438.808,1.051
438.838,1.053
438.868,1.051
438.898,1.049
438.928,1.045
438.958,1.050
438.988,1.056
439.018,1.051
439.048,1.052
439.078,1.049
439.108,1.050
439.138,1.044
439.168,1.049
439.198,1.050
439.228,1.045
439.258,1.043
439.288,1.054
439.318,1.057
439.348,1.051
439.378,1.047
439.408,1.052
439.438,1.047
439.468,1.047
439.498,1.050
439.528,1.051
439.558,1.045
439.588,1.046
439.618,1.050
439.648,1.047
439.678,1.047
439.708,1.046
439.738,1.046
439.768,1.047
439.798,1.050
439.828,1.054
439.858,1.051
439.888,1.048
439.918,1.046
439.948,1.049
439.978,1.053
440.008,1.048
440.038,1.043
440.068,1.044
440.098,1.053
440.128,1.054
440.158,1.049
440.188,1.049
440.218,1.049
440.248,1.049
440.278,1.045
440.308,1.052
440.338,1.052
440.368,1.046
440.398,1.045
440.428,1.052
440.458,1.043
440.488,1.046
440.518,1.050
440.548,1.050
440.578,1.047
440.608,1.052
440.638,1.050
440.668,1.048
440.698,1.051
440.728,1.051
440.758,1.045
440.788,1.048
440.818,1.050
440.848,1.047
440.878,1.049
440.908,1.049
440.938,1.049
440.968,1.047
440.998,1.047
441.028,1.050
441.058,1.055
441.088,1.047
441.118,1.043
441.148,1.047
441.178,1.048
441.208,1.049
441.238,1.049
441.268,1.055
441.298,1.047
441.328,1.050
441.358,1.049
441.388,1.045
441.418,1.048
441.448,1.049
441.478,1.045
441.508,1.049
441.538,1.048
441.568,1.046
441.598,1.047
441.628,1.049
441.658,1.049
441.688,1.052
441.718,1.047
441.748,1.048
441.778,1.052
441.808,1.049
441.838,1.048
441.868,1.048
441.898,1.048
441.928,1.047
441.958,1.043
441.988,1.047
442.018,1.048
442.048,1.049
442.078,1.050
442.108,1.049
442.138,1.049
442.168,1.046
442.198,1.047
442.228,1.046
442.258,1.049
442.288,1.050
442.318,1.044
442.348,1.047
442.378,1.050
442.408,1.050
442.438,1.047
442.468,1.051
442.498,1.050
442.528,1.049
442.558,1.047
442.588,1.049
442.618,1.047
442.648,1.047
442.678,1.049
442.708,1.048
442.738,1.048
442.768,1.047
442.798,1.050
442.828,1.045
442.858,1.049
442.888,1.048
442.918,1.051
442.948,1.051
442.978,1.051
443.008,1.050
443.038,1.046
443.068,1.047
443.098,1.051
443.128,1.051
443.158,1.048
443.188,1.047
443.218,1.049
443.248,1.050
443.278,1.048
443.308,1.051
443.338,1.053
443.368,1.044
443.398,1.046
443.428,1.050
443.458,1.045
443.488,1.051
443.518,1.052
443.548,1.050
443.578,1.048
443.608,1.049
443.638,1.048
443.668,1.051
443.698,1.050
443.728,1.048
443.758,1.047
443.788,1.050
443.818,1.048
443.848,1.046
443.878,1.049
443.908,1.048
443.938,1.052
443.968,1.051
443.998,1.050
444.028,1.052
444.058,1.050
444.088,1.052
444.118,1.054
444.148,1.051
444.178,1.044
444.208,1.049
444.238,1.048
444.268,1.049
444.298,1.051
444.328,1.053
444.358,1.047
444.388,1.050
444.418,1.053
444.448,1.047
444.478,1.045
444.508,1.052
444.538,1.046
444.568,1.050
444.598,1.052
444.628,1.052
444.658,1.051
444.688,1.048
444.718,1.051
444.748,1.051
444.778,1.049
444.808,1.050
444.838,1.049
444.868,1.049
444.898,1.050
444.928,1.048
444.958,1.051
444.988,1.049
445.018,1.052
445.048,1.051
445.078,1.049
445.108,1.047
445.138,1.047
445.168,1.046
445.198,1.048
445.228,1.050
445.258,1.049
445.288,1.050
445.318,1.048
445.348,1.053
445.378,1.050
445.408,1.051
445.438,1.049
445.468,1.048
445.498,1.046
445.528,1.047
445.558,1.052
445.588,1.052
445.618,1.056
445.648,1.051
445.678,1.047
445.708,1.053
445.738,1.051
445.768,1.053
445.798,1.048
445.828,1.054
445.858,1.051
445.888,1.048
445.918,1.050
445.948,1.050
445.978,1.050
446.008,1.052
446.038,1.053
446.068,1.049
446.098,1.046
446.128,1.049
446.158,1.053
446.188,1.051
446.218,1.054
446.248,1.053
446.278,1.048
446.308,1.050
446.338,1.047
446.368,1.045
446.398,1.049
446.428,1.049
446.458,1.049
446.488,1.053
446.518,1.054
446.548,1.050
446.578,1.050
446.608,1.050
446.638,1.050
446.668,1.048
446.698,1.051
446.728,1.050
446.758,1.050
446.788,1.049
446.818,1.051
446.848,1.048
446.878,1.052
446.908,1.054
446.938,1.049
446.968,1.054
446.998,1.047
447.028,1.048
447.058,1.046
447.088,1.052
447.118,1.048
447.148,1.051
447.178,1.054
447.208,1.045
447.238,1.048
447.268,1.052
447.298,1.047
447.328,1.049
447.358,1.051
447.388,1.049
447.418,1.049
447.448,1.051
447.478,1.051
447.508,1.052
447.538,1.050
447.568,1.050
447.598,1.050
447.628,1.050
447.658,1.049
447.688,1.051
447.718,1.051
447.748,1.048
447.778,1.049
447.808,1.053
447.838,1.051
447.868,1.050
447.898,1.051
447.928,1.051
447.958,1.050
447.988,1.050
448.018,1.049
448.048,1.052
448.078,1.051
448.108,1.052
448.138,1.049
448.168,1.051
448.198,1.051
448.228,1.050
448.258,1.048
448.288,1.053
448.318,1.050
448.348,1.050
448.378,1.050
448.408,1.051
