df_hash,22ZHK4.KZN26T
56.616,1.015
56.646,1.034
56.676,1.029
56.706,1.017
56.736,1.025
56.766,1.025
56.796,1.019
56.826,1.014
56.856,1.015
56.886,1.019
56.916,1.017
56.946,1.015
56.976,1.017
57.006,1.020
57.036,1.018
57.066,1.011
57.096,1.010
57.126,1.009
57.156,1.013
57.186,1.016
57.216,1.010
57.246,1.011
57.276,1.017
57.306,1.011
57.336,1.012
57.366,1.015
57.396,1.017
57.426,1.013
57.456,1.015
57.486,1.022
57.516,1.015
57.546,1.009
57.576,1.013
57.606,1.014
57.636,1.015
57.666,1.015
57.696,1.015
57.726,1.013
57.756,1.011
57.786,1.016
57.816,1.016
57.846,1.015
57.876,1.010
57.906,1.010
57.936,1.012
57.966,1.017
57.996,1.016
58.026,1.014
58.056,1.013
58.086,1.013
58.116,1.017
58.146,1.017
58.176,1.014
58.206,1.007
58.236,1.016
58.266,1.016
58.296,1.007
58.326,1.011
58.356,1.018
58.386,1.016
58.416,1.018
58.446,1.016
58.476,1.014
58.506,1.010
58.536,1.011
58.566,1.011
58.596,1.016
58.626,1.014
58.656,1.016
58.686,1.011
58.716,1.016
58.746,1.019
58.776,1.014
58.806,1.009
58.836,1.011
58.866,1.015
58.896,1.012
58.926,1.014
58.956,1.016
58.986,1.008
59.016,1.017
59.046,1.019
59.076,1.013
59.106,1.015
59.136,1.016
59.166,1.015
59.196,1.018
59.226,1.015
59.256,1.013
59.286,1.015
59.316,1.014
59.346,1.015
59.376,1.021
59.406,1.017
59.436,1.012
59.466,1.010
59.496,1.016
59.526,1.020
59.556,1.017
59.586,1.012
59.616,1.012
59.646,1.014
59.676,1.016
59.706,1.018
59.736,1.019
59.766,1.011
59.796,1.009
59.826,1.024
59.856,1.015
59.886,1.015
59.916,1.016
59.946,1.016
59.976,1.013
60.006,1.011
60.036,1.015
60.066,1.018
60.096,1.018
60.126,1.015
60.156,1.016
60.186,1.014
60.216,1.015
60.246,1.019
60.276,1.017
60.306,1.014
60.336,1.012
60.366,1.014
60.396,1.016
60.426,1.014
60.456,1.018
60.486,1.017
60.516,1.014
60.546,1.018
60.576,1.014
60.606,1.014
60.636,1.012
60.666,1.015
60.696,1.017
60.726,1.017
60.756,1.016
60.786,1.014
60.816,1.012
60.846,1.016
60.876,1.013
60.906,1.017
60.936,1.010
60.966,1.015
60.996,1.024
61.026,1.015
61.056,1.018
61.086,1.011
61.116,1.014
61.146,1.017
61.176,1.016
61.206,1.017
61.236,1.005
61.266,1.018
61.296,1.017
61.326,1.012
61.356,1.017
61.386,1.017
61.416,1.014
61.446,1.015
61.476,1.016
61.506,1.014
61.536,1.014
61.566,1.016
61.596,1.015
61.626,1.014
61.656,1.013
61.686,1.012
61.716,1.016
61.746,1.020
61.776,1.014
61.806,1.012
61.836,1.015
61.866,1.015
61.896,1.019
61.926,1.019
61.956,1.014
61.986,1.007
62.016,1.021
62.046,1.020
62.076,1.015
62.106,1.011
62.136,1.016
62.166,1.016
62.196,1.016
62.226,1.015
62.256,1.015
62.286,1.012
62.316,1.015
62.346,1.018
62.376,1.015
62.406,1.014
62.436,1.016
62.466,1.012
62.496,1.018
62.526,1.023
62.556,1.012
62.586,1.012
62.616,1.015
62.646,1.016
62.676,1.018
62.706,1.021
62.736,1.014
62.766,1.003
62.796,1.020
62.826,1.016
62.856,1.012
62.886,1.016
62.916,1.018
62.946,1.015
62.976,1.014
63.006,1.014
63.036,1.014
63.066,1.017
63.096,1.018
63.126,1.015
63.156,1.016
63.186,1.013
63.216,1.012
63.246,1.015
63.276,1.019
63.306,1.016
63.336,1.012
63.366,1.017
63.396,1.016
63.426,1.016
63.456,1.014
63.486,1.014
63.516,1.011
63.546,1.019
63.576,1.014
63.606,1.011
63.636,1.018
63.666,1.016
63.696,1.018
63.726,1.016
63.756,1.013
63.786,1.012
63.816,1.014
63.846,1.017
63.876,1.018
63.906,1.020
63.936,1.020
63.966,1.017
63.996,1.016
64.026,1.018
64.056,1.020
64.086,1.014
64.116,1.011
64.146,1.016
64.176,1.014
64.206,1.011
64.236,1.020
64.266,1.018
64.296,1.009
64.326,1.013
64.356,1.019
64.386,1.013
64.416,1.014
64.446,1.014
64.476,1.018
64.506,1.016
64.536,1.013
64.566,1.014
64.596,1.017
64.626,1.014
64.656,1.014
64.686,1.013
64.716,1.014
64.746,1.017
64.776,1.011
64.806,1.016
64.836,1.015
64.866,1.013
64.896,1.021
64.926,1.014
64.956,1.008
64.986,1.012
65.016,1.016
65.046,1.015
65.076,1.015
65.106,1.015
65.136,1.009
65.166,1.016
65.196,1.020
65.226,1.010
65.256,1.012
65.286,1.019
65.316,1.016
65.346,1.013
65.376,1.018
65.406,1.015
65.436,1.013
65.466,1.014
65.496,1.017
65.526,1.015
65.556,1.019
65.586,1.014
65.616,1.015
65.646,1.016
65.676,1.014
65.706,1.020
65.736,1.016
65.766,1.009
65.796,1.012
65.826,1.016
65.856,1.015
65.886,1.014
65.916,1.010
65.946,1.012
65.976,1.016
66.006,1.023
66.036,1.011
66.066,1.011
66.096,1.019
66.126,1.014
66.156,1.017
66.186,1.015
66.216,1.014
66.246,1.016
66.276,1.014
66.306,1.017
66.336,1.016
66.366,1.016
66.396,1.015
66.426,1.014
66.456,1.017
66.486,1.020
66.516,1.014
66.546,1.012
66.576,1.011
66.606,1.019
66.636,1.013
66.666,1.021
66.696,1.016
66.726,1.007
66.756,1.021
66.786,1.020
66.816,1.014
66.846,1.017
66.876,1.019
66.906,1.018
66.936,1.015
66.966,1.013
66.996,1.015
67.026,1.013
67.056,1.015
67.086,1.015
67.116,1.013
67.146,1.016
67.176,1.018
67.206,1.017
67.236,1.020
67.266,1.012
67.296,1.013
67.326,1.021
67.356,1.014
67.386,1.013
67.416,1.015
67.446,1.017
67.476,1.013
67.506,1.017
67.536,1.018
67.566,1.011
67.596,1.011
67.626,1.018
67.656,1.013
67.686,1.014
67.716,1.016
67.746,1.017
67.776,1.015
67.806,1.016
67.836,1.015
67.866,1.013
67.896,1.015
67.926,1.015
67.956,1.017
67.986,1.018
68.016,1.015
68.046,1.017
68.076,1.020
68.106,1.015
68.136,1.019
68.166,1.010
68.196,1.013
68.226,1.021
68.256,1.019
68.286,1.012
68.316,1.014
68.346,1.017
68.376,1.017
68.406,1.016
68.436,1.018
68.466,1.012
68.496,1.010
68.526,1.021
68.556,1.017
68.586,1.014
68.616,1.018
68.646,1.016
68.676,1.014
68.706,1.015
68.736,1.016
68.766,1.013
68.796,1.016
68.826,1.018
68.856,1.020
68.886,1.015
68.916,1.018
68.946,1.017
68.976,1.013
69.006,1.014
69.036,1.012
69.066,1.021
69.096,1.018
69.126,1.014
69.156,1.014
69.186,1.016
69.216,1.016
69.246,1.016
69.276,1.021
69.306,1.014
69.336,1.006
69.366,1.018
69.396,1.019
69.426,1.016
69.456,1.013
69.486,1.018
69.516,1.016
69.546,1.017
69.576,1.019
69.606,1.015
69.636,1.014
69.666,1.015
69.696,1.017
69.726,1.015
69.756,1.018
69.786,1.013
69.816,1.017
69.846,1.021
69.876,1.017
69.906,1.012
69.936,1.014
69.966,1.019
69.996,1.013
70.026,1.017
70.056,1.017
70.086,1.012
70.116,1.014
70.146,1.023
70.176,1.014
70.206,1.014
70.236,1.019
70.266,1.014
70.296,1.016
70.326,1.018
70.356,1.014
70.386,1.014
70.416,1.013
70.446,1.017
70.476,1.015
70.506,1.014
70.536,1.019
70.566,1.017
70.596,1.013
70.626,1.020
70.656,1.020
70.686,1.021
70.716,1.016
70.746,1.017
70.776,1.015
70.806,1.014
70.836,1.016
70.866,1.020
70.896,1.016
70.926,1.007
70.956,1.021
70.986,1.019
71.016,1.013
71.046,1.013
71.076,1.014
71.106,1.015
71.136,1.015
71.166,1.014
71.196,1.017
71.226,1.015
71.256,1.016
71.286,1.017
71.316,1.017
71.346,1.017
71.376,1.017
71.406,1.015
71.436,1.019
71.466,1.012
71.496,1.013
71.526,1.019
71.556,1.018
71.586,1.011
71.616,1.012
71.646,1.016
71.676,1.014
71.706,1.014
71.736,1.020
71.766,1.016
71.796,1.006
71.826,1.026
71.856,1.018
71.886,1.012
71.916,1.016
71.946,1.019
71.976,1.013
72.006,1.018
72.036,1.017
72.066,1.015
72.096,1.017
72.126,1.014
72.156,1.021
72.186,1.018
72.216,1.016
72.246,1.015
72.276,1.014
72.306,1.016
72.336,1.023
72.366,1.017
72.396,1.010
72.426,1.014
72.456,1.015
72.486,1.020
72.516,1.017
72.546,1.020
72.576,1.014
72.606,1.014
72.636,1.022
72.666,1.017
72.696,1.013
72.726,1.016
72.756,1.015
72.786,1.018
72.816,1.020
72.846,1.014
72.876,1.015
72.906,1.015
72.936,1.016
72.966,1.012
72.996,1.015
73.026,1.017
73.056,1.014
73.086,1.018
73.116,1.022
73.146,1.017
73.176,1.014
73.206,1.013
73.236,1.019
73.266,1.015
73.296,1.019
73.326,1.016
73.356,1.015
73.386,1.015
73.416,1.020
73.446,1.017
73.476,1.016
73.506,1.015
73.536,1.018
73.566,1.014
73.596,1.020
73.626,1.016
73.656,1.017
73.686,1.017
73.716,1.016
73.746,1.019
73.776,1.018
73.806,1.017
73.836,1.013
73.866,1.018
73.896,1.015
73.926,1.017
73.956,1.022
73.986,1.016
74.016,1.014
74.046,1.018
74.076,1.018
74.106,1.016
74.136,1.018
74.166,1.020
74.196,1.012
74.226,1.015
74.256,1.019
74.286,1.016
74.316,1.014
74.346,1.015
74.376,1.018
74.406,1.020
74.436,1.019
74.466,1.016
74.496,1.018
74.526,1.012
74.556,1.018
74.586,1.019
74.616,1.019
74.646,1.016
74.676,1.017
74.706,1.017
74.736,1.016
74.766,1.016
74.796,1.023
74.826,1.019
74.856,1.016
74.886,1.016
74.916,1.018
74.946,1.018
74.976,1.019
75.006,1.021
75.036,1.014
75.066,1.007
75.096,1.026
75.126,1.016
75.156,1.014
75.186,1.016
75.216,1.021
75.246,1.016
75.276,1.019
75.306,1.019
75.336,1.018
75.366,1.015
75.396,1.015
75.426,1.017
75.456,1.014
75.486,1.017
75.516,1.016
75.546,1.017
75.576,1.018
75.606,1.020
75.636,1.007
75.666,1.014
75.696,1.018
75.726,1.015
75.756,1.021
75.786,1.016
75.816,1.016
75.846,1.014
75.876,1.021
75.906,1.016
75.936,1.013
75.966,1.018
75.996,1.018
76.026,1.016
76.056,1.017
76.086,1.015
76.116,1.019
76.146,1.017
76.176,1.017
76.206,1.019
76.236,1.016
76.266,1.019
76.296,1.015
76.326,1.015
76.356,1.020
76.386,1.020
76.416,1.014
76.446,1.017
76.476,1.015
76.506,1.015
76.536,1.016
76.566,1.021
76.596,1.014
76.626,1.011
76.656,1.021
76.686,1.021
76.716,1.015
76.746,1.015
76.776,1.019
76.806,1.020
76.836,1.016
76.866,1.015
76.896,1.016
76.926,1.019
76.956,1.015
76.986,1.017
77.016,1.017
77.046,1.021
77.076,1.015
77.106,1.019
77.136,1.015
77.166,1.016
77.196,1.022
77.226,1.013
77.256,1.013
77.286,1.017
77.316,1.017
77.346,1.016
77.376,1.021
77.406,1.021
77.436,1.014
77.466,1.016
77.496,1.022
77.526,1.016
77.556,1.013
77.586,1.015
77.616,1.020
77.646,1.018
77.676,1.019
77.706,1.019
77.736,1.018
77.766,1.020
77.796,1.018
77.826,1.018
77.856,1.015
77.886,1.019
77.916,1.015
77.946,1.015
77.976,1.017
78.006,1.021
78.036,1.024
78.066,1.018
78.096,1.014
78.126,1.015
78.156,1.018
78.186,1.017
78.216,1.019
78.246,1.021
78.276,1.010
78.306,1.014
78.336,1.026
78.366,1.018
78.396,1.014
78.426,1.017
78.456,1.017
78.486,1.018
78.516,1.020
78.546,1.015
78.576,1.016
78.606,1.019
78.636,1.019
78.666,1.016
78.696,1.020
78.726,1.014
78.756,1.017
78.786,1.022
78.816,1.020
78.846,1.014
78.876,1.013
78.906,1.019
78.936,1.019
78.966,1.023
78.996,1.018
79.026,1.018
79.056,1.011
79.086,1.012
79.116,1.004
79.146,1.016
79.176,1.034
79.206,1.022
79.236,1.018
79.266,1.017
79.296,1.015
79.326,1.018
79.356,1.018
79.386,1.009
79.416,1.016
79.446,1.017
79.476,1.013
79.506,1.021
79.536,1.027
79.566,1.020
79.596,1.010
79.626,1.016
79.656,1.018
79.686,1.016
79.716,1.021
79.746,1.017
79.776,1.010
79.806,1.015
79.836,1.021
79.866,1.018
79.896,1.015
79.926,1.021
79.956,1.021
79.986,1.018
80.016,1.014
80.046,1.015
80.076,1.018
80.106,1.016
80.136,1.019
80.166,1.017
80.196,1.018
80.226,1.019
80.256,1.021
80.286,1.020
80.316,1.020
80.346,1.015
80.376,1.017
80.406,1.015
80.436,1.023
80.466,1.017
80.496,1.012
80.526,1.022
80.556,1.018
80.586,1.015
80.616,1.018
80.646,1.021
80.676,1.016
80.706,1.018
80.736,1.019
80.766,1.019
80.796,1.021
80.826,1.015
80.856,1.016
80.886,1.015
80.916,1.016
80.946,1.021
80.976,1.019
81.006,1.014
81.036,1.017
81.066,1.019
81.096,1.016
81.126,1.020
81.156,1.017
81.186,1.013
81.216,1.014
81.246,1.019
81.276,1.019
81.306,1.013
81.336,1.014
81.366,1.021
81.396,1.021
81.426,1.021
81.456,1.021
81.486,1.018
81.516,1.015
81.546,1.015
81.576,1.017
81.606,1.012
81.636,1.015
81.666,1.021
81.696,1.023
81.726,1.016
81.756,1.021
81.786,1.017
81.816,1.012
81.846,1.009
81.876,1.014
81.906,1.013
81.936,1.012
81.966,1.012
81.996,1.018
82.026,1.014
82.056,1.019
82.086,1.017
82.116,1.013
82.146,1.016
82.176,1.018
82.206,1.016
82.236,1.018
82.266,1.019
82.296,1.016
82.326,1.019
82.356,1.017
82.386,1.012
82.416,1.011
82.446,1.014
82.476,1.016
82.506,1.020
82.536,1.016
82.566,1.012
82.596,1.017
82.626,1.019
82.656,1.018
82.686,1.015
82.716,1.017
82.746,1.011
82.776,1.019
82.806,1.016
82.836,1.014
82.866,1.016
82.896,1.018
82.926,1.017
82.956,1.017
82.986,1.016
83.016,1.016
83.046,1.014
83.076,1.016
83.106,1.014
83.136,1.013
83.166,1.017
83.196,1.017
83.226,1.018
83.256,1.014
83.286,1.012
83.316,1.019
83.346,1.016
83.376,1.015
83.406,1.012
83.436,1.016
83.466,1.015
83.496,1.017
83.526,1.016
83.556,1.014
83.586,1.019
83.616,1.023
83.646,1.013
83.676,1.012
83.706,1.016
83.736,1.019
83.766,1.015
83.796,1.020
83.826,1.015
83.856,1.016
83.886,1.016
83.916,1.018
83.946,1.013
83.976,1.017
84.006,1.016
84.036,1.016
84.066,1.016
84.096,1.014
84.126,1.016
84.156,1.014
84.186,1.015
84.216,1.022
84.246,1.015
84.276,1.010
84.306,1.016
84.336,1.013
84.366,1.018
84.396,1.021
84.426,1.016
84.456,1.012
84.486,1.018
84.516,1.017
84.546,1.014
84.576,1.014
84.606,1.015
84.636,1.016
84.666,1.015
84.696,1.019
84.726,1.018
84.756,1.018
84.786,1.016
84.816,1.016
84.846,1.016
84.876,1.021
84.906,1.017
84.936,1.017
84.966,1.013
84.996,1.013
85.026,1.013
85.056,1.018
85.086,1.024
85.116,1.018
85.146,1.009
85.176,1.016
85.206,1.017
85.236,1.019
85.266,1.015
85.296,1.015
85.326,1.012
85.356,1.014
85.386,1.025
85.416,1.018
85.446,1.014
85.476,1.013
85.506,1.016
85.536,1.017
85.566,1.018
85.596,1.019
85.626,1.017
85.656,1.014
85.686,1.018
85.716,1.014
85.746,1.018
85.776,1.014
85.806,1.015
85.836,1.016
85.866,1.017
85.896,1.013
85.926,1.013
85.956,1.015
85.986,1.020
86.016,1.015
86.046,1.018
86.076,1.015
86.106,1.008
86.136,1.020
86.166,1.018
86.196,1.010
86.226,1.014
86.256,1.016
86.286,1.017
86.316,1.017
86.346,1.020
86.376,1.015
86.406,1.014
86.436,1.013
86.466,1.017
86.496,1.016
86.526,1.013
86.556,1.015
86.586,1.015
86.616,1.016
86.646,1.021
86.676,1.014
86.706,1.017
86.736,1.019
86.766,1.016
86.796,1.013
86.826,1.018
86.856,1.015
86.886,1.009
86.916,1.019
86.946,1.022
86.976,1.009
87.006,1.015
87.036,1.015
87.066,1.017
87.096,1.021
87.126,1.019
87.156,1.015
87.186,1.015
87.216,1.016
87.246,1.015
87.276,1.019
87.306,1.014
87.336,1.016
87.366,1.016
87.396,1.013
87.426,1.025
87.456,1.021
87.486,1.011
87.516,1.012
87.546,1.018
87.576,1.016
87.606,1.021
87.636,1.019
87.666,1.012
87.696,1.015
87.726,1.022
87.756,1.014
87.786,1.012
87.816,1.016
87.846,1.021
87.876,1.015
87.906,1.018
87.936,1.016
87.966,1.014
87.996,1.017
88.026,1.015
88.056,1.013
88.086,1.019
88.116,1.015
88.146,1.019
88.176,1.021
88.206,1.016
88.236,1.015
88.266,1.013
88.296,1.019
88.326,1.016
88.356,1.021
88.386,1.017
88.416,1.011
88.446,1.017
88.476,1.021
88.506,1.009
88.536,1.015
88.566,1.018
88.596,1.016
88.626,1.017
88.656,1.014
88.686,1.016
88.716,1.018
88.746,1.017
88.776,1.017
88.806,1.017
88.836,1.009
88.866,1.015
88.896,1.021
88.926,1.017
88.956,1.014
88.986,1.016
89.016,1.019
89.046,1.015
89.076,1.018
89.106,1.019
89.136,1.005
89.166,1.020
89.196,1.021
89.226,1.011
89.256,1.015
89.286,1.017
89.316,1.015
89.346,1.017
89.376,1.014
89.406,1.012
89.436,1.017
89.466,1.013
89.496,1.015
89.526,1.017
89.556,1.016
89.586,1.017
89.616,1.012
89.646,1.017
89.676,1.023
89.706,1.015
89.736,1.012
89.766,1.015
89.796,1.015
89.826,1.015
89.856,1.020
89.886,1.015
89.916,1.009
89.946,1.021
89.976,1.021
90.006,1.013
90.036,1.015
90.066,1.017
90.096,1.016
90.126,1.017
90.156,1.016
90.186,1.017
90.216,1.015
90.246,1.015
90.276,1.020
90.306,1.015
90.336,1.020
90.366,1.013
90.396,1.016
90.426,1.011
90.456,1.017
90.486,1.025
90.516,1.014
90.546,1.011
90.576,1.015
90.606,1.018
90.636,1.017
90.666,1.021
90.696,1.014
90.726,1.010
90.756,1.020
90.786,1.022
90.816,1.012
90.846,1.017
90.876,1.018
90.906,1.014
90.936,1.013
90.966,1.017
90.996,1.014
91.026,1.017
91.056,1.016
91.086,1.019
91.116,1.013
91.146,1.015
91.176,1.014
91.206,1.017
91.236,1.021
91.266,1.017
91.296,1.013
91.326,1.011
91.356,1.013
91.386,1.017
91.416,1.019
91.446,1.018
91.476,1.008
91.506,1.016
91.536,1.020
91.566,1.012
91.596,1.015
91.626,1.018
91.656,1.017
91.686,1.016
91.716,1.018
91.746,1.018
91.776,1.014
91.806,1.015
91.836,1.017
91.866,1.013
91.896,1.016
91.926,1.015
91.956,1.019
91.986,1.011
92.016,1.012
92.046,1.021
92.076,1.021
92.106,1.015
92.136,1.019
92.166,1.015
92.196,1.017
92.226,1.013
92.256,1.015
92.286,1.015
92.316,1.011
92.346,1.018
92.376,1.020
92.406,1.015
92.436,1.020
92.466,1.020
92.496,1.018
92.526,1.014
92.556,1.009
92.586,1.013
92.616,1.016
92.646,1.021
92.676,1.021
92.706,1.014
92.736,1.020
92.766,1.022
92.796,1.017
92.826,1.023
92.856,1.023
92.886,1.021
92.916,1.021
92.946,1.016
92.976,1.013
93.006,1.021
93.036,1.019
93.066,1.019
93.096,1.015
93.126,1.010
93.156,1.006
93.186,1.010
93.216,1.016
93.246,1.008
93.276,1.006
93.306,1.015
93.336,1.017
93.366,1.015
93.396,1.015
93.426,1.018
93.456,1.019
93.486,1.017
93.516,1.018
93.546,1.018
93.576,1.016
93.606,1.009
93.636,1.016
93.666,1.021
93.696,1.015
93.726,1.013
93.756,1.015
93.786,1.016
93.816,1.005
93.846,1.009
93.876,1.017
93.906,1.018
93.936,1.009
93.966,1.017
93.996,1.019
94.026,1.009
94.056,1.012
94.086,1.020
94.116,1.019
94.146,1.020
94.176,1.016
94.206,1.016
94.236,1.018
94.266,1.014
94.296,1.013
94.326,1.014
94.356,1.012
94.386,1.013
94.416,1.014
94.446,1.020
94.476,1.021
94.506,1.016
94.536,1.019
94.566,1.016
94.596,1.007
94.626,1.013
94.656,1.018
94.686,1.013
94.716,1.018
94.746,1.014
94.776,1.009
94.806,1.020
94.836,1.017
94.866,1.016
94.896,1.014
94.926,1.018
94.956,1.017
94.986,1.012
95.016,1.014
95.046,1.017
95.076,1.011
95.106,1.011
95.136,1.015
95.166,1.018
95.196,1.015
95.226,1.014
95.256,1.014
95.286,1.011
95.316,1.013
95.346,1.017
95.376,1.019
95.406,1.021
95.436,1.014
95.466,1.007
95.496,1.012
95.526,1.015
95.556,1.016
95.586,1.016
95.616,1.019
95.646,1.012
95.676,1.016
95.706,1.020
95.736,1.009
95.766,1.007
95.796,1.016
95.826,1.016
95.856,1.017
95.886,1.018
95.916,1.015
95.946,1.016
95.976,1.009
96.006,1.012
96.036,1.017
96.066,1.014
96.096,1.016
96.126,1.017
96.156,1.009
96.186,1.013
96.216,1.020
96.246,1.013
96.276,1.011
96.306,1.027
96.336,1.033
96.366,1.035
96.396,1.024
96.426,1.010
96.456,1.001
96.486,0.995
96.516,1.005
96.546,1.018
96.576,1.012
96.606,1.017
96.636,1.013
96.666,1.004
96.696,1.011
96.726,1.014
96.756,1.010
96.786,1.001
96.816,1.019
96.846,1.016
96.876,1.032
96.906,1.031
96.936,1.023
96.966,1.013
96.996,0.999
97.026,0.999
97.056,1.016
97.086,1.001
97.116,1.021
97.146,1.022
97.176,1.001
97.206,1.030
97.236,1.020
97.266,1.018
97.296,0.999
97.326,1.003
97.356,0.991
97.386,1.004
97.416,1.020
97.446,1.019
97.476,1.017
97.506,1.014
97.536,1.010
97.566,1.007
97.596,1.015
97.626,1.011
97.656,1.017
97.686,1.014
97.716,1.018
97.746,1.005
97.776,1.011
97.806,1.015
97.836,1.021
97.866,1.019
97.896,1.026
97.926,1.021
97.956,1.023
97.986,1.021
98.016,1.026
98.046,1.021
98.076,1.022
98.106,1.007
98.136,0.986
98.166,0.972
98.196,0.979
98.226,0.985
98.256,0.988
98.286,1.004
98.316,1.010
98.346,1.054
98.376,1.077
98.406,1.064
98.436,1.042
98.466,0.997
98.496,0.981
98.526,0.981
98.556,1.002
98.586,1.016
98.616,1.009
98.646,1.046
98.676,1.073
98.706,1.087
98.736,1.112
98.766,1.104
98.796,1.058
98.826,1.021
98.856,0.971
98.886,0.947
98.916,0.965
98.946,0.961
98.976,0.996
99.006,1.010
99.036,1.023
99.066,1.042
99.096,1.039
99.126,1.027
99.156,1.029
99.186,1.036
99.216,1.029
99.246,1.032
99.276,1.041
99.306,1.037
99.336,1.023
99.366,1.016
99.396,1.006
99.426,1.012
99.456,1.022
99.486,1.018
99.516,1.019
99.546,1.017
99.576,1.016
99.606,1.013
99.636,1.021
99.666,1.017
99.696,1.019
99.726,1.025
99.756,1.021
99.786,1.001
99.816,1.004
99.846,1.004
99.876,1.001
99.906,0.999
99.936,1.017
99.966,1.049
99.996,1.068
100.026,1.056
100.056,1.045
100.086,1.027
100.116,1.017
100.146,1.007
100.176,1.000
100.206,1.006
100.236,1.012
100.266,1.016
100.296,1.026
100.326,1.030
100.356,1.022
100.386,1.028
100.416,1.026
100.446,1.021
100.476,1.017
100.506,1.016
100.536,1.014
100.566,1.010
100.596,1.017
100.626,1.019
100.656,1.027
100.686,1.025
100.716,1.027
100.746,1.025
100.776,1.018
100.806,1.023
100.836,1.025
100.866,1.021
100.896,1.020
100.926,1.021
100.956,1.019
100.986,1.020
101.016,1.029
101.046,1.016
101.076,1.024
101.106,1.017
101.136,1.011
101.166,1.016
101.196,1.023
101.226,1.021
101.256,1.018
101.286,1.016
101.316,1.028
101.346,1.028
101.376,1.022
101.406,1.020
101.436,1.024
101.466,1.015
101.496,1.024
101.526,1.019
101.556,1.018
101.586,1.020
101.616,1.026
101.646,1.027
101.676,1.026
101.706,1.024
101.736,1.017
101.766,1.028
101.796,1.028
101.826,1.021
101.856,1.022
101.886,1.022
101.916,1.019
101.946,1.017
101.976,1.018
102.006,1.026
102.036,1.016
102.066,1.021
102.096,1.020
102.126,1.021
102.156,1.018
102.186,1.016
102.216,1.021
102.246,1.025
102.276,1.033
102.306,1.021
102.336,1.027
102.366,1.034
102.396,1.025
102.426,1.016
102.456,1.017
102.486,1.012
102.516,1.017
102.546,1.023
102.576,1.024
102.606,1.025
102.636,1.026
102.666,1.019
102.696,1.021
102.726,1.018
102.756,1.023
102.786,1.021
102.816,1.020
102.846,1.024
102.876,1.022
102.906,1.020
102.936,1.018
102.966,1.020
102.996,1.020
103.026,1.018
103.056,1.023
103.086,1.025
103.116,1.029
103.146,1.029
103.176,1.020
103.206,1.020
103.236,1.020
103.266,1.020
103.296,1.026
103.326,1.024
103.356,1.024
103.386,1.021
103.416,1.018
103.446,1.020
103.476,1.023
103.506,1.021
103.536,1.020
103.566,1.020
103.596,1.028
103.626,1.024
103.656,1.021
103.686,1.021
103.716,1.016
103.746,1.020
103.776,1.023
103.806,1.022
103.836,1.020
103.866,1.024
103.896,1.023
103.926,1.020
103.956,1.021
103.986,1.022
104.016,1.024
104.046,1.022
104.076,1.025
104.106,1.022
104.136,1.021
104.166,1.023
104.196,1.021
104.226,1.021
104.256,1.021
104.286,1.021
104.316,1.014
104.346,1.021
104.376,1.021
104.406,1.021
104.436,1.030
104.466,1.023
104.496,1.017
104.526,1.019
104.556,1.021
104.586,1.022
104.616,1.024
104.646,1.023
104.676,1.018
104.706,1.021
104.736,1.024
104.766,1.021
104.796,1.021
104.826,1.022
104.856,1.020
104.886,1.022
104.916,1.021
104.946,1.021
104.976,1.025
105.006,1.023
105.036,1.021
105.066,1.021
105.096,1.023
105.126,1.023
105.156,1.025
105.186,1.020
105.216,1.016
105.246,1.026
105.276,1.026
105.306,1.019
105.336,1.019
105.366,1.021
105.396,1.018
105.426,1.022
105.456,1.025
105.486,1.022
105.516,1.020
105.546,1.024
105.576,1.019
105.606,1.017
105.636,1.021
105.666,1.022
105.696,1.024
105.726,1.022
105.756,1.024
105.786,1.022
105.816,1.019
105.846,1.021
105.876,1.021
105.906,1.024
105.936,1.021
105.966,1.025
105.996,1.023
106.026,1.018
106.056,1.026
106.086,1.029
106.116,1.015
106.146,1.021
106.176,1.019
106.206,1.021
106.236,1.021
106.266,1.024
106.296,1.021
106.326,1.019
106.356,1.026
106.386,1.020
106.416,1.020
106.446,1.025
106.476,1.024
106.506,1.023
106.536,1.023
106.566,1.024
106.596,1.023
106.626,1.022
106.656,1.025
106.686,1.020
106.716,1.021
106.746,1.024
106.776,1.028
106.806,1.020
106.836,1.015
106.866,1.025
106.896,1.025
106.926,1.021
106.956,1.018
106.986,1.019
107.016,1.024
107.046,1.025
107.076,1.026
107.106,1.016
107.136,1.021
107.166,1.027
107.196,1.020
107.226,1.019
107.256,1.024
107.286,1.024
107.316,1.024
107.346,1.022
107.376,1.023
107.406,1.021
107.436,1.022
107.466,1.022
107.496,1.021
107.526,1.020
107.556,1.026
107.586,1.018
107.616,1.020
107.646,1.032
107.676,1.021
107.706,1.017
107.736,1.018
