df_hash,22ZHK4.DL526H
56.278,1.054
56.308,1.049
56.338,1.049
56.368,1.052
56.398,1.048
56.428,1.047
56.458,1.054
56.488,1.055
56.518,1.052
56.548,1.052
56.578,1.046
56.608,1.052
56.638,1.053
56.668,1.050
56.698,1.054
56.728,1.048
56.758,1.060
56.788,1.053
56.818,1.054
56.848,1.052
56.878,1.047
56.908,1.052
56.938,1.046
56.968,1.049
56.998,1.055
57.028,1.054
57.058,1.052
57.088,1.051
57.118,1.055
57.148,1.052
57.178,1.048
57.208,1.049
57.238,1.056
57.268,1.056
57.298,1.049
57.328,1.054
57.358,1.051
57.388,1.049
57.418,1.050
57.448,1.054
57.478,1.043
57.508,1.056
57.538,1.060
57.568,1.051
57.598,1.046
57.628,1.050
57.658,1.050
57.688,1.051
57.718,1.051
57.748,1.054
57.778,1.051
57.808,1.053
57.838,1.049
57.868,1.050
57.898,1.048
57.928,1.045
57.958,1.050
57.988,1.054
58.018,1.053
58.048,1.046
58.078,1.050
58.108,1.051
58.138,1.046
58.168,1.052
58.198,1.050
58.228,1.042
58.258,1.054
58.288,1.054
58.318,1.054
58.348,1.051
58.378,1.050
58.408,1.047
58.438,1.053
58.468,1.051
58.498,1.050
58.528,1.049
58.558,1.049
58.588,1.054
58.618,1.051
58.648,1.048
58.678,1.049
58.708,1.055
58.738,1.054
58.768,1.046
58.798,1.049
58.828,1.048
58.858,1.050
58.888,1.047
58.918,1.046
58.948,1.052
58.978,1.051
59.008,1.057
59.038,1.054
59.068,1.049
59.098,1.048
59.128,1.051
59.158,1.048
59.188,1.051
59.218,1.051
59.248,1.051
59.278,1.054
59.308,1.052
59.338,1.051
59.368,1.049
59.398,1.045
59.428,1.050
59.458,1.052
59.488,1.055
59.518,1.050
59.548,1.049
59.578,1.050
59.608,1.051
59.638,1.051
59.668,1.051
59.698,1.045
59.728,1.048
59.758,1.054
59.788,1.058
59.818,1.047
59.848,1.051
59.878,1.051
59.908,1.050
59.938,1.054
59.968,1.050
59.998,1.051
60.028,1.052
60.058,1.049
60.088,1.051
60.118,1.050
60.148,1.050
60.178,1.050
60.208,1.057
60.238,1.059
60.268,1.051
60.298,1.052
60.328,1.052
60.358,1.049
60.388,1.052
60.418,1.051
60.448,1.048
60.478,1.055
60.508,1.053
60.538,1.055
60.568,1.048
60.598,1.051
60.628,1.052
60.658,1.050
60.688,1.052
60.718,1.053
60.748,1.049
60.778,1.054
60.808,1.056
60.838,1.054
60.868,1.056
60.898,1.053
60.928,1.045
60.958,1.050
60.988,1.054
61.018,1.057
61.048,1.049
61.078,1.050
61.108,1.046
61.138,1.050
61.168,1.053
61.198,1.053
61.228,1.047
61.258,1.055
61.288,1.055
61.318,1.051
61.348,1.049
61.378,1.051
61.408,1.050
61.438,1.048
61.468,1.052
61.498,1.054
61.528,1.053
61.558,1.052
61.588,1.049
61.618,1.048
61.648,1.051
61.678,1.048
61.708,1.053
61.738,1.052
61.768,1.058
61.798,1.055
61.828,1.045
61.858,1.048
61.888,1.052
61.918,1.052
61.948,1.052
61.978,1.052
62.008,1.049
62.038,1.052
62.068,1.053
62.098,1.046
62.128,1.055
62.158,1.050
62.188,1.056
62.218,1.052
62.248,1.050
62.278,1.054
62.308,1.051
62.338,1.052
62.368,1.046
62.398,1.050
62.428,1.046
62.458,1.048
62.488,1.053
62.518,1.064
62.548,1.050
62.578,1.051
62.608,1.049
62.638,1.053
62.668,1.052
62.698,1.046
62.728,1.051
62.758,1.052
62.788,1.057
62.818,1.057
62.848,1.046
62.878,1.051
62.908,1.049
62.938,1.050
62.968,1.053
62.998,1.051
63.028,1.053
63.058,1.054
63.088,1.048
63.118,1.053
63.148,1.051
63.178,1.046
63.208,1.047
63.238,1.051
63.268,1.055
63.298,1.051
63.328,1.052
63.358,1.049
63.388,1.053
63.418,1.050
63.448,1.049
63.478,1.051
63.508,1.047
63.538,1.058
63.568,1.058
63.598,1.053
63.628,1.050
63.658,1.049
63.688,1.049
63.718,1.051
63.748,1.053
63.778,1.053
63.808,1.053
63.838,1.054
63.868,1.049
63.898,1.053
63.928,1.059
63.958,1.047
63.988,1.049
64.018,1.051
64.048,1.054
64.078,1.050
64.108,1.052
64.138,1.052
64.168,1.055
64.198,1.052
64.228,1.051
64.258,1.050
64.288,1.055
64.318,1.053
64.348,1.052
64.378,1.048
64.408,1.046
64.438,1.050
64.468,1.053
64.498,1.054
64.528,1.050
64.558,1.052
64.588,1.052
64.618,1.054
64.648,1.054
64.678,1.050
64.708,1.050
64.738,1.046
64.768,1.048
64.798,1.053
64.828,1.055
64.858,1.050
64.888,1.050
64.918,1.048
64.948,1.051
64.978,1.053
65.008,1.050
65.038,1.045
65.068,1.056
65.098,1.055
65.128,1.048
65.158,1.047
65.188,1.047
65.218,1.049
65.248,1.050
65.278,1.054
65.308,1.050
65.338,1.050
65.368,1.054
65.398,1.053
65.428,1.052
65.458,1.050
65.488,1.047
65.518,1.057
65.548,1.053
65.578,1.057
65.608,1.050
65.638,1.056
65.668,1.052
65.698,1.052
65.728,1.050
65.758,1.053
65.788,1.044
65.818,1.052
65.848,1.057
65.878,1.060
65.908,1.047
65.938,1.056
65.968,1.047
65.998,1.050
66.028,1.052
66.058,1.053
66.088,1.053
66.118,1.050
66.148,1.056
66.178,1.056
66.208,1.053
66.238,1.047
66.268,1.050
66.298,1.053
66.328,1.057
66.358,1.048
66.388,1.050
66.418,1.052
66.448,1.053
66.478,1.054
66.508,1.051
66.538,1.043
66.568,1.056
66.598,1.055
66.628,1.053
66.658,1.049
66.688,1.050
66.718,1.048
66.748,1.050
66.778,1.052
66.808,1.052
66.838,1.054
66.868,1.056
66.898,1.046
66.928,1.045
66.958,1.053
66.988,1.047
67.018,1.048
67.048,1.053
67.078,1.057
67.108,1.051
67.138,1.050
67.168,1.049
67.198,1.052
67.228,1.048
67.258,1.050
67.288,1.050
67.318,1.048
67.348,1.055
67.378,1.052
67.408,1.051
67.438,1.050
67.468,1.053
67.498,1.052
67.528,1.050
67.558,1.050
67.588,1.052
67.618,1.053
67.648,1.051
67.678,1.051
67.708,1.051
67.738,1.051
67.768,1.048
67.798,1.047
67.828,1.053
67.858,1.062
67.888,1.053
67.918,1.050
67.948,1.049
67.978,1.050
68.008,1.051
68.038,1.045
68.068,1.048
68.098,1.052
68.128,1.058
68.158,1.051
68.188,1.050
68.218,1.050
68.248,1.050
68.278,1.051
68.308,1.051
68.338,1.052
68.368,1.051
68.398,1.056
68.428,1.052
68.458,1.051
68.488,1.052
68.518,1.048
68.548,1.045
68.578,1.054
68.608,1.059
68.638,1.051
68.668,1.054
68.698,1.052
68.728,1.056
68.758,1.051
68.788,1.046
68.818,1.053
68.848,1.046
68.878,1.056
68.908,1.052
68.938,1.049
68.968,1.048
68.998,1.051
69.028,1.055
69.058,1.050
69.088,1.051
69.118,1.052
69.148,1.055
69.178,1.051
69.208,1.048
69.238,1.051
69.268,1.050
69.298,1.052
69.328,1.053
69.358,1.057
69.388,1.054
69.418,1.046
69.448,1.053
69.478,1.053
69.508,1.052
69.538,1.048
69.568,1.049
69.598,1.049
69.628,1.055
69.658,1.056
69.688,1.052
69.718,1.050
69.748,1.047
69.778,1.051
69.808,1.054
69.838,1.051
69.868,1.051
69.898,1.056
69.928,1.047
69.958,1.049
69.988,1.049
70.018,1.046
70.048,1.047
70.078,1.051
70.108,1.056
70.138,1.053
70.168,1.052
70.198,1.049
70.228,1.050
70.258,1.050
70.288,1.051
70.318,1.050
70.348,1.051
70.378,1.056
70.408,1.052
70.438,1.050
70.468,1.050
70.498,1.051
70.528,1.051
70.558,1.052
70.588,1.053
70.618,1.049
70.648,1.055
70.678,1.053
70.708,1.054
70.738,1.050
70.768,1.050
70.798,1.047
70.828,1.052
70.858,1.061
70.888,1.053
70.918,1.049
70.948,1.050
70.978,1.049
71.008,1.046
71.038,1.049
71.068,1.054
71.098,1.044
71.128,1.057
71.158,1.054
71.188,1.053
71.218,1.050
71.248,1.049
71.278,1.053
71.308,1.055
71.338,1.052
71.368,1.057
71.398,1.048
71.428,1.054
71.458,1.053
71.488,1.052
71.518,1.047
71.548,1.050
71.578,1.054
71.608,1.055
71.638,1.051
71.668,1.049
71.698,1.049
71.728,1.049
71.758,1.051
71.788,1.051
71.818,1.051
71.848,1.050
71.878,1.053
71.908,1.049
71.938,1.051
71.968,1.053
71.998,1.052
72.028,1.050
72.058,1.052
72.088,1.052
72.118,1.054
72.148,1.052
72.178,1.052
72.208,1.051
72.238,1.052
72.268,1.049
72.298,1.051
72.328,1.057
72.358,1.048
72.388,1.056
72.418,1.048
72.448,1.052
72.478,1.048
72.508,1.054
72.538,1.047
72.568,1.049
72.598,1.055
72.628,1.054
72.658,1.050
72.688,1.051
72.718,1.050
72.748,1.050
72.778,1.052
72.808,1.056
72.838,1.054
72.868,1.052
72.898,1.053
72.928,1.052
72.958,1.051
72.988,1.045
73.018,1.054
73.048,1.058
73.078,1.051
73.108,1.051
73.138,1.054
73.168,1.051
73.198,1.049
73.228,1.050
73.258,1.051
73.288,1.048
73.318,1.054
73.348,1.051
73.378,1.051
73.408,1.051
73.438,1.048
73.468,1.049
73.498,1.049
73.528,1.055
73.558,1.053
73.588,1.053
73.618,1.053
73.648,1.049
73.678,1.051
73.708,1.048
73.738,1.050
73.768,1.051
73.798,1.055
73.828,1.054
73.858,1.053
73.888,1.048
73.918,1.054
73.948,1.054
73.978,1.052
74.008,1.047
74.038,1.051
74.068,1.052
74.098,1.056
74.128,1.050
74.158,1.051
74.188,1.047
74.218,1.053
74.248,1.053
74.278,1.055
74.308,1.049
74.338,1.053
74.368,1.052
74.398,1.051
74.428,1.048
74.458,1.045
74.488,1.052
74.518,1.053
74.548,1.056
74.578,1.051
74.608,1.049
74.638,1.048
74.668,1.050
74.698,1.057
74.728,1.051
74.758,1.047
74.788,1.056
74.818,1.054
74.848,1.053
74.878,1.049
74.908,1.048
74.938,1.051
74.968,1.053
74.998,1.050
75.028,1.053
75.058,1.052
75.088,1.051
75.118,1.052
75.148,1.048
75.178,1.044
75.208,1.051
75.238,1.061
75.268,1.062
75.298,1.049
75.328,1.042
75.358,1.049
75.388,1.053
75.418,1.054
75.448,1.048
75.478,1.056
75.508,1.049
75.538,1.053
75.568,1.054
75.598,1.049
75.628,1.049
75.658,1.049
75.688,1.052
75.718,1.053
75.748,1.052
75.778,1.057
75.808,1.052
75.838,1.053
75.868,1.053
75.898,1.052
75.928,1.052
75.958,1.049
75.988,1.055
76.018,1.055
76.048,1.052
76.078,1.050
76.108,1.049
76.138,1.052
76.168,1.053
76.198,1.055
76.228,1.042
76.258,1.059
76.288,1.052
76.318,1.054
76.348,1.050
76.378,1.047
76.408,1.054
76.438,1.048
76.468,1.050
76.498,1.052
76.528,1.056
76.558,1.051
76.588,1.053
76.618,1.053
76.648,1.052
76.678,1.046
76.708,1.052
76.738,1.053
76.768,1.054
76.798,1.052
76.828,1.051
76.858,1.049
76.888,1.051
76.918,1.051
76.948,1.053
76.978,1.046
77.008,1.053
77.038,1.054
77.068,1.057
77.098,1.049
77.128,1.048
77.158,1.054
77.188,1.058
77.218,1.050
77.248,1.054
77.278,1.052
77.308,1.059
77.338,1.049
77.368,1.054
77.398,1.052
77.428,1.049
77.458,1.049
77.488,1.049
77.518,1.050
77.548,1.058
77.578,1.050
77.608,1.052
77.638,1.051
77.668,1.054
77.698,1.054
77.728,1.051
77.758,1.046
77.788,1.057
77.818,1.057
77.848,1.055
77.878,1.062
77.908,1.049
77.938,1.045
77.968,1.047
77.998,1.053
78.028,1.058
78.058,1.053
78.088,1.051
78.118,1.048
78.148,1.052
78.178,1.053
78.208,1.043
78.238,1.051
78.268,1.055
78.298,1.059
78.328,1.055
78.358,1.052
78.388,1.048
78.418,1.055
78.448,1.052
78.478,1.050
78.508,1.042
78.538,1.057
78.568,1.052
78.598,1.052
78.628,1.047
78.658,1.051
78.688,1.055
78.718,1.053
78.748,1.053
78.778,1.054
78.808,1.049
78.838,1.051
78.868,1.054
78.898,1.046
78.928,1.047
78.958,1.048
78.988,1.052
79.018,1.053
79.048,1.048
79.078,1.054
79.108,1.053
79.138,1.053
79.168,1.047
79.198,1.051
79.228,1.046
79.258,1.054
79.288,1.053
79.318,1.047
79.348,1.051
79.378,1.053
79.408,1.049
79.438,1.052
79.468,1.051
79.498,1.054
79.528,1.054
79.558,1.051
79.588,1.049
79.618,1.050
79.648,1.045
79.678,1.049
79.708,1.061
79.738,1.054
79.768,1.049
79.798,1.049
79.828,1.049
79.858,1.053
79.888,1.043
79.918,1.053
79.948,1.051
79.978,1.057
80.008,1.053
80.038,1.050
80.068,1.050
80.098,1.051
80.128,1.053
80.158,1.051
80.188,1.053
80.218,1.059
80.248,1.050
80.278,1.049
80.308,1.053
80.338,1.053
80.368,1.045
80.398,1.047
80.428,1.052
80.458,1.057
80.488,1.053
80.518,1.050
80.548,1.050
80.578,1.051
80.608,1.049
80.638,1.055
80.668,1.048
80.698,1.057
80.728,1.053
80.758,1.052
80.788,1.049
80.818,1.050
80.848,1.051
80.878,1.051
80.908,1.054
80.938,1.051
80.968,1.056
80.998,1.057
81.028,1.054
81.058,1.048
81.088,1.048
81.118,1.048
81.148,1.050
81.178,1.057
81.208,1.047
81.238,1.052
81.268,1.050
81.298,1.050
81.328,1.050
81.358,1.050
81.388,1.047
81.418,1.054
81.448,1.056
81.478,1.056
81.508,1.052
81.538,1.049
81.568,1.051
81.598,1.052
81.628,1.056
81.658,1.055
81.688,1.051
81.718,1.050
81.748,1.049
81.778,1.049
81.808,1.049
81.838,1.048
81.868,1.049
81.898,1.056
81.928,1.051
81.958,1.054
81.988,1.050
82.018,1.054
82.048,1.056
82.078,1.049
82.108,1.048
82.138,1.054
82.168,1.056
82.198,1.055
82.228,1.049
82.258,1.047
82.288,1.049
82.318,1.050
82.348,1.049
82.378,1.053
82.408,1.051
82.438,1.053
82.468,1.051
82.498,1.053
82.528,1.050
82.558,1.044
82.588,1.056
82.618,1.057
82.648,1.052
82.678,1.048
82.708,1.051
82.738,1.049
82.768,1.050
82.798,1.057
82.828,1.047
82.858,1.053
82.888,1.053
82.918,1.053
82.948,1.050
82.978,1.048
83.008,1.053
83.038,1.053
83.068,1.054
83.098,1.054
83.128,1.050
83.158,1.050
83.188,1.052
83.218,1.053
83.248,1.047
83.278,1.047
83.308,1.052
83.338,1.058
83.368,1.052
83.398,1.051
83.428,1.048
83.458,1.047
83.488,1.052
83.518,1.051
83.548,1.049
83.578,1.054
83.608,1.053
83.638,1.055
83.668,1.049
83.698,1.050
83.728,1.050
83.758,1.052
83.788,1.049
83.818,1.050
83.848,1.051
83.878,1.053
83.908,1.051
83.938,1.050
83.968,1.046
83.998,1.048
84.028,1.054
84.058,1.061
84.088,1.053
84.118,1.043
84.148,1.051
84.178,1.050
84.208,1.055
84.238,1.054
84.268,1.052
84.298,1.057
84.328,1.053
84.358,1.054
84.388,1.048
84.418,1.050
84.448,1.050
84.478,1.056
84.508,1.055
84.538,1.051
84.568,1.054
84.598,1.054
84.628,1.054
84.658,1.050
84.688,1.052
84.718,1.052
84.748,1.053
84.778,1.055
84.808,1.052
84.838,1.052
84.868,1.052
84.898,1.052
84.928,1.048
84.958,1.051
84.988,1.044
85.018,1.054
85.048,1.056
85.078,1.053
85.108,1.049
85.138,1.053
85.168,1.051
85.198,1.052
85.228,1.053
85.258,1.052
85.288,1.053
85.318,1.052
85.348,1.050
85.378,1.047
85.408,1.047
85.438,1.052
85.468,1.055
85.498,1.049
85.528,1.052
85.558,1.053
85.588,1.052
85.618,1.049
85.648,1.051
85.678,1.044
85.708,1.051
85.738,1.055
85.768,1.055
85.798,1.050
85.828,1.049
85.858,1.051
85.888,1.049
85.918,1.054
85.948,1.054
85.978,1.054
86.008,1.049
86.038,1.053
86.068,1.051
86.098,1.044
86.128,1.053
86.158,1.061
86.188,1.055
86.218,1.052
86.248,1.051
86.278,1.050
86.308,1.050
86.338,1.050
86.368,1.055
86.398,1.048
86.428,1.053
86.458,1.056
86.488,1.049
86.518,1.052
86.548,1.053
86.578,1.052
86.608,1.052
86.638,1.054
86.668,1.052
86.698,1.050
86.728,1.051
86.758,1.055
86.788,1.046
86.818,1.051
86.848,1.055
86.878,1.062
86.908,1.052
86.938,1.047
86.968,1.047
86.998,1.053
87.028,1.055
87.058,1.048
87.088,1.044
87.118,1.055
87.148,1.051
87.178,1.051
87.208,1.048
87.238,1.051
87.268,1.054
87.298,1.053
87.328,1.053
87.358,1.056
87.388,1.052
87.418,1.051
87.448,1.049
87.478,1.046
87.508,1.047
87.538,1.052
87.568,1.059
87.598,1.050
87.628,1.046
87.658,1.048
87.688,1.048
87.718,1.051
87.748,1.047
87.778,1.047
87.808,1.052
87.838,1.061
87.868,1.054
87.898,1.053
87.928,1.050
87.958,1.049
87.988,1.050
88.018,1.050
88.048,1.056
88.078,1.054
88.108,1.054
88.138,1.049
88.168,1.052
88.198,1.047
88.228,1.050
88.258,1.061
88.288,1.054
88.318,1.051
88.348,1.051
88.378,1.051
88.408,1.056
88.438,1.054
88.468,1.057
88.498,1.049
88.528,1.055
88.558,1.055
88.588,1.049
88.618,1.052
88.648,1.048
88.678,1.053
88.708,1.050
88.738,1.054
88.768,1.054
88.798,1.051
88.828,1.046
88.858,1.050
88.888,1.053
88.918,1.041
88.948,1.048
88.978,1.053
89.008,1.054
89.038,1.051
89.068,1.052
89.098,1.051
89.128,1.050
89.158,1.051
89.188,1.049
89.218,1.051
89.248,1.059
89.278,1.055
89.308,1.054
89.338,1.049
89.368,1.048
89.398,1.051
89.428,1.054
89.458,1.053
89.488,1.052
89.518,1.052
89.548,1.057
89.578,1.054
89.608,1.050
89.638,1.051
89.668,1.047
89.698,1.052
89.728,1.057
89.758,1.057
89.788,1.053
89.818,1.053
89.848,1.051
89.878,1.048
89.908,1.048
89.938,1.053
89.968,1.048
89.998,1.056
90.028,1.056
90.058,1.051
90.088,1.049
90.118,1.047
90.148,1.052
90.178,1.051
90.208,1.049
90.238,1.053
90.268,1.050
90.298,1.052
90.328,1.051
90.358,1.050
90.388,1.047
90.418,1.050
90.448,1.053
90.478,1.053
90.508,1.047
90.538,1.055
90.568,1.052
90.598,1.055
90.628,1.051
90.658,1.053
90.688,1.048
90.718,1.052
90.748,1.054
90.778,1.052
90.808,1.046
90.838,1.050
90.868,1.052
90.898,1.050
90.928,1.052
90.958,1.053
90.988,1.050
91.018,1.054
91.048,1.053
91.078,1.054
91.108,1.048
91.138,1.047
91.168,1.054
91.198,1.055
91.228,1.050
91.258,1.050
91.288,1.050
91.318,1.050
91.348,1.052
91.378,1.051
91.408,1.043
91.438,1.053
91.468,1.055
91.498,1.057
91.528,1.047
91.558,1.051
91.588,1.053
91.618,1.053
91.648,1.053
91.678,1.054
91.708,1.054
91.738,1.056
91.768,1.051
91.798,1.051
91.828,1.052
91.858,1.048
91.888,1.049
91.918,1.051
91.948,1.058
91.978,1.060
92.008,1.053
92.038,1.049
92.068,1.048
92.098,1.053
92.128,1.046
92.158,1.048
92.188,1.057
92.218,1.055
92.248,1.054
92.278,1.051
92.308,1.052
92.338,1.055
92.368,1.050
92.398,1.049
92.428,1.050
92.458,1.050
92.488,1.052
92.518,1.051
92.548,1.056
92.578,1.059
92.608,1.051
92.638,1.043
92.668,1.048
92.698,1.053
92.728,1.055
92.758,1.051
92.788,1.052
92.818,1.053
92.848,1.051
92.878,1.052
92.908,1.056
92.938,1.049
92.968,1.058
92.998,1.053
93.028,1.054
93.058,1.051
93.088,1.050
93.118,1.049
93.148,1.052
93.178,1.051
93.208,1.053
93.238,1.060
93.268,1.057
93.298,1.050
93.328,1.049
93.358,1.049
93.388,1.046
93.418,1.055
93.448,1.059
93.478,1.053
93.508,1.051
93.538,1.049
93.568,1.049
93.598,1.049
93.628,1.046
93.658,1.052
93.688,1.051
93.718,1.058
93.748,1.055
93.778,1.052
93.808,1.050
93.838,1.051
93.868,1.050
93.898,1.050
93.928,1.051
93.958,1.050
93.988,1.053
94.018,1.050
94.048,1.051
94.078,1.051
94.108,1.050
94.138,1.047
94.168,1.049
94.198,1.054
94.228,1.058
94.258,1.053
94.288,1.047
94.318,1.049
94.348,1.053
94.378,1.048
94.408,1.049
94.438,1.047
94.468,1.054
94.498,1.054
94.528,1.050
94.558,1.049
94.588,1.051
94.618,1.050
94.648,1.053
94.678,1.053
94.708,1.053
94.738,1.055
94.768,1.052
94.798,1.051
94.828,1.051
94.858,1.051
94.888,1.046
94.918,1.051
94.948,1.057
94.978,1.052
95.008,1.051
95.038,1.050
95.068,1.051
95.098,1.054
95.128,1.050
95.158,1.051
95.188,1.052
95.218,1.053
95.248,1.054
95.278,1.049
95.308,1.051
95.338,1.054
95.368,1.050
95.398,1.051
95.428,1.048
95.458,1.055
95.488,1.053
95.518,1.054
95.548,1.050
95.578,1.051
95.608,1.051
95.638,1.052
95.668,1.053
95.698,1.060
95.728,1.052
95.758,1.053
95.788,1.049
95.818,1.051
95.848,1.053
95.878,1.052
95.908,1.048
95.938,1.054
95.968,1.054
95.998,1.054
96.028,1.048
96.058,1.053
96.088,1.050
96.118,1.055
96.148,1.052
96.178,1.055
96.208,1.053
96.238,1.051
96.268,1.052
96.298,1.053
96.328,1.047
96.358,1.046
96.388,1.055
96.418,1.057
96.448,1.051
96.478,1.054
96.508,1.050
96.538,1.050
96.568,1.054
96.598,1.047
96.628,1.053
96.658,1.049
96.688,1.054
96.718,1.054
96.748,1.049
96.778,1.050
96.808,1.053
96.838,1.053
96.868,1.054
96.898,1.051
96.928,1.053
96.958,1.054
96.988,1.050
97.018,1.054
97.048,1.048
97.078,1.047
97.108,1.054
97.138,1.063
97.168,1.055
97.198,1.052
97.228,1.047
97.258,1.051
97.288,1.048
97.318,1.046
97.348,1.051
97.378,1.052
97.408,1.058
97.438,1.059
97.468,1.054
97.498,1.051
97.528,1.048
97.558,1.051
97.588,1.050
97.618,1.053
97.648,1.054
97.678,1.059
97.708,1.053
97.738,1.054
97.768,1.053
97.798,1.050
97.828,1.051
97.858,1.052
97.888,1.061
97.918,1.052
97.948,1.052
97.978,1.049
98.008,1.053
98.038,1.054
98.068,1.054
98.098,1.045
98.128,1.059
98.158,1.055
98.188,1.053
98.218,1.050
98.248,1.048
98.278,1.052
98.308,1.052
98.338,1.051
98.368,1.052
98.398,1.058
98.428,1.053
98.458,1.054
98.488,1.052
98.518,1.050
98.548,1.048
98.578,1.050
98.608,1.054
98.638,1.057
98.668,1.045
98.698,1.053
98.728,1.047
98.758,1.053
98.788,1.057
98.818,1.052
98.848,1.047
98.878,1.057
98.908,1.057
98.938,1.058
98.968,1.050
98.998,1.048
99.028,1.053
99.058,1.053
99.088,1.050
99.118,1.050
99.148,1.059
99.178,1.051
99.208,1.053
99.238,1.050
99.268,1.049
99.298,1.052
99.328,1.051
99.358,1.055
99.388,1.054
99.418,1.046
99.448,1.050
99.478,1.050
99.508,1.046
99.538,1.049
99.568,1.056
99.598,1.048
99.628,1.054
99.658,1.055
99.688,1.054
99.718,1.049
99.748,1.049
99.778,1.053
99.808,1.053
99.838,1.054
99.868,1.054
99.898,1.052
99.928,1.050
99.958,1.055
99.988,1.048
100.018,1.052
100.048,1.047
100.078,1.051
100.108,1.056
100.138,1.055
100.168,1.052
100.198,1.055
100.228,1.050
100.258,1.051
100.288,1.051
100.318,1.053
100.348,1.049
100.378,1.055
100.408,1.056
100.438,1.054
100.468,1.047
100.498,1.053
100.528,1.053
100.558,1.055
100.588,1.054
100.618,1.053
100.648,1.051
100.678,1.055
100.708,1.054
100.738,1.054
100.768,1.051
100.798,1.052
100.828,1.047
100.858,1.054
100.888,1.062
100.918,1.053
100.948,1.053
100.978,1.051
101.008,1.051
101.038,1.052
101.068,1.051
101.098,1.051
101.128,1.055
101.158,1.056
101.188,1.052
101.218,1.050
101.248,1.050
101.278,1.051
101.308,1.051
101.338,1.053
101.368,1.054
101.398,1.054
101.428,1.050
101.458,1.056
101.488,1.055
101.518,1.051
101.548,1.051
101.578,1.050
101.608,1.050
101.638,1.053
101.668,1.056
101.698,1.058
101.728,1.047
101.758,1.052
101.788,1.049
101.818,1.049
101.848,1.051
101.878,1.053
101.908,1.047
101.938,1.056
101.968,1.056
101.998,1.050
102.028,1.049
102.058,1.050
102.088,1.049
102.118,1.050
102.148,1.053
102.178,1.054
102.208,1.051
102.238,1.053
102.268,1.058
102.298,1.058
102.328,1.050
102.358,1.052
102.388,1.050
102.418,1.053
102.448,1.053
102.478,1.056
102.508,1.050
102.538,1.049
102.568,1.049
102.598,1.049
102.628,1.052
102.658,1.054
102.688,1.053
102.718,1.049
102.748,1.055
102.778,1.055
102.808,1.048
102.838,1.046
102.868,1.050
102.898,1.053
102.928,1.054
102.958,1.057
102.988,1.053
103.018,1.057
103.048,1.048
103.078,1.053
103.108,1.049
103.138,1.047
103.168,1.045
103.198,1.057
103.228,1.055
103.258,1.053
103.288,1.054
103.318,1.053
103.348,1.054
103.378,1.051
103.408,1.053
103.438,1.055
103.468,1.048
103.498,1.055
103.528,1.057
103.558,1.055
103.588,1.049
103.618,1.054
103.648,1.052
103.678,1.051
103.708,1.053
103.738,1.053
103.768,1.055
103.798,1.053
103.828,1.053
103.858,1.049
103.888,1.049
103.918,1.049
103.948,1.050
103.978,1.049
104.008,1.058
104.038,1.056
104.068,1.054
104.098,1.051
104.128,1.054
104.158,1.050
104.188,1.049
104.218,1.048
104.248,1.056
104.278,1.054
104.308,1.057
104.338,1.049
104.368,1.051
104.398,1.050
104.428,1.055
104.458,1.051
104.488,1.050
104.518,1.053
104.548,1.051
104.578,1.053
104.608,1.052
104.638,1.054
104.668,1.052
104.698,1.049
104.728,1.051
104.758,1.056
104.788,1.053
104.818,1.051
104.848,1.052
104.878,1.052
104.908,1.050
104.938,1.050
104.968,1.053
104.998,1.051
105.028,1.056
105.058,1.053
105.088,1.052
105.118,1.051
105.148,1.053
105.178,1.054
105.208,1.056
105.238,1.051
105.268,1.055
105.298,1.057
105.328,1.056
105.358,1.054
105.388,1.050
105.418,1.046
105.448,1.051
105.478,1.054
105.508,1.061
105.538,1.053
105.568,1.050
105.598,1.049
105.628,1.051
105.658,1.048
105.688,1.048
105.718,1.051
105.748,1.050
105.778,1.055
105.808,1.056
105.838,1.051
105.868,1.051
105.898,1.051
105.928,1.053
105.958,1.055
105.988,1.054
106.018,1.053
106.048,1.049
106.078,1.049
106.108,1.048
106.138,1.057
106.168,1.045
106.198,1.052
106.228,1.050
106.258,1.057
106.288,1.052
106.318,1.051
106.348,1.054
106.378,1.051
106.408,1.056
106.438,1.053
106.468,1.047
106.498,1.052
106.528,1.056
106.558,1.055
106.588,1.049
106.618,1.049
106.648,1.053
106.678,1.055
106.708,1.055
106.738,1.054
106.768,1.053
106.798,1.054
106.828,1.052
106.858,1.052
106.888,1.054
106.918,1.046
106.948,1.051
106.978,1.055
107.008,1.055
107.038,1.054
107.068,1.053
107.098,1.047
107.128,1.051
107.158,1.051
107.188,1.048
107.218,1.047
107.248,1.058
107.278,1.054
107.308,1.054
107.338,1.051
107.368,1.049
107.398,1.052
107.428,1.052
