df_hash,22ZHK4.8FYAMK
306.292,1.071
306.322,1.067
306.352,1.075
306.382,1.071
306.412,1.069
306.442,1.067
306.471,1.057
306.502,1.061
306.532,1.074
306.562,1.062
306.592,1.057
306.622,1.068
306.652,1.068
306.682,1.066
306.712,1.064
306.742,1.064
306.772,1.069
306.802,1.069
306.832,1.068
306.862,1.065
306.892,1.065
306.922,1.069
306.952,1.069
306.982,1.067
307.012,1.066
307.042,1.068
307.072,1.059
307.102,1.063
307.132,1.068
307.162,1.064
307.192,1.063
307.221,1.064
307.252,1.068
307.282,1.068
307.312,1.061
307.342,1.062
307.372,1.065
307.402,1.072
307.432,1.067
307.462,1.064
307.492,1.066
307.522,1.064
307.552,1.064
307.582,1.063
307.612,1.063
307.642,1.071
307.672,1.064
307.702,1.063
307.732,1.062
307.762,1.071
307.792,1.066
307.822,1.065
307.852,1.057
307.882,1.063
307.912,1.066
307.942,1.052
307.971,1.043
308.002,1.037
308.032,1.041
308.062,1.072
308.092,1.051
308.122,1.044
308.152,1.031
308.182,1.026
308.212,1.049
308.242,1.032
308.272,1.054
308.302,1.047
308.332,1.049
308.362,1.062
308.392,1.013
308.422,1.084
308.452,1.103
308.482,1.046
308.512,1.074
308.542,1.068
308.572,1.086
308.602,1.084
308.632,1.054
308.662,1.065
308.692,1.070
308.721,1.066
308.752,1.090
308.782,1.086
308.812,1.080
308.842,1.078
308.872,1.072
308.902,1.076
308.932,1.074
308.962,1.064
308.992,1.067
309.022,1.062
309.052,1.066
309.082,1.069
309.112,1.061
309.142,1.059
309.172,1.065
309.202,1.066
309.232,1.054
309.262,1.051
309.292,1.050
309.322,1.057
309.352,1.052
309.382,1.057
309.412,1.054
309.442,1.059
309.471,1.063
309.502,1.060
309.532,1.055
309.562,1.067
309.592,1.065
309.622,1.062
309.652,1.061
309.682,1.065
309.712,1.066
309.742,1.063
309.772,1.063
309.802,1.063
309.832,1.057
309.862,1.064
309.892,1.062
309.922,1.062
309.952,1.065
309.982,1.056
310.012,1.057
310.042,1.062
310.072,1.070
310.102,1.070
310.132,1.072
310.162,1.062
310.192,1.059
310.221,1.059
310.252,1.060
310.282,1.050
310.312,1.057
310.342,1.063
310.372,1.062
310.402,1.066
310.432,1.063
310.462,1.063
310.492,1.058
310.522,1.057
310.552,1.059
310.582,1.056
310.612,1.055
310.642,1.061
310.672,1.064
310.702,1.064
310.732,1.061
310.762,1.061
310.792,1.066
310.822,1.061
310.852,1.059
310.882,1.065
310.912,1.070
310.942,1.067
310.971,1.060
311.002,1.062
311.032,1.067
311.062,1.067
311.092,1.065
311.122,1.059
311.152,1.064
311.182,1.066
311.212,1.054
311.242,1.062
311.272,1.069
311.302,1.066
311.332,1.066
311.362,1.064
311.392,1.066
311.422,1.077
311.452,1.079
311.482,1.078
311.512,1.071
311.542,1.069
311.572,1.073
311.602,1.067
311.632,1.064
311.662,1.055
311.692,1.044
311.721,1.057
311.752,1.057
311.782,1.038
311.812,1.045
311.842,1.055
311.872,1.051
311.902,1.048
311.932,1.062
311.962,1.061
311.992,1.061
312.022,1.060
312.052,1.065
312.082,1.057
312.112,1.043
312.142,1.056
312.172,1.063
312.202,1.051
312.232,1.047
312.262,1.063
312.292,1.057
312.322,1.047
312.352,1.052
312.382,1.044
312.412,1.041
312.442,1.045
312.471,1.034
312.502,1.048
312.532,1.054
312.562,1.055
312.592,1.036
312.622,1.043
312.652,1.057
312.682,1.062
312.712,1.073
312.742,1.061
312.772,1.059
312.802,1.041
312.832,1.049
312.862,1.047
312.892,1.022
312.922,1.047
312.952,1.061
312.982,1.062
313.012,1.060
313.042,1.063
313.072,1.077
313.102,1.063
313.132,1.059
313.162,1.048
313.192,1.056
313.221,1.063
313.252,1.064
313.282,1.070
313.312,1.065
313.342,1.070
313.372,1.064
313.402,1.061
313.432,1.065
313.462,1.062
313.492,1.062
313.522,1.059
313.552,1.050
313.582,1.063
313.612,1.070
313.642,1.078
313.672,1.074
313.702,1.073
313.732,1.067
313.762,1.085
313.792,1.085
313.822,1.086
313.852,1.096
313.882,1.087
313.912,1.084
313.942,1.083
313.971,1.085
314.002,1.076
314.032,1.072
314.062,1.083
314.092,1.078
314.122,1.072
314.152,1.067
314.182,1.065
314.212,1.071
314.242,1.072
314.272,1.073
314.302,1.064
314.332,1.062
314.362,1.062
314.392,1.066
314.422,1.069
314.452,1.069
314.482,1.065
314.512,1.066
314.542,1.071
314.572,1.071
314.602,1.070
314.632,1.068
314.662,1.075
314.692,1.069
314.721,1.066
314.752,1.067
314.782,1.069
314.812,1.069
314.842,1.070
314.872,1.069
314.902,1.071
314.932,1.072
314.962,1.073
314.992,1.069
315.022,1.068
315.052,1.072
315.082,1.070
315.112,1.068
315.142,1.065
315.172,1.073
315.202,1.073
315.232,1.070
315.262,1.074
315.292,1.070
315.322,1.072
315.352,1.072
315.382,1.070
315.412,1.067
315.442,1.074
315.471,1.069
315.502,1.070
315.532,1.070
315.562,1.071
315.592,1.073
315.622,1.071
315.652,1.072
315.682,1.072
315.712,1.070
315.742,1.071
315.772,1.075
315.802,1.078
315.832,1.067
315.862,1.069
315.892,1.067
315.922,1.071
315.952,1.067
315.982,1.067
316.012,1.067
316.042,1.072
316.072,1.071
316.102,1.072
316.132,1.073
316.162,1.069
316.192,1.072
316.221,1.072
316.252,1.068
316.282,1.070
316.312,1.067
316.342,1.070
316.372,1.068
316.402,1.064
316.432,1.072
316.462,1.070
316.492,1.065
316.522,1.077
316.552,1.074
316.582,1.066
316.612,1.070
316.642,1.076
316.672,1.074
316.702,1.066
316.732,1.077
316.762,1.078
316.792,1.073
316.822,1.068
316.852,1.066
316.882,1.071
316.912,1.072
316.942,1.074
316.971,1.074
317.002,1.075
317.032,1.076
317.062,1.076
317.092,1.070
317.122,1.070
317.152,1.074
317.182,1.068
317.212,1.075
317.242,1.078
317.272,1.074
317.302,1.070
317.332,1.069
317.362,1.075
317.392,1.073
317.422,1.072
317.452,1.072
317.482,1.070
317.512,1.071
317.542,1.071
317.572,1.068
317.602,1.073
317.632,1.073
317.662,1.070
317.692,1.076
317.721,1.076
317.752,1.072
317.782,1.068
317.812,1.071
317.842,1.076
317.872,1.076
317.902,1.073
317.932,1.075
317.962,1.069
317.992,1.073
318.022,1.070
318.052,1.063
318.082,1.072
318.112,1.073
318.142,1.072
318.172,1.076
318.202,1.074
318.232,1.074
318.262,1.075
318.292,1.074
318.322,1.068
318.352,1.072
318.382,1.077
318.412,1.071
318.442,1.070
318.471,1.077
318.502,1.077
318.532,1.076
318.562,1.081
318.592,1.077
318.622,1.068
318.652,1.076
318.682,1.074
318.712,1.071
318.742,1.078
318.772,1.074
318.802,1.072
318.832,1.072
318.862,1.079
318.892,1.070
318.922,1.068
318.952,1.066
318.982,1.072
319.012,1.072
319.042,1.067
319.072,1.074
319.102,1.071
319.132,1.067
319.162,1.080
319.192,1.078
319.221,1.077
319.252,1.082
319.282,1.085
319.312,1.085
319.342,1.078
319.372,1.077
319.402,1.072
319.432,1.065
319.462,1.079
319.492,1.080
319.522,1.073
319.552,1.063
319.582,1.071
319.612,1.070
319.642,1.066
319.672,1.062
319.702,1.070
319.732,1.070
319.762,1.064
319.792,1.068
319.822,1.076
319.852,1.073
319.882,1.068
319.912,1.068
319.942,1.058
319.971,1.062
320.002,1.062
320.032,1.066
320.062,1.074
320.092,1.071
320.122,1.066
320.152,1.066
320.182,1.057
320.212,1.063
320.242,1.062
320.272,1.066
320.302,1.065
320.332,1.065
320.362,1.067
320.392,1.068
320.422,1.067
320.452,1.069
320.482,1.062
320.512,1.067
320.542,1.072
320.572,1.073
320.602,1.070
320.632,1.076
320.662,1.075
320.692,1.074
320.721,1.072
320.752,1.077
320.782,1.064
320.812,1.070
320.842,1.077
320.872,1.076
320.902,1.071
320.932,1.072
320.962,1.077
320.992,1.077
321.022,1.076
321.052,1.075
321.082,1.069
321.112,1.071
321.142,1.068
321.172,1.070
321.202,1.078
321.232,1.066
321.262,1.069
321.292,1.073
321.322,1.072
321.352,1.073
321.382,1.068
321.412,1.068
321.442,1.074
321.471,1.083
321.502,1.080
321.532,1.073
321.562,1.068
321.592,1.061
321.622,1.062
321.652,1.058
321.682,1.065
321.712,1.072
321.742,1.069
321.772,1.073
321.802,1.066
321.832,1.074
321.862,1.080
321.892,1.069
321.922,1.070
321.952,1.070
321.982,1.071
322.012,1.073
322.042,1.072
322.072,1.064
322.102,1.071
322.132,1.063
322.162,1.068
322.192,1.078
322.221,1.068
322.252,1.072
322.282,1.074
322.312,1.071
322.342,1.074
322.372,1.070
322.402,1.066
322.432,1.068
322.462,1.073
322.492,1.072
322.522,1.071
322.552,1.069
322.582,1.065
322.612,1.073
322.642,1.067
322.672,1.064
322.702,1.066
322.732,1.066
322.762,1.066
322.792,1.066
322.822,1.068
322.852,1.071
322.882,1.073
322.912,1.066
322.942,1.071
322.971,1.065
323.002,1.068
323.032,1.066
323.062,1.062
323.092,1.072
323.122,1.072
323.152,1.068
323.182,1.067
323.212,1.068
323.242,1.068
323.272,1.067
323.302,1.068
323.332,1.069
323.362,1.070
323.392,1.070
323.422,1.068
323.452,1.074
323.482,1.071
323.512,1.069
323.542,1.065
323.572,1.064
323.602,1.066
323.632,1.075
323.662,1.071
323.692,1.068
323.721,1.067
323.752,1.073
323.782,1.067
323.812,1.062
323.842,1.071
323.872,1.068
323.902,1.071
323.932,1.071
323.962,1.073
323.992,1.072
324.022,1.068
324.052,1.065
324.082,1.068
324.112,1.071
324.142,1.068
324.172,1.070
324.202,1.068
324.232,1.072
324.262,1.068
324.292,1.068
324.322,1.073
324.352,1.072
324.382,1.069
324.412,1.070
324.442,1.071
324.471,1.067
324.502,1.066
324.532,1.072
324.562,1.066
324.592,1.069
324.622,1.069
324.652,1.073
324.682,1.069
324.712,1.072
324.742,1.069
324.772,1.065
324.802,1.069
324.832,1.067
324.862,1.067
324.892,1.072
324.922,1.069
324.952,1.062
324.982,1.066
325.012,1.069
325.042,1.071
325.072,1.069
325.102,1.075
325.132,1.068
325.162,1.064
325.192,1.070
325.221,1.065
325.252,1.067
325.282,1.073
325.312,1.070
325.342,1.068
325.372,1.068
325.402,1.069
325.432,1.072
325.462,1.070
325.492,1.068
325.522,1.072
325.552,1.069
325.582,1.071
325.612,1.062
325.642,1.069
325.672,1.076
325.702,1.070
325.732,1.068
325.762,1.069
325.792,1.066
325.822,1.069
325.852,1.068
325.882,1.067
325.912,1.067
325.942,1.070
325.971,1.065
326.002,1.068
326.032,1.071
326.062,1.069
326.092,1.071
326.122,1.070
326.152,1.069
326.182,1.072
326.212,1.069
326.242,1.066
326.272,1.070
326.302,1.070
326.332,1.071
326.362,1.072
326.392,1.069
326.422,1.073
326.452,1.070
326.482,1.070
326.512,1.067
326.542,1.068
326.572,1.078
326.602,1.079
326.632,1.081
326.662,1.079
326.692,1.066
326.721,1.067
326.752,1.063
326.782,1.068
326.812,1.077
326.842,1.068
326.872,1.062
326.902,1.066
326.932,1.070
326.962,1.071
326.992,1.071
327.022,1.070
327.052,1.071
327.082,1.063
327.112,1.062
327.142,1.077
327.172,1.068
327.202,1.064
327.232,1.066
327.262,1.076
327.292,1.074
327.322,1.073
327.352,1.075
327.382,1.072
327.412,1.074
327.442,1.067
327.471,1.064
327.502,1.073
327.532,1.069
327.562,1.064
327.592,1.062
327.622,1.069
327.652,1.074
327.682,1.071
327.712,1.070
327.742,1.069
327.772,1.067
327.802,1.066
327.832,1.070
327.862,1.069
327.892,1.071
327.922,1.071
327.952,1.067
327.982,1.069
328.012,1.073
328.042,1.074
328.072,1.076
328.102,1.066
328.132,1.062
328.162,1.073
328.192,1.074
328.221,1.072
328.252,1.064
328.282,1.074
328.312,1.082
328.342,1.068
328.372,1.070
328.402,1.071
328.432,1.073
328.462,1.074
328.492,1.070
328.522,1.071
328.552,1.070
328.582,1.078
328.612,1.072
328.642,1.075
328.672,1.076
328.702,1.069
328.732,1.074
328.762,1.071
328.792,1.066
328.822,1.068
328.852,1.066
328.882,1.060
328.912,1.069
328.942,1.077
328.971,1.069
329.002,1.071
329.032,1.070
329.062,1.068
329.092,1.071
329.122,1.067
329.152,1.067
329.182,1.068
329.212,1.067
329.242,1.069
329.272,1.070
329.302,1.068
329.332,1.069
329.362,1.073
329.392,1.072
329.422,1.071
329.452,1.076
329.482,1.071
329.512,1.070
329.542,1.068
329.572,1.076
329.602,1.076
329.632,1.065
329.662,1.075
329.692,1.071
329.721,1.067
329.752,1.069
329.782,1.066
329.812,1.065
329.842,1.069
329.872,1.071
329.902,1.069
329.932,1.072
329.962,1.065
329.992,1.070
330.022,1.070
330.052,1.065
330.082,1.067
330.112,1.074
330.142,1.074
330.172,1.063
330.202,1.068
330.232,1.071
330.262,1.068
330.292,1.070
330.322,1.070
330.352,1.071
330.382,1.069
330.412,1.074
330.442,1.065
330.471,1.069
330.502,1.071
330.532,1.068
330.562,1.069
330.592,1.067
330.622,1.071
330.652,1.077
330.682,1.074
330.712,1.067
330.742,1.068
330.772,1.072
330.802,1.070
330.832,1.075
330.862,1.071
330.892,1.072
330.922,1.064
330.952,1.072
330.982,1.073
331.012,1.077
331.042,1.076
331.072,1.072
331.102,1.072
331.132,1.070
331.162,1.064
331.192,1.063
331.221,1.071
331.252,1.076
331.282,1.076
331.312,1.077
331.342,1.077
331.372,1.072
331.402,1.074
331.432,1.072
331.462,1.074
331.492,1.073
331.522,1.066
331.552,1.069
331.582,1.072
331.612,1.071
331.642,1.072
331.672,1.072
331.702,1.071
331.732,1.072
331.762,1.069
331.792,1.074
331.822,1.067
331.852,1.070
331.882,1.074
331.912,1.072
331.942,1.075
331.971,1.073
332.002,1.076
332.032,1.076
332.062,1.080
332.092,1.073
332.122,1.065
332.152,1.077
332.182,1.077
332.212,1.071
332.242,1.068
332.272,1.078
332.302,1.069
332.332,1.070
332.362,1.073
332.392,1.075
332.422,1.077
332.452,1.069
332.482,1.072
332.512,1.069
332.542,1.067
332.572,1.075
332.602,1.074
332.632,1.077
332.662,1.073
332.692,1.068
332.721,1.076
332.752,1.078
332.782,1.076
332.812,1.079
332.842,1.080
332.872,1.073
332.902,1.071
332.932,1.075
332.962,1.072
332.992,1.073
333.022,1.074
333.052,1.072
333.082,1.079
333.112,1.072
333.142,1.071
333.172,1.078
333.202,1.077
333.232,1.072
333.262,1.073
333.292,1.069
333.322,1.075
333.352,1.078
333.382,1.070
333.412,1.071
333.442,1.073
333.471,1.070
333.502,1.073
333.532,1.074
333.562,1.069
333.592,1.068
333.622,1.073
333.652,1.077
333.682,1.072
333.712,1.075
333.742,1.066
333.772,1.073
333.802,1.075
333.832,1.072
333.862,1.071
333.892,1.066
333.922,1.079
333.952,1.080
333.982,1.074
334.012,1.073
334.042,1.073
334.072,1.065
334.102,1.075
334.132,1.075
334.162,1.072
334.192,1.070
334.221,1.075
334.252,1.073
334.282,1.071
334.312,1.077
334.342,1.073
334.372,1.073
334.402,1.077
334.432,1.066
334.462,1.076
334.492,1.080
334.522,1.072
334.552,1.075
334.582,1.072
334.612,1.074
334.642,1.082
334.672,1.074
334.702,1.082
334.732,1.076
334.762,1.070
334.792,1.073
334.822,1.071
334.852,1.062
334.882,1.074
334.912,1.078
334.942,1.074
334.971,1.081
335.002,1.082
335.032,1.070
335.062,1.075
335.092,1.083
335.122,1.088
335.152,1.086
335.182,1.081
335.212,1.079
335.242,1.068
335.272,1.058
335.302,1.065
335.332,1.067
335.362,1.058
335.392,1.071
335.422,1.083
335.452,1.071
335.482,1.069
335.512,1.064
335.542,1.058
335.572,1.067
335.602,1.061
335.632,1.047
335.662,1.047
335.692,1.035
335.721,1.029
335.752,1.037
335.782,1.014
335.812,1.041
335.842,1.062
335.872,1.061
335.902,1.063
335.932,1.053
335.962,1.037
335.992,1.035
336.022,1.021
336.052,1.047
336.082,1.061
336.112,1.057
336.142,1.077
336.172,1.097
336.202,1.077
336.232,1.091
336.262,1.029
336.292,1.054
336.322,1.034
336.352,1.037
336.382,1.034
336.412,1.026
336.442,1.042
336.471,1.059
336.502,0.996
336.532,1.039
336.562,1.089
336.592,1.034
336.622,1.033
336.652,1.051
336.682,1.018
336.712,1.026
336.742,1.044
336.772,1.029
336.802,1.015
336.832,1.030
336.862,1.050
336.892,1.048
336.922,1.048
336.952,1.063
336.982,1.070
337.012,1.071
337.042,1.057
337.072,1.041
337.102,1.039
337.132,1.015
337.162,1.034
337.192,1.035
337.221,1.027
337.252,1.016
337.282,1.031
337.312,1.046
337.342,1.073
337.372,1.068
337.402,1.055
337.432,1.078
337.462,1.062
337.492,1.045
337.522,1.092
337.552,1.062
337.582,1.058
337.612,1.057
337.642,1.051
337.672,1.046
337.702,1.045
337.732,1.071
337.762,1.048
337.792,1.032
337.822,1.048
337.852,1.053
337.882,1.058
337.912,1.045
337.942,1.059
337.971,1.070
338.002,1.048
338.032,1.061
338.062,1.064
338.092,1.070
338.122,1.059
338.152,1.060
338.182,1.066
338.212,1.052
338.242,1.057
338.272,1.072
338.302,1.071
338.332,1.056
338.362,1.053
338.392,1.065
338.422,1.057
338.452,1.046
338.482,1.059
338.512,1.067
338.542,1.060
338.572,1.065
338.602,1.073
338.632,1.062
338.662,1.052
338.692,1.062
338.721,1.067
338.752,1.062
338.782,1.055
338.812,1.059
338.842,1.061
338.872,1.061
338.902,1.062
338.932,1.061
338.962,1.061
338.992,1.061
339.022,1.054
339.052,1.051
339.082,1.062
339.112,1.054
339.142,1.056
339.172,1.068
339.202,1.059
339.232,1.056
339.262,1.070
339.292,1.063
339.322,1.064
339.352,1.070
339.382,1.065
339.412,1.063
339.442,1.078
339.471,1.064
339.502,1.066
339.532,1.063
339.562,1.067
339.592,1.055
339.622,1.063
339.652,1.050
339.682,1.063
339.712,1.064
339.742,1.053
339.772,1.058
339.802,1.060
339.832,1.070
339.862,1.073
339.892,1.067
339.922,1.058
339.952,1.076
339.982,1.075
340.012,1.070
340.042,1.065
340.072,1.071
340.102,1.072
340.132,1.056
340.162,1.052
340.192,1.057
340.221,1.064
340.252,1.065
340.282,1.066
340.312,1.061
340.342,1.054
340.372,1.056
340.402,1.066
340.432,1.061
340.462,1.062
340.492,1.055
340.522,1.064
340.552,1.063
340.582,1.068
340.612,1.063
340.642,1.060
340.672,1.063
340.702,1.079
340.732,1.068
340.762,1.061
340.792,1.070
340.822,1.072
340.852,1.081
340.882,1.058
340.912,1.066
340.942,1.043
340.971,1.052
341.002,1.051
341.032,1.052
341.062,1.052
341.092,1.050
341.122,1.046
341.152,1.068
341.182,1.062
341.212,1.060
341.242,1.063
341.272,1.059
341.302,1.058
341.332,1.068
341.362,1.067
341.392,1.066
341.422,1.060
341.452,1.064
341.482,1.066
341.512,1.060
341.542,1.059
341.572,1.066
341.602,1.074
341.632,1.066
341.662,1.063
341.692,1.065
341.721,1.062
341.752,1.071
341.782,1.070
341.812,1.074
341.842,1.065
341.872,1.069
341.902,1.070
341.932,1.061
341.962,1.060
341.992,1.075
342.022,1.060
342.052,1.065
342.082,1.072
342.112,1.066
342.142,1.062
342.172,1.061
342.202,1.064
342.232,1.072
342.262,1.071
342.292,1.063
342.322,1.067
342.352,1.074
342.382,1.062
342.412,1.076
342.442,1.071
342.471,1.077
342.502,1.083
342.532,1.080
342.562,1.078
342.592,1.073
342.622,1.067
342.652,1.068
342.682,1.061
342.712,1.057
342.742,1.062
342.772,1.060
342.802,1.059
342.832,1.064
342.862,1.061
342.892,1.056
342.922,1.058
342.952,1.054
342.982,1.064
343.012,1.066
343.042,1.054
343.072,1.052
343.102,1.059
343.132,1.066
343.162,1.061
343.192,1.066
343.221,1.068
343.252,1.056
343.282,1.060
343.312,1.063
343.342,1.065
343.372,1.065
343.402,1.059
343.432,1.066
343.462,1.068
343.492,1.068
343.522,1.062
343.552,1.071
343.582,1.066
343.612,1.065
343.642,1.065
343.672,1.066
343.702,1.073
343.732,1.078
343.762,1.065
343.792,1.066
343.822,1.070
343.852,1.072
343.882,1.078
343.912,1.080
343.942,1.064
343.971,1.073
344.002,1.068
344.032,1.067
344.062,1.070
344.092,1.068
344.122,1.062
344.152,1.058
344.182,1.062
344.212,1.079
344.242,1.072
344.272,1.062
344.302,1.055
344.332,1.047
344.362,1.055
344.392,1.047
344.422,1.062
344.452,1.062
344.482,1.053
344.512,1.055
344.542,1.065
344.572,1.054
344.602,1.062
344.632,1.058
344.662,1.062
344.692,1.083
344.721,1.062
344.752,1.058
344.782,1.077
344.812,1.064
344.842,1.043
344.872,1.043
344.902,1.053
344.932,1.048
344.962,1.077
344.992,1.062
345.022,1.058
345.052,1.093
345.082,1.095
345.112,1.076
345.142,1.067
345.172,1.059
345.202,1.072
345.232,1.064
345.262,1.089
345.292,1.088
345.322,1.081
345.352,1.062
345.382,1.067
345.412,1.081
345.442,1.071
345.471,1.092
345.502,1.092
345.532,1.076
345.562,1.062
345.592,1.079
345.622,1.087
345.652,1.076
345.682,1.067
345.712,1.072
345.742,1.066
345.772,1.062
345.802,1.071
345.832,1.074
345.862,1.070
345.892,1.068
345.922,1.061
345.952,1.065
345.982,1.089
346.012,1.083
346.042,1.078
346.072,1.081
346.102,1.096
346.132,1.082
346.162,1.084
346.192,1.085
346.221,1.090
346.252,1.088
346.282,1.082
346.312,1.085
346.342,1.087
346.372,1.091
346.402,1.083
346.432,1.077
346.462,1.079
346.492,1.077
346.522,1.073
346.552,1.083
346.582,1.091
346.612,1.085
346.642,1.085
346.672,1.095
346.702,1.088
346.732,1.080
346.762,1.081
346.792,1.086
346.822,1.080
346.852,1.083
346.882,1.091
346.912,1.082
346.942,1.079
346.971,1.079
347.002,1.085
347.032,1.082
347.062,1.081
347.092,1.083
347.122,1.091
347.152,1.090
347.182,1.086
347.212,1.084
347.242,1.086
347.272,1.082
347.302,1.081
347.332,1.079
347.362,1.080
347.392,1.084
347.422,1.081
347.452,1.088
347.482,1.098
347.512,1.085
347.542,1.075
347.572,1.083
347.602,1.085
347.632,1.081
347.662,1.089
347.692,1.079
347.721,1.081
347.752,1.077
347.782,1.085
347.812,1.080
347.842,1.085
347.872,1.081
347.902,1.078
347.932,1.082
347.962,1.086
347.992,1.087
348.022,1.082
348.052,1.084
348.082,1.081
348.112,1.078
348.142,1.086
348.172,1.087
348.202,1.082
348.232,1.080
348.262,1.083
348.292,1.074
348.322,1.082
348.352,1.095
348.382,1.075
348.412,1.080
348.442,1.084
348.471,1.081
348.502,1.077
348.532,1.080
348.562,1.082
348.592,1.073
348.622,1.080
348.652,1.085
348.682,1.087
348.712,1.078
348.742,1.084
348.772,1.087
348.802,1.085
348.832,1.091
348.862,1.083
348.892,1.081
348.922,1.080
348.952,1.078
348.982,1.076
349.012,1.083
349.042,1.081
349.072,1.086
349.102,1.092
349.132,1.083
349.162,1.082
349.192,1.085
349.221,1.088
349.252,1.081
349.282,1.077
349.312,1.082
349.342,1.076
349.372,1.074
349.402,1.079
349.432,1.087
349.462,1.089
349.492,1.088
349.522,1.092
349.552,1.091
349.582,1.082
349.612,1.084
349.642,1.088
349.672,1.081
349.702,1.081
349.732,1.086
349.762,1.084
349.792,1.083
349.822,1.080
349.852,1.080
349.882,1.088
349.912,1.082
349.942,1.077
349.971,1.082
350.002,1.088
350.032,1.086
350.062,1.082
350.092,1.082
350.122,1.083
350.152,1.080
350.182,1.080
350.212,1.081
350.242,1.085
350.272,1.084
350.302,1.089
