df_hash,22ZHK4.UNGTKH
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.7KWE
person_label,V152
date_time_start,2026-06-08_18-35-23.944000_+03
date_time_start_unix,1780925723.944
date_time_end,2026-06-08_18-48-41.887000_+03
length_difference_noticed,no

time,acc_mag
64.013,1.037
64.043,1.040
64.073,1.051
64.103,1.048
64.133,1.050
64.163,1.045
64.193,1.014
64.223,1.044
64.253,1.077
64.283,1.076
64.313,1.061
64.343,1.046
64.373,1.045
64.403,1.034
64.433,1.020
64.463,1.024
64.493,1.044
64.523,1.048
64.553,1.033
64.583,1.034
64.613,1.038
64.643,1.036
64.673,1.032
64.703,1.032
64.733,1.021
64.763,1.021
64.793,1.032
64.823,1.036
64.853,1.037
64.883,1.045
64.913,1.049
64.943,1.051
64.973,1.054
65.003,1.040
65.033,1.033
65.063,1.040
65.093,1.030
65.123,1.030
65.153,1.035
65.183,1.025
65.213,1.042
65.243,1.033
65.273,1.026
65.303,1.027
65.333,1.031
65.363,1.040
65.393,1.049
65.423,1.049
65.453,1.046
65.483,1.036
65.513,1.032
65.543,1.028
65.573,1.035
65.603,1.035
65.633,1.036
65.663,1.044
65.693,1.045
65.723,1.037
65.753,1.033
65.783,1.041
65.813,1.033
65.843,1.032
65.873,1.035
65.903,1.041
65.933,1.037
65.963,1.037
65.993,1.035
66.023,1.032
66.053,1.033
66.083,1.032
66.113,1.037
66.143,1.040
66.173,1.032
66.203,1.036
66.233,1.045
66.263,1.049
66.293,1.042
66.323,1.037
66.353,1.040
66.383,1.034
66.413,1.037
66.443,1.035
66.473,1.031
66.503,1.038
66.533,1.045
66.563,1.036
66.593,1.036
66.623,1.039
66.653,1.046
66.683,1.047
66.713,1.038
66.743,1.041
66.773,1.040
66.803,1.050
66.833,1.038
66.863,1.037
66.893,1.046
66.923,1.055
66.953,1.046
66.983,1.030
67.013,1.027
67.043,1.034
67.073,1.037
67.103,1.037
67.133,1.036
67.163,1.048
67.193,1.049
67.223,1.043
67.253,1.036
67.283,1.033
67.313,1.031
67.343,1.033
67.373,1.031
67.403,1.039
67.433,1.053
67.463,1.041
67.493,1.033
67.523,1.040
67.553,1.053
67.583,1.056
67.613,1.043
67.643,1.039
67.673,1.043
67.703,1.045
67.733,1.032
67.763,1.046
67.793,1.037
67.823,1.042
67.853,1.038
67.883,1.035
67.913,1.023
67.943,1.015
67.973,1.010
68.003,1.008
68.033,0.997
68.063,0.992
68.093,0.989
68.123,1.001
68.153,0.991
68.183,1.041
68.213,1.011
68.243,0.981
68.273,1.009
68.303,1.047
68.333,1.014
68.363,0.953
68.393,1.003
68.423,1.070
68.453,1.144
68.483,1.060
68.513,1.050
68.543,1.070
68.573,1.132
68.603,1.108
68.633,1.008
68.663,1.051
68.693,1.000
68.723,1.037
68.753,1.067
68.783,1.072
68.813,1.039
68.843,1.060
68.873,1.044
68.903,1.053
68.933,1.111
68.963,1.042
68.993,1.036
69.023,1.083
69.053,1.094
69.083,1.038
69.113,1.066
69.143,1.057
69.173,1.059
69.203,1.068
69.233,1.081
69.263,1.092
69.293,1.133
69.323,1.230
69.353,1.214
69.383,1.113
69.413,0.998
69.443,1.012
69.473,0.933
69.503,0.945
69.533,0.912
69.563,0.943
69.593,0.975
69.623,0.954
69.653,0.973
69.683,0.983
69.713,0.972
69.743,1.001
69.773,0.999
69.803,1.001
69.833,0.961
69.863,0.973
69.893,0.984
69.923,1.018
69.953,1.051
69.983,1.044
70.013,1.033
70.043,1.022
70.073,1.057
70.103,1.017
70.133,0.994
70.163,0.978
70.193,1.019
70.223,1.065
70.253,1.082
70.283,1.072
70.313,1.028
70.343,1.096
70.373,1.066
70.403,1.018
70.433,1.005
70.463,0.998
70.493,1.025
70.523,1.074
70.553,1.155
70.583,0.993
70.613,1.039
70.643,1.020
70.673,1.006
70.703,0.978
70.733,1.021
70.763,1.039
70.793,1.027
70.823,1.014
70.853,1.022
70.883,1.006
70.913,1.015
70.943,1.021
70.973,1.037
71.003,1.050
71.033,1.057
71.063,1.051
71.093,1.062
71.123,1.048
71.153,1.028
71.183,1.029
71.213,1.034
71.243,1.023
71.273,1.025
71.303,1.035
71.333,1.040
71.363,1.029
71.393,1.012
71.423,0.988
71.453,1.039
71.483,1.055
71.513,1.040
71.543,1.042
71.573,1.051
71.603,1.046
71.633,1.029
71.663,1.012
71.693,1.028
71.723,1.023
71.753,1.022
71.783,1.023
71.813,1.028
71.843,1.026
71.873,1.025
71.903,1.032
71.933,1.039
71.963,1.037
71.993,1.039
72.023,1.042
72.053,1.039
72.083,1.028
72.113,1.031
72.143,1.039
72.173,1.036
72.203,1.028
72.233,1.036
72.263,1.043
72.293,1.039
72.323,1.030
72.353,1.027
72.383,1.028
72.413,1.027
72.443,1.031
72.473,1.031
72.503,1.029
72.533,1.036
72.563,1.037
72.593,1.041
72.623,1.043
72.653,1.034
72.683,1.030
72.713,1.027
72.743,1.026
72.773,1.030
72.803,1.034
72.833,1.040
72.863,1.026
72.893,1.022
72.923,1.036
72.953,1.043
72.983,1.041
73.013,1.032
73.043,1.032
73.073,1.030
73.103,1.037
73.133,1.041
73.163,1.035
73.193,1.040
73.223,1.032
73.253,1.034
73.283,1.038
73.313,1.037
73.343,1.032
73.373,1.029
73.403,1.031
73.433,1.030
73.463,1.033
73.493,1.038
73.523,1.037
73.553,1.033
73.583,1.039
73.613,1.050
73.643,1.039
73.673,1.029
73.703,1.033
73.733,1.032
73.763,1.028
73.793,1.033
73.823,1.030
73.853,1.033
73.883,1.040
73.913,1.040
73.943,1.038
73.973,1.033
74.003,1.034
74.033,1.034
74.063,1.029
74.093,1.036
74.123,1.039
74.153,1.041
74.183,1.027
74.213,1.029
74.243,1.034
74.273,1.044
74.303,1.035
74.333,1.028
74.363,1.034
74.393,1.036
74.423,1.039
74.453,1.035
74.483,1.032
74.513,1.039
74.543,1.044
74.573,1.050
74.603,1.040
74.633,1.035
74.663,1.034
74.693,1.026
74.723,1.022
74.753,1.028
74.783,1.028
74.813,1.041
74.843,1.026
74.873,1.017
74.903,1.028
74.933,1.044
74.963,1.046
74.993,1.040
75.023,1.042
75.053,1.034
75.083,1.034
75.113,1.034
75.143,1.031
75.173,1.029
75.203,1.039
75.233,1.038
75.263,1.029
75.293,1.028
75.323,1.034
75.353,1.034
75.383,1.023
75.413,1.026
75.443,1.032
75.473,1.041
75.503,1.031
75.533,1.029
75.563,1.026
75.593,1.039
75.623,1.042
75.653,1.036
75.683,1.030
75.713,1.025
75.743,1.029
75.773,1.028
75.803,1.029
75.833,1.032
75.863,1.034
75.893,1.036
75.923,1.033
75.953,1.035
75.983,1.036
76.013,1.032
76.043,1.033
76.073,1.026
76.103,1.033
76.133,1.037
76.163,1.034
76.193,1.038
76.223,1.026
76.253,1.029
76.283,1.036
76.313,1.031
76.343,1.032
76.373,1.029
76.403,1.030
76.433,1.031
76.463,1.026
76.493,1.028
76.523,1.026
76.553,1.032
76.583,1.038
76.613,1.035
76.643,1.031
76.673,1.035
76.703,1.033
76.733,1.033
76.763,1.027
76.793,1.029
76.823,1.030
76.853,1.030
76.883,1.030
76.913,1.036
76.943,1.037
76.973,1.030
77.003,1.025
77.033,1.034
77.063,1.043
77.093,1.038
77.123,1.033
77.153,1.030
77.183,1.027
77.213,1.030
77.243,1.031
77.273,1.026
77.303,1.024
77.333,1.029
77.363,1.036
77.393,1.037
77.423,1.032
77.453,1.030
77.483,1.035
77.513,1.031
77.543,1.033
77.573,1.029
77.603,1.030
77.633,1.034
77.663,1.031
77.693,1.032
77.723,1.029
77.753,1.028
77.783,1.031
77.813,1.041
77.843,1.037
77.873,1.032
77.903,1.027
77.933,1.028
77.963,1.026
77.993,1.033
78.023,1.033
78.053,1.029
78.083,1.033
78.113,1.038
78.143,1.033
78.173,1.031
78.203,1.033
78.233,1.033
78.263,1.026
78.293,1.028
78.323,1.035
78.353,1.033
78.383,1.034
78.413,1.035
78.443,1.032
78.473,1.031
78.503,1.021
78.533,1.030
78.563,1.040
78.593,1.038
78.623,1.029
78.653,1.033
78.683,1.034
78.713,1.030
78.743,1.031
78.773,1.032
78.803,1.026
78.833,1.030
78.863,1.035
78.893,1.029
78.923,1.033
78.953,1.035
78.983,1.033
79.013,1.025
79.043,1.031
79.073,1.030
79.103,1.034
79.133,1.038
79.163,1.032
79.193,1.035
79.223,1.022
79.253,1.027
79.283,1.035
79.313,1.037
79.343,1.037
79.373,1.034
79.403,1.036
79.433,1.030
79.463,1.033
79.493,1.029
79.523,1.025
79.553,1.032
79.583,1.037
79.613,1.036
79.643,1.030
79.673,1.046
79.703,1.051
79.733,1.013
79.763,1.022
79.793,1.058
79.823,1.044
79.853,1.028
79.883,1.025
79.913,1.033
79.943,1.013
79.973,1.021
80.003,1.034
80.033,1.034
80.063,1.037
80.093,1.030
80.123,1.021
80.153,1.030
80.183,1.036
80.213,1.032
80.243,1.021
80.273,1.027
80.303,1.042
80.333,1.036
80.363,1.026
80.393,1.028
80.423,1.030
80.453,1.032
80.483,1.026
80.513,1.024
80.543,1.032
80.573,1.039
80.603,1.032
80.633,1.022
80.663,1.021
80.693,1.032
80.723,1.041
80.753,1.028
80.783,1.019
80.813,1.022
80.843,1.032
80.873,1.039
80.903,1.035
80.933,1.025
80.963,1.030
80.993,1.046
81.023,1.062
81.053,1.029
81.083,0.910
81.113,1.031
81.143,1.075
81.173,1.043
81.203,1.035
81.233,1.013
81.263,0.976
81.293,1.002
81.323,1.058
81.353,1.071
81.383,1.059
81.413,1.057
81.443,1.046
81.473,1.039
81.503,1.024
81.533,1.004
81.563,1.001
81.593,1.013
81.623,1.015
81.653,1.011
81.683,1.027
81.713,1.035
81.743,1.051
81.773,1.045
81.803,1.052
81.833,1.050
81.863,1.027
81.893,1.021
81.923,1.018
81.953,1.006
81.983,1.016
82.013,1.021
82.043,1.021
82.073,1.030
82.103,1.006
82.133,1.009
82.163,1.020
82.193,1.047
82.223,1.078
82.253,1.066
82.283,1.061
82.313,1.058
82.343,1.065
82.373,1.065
82.403,1.013
82.433,0.988
82.463,1.015
82.493,0.996
82.523,0.970
82.553,1.006
82.583,1.055
82.613,1.044
82.643,1.043
82.673,1.048
82.703,1.059
82.733,1.049
82.763,1.021
82.793,1.017
82.823,1.026
82.853,1.034
82.883,1.042
82.913,1.027
82.943,1.010
82.973,0.975
83.003,1.009
83.033,1.087
83.063,1.114
83.093,1.095
83.123,1.072
83.153,1.035
83.183,1.067
83.213,0.969
83.243,0.997
83.273,1.015
83.303,1.036
83.333,1.027
83.363,1.018
83.393,1.063
83.423,1.007
83.453,0.963
83.483,0.946
83.513,0.973
83.543,1.036
83.573,1.042
83.603,1.065
83.633,1.111
83.663,1.129
83.693,1.087
83.723,1.019
83.753,0.985
83.783,0.993
83.813,1.026
83.843,1.032
83.873,1.076
83.903,1.060
83.933,1.045
83.963,1.043
83.993,1.015
84.023,1.030
84.053,1.059
84.083,1.071
84.113,1.056
84.143,1.043
84.173,1.043
84.203,1.054
84.233,1.062
84.263,1.046
84.293,1.043
84.323,1.024
84.353,1.014
84.383,1.028
84.413,1.039
84.443,1.052
84.473,1.056
84.503,1.050
84.533,1.029
84.563,1.023
84.593,1.026
84.623,1.039
84.653,1.041
84.683,1.046
84.713,1.057
84.743,1.056
84.773,1.050
84.803,1.030
84.833,1.016
84.863,1.042
84.893,1.060
84.923,1.049
84.953,1.028
84.983,1.036
85.013,1.044
85.043,1.046
85.073,1.050
85.103,1.036
85.133,1.038
85.163,1.033
85.193,1.032
85.223,1.038
85.253,1.053
85.283,1.036
85.313,1.028
85.343,1.044
85.373,1.040
85.403,1.032
85.433,1.033
85.463,1.033
85.493,1.039
85.523,1.058
85.553,1.062
85.583,1.047
85.613,1.042
85.643,1.036
85.673,1.037
85.703,1.044
85.733,1.052
85.763,1.037
85.793,1.033
85.823,1.046
85.853,1.059
85.883,1.035
85.913,1.005
85.943,1.026
85.973,1.033
86.003,1.028
86.033,1.037
86.063,1.053
86.093,1.069
86.123,1.065
86.153,1.035
86.183,1.045
86.213,1.066
86.243,1.053
86.273,1.033
86.303,1.022
86.333,1.033
86.363,1.038
86.393,1.041
86.423,1.030
86.453,1.035
86.483,1.050
86.513,1.045
86.543,1.037
86.573,1.036
86.603,1.032
86.633,1.028
86.663,1.036
86.693,1.040
86.723,1.037
86.753,1.044
86.783,1.034
86.813,1.040
86.843,1.049
86.873,1.044
86.903,1.041
86.933,1.037
86.963,1.032
86.993,1.038
87.023,1.038
87.053,1.032
87.083,1.033
87.113,1.034
87.143,1.043
87.173,1.044
87.203,1.042
87.233,1.035
87.263,1.039
87.293,1.046
87.323,1.049
87.353,1.038
87.383,1.031
87.413,1.027
87.443,1.032
87.473,1.037
87.503,1.036
87.533,1.047
87.563,1.048
87.593,1.043
87.623,1.035
87.653,1.042
87.683,1.033
87.713,1.036
87.743,1.044
87.773,1.048
87.803,1.036
87.833,1.037
87.863,1.041
87.893,1.039
87.923,1.033
87.953,1.039
87.983,1.045
88.013,1.042
88.043,1.036
88.073,1.035
88.103,1.035
88.133,1.049
88.163,1.040
88.193,1.037
88.223,1.040
88.253,1.036
88.283,1.037
88.313,1.041
88.343,1.037
88.373,1.036
88.403,1.040
88.433,1.042
88.463,1.044
88.493,1.036
88.523,1.037
88.553,1.037
88.583,1.036
88.613,1.038
88.643,1.043
88.673,1.042
88.703,1.040
88.733,1.032
88.763,1.034
88.793,1.045
88.823,1.040
88.853,1.031
88.883,1.041
88.913,1.052
88.943,1.043
88.973,1.035
89.003,1.035
89.033,1.033
89.063,1.042
89.093,1.046
89.123,1.044
89.153,1.039
89.183,1.037
89.213,1.038
89.243,1.038
89.273,1.037
89.303,1.038
89.333,1.036
89.363,1.048
89.393,1.036
89.423,1.035
89.453,1.045
89.483,1.048
89.513,1.037
89.543,1.037
89.573,1.039
89.603,1.040
89.633,1.042
89.663,1.045
89.693,1.029
89.723,1.039
89.753,1.049
89.783,1.046
89.813,1.036
89.843,1.037
89.873,1.041
89.903,1.044
89.933,1.038
89.963,1.038
89.993,1.039
90.023,1.039
90.053,1.045
90.083,1.044
90.113,1.031
90.143,1.036
90.173,1.047
90.203,1.052
90.233,1.050
90.263,1.043
90.293,1.038
90.323,1.028
90.353,1.040
90.383,1.040
90.413,1.032
90.443,1.037
90.473,1.031
90.503,1.037
90.533,1.036
90.563,1.037
90.593,1.050
90.623,1.039
90.653,1.039
90.683,1.035
90.713,1.034
90.743,1.047
90.773,1.045
90.803,1.028
90.833,1.013
90.863,1.027
90.893,1.037
90.923,1.039
90.953,1.045
90.983,1.052
91.013,1.060
91.043,1.062
91.073,1.039
91.103,1.045
91.133,1.019
91.163,1.014
91.193,1.022
91.223,1.037
91.253,1.049
91.283,1.046
91.313,1.032
91.343,0.995
91.373,1.037
91.403,1.064
91.433,1.073
91.463,1.041
91.493,1.043
91.523,1.049
91.553,1.048
91.583,1.043
91.613,1.054
91.643,1.070
91.673,1.077
91.703,1.066
91.733,1.042
91.763,1.004
91.793,0.991
91.823,1.011
91.853,1.019
91.883,1.030
91.913,1.040
91.943,1.061
91.973,1.061
92.003,1.046
92.033,1.031
92.063,1.010
92.093,1.030
92.123,1.024
92.153,1.040
92.183,1.066
92.213,1.064
92.243,1.038
92.273,1.035
92.303,1.028
92.333,1.049
92.363,1.066
92.393,1.049
92.423,1.034
92.453,1.023
92.483,1.014
92.513,1.015
92.543,1.037
92.573,1.049
92.603,1.050
92.633,1.044
92.663,1.033
92.693,1.026
92.723,1.038
92.753,1.046
92.783,1.041
92.813,1.033
92.843,1.026
92.873,1.047
92.903,1.044
92.933,1.041
92.963,1.038
92.993,1.039
93.023,1.048
93.053,1.046
93.083,1.041
93.113,1.039
93.143,1.031
93.173,1.024
93.203,1.029
93.233,1.042
93.263,1.042
93.293,1.037
93.323,1.043
93.353,1.042
93.383,1.048
93.413,1.040
93.443,1.031
93.473,1.033
93.503,1.038
93.533,1.043
93.563,1.045
93.593,1.041
93.623,1.037
93.653,1.041
93.683,1.035
93.713,1.036
93.743,1.043
93.773,1.039
93.803,1.039
93.833,1.044
93.863,1.040
93.893,1.029
93.923,1.037
93.953,1.030
93.983,1.035
94.013,1.042
94.043,1.039
94.073,1.046
94.103,1.039
94.133,1.051
94.163,1.043
94.193,1.039
94.223,1.030
94.253,1.036
94.283,1.059
94.313,1.037
94.343,1.015
94.373,1.046
94.403,1.044
94.433,1.006
94.463,1.017
94.493,1.049
94.523,1.058
94.553,1.059
94.583,1.048
94.613,1.030
94.643,1.034
94.673,1.031
94.703,1.032
94.733,1.029
94.763,1.030
94.793,1.037
94.823,1.035
94.853,1.025
94.883,1.027
94.913,1.034
94.943,1.044
94.973,1.042
95.003,1.032
95.033,1.036
95.063,1.040
95.093,1.035
95.123,1.032
95.153,1.035
95.183,1.032
95.213,1.038
95.243,1.040
95.273,1.036
95.303,1.054
95.333,1.063
95.363,1.026
95.393,0.993
95.423,0.956
95.453,1.023
95.483,1.050
95.513,1.081
95.543,1.127
95.573,1.115
95.603,1.072
95.633,1.023
95.663,1.019
95.693,1.033
95.723,1.023
95.753,0.995
95.783,1.000
95.813,1.029
95.843,1.066
95.873,1.082
95.903,1.034
95.933,1.084
95.963,1.032
95.993,0.974
96.023,1.059
96.053,1.082
96.083,1.009
96.113,0.923
96.143,0.941
96.173,0.954
96.203,1.040
96.233,1.058
96.263,1.060
96.293,1.055
96.323,1.155
96.353,1.064
96.383,1.045
96.413,1.105
96.443,1.127
96.473,1.118
96.503,1.088
96.533,1.043
96.563,1.038
96.593,1.027
96.623,1.049
96.653,1.031
96.683,1.039
96.713,0.989
96.743,1.006
96.773,1.029
96.803,1.050
96.833,1.048
96.863,1.033
96.893,1.047
96.923,1.050
96.953,1.033
96.983,1.058
97.013,1.016
97.043,0.980
97.073,1.069
97.103,1.104
97.133,1.132
97.163,1.114
97.193,1.091
97.223,1.061
97.253,1.032
97.283,1.017
97.313,0.984
97.343,0.997
97.373,1.032
97.403,1.051
97.433,1.078
97.463,1.075
97.493,1.075
97.523,1.087
97.553,1.071
97.583,1.055
97.613,1.026
97.643,1.003
97.673,1.029
97.703,1.016
97.733,1.047
97.763,1.029
97.793,1.067
97.823,1.080
97.853,1.071
97.883,1.065
97.913,1.031
97.943,1.026
97.973,1.033
98.003,1.014
98.033,1.033
98.063,1.040
98.093,1.040
98.123,1.045
98.153,1.041
98.183,1.053
98.213,1.053
98.243,1.049
98.273,1.041
98.303,1.036
98.333,1.044
98.363,1.053
98.393,1.046
98.423,1.043
98.453,1.049
98.483,1.053
98.513,1.061
98.543,1.053
98.573,1.032
98.603,1.043
98.633,1.050
98.663,1.048
98.693,1.043
98.723,1.042
98.753,1.047
98.783,1.053
98.813,1.043
98.843,1.040
98.873,1.042
98.903,1.044
98.933,1.048
98.963,1.050
98.993,1.054
99.023,1.056
99.053,1.053
99.083,1.053
99.113,1.049
99.143,1.054
99.173,1.110
99.203,1.099
99.233,1.044
99.263,1.021
99.293,1.024
99.323,1.043
99.353,1.041
99.383,1.033
99.413,1.041
99.443,1.047
99.473,1.042
99.503,1.047
99.533,1.054
99.563,1.031
99.593,1.043
99.623,1.044
99.653,1.043
99.683,1.047
99.713,1.055
99.743,1.054
99.773,1.048
99.803,1.049
99.833,1.038
99.863,1.065
99.893,1.062
99.923,1.052
99.953,1.045
99.983,1.020
100.013,1.031
100.043,1.048
100.073,1.051
100.103,1.054
100.133,1.058
100.163,1.048
100.193,1.054
100.223,1.057
100.253,1.036
100.283,1.021
100.313,1.027
100.343,1.022
100.373,1.023
100.403,1.079
100.433,1.107
100.463,1.056
100.493,1.032
100.523,1.049
100.553,1.066
100.583,1.047
100.613,1.034
100.643,1.039
100.673,1.035
100.703,1.029
100.733,1.028
100.763,1.041
100.793,1.050
100.823,1.063
100.853,1.044
100.883,1.047
100.913,1.044
100.943,1.049
100.973,1.037
101.003,1.041
101.033,1.056
101.063,1.049
101.093,1.033
101.123,1.040
101.153,1.060
101.183,1.048
101.213,1.043
101.243,1.041
101.273,1.049
101.303,1.050
101.333,1.041
101.363,1.034
101.393,1.044
101.423,1.038
101.453,1.047
101.483,1.052
101.513,1.049
101.543,1.057
101.573,1.044
101.603,1.035
101.633,1.032
101.663,1.033
101.693,1.051
101.723,1.060
101.753,1.057
101.783,1.034
101.813,1.039
101.843,1.051
101.873,1.056
101.903,1.052
101.933,1.035
101.963,1.041
101.993,1.054
102.023,1.048
102.053,1.041
102.083,1.042
102.113,1.048
102.143,1.053
102.173,1.055
102.203,1.049
102.233,1.049
102.263,1.053
102.293,1.040
102.323,1.043
102.353,1.042
102.383,1.043
102.413,1.051
102.443,1.054
102.473,1.051
102.503,1.048
102.533,1.044
102.563,1.049
102.593,1.052
102.623,1.048
102.653,1.044
102.683,1.046
102.713,1.038
102.743,1.042
102.773,1.052
102.803,1.053
102.833,1.038
102.863,1.046
102.893,1.051
102.923,1.047
102.953,1.047
102.983,1.049
103.013,1.045
103.043,1.050
103.073,1.039
103.103,1.040
103.133,1.044
103.163,1.045
103.193,1.050
103.223,1.056
103.253,1.042
103.283,1.041
103.313,1.053
103.343,1.059
103.373,1.045
103.403,1.041
103.433,1.048
103.463,1.048
103.493,1.044
103.523,1.049
103.553,1.037
103.583,1.047
103.613,1.053
103.643,1.052
103.673,1.046
103.703,1.040
103.733,1.048
103.763,1.050
103.793,1.050
103.823,1.043
103.853,1.045
103.883,1.050
103.913,1.058
103.943,1.054
103.973,1.040
104.003,1.039
104.033,1.051
104.063,1.058
104.093,1.046
104.123,1.041
104.153,1.040
104.183,1.048
104.213,1.045
104.243,1.044
104.273,1.038
104.303,1.045
104.333,1.051
104.363,1.053
104.393,1.051
104.423,1.051
104.453,1.045
104.483,1.046
104.513,1.043
104.543,1.043
104.573,1.047
104.603,1.053
104.633,1.048
104.663,1.051
104.693,1.045
104.723,1.045
104.753,1.055
104.783,1.054
104.813,1.048
104.843,1.048
104.873,1.043
104.903,1.047
104.933,1.047
104.963,1.050
104.993,1.040
105.023,1.050
105.053,1.051
105.083,1.052
105.113,1.050
105.143,1.051
105.173,1.044
105.203,1.043
105.233,1.046
105.263,1.047
105.293,1.044
105.323,1.048
105.353,1.052
105.383,1.048
105.413,1.040
105.443,1.048
105.473,1.055
105.503,1.055
105.533,1.048
105.563,1.047
105.593,1.047
105.623,1.049
105.653,1.047
105.683,1.047
105.713,1.040
105.743,1.047
105.773,1.053
105.803,1.053
105.833,1.047
105.863,1.051
105.893,1.052
105.923,1.050
105.953,1.044
105.983,1.040
106.013,1.047
106.043,1.049
106.073,1.053
106.103,1.057
106.133,1.049
106.163,1.044
106.193,1.050
106.223,1.054
106.253,1.057
106.283,1.044
106.313,1.043
106.343,1.048
106.373,1.049
106.403,1.038
106.433,1.041
106.463,1.047
106.493,1.058
106.523,1.048
106.553,1.057
106.583,1.055
106.613,1.060
106.643,1.056
106.673,1.045
106.703,1.032
106.733,1.017
106.763,1.035
106.793,1.059
106.823,1.077
106.853,1.075
106.883,1.069
106.913,1.070
106.943,1.070
106.973,1.051
107.003,1.043
107.033,1.046
107.063,1.052
107.093,1.051
107.123,1.047
107.153,1.050
107.183,1.057
107.213,1.058
107.243,1.058
107.273,1.057
107.303,1.054
107.333,1.049
107.363,1.049
107.393,1.055
107.423,1.058
107.453,1.065
107.483,1.048
107.513,1.031
107.543,1.027
107.573,1.000
107.603,0.935
107.633,1.124
107.663,1.169
107.693,1.095
107.723,1.088
107.753,1.065
107.783,1.092
107.813,1.116
107.843,1.104
107.873,1.076
107.903,1.038
107.933,0.968
107.963,0.842
107.993,1.148
108.023,1.145
108.053,1.071
108.083,1.021
108.113,1.019
108.143,1.017
108.173,0.987
108.203,1.029
108.233,1.021
108.263,1.049
108.293,1.053
108.323,1.028
108.353,1.077
108.383,1.064
108.413,1.047
108.443,0.986
108.473,1.044
108.503,1.046
108.533,1.027
108.563,1.030
108.593,1.060
108.623,1.052
108.653,1.021
108.683,1.020
108.713,1.052
108.743,1.069
108.773,1.040
108.803,1.018
108.833,1.041
108.863,1.029
108.893,1.030
108.923,1.036
108.953,1.011
108.983,1.017
109.013,1.023
109.043,1.032
109.073,1.001
109.103,0.959
109.133,0.983
109.163,0.979
109.193,1.041
109.223,1.077
109.253,1.045
109.283,1.066
109.313,1.086
109.343,1.097
109.373,1.068
109.403,1.045
109.433,0.956
109.463,1.001
109.493,1.084
109.523,1.144
109.553,1.146
109.583,1.116
109.613,1.062
109.643,1.044
109.673,1.036
109.703,1.019
109.733,1.022
109.763,1.041
109.793,1.042
109.823,1.030
109.853,1.038
109.883,1.047
109.913,1.057
109.943,1.060
109.973,1.047
110.003,1.034
110.033,1.021
110.063,1.011
110.093,0.997
110.123,0.999
110.153,1.023
110.183,1.043
110.213,1.064
110.243,1.062
110.273,1.075
110.303,1.086
110.333,1.081
110.363,1.058
110.393,1.035
110.423,1.029
110.453,1.025
110.483,1.021
110.513,1.015
110.543,1.012
110.573,1.029
110.603,1.044
110.633,1.055
110.663,1.074
110.693,1.067
110.723,1.044
110.753,1.032
110.783,1.019
110.813,1.027
110.843,1.024
110.873,1.036
110.903,1.048
110.933,1.055
110.963,1.060
110.993,1.067
111.023,1.056
111.053,1.035
111.083,1.021
111.113,1.019
111.143,1.021
111.173,1.025
111.203,1.045
111.233,1.049
111.263,1.049
111.293,1.050
111.323,1.050
111.353,1.034
111.383,1.049
111.413,1.056
111.443,1.033
111.473,1.019
111.503,1.108
111.533,1.088
111.563,1.017
111.593,1.099
111.623,1.054
111.653,1.098
111.683,1.009
111.713,1.015
111.743,1.047
111.773,1.000
111.803,1.037
111.833,1.000
111.863,1.016
111.893,1.013
111.923,1.001
111.953,1.016
111.983,1.013
112.013,0.979
112.043,1.001
112.073,1.012
112.103,1.014
112.133,1.011
112.163,1.049
112.193,1.041
112.223,1.043
112.253,1.078
112.283,1.065
112.313,1.062
112.343,1.036
112.373,1.025
112.403,1.031
112.433,1.044
112.463,1.032
112.493,1.018
112.523,1.023
112.553,1.024
112.583,1.013
112.613,1.016
112.643,1.025
112.673,1.038
112.703,1.048
112.733,1.045
112.763,1.018
112.793,1.012
112.823,1.031
112.853,1.037
112.883,1.048
112.913,1.053
112.943,1.040
112.973,1.046
113.003,1.054
113.033,1.044
113.063,1.022
113.093,1.028
113.123,1.027
113.153,1.034
113.183,1.036
113.213,1.039
113.243,1.034
113.273,1.025
113.303,1.042
113.333,1.042
113.363,1.041
113.393,1.031
113.423,1.031
113.453,1.038
113.483,1.045
113.513,1.036
113.543,1.035
113.573,1.033
113.603,1.029
113.633,1.038
113.663,1.041
113.693,1.036
113.723,1.030
113.753,1.034
113.783,1.040
113.813,1.042
113.843,1.035
113.873,1.040
113.903,1.041
113.933,1.036
113.963,1.036
113.993,1.033
114.023,1.037
114.053,1.042
114.083,1.038
114.113,1.035
114.143,1.042
114.173,1.034
114.203,1.030
114.233,1.037
114.263,1.051
114.293,1.046
114.323,1.031
114.353,1.032
114.383,1.030
114.413,1.033
114.443,1.038
114.473,1.030
114.503,1.034
114.533,1.039
114.563,1.044
114.593,1.039
114.623,1.036
114.653,1.037
114.683,1.034
114.713,1.030
114.743,1.037
114.773,1.040
114.803,1.043
114.833,1.035
114.863,1.040
114.893,1.039
114.923,1.038
114.953,1.033
114.983,1.034
115.013,1.036
115.043,1.044
115.073,1.041
115.103,1.040
115.133,1.036
115.163,1.038
115.193,1.036
115.223,1.038
115.253,1.035
115.283,1.035
115.313,1.039
115.343,1.041
115.373,1.038
115.403,1.037
115.433,1.036
115.463,1.040
115.493,1.039
115.523,1.040
115.553,1.038
115.583,1.038
115.613,1.051
115.643,1.045
115.673,1.037
115.703,1.024
115.733,1.032
115.763,1.041
115.793,1.042
115.823,1.040
115.853,1.034
115.883,1.040
