df_hash,22ZHK4.2MRVKE
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YH8G
person_label,V146
date_time_start,2026-06-08_16-56-17.756000_+03
date_time_start_unix,1780919777.756
date_time_end,2026-06-08_17-07-00.377000_+03
length_difference_noticed,no

time,ppg_med
534.351,-1090
534.376,-736
534.401,-235
534.426,198
534.451,427
534.476,503
534.501,582
534.526,757
534.551,977
534.576,1119
534.601,1119
534.626,1018
534.651,905
534.676,841
534.701,837
534.726,875
534.751,919
534.776,917
534.801,828
534.826,654
534.851,456
534.876,307
534.901,228
534.926,185
534.951,141
534.976,111
535.001,140
535.026,236
535.051,341
535.076,381
535.101,336
535.126,251
535.151,176
535.176,114
535.201,36
535.226,-64
535.251,-161
535.276,-223
535.301,-256
535.326,-290
535.351,-330
535.376,-345
535.401,-312
535.426,-255
535.451,-224
535.476,-227
535.501,-197
535.526,-52
535.551,217
535.576,521
535.601,746
535.626,857
535.651,909
535.676,982
535.701,1088
535.726,1168
535.751,1156
535.776,1041
535.801,865
535.826,682
535.851,516
535.876,376
535.901,266
535.926,191
535.951,135
535.976,73
536.001,-3
536.026,-60
536.051,-49
536.076,41
536.101,163
536.126,244
536.151,248
536.176,193
536.201,124
536.226,59
536.251,-10
536.276,-87
536.301,-146
536.326,-154
536.351,-113
536.376,-63
536.401,-59
536.426,-122
536.451,-246
536.476,-414
536.501,-608
536.526,-777
536.551,-828
536.576,-670
536.601,-295
536.626,188
536.651,609
536.676,849
536.701,902
536.726,847
536.751,762
536.776,679
536.801,598
536.826,519
536.851,452
536.876,393
536.901,319
536.926,216
536.951,97
536.976,-6
537.001,-82
537.026,-148
537.051,-214
537.076,-251
537.101,-204
537.126,-51
537.151,159
537.176,346
537.201,457
537.226,505
537.251,533
537.276,560
537.301,575
537.326,570
537.351,562
537.376,574
537.401,602
537.426,611
537.451,579
537.476,520
537.501,467
537.526,419
537.551,345
537.576,226
537.601,106
537.626,64
537.651,138
537.676,283
537.701,404
537.726,446
537.751,427
537.776,396
537.801,377
537.826,353
537.851,312
537.876,272
537.901,261
537.926,274
537.951,277
537.976,250
538.001,210
538.026,187
538.051,174
538.076,129
538.101,30
538.126,-73
538.151,-95
538.176,0
538.201,161
538.226,283
538.251,303
538.276,238
538.301,142
538.326,45
538.351,-63
538.376,-189
538.401,-306
538.426,-379
538.451,-402
538.476,-404
538.501,-401
538.526,-376
538.551,-306
538.576,-202
538.601,-117
538.626,-89
538.651,-88
538.676,-37
538.701,111
538.726,326
538.751,526
538.776,649
538.801,703
538.826,735
538.851,769
538.876,792
538.901,779
538.926,729
538.951,662
538.976,595
539.001,532
539.026,478
539.051,448
539.076,449
539.101,449
539.126,393
539.151,253
539.176,67
539.201,-84
539.226,-145
539.251,-134
539.276,-112
539.301,-114
539.326,-123
539.351,-95
539.376,-16
539.401,87
539.426,195
539.451,313
539.476,466
539.501,654
539.526,840
539.551,976
539.576,1040
539.601,1030
539.626,943
539.651,773
539.676,539
539.701,306
539.726,144
539.751,83
539.776,87
539.801,95
539.826,80
539.851,53
539.876,33
539.901,13
539.926,-19
539.951,-60
539.976,-79
540.001,-63
540.026,-31
540.051,-19
540.076,-37
540.101,-63
540.126,-79
540.151,-94
540.176,-126
540.201,-159
540.226,-147
540.251,-57
540.276,85
540.301,214
540.326,286
540.351,306
540.376,309
540.401,308
540.426,291
540.451,249
540.476,199
540.501,170
540.526,165
540.551,161
540.576,141
540.601,109
540.626,73
540.651,30
540.676,-30
540.701,-93
540.726,-116
540.751,-63
540.776,49
540.801,166
540.826,240
540.851,269
540.876,279
540.901,282
540.926,267
540.951,231
540.976,201
541.001,214
541.026,278
541.051,359
541.076,414
541.101,434
541.126,440
541.151,450
541.176,458
541.201,460
541.226,473
541.251,531
541.276,646
541.301,787
541.326,900
541.351,956
541.376,968
541.401,964
541.426,961
541.451,948
541.476,901
541.501,810
541.526,683
541.551,541
541.576,402
541.601,275
541.626,144
541.651,-21
541.676,-246
541.701,-520
541.726,-795
541.751,-1004
541.776,-1097
541.801,-1060
541.826,-913
541.851,-691
541.876,-438
541.901,-194
541.926,1
541.951,126
541.976,177
542.001,172
542.026,143
542.051,120
542.076,126
542.101,163
542.126,217
542.151,269
542.176,312
542.201,351
542.226,382
542.251,382
542.276,330
542.301,233
542.326,146
542.351,131
542.376,209
542.401,332
542.426,428
542.451,460
542.476,450
542.501,441
542.526,446
542.551,445
542.576,410
542.601,345
542.626,282
542.651,245
542.676,231
542.701,215
542.726,183
542.751,146
542.776,120
542.801,106
542.826,83
542.851,31
542.876,-37
542.901,-79
542.926,-48
542.951,69
542.976,239
543.001,399
543.026,505
543.051,556
543.076,579
543.101,593
543.126,596
543.151,572
543.176,526
543.201,480
543.226,457
543.251,453
543.276,440
543.301,402
543.326,352
543.351,315
543.376,297
543.401,270
543.426,207
543.451,120
543.476,63
543.501,90
543.526,205
543.551,356
543.576,473
543.601,520
543.626,511
543.651,480
543.676,444
543.701,392
543.726,312
543.751,213
543.776,129
543.801,84
543.826,77
543.851,78
543.876,62
543.901,31
543.926,7
543.951,0
543.976,-8
544.001,-41
544.026,-102
544.051,-152
544.076,-139
544.101,-43
544.126,103
544.151,241
544.176,330
544.201,371
544.226,389
544.251,401
544.276,402
544.301,380
544.326,337
544.351,295
544.376,270
544.401,256
544.426,234
544.451,186
544.476,123
544.501,68
544.526,34
544.551,4
544.576,-48
544.601,-129
544.626,-204
544.651,-223
544.676,-160
544.701,-39
544.726,84
544.751,167
544.776,203
544.801,214
544.826,214
544.851,203
544.876,175
544.901,142
544.926,126
544.951,133
544.976,142
545.001,125
545.026,77
545.051,28
545.076,10
545.101,28
545.126,53
545.151,47
545.176,3
545.201,-53
545.226,-81
545.251,-50
545.276,47
545.301,197
545.326,373
545.351,546
545.376,696
545.401,814
545.426,900
545.451,948
545.476,956
545.501,928
545.526,886
545.551,859
545.576,853
545.601,848
545.626,811
545.651,732
545.676,633
545.701,543
545.726,464
545.751,374
545.776,258
545.801,135
545.826,54
545.851,44
545.876,81
545.901,111
545.926,89
545.951,23
545.976,-44
546.001,-80
546.026,-97
546.051,-131
546.076,-207
546.101,-308
546.126,-388
546.151,-417
546.176,-397
546.201,-357
546.226,-318
546.251,-282
546.276,-243
546.301,-210
546.326,-208
546.351,-251
546.376,-320
546.401,-365
546.426,-337
546.451,-233
546.476,-93
546.501,22
546.526,76
546.551,69
546.576,36
546.601,27
546.626,84
546.651,229
546.676,440
546.701,656
546.726,803
546.751,846
546.776,821
546.801,811
546.826,883
546.851,1018
546.876,1128
546.901,1122
546.926,992
546.951,817
546.976,703
547.001,694
547.026,750
547.051,791
547.076,767
547.101,686
547.126,585
547.151,486
547.176,387
547.201,279
547.226,169
547.251,80
547.276,28
547.301,8
547.326,3
547.351,-1
547.376,-10
547.401,-16
547.426,-22
547.451,-41
547.476,-83
547.501,-146
547.526,-210
547.551,-248
547.576,-246
547.601,-210
547.626,-164
547.651,-128
547.676,-109
547.701,-97
547.726,-81
547.751,-59
547.776,-34
547.801,0
547.826,51
547.851,126
547.876,210
547.901,277
547.926,315
547.951,335
547.976,356
548.001,374
548.026,366
548.051,316
548.076,248
548.101,216
548.126,260
548.151,360
548.176,457
548.201,500
548.226,486
548.251,447
548.276,408
548.301,372
548.326,329
548.351,284
548.376,250
548.401,231
548.426,210
548.451,168
548.476,116
548.501,77
548.526,63
548.551,51
548.576,14
548.601,-37
548.626,-47
548.651,31
548.676,192
548.701,366
548.726,485
548.751,530
548.776,535
548.801,535
548.826,537
548.851,528
548.876,506
548.901,490
548.926,492
548.951,497
548.976,479
549.001,437
549.026,395
549.051,372
549.076,353
549.101,305
549.126,225
549.151,158
549.176,156
549.201,220
549.226,294
549.251,319
549.276,285
549.301,228
549.326,180
549.351,133
549.376,62
549.401,-29
549.426,-105
549.451,-134
549.476,-129
549.501,-123
549.526,-135
549.551,-151
549.576,-157
549.601,-170
549.626,-213
549.651,-272
549.676,-286
549.701,-200
549.726,-32
549.751,142
549.776,252
549.801,292
549.826,304
549.851,321
549.876,333
549.901,317
549.926,283
549.951,266
549.976,287
550.001,327
550.026,353
550.051,358
550.076,355
550.101,349
550.126,320
550.151,257
550.176,194
550.201,195
550.226,288
550.251,428
550.276,537
550.301,575
550.326,563
550.351,543
550.376,521
550.401,475
550.426,395
550.451,312
550.476,262
550.501,246
550.526,226
550.551,179
550.576,116
550.601,62
550.626,15
550.651,-50
550.676,-134
550.701,-186
550.726,-148
550.751,-18
550.776,137
550.801,243
550.826,280
550.851,285
550.876,291
550.901,292
550.926,265
550.951,212
550.976,173
551.001,175
551.026,204
551.051,219
551.076,199
551.101,162
551.126,129
551.151,94
551.176,35
551.201,-39
551.226,-78
551.251,-24
551.276,123
551.301,307
551.326,455
551.351,538
551.376,571
551.401,577
551.426,566
551.451,540
551.476,511
551.501,502
551.526,521
551.551,547
551.576,555
551.601,537
551.626,512
551.651,493
551.676,475
551.701,442
551.726,404
551.751,401
551.776,477
551.801,633
551.826,825
551.851,995
551.876,1111
551.901,1168
551.926,1167
551.951,1092
551.976,922
552.001,664
552.026,353
552.051,41
552.076,-241
552.101,-482
552.126,-675
552.151,-811
552.176,-890
552.201,-938
552.226,-991
552.251,-1057
552.276,-1094
552.301,-1045
552.326,-891
552.351,-678
552.376,-479
552.401,-333
552.426,-220
552.451,-101
552.476,38
552.501,173
552.526,278
552.551,358
552.576,435
552.601,515
552.626,571
552.651,579
552.676,547
552.701,508
552.726,482
552.751,455
552.776,403
552.801,332
552.826,281
552.851,291
552.876,368
552.901,475
552.926,571
552.951,635
552.976,666
553.001,669
553.026,653
553.051,633
553.076,631
553.101,654
553.126,675
553.151,653
553.176,572
553.201,459
553.226,368
553.251,326
553.276,309
553.301,264
553.326,170
553.351,58
553.376,-11
553.401,0
553.426,79
553.451,178
553.476,251
553.501,283
553.526,283
553.551,264
553.576,237
553.601,209
553.626,187
553.651,176
553.676,168
553.701,153
553.726,128
553.751,109
553.776,107
553.801,113
553.826,98
553.851,36
553.876,-59
553.901,-146
553.926,-180
553.951,-153
553.976,-92
554.001,-36
554.026,-13
554.051,-37
554.076,-106
554.101,-190
554.126,-230
554.151,-181
554.176,-52
554.201,72
554.226,100
554.251,24
554.276,-47
554.301,17
554.326,251
554.351,532
554.376,683
554.401,625
554.426,448
554.451,326
554.476,366
554.501,525
554.526,681
554.551,748
554.576,738
554.601,719
554.626,729
554.651,751
554.676,753
554.701,735
554.726,731
554.751,760
554.776,804
554.801,826
554.826,812
554.851,786
554.876,776
554.901,775
554.926,727
554.951,550
554.976,181
555.001,-388
555.026,-1092
555.051,-1787
555.076,-2288
555.101,-2445
555.126,-2216
555.151,-1688
555.176,-1022
555.201,-362
555.226,219
555.251,706
555.276,1079
555.301,1301
555.326,1346
555.351,1244
555.376,1077
555.401,916
555.426,781
555.451,651
555.476,516
555.501,407
555.526,369
555.551,403
555.576,455
555.601,458
555.626,389
555.651,283
555.676,198
555.701,171
555.726,207
555.751,293
555.776,415
555.801,548
555.826,661
555.851,729
555.876,754
555.901,759
555.926,753
555.951,710
555.976,589
556.001,385
556.026,158
556.051,-1
556.076,-46
556.101,-6
556.126,41
556.151,35
556.176,-22
556.201,-97
556.226,-164
556.251,-231
556.276,-313
556.301,-398
556.326,-453
556.351,-462
556.376,-445
556.401,-438
556.426,-445
556.451,-433
556.476,-370
556.501,-270
556.526,-190
556.551,-162
556.576,-155
556.601,-94
556.626,63
556.651,281
556.676,476
556.701,591
556.726,638
556.751,663
556.776,687
556.801,686
556.826,635
556.851,551
556.876,489
556.901,488
556.926,531
556.951,569
556.976,573
557.001,558
557.026,553
557.051,560
557.076,552
557.101,512
557.126,473
557.151,494
557.176,607
557.201,783
557.226,956
557.251,1077
557.276,1127
557.301,1093
557.326,923
557.351,552
557.376,-26
557.401,-694
557.426,-1231
557.451,-1438
557.476,-1270
557.501,-862
557.526,-433
557.551,-140
557.576,0
557.601,57
557.626,92
557.651,100
557.676,51
557.701,-26
557.726,-45
557.751,75
557.776,321
557.801,588
557.826,768
557.851,832
557.876,831
557.901,824
557.926,818
557.951,782
557.976,704
558.001,609
558.026,532
558.051,467
558.076,374
558.101,227
558.126,59
558.151,-65
558.176,-109
558.201,-95
558.226,-70
558.251,-60
558.276,-46
558.301,0
558.326,85
558.351,185
558.376,272
558.401,334
558.426,369
558.451,376
558.476,349
558.501,299
558.526,254
558.551,237
558.576,242
558.601,235
558.626,196
558.651,139
558.676,101
558.701,99
558.726,110
558.751,90
558.776,27
558.801,-40
558.826,-53
558.851,15
558.876,132
558.901,231
558.926,270
558.951,255
558.976,219
559.001,183
559.026,142
559.051,85
559.076,23
559.101,-21
559.126,-36
559.151,-42
559.176,-69
559.201,-126
559.226,-192
559.251,-237
559.276,-257
559.301,-277
559.326,-314
559.351,-348
559.376,-328
559.401,-216
559.426,-22
559.451,194
559.476,372
559.501,479
559.526,526
559.551,545
559.576,561
559.601,576
559.626,583
559.651,576
559.676,567
559.701,573
559.726,610
559.751,677
559.776,759
559.801,836
559.826,899
559.851,946
559.876,980
559.901,1003
559.926,1020
559.951,1032
559.976,1035
560.001,1008
560.026,925
560.051,781
560.076,608
560.101,459
560.126,372
560.151,344
560.176,337
560.201,319
560.226,289
560.251,269
560.276,275
560.301,308
560.326,357
560.351,409
560.376,443
560.401,410
560.426,254
560.451,-42
560.476,-424
560.501,-772
560.526,-981
560.551,-1021
560.576,-951
560.601,-856
560.626,-784
560.651,-726
560.676,-646
560.701,-534
560.726,-414
560.751,-318
560.776,-253
560.801,-198
560.826,-132
560.851,-52
560.876,22
560.901,75
560.926,109
560.951,139
560.976,168
561.001,186
561.026,183
561.051,171
561.076,189
561.101,271
561.126,413
561.151,567
561.176,679
561.201,729
561.226,739
561.251,745
561.276,761
561.301,774
561.326,770
561.351,757
561.376,756
561.401,769
561.426,773
561.451,737
561.476,656
561.501,555
561.526,460
561.551,367
561.576,253
561.601,112
561.626,-15
561.651,-75
561.676,-48
561.701,22
561.726,63
561.751,29
561.776,-60
561.801,-151
561.826,-202
561.851,-210
561.876,-190
561.901,-153
561.926,-91
561.951,-8
561.976,76
562.001,134
562.026,159
562.051,166
562.076,169
562.101,158
562.126,122
562.151,75
562.176,73
562.201,168
562.226,356
562.251,570
562.276,723
562.301,775
562.326,746
562.351,680
562.376,601
562.401,513
562.426,424
562.451,358
562.476,333
562.501,331
562.526,313
562.551,253
562.576,169
562.601,92
562.626,27
562.651,-50
562.676,-152
562.701,-239
562.726,-240
562.751,-124
562.776,58
562.801,215
562.826,289
562.851,293
562.876,279
562.901,274
562.926,270
562.951,256
562.976,251
563.001,277
563.026,326
563.051,352
563.076,330
563.101,281
563.126,255
563.151,270
563.176,288
563.201,268
563.226,226
563.251,226
563.276,313
563.301,460
563.326,595
563.351,678
563.376,726
563.401,765
563.426,776
563.451,701
563.476,519
563.501,302
563.526,161
563.551,149
563.576,215
563.601,257
563.626,218
563.651,130
563.676,56
563.701,14
563.726,-26
563.751,-98
563.776,-179
563.801,-207
563.826,-143
563.851,-9
563.876,126
563.901,206
563.926,216
563.951,174
563.976,104
564.001,25
564.026,-47
564.051,-95
564.076,-104
564.101,-83
564.126,-57
564.151,-48
564.176,-55
564.201,-60
564.226,-48
564.251,-17
564.276,21
564.301,67
564.326,133
564.351,230
564.376,352
564.401,466
564.426,543
564.451,578
564.476,589
564.501,603
564.526,628
564.551,667
564.576,731
564.601,847
564.626,1019
564.651,1193
564.676,1250
564.701,1062
564.726,581
564.751,-106
564.776,-814
564.801,-1342
564.826,-1573
564.851,-1520
564.876,-1282
564.901,-982
564.926,-710
564.951,-503
564.976,-361
565.001,-257
565.026,-150
565.051,1
565.076,213
565.101,456
565.126,673
565.151,820
565.176,904
565.201,962
565.226,1019
565.251,1051
565.276,1016
565.301,906
565.326,766
565.351,659
565.376,610
565.401,595
565.426,581
565.451,564
565.476,570
565.501,611
565.526,672
565.551,727
565.576,769
565.601,811
565.626,854
565.651,887
565.676,905
565.701,925
565.726,963
565.751,1006
565.776,1005
565.801,933
565.826,827
565.851,769
565.876,808
565.901,922
565.926,1043
565.951,1122
565.976,1165
566.001,1193
566.026,1209
566.051,1196
566.076,1152
566.101,1095
566.126,1043
566.151,987
566.176,909
566.201,809
566.226,703
566.251,593
566.276,450
566.301,240
566.326,-28
566.351,-302
566.376,-523
566.401,-675
566.426,-785
566.451,-893
566.476,-1029
566.501,-1214
566.526,-1453
566.551,-1731
566.576,-2016
566.601,-2292
566.626,-2581
566.651,-2912
566.676,-3274
566.701,-3620
566.726,-3943
566.751,-4320
566.776,-4838
566.801,-5431
566.826,-5845
566.851,-5820
566.876,-5363
566.901,-4795
566.926,-4471
566.951,-4402
566.976,-4168
567.001,-3232
567.026,-1389
567.051,1066
567.076,3564
567.101,5634
567.126,7092
567.151,7960
567.176,8302
567.201,8170
567.226,7659
567.251,6944
567.276,6209
567.301,5551
567.326,4961
567.351,4412
567.376,3932
567.401,3597
567.426,3455
567.451,3460
567.476,3475
567.501,3338
567.526,2941
567.551,2290
567.576,1506
567.601,753
567.626,149
567.651,-305
567.676,-696
567.701,-1100
567.726,-1518
567.751,-1897
567.776,-2210
567.801,-2487
567.826,-2767
567.851,-3010
567.876,-3103
567.901,-2976
567.926,-2712
567.951,-2510
567.976,-2493
568.001,-2512
568.026,-2176
568.051,-1125
568.076,620
568.101,2561
568.126,3974
568.151,4374
568.176,3807
568.201,2784
568.226,1908
568.251,1506
568.276,1525
568.301,1669
568.326,1625
568.351,1202
568.376,368
568.401,-746
568.426,-1884
568.451,-2768
568.476,-3249
568.501,-3391
568.526,-3391
568.551,-3408
568.576,-3454
568.601,-3439
568.626,-3274
568.651,-2905
568.676,-2265
568.701,-1277
568.726,21
568.751,1367
568.776,2352
568.801,2690
568.826,2423
568.851,1852
568.876,1274
568.901,796
568.926,401
568.951,123
568.976,79
569.001,322
569.026,716
569.051,1037
569.076,1175
569.101,1196
569.126,1190
569.151,1108
569.176,829
569.201,379
569.226,11
569.251,11
569.276,425
569.301,1027
569.326,1542
569.351,1865
569.376,2021
569.401,1985
569.426,1655
569.451,1046
569.476,434
569.501,193
569.526,434
569.551,862
569.576,1058
569.601,914
569.626,733
569.651,868
569.676,1295
569.701,1594
569.726,1362
569.751,609
569.776,-276
569.801,-906
569.826,-1200
569.851,-1317
569.876,-1384
569.901,-1364
569.926,-1212
569.951,-1060
569.976,-1150
570.001,-1558
570.026,-2041
570.051,-2220
570.076,-1946
570.101,-1458
570.126,-1166
570.151,-1273
570.176,-1618
570.201,-1870
570.226,-1841
570.251,-1595
570.276,-1291
570.301,-989
570.326,-644
570.351,-229
570.376,190
570.401,545
570.426,865
570.451,1235
570.476,1648
570.501,1957
570.526,2044
570.551,2010
570.576,2129
570.601,2553
570.626,3092
570.651,3351
570.676,3127
570.701,2632
570.726,2282
570.751,2262
570.776,2342
570.801,2147
570.826,1567
570.851,870
570.876,416
570.901,312
570.926,385
570.951,431
570.976,412
571.001,378
571.026,288
571.051,18
571.076,-429
571.101,-819
571.126,-857
571.151,-516
571.176,-101
571.201,27
571.226,-203
571.251,-556
571.276,-773
571.301,-814
571.326,-787
571.351,-716
571.376,-484
571.401,-51
571.426,383
571.451,536
571.476,387
571.501,269
571.526,525
571.551,1090
571.576,1521
571.601,1472
571.626,1087
571.651,814
571.676,851
571.701,886
571.726,475
571.751,-383
571.776,-1179
571.801,-1462
571.826,-1394
571.851,-1590
571.876,-2394
571.901,-3425
571.926,-3941
571.951,-3648
571.976,-3042
572.001,-2899
572.026,-3457
572.051,-4190
572.076,-4372
572.101,-3805
572.126,-2960
572.151,-2456
572.176,-2452
572.201,-2515
572.226,-1985
572.251,-451
572.276,1973
572.301,4676
572.326,6814
572.351,7737
572.376,7368
572.401,6276
572.426,5276
572.451,4862
572.476,4927
572.501,5040
572.526,4928
572.551,4660
572.576,4397
572.601,4057
572.626,3349
572.651,2097
572.676,471
572.701,-1152
572.726,-2486
572.751,-3412
572.776,-3833
572.801,-3595
572.826,-2666
572.851,-1369
572.876,-278
572.901,194
572.926,129
572.951,-37
572.976,36
573.001,316
573.026,530
573.051,516
573.076,349
573.101,183
573.126,45
573.151,-138
573.176,-386
573.201,-614
573.226,-767
573.251,-918
573.276,-1177
573.301,-1499
573.326,-1671
573.351,-1501
573.376,-1008
573.401,-394
573.426,147
573.451,542
573.476,785
573.501,850
573.526,737
573.551,561
573.576,494
573.601,559
573.626,517
573.651,78
573.676,-744
573.701,-1531
573.726,-1785
573.751,-1386
573.776,-698
573.801,-203
573.826,-60
573.851,-43
573.876,125
573.901,446
573.926,691
573.951,708
573.976,601
574.001,592
574.026,747
574.051,920
574.076,953
574.101,874
574.126,859
574.151,1023
574.176,1295
574.201,1506
574.226,1563
574.251,1509
574.276,1422
574.301,1311
574.326,1103
574.351,711
574.376,94
574.401,-701
574.426,-1516
574.451,-2077
574.476,-2112
574.501,-1541
574.526,-583
574.551,370
574.576,1022
574.601,1334
574.626,1429
574.651,1376
574.676,1107
574.701,567
574.726,-104
574.751,-628
574.776,-812
574.801,-727
574.826,-610
574.851,-616
574.876,-689
574.901,-685
574.926,-560
574.951,-419
574.976,-367
575.001,-369
575.026,-273
575.051,17
575.076,441
575.101,829
575.126,1043
575.151,1064
575.176,959
575.201,811
575.226,675
575.251,577
575.276,528
575.301,524
575.326,544
575.351,556
575.376,539
575.401,494
575.426,448
575.451,428
575.476,434
575.501,400
575.526,233
575.551,-106
575.576,-512
575.601,-758
575.626,-657
575.651,-229
575.676,289
575.701,624
575.726,678
575.751,578
575.776,520
575.801,573
575.826,641
575.851,602
575.876,456
575.901,326
575.926,321
575.951,420
575.976,496
576.001,438
576.026,237
576.051,-26
576.076,-273
576.101,-466
576.126,-593
576.151,-625
576.176,-528
576.201,-311
576.226,-52
576.251,141
576.276,208
576.301,172
576.326,111
576.351,79
576.376,77
576.401,71
576.426,52
576.451,50
576.476,103
576.501,210
576.526,316
576.551,351
576.576,276
576.601,99
576.626,-135
576.651,-359
576.676,-485
576.701,-431
576.726,-174
576.751,215
576.776,583
576.801,793
576.826,814
576.851,732
576.876,663
576.901,648
576.926,622
576.951,501
576.976,284
577.001,78
577.026,9
577.051,113
577.076,296
577.101,406
577.126,355
577.151,179
577.176,-9
577.201,-125
577.226,-171
577.251,-195
577.276,-208
577.301,-155
577.326,15
577.351,269
577.376,477
577.401,534
577.426,451
577.451,343
577.476,308
577.501,344
577.526,382
577.551,391
577.576,402
577.601,435
577.626,427
577.651,285
577.676,12
577.701,-248
577.726,-341
577.751,-247
577.776,-91
577.801,5
577.826,62
577.851,195
577.876,446
577.901,705
577.926,810
577.951,717
577.976,526
578.001,367
578.026,266
578.051,151
578.076,-27
578.101,-233
578.126,-370
578.151,-380
578.176,-281
578.201,-139
578.226,-20
578.251,41
578.276,49
578.301,43
578.326,71
578.351,146
578.376,238
578.401,314
578.426,389
578.451,497
578.476,619
578.501,682
578.526,639
578.551,554
578.576,545
578.601,646
578.626,761
578.651,783
578.676,737
578.701,747
578.726,863
578.751,983
578.776,999
578.801,964
578.826,1033
578.851,1232
578.876,1388
578.901,1361
578.926,1286
578.951,1438
578.976,1829
579.001,2094
579.026,1947
579.051,1679
579.076,1907
579.101,2620
579.126,2602
579.151,214
579.176,-4883
579.201,-10794
579.226,-14424
579.251,-13813
579.276,-9640
579.301,-4528
579.326,-861
579.351,815
579.376,1533
579.401,2414
579.426,3606
579.451,4493
579.476,4622
579.501,4192
579.526,3730
579.551,3513
579.576,3420
579.601,3264
579.626,3082
579.651,3033
579.676,3069
579.701,2824
579.726,1892
579.751,277
579.776,-1449
579.801,-2461
579.826,-2300
579.851,-1313
579.876,-497
579.901,-783
579.926,-2254
579.951,-3960
579.976,-4553
580.001,-3290
580.026,-605
580.051,2202
580.076,3874
580.101,3957
580.126,2881
580.151,1451
580.176,250
580.201,-577
580.226,-1125
580.251,-1421
580.276,-1335
580.301,-759
580.326,170
580.351,1077
580.376,1601
580.401,1671
580.426,1488
580.451,1252
580.476,939
580.501,417
580.526,-236
580.551,-631
580.576,-369
580.601,538
580.626,1659
580.651,2582
580.676,3295
580.701,3995
580.726,4532
580.751,4232
580.776,2484
580.801,-419
580.826,-3168
580.851,-4330
580.876,-3484
580.901,-1517
580.926,173
580.951,763
580.976,390
581.001,-289
581.026,-757
581.051,-866
581.076,-668
581.101,-243
581.126,264
581.151,608
581.176,596
581.201,315
581.226,110
581.251,258
581.276,659
581.301,861
581.326,411
581.351,-826
581.376,-2610
581.401,-4483
581.426,-5962
581.451,-6667
581.476,-6409
581.501,-5260
581.526,-3532
581.551,-1620
581.576,166
581.601,1664
581.626,2771
581.651,3379
581.676,3424
581.701,3004
581.726,2396
581.751,1928
581.776,1810
581.801,2061
581.826,2548
581.851,3079
581.876,3473
581.901,3633
581.926,3578
581.951,3411
581.976,3216
582.001,2966
582.026,2574
582.051,2028
582.076,1466
582.101,1062
582.126,840
582.151,647
582.176,330
582.201,-54
582.226,-280
582.251,-208
582.276,15
582.301,60
582.326,-266
582.351,-841
582.376,-1353
582.401,-1613
582.426,-1689
582.451,-1758
582.476,-1870
582.501,-1909
582.526,-1766
582.551,-1488
582.576,-1238
582.601,-1113
582.626,-1057
582.651,-949
582.676,-752
582.701,-540
582.726,-395
582.751,-323
582.776,-289
582.801,-294
582.826,-380
582.851,-548
582.876,-696
582.901,-679
582.926,-434
582.951,-44
582.976,330
583.001,573
583.026,668
583.051,674
583.076,665
583.101,678
583.126,712
583.151,741
583.176,745
583.201,738
583.226,766
583.251,861
583.276,988
583.301,1061
583.326,1018
583.351,887
583.376,760
583.401,693
583.426,656
583.451,573
583.476,414
583.501,225
583.526,71
583.551,-16
583.576,-42
583.601,0
583.626,119
583.651,279
583.676,392
583.701,391
583.726,317
583.751,293
583.776,399
583.801,584
583.826,717
583.851,734
583.876,687
583.901,666
583.926,678
583.951,647
583.976,523
584.001,360
584.026,263
584.051,264
584.076,294
584.101,262
584.126,158
584.151,48
584.176,-13
584.201,-34
584.226,-57
584.251,-97
584.276,-129
584.301,-128
584.326,-98
584.351,-52
584.376,5
584.401,72
584.426,125
584.451,134
584.476,97
584.501,55
584.526,49
584.551,73
584.576,78
584.601,37
584.626,-25
584.651,-63
584.676,-68
584.701,-70
584.726,-92
584.751,-109
584.776,-81
584.801,-4
584.826,82
584.851,141
584.876,168
584.901,166
584.926,111
584.951,-25
584.976,-214
585.001,-344
585.026,-306
585.051,-91
585.076,191
585.101,418
585.126,549
585.151,622
585.176,673
585.201,683
585.226,624
585.251,534
585.276,501
585.301,572
585.326,692
585.351,752
585.376,697
585.401,572
585.426,453
585.451,361
585.476,260
585.501,119
585.526,-37
585.551,-166
585.576,-260
585.601,-350
585.626,-438
585.651,-465
585.676,-362
585.701,-136
585.726,104
585.751,235
585.776,218
585.801,118
585.826,24
585.851,-30
585.876,-67
585.901,-99
585.926,-101
585.951,-42
585.976,51
586.001,99
586.026,44
586.051,-79
586.076,-173
586.101,-165
586.126,-93
586.151,-65
586.176,-151
586.201,-288
586.226,-324
586.251,-145
586.276,215
586.301,600
586.326,859
586.351,962
586.376,994
586.401,1042
586.426,1104
586.451,1113
586.476,1035
586.501,929
586.526,897
586.551,975
586.576,1092
586.601,1142
586.626,1088
586.651,980
586.676,877
586.701,763
586.726,562
586.751,243
586.776,-118
586.801,-379
586.826,-456
586.851,-387
586.876,-287
586.901,-245
586.926,-266
586.951,-305
586.976,-325
587.001,-318
587.026,-278
587.051,-189
587.076,-44
587.101,118
587.126,232
587.151,260
587.176,237
587.201,236
587.226,295
587.251,377
587.276,403
587.301,326
587.326,176
587.351,42
587.376,0
587.401,63
587.426,188
587.451,314
587.476,404
587.501,462
587.526,507
587.551,546
587.576,560
