df_hash,22ZHK4.HTY8RN
310.378,1.052
310.408,1.059
310.438,1.053
310.468,1.048
310.498,1.050
310.528,1.059
310.558,1.055
310.588,1.055
310.618,1.054
310.648,1.059
310.678,1.059
310.708,1.054
310.738,1.057
310.768,1.055
310.798,1.048
310.828,1.056
310.858,1.047
310.888,1.049
310.918,1.056
310.948,1.064
310.978,1.060
311.008,1.052
311.038,1.047
311.068,1.058
311.098,1.059
311.128,1.054
311.158,1.056
311.188,1.055
311.218,1.048
311.248,1.059
311.278,1.060
311.308,1.053
311.338,1.053
311.368,1.055
311.398,1.053
311.428,1.061
311.458,1.056
311.488,1.051
311.518,1.052
311.548,1.057
311.578,1.051
311.608,1.062
311.638,1.060
311.668,1.057
311.698,1.042
311.728,1.040
311.758,1.039
311.788,1.040
311.818,1.052
311.848,1.054
311.878,1.052
311.908,1.048
311.938,1.051
311.968,1.056
311.998,1.061
312.028,1.065
312.058,1.066
312.088,1.059
312.118,1.059
312.148,1.062
312.178,1.045
312.208,1.044
312.238,1.041
312.268,1.050
312.298,1.053
312.328,1.046
312.358,1.049
312.388,1.048
312.418,1.048
312.448,1.054
312.478,1.062
312.508,1.054
312.538,1.051
312.568,1.057
312.598,1.059
312.628,1.056
312.658,1.051
312.688,1.050
312.718,1.054
312.748,1.061
312.778,1.052
312.808,1.055
312.838,1.056
312.868,1.055
312.898,1.051
312.928,1.047
312.958,1.052
312.988,1.053
313.018,1.054
313.048,1.053
313.078,1.055
313.108,1.054
313.138,1.050
313.168,1.054
313.198,1.050
313.228,1.049
313.258,1.053
313.288,1.054
313.318,1.053
313.348,1.046
313.378,1.045
313.408,1.049
313.438,1.047
313.468,1.048
313.498,1.053
313.528,1.052
313.558,1.058
313.588,1.062
313.618,1.062
313.648,1.048
313.678,1.041
313.708,1.053
313.738,1.056
313.768,1.057
313.798,1.063
313.828,1.058
313.858,1.055
313.888,1.054
313.918,1.042
313.948,1.047
313.978,1.048
314.008,1.050
314.038,1.047
314.068,1.055
314.098,1.058
314.128,1.054
314.158,1.049
314.188,1.055
314.218,1.045
314.248,1.048
314.278,1.050
314.308,1.050
314.338,1.055
314.368,1.060
314.398,1.053
314.428,1.048
314.458,1.056
314.488,1.054
314.518,1.050
314.548,1.054
314.578,1.045
314.608,1.047
314.638,1.054
314.668,1.052
314.698,1.049
314.728,1.051
314.758,1.051
314.788,1.053
314.818,1.056
314.848,1.052
314.878,1.051
314.908,1.053
314.938,1.049
314.968,1.060
314.998,1.063
315.028,1.055
315.058,1.045
315.088,1.047
315.118,1.052
315.148,1.047
315.178,1.053
315.208,1.051
315.238,1.047
315.268,1.054
315.298,1.052
315.328,1.056
315.358,1.051
315.388,1.055
315.418,1.046
315.448,1.048
315.478,1.054
315.508,1.053
315.538,1.054
315.568,1.053
315.598,1.053
315.628,1.049
315.658,1.048
315.688,1.047
315.718,1.047
315.748,1.047
315.778,1.053
315.808,1.054
315.838,1.057
315.868,1.060
315.898,1.057
315.928,1.046
315.958,1.045
315.988,1.056
316.018,1.053
316.048,1.055
316.078,1.057
316.108,1.055
316.138,1.056
316.168,1.055
316.198,1.054
316.228,1.046
316.258,1.047
316.288,1.053
316.318,1.052
316.348,1.049
316.378,1.051
316.408,1.052
316.438,1.050
316.468,1.051
316.498,1.049
316.528,1.054
316.558,1.046
316.588,1.055
316.618,1.048
316.648,1.052
316.678,1.056
316.708,1.050
316.738,1.051
316.768,1.052
316.798,1.045
316.828,1.047
316.858,1.057
316.888,1.053
316.918,1.056
316.948,1.059
316.978,1.052
317.008,1.054
317.038,1.056
317.068,1.046
317.098,1.041
317.128,1.052
317.158,1.050
317.188,1.050
317.218,1.052
317.248,1.051
317.278,1.056
317.308,1.058
317.338,1.051
317.368,1.052
317.398,1.059
317.428,1.052
317.458,1.046
317.488,1.047
317.518,1.050
317.548,1.044
317.578,1.047
317.608,1.051
317.638,1.047
317.668,1.056
317.698,1.061
317.728,1.047
317.758,1.053
317.788,1.057
317.818,1.052
317.848,1.049
317.878,1.053
317.908,1.045
317.938,1.044
317.968,1.052
317.998,1.052
318.028,1.052
318.058,1.051
318.088,1.051
318.118,1.051
318.148,1.050
318.178,1.050
318.208,1.049
318.238,1.056
318.268,1.048
318.298,1.048
318.328,1.047
318.358,1.047
318.388,1.049
318.418,1.059
318.448,1.044
318.478,1.049
318.508,1.057
318.538,1.052
318.568,1.048
318.598,1.053
318.628,1.048
318.658,1.044
318.688,1.053
318.718,1.052
318.748,1.055
318.778,1.051
318.808,1.050
318.838,1.051
318.868,1.050
318.898,1.052
318.928,1.045
318.958,1.053
318.988,1.051
319.018,1.055
319.048,1.049
319.078,1.052
319.108,1.050
319.138,1.047
319.168,1.057
319.198,1.045
319.228,1.051
319.258,1.054
319.288,1.052
319.318,1.053
319.348,1.055
319.378,1.051
319.408,1.052
319.438,1.052
319.468,1.056
319.498,1.058
319.528,1.055
319.558,1.062
319.588,1.068
319.618,1.069
319.648,1.057
319.678,1.056
319.708,1.048
319.738,1.046
319.768,1.040
319.798,1.031
319.828,1.032
319.858,1.035
319.888,1.038
319.918,1.048
319.948,1.070
319.978,1.060
320.008,1.061
320.038,1.049
320.068,1.049
320.098,1.034
320.128,1.040
320.158,1.030
320.188,1.021
320.218,1.032
320.248,1.033
320.278,1.041
320.308,1.051
320.338,1.063
320.368,1.064
320.398,1.042
320.428,1.045
320.458,1.035
320.488,1.032
320.518,1.044
320.548,1.037
320.578,1.048
320.608,1.062
320.638,1.064
320.668,1.065
320.698,1.059
320.728,1.059
320.758,1.057
320.788,1.062
320.818,1.054
320.848,1.048
320.878,1.056
320.908,1.055
320.938,1.061
320.968,1.058
320.998,1.043
321.028,1.056
321.058,1.058
321.088,1.041
321.118,1.046
321.148,1.049
321.178,1.056
321.208,1.049
321.238,1.051
321.268,1.049
321.298,1.052
321.328,1.050
321.358,1.051
321.388,1.051
321.418,1.056
321.448,1.051
321.478,1.057
321.508,1.049
321.538,1.050
321.568,1.053
321.598,1.048
321.628,1.052
321.658,1.043
321.688,1.054
321.718,1.062
321.748,1.051
321.778,1.053
321.808,1.047
321.838,1.050
321.868,1.045
321.898,1.049
321.928,1.054
321.958,1.052
321.988,1.051
322.018,1.049
322.048,1.057
322.078,1.048
322.108,1.047
322.138,1.052
322.168,1.052
322.198,1.050
322.228,1.048
322.258,1.048
322.288,1.051
322.318,1.051
322.348,1.060
322.378,1.047
322.408,1.048
322.438,1.056
322.468,1.060
322.498,1.048
322.528,1.050
322.558,1.045
322.588,1.045
322.618,1.050
322.648,1.050
322.678,1.052
322.708,1.051
322.738,1.053
322.768,1.048
322.798,1.055
322.828,1.047
322.858,1.048
322.888,1.045
322.918,1.050
322.948,1.053
322.978,1.053
323.008,1.048
323.038,1.052
323.068,1.052
323.098,1.060
323.128,1.051
323.158,1.050
323.188,1.048
323.218,1.051
323.248,1.049
323.278,1.041
323.308,1.045
323.338,1.042
323.368,1.039
323.398,1.045
323.428,1.055
323.458,1.069
323.488,1.066
323.518,1.061
323.548,1.058
323.578,1.059
323.608,1.051
323.638,1.048
323.668,1.042
323.698,1.052
323.728,1.052
323.758,1.051
323.788,1.046
323.818,1.042
323.848,1.032
323.878,1.038
323.908,1.051
323.938,1.063
323.968,1.056
323.998,1.052
324.028,1.052
324.058,1.049
324.088,1.051
324.118,1.040
324.148,1.045
324.178,1.044
324.208,1.033
324.238,1.016
324.268,1.004
324.298,1.025
324.328,1.021
324.358,1.036
324.388,1.042
324.418,1.041
324.448,1.063
324.478,1.088
324.508,1.075
324.538,1.068
324.568,1.086
324.598,1.095
324.628,1.085
324.658,1.068
324.688,1.086
324.718,1.066
324.748,1.039
324.778,1.016
324.808,1.045
324.838,1.049
324.868,1.056
324.898,1.066
324.928,1.068
324.958,1.073
324.988,1.069
325.018,1.080
325.048,1.078
325.078,1.056
325.108,1.061
325.138,1.061
325.168,1.046
325.198,1.045
325.228,1.054
325.258,1.074
325.288,1.077
325.318,1.076
325.348,1.096
325.378,1.092
325.408,1.081
325.438,1.062
325.468,1.060
325.498,1.049
325.528,1.048
325.558,1.046
325.588,1.033
325.618,1.060
325.648,1.059
325.678,1.065
325.708,1.068
325.738,1.062
325.768,1.046
325.798,1.021
325.828,1.000
325.858,1.006
325.888,1.040
325.918,1.053
325.948,1.035
325.978,1.032
326.008,1.017
326.038,1.023
326.068,1.028
326.098,1.014
326.128,1.019
326.158,1.031
326.188,1.040
326.218,1.043
326.248,1.046
326.278,1.058
326.308,1.049
326.338,1.035
326.368,1.034
326.398,1.038
326.428,1.044
326.458,1.032
326.488,1.040
326.518,1.053
326.548,1.043
326.578,1.046
326.608,1.043
326.638,1.059
326.668,1.046
326.698,1.056
326.728,1.048
326.758,1.048
326.788,1.050
326.818,1.041
326.848,1.037
326.878,1.040
326.908,1.050
326.938,1.041
326.968,1.042
326.998,1.040
327.028,1.040
327.058,1.040
327.088,1.043
327.118,1.045
327.148,1.050
327.178,1.043
327.208,1.050
327.238,1.048
327.268,1.048
327.298,1.044
327.328,1.045
327.358,1.041
327.388,1.042
327.418,1.048
327.448,1.043
327.478,1.041
327.508,1.038
327.538,1.041
327.568,1.037
327.598,1.048
327.628,1.047
327.658,1.031
327.688,1.033
327.718,1.041
327.748,1.029
327.778,1.031
327.808,1.033
327.838,1.041
327.868,1.045
327.898,1.056
327.928,1.051
327.958,1.042
327.988,1.059
328.018,1.061
328.048,1.055
328.078,1.057
328.108,1.052
328.138,1.050
328.168,1.054
328.198,1.046
328.228,1.046
328.258,1.044
328.288,1.048
328.318,1.047
328.348,1.050
328.378,1.042
328.408,1.045
328.438,1.046
328.468,1.038
328.498,1.038
328.528,1.043
328.558,1.045
328.588,1.043
328.618,1.036
328.648,1.049
328.678,1.040
328.708,1.040
328.738,1.044
328.768,1.044
328.798,1.050
328.828,1.047
328.858,1.047
328.888,1.049
328.918,1.057
328.948,1.044
328.978,1.044
329.008,1.045
329.038,1.053
329.068,1.046
329.098,1.053
329.128,1.039
329.158,1.043
329.188,1.041
329.218,1.044
329.248,1.044
329.278,1.038
329.308,1.044
329.338,1.041
329.368,1.043
329.398,1.042
329.428,1.049
329.458,1.040
329.488,1.045
329.518,1.043
329.548,1.040
329.578,1.043
329.608,1.046
329.638,1.041
329.668,1.038
329.698,1.050
329.728,1.051
329.758,1.050
329.788,1.049
329.818,1.046
329.848,1.047
329.878,1.043
329.908,1.045
329.938,1.043
329.968,1.044
329.998,1.037
330.028,1.047
330.058,1.048
330.088,1.044
330.118,1.043
330.148,1.048
330.178,1.042
330.208,1.047
330.238,1.049
330.268,1.039
330.298,1.041
330.328,1.043
330.358,1.046
330.388,1.039
330.418,1.044
330.448,1.048
330.478,1.046
330.508,1.042
330.538,1.044
330.568,1.045
330.598,1.048
330.628,1.042
330.658,1.047
330.688,1.047
330.718,1.043
330.748,1.045
330.778,1.047
330.808,1.048
330.838,1.039
330.868,1.045
330.898,1.048
330.928,1.044
330.958,1.047
330.988,1.044
331.018,1.045
331.048,1.043
331.078,1.047
331.108,1.042
331.138,1.048
331.168,1.053
331.198,1.046
331.228,1.049
331.258,1.045
331.288,1.046
331.318,1.042
331.348,1.044
331.378,1.043
331.408,1.032
331.438,1.054
331.468,1.050
331.498,1.038
331.528,1.040
331.558,1.040
331.588,1.047
331.618,1.047
331.648,1.049
331.678,1.042
331.708,1.053
331.738,1.042
331.768,1.050
331.798,1.043
331.828,1.043
331.858,1.039
331.888,1.042
331.918,1.046
331.948,1.038
331.978,1.044
332.008,1.046
332.038,1.051
332.068,1.047
332.098,1.044
332.128,1.044
332.158,1.045
332.188,1.050
332.218,1.047
332.248,1.047
332.278,1.046
332.308,1.042
332.338,1.047
332.368,1.049
332.398,1.048
332.428,1.046
332.458,1.045
332.488,1.042
332.518,1.031
332.548,1.049
332.578,1.051
332.608,1.038
332.638,1.040
332.668,1.050
332.698,1.037
332.728,1.048
332.758,1.057
332.788,1.047
332.818,1.036
332.848,1.048
332.878,1.035
332.908,1.035
332.938,1.041
332.968,1.051
332.998,1.045
333.028,1.041
333.058,1.050
333.088,1.053
333.118,1.041
333.148,1.044
333.178,1.047
333.208,1.043
333.238,1.042
333.268,1.049
333.298,1.044
333.328,1.044
333.358,1.045
333.388,1.051
333.418,1.050
333.448,1.044
333.478,1.044
333.508,1.041
333.538,1.040
333.568,1.042
333.598,1.040
333.628,1.045
333.658,1.043
333.688,1.036
333.718,1.054
333.748,1.038
333.778,1.047
333.808,1.048
333.838,1.053
333.868,1.044
333.898,1.049
333.928,1.049
333.958,1.052
333.988,1.047
334.018,1.045
334.048,1.041
334.078,1.044
334.108,1.047
334.138,1.046
334.168,1.050
334.198,1.045
334.228,1.044
334.258,1.043
334.288,1.049
334.318,1.047
334.348,1.047
334.378,1.044
334.408,1.049
334.438,1.043
334.468,1.044
334.498,1.040
334.528,1.042
334.558,1.050
334.588,1.050
334.618,1.042
334.648,1.044
334.678,1.054
334.708,1.046
334.738,1.049
334.768,1.047
334.798,1.039
334.828,1.039
334.858,1.042
334.888,1.040
334.918,1.039
334.948,1.038
334.978,1.042
335.008,1.041
335.038,1.050
335.068,1.049
335.098,1.051
335.128,1.043
335.158,1.044
335.188,1.041
335.218,1.041
335.248,1.044
335.278,1.053
335.308,1.045
335.338,1.040
335.368,1.046
335.398,1.044
335.428,1.043
335.458,1.048
335.488,1.048
335.518,1.046
335.548,1.045
335.578,1.044
335.608,1.046
335.638,1.042
335.668,1.044
335.698,1.048
335.728,1.045
335.758,1.042
335.788,1.042
335.818,1.043
335.848,1.047
335.878,1.051
335.908,1.046
335.938,1.045
335.968,1.045
335.998,1.045
336.028,1.047
336.058,1.037
336.088,1.041
336.118,1.047
336.148,1.048
336.178,1.045
336.208,1.046
336.238,1.041
336.268,1.046
336.298,1.046
336.328,1.040
336.358,1.040
336.388,1.048
336.418,1.044
336.448,1.045
336.478,1.045
336.508,1.045
336.538,1.046
336.568,1.047
336.598,1.046
336.628,1.038
336.658,1.044
336.688,1.043
336.718,1.043
336.748,1.043
336.778,1.045
336.808,1.041
336.838,1.053
336.868,1.044
336.898,1.045
336.928,1.041
336.958,1.035
336.988,1.049
337.018,1.049
337.048,1.045
337.078,1.044
337.108,1.053
337.138,1.051
337.168,1.050
337.198,1.053
337.228,1.049
337.258,1.047
337.288,1.046
337.318,1.049
337.348,1.057
337.378,1.063
337.408,1.061
337.438,1.057
337.468,1.064
337.498,1.081
337.528,1.066
337.558,1.062
337.588,1.085
337.618,1.106
337.648,1.089
337.678,1.071
337.708,1.070
337.738,1.025
337.768,1.011
337.798,0.989
337.828,0.999
337.858,1.010
337.888,1.016
337.918,1.007
337.948,1.009
337.978,0.999
338.008,0.987
338.038,1.000
338.068,0.985
338.098,1.013
338.128,1.037
338.158,1.023
338.188,1.021
338.218,1.009
338.248,0.988
338.278,1.003
338.308,0.990
338.338,1.009
338.368,1.046
338.398,1.021
338.428,1.042
338.458,1.057
338.488,0.974
338.518,1.015
338.548,1.064
338.578,1.031
338.608,1.012
338.638,1.037
338.668,1.029
338.698,1.002
338.728,1.021
338.758,1.038
338.788,1.014
338.818,0.962
338.848,0.942
338.878,0.947
338.908,0.957
338.938,1.001
338.968,1.063
338.998,1.083
339.028,1.072
339.058,1.063
339.088,1.083
339.118,1.059
339.148,1.009
339.178,1.008
339.208,1.017
339.238,1.015
339.268,0.994
339.298,1.011
339.328,0.981
339.358,0.988
339.388,1.031
339.418,1.051
339.448,1.096
339.478,1.064
339.508,1.059
339.538,1.046
339.568,1.029
339.598,1.024
339.628,1.028
339.658,1.038
339.688,1.030
339.718,1.039
339.748,1.073
339.778,1.068
339.808,1.084
339.838,1.075
339.868,1.035
339.898,1.039
339.928,1.038
339.958,1.018
339.988,1.025
340.018,1.043
340.048,1.066
340.078,1.069
340.108,1.084
340.138,1.090
340.168,1.099
340.198,1.110
340.228,1.108
340.258,1.097
340.288,1.104
340.318,1.130
340.348,1.104
340.378,1.087
340.408,1.087
340.438,1.075
340.468,1.075
340.498,1.078
340.528,1.074
340.558,1.078
340.588,1.074
340.618,1.076
340.648,1.066
340.678,1.073
340.708,1.078
340.738,1.076
340.768,1.076
340.798,1.086
340.828,1.085
340.858,1.074
340.888,1.069
340.918,1.065
340.948,1.072
340.978,1.079
341.008,1.065
341.038,1.066
341.068,1.065
341.098,1.075
341.128,1.070
341.158,1.066
341.188,1.070
341.218,1.073
341.248,1.068
341.278,1.065
341.308,1.072
341.338,1.080
341.368,1.082
341.398,1.092
341.428,1.087
341.458,1.074
341.488,1.070
341.518,1.068
341.548,1.064
341.578,1.063
341.608,1.071
341.638,1.062
341.668,1.062
341.698,1.077
341.728,1.077
341.758,1.072
341.788,1.072
341.818,1.084
341.848,1.088
341.878,1.083
341.908,1.090
341.938,1.099
341.968,1.090
341.998,1.079
342.028,1.082
342.058,1.090
342.088,1.094
342.118,1.094
342.148,1.093
342.178,1.093
342.208,1.093
342.238,1.097
342.268,1.084
342.298,1.060
342.328,1.045
342.358,1.051
342.388,1.026
342.418,1.022
342.448,1.038
342.478,1.041
342.508,1.046
342.538,1.065
342.568,1.056
342.598,1.067
342.628,1.066
342.658,1.062
342.688,1.075
342.718,1.104
342.748,1.094
342.778,1.066
342.808,1.050
342.838,1.054
342.868,1.051
342.898,1.050
342.928,1.055
342.958,1.021
342.988,1.008
343.018,1.026
343.048,0.958
343.078,0.999
343.108,0.985
343.138,0.989
343.168,1.055
343.198,1.006
343.228,1.016
343.258,1.038
343.288,1.009
343.318,1.026
343.348,1.009
343.378,0.981
343.408,0.967
343.438,1.031
343.468,1.048
343.498,1.059
343.528,1.077
343.558,1.109
343.588,1.111
343.618,1.106
343.648,1.113
343.678,1.109
343.708,1.108
343.738,1.098
343.768,1.076
343.798,1.062
343.828,1.050
343.858,1.061
343.888,1.063
343.918,1.056
343.948,1.066
343.978,1.062
344.008,1.049
344.038,1.047
344.068,1.052
344.098,1.047
344.128,1.055
344.158,1.061
344.188,1.054
344.218,1.055
344.248,1.056
344.278,1.050
344.308,1.048
344.338,1.061
344.368,1.058
344.398,1.054
344.428,1.048
344.458,1.048
344.488,1.057
344.518,1.045
344.548,1.054
344.578,1.059
344.608,1.054
344.638,1.052
344.668,1.052
344.698,1.052
344.728,1.048
344.758,1.043
344.788,1.044
344.818,1.045
344.848,1.048
344.878,1.056
344.908,1.045
344.938,1.051
344.968,1.052
344.998,1.056
345.028,1.052
345.058,1.050
345.088,1.051
345.118,1.048
345.148,1.051
345.178,1.055
345.208,1.052
345.238,1.047
345.268,1.055
345.298,1.051
345.328,1.049
345.358,1.057
345.388,1.048
345.418,1.052
345.448,1.054
345.478,1.049
345.508,1.050
345.538,1.057
345.568,1.071
345.598,1.086
345.628,1.106
345.658,1.113
345.688,1.102
345.718,1.083
345.748,1.065
345.778,1.048
345.808,1.034
345.838,1.008
345.868,1.019
345.898,1.013
345.928,1.008
345.958,1.016
345.988,1.026
346.018,1.039
346.048,1.050
346.078,1.058
346.108,1.062
346.138,1.055
346.168,1.043
346.198,1.054
346.228,1.062
346.258,1.049
346.288,1.033
346.318,1.063
346.348,1.085
346.378,1.071
346.408,1.069
346.438,1.040
346.468,1.036
346.498,1.034
346.528,1.031
346.558,1.058
346.588,1.068
346.618,1.072
346.648,1.062
346.678,1.051
346.708,1.032
346.738,1.016
346.768,1.015
346.798,1.003
346.828,1.019
346.858,1.038
346.888,1.037
346.918,1.051
346.948,1.081
346.978,1.088
347.008,1.083
347.038,1.081
347.068,1.074
347.098,1.068
347.128,1.051
347.158,1.044
347.188,1.042
347.218,1.040
347.248,1.054
347.278,1.064
347.308,1.051
347.338,1.059
347.368,1.066
347.398,1.062
347.428,1.070
347.458,1.071
347.488,1.069
347.518,1.075
347.548,1.085
347.578,1.088
347.608,1.076
347.638,1.080
347.668,1.083
347.698,1.082
347.728,1.080
347.758,1.072
347.788,1.070
347.818,1.064
347.848,1.062
347.878,1.061
347.908,1.063
347.938,1.065
347.968,1.055
347.998,1.055
348.028,1.059
348.058,1.055
348.088,1.061
348.118,1.060
348.148,1.058
348.178,1.072
348.208,1.062
348.238,1.061
348.268,1.064
348.298,1.062
348.328,1.064
348.358,1.062
348.388,1.055
348.418,1.051
348.448,1.060
348.478,1.061
348.508,1.055
348.538,1.061
348.568,1.061
348.598,1.062
348.628,1.061
348.658,1.063
348.688,1.062
348.718,1.060
348.748,1.057
348.778,1.062
348.808,1.058
348.838,1.053
348.868,1.054
348.898,1.060
348.928,1.060
348.958,1.058
348.988,1.059
349.018,1.065
349.048,1.062
349.078,1.063
349.108,1.061
349.138,1.063
349.168,1.066
349.198,1.073
349.228,1.070
349.258,1.067
349.288,1.057
349.318,1.058
349.348,1.063
349.378,1.058
349.408,1.061
349.438,1.066
349.468,1.061
349.498,1.056
349.528,1.054
349.558,1.054
349.588,1.061
349.618,1.064
349.648,1.051
349.678,1.053
349.708,1.065
349.738,1.056
349.768,1.053
349.798,1.059
349.828,1.044
349.858,1.046
349.888,1.043
349.918,1.044
349.948,1.041
349.978,1.049
350.008,1.062
350.038,1.058
350.068,1.057
350.098,1.052
350.128,1.061
350.158,1.062
350.188,1.057
350.218,1.060
350.248,1.059
350.278,1.060
350.308,1.052
350.338,1.061
350.368,1.056
350.398,1.061
350.428,1.062
350.458,1.065
350.488,1.064
350.518,1.057
350.548,1.050
350.578,1.053
350.608,1.054
350.638,1.051
350.668,1.057
350.698,1.062
350.728,1.053
350.758,1.058
350.788,1.058
350.818,1.055
350.848,1.053
350.878,1.054
350.908,1.071
350.938,1.064
350.968,1.052
350.998,1.061
351.028,1.062
351.058,1.064
351.088,1.064
351.118,1.066
351.148,1.062
351.178,1.055
351.208,1.054
351.238,1.054
351.268,1.061
351.298,1.060
351.328,1.062
351.358,1.062
351.388,1.062
351.418,1.064
351.448,1.062
351.478,1.055
351.508,1.050
351.538,1.058
351.568,1.062
351.598,1.057
351.628,1.061
351.658,1.056
351.688,1.057
351.718,1.058
351.748,1.061
351.778,1.052
351.808,1.053
351.838,1.062
351.868,1.057
351.898,1.055
351.928,1.059
351.958,1.062
351.988,1.054
352.018,1.052
352.048,1.053
352.078,1.051
352.108,1.053
352.138,1.052
352.168,1.052
352.198,1.059
352.228,1.060
352.258,1.050
352.288,1.059
352.318,1.053
352.348,1.058
352.378,1.056
352.408,1.062
352.438,1.056
352.468,1.055
352.498,1.055
352.528,1.049
352.558,1.051
352.588,1.060
352.618,1.053
352.648,1.062
352.678,1.057
352.708,1.059
352.738,1.064
352.768,1.058
352.798,1.064
352.828,1.053
352.858,1.052
352.888,1.052
352.918,1.045
352.948,1.052
352.978,1.057
353.008,1.060
353.038,1.055
353.068,1.056
353.098,1.055
353.128,1.053
353.158,1.054
353.188,1.058
353.218,1.059
353.248,1.057
353.278,1.061
353.308,1.061
353.338,1.056
353.368,1.057
353.398,1.053
353.428,1.055
353.458,1.054
353.488,1.062
353.518,1.054
353.548,1.055
353.578,1.056
353.608,1.056
353.638,1.062
353.668,1.058
353.698,1.058
353.728,1.061
353.758,1.060
353.788,1.059
353.818,1.057
353.848,1.063
353.878,1.058
353.908,1.056
353.938,1.051
353.968,1.052
353.998,1.052
354.028,1.063
354.058,1.059
354.088,1.053
354.118,1.056
354.148,1.057
354.178,1.061
354.208,1.062
354.238,1.057
354.268,1.052
354.298,1.061
354.328,1.060
354.358,1.054
354.388,1.055
