df_hash,22ZHK4.4XY8EU
54.553,1.003
54.583,1.003
54.613,1.010
54.643,1.007
54.673,0.999
54.703,1.002
54.733,1.005
54.763,1.004
54.793,1.005
54.823,0.997
54.853,1.007
54.883,1.008
54.913,1.003
54.943,0.997
54.973,1.005
55.003,1.001
55.033,1.003
55.063,1.006
55.093,1.007
55.123,1.005
55.153,1.002
55.183,1.000
55.213,1.013
55.243,1.005
55.273,1.000
55.303,0.998
55.333,1.006
55.363,1.003
55.393,1.008
55.423,0.996
55.453,1.005
55.483,1.009
55.513,1.001
55.543,0.998
55.573,1.004
55.603,1.005
55.633,1.003
55.663,1.000
55.693,1.008
55.723,1.009
55.753,1.001
55.783,1.002
55.813,1.004
55.843,1.012
55.873,1.003
55.903,0.996
55.933,1.002
55.963,1.003
55.993,1.001
56.023,1.006
56.053,1.004
56.083,1.008
56.113,1.007
56.143,1.002
56.173,1.004
56.203,1.008
56.233,1.005
56.263,1.004
56.293,1.003
56.323,1.006
56.353,1.009
56.383,1.000
56.413,0.998
56.443,1.009
56.473,1.009
56.503,1.002
56.533,0.999
56.563,1.001
56.593,1.002
56.623,1.003
56.653,1.006
56.683,1.004
56.713,1.004
56.743,1.001
56.773,1.001
56.803,1.007
56.833,1.005
56.863,1.003
56.893,1.003
56.923,1.006
56.953,1.003
56.983,1.005
57.013,1.003
57.043,1.001
57.073,1.010
57.103,1.008
57.133,0.998
57.163,0.999
57.193,1.005
57.223,1.002
57.253,1.005
57.283,1.003
57.313,1.008
57.343,1.008
57.373,0.999
57.403,1.002
57.433,1.007
57.463,1.006
57.493,1.003
57.523,1.000
57.553,1.004
57.583,1.008
57.613,1.002
57.643,1.006
57.673,1.008
57.703,1.012
57.733,1.003
57.763,0.998
57.793,1.002
57.823,1.005
57.853,1.002
57.883,1.004
57.913,1.005
57.943,1.014
57.973,1.003
58.003,1.000
58.033,1.003
58.063,1.009
58.093,1.007
58.123,1.000
58.153,1.003
58.183,1.005
58.213,1.001
58.243,1.003
58.273,1.003
58.303,1.012
58.333,1.003
58.363,0.999
58.393,1.005
58.423,1.003
58.453,1.001
58.483,1.009
58.513,0.997
58.543,1.007
58.573,1.008
58.603,1.003
58.633,1.003
58.663,1.006
58.693,1.006
58.723,1.005
58.753,1.000
58.783,1.005
58.813,1.008
58.843,1.002
58.873,1.001
58.903,1.000
58.933,1.011
58.963,1.006
58.993,1.001
59.023,1.003
59.053,1.006
59.083,1.003
59.113,1.003
59.143,1.003
59.173,1.007
59.203,1.007
59.233,1.002
59.263,1.000
59.293,1.003
59.323,1.006
59.353,1.003
59.383,1.005
59.413,1.005
59.443,1.004
59.473,1.005
59.503,1.000
59.533,1.000
59.563,1.006
59.593,1.011
59.623,1.003
59.653,1.000
59.683,1.005
59.713,1.004
59.743,1.003
59.773,1.000
59.803,1.007
59.833,1.006
59.863,1.002
59.893,1.002
59.923,1.002
59.953,1.004
59.983,1.005
60.013,1.003
60.043,1.003
60.073,1.006
60.103,1.007
60.133,1.005
60.163,1.003
60.193,1.002
60.223,1.011
60.253,1.007
60.283,1.001
60.313,1.001
60.343,1.008
60.373,1.004
60.403,1.004
60.433,1.001
60.463,1.010
60.493,1.005
60.523,1.003
60.553,1.002
60.583,1.006
60.613,1.005
60.643,1.006
60.673,1.005
60.703,1.003
60.733,1.007
60.763,1.008
60.793,1.000
60.823,1.004
60.853,1.010
60.883,1.004
60.913,0.998
60.943,1.001
60.973,1.006
61.003,1.004
61.033,1.002
61.063,1.000
61.093,1.008
61.123,1.008
61.153,1.003
61.183,0.999
61.213,1.005
61.243,1.002
61.273,1.005
61.303,1.005
61.333,1.007
61.363,1.006
61.393,1.000
61.423,1.004
61.453,1.005
61.483,1.008
61.513,1.004
61.543,0.999
61.573,1.003
61.603,1.007
61.633,1.004
61.663,1.008
61.693,1.002
61.723,1.008
61.753,1.005
61.783,1.001
61.813,1.002
61.843,1.007
61.873,1.005
61.903,1.005
61.933,1.005
61.963,1.008
61.993,1.009
62.023,0.999
62.053,0.999
62.083,1.010
62.113,1.012
62.143,1.002
62.173,1.002
62.203,1.005
62.233,1.001
62.263,1.005
62.293,1.001
62.323,1.006
62.353,1.010
62.383,1.007
62.413,1.002
62.443,1.007
62.473,1.008
62.503,1.005
62.533,1.006
62.563,1.005
62.593,1.004
62.623,1.006
62.653,1.000
62.683,1.001
62.713,1.004
62.743,1.011
62.773,0.999
62.803,0.998
62.833,1.007
62.863,1.003
62.893,1.002
62.923,1.005
62.953,1.004
62.983,1.008
63.013,1.006
63.043,1.000
63.073,1.002
63.103,1.002
63.133,1.005
63.163,1.005
63.193,1.006
63.223,1.006
63.253,1.006
63.283,1.008
63.313,1.003
63.343,1.000
63.373,1.008
63.403,1.006
63.433,1.000
63.463,1.003
63.493,1.005
63.523,1.006
63.553,1.002
63.583,1.000
63.613,1.008
63.643,1.007
63.673,1.002
63.703,1.004
63.733,1.004
63.763,1.007
63.793,1.004
63.823,1.006
63.853,1.003
63.883,1.007
63.913,1.009
63.943,1.003
63.973,1.004
64.003,1.006
64.033,1.012
64.063,1.006
64.093,1.002
64.123,1.003
64.153,1.008
64.183,1.005
64.213,1.004
64.243,1.002
64.273,1.010
64.303,1.008
64.333,1.000
64.363,0.998
64.393,1.009
64.423,1.008
64.453,1.007
64.483,1.006
64.513,1.004
64.543,1.000
64.573,1.004
64.603,1.006
64.633,1.005
64.663,1.013
64.693,1.003
64.723,1.003
64.753,1.001
64.783,1.003
64.813,1.002
64.843,1.005
64.873,1.003
64.903,1.008
64.933,1.003
64.963,1.004
64.993,1.003
65.023,1.003
65.053,1.003
65.083,1.000
65.113,1.002
65.143,1.004
65.173,1.003
65.203,1.007
65.233,1.002
65.263,1.007
65.293,1.010
65.323,1.008
65.353,1.001
65.383,1.002
65.413,1.009
65.443,1.019
65.473,1.023
65.503,1.021
65.533,1.018
65.563,1.010
65.593,0.999
65.623,0.999
65.653,0.992
65.683,1.000
65.713,1.006
65.743,1.007
65.773,1.007
65.803,1.007
65.833,1.009
65.863,1.007
65.893,1.007
65.923,1.007
65.953,1.006
65.983,1.007
66.013,1.007
66.043,1.008
66.073,1.006
66.103,0.997
66.133,1.011
66.163,1.001
66.193,1.009
66.223,1.006
66.253,1.003
66.283,1.002
66.313,1.002
66.343,0.995
66.373,0.993
66.403,0.996
66.433,1.013
66.463,1.016
66.493,1.024
66.523,1.023
66.553,1.040
66.583,1.048
66.613,1.033
66.643,1.018
66.673,1.019
66.703,1.011
66.733,1.007
66.763,1.002
66.793,1.007
66.823,1.003
66.853,0.996
66.883,0.990
66.913,0.989
66.943,0.996
66.973,0.999
67.003,0.992
67.033,1.008
67.063,0.999
67.093,1.009
67.123,1.011
67.153,1.014
67.183,1.009
67.213,1.006
67.243,0.997
67.273,1.003
67.303,1.000
67.333,0.995
67.363,0.998
67.393,0.993
67.423,0.987
67.453,0.970
67.483,1.016
67.513,1.014
67.543,0.995
67.573,1.000
67.603,1.008
67.633,1.021
67.663,1.014
67.693,1.020
67.723,1.014
67.753,1.000
67.783,1.006
67.813,1.026
67.843,1.011
67.873,1.007
67.903,1.010
67.933,1.025
67.963,1.046
67.993,1.051
68.023,1.029
68.053,1.015
68.083,1.005
68.113,0.986
68.143,0.988
68.173,0.995
68.203,1.033
68.233,1.080
68.263,1.044
68.293,1.019
68.323,1.017
68.353,1.015
68.383,1.026
68.413,1.010
68.443,1.016
68.473,1.025
68.503,1.010
68.533,0.998
68.563,0.999
68.593,1.001
68.623,1.023
68.653,1.040
68.683,1.019
68.713,1.016
68.743,1.011
68.773,1.006
68.803,1.017
68.833,1.009
68.863,1.007
68.893,1.013
68.923,1.022
68.953,1.017
68.983,1.012
69.013,1.011
69.043,1.012
69.073,1.011
69.103,1.013
69.133,1.013
69.163,1.020
69.193,1.023
69.223,1.021
69.253,1.015
69.283,1.008
69.313,1.011
69.343,0.995
69.373,1.001
69.403,1.008
69.433,1.005
69.463,1.007
69.493,1.015
69.523,1.023
69.553,1.031
69.583,1.022
69.613,1.012
69.643,1.009
69.673,1.010
69.703,1.017
69.733,1.013
69.763,1.014
69.793,1.009
69.823,1.006
69.853,1.005
69.883,1.009
69.913,1.006
69.943,1.005
69.973,1.011
70.003,1.017
70.033,1.015
70.063,1.014
70.093,1.010
70.123,1.011
70.153,1.013
70.183,1.019
70.213,1.014
70.243,1.012
70.273,1.010
70.303,1.009
70.333,1.005
70.363,1.012
70.393,1.014
70.423,1.013
70.453,1.011
70.483,1.010
70.513,1.013
70.543,1.009
70.573,1.013
70.603,1.013
70.633,1.018
70.663,1.003
70.693,1.012
70.723,1.021
70.753,1.014
70.783,1.014
70.813,1.012
70.843,1.014
70.873,1.016
70.903,1.007
70.933,1.004
70.963,1.007
70.993,1.014
71.023,1.011
71.053,1.001
71.083,1.016
71.113,1.016
71.143,1.013
71.173,1.007
71.203,1.012
71.233,1.020
71.263,1.014
71.293,1.010
71.323,1.014
71.353,1.018
71.383,1.017
71.413,1.014
71.443,1.009
71.473,1.013
71.503,1.008
71.533,1.011
71.563,1.010
71.593,1.013
71.623,1.019
71.653,1.021
71.683,1.016
71.713,1.006
71.743,1.003
71.773,1.009
71.803,1.010
71.833,1.010
71.863,1.015
71.893,1.014
71.923,1.008
71.953,1.014
71.983,1.019
72.013,1.018
72.043,1.014
72.073,1.015
72.103,1.010
72.133,1.009
72.163,1.009
72.193,1.011
72.223,1.011
72.253,1.007
72.283,1.012
72.313,1.009
72.343,1.009
72.373,1.012
72.403,1.020
72.433,1.015
72.463,1.011
72.493,1.009
72.523,1.015
72.553,1.019
72.583,1.012
72.613,1.009
72.643,1.014
72.673,1.019
72.703,1.009
72.733,1.010
72.763,1.017
72.793,1.009
72.823,1.005
72.853,1.004
72.883,1.011
72.913,1.019
72.943,1.019
72.973,1.007
73.003,1.006
73.033,1.009
73.063,1.014
73.093,1.012
73.123,1.015
73.153,1.014
73.183,1.020
73.213,1.019
73.243,1.008
73.273,1.008
73.303,1.012
73.333,1.015
73.363,1.006
73.393,1.004
73.423,1.007
73.453,1.009
73.483,1.010
73.513,1.011
73.543,1.013
73.573,1.019
73.603,1.015
73.633,1.005
73.663,1.011
73.693,1.020
73.723,1.021
73.753,1.018
73.783,1.013
73.813,1.008
73.843,1.013
73.873,1.015
73.903,1.006
73.933,1.015
73.963,1.015
73.993,1.004
74.023,0.999
74.053,1.013
74.083,1.021
74.113,1.030
74.143,1.028
74.173,1.021
74.203,0.973
74.233,0.934
74.263,0.985
74.293,1.053
74.323,1.075
74.353,1.052
74.383,1.031
74.413,1.011
74.443,0.988
74.473,0.971
74.503,0.987
74.533,1.002
74.563,1.019
74.593,1.034
74.623,1.027
74.653,1.006
74.683,0.999
74.713,1.008
74.743,1.010
74.773,1.013
74.803,1.016
74.833,1.011
74.863,1.018
74.893,1.017
74.923,1.013
74.953,1.008
74.983,1.018
75.013,1.018
75.043,1.011
75.073,1.009
75.103,1.009
75.133,1.007
75.163,1.015
75.193,1.003
75.223,1.009
75.253,1.018
75.283,1.017
75.313,1.015
75.343,1.012
75.373,1.016
75.403,1.012
75.433,1.017
75.463,1.015
75.493,1.018
75.523,1.016
75.553,1.014
75.583,1.008
75.613,1.012
75.643,1.010
75.673,1.010
75.703,1.006
75.733,1.007
75.763,1.012
75.793,1.011
75.823,1.008
75.853,1.012
75.883,1.019
75.913,1.014
75.943,1.014
75.973,1.012
76.003,1.015
76.033,1.015
76.063,1.013
76.093,1.010
76.123,1.016
76.153,1.015
76.183,1.008
76.213,1.010
76.243,1.007
76.273,1.013
76.303,1.012
76.333,1.015
76.363,1.015
76.393,1.015
76.423,1.015
76.453,1.011
76.483,1.012
76.513,1.019
76.543,1.017
76.573,1.013
76.603,1.010
76.633,1.013
76.663,1.010
76.693,1.009
76.723,1.009
76.753,1.015
76.783,1.017
76.813,1.010
76.843,1.011
76.873,1.014
76.903,1.014
76.933,1.013
76.963,1.010
76.993,1.011
77.023,0.995
77.053,1.006
77.083,1.027
77.113,1.036
77.143,1.035
77.173,1.029
77.203,1.038
77.233,1.062
77.263,1.067
77.293,1.050
77.323,1.023
77.353,1.022
77.383,1.003
77.413,1.011
77.443,1.014
77.473,1.007
77.503,0.994
77.533,0.969
77.563,0.967
77.593,1.011
77.623,0.999
77.653,0.989
77.683,0.985
77.713,0.996
77.743,0.996
77.773,0.990
77.803,0.984
77.833,0.987
77.863,1.003
77.893,1.018
77.923,1.011
77.953,1.015
77.983,1.011
78.013,1.018
78.043,1.013
78.073,1.031
78.103,1.009
78.133,0.993
78.163,1.015
78.193,0.995
78.223,0.986
78.253,1.003
78.283,1.028
78.313,1.026
78.343,1.036
78.373,1.029
78.403,1.027
78.433,1.022
78.463,1.034
78.493,1.021
78.523,1.021
78.553,1.026
78.583,0.983
78.613,1.007
78.643,1.024
78.673,1.048
78.703,1.039
78.733,1.030
78.763,1.026
78.793,1.005
78.823,0.989
78.853,1.011
78.883,1.009
78.913,1.007
78.943,1.024
78.973,1.038
79.003,1.028
79.033,1.012
79.063,1.005
79.093,1.022
79.123,1.034
79.153,1.021
79.183,1.023
79.213,1.019
79.243,1.024
79.273,1.019
79.303,1.014
79.333,1.014
79.363,1.017
79.393,1.018
79.423,1.015
79.453,1.018
79.483,1.024
79.513,1.028
79.543,1.022
79.573,1.022
79.603,1.021
79.633,1.021
79.663,1.010
79.693,1.014
79.723,1.021
79.753,1.017
79.783,1.024
79.813,1.019
79.843,1.014
79.873,1.021
79.903,1.024
79.933,1.014
79.963,1.016
79.993,1.018
80.023,1.019
80.053,1.023
80.083,1.024
80.113,1.021
80.143,1.020
80.173,1.025
80.203,1.020
80.233,1.017
80.263,1.015
80.293,1.022
80.323,1.019
80.353,1.020
80.383,1.017
80.413,1.013
80.443,1.014
80.473,1.003
80.503,1.021
80.533,1.026
80.563,1.018
80.593,1.011
80.623,1.009
80.653,1.007
80.683,1.011
80.713,1.010
80.743,1.005
80.773,1.002
80.803,1.011
80.833,1.011
80.863,1.007
80.893,1.011
80.923,1.012
80.953,1.004
80.983,0.994
81.013,0.997
81.043,1.004
81.073,0.993
81.103,1.004
81.133,1.013
81.163,1.013
81.193,1.008
81.223,1.041
81.253,1.049
81.283,1.053
81.313,1.036
81.343,1.013
81.373,0.990
81.403,1.003
81.433,1.016
81.463,1.023
81.493,1.024
81.523,1.026
81.553,1.013
81.583,1.011
81.613,1.012
81.643,1.021
81.673,0.999
81.703,1.005
81.733,1.035
81.763,1.050
81.793,1.024
81.823,0.995
81.853,0.985
81.883,1.016
81.913,1.017
81.943,0.998
81.973,0.987
82.003,0.990
82.033,0.997
82.063,1.015
82.093,1.002
82.123,0.995
82.153,0.997
82.183,1.008
82.213,1.009
82.243,1.022
82.273,1.011
82.303,1.012
82.333,1.021
82.363,1.008
82.393,1.032
82.423,1.008
82.453,0.954
82.483,0.977
82.513,1.021
82.543,1.012
82.573,1.003
82.603,1.000
82.633,1.011
82.663,1.008
82.693,1.016
82.723,1.013
82.753,0.992
82.783,0.985
82.813,0.997
82.843,1.013
82.873,1.008
82.903,1.013
82.933,1.013
82.963,1.008
82.993,1.007
83.023,0.982
83.053,0.988
83.083,1.007
83.113,1.015
83.143,1.013
83.173,1.007
83.203,1.007
83.233,1.006
83.263,1.008
83.293,0.991
83.323,1.002
83.353,1.019
83.383,1.035
83.413,1.026
83.443,1.048
83.473,1.021
83.503,1.057
83.533,1.066
83.563,1.049
83.593,1.020
83.623,0.981
83.653,0.994
83.683,0.999
83.713,1.000
83.743,1.017
83.773,1.009
83.803,1.015
83.833,0.999
83.863,0.992
83.893,0.974
83.923,0.905
83.953,1.173
83.983,0.957
84.013,0.912
84.043,0.954
84.073,1.036
84.103,1.070
84.133,1.057
84.163,1.047
84.193,1.020
84.223,1.024
84.253,1.051
84.283,1.010
84.313,0.999
84.343,0.999
84.373,1.006
84.403,1.019
84.433,1.007
84.463,0.995
84.493,0.994
84.523,1.026
84.553,1.022
84.583,1.032
84.613,1.004
84.643,0.999
84.673,1.007
84.703,1.018
84.733,1.005
84.763,1.003
84.793,1.002
84.823,1.014
84.853,1.020
84.883,1.012
84.913,1.002
84.943,1.004
84.973,1.014
85.003,1.001
85.033,1.000
85.063,1.004
85.093,1.006
85.123,1.017
85.153,1.027
85.183,1.033
85.213,1.021
85.243,1.021
85.273,1.012
85.303,1.003
85.333,1.007
85.363,1.012
85.393,1.006
85.423,1.007
85.453,1.003
85.483,1.003
85.513,1.003
85.543,1.021
85.573,1.015
85.603,1.008
85.633,1.007
85.663,1.008
85.693,1.011
85.723,1.013
85.753,1.022
85.783,1.021
85.813,1.021
85.843,1.016
85.873,1.012
85.903,1.013
85.933,1.007
85.963,1.010
85.993,1.006
86.023,1.002
86.053,1.003
86.083,1.004
86.113,1.018
86.143,1.012
86.173,1.009
86.203,1.009
86.233,1.013
86.263,1.015
86.293,1.016
86.323,1.020
86.353,1.021
86.383,1.013
86.413,1.010
86.443,1.010
86.473,1.005
86.503,1.012
86.533,1.013
86.563,1.011
86.593,1.012
86.623,1.007
86.653,1.006
86.683,1.012
86.713,1.013
86.743,1.009
86.773,1.011
86.803,1.019
86.833,1.016
86.863,1.012
86.893,1.017
86.923,1.011
86.953,1.018
86.983,1.023
87.013,1.011
87.043,1.005
87.073,1.009
87.103,1.013
87.133,1.014
87.163,1.016
87.193,1.010
87.223,1.018
87.253,1.020
87.283,1.011
87.313,1.011
87.343,1.011
87.373,1.020
87.403,1.019
87.433,1.017
87.463,1.018
87.493,1.012
87.523,1.014
87.553,1.024
87.583,1.015
87.613,1.005
87.643,1.005
87.673,1.012
87.703,1.012
87.733,1.015
87.763,1.021
87.793,1.037
87.823,1.042
87.853,1.013
87.883,1.003
87.913,1.001
87.943,0.987
87.973,0.996
88.003,1.007
88.033,1.012
88.063,1.006
88.093,1.018
88.123,1.027
88.153,1.027
88.183,1.019
88.213,1.016
88.243,1.019
88.273,1.015
88.303,1.018
88.333,1.012
88.363,1.003
88.393,1.011
88.423,1.013
88.453,1.011
88.483,1.005
88.513,1.009
88.543,1.016
88.573,1.017
88.603,1.021
88.633,1.020
88.663,1.015
88.693,1.015
88.723,1.015
88.753,1.019
88.783,1.021
88.813,1.011
88.843,1.004
88.873,1.004
88.903,1.018
88.933,1.018
88.963,1.025
88.993,1.028
89.023,1.009
89.053,1.003
89.083,1.007
89.113,1.003
89.143,1.011
89.173,1.017
89.203,1.024
89.233,1.015
89.263,1.019
89.293,1.021
89.323,1.018
89.353,1.012
89.383,1.014
89.413,1.013
89.443,1.012
89.473,1.011
89.503,1.016
89.533,1.027
89.563,1.011
89.593,1.010
89.623,1.008
89.653,1.017
89.683,1.018
89.713,1.015
89.743,1.011
89.773,1.021
89.803,1.023
89.833,1.020
89.863,1.014
89.893,1.009
89.923,1.014
89.953,1.019
89.983,1.013
90.013,1.012
90.043,1.013
90.073,1.013
90.103,1.011
90.133,1.014
90.163,1.013
90.193,1.013
90.223,1.015
90.253,1.018
90.283,1.019
90.313,1.020
90.343,1.020
90.373,1.022
90.403,1.018
90.433,1.008
90.463,1.012
90.493,1.016
90.523,1.021
90.553,1.016
90.583,1.015
90.613,1.005
90.643,1.006
90.673,1.015
90.703,1.013
90.733,1.003
90.763,1.025
90.793,1.008
90.823,1.009
90.853,1.016
90.883,1.018
90.913,1.011
90.943,1.018
90.973,1.016
91.003,1.006
91.033,1.014
91.063,1.024
91.093,1.006
91.123,1.001
91.153,1.006
91.183,1.016
91.213,1.013
91.243,1.015
91.273,1.019
91.303,1.034
91.333,1.025
91.363,1.020
91.393,1.016
91.423,1.012
91.453,1.004
91.483,1.006
91.513,1.017
91.543,1.017
91.573,1.023
91.603,1.021
91.633,1.024
91.663,1.012
91.693,1.016
91.723,1.011
91.753,1.019
91.783,1.022
91.813,1.004
91.843,1.015
91.873,1.023
91.903,1.012
91.933,1.016
91.963,1.021
91.993,1.018
92.023,1.016
92.053,1.016
92.083,1.015
92.113,1.015
92.143,1.015
92.173,1.016
92.203,1.002
92.233,1.010
92.263,1.036
92.293,1.021
92.323,1.010
92.353,1.021
92.383,1.024
92.413,1.014
92.443,1.015
92.473,1.017
92.503,1.023
92.533,1.010
92.563,1.016
92.593,1.015
92.623,1.018
92.653,1.017
92.683,1.010
92.713,1.012
92.743,1.014
92.773,1.016
92.803,1.019
92.833,1.021
92.863,1.019
92.893,1.011
92.923,1.013
92.953,1.021
92.983,1.022
93.013,1.018
93.043,1.016
93.073,1.015
93.103,1.017
93.133,1.010
93.163,1.014
93.193,1.017
93.223,1.021
93.253,1.019
93.283,1.012
93.313,1.013
93.343,1.018
93.373,1.020
93.403,1.015
93.433,1.019
93.463,1.021
93.493,1.009
93.523,1.019
93.553,1.027
93.583,1.025
93.613,1.012
93.643,1.015
93.673,1.020
93.703,1.018
93.733,1.021
93.763,1.020
93.793,1.020
93.823,1.021
93.853,1.017
93.883,1.013
93.913,1.019
93.943,1.018
93.973,1.015
94.003,1.017
94.033,1.021
94.063,1.016
94.093,1.015
94.123,1.021
94.153,1.024
94.183,1.014
94.213,1.007
94.243,1.014
94.273,1.021
94.303,1.016
94.333,1.009
94.363,1.013
94.393,1.025
94.423,1.018
94.453,1.010
94.483,1.020
94.513,1.021
94.543,1.021
94.573,1.018
94.603,1.018
94.633,1.025
94.663,1.012
94.693,1.016
94.723,1.022
94.753,1.024
94.783,1.010
94.813,1.015
94.843,1.022
94.873,1.017
94.903,1.009
94.933,1.009
94.963,1.021
94.993,1.024
95.023,1.018
95.053,1.013
95.083,1.018
95.113,1.017
95.143,1.021
95.173,1.018
95.203,1.019
95.233,1.014
95.263,1.016
95.293,1.020
95.323,1.024
95.353,1.012
95.383,1.016
95.413,1.018
95.443,1.021
95.473,1.016
95.503,1.019
95.533,1.012
95.563,1.022
95.593,1.019
95.623,1.013
95.653,1.017
95.683,1.017
95.713,1.021
95.743,1.018
95.773,1.019
95.803,1.019
95.833,1.011
95.863,1.014
95.893,1.024
95.923,1.020
95.953,1.013
95.983,1.017
96.013,1.014
96.043,1.018
96.073,1.015
96.103,1.013
96.133,1.023
96.163,1.022
96.193,1.014
96.223,1.009
96.253,1.018
96.283,1.018
96.313,1.018
96.343,1.016
96.373,1.022
96.403,1.020
96.433,1.011
96.463,1.012
96.493,1.022
96.523,1.018
96.553,1.016
96.583,1.017
96.613,1.015
96.643,1.017
96.673,1.017
96.703,1.017
96.733,1.020
96.763,1.020
96.793,1.017
96.823,1.014
96.853,1.010
96.883,1.013
96.913,1.017
96.943,1.018
96.973,1.023
97.003,1.027
97.033,1.010
97.063,1.010
97.093,1.011
97.123,1.018
97.153,1.012
97.183,1.018
97.213,1.019
97.243,1.022
97.273,1.019
97.303,1.014
97.333,1.013
97.363,1.023
97.393,1.017
97.423,1.013
97.453,1.016
97.483,1.018
97.513,1.019
97.543,1.017
97.573,1.015
97.603,1.016
97.633,1.021
97.663,1.021
97.693,1.015
97.723,1.013
97.753,1.017
97.783,1.021
97.813,1.014
97.843,1.012
97.873,1.015
97.903,1.016
97.933,1.012
97.963,1.014
97.993,1.017
98.023,1.021
98.053,1.021
98.083,1.013
98.113,1.013
98.143,1.020
98.173,1.017
98.203,1.021
98.233,1.019
98.263,1.017
98.293,1.017
98.323,1.021
98.353,1.021
98.383,1.012
98.413,1.016
98.443,1.022
98.473,1.020
98.503,1.011
98.533,1.017
98.563,1.016
98.593,1.011
98.623,1.014
98.653,1.018
98.683,1.021
98.713,1.019
98.743,1.013
98.773,1.017
98.803,1.021
98.833,1.016
98.863,1.019
98.893,1.018
98.923,1.014
98.953,1.016
98.983,1.017
99.013,1.020
99.043,1.013
99.073,1.021
99.103,1.025
99.133,1.018
99.163,1.012
99.193,1.017
99.223,1.021
99.253,1.015
99.283,1.014
99.313,1.014
99.343,1.021
99.373,1.021
99.403,1.012
99.433,1.016
99.463,1.015
99.493,1.013
99.523,1.019
99.553,1.021
99.583,1.018
99.613,1.019
99.643,1.023
99.673,1.014
99.703,1.013
99.733,1.021
99.763,1.022
99.793,1.019
99.823,1.012
99.853,1.019
99.883,1.021
99.913,1.014
99.943,1.015
99.973,1.014
100.003,1.022
100.033,1.022
100.063,1.015
100.093,1.014
100.123,1.020
100.153,1.018
100.183,1.015
100.213,1.015
100.243,1.019
100.273,1.020
100.303,1.021
100.333,1.010
100.363,1.013
100.393,1.021
100.423,1.015
100.453,1.016
100.483,1.016
100.513,1.023
100.543,1.018
100.573,1.011
100.603,1.015
100.633,1.021
100.663,1.022
100.693,1.015
100.723,1.016
100.753,1.017
100.783,1.020
100.813,1.013
100.843,1.014
100.873,1.017
100.903,1.018
100.933,1.021
100.963,1.008
100.993,1.016
101.023,1.021
101.053,1.022
101.083,1.011
101.113,1.012
101.143,1.017
101.173,1.021
101.203,1.015
101.233,1.016
101.263,1.016
101.293,1.024
101.323,1.017
101.353,1.013
101.383,1.009
101.413,1.018
101.443,1.021
101.473,1.019
101.503,1.014
101.533,1.018
101.563,1.018
101.593,1.011
101.623,1.021
101.653,1.024
101.683,1.021
101.713,1.013
101.743,1.016
101.773,1.019
101.803,1.018
101.833,1.016
101.863,1.009
101.893,1.018
101.923,1.023
101.953,1.013
101.983,1.017
102.013,1.021
102.043,1.016
102.073,1.013
102.103,1.017
102.133,1.018
102.163,1.021
102.193,1.015
102.223,1.013
102.253,1.020
102.283,1.018
102.313,1.014
102.343,1.016
102.373,1.021
102.403,1.016
102.433,1.013
102.463,1.014
102.493,1.011
102.523,1.019
102.553,1.020
102.583,1.015
102.613,1.015
102.643,1.017
102.673,1.017
102.703,1.020
102.733,1.019
102.763,1.021
102.793,1.023
102.823,1.011
102.853,1.015
102.883,1.020
102.913,1.021
102.943,1.016
102.973,1.018
103.003,1.016
103.033,1.014
103.063,1.013
103.093,1.016
103.123,1.018
103.153,1.022
103.183,1.021
103.213,1.012
103.243,1.013
103.273,1.020
103.303,1.018
103.333,1.017
103.363,1.015
103.393,1.021
103.423,1.021
103.453,1.015
103.483,1.016
103.513,1.017
103.543,1.022
103.573,1.014
103.603,1.018
103.633,1.016
103.663,1.017
103.693,1.019
103.723,1.016
103.753,1.016
103.783,1.018
103.813,1.021
103.843,1.016
103.873,1.013
103.903,1.014
103.933,1.019
103.963,1.015
103.993,1.018
104.023,1.018
104.053,1.015
104.083,1.018
104.113,1.020
104.143,1.013
104.173,1.013
104.203,1.016
104.233,1.027
104.263,1.016
104.293,1.014
104.323,1.018
104.353,1.018
104.383,1.017
104.413,1.018
104.443,1.015
104.473,1.019
104.503,1.021
104.533,1.013
104.563,1.017
104.593,1.018
104.623,1.016
104.653,1.015
104.683,1.021
104.713,1.017
104.743,1.016
104.773,1.019
104.803,1.019
104.833,1.021
104.863,1.013
104.893,1.013
104.923,1.017
104.953,1.021
104.983,1.015
105.013,1.015
105.043,1.019
105.073,1.017
105.103,1.013
105.133,1.016
105.163,1.015
105.193,1.021
105.223,1.021
105.253,1.017
105.283,1.015
105.313,1.018
105.343,1.019
105.373,1.018
105.403,1.020
105.433,1.020
105.463,1.018
105.493,1.019
105.523,1.020
105.553,1.021
105.583,1.013
105.613,1.013
105.643,1.019
105.673,1.020
105.703,1.018
105.733,1.018
105.763,1.016
105.793,1.017
105.823,1.017
105.853,1.015
105.883,1.013
105.913,1.022
105.943,1.023
105.973,1.018
