df_hash,22ZHK4.K5E5X0
383.761,1.045
383.791,1.039
383.821,1.037
383.851,1.045
383.881,1.042
383.911,1.024
383.941,1.028
383.971,1.037
384.001,1.040
384.031,1.034
384.061,1.032
384.091,1.035
384.121,1.037
384.151,1.043
384.181,1.038
384.211,1.040
384.241,1.039
384.271,1.036
384.301,1.032
384.331,1.031
384.361,1.036
384.391,1.038
384.421,1.045
384.451,1.037
384.481,1.032
384.511,1.035
384.541,1.034
384.571,1.032
384.601,1.034
384.631,1.036
384.661,1.045
384.691,1.033
384.721,1.040
384.751,1.036
384.781,1.031
384.811,1.035
384.841,1.032
384.871,1.031
384.901,1.034
384.931,1.036
384.961,1.040
384.991,1.041
385.021,1.038
385.051,1.035
385.081,1.040
385.111,1.037
385.141,1.031
385.171,1.032
385.201,1.034
385.231,1.031
385.261,1.037
385.291,1.040
385.321,1.031
385.351,1.030
385.381,1.045
385.411,1.037
385.441,1.027
385.471,1.038
385.501,1.042
385.531,1.033
385.561,1.032
385.591,1.036
385.621,1.036
385.651,1.038
385.681,1.039
385.711,1.034
385.741,1.037
385.771,1.033
385.801,1.031
385.831,1.034
385.861,1.038
385.891,1.039
385.921,1.037
385.951,1.032
385.981,1.031
386.011,1.034
386.041,1.037
386.071,1.036
386.101,1.032
386.131,1.037
386.161,1.040
386.191,1.040
386.221,1.039
386.251,1.035
386.281,1.033
386.311,1.036
386.341,1.035
386.371,1.039
386.401,1.036
386.431,1.032
386.461,1.038
386.491,1.036
386.521,1.022
386.551,1.025
386.581,1.038
386.611,1.040
386.641,1.036
386.671,1.029
386.701,1.029
386.731,1.038
386.761,1.037
386.791,1.035
386.821,1.037
386.851,1.036
386.881,1.035
386.911,1.041
386.941,1.037
386.971,1.035
387.001,1.038
387.031,1.034
387.061,1.036
387.091,1.036
387.121,1.032
387.151,1.036
387.181,1.038
387.211,1.035
387.241,1.035
387.271,1.031
387.301,1.037
387.331,1.038
387.361,1.031
387.391,1.038
387.421,1.041
387.451,1.037
387.481,1.039
387.511,1.038
387.541,1.035
387.571,1.032
387.601,1.037
387.631,1.038
387.661,1.035
387.691,1.036
387.721,1.029
387.751,1.023
387.781,1.039
387.811,1.043
387.841,1.028
387.871,1.034
387.901,1.038
387.931,1.035
387.961,1.036
387.991,1.035
388.021,1.041
388.051,1.040
388.081,1.038
388.111,1.036
388.141,1.038
388.171,1.033
388.201,1.034
388.231,1.036
388.261,1.037
388.291,1.038
388.321,1.037
388.351,1.037
388.381,1.039
388.411,1.037
388.441,1.035
388.471,1.036
388.501,1.035
388.531,1.037
388.561,1.032
388.591,1.038
388.621,1.036
388.651,1.036
388.681,1.035
388.711,1.039
388.741,1.036
388.771,1.033
388.801,1.037
388.831,1.037
388.861,1.034
388.891,1.037
388.921,1.037
388.951,1.035
388.981,1.039
389.011,1.034
389.041,1.036
389.071,1.035
389.101,1.039
389.131,1.038
389.161,1.037
389.191,1.035
389.221,1.033
389.251,1.031
389.281,1.036
389.311,1.037
389.341,1.031
389.371,1.035
389.401,1.037
389.431,1.032
389.461,1.040
389.491,1.038
389.521,1.031
389.551,1.036
389.581,1.040
389.611,1.038
389.641,1.037
389.671,1.035
389.701,1.035
389.731,1.039
389.761,1.030
389.791,1.035
389.821,1.037
389.851,1.035
389.881,1.035
389.911,1.034
389.941,1.035
389.971,1.033
390.001,1.035
390.031,1.036
390.061,1.035
390.091,1.037
390.121,1.039
390.151,1.039
390.181,1.026
390.211,1.037
390.241,1.036
390.271,1.035
390.301,1.036
390.331,1.032
390.361,1.034
390.391,1.040
390.421,1.039
390.451,1.032
390.481,1.037
390.511,1.037
390.541,1.035
390.571,1.035
390.601,1.036
390.631,1.036
390.661,1.036
390.691,1.036
390.721,1.033
390.751,1.036
390.781,1.034
390.811,1.035
390.841,1.036
390.871,1.033
390.901,1.032
390.931,1.037
390.961,1.039
390.991,1.029
391.021,1.036
391.051,1.035
391.081,1.036
391.111,1.031
391.141,1.030
391.171,1.036
391.201,1.038
391.231,1.039
391.261,1.033
391.291,1.038
391.321,1.035
391.351,1.036
391.381,1.032
391.411,1.036
391.441,1.037
391.471,1.036
391.501,1.038
391.531,1.033
391.561,1.033
391.591,1.035
391.621,1.035
391.651,1.036
391.681,1.033
391.711,1.032
391.741,1.039
391.771,1.036
391.801,1.033
391.831,1.036
391.861,1.039
391.891,1.033
391.921,1.032
391.951,1.034
391.981,1.033
392.011,1.035
392.041,1.033
392.071,1.034
392.101,1.036
392.131,1.039
392.161,1.034
392.191,1.037
392.221,1.038
392.251,1.034
392.281,1.036
392.311,1.035
392.341,1.032
392.371,1.035
392.401,1.037
392.431,1.037
392.461,1.032
392.491,1.033
392.521,1.035
392.551,1.035
392.581,1.041
392.611,1.041
392.641,1.029
392.671,1.041
392.701,1.041
392.731,1.031
392.761,1.031
392.791,1.036
392.821,1.038
392.851,1.029
392.881,1.035
392.911,1.038
392.941,1.037
392.971,1.031
393.001,1.028
393.031,1.039
393.061,1.038
393.091,1.036
393.121,1.034
393.151,1.036
393.181,1.031
393.211,1.037
393.241,1.035
393.271,1.034
393.301,1.036
393.331,1.037
393.361,1.038
393.391,1.036
393.421,1.032
393.451,1.041
393.481,1.038
393.511,1.027
393.541,1.029
393.571,1.036
393.601,1.037
393.631,1.030
393.661,1.034
393.691,1.035
393.721,1.040
393.751,1.034
393.781,1.034
393.811,1.035
393.841,1.039
393.871,1.035
393.901,1.038
393.931,1.037
393.961,1.032
393.991,1.035
394.021,1.033
394.051,1.038
394.081,1.035
394.111,1.033
394.141,1.038
394.171,1.038
394.201,1.025
394.231,1.034
394.261,1.038
394.291,1.036
394.321,1.031
394.351,1.034
394.381,1.034
394.411,1.037
394.441,1.039
394.471,1.031
394.501,1.037
394.531,1.033
394.561,1.031
394.591,1.037
394.621,1.036
394.651,1.036
394.681,1.038
394.711,1.033
394.741,1.032
394.771,1.032
394.801,1.035
394.831,1.036
394.861,1.038
394.891,1.032
394.921,1.039
394.951,1.037
394.981,1.036
395.011,1.036
395.041,1.038
395.071,1.034
395.101,1.034
395.131,1.031
395.161,1.034
395.191,1.033
395.221,1.032
395.251,1.031
395.281,1.035
395.311,1.036
395.341,1.029
395.371,1.033
395.401,1.033
395.431,1.037
395.461,1.037
395.491,1.038
395.521,1.034
395.551,1.033
395.581,1.035
395.611,1.034
395.641,1.035
395.671,1.033
395.701,1.036
395.731,1.038
395.761,1.036
395.791,1.033
395.821,1.037
395.851,1.036
395.881,1.034
395.911,1.033
395.941,1.030
395.971,1.035
396.001,1.037
396.031,1.038
396.061,1.032
396.091,1.034
396.121,1.036
396.151,1.033
396.181,1.033
396.211,1.034
396.241,1.037
396.271,1.037
396.301,1.037
396.331,1.037
396.361,1.032
396.391,1.035
396.421,1.036
396.451,1.035
396.481,1.033
396.511,1.031
396.541,1.033
396.571,1.042
396.601,1.035
396.631,1.041
396.661,1.038
396.691,1.031
396.721,1.033
396.751,1.034
396.781,1.034
396.811,1.032
396.841,1.036
396.871,1.035
396.901,1.041
396.931,1.031
396.961,1.034
396.991,1.036
397.021,1.035
397.051,1.036
397.081,1.035
397.111,1.035
397.141,1.033
397.171,1.038
397.201,1.032
397.231,1.033
397.261,1.035
397.291,1.039
397.321,1.035
397.351,1.035
397.381,1.041
397.411,1.039
397.441,1.029
397.471,1.037
397.501,1.036
397.531,1.033
397.561,1.027
397.591,1.033
397.621,1.038
397.651,1.039
397.681,1.035
397.711,1.034
397.741,1.032
397.771,1.036
397.801,1.038
397.831,1.040
397.861,1.035
397.891,1.032
397.921,1.034
397.951,1.036
397.981,1.031
398.011,1.040
398.041,1.035
398.071,1.034
398.101,1.037
398.131,1.039
398.161,1.032
398.191,1.032
398.221,1.037
398.251,1.034
398.281,1.036
398.311,1.040
398.341,1.033
398.371,1.040
398.401,1.036
398.431,1.030
398.461,1.036
398.491,1.039
398.521,1.034
398.551,1.034
398.581,1.034
398.611,1.034
398.641,1.034
398.671,1.037
398.701,1.030
398.731,1.032
398.761,1.036
398.791,1.036
398.821,1.029
398.851,1.038
398.881,1.036
398.911,1.032
398.941,1.033
398.971,1.036
399.001,1.034
399.031,1.034
399.061,1.040
399.091,1.033
399.121,1.037
399.151,1.035
399.181,1.031
399.211,1.033
399.241,1.037
399.271,1.037
399.301,1.037
399.331,1.035
399.361,1.035
399.391,1.033
399.421,1.036
399.451,1.034
399.481,1.033
399.511,1.032
399.541,1.033
399.571,1.040
399.601,1.039
399.631,1.029
399.661,1.039
399.691,1.037
399.721,1.034
399.751,1.036
399.781,1.032
399.811,1.036
399.841,1.039
399.871,1.038
399.901,1.034
399.931,1.035
399.961,1.037
399.991,1.032
400.021,1.036
400.051,1.037
400.081,1.036
400.111,1.036
400.141,1.036
400.171,1.038
400.201,1.036
400.231,1.034
400.261,1.035
400.291,1.037
400.321,1.034
400.351,1.039
400.381,1.033
400.411,1.034
400.441,1.038
400.471,1.040
400.501,1.025
400.531,1.038
400.561,1.037
400.591,1.032
400.621,1.032
400.651,1.033
400.681,1.033
400.711,1.038
400.741,1.041
400.771,1.036
400.801,1.035
400.831,1.034
400.861,1.035
400.891,1.033
400.921,1.037
400.951,1.035
400.981,1.036
401.011,1.037
401.041,1.034
401.071,1.034
401.101,1.037
401.131,1.035
401.161,1.037
401.191,1.034
401.221,1.032
401.251,1.036
401.281,1.040
401.311,1.036
401.341,1.037
401.371,1.034
401.401,1.038
401.431,1.033
401.461,1.032
401.491,1.034
401.521,1.040
401.551,1.035
401.581,1.039
401.611,1.034
401.641,1.035
401.671,1.039
401.701,1.032
401.731,1.035
401.761,1.032
401.791,1.039
401.821,1.037
401.851,1.041
401.881,1.034
401.911,1.041
401.941,1.028
401.971,1.036
402.001,1.034
402.031,1.033
402.061,1.031
402.091,1.034
402.121,1.037
402.151,1.026
402.181,1.047
402.211,1.031
402.241,1.043
402.271,1.037
402.301,1.027
402.331,1.034
402.361,1.037
402.391,1.035
402.421,1.034
402.451,1.036
402.481,1.034
402.511,1.032
402.541,1.041
402.571,1.039
402.601,1.036
402.631,1.037
402.661,1.036
402.691,1.039
402.721,1.035
402.751,1.031
402.781,1.032
402.811,1.033
402.841,1.031
402.871,1.035
402.901,1.033
402.931,1.035
402.961,1.036
402.991,1.038
403.021,1.032
403.051,1.036
403.081,1.036
403.111,1.032
403.141,1.038
403.171,1.045
403.201,1.035
403.231,1.037
403.261,1.034
403.291,1.034
403.321,1.031
403.351,1.033
403.381,1.036
403.411,1.047
403.441,1.042
403.471,1.038
403.501,1.033
403.531,1.034
403.561,1.028
403.591,1.028
403.621,1.038
403.651,1.039
403.681,1.034
403.711,1.032
403.741,1.036
403.771,1.035
403.801,1.039
403.831,1.035
403.861,1.031
403.891,1.037
403.921,1.036
403.951,1.031
403.981,1.034
404.011,1.034
404.041,1.034
404.071,1.041
404.101,1.036
404.131,1.040
404.161,1.035
404.191,1.038
404.221,1.036
404.251,1.034
404.281,1.030
404.311,1.025
404.341,1.035
404.371,1.038
404.401,1.031
404.431,1.033
404.461,1.034
404.491,1.035
404.521,1.037
404.551,1.032
404.581,1.033
404.611,1.040
404.641,1.032
404.671,1.036
404.701,1.033
404.731,1.031
404.761,1.035
404.791,1.035
404.821,1.035
404.851,1.034
404.881,1.036
404.911,1.036
404.941,1.032
404.971,1.036
405.001,1.031
405.031,1.026
405.061,1.039
405.091,1.043
405.121,1.031
405.151,1.038
405.181,1.035
405.211,1.032
405.241,1.033
405.271,1.034
405.301,1.035
405.331,1.040
405.361,1.030
405.391,1.040
405.421,1.036
405.451,1.031
405.481,1.034
405.511,1.034
405.541,1.034
405.571,1.036
405.601,1.038
405.631,1.034
405.661,1.035
405.691,1.035
405.721,1.036
405.751,1.030
405.781,1.034
405.811,1.038
405.841,1.032
405.871,1.040
405.901,1.038
405.931,1.031
405.961,1.034
405.991,1.038
406.021,1.036
406.051,1.033
406.081,1.033
406.111,1.040
406.141,1.039
406.171,1.033
406.201,1.035
406.231,1.040
406.261,1.035
406.291,1.033
406.321,1.035
406.351,1.035
406.381,1.032
406.411,1.035
406.441,1.034
406.471,1.038
406.501,1.033
406.531,1.028
406.561,1.037
406.591,1.033
406.621,1.029
406.651,1.039
406.681,1.036
406.711,1.033
406.741,1.043
406.771,1.033
406.801,1.035
406.831,1.037
406.861,1.031
406.891,1.034
406.921,1.035
406.951,1.037
406.981,1.034
407.011,1.036
407.041,1.034
407.071,1.033
407.101,1.035
407.131,1.036
407.161,1.039
407.191,1.037
407.221,1.026
407.251,1.038
407.281,1.038
407.311,1.035
407.341,1.034
407.371,1.032
407.401,1.034
407.431,1.036
407.461,1.037
407.491,1.033
407.521,1.035
407.551,1.034
407.581,1.033
407.611,1.033
407.641,1.036
407.671,1.039
407.701,1.037
407.731,1.033
407.761,1.037
407.791,1.034
407.821,1.034
407.851,1.036
407.881,1.040
407.911,1.036
407.941,1.038
407.971,1.031
408.001,1.038
408.031,1.037
408.061,1.036
408.091,1.033
408.121,1.034
408.151,1.037
408.181,1.030
408.211,1.030
408.241,1.034
408.271,1.034
408.301,1.032
408.331,1.031
408.361,1.038
408.391,1.038
408.421,1.034
408.451,1.037
408.481,1.035
408.511,1.033
408.541,1.033
408.571,1.038
408.601,1.036
408.631,1.034
408.661,1.030
408.691,1.036
408.721,1.038
408.751,1.027
408.781,1.036
408.811,1.034
408.841,1.035
408.871,1.034
408.901,1.033
408.931,1.037
408.961,1.038
408.991,1.037
409.021,1.033
409.051,1.033
409.081,1.035
409.111,1.033
409.141,1.033
409.171,1.035
409.201,1.035
409.231,1.035
409.261,1.037
409.291,1.036
409.321,1.034
409.351,1.037
409.381,1.035
409.411,1.036
409.441,1.030
409.471,1.034
409.501,1.032
409.531,1.037
409.561,1.033
409.591,1.035
409.621,1.034
409.651,1.035
409.681,1.035
409.711,1.033
409.741,1.037
409.771,1.035
409.801,1.037
409.831,1.037
409.861,1.038
409.891,1.037
409.921,1.027
409.951,1.030
409.981,1.038
410.011,1.033
410.041,1.039
410.071,1.040
410.101,1.042
410.131,1.033
410.161,1.032
410.191,1.038
410.221,1.038
410.251,1.035
410.281,1.030
410.311,1.036
410.341,1.040
410.371,1.040
410.401,1.040
410.431,1.036
410.461,1.029
410.491,1.034
410.521,1.041
410.551,1.041
410.581,1.034
410.611,1.039
410.641,1.035
410.671,1.042
410.701,1.034
410.731,1.043
410.761,1.042
410.791,1.042
410.821,1.034
410.851,1.036
410.881,1.046
410.911,1.040
410.941,1.034
410.971,1.040
411.001,1.030
411.031,1.040
411.061,1.036
411.091,1.033
411.121,1.045
411.151,1.038
411.181,1.035
411.211,1.035
411.241,1.038
411.271,1.040
411.301,1.041
411.331,1.046
411.361,1.040
411.391,1.043
411.421,1.036
411.451,1.035
411.481,1.038
411.511,1.046
411.541,1.043
411.571,1.045
411.601,1.036
411.631,1.037
411.661,1.032
411.691,1.047
411.721,1.035
411.751,1.044
411.781,1.038
411.811,1.037
411.841,1.040
411.871,1.041
411.901,1.041
411.931,1.042
411.961,1.035
411.991,1.030
412.021,1.047
412.051,1.040
412.081,1.029
412.111,1.038
412.141,1.038
412.171,1.040
412.201,1.045
412.231,1.039
412.261,1.042
412.291,1.038
412.321,1.032
412.351,1.029
412.381,1.049
412.411,1.034
412.441,1.038
412.471,1.067
412.501,1.048
412.531,1.036
412.561,1.036
412.591,1.036
412.621,1.040
412.651,1.048
412.681,1.051
412.711,1.046
412.741,1.045
412.771,1.043
412.801,1.044
412.831,1.038
412.861,1.037
412.891,1.045
412.921,1.049
412.951,1.035
412.981,1.040
413.011,1.039
413.041,1.045
413.071,1.041
413.101,1.046
413.131,1.056
413.161,1.052
413.191,1.035
413.221,1.051
413.251,1.052
413.281,1.049
413.311,1.036
413.341,1.041
413.371,1.042
413.401,1.036
413.431,1.048
413.461,1.052
413.491,1.054
413.521,1.050
413.551,1.055
413.581,1.050
413.611,1.046
413.641,1.035
413.671,1.038
413.701,1.055
413.731,1.046
413.761,1.032
413.791,1.031
413.821,1.032
413.851,1.040
413.881,1.037
413.911,1.040
413.941,1.049
413.971,1.051
414.001,1.045
414.031,1.049
414.061,1.021
414.091,1.034
414.121,1.041
414.151,1.052
414.181,1.036
414.211,1.014
414.241,0.961
414.271,1.002
414.301,1.016
414.331,1.046
414.361,1.051
414.391,1.038
414.421,1.050
414.451,1.052
414.481,1.050
414.511,1.037
414.541,1.029
414.571,1.021
414.601,1.020
414.631,1.021
414.661,1.024
414.691,1.026
414.721,1.026
414.751,1.021
414.781,1.016
414.811,1.018
414.841,1.032
414.871,1.043
414.901,1.040
414.931,1.043
414.961,1.027
414.991,1.028
415.021,1.022
415.051,1.026
415.081,1.021
415.111,1.022
415.141,1.022
415.171,1.027
415.201,1.021
415.231,1.024
415.261,1.028
415.291,1.028
415.321,1.027
415.351,1.025
415.381,1.026
415.411,1.013
415.441,1.025
415.471,1.034
415.501,1.023
415.531,1.023
415.561,1.038
415.591,1.036
415.621,1.029
415.651,1.034
415.681,1.031
415.711,1.013
415.741,1.009
415.771,1.037
415.801,1.062
415.831,1.012
415.861,1.035
415.891,1.041
415.921,1.021
415.951,1.016
415.981,1.020
416.011,1.034
416.041,1.032
416.071,1.024
416.101,1.043
416.131,1.044
416.161,1.032
416.191,1.025
416.221,1.030
416.251,1.025
416.281,1.031
416.311,1.036
416.341,1.049
416.371,1.051
416.401,1.039
416.431,1.032
416.461,1.027
416.491,1.021
416.521,1.015
416.551,1.021
416.581,1.024
416.611,1.027
416.641,1.028
416.671,1.028
416.701,1.029
416.731,1.037
416.761,1.037
416.791,1.036
416.821,1.038
416.851,1.030
416.881,1.030
416.911,1.035
416.941,1.037
416.971,1.034
417.001,1.027
417.031,1.029
417.061,1.031
417.091,1.028
417.121,1.021
417.151,1.025
417.181,1.026
417.211,1.031
417.241,1.031
417.271,1.032
417.301,1.034
417.331,1.032
417.361,1.030
417.391,1.031
417.421,1.028
417.451,1.028
417.481,1.030
417.511,1.034
417.541,1.026
417.571,1.031
417.601,1.031
417.631,1.036
417.661,1.034
417.691,1.032
417.721,1.028
417.751,1.028
417.781,1.032
417.811,1.033
417.841,1.027
417.871,1.029
417.901,1.033
417.931,1.029
417.961,1.029
417.991,1.034
418.021,1.029
418.051,1.028
418.081,1.028
418.111,1.031
418.141,1.038
418.171,1.032
418.201,1.032
418.231,1.034
418.261,1.028
418.291,1.033
418.321,1.030
418.351,1.032
418.381,1.028
418.411,1.030
418.441,1.031
418.471,1.035
418.501,1.031
418.531,1.029
418.561,1.030
418.591,1.029
418.621,1.027
418.651,1.032
418.681,1.035
418.711,1.035
418.741,1.029
418.771,1.032
418.801,1.028
418.831,1.035
418.861,1.032
418.891,1.031
418.921,1.031
418.951,1.027
418.981,1.028
419.011,1.032
419.041,1.035
419.071,1.034
419.101,1.034
419.131,1.029
419.161,1.031
419.191,1.031
419.221,1.032
419.251,1.031
419.281,1.029
419.311,1.032
419.341,1.029
419.371,1.026
419.401,1.033
419.431,1.036
419.461,1.027
419.491,1.032
419.521,1.029
419.551,1.030
419.581,1.027
419.611,1.027
419.641,1.035
419.671,1.030
419.701,1.030
419.731,1.032
419.761,1.032
419.791,1.032
419.821,1.030
419.851,1.032
419.881,1.030
419.911,1.025
419.941,1.029
419.971,1.033
420.001,1.029
420.031,1.028
420.061,1.032
420.091,1.030
420.121,1.032
420.151,1.037
420.181,1.029
420.211,1.034
420.241,1.030
420.271,1.027
420.301,1.026
420.331,1.032
420.361,1.028
420.391,1.028
420.421,1.031
420.451,1.029
420.481,1.027
420.511,1.028
420.541,1.033
420.571,1.037
420.601,1.025
420.631,1.031
420.661,1.034
420.691,1.032
420.721,1.033
420.751,1.027
420.781,1.034
420.811,1.030
420.841,1.034
420.871,1.028
420.901,1.032
420.931,1.033
420.961,1.027
420.991,1.027
421.021,1.032
421.051,1.032
421.081,1.032
421.111,1.031
421.141,1.029
421.171,1.029
421.201,1.030
421.231,1.032
421.261,1.030
421.291,1.034
421.321,1.038
421.351,1.031
421.381,1.027
421.411,1.036
421.441,1.031
421.471,1.030
421.501,1.028
421.531,1.030
421.561,1.032
421.591,1.034
421.621,1.028
421.651,1.030
421.681,1.034
421.711,1.031
421.741,1.027
421.771,1.032
421.801,1.034
421.831,1.032
421.861,1.034
421.891,1.031
421.921,1.029
421.951,1.032
421.981,1.028
422.011,1.028
422.041,1.031
422.071,1.029
422.101,1.031
422.131,1.033
422.161,1.029
422.191,1.031
422.221,1.035
422.251,1.028
422.281,1.027
422.311,1.027
422.341,1.034
422.371,1.032
422.401,1.034
422.431,1.036
422.461,1.039
422.491,1.031
422.521,1.030
422.551,1.032
422.581,1.032
422.611,1.028
422.641,1.029
422.671,1.030
422.701,1.030
422.731,1.030
422.761,1.036
422.791,1.034
422.821,1.034
422.851,1.028
422.881,1.036
422.911,1.037
422.941,1.032
422.971,1.036
423.001,1.035
423.031,1.032
423.061,1.032
423.091,1.035
423.121,1.045
423.151,1.045
423.181,1.037
423.211,1.048
423.241,1.040
423.271,1.048
423.301,1.043
423.331,1.026
423.361,1.038
423.391,1.030
423.421,1.032
423.451,1.036
423.481,1.042
423.511,1.043
423.541,1.040
423.571,1.036
423.601,1.028
423.631,1.028
423.661,1.035
423.691,1.038
423.721,1.028
423.751,1.030
423.781,1.035
423.811,1.034
423.841,1.043
423.871,1.041
423.901,1.043
423.931,1.038
423.961,1.053
423.991,1.049
424.021,1.045
424.051,1.039
424.081,1.039
424.111,1.028
424.141,1.021
424.171,1.034
424.201,1.032
424.231,1.042
424.261,1.043
424.291,1.039
424.321,1.033
424.351,1.033
424.381,1.042
424.411,1.035
424.441,1.036
424.471,1.035
424.501,1.028
424.531,1.033
424.561,1.041
424.591,1.060
424.621,1.035
424.651,1.030
424.681,1.021
424.711,1.037
424.741,1.028
424.771,1.021
424.801,1.025
424.831,1.037
424.861,1.013
424.891,0.991
424.921,1.012
424.951,1.050
424.981,1.045
425.011,1.041
425.041,1.061
425.071,1.062
425.101,1.046
425.131,1.035
425.161,1.023
425.191,1.020
425.221,1.020
425.251,1.035
425.281,1.035
425.311,1.051
425.341,1.043
425.371,1.028
425.401,1.036
425.431,1.041
425.461,1.050
425.491,1.046
425.521,1.041
425.551,1.039
425.581,1.024
425.611,1.040
425.641,1.021
425.671,1.011
425.701,1.027
425.731,1.027
425.761,1.036
425.791,1.037
425.821,1.007
425.851,1.035
425.881,1.049
425.911,1.050
425.941,1.025
425.971,1.022
426.001,1.053
426.031,1.049
426.061,1.028
426.091,1.021
426.121,1.045
426.151,1.030
426.181,1.021
426.211,1.042
426.241,1.033
426.271,1.014
426.301,1.039
426.331,1.067
426.361,1.044
426.391,1.040
426.421,1.027
426.451,1.020
426.481,1.002
426.511,1.035
426.541,1.056
426.571,1.123
426.601,1.119
426.631,1.064
426.661,1.035
426.691,1.028
426.721,1.025
426.751,0.993
426.781,1.041
426.811,1.057
426.841,1.043
426.871,1.036
426.901,1.036
426.931,1.024
426.961,1.032
426.991,1.030
427.021,1.037
427.051,1.023
427.081,1.043
427.111,1.045
427.141,1.057
427.171,1.065
427.201,1.053
427.231,1.052
427.261,1.060
427.291,1.050
427.321,1.043
427.351,1.047
427.381,1.045
427.411,1.046
427.441,1.031
427.471,1.050
427.501,1.061
427.531,1.049
427.561,1.060
427.591,1.035
427.621,1.023
427.651,1.036
427.681,1.049
427.711,1.067
427.741,1.049
427.771,1.046
