df_hash,22ZHK4.SWSTG1
351.906,1.025
351.936,1.025
351.966,1.026
351.996,1.026
352.026,1.028
352.056,1.022
352.086,1.029
352.116,1.026
352.146,1.029
352.176,1.029
352.206,1.027
352.236,1.025
352.266,1.025
352.296,1.027
352.326,1.023
352.356,1.028
352.386,1.028
352.416,1.030
352.446,1.023
352.476,1.024
352.506,1.027
352.536,1.023
352.566,1.023
352.596,1.024
352.626,1.032
352.656,1.030
352.686,1.030
352.716,1.032
352.746,1.025
352.776,1.036
352.806,1.022
352.836,1.025
352.866,1.026
352.896,1.024
352.926,1.025
352.956,1.026
352.986,1.027
353.016,1.031
353.046,1.029
353.076,1.021
353.106,1.024
353.136,1.027
353.166,1.028
353.196,1.024
353.226,1.024
353.256,1.027
353.286,1.026
353.316,1.024
353.346,1.031
353.376,1.031
353.406,1.027
353.436,1.022
353.466,1.024
353.496,1.029
353.526,1.020
353.556,1.020
353.586,1.023
353.616,1.025
353.646,1.027
353.676,1.026
353.706,1.029
353.736,1.033
353.766,1.026
353.796,1.028
353.826,1.022
353.856,1.024
353.886,1.025
353.916,1.031
353.946,1.028
353.976,1.023
354.006,1.026
354.036,1.026
354.066,1.028
354.096,1.023
354.126,1.027
354.156,1.030
354.186,1.026
354.216,1.027
354.246,1.029
354.276,1.030
354.306,1.030
354.336,1.027
354.366,1.026
354.396,1.036
354.426,1.027
354.456,1.023
354.486,1.028
354.516,1.029
354.546,1.027
354.576,1.026
354.606,1.019
354.636,1.023
354.666,1.032
354.696,1.024
354.726,1.029
354.756,1.025
354.786,1.023
354.816,1.024
354.846,1.024
354.876,1.024
354.906,1.026
354.936,1.026
354.966,1.023
354.996,1.028
355.026,1.033
355.056,1.027
355.086,1.018
355.116,1.028
355.146,1.025
355.176,1.021
355.206,1.023
355.236,1.024
355.266,1.033
355.296,1.036
355.326,1.025
355.356,1.021
355.386,1.029
355.416,1.030
355.446,1.034
355.476,1.034
355.506,1.026
355.536,1.028
355.566,1.028
355.596,1.029
355.626,1.023
355.656,1.028
355.686,1.023
355.716,1.022
355.746,1.025
355.776,1.030
355.806,1.030
355.836,1.025
355.866,1.019
355.896,1.026
355.926,1.025
355.956,1.027
355.986,1.028
356.016,1.021
356.046,1.029
356.076,1.024
356.106,1.026
356.136,1.023
356.166,1.027
356.196,1.028
356.226,1.026
356.256,1.026
356.286,1.022
356.316,1.024
356.346,1.025
356.376,1.031
356.406,1.032
356.436,1.023
356.466,1.024
356.496,1.024
356.526,1.027
356.556,1.026
356.586,1.024
356.616,1.022
356.646,1.021
356.676,1.029
356.706,1.027
356.736,1.022
356.766,1.026
356.796,1.030
356.826,1.030
356.856,1.025
356.886,1.026
356.916,1.028
356.946,1.028
356.976,1.027
357.006,1.025
357.036,1.027
357.066,1.028
357.096,1.027
357.126,1.027
357.156,1.024
357.186,1.023
357.216,1.027
357.246,1.032
357.276,1.026
357.306,1.026
357.336,1.023
357.366,1.022
357.396,1.030
357.426,1.028
357.456,1.026
357.486,1.025
357.516,1.027
357.546,1.026
357.576,1.029
357.606,1.021
357.636,1.032
357.666,1.028
357.696,1.030
357.726,1.033
357.756,1.021
357.786,1.024
357.816,1.031
357.846,1.026
357.876,1.030
357.906,1.038
357.936,1.031
357.966,1.030
357.996,1.027
358.026,1.025
358.056,1.024
358.086,1.025
358.116,1.028
358.146,1.027
358.176,1.023
358.206,1.024
358.236,1.019
358.266,1.026
358.296,1.028
358.326,1.030
358.356,1.047
358.386,1.064
358.416,1.066
358.446,1.111
358.476,1.114
358.506,1.092
358.536,1.053
358.566,1.015
358.596,1.019
358.626,1.009
358.656,0.997
358.686,0.996
358.716,1.012
358.746,1.006
358.776,1.007
358.806,1.013
358.836,1.025
358.866,1.037
358.896,1.019
358.926,1.014
358.956,1.025
358.986,1.029
359.016,1.031
359.046,1.023
359.076,1.021
359.106,1.021
359.136,1.028
359.166,1.024
359.196,1.026
359.226,1.030
359.256,1.044
359.286,1.032
359.316,1.024
359.346,1.027
359.376,1.032
359.406,1.031
359.436,1.042
359.466,1.051
359.496,1.071
359.526,1.102
359.556,1.124
359.586,1.066
359.616,1.030
359.646,0.982
359.676,0.975
359.706,1.010
359.736,1.056
359.766,1.058
359.796,1.032
359.826,1.043
359.856,1.050
359.886,1.042
359.916,1.039
359.946,1.032
359.976,1.038
360.006,1.039
360.036,1.028
360.066,1.024
360.096,1.036
360.126,1.027
360.156,1.042
360.186,1.053
360.216,1.045
360.246,1.043
360.276,0.930
360.306,0.942
360.336,1.082
360.366,1.146
360.396,1.114
360.426,1.050
360.456,1.019
360.486,0.955
360.516,0.990
360.546,1.056
360.576,1.045
360.606,1.057
360.636,1.060
360.666,1.063
360.696,1.072
360.726,1.026
360.756,1.015
360.786,1.036
360.816,1.051
360.846,1.055
360.876,1.034
360.906,1.023
360.936,1.027
360.966,1.042
360.996,1.049
361.026,1.039
361.056,1.031
361.086,1.035
361.116,1.041
361.146,1.047
361.176,1.043
361.206,1.032
361.236,1.031
361.266,1.032
361.296,1.041
361.326,1.054
361.356,1.039
361.386,1.035
361.416,1.015
361.446,1.035
361.476,1.055
361.506,1.049
361.536,1.039
361.566,1.037
361.596,1.032
361.626,1.028
361.656,1.033
361.686,1.043
361.716,1.049
361.746,1.043
361.776,1.039
361.806,1.039
361.836,1.039
361.866,1.037
361.896,1.035
361.926,1.032
361.956,1.037
361.986,1.032
362.016,1.032
362.046,1.037
362.076,1.042
362.106,1.034
362.136,1.035
362.166,1.032
362.196,1.038
362.226,1.043
362.256,1.048
362.286,1.042
362.316,1.038
362.346,1.044
362.376,1.049
362.406,1.051
362.436,1.047
362.466,1.040
362.496,1.031
362.526,1.022
362.556,1.030
362.586,1.036
362.616,1.036
362.646,1.040
362.676,1.042
362.706,1.035
362.736,1.036
362.766,1.037
362.796,1.040
362.826,1.042
362.856,1.031
362.886,1.030
362.916,1.038
362.946,1.034
362.976,1.038
363.006,1.037
363.036,1.039
363.066,1.039
363.096,1.036
363.126,1.041
363.156,1.031
363.186,1.033
363.216,1.039
363.246,1.046
363.276,1.037
363.306,1.035
363.336,1.040
363.366,1.037
363.396,1.043
363.426,1.042
363.456,1.039
363.486,1.036
363.516,1.043
363.546,1.040
363.576,1.035
363.606,1.035
363.636,1.031
363.666,1.036
363.696,1.038
363.726,1.041
363.756,1.039
363.786,1.040
363.816,1.040
363.846,1.038
363.876,1.037
363.906,1.038
363.936,1.040
363.966,1.043
363.996,1.039
364.026,1.039
364.056,1.039
364.086,1.039
364.116,1.040
364.146,1.036
364.176,1.033
364.206,1.035
364.236,1.040
364.266,1.037
364.296,1.040
364.326,1.030
364.356,1.039
364.386,1.029
364.416,1.039
364.446,1.047
364.476,1.046
364.506,1.039
364.536,1.042
364.566,1.037
364.596,1.031
364.626,1.032
364.656,1.038
364.686,1.034
364.716,1.031
364.746,1.032
364.776,1.034
364.806,1.039
364.836,1.038
364.866,1.039
364.896,1.041
364.926,1.042
364.956,1.042
364.986,1.040
365.016,1.037
365.046,1.039
365.076,1.036
365.106,1.027
365.136,1.043
365.166,1.039
365.196,1.040
365.226,1.043
365.256,1.040
365.286,1.040
365.316,1.035
365.346,1.036
365.376,1.034
365.406,1.035
365.436,1.025
365.466,1.010
365.496,1.002
365.526,0.982
365.556,1.002
365.586,1.034
365.616,1.062
365.646,1.076
365.676,1.074
365.706,1.065
365.736,1.048
365.766,1.035
365.796,1.021
365.826,1.023
365.856,1.025
365.886,1.030
365.916,1.025
365.946,1.028
365.976,1.025
366.006,1.026
366.036,1.029
366.066,1.027
366.096,1.033
366.126,1.029
366.156,1.027
366.186,1.022
366.216,1.022
366.246,1.029
366.276,1.029
366.306,1.021
366.336,1.024
366.366,1.030
366.396,1.030
366.426,1.031
366.456,1.033
366.486,1.029
366.516,1.029
366.546,1.029
366.576,1.035
366.606,1.027
366.636,1.024
366.666,1.021
366.696,1.023
366.726,1.025
366.756,1.030
366.786,1.030
366.816,1.027
366.846,1.031
366.876,1.031
366.906,1.035
366.936,1.030
366.966,1.032
366.996,1.031
367.026,1.032
367.056,1.028
367.086,1.031
367.116,1.031
367.146,1.028
367.176,1.030
367.206,1.031
367.236,1.027
367.266,1.031
367.296,1.031
367.326,1.025
367.356,1.028
367.386,1.025
367.416,1.029
367.446,1.036
367.476,1.030
367.506,1.028
367.536,1.032
367.566,1.026
367.596,1.029
367.626,1.026
367.656,1.029
367.686,1.029
367.716,1.031
367.746,1.029
367.776,1.032
367.806,1.033
367.836,1.034
367.866,1.030
367.896,1.030
367.926,1.032
367.956,1.028
367.986,1.033
368.016,1.035
368.046,1.024
368.076,1.031
368.106,1.029
368.136,1.035
368.166,1.035
368.196,1.029
368.226,1.030
368.256,1.028
368.286,1.028
368.316,1.031
368.346,1.025
368.376,1.029
368.406,1.030
368.436,1.030
368.466,1.031
368.496,1.030
368.526,1.033
368.556,1.036
368.586,1.033
368.616,1.030
368.646,1.031
368.676,1.033
368.706,1.034
368.736,1.036
368.766,1.025
368.796,1.037
368.826,1.027
368.856,1.031
368.886,1.035
368.916,1.031
368.946,1.027
368.976,1.029
369.006,1.030
369.036,1.025
369.066,1.028
369.096,1.035
369.126,1.032
369.156,1.025
369.186,1.027
369.216,1.030
369.246,1.030
369.276,1.027
369.306,1.034
369.336,1.037
369.366,1.026
369.396,1.025
369.426,1.042
369.456,1.025
369.486,1.017
369.516,1.033
369.546,1.031
369.576,1.040
369.606,1.041
369.636,1.033
369.666,1.026
369.696,1.030
369.726,1.031
369.756,1.031
369.786,1.032
369.816,1.032
369.846,1.028
369.876,1.029
369.906,1.029
369.936,1.034
369.966,1.033
369.996,1.033
370.026,1.030
370.056,1.029
370.086,1.027
370.116,1.028
370.146,1.038
370.176,1.029
370.206,1.035
370.236,1.026
370.266,1.030
370.296,1.036
370.326,1.035
370.356,1.029
370.386,1.029
370.416,1.030
370.446,1.031
370.476,1.038
370.506,1.035
370.536,1.033
370.566,1.035
370.596,1.031
370.626,1.031
370.656,1.029
370.686,1.029
370.716,1.031
370.746,1.031
370.776,1.032
370.806,1.031
370.836,1.034
370.866,1.038
370.896,1.029
370.926,1.037
370.956,1.024
370.986,1.031
371.016,1.032
371.046,1.029
371.076,1.029
371.106,1.028
371.136,1.030
371.166,1.028
371.196,1.028
371.226,1.031
371.256,1.032
371.286,1.031
371.316,1.031
371.346,1.029
371.376,1.031
371.406,1.031
371.436,1.033
371.466,1.028
371.496,1.034
371.526,1.032
371.556,1.032
371.586,1.036
371.616,1.039
371.646,1.046
371.676,1.043
371.706,1.025
371.736,1.013
371.766,1.039
371.796,1.052
371.826,1.045
371.856,1.023
371.886,1.002
371.916,1.016
371.946,1.031
371.976,1.019
372.006,1.013
372.036,1.013
372.066,1.015
372.096,1.015
372.126,1.036
372.156,1.049
372.186,1.042
372.216,1.039
372.246,1.046
372.276,1.054
372.306,1.053
372.336,1.053
372.366,1.041
372.396,1.021
372.426,1.014
372.456,1.024
372.486,1.026
372.516,1.027
372.546,1.023
372.576,1.022
372.606,1.027
372.636,1.031
372.666,1.029
372.696,1.034
372.726,1.029
372.756,1.035
372.786,1.037
372.816,1.027
372.846,1.033
372.876,1.032
372.906,1.034
372.936,1.033
372.966,1.035
372.996,1.032
373.026,1.032
373.056,1.029
373.086,1.021
373.116,1.030
373.146,1.024
373.176,1.028
373.206,1.033
373.236,1.032
373.266,1.031
373.296,1.032
373.326,1.031
373.356,1.031
373.386,1.041
373.416,1.028
373.446,1.030
373.476,1.027
373.506,1.030
373.536,1.024
373.566,1.027
373.596,1.030
373.626,1.032
373.656,1.029
373.686,1.029
373.716,1.029
373.746,1.029
373.776,1.031
373.806,1.027
373.836,1.029
373.866,1.030
373.896,1.034
373.926,1.029
373.956,1.031
373.986,1.026
374.016,1.030
374.046,1.035
374.076,1.027
374.106,1.031
374.136,1.028
374.166,1.028
374.196,1.029
374.226,1.030
374.256,1.026
374.286,1.034
374.316,1.032
374.346,1.029
374.376,1.029
374.406,1.031
374.436,1.032
374.466,1.029
374.496,1.028
374.526,1.028
374.556,1.029
374.586,1.035
374.616,1.031
374.646,1.027
374.676,1.028
374.706,1.029
374.736,1.036
374.766,1.023
374.796,1.034
374.826,1.035
374.856,1.029
374.886,1.027
374.916,1.032
374.946,1.033
374.976,1.030
375.006,1.029
375.036,1.030
375.066,1.033
375.096,1.029
375.126,1.029
375.156,1.032
375.186,1.032
375.216,1.028
375.246,1.038
375.276,1.027
375.306,1.026
375.336,1.034
375.366,1.030
375.396,1.028
375.426,1.030
375.456,1.028
375.486,1.026
375.516,1.033
375.546,1.028
375.576,1.029
375.606,1.031
375.636,1.032
375.666,1.032
375.696,1.030
375.726,1.033
375.756,1.033
375.786,1.035
375.816,1.031
375.846,1.029
375.876,1.027
375.906,1.030
375.936,1.032
375.966,1.033
375.996,1.026
376.026,1.039
376.056,1.030
376.086,1.026
376.116,1.028
376.146,1.031
376.176,1.025
376.206,1.029
376.236,1.029
376.266,1.028
376.296,1.035
376.326,1.031
376.356,1.032
376.386,1.030
376.416,1.024
376.446,1.026
376.476,1.032
376.506,1.026
376.536,1.029
376.566,1.035
376.596,1.029
376.626,1.031
376.656,1.030
376.686,1.032
376.716,1.025
376.746,1.034
376.776,1.026
376.806,1.028
376.836,1.030
376.866,1.028
376.896,1.028
376.926,1.030
376.956,1.030
376.986,1.024
377.016,1.031
377.046,1.027
377.076,1.029
377.106,1.028
377.136,1.030
377.166,1.030
377.196,1.030
377.226,1.029
377.256,1.030
377.286,1.032
377.316,1.026
377.346,1.029
377.376,1.038
377.406,1.026
377.436,1.041
377.466,1.024
377.496,1.028
377.526,1.035
377.556,1.028
377.586,1.023
377.616,1.028
377.646,1.027
377.676,1.028
377.706,1.032
377.736,1.027
377.766,1.028
377.796,1.030
377.826,1.027
377.856,1.030
377.886,1.028
377.916,1.028
377.946,1.032
377.976,1.027
378.006,1.043
378.036,1.033
378.066,1.031
378.096,1.030
378.126,1.020
378.156,1.031
378.186,1.026
378.216,1.029
378.246,1.035
378.276,1.030
378.306,1.028
378.336,1.028
378.366,1.029
378.396,1.037
378.426,1.023
378.456,1.028
378.486,1.031
378.516,1.025
378.546,1.024
378.576,1.026
378.606,1.028
378.636,1.030
378.666,1.031
378.696,1.033
378.726,1.028
378.756,1.028
378.786,1.032
378.816,1.030
378.846,1.032
378.876,1.027
378.906,1.035
378.936,1.026
378.966,1.030
378.996,1.033
379.026,1.032
379.056,1.030
379.086,1.039
379.116,1.030
379.146,1.023
379.176,1.033
379.206,1.033
379.236,1.033
379.266,1.032
379.296,1.034
379.326,1.026
379.356,1.027
379.386,1.028
379.416,1.031
379.446,1.034
379.476,1.030
379.506,1.028
379.536,1.031
379.566,1.032
379.596,1.030
379.626,1.036
379.656,1.026
379.686,1.039
379.716,1.033
379.746,1.031
379.776,1.032
379.806,1.031
379.836,1.029
379.866,1.033
379.896,1.033
379.926,1.027
379.956,1.036
379.986,1.034
380.016,1.036
380.046,1.034
380.076,1.031
380.106,1.030
380.136,1.030
380.166,1.031
380.196,1.032
380.226,1.027
380.256,1.021
380.286,1.030
380.316,1.038
380.346,1.033
380.376,1.033
380.406,1.033
380.436,1.036
380.466,1.034
380.496,1.032
380.526,1.031
380.556,1.033
380.586,1.030
380.616,1.027
380.646,1.033
380.676,1.036
380.706,1.036
380.736,1.030
380.766,1.025
380.796,1.032
380.826,1.038
380.856,1.035
380.886,1.032
380.916,1.035
380.946,1.030
380.976,1.032
381.006,1.034
381.036,1.028
381.066,1.028
381.096,1.031
381.126,1.036
381.156,1.035
381.186,1.028
381.216,1.029
381.246,1.033
381.276,1.033
381.306,1.039
381.336,1.025
381.366,1.035
381.396,1.034
381.426,1.032
381.456,1.028
381.486,1.022
381.516,1.029
381.546,1.030
381.576,1.034
381.606,1.034
381.636,1.032
381.666,1.031
381.696,1.027
381.726,1.035
381.756,1.032
381.786,1.041
381.816,1.043
381.846,1.039
381.876,1.035
381.906,1.029
381.936,1.023
381.966,1.031
381.996,1.037
382.026,1.032
382.056,1.037
382.086,1.038
382.116,1.032
382.146,1.030
382.176,1.027
382.206,1.025
382.236,1.035
382.266,1.031
382.296,1.029
382.326,1.026
382.356,1.032
382.386,1.036
382.416,1.038
382.446,1.032
382.476,1.037
382.506,1.029
382.536,1.028
382.566,1.031
382.596,1.035
382.626,1.030
382.656,1.034
382.686,1.030
382.716,1.028
382.746,1.031
382.776,1.022
382.806,1.016
382.836,1.017
382.866,1.013
382.896,1.039
382.926,1.060
382.956,1.043
382.986,1.049
383.016,1.060
383.046,1.048
383.076,1.022
383.106,1.017
383.136,1.019
383.166,1.024
383.196,1.030
383.226,1.021
383.256,1.035
383.286,1.087
383.316,1.066
383.346,1.013
383.376,1.037
383.406,1.051
383.436,1.041
383.466,1.024
383.496,1.013
383.526,1.029
383.556,1.042
383.586,1.046
383.616,1.058
383.646,1.065
383.676,1.053
383.706,1.031
383.736,1.023
383.766,1.017
383.796,1.017
383.826,1.036
383.856,1.033
383.886,1.024
383.916,1.032
383.946,1.047
383.976,1.058
384.006,1.029
384.036,1.026
384.066,1.028
384.096,1.050
384.126,1.046
384.156,1.044
384.186,1.049
384.216,1.041
384.246,1.035
384.276,1.029
384.306,1.021
384.336,1.043
384.366,1.026
384.396,1.032
384.426,1.026
384.456,1.034
384.486,1.025
384.516,1.018
384.546,1.011
384.576,1.020
384.606,1.029
384.636,1.042
384.666,1.047
384.696,1.049
384.726,1.032
384.756,1.013
384.786,1.000
384.816,1.000
384.846,0.996
384.876,0.998
384.906,1.003
384.936,0.996
384.966,0.996
384.996,1.012
385.026,1.037
385.056,1.036
385.086,1.065
385.116,1.051
385.146,1.041
385.176,1.064
385.206,1.052
385.236,1.029
385.266,1.063
385.296,1.037
385.326,1.020
385.356,1.022
385.386,1.019
385.416,1.009
385.446,1.017
385.476,1.016
385.506,1.006
385.536,1.077
385.566,1.054
385.596,1.044
385.626,1.007
385.656,1.088
385.686,1.062
385.716,1.061
385.746,1.072
385.776,1.048
385.806,0.804
385.836,1.257
385.866,0.988
385.896,1.043
385.926,1.023
385.956,0.996
385.986,0.998
386.016,1.016
386.046,1.026
386.076,0.998
386.106,0.999
386.136,1.000
386.166,0.994
386.196,1.006
386.226,1.020
386.256,1.033
386.286,1.023
386.316,1.024
386.346,1.033
386.376,1.029
386.406,1.024
386.436,1.029
386.466,1.027
386.496,1.028
386.526,1.030
386.556,1.021
386.586,1.024
386.616,1.028
386.646,1.025
386.676,1.032
386.706,1.033
386.736,1.035
386.766,1.041
386.796,1.031
386.826,1.023
386.856,1.021
386.886,1.014
386.916,1.009
386.946,1.014
386.976,1.003
387.006,1.023
387.036,1.048
387.066,1.033
387.096,1.007
387.126,1.021
387.156,1.049
387.186,1.048
387.216,1.012
387.246,1.052
387.276,1.062
387.306,1.032
387.336,1.017
387.366,1.026
387.396,1.031
387.426,1.034
387.456,1.026
387.486,1.023
387.516,1.028
387.546,1.027
387.576,1.028
387.606,1.029
387.636,1.031
387.666,1.030
387.696,1.028
387.726,1.034
387.756,1.023
387.786,1.032
387.816,1.030
387.846,1.026
387.876,1.025
387.906,1.030
387.936,1.029
387.966,1.030
387.996,1.032
388.026,1.024
388.056,1.031
388.086,1.032
388.116,1.023
388.146,1.025
388.176,1.025
388.206,1.030
388.236,1.032
388.266,1.030
388.296,1.029
388.326,1.029
388.356,1.030
388.386,1.035
388.416,1.030
388.446,1.029
388.476,1.022
388.506,1.025
388.536,1.030
388.566,1.029
388.596,1.033
388.626,1.027
388.656,1.031
388.686,1.032
388.716,1.033
388.746,1.033
388.776,1.031
388.806,1.028
388.836,1.035
388.866,1.031
388.896,1.028
388.926,1.027
388.956,1.030
388.986,1.033
389.016,1.032
389.046,1.030
389.076,1.031
389.106,1.033
389.136,1.030
389.166,1.033
389.196,1.027
389.226,1.036
389.256,1.023
389.286,1.032
389.316,1.034
389.346,1.029
389.376,1.030
389.406,1.032
389.436,1.031
389.466,1.032
389.496,1.036
389.526,1.024
389.556,1.031
389.586,1.028
389.616,1.030
389.646,1.030
389.676,1.030
389.706,1.028
389.736,1.028
389.766,1.030
389.796,1.030
389.826,1.027
389.856,1.033
389.886,1.037
389.916,1.038
389.946,1.042
389.976,1.032
390.006,1.039
390.036,1.027
390.066,1.032
390.096,1.035
390.126,1.030
390.156,1.030
390.186,1.034
390.216,1.033
390.246,1.035
390.276,1.037
390.306,1.028
390.336,1.031
390.366,1.032
390.396,1.033
390.426,1.033
390.456,1.035
390.486,1.033
390.516,1.033
390.546,1.035
390.576,1.033
390.606,1.031
390.636,1.034
390.666,1.032
390.696,1.031
390.726,1.035
390.756,1.032
390.786,1.031
390.816,1.036
390.846,1.032
390.876,1.027
390.906,1.033
390.936,1.032
390.966,1.033
390.996,1.031
391.026,1.031
391.056,1.034
391.086,1.034
391.116,1.035
391.146,1.031
391.176,1.035
391.206,1.036
391.236,1.030
391.266,1.032
391.296,1.031
391.326,1.034
391.356,1.034
391.386,1.033
391.416,1.036
391.446,1.032
391.476,1.033
391.506,1.030
391.536,1.031
391.566,1.033
391.596,1.031
391.626,1.026
391.656,1.039
391.686,1.033
391.716,1.035
391.746,1.031
391.776,1.027
391.806,1.029
391.836,1.035
391.866,1.037
391.896,1.038
391.926,1.038
391.956,1.027
391.986,1.032
392.016,1.037
392.046,1.030
392.076,1.030
392.106,1.032
392.136,1.030
392.166,1.029
392.196,1.032
392.226,1.033
392.256,1.031
392.286,1.033
392.316,1.033
392.346,1.033
392.376,1.031
392.406,1.036
392.436,1.028
392.466,1.032
392.496,1.035
392.526,1.031
392.556,1.032
392.586,1.033
392.616,1.032
392.646,1.031
392.676,1.034
392.706,1.035
392.736,1.032
392.766,1.030
392.796,1.031
392.826,1.033
392.856,1.029
392.886,1.031
392.916,1.034
392.946,1.030
392.976,1.030
393.006,1.029
393.036,1.033
393.066,1.038
393.096,1.027
393.126,1.035
393.156,1.029
393.186,1.035
393.216,1.033
393.246,1.029
393.276,1.025
393.306,1.033
393.336,1.029
393.366,1.036
393.396,1.038
393.426,1.029
393.456,1.033
393.486,1.034
393.516,1.029
393.546,1.032
393.576,1.031
393.606,1.034
393.636,1.034
393.666,1.035
393.696,1.035
393.726,1.036
393.756,1.029
393.786,1.034
393.816,1.032
393.846,1.025
393.876,1.034
393.906,1.030
393.936,1.030
393.966,1.033
393.996,1.033
394.026,1.029
394.056,1.033
394.086,1.033
394.116,1.031
394.146,1.033
394.176,1.028
394.206,1.035
394.236,1.039
394.266,1.030
394.296,1.030
394.326,1.030
394.356,1.028
394.386,1.033
394.416,1.032
394.446,1.032
394.476,1.031
394.506,1.030
394.536,1.029
394.566,1.030
394.596,1.034
394.626,1.033
394.656,1.025
394.686,1.037
394.716,1.032
394.746,1.032
394.776,1.034
394.806,1.033
394.836,1.030
394.866,1.033
394.896,1.031
394.926,1.034
394.956,1.037
394.986,1.029
395.016,1.033
395.046,1.037
395.076,1.033
395.106,1.033
395.136,1.030
395.166,1.033
395.196,1.031
395.226,1.035
395.256,1.035
395.286,1.033
395.316,1.033
395.346,1.032
395.376,1.033
395.406,1.035
395.436,1.033
395.466,1.027
395.496,1.038
395.526,1.034
395.556,1.032
395.586,1.038
395.616,1.025
395.646,1.034
395.676,1.037
395.706,1.029
395.736,1.030
395.766,1.039
395.796,1.032
395.826,1.041
395.856,1.031
395.886,1.030
395.916,1.032
395.946,1.032
395.976,1.031
396.006,1.035
396.036,1.035
396.066,1.033
396.096,1.031
396.126,1.036
396.156,1.038
396.186,1.025
396.216,1.036
396.246,1.025
396.276,1.031
396.306,1.035
396.336,1.032
396.366,1.031
396.396,1.034
396.426,1.032
396.456,1.031
396.486,1.038
396.516,1.030
396.546,1.031
396.576,1.032
396.606,1.033
396.636,1.032
396.666,1.036
396.696,1.034
396.726,1.036
396.756,1.038
396.786,1.032
396.816,1.034
396.846,1.036
396.876,1.039
396.906,1.029
396.936,1.038
396.966,1.028
396.996,1.034
397.026,1.034
397.056,1.030
397.086,1.031
397.116,1.031
397.146,1.032
397.176,1.034
397.206,1.037
397.236,1.033
397.266,1.036
397.296,1.034
397.326,1.032
397.356,1.030
397.386,1.031
397.416,1.033
397.446,1.033
397.476,1.037
397.506,1.032
397.536,1.029
397.566,1.030
397.596,1.032
397.626,1.033
397.656,1.036
397.686,1.038
397.716,1.032
397.746,1.040
397.776,1.030
397.806,1.033
397.836,1.037
397.866,1.030
397.896,1.032
397.926,1.033
397.956,1.047
397.986,1.042
398.016,1.038
398.046,1.037
398.076,1.041
398.106,1.034
398.136,1.046
398.166,1.038
398.196,1.023
398.226,1.027
398.256,1.026
398.286,1.025
398.316,1.029
398.346,1.029
398.376,1.036
398.406,1.028
398.436,1.031
398.466,1.029
398.496,1.019
398.526,1.019
398.556,1.016
398.586,1.021
398.616,1.024
398.646,1.017
398.676,1.017
398.706,1.013
398.736,1.027
398.766,1.032
398.796,1.036
398.826,1.037
398.856,1.033
398.886,1.027
398.916,1.044
398.946,1.040
398.976,1.025
399.006,1.022
399.036,1.034
399.066,1.040
399.096,1.032
399.126,1.035
399.156,1.036
399.186,1.039
399.216,1.041
399.246,1.039
399.276,1.032
399.306,1.035
399.336,1.029
399.366,1.042
399.396,1.038
399.426,1.038
399.456,1.036
399.486,1.034
399.516,1.032
399.546,1.035
399.576,1.031
399.606,1.023
399.636,1.033
399.666,1.039
399.696,1.038
399.726,1.039
399.756,1.035
399.786,1.032
399.816,1.032
399.846,1.033
399.876,1.035
399.906,1.035
399.936,1.032
399.966,1.031
399.996,1.037
400.026,1.032
400.056,1.038
400.086,1.028
400.116,1.031
400.146,1.032
400.176,1.033
400.206,1.029
400.236,1.033
400.266,1.034
400.296,1.037
400.326,1.036
400.356,1.030
400.386,1.036
400.416,1.040
400.446,1.034
400.476,1.034
400.506,1.034
400.536,1.032
400.566,1.033
400.596,1.032
400.626,1.038
400.656,1.032
400.686,1.037
400.716,1.041
400.746,1.028
400.776,1.043
400.806,1.027
400.836,1.033
400.866,1.036
400.896,1.038
400.926,1.035
400.956,1.034
400.986,1.033
401.016,1.035
401.046,1.039
401.076,1.032
401.106,1.035
401.136,1.036
401.166,1.034
401.196,1.030
401.226,1.031
401.256,1.032
401.286,1.036
401.316,1.035
401.346,1.031
401.376,1.033
401.406,1.039
401.436,1.032
401.466,1.031
401.496,1.034
401.526,1.034
401.556,1.038
401.586,1.026
401.616,1.038
401.646,1.031
401.676,1.036
401.706,1.036
401.736,1.034
401.766,1.029
401.796,1.032
401.826,1.035
401.856,1.029
401.886,1.039
401.916,1.032
401.946,1.035
401.976,1.036
402.006,1.030
402.036,1.036
402.066,1.034
402.096,1.034
402.126,1.036
402.156,1.033
402.186,1.034
402.216,1.032
402.246,1.032
402.276,1.033
402.306,1.032
402.336,1.035
402.366,1.035
402.396,1.038
402.426,1.030
402.456,1.039
402.486,1.034
402.516,1.036
402.546,1.034
402.576,1.034
402.606,1.030
402.636,1.037
402.666,1.030
402.696,1.034
402.726,1.040
402.756,1.028
402.786,1.034
402.816,1.033
402.846,1.028
402.876,1.033
402.906,1.034
402.936,1.031
402.966,1.033
402.996,1.035
403.026,1.038
403.056,1.033
403.086,1.034
403.116,1.033
403.146,1.034
403.176,1.034
403.206,1.028
403.236,1.036
403.266,1.033
403.296,1.034
403.326,1.035
403.356,1.036
403.386,1.030
403.416,1.034
403.446,1.034
403.476,1.033
403.506,1.039
403.536,1.036
403.566,1.034
403.596,1.034
403.626,1.032
403.656,1.033
403.686,1.033
403.716,1.030
403.746,1.034
403.776,1.034
403.806,1.032
403.836,1.033
403.866,1.031
403.896,1.036
403.926,1.037
403.956,1.028
403.986,1.039
404.016,1.031
404.046,1.034
404.076,1.036
404.106,1.034
404.136,1.031
404.166,1.034
404.196,1.034
404.226,1.038
404.256,1.039
404.286,1.030
