df_hash,22ZHK4.BZ66S1
362.709,0.974
362.739,0.995
362.769,1.021
362.799,0.998
362.829,1.002
362.859,0.994
362.889,1.003
362.919,1.002
362.949,0.996
362.979,0.986
363.009,0.994
363.039,0.999
363.069,0.984
363.099,1.004
363.129,0.993
363.159,1.009
363.189,0.999
363.219,0.976
363.249,0.990
363.279,1.007
363.309,1.005
363.339,1.009
363.369,1.014
363.399,1.007
363.429,0.958
363.459,0.991
363.489,1.012
363.519,0.996
363.549,0.995
363.579,0.991
363.609,0.986
363.639,1.012
363.669,0.996
363.699,0.977
363.729,1.096
363.759,1.006
363.789,1.004
363.819,1.003
363.849,1.006
363.879,1.005
363.909,1.011
363.939,1.012
363.969,0.996
363.999,0.991
364.029,1.000
364.059,1.001
364.089,0.985
364.119,0.992
364.149,1.005
364.179,1.003
364.209,1.007
364.239,1.005
364.269,0.999
364.299,1.011
364.329,1.002
364.359,1.004
364.389,1.005
364.419,0.998
364.449,0.991
364.479,1.005
364.509,0.998
364.539,0.988
364.569,1.004
364.599,1.011
364.629,1.025
364.659,1.027
364.689,1.027
364.719,1.011
364.749,1.004
364.779,1.006
364.809,1.000
364.839,0.985
364.869,0.985
364.899,0.992
364.929,1.000
364.959,1.006
364.989,1.004
365.019,1.009
365.049,1.005
365.079,1.007
365.109,1.016
365.139,1.016
365.169,1.001
365.199,1.006
365.229,1.004
365.259,1.001
365.289,0.995
365.319,0.993
365.349,0.996
365.379,1.001
365.409,1.003
365.439,1.001
365.469,1.009
365.499,1.014
365.529,1.004
365.559,1.002
365.589,0.999
365.619,1.001
365.649,1.004
365.679,1.007
365.709,1.004
365.739,0.999
365.769,0.999
365.799,1.003
365.829,1.001
365.859,1.008
365.889,1.002
365.919,1.001
365.949,1.008
365.979,1.010
366.009,1.006
366.039,1.004
366.069,1.009
366.099,1.006
366.129,1.005
366.159,1.002
366.189,1.005
366.219,1.001
366.249,1.003
366.279,0.999
366.309,1.007
366.339,1.005
366.369,1.005
366.399,1.006
366.429,1.006
366.459,1.008
366.489,1.008
366.519,1.006
366.549,1.004
366.579,1.006
366.609,1.005
366.639,1.002
366.669,1.002
366.699,1.005
366.729,1.002
366.759,1.008
366.789,1.004
366.819,1.004
366.849,1.007
366.879,1.002
366.909,1.003
366.939,1.003
366.969,1.005
366.999,1.003
367.029,1.002
367.059,1.000
367.089,1.003
367.119,1.002
367.149,1.011
367.179,1.005
367.209,1.001
367.239,1.005
367.269,1.006
367.299,1.004
367.329,1.002
367.359,1.003
367.389,1.005
367.419,1.015
367.449,1.000
367.479,1.003
367.509,1.003
367.539,1.002
367.569,1.004
367.599,1.006
367.629,1.004
367.659,1.003
367.689,1.008
367.719,1.005
367.749,1.004
367.779,1.001
367.809,1.004
367.839,1.007
367.869,1.001
367.899,1.005
367.929,1.002
367.959,1.003
367.989,1.007
368.019,1.005
368.049,1.003
368.079,1.007
368.109,1.002
368.139,1.002
368.169,1.006
368.199,1.004
368.229,1.005
368.259,1.004
368.289,1.010
368.319,1.009
368.349,1.012
368.379,1.002
368.409,0.978
368.439,0.984
368.469,0.987
368.499,0.994
368.529,1.014
368.559,1.024
368.589,1.035
368.619,1.046
368.649,1.021
368.679,1.007
368.709,0.994
368.739,0.989
368.769,0.991
368.799,0.984
368.829,0.983
368.859,1.000
368.889,1.010
368.919,1.015
368.949,1.016
368.979,1.008
369.009,1.007
369.039,1.001
369.069,0.996
369.099,1.000
369.129,1.001
369.159,1.005
369.189,0.997
369.219,0.994
369.249,0.984
369.279,1.005
369.309,1.006
369.339,1.005
369.369,1.007
369.399,1.019
369.429,1.012
369.459,1.003
369.489,1.004
369.519,1.009
369.549,1.005
369.579,0.997
369.609,1.002
369.639,1.002
369.669,1.002
369.699,0.996
369.729,0.986
369.759,0.998
369.789,1.000
369.819,1.003
369.849,1.006
369.879,1.008
369.909,1.010
369.939,0.999
369.969,1.004
369.999,1.010
370.029,1.007
370.059,1.000
370.089,1.006
370.119,1.009
370.149,1.001
370.179,1.005
370.209,0.996
370.239,1.008
370.269,1.006
370.299,1.001
370.329,0.994
370.359,1.012
370.389,0.995
370.419,0.996
370.449,0.994
370.479,1.009
370.509,1.008
370.539,1.002
370.569,1.001
370.599,1.001
370.629,1.007
370.659,1.012
370.689,0.992
370.719,1.004
370.749,1.015
370.779,1.011
370.809,0.992
370.839,1.003
370.869,1.006
370.899,0.995
370.929,0.999
370.959,0.997
370.989,0.995
371.019,0.997
371.049,1.010
371.079,1.021
371.109,1.026
371.139,1.023
371.169,1.009
371.199,1.006
371.229,1.005
371.259,1.000
371.289,0.997
371.319,0.996
371.349,0.995
371.379,1.004
371.409,1.007
371.439,1.011
371.469,1.010
371.499,1.004
371.529,1.000
371.559,1.000
371.589,1.006
371.619,1.007
371.649,1.001
371.679,0.995
371.709,0.999
371.739,0.990
371.769,0.996
371.799,0.999
371.829,0.999
371.859,0.997
371.889,1.007
371.919,1.010
371.949,1.002
371.979,1.006
372.009,1.009
372.039,1.004
372.069,1.002
372.099,1.007
372.129,1.004
372.159,1.006
372.189,1.003
372.219,1.003
372.249,0.999
372.279,1.004
372.309,1.000
372.339,1.001
372.369,1.001
372.399,1.007
372.429,1.012
372.459,1.005
372.489,1.006
372.519,1.010
372.549,1.014
372.579,1.003
372.609,1.007
372.639,1.007
372.669,1.002
372.699,1.004
372.729,1.002
372.759,1.004
372.789,1.010
372.819,1.004
372.849,1.004
372.879,1.009
372.909,1.002
372.939,1.003
372.969,1.001
372.999,1.007
373.029,1.004
373.059,1.007
373.089,1.004
373.119,1.004
373.149,1.000
373.179,1.007
373.209,1.005
373.239,1.005
373.269,1.002
373.299,1.005
373.329,0.999
373.359,1.005
373.389,1.005
373.419,1.008
373.449,1.001
373.479,1.011
373.509,1.004
373.539,1.002
373.569,1.005
373.599,1.004
373.629,1.010
373.659,1.005
373.689,1.007
373.719,1.006
373.749,1.000
373.779,1.007
373.809,1.007
373.839,1.002
373.869,1.008
373.899,1.007
373.929,1.006
373.959,1.005
373.989,1.005
374.019,1.007
374.049,1.008
374.079,1.006
374.109,1.007
374.139,1.006
374.169,1.004
374.199,1.004
374.229,1.006
374.259,1.003
374.289,1.005
374.319,1.009
374.349,1.005
374.379,1.005
374.409,1.009
374.439,1.011
374.469,1.003
374.499,1.009
374.529,1.007
374.559,1.002
374.589,1.005
374.619,1.006
374.649,1.004
374.679,1.010
374.709,1.000
374.739,1.006
374.769,1.011
374.799,1.007
374.829,1.007
374.859,1.003
374.889,1.004
374.919,1.006
374.949,1.004
374.979,1.003
375.009,1.004
375.039,1.008
375.069,1.012
375.099,1.014
375.129,1.007
375.159,1.008
375.189,1.011
375.219,1.004
375.249,1.001
375.279,1.000
375.309,1.005
375.339,1.016
375.369,1.008
375.399,1.008
375.429,1.008
375.459,1.021
375.489,1.019
375.519,1.005
375.549,0.997
375.579,0.992
375.609,0.989
375.639,0.999
375.669,1.004
375.699,1.006
375.729,1.010
375.759,1.012
375.789,1.014
375.819,1.010
375.849,1.007
375.879,1.001
375.909,0.998
375.939,1.002
375.969,1.011
375.999,1.010
376.029,1.006
376.059,1.005
376.089,1.006
376.119,1.002
376.149,1.004
376.179,1.005
376.209,1.006
376.239,1.012
376.269,1.009
376.299,1.006
376.329,1.006
376.359,1.012
376.389,1.008
376.419,1.003
376.449,1.007
376.479,1.010
376.509,1.006
376.539,1.005
376.569,1.004
376.599,1.005
376.629,1.012
376.659,1.006
376.689,1.008
376.719,1.007
376.749,1.003
376.779,1.006
376.809,1.006
376.839,1.008
376.869,1.005
376.899,1.004
376.929,1.006
376.959,1.004
376.989,1.004
377.019,1.005
377.049,1.005
377.079,1.007
377.109,1.010
377.139,1.008
377.169,1.002
377.199,1.004
377.229,1.003
377.259,1.013
377.289,1.008
377.319,1.004
377.349,1.006
377.379,1.006
377.409,1.005
377.439,1.007
377.469,1.007
377.499,1.007
377.529,0.996
377.559,0.999
377.589,1.006
377.619,1.005
377.649,1.016
377.679,1.019
377.709,1.016
377.739,1.009
377.769,1.002
377.799,1.000
377.829,0.989
377.859,0.999
377.889,1.005
377.919,1.008
377.949,1.013
377.979,1.012
378.009,1.010
378.039,1.006
378.069,1.001
378.099,1.000
378.129,1.006
378.159,1.007
378.189,1.006
378.219,1.000
378.249,1.000
378.279,1.002
378.309,1.002
378.339,1.003
378.369,1.006
378.399,0.998
378.429,1.000
378.459,1.001
378.489,1.005
378.519,1.008
378.549,1.004
378.579,1.008
378.609,1.003
378.639,1.002
378.669,1.000
378.699,1.010
378.729,1.016
378.759,1.001
378.789,0.997
378.819,1.004
378.849,1.002
378.879,1.005
378.909,1.002
378.939,0.998
378.969,1.003
378.999,1.005
379.029,0.998
379.059,1.000
379.089,1.002
379.119,1.003
379.149,1.008
379.179,1.002
379.209,1.005
379.239,1.002
379.269,1.002
379.299,1.000
379.329,1.000
379.359,1.003
379.389,1.001
379.419,1.004
379.449,1.003
379.479,1.006
379.509,1.005
379.539,1.001
379.569,1.005
379.599,1.004
379.629,1.006
379.659,1.002
379.689,1.003
379.719,1.003
379.749,1.007
379.779,1.001
379.809,1.002
379.839,1.006
379.869,1.003
379.899,0.999
379.929,1.006
379.959,1.007
379.989,1.004
380.019,1.000
380.049,1.004
380.079,1.006
380.109,1.004
380.139,1.004
380.169,1.002
380.199,1.004
380.229,1.005
380.259,1.000
380.289,1.004
380.319,1.001
380.349,1.010
380.379,1.005
380.409,1.005
380.439,1.000
380.469,1.000
380.499,0.998
380.529,1.003
380.559,1.005
380.589,1.006
380.619,1.006
380.649,1.003
380.679,1.004
380.709,1.005
380.739,1.000
380.769,1.005
380.799,1.005
380.829,1.004
380.859,1.000
380.889,1.000
380.919,1.005
380.949,1.007
380.979,1.007
381.009,1.001
381.039,1.005
381.069,0.998
381.099,1.002
381.129,1.004
381.159,1.003
381.189,1.003
381.219,1.003
381.249,1.003
381.279,0.996
381.309,1.002
381.339,1.005
381.369,1.008
381.399,1.004
381.429,1.000
381.459,1.000
381.489,1.006
381.519,1.006
381.549,1.000
381.579,1.002
381.609,0.996
381.639,0.997
381.669,1.005
381.699,1.005
381.729,0.998
381.759,1.000
381.789,1.001
381.819,1.005
381.849,1.008
381.879,1.000
381.909,1.002
381.939,1.012
381.969,1.006
381.999,1.000
382.029,1.004
382.059,1.004
382.089,0.997
382.119,1.003
382.149,1.000
382.179,1.006
382.209,1.003
382.239,0.998
382.269,1.004
382.299,1.005
382.329,1.004
382.359,1.004
382.389,1.006
382.419,1.007
382.449,1.004
382.479,1.002
382.509,0.997
382.539,1.006
382.569,1.003
382.599,1.001
382.629,1.000
382.659,1.004
382.689,1.005
382.719,1.008
382.749,1.003
382.779,1.003
382.809,1.004
382.839,0.999
382.869,0.999
382.899,1.003
382.929,1.001
382.959,1.003
382.989,1.003
383.019,1.002
383.049,1.002
383.079,1.006
383.109,1.004
383.139,1.006
383.169,0.996
383.199,1.006
383.229,1.000
383.259,1.001
383.289,1.001
383.319,1.002
383.349,1.006
383.379,1.008
383.409,1.001
383.439,1.004
383.469,1.004
383.499,0.999
383.529,1.002
383.559,1.003
383.589,1.001
383.619,1.006
383.649,1.003
383.679,1.004
383.709,1.001
383.739,1.002
383.769,1.001
383.799,1.003
383.829,1.006
383.859,0.999
383.889,1.003
383.919,1.003
383.949,1.001
383.979,1.000
384.009,1.006
384.039,1.004
384.069,1.007
384.099,1.003
384.129,1.003
384.159,1.000
384.189,0.998
384.219,1.002
384.249,1.004
384.279,1.004
384.309,1.002
384.339,1.004
384.369,1.003
384.399,1.005
384.429,1.005
384.459,1.003
384.489,1.005
384.519,1.004
384.549,1.004
384.579,0.999
384.609,0.999
384.639,0.998
384.669,1.006
384.699,1.007
384.729,1.001
384.759,1.008
384.789,1.000
384.819,1.000
384.849,1.003
384.879,1.006
384.909,1.004
384.939,1.003
384.969,1.007
384.999,1.002
385.029,1.002
385.059,1.004
385.089,1.002
385.119,1.002
385.149,1.009
385.179,1.006
385.209,1.001
385.239,1.000
385.269,1.002
385.299,1.007
385.329,1.007
385.359,0.999
385.389,1.002
385.419,1.002
385.449,1.001
385.479,1.003
385.509,1.004
385.539,0.999
385.569,1.005
385.599,1.006
385.629,1.003
385.659,1.001
385.689,1.006
385.719,1.006
385.749,0.999
385.779,1.007
385.809,1.001
385.839,0.997
385.869,1.001
385.899,1.006
385.929,1.009
385.959,1.012
385.989,1.001
386.019,1.000
386.049,1.001
386.079,0.999
386.109,1.002
386.139,1.008
386.169,1.004
386.199,1.005
386.229,1.007
386.259,1.004
386.289,1.001
386.319,1.007
386.349,1.008
386.379,1.005
386.409,1.002
386.439,1.007
386.469,1.001
386.499,1.000
386.529,1.004
386.559,1.000
386.589,1.000
386.619,1.008
386.649,1.006
386.679,1.004
386.709,1.004
386.739,1.000
386.769,1.007
386.799,1.003
386.829,1.004
386.859,1.002
386.889,1.004
386.919,1.006
386.949,1.003
386.979,1.001
387.009,1.004
387.039,0.996
387.069,1.008
387.099,1.004
387.129,1.001
387.159,1.002
387.189,1.002
387.219,1.002
387.249,1.005
387.279,1.003
387.309,1.002
387.339,1.009
387.369,1.005
387.399,1.004
387.429,1.000
387.459,1.004
387.489,1.003
387.519,1.006
387.549,1.005
387.579,1.004
387.609,1.006
387.639,1.007
387.669,1.006
387.699,1.000
387.729,1.010
387.759,1.003
387.789,1.000
387.819,1.003
387.849,1.000
387.879,0.999
387.909,1.009
387.939,1.002
387.969,1.007
387.999,1.010
388.029,1.003
388.059,1.005
388.089,1.003
388.119,0.998
388.149,1.004
388.179,1.007
388.209,1.001
388.239,0.997
388.269,1.003
388.299,1.002
388.329,1.004
388.359,1.001
388.389,1.007
388.419,1.005
388.449,1.001
388.479,1.000
388.509,1.001
388.539,1.007
388.569,1.004
388.599,1.001
388.629,1.002
388.659,1.000
388.689,1.000
388.719,0.998
388.749,1.006
388.779,1.004
388.809,1.003
388.839,1.005
388.869,1.005
388.899,1.002
388.929,1.000
388.959,1.006
388.989,1.005
389.019,1.001
389.049,1.003
389.079,1.000
389.109,0.999
389.139,0.998
389.169,1.001
389.199,0.999
389.229,1.004
389.259,1.000
389.289,0.999
389.319,1.003
389.349,1.002
389.379,1.000
389.409,1.004
389.439,1.001
389.469,1.000
389.499,1.000
389.529,1.005
389.559,1.004
389.589,1.004
389.619,1.003
389.649,0.999
389.679,1.007
389.709,1.003
389.739,0.997
389.769,1.002
389.799,1.006
389.829,1.008
389.859,1.007
389.889,1.005
389.919,1.002
389.949,1.004
389.979,1.000
390.009,1.002
390.039,1.005
390.069,1.002
390.099,1.002
390.129,1.001
390.159,1.002
390.189,1.000
390.219,1.002
390.249,1.001
390.279,0.998
390.309,0.997
390.339,1.000
390.369,0.999
390.399,1.004
390.429,1.004
390.459,1.005
390.489,1.001
390.519,1.001
390.549,1.006
390.579,1.005
390.609,1.000
390.639,1.004
390.669,0.998
390.699,1.001
390.729,0.999
390.759,0.997
390.789,0.997
390.819,1.004
390.849,1.008
390.879,1.003
390.909,1.007
390.939,1.002
390.969,0.997
390.999,1.000
391.029,1.004
391.059,1.000
391.089,0.996
391.119,1.003
391.149,1.004
391.179,1.000
391.209,0.999
391.239,1.002
391.269,1.001
391.299,1.001
391.329,1.003
391.359,1.000
391.389,0.998
391.419,1.005
391.449,1.001
391.479,1.000
391.509,1.002
391.539,1.002
391.569,1.000
391.599,1.002
391.629,1.005
391.659,1.001
391.689,1.000
391.719,1.004
391.749,1.002
391.779,1.003
391.809,1.000
391.839,0.998
391.869,1.002
391.899,1.004
391.929,1.002
391.959,1.001
391.989,1.002
392.019,1.004
392.049,1.007
392.079,0.996
392.109,1.006
392.139,1.002
392.169,0.999
392.199,1.001
392.229,1.003
392.259,1.005
392.289,1.006
392.319,1.005
392.349,1.002
392.379,1.001
392.409,0.999
392.439,1.002
392.469,1.004
392.499,1.004
392.529,1.003
392.559,1.006
392.589,1.006
392.619,1.005
392.649,1.004
392.679,1.000
392.709,1.005
392.739,1.004
392.769,1.001
392.799,1.003
392.829,1.003
392.859,1.000
392.889,1.003
392.919,1.002
392.949,1.008
392.979,1.000
393.009,0.999
393.039,1.001
393.069,1.002
393.099,1.000
393.129,1.001
393.159,1.004
393.189,1.005
393.219,1.001
393.249,1.000
393.279,1.003
393.309,1.000
393.339,1.003
393.369,0.998
393.399,0.996
393.429,1.003
393.459,0.999
393.489,1.005
393.519,1.002
393.549,1.006
393.579,1.005
393.609,1.001
393.639,0.999
393.669,1.004
393.699,1.001
393.729,1.001
393.759,1.004
393.789,1.004
393.819,1.004
393.849,1.006
393.879,1.005
393.909,0.995
393.939,1.005
393.969,1.003
393.999,0.993
394.029,1.000
394.059,1.003
394.089,1.000
394.119,1.003
394.149,1.005
394.179,1.004
394.209,1.000
394.239,0.997
394.269,0.999
394.299,1.002
394.329,1.001
394.359,1.004
394.389,1.001
394.419,1.001
394.449,0.999
394.479,1.001
394.509,1.007
394.539,0.999
394.569,1.005
394.599,1.003
394.629,0.998
394.659,1.002
394.689,1.003
394.719,1.002
394.749,1.002
394.779,1.003
394.809,1.001
394.839,1.001
394.869,1.002
394.899,1.001
394.929,1.005
394.959,1.008
394.989,1.000
395.019,1.001
395.049,1.000
395.079,0.999
395.109,1.005
395.139,1.000
395.169,1.005
395.199,1.005
395.229,1.005
395.259,1.002
395.289,1.005
395.319,1.002
395.349,1.004
395.379,1.003
395.409,1.002
395.439,1.005
395.469,0.999
395.499,1.001
395.529,0.999
395.559,1.007
395.589,1.006
395.619,1.003
395.649,1.002
395.679,1.006
395.709,1.001
395.739,1.003
395.769,1.002
395.799,1.005
395.829,1.005
395.859,0.998
395.889,1.003
395.919,1.005
395.949,1.005
395.979,1.003
396.009,1.001
396.039,1.006
396.069,1.001
396.099,1.001
396.129,1.000
396.159,1.005
396.189,1.003
396.219,1.005
396.249,1.006
396.279,1.003
396.309,1.008
396.339,1.003
396.369,1.001
396.399,1.005
396.429,1.002
396.459,1.001
396.489,1.002
396.519,1.004
396.549,1.005
396.579,1.002
396.609,1.003
396.639,1.002
396.669,0.999
396.699,0.999
396.729,1.009
396.759,1.006
396.789,1.004
396.819,1.006
396.849,1.000
396.879,1.009
396.909,1.000
396.939,1.003
396.969,1.002
396.999,0.996
397.029,0.998
397.059,1.004
397.089,0.998
397.119,0.993
397.149,0.992
397.179,0.986
397.209,0.991
397.239,0.992
397.269,0.990
397.299,0.999
397.329,1.007
397.359,1.009
397.389,1.001
397.419,1.010
397.449,1.012
397.479,0.999
397.509,0.995
397.539,0.998
397.569,0.999
397.599,0.989
397.629,0.993
397.659,0.978
397.689,0.996
397.719,0.995
397.749,1.016
397.779,1.014
397.809,0.987
397.839,1.001
397.869,1.005
397.899,1.016
397.929,1.021
397.959,1.052
397.989,0.996
398.019,0.987
398.049,0.997
398.079,0.991
398.109,1.005
398.139,1.008
398.169,1.007
398.199,1.004
398.229,0.998
398.259,0.998
398.289,1.000
398.319,1.021
398.349,1.016
398.379,0.989
398.409,1.000
398.439,0.995
398.469,1.003
398.499,1.000
398.529,0.990
398.559,0.981
398.589,0.987
398.619,1.000
398.649,0.997
398.679,1.011
398.709,1.003
398.739,1.009
398.769,1.005
398.799,1.001
398.829,1.004
398.859,1.021
398.889,1.013
398.919,0.999
398.949,1.009
398.979,0.979
399.009,1.000
399.039,1.009
399.069,0.995
399.099,1.008
399.129,1.019
399.159,0.986
399.189,0.993
399.219,0.990
399.249,0.964
399.279,0.952
399.309,0.972
399.339,0.991
399.369,1.008
399.399,1.028
399.429,1.026
399.459,1.038
399.489,1.037
399.519,1.033
399.549,1.006
399.579,0.999
399.609,0.996
399.639,0.991
399.669,0.988
399.699,0.989
399.729,0.990
399.759,0.999
399.789,0.994
399.819,0.987
399.849,0.992
399.879,0.988
399.909,0.987
399.939,0.992
399.969,0.998
399.999,0.987
400.029,0.990
400.059,0.994
400.089,0.989
400.119,0.991
400.149,0.995
400.179,0.998
400.209,0.998
400.239,0.999
400.269,0.990
400.299,0.988
400.329,0.993
400.359,0.993
400.389,0.998
400.419,0.993
400.449,0.993
400.479,1.000
400.509,0.995
400.539,0.990
400.569,0.991
400.599,0.996
400.629,1.000
400.659,0.998
400.689,0.993
400.719,0.992
400.749,0.993
400.779,0.989
400.809,0.986
400.839,0.988
400.869,0.997
400.899,1.005
400.929,1.001
400.959,0.996
400.989,0.994
401.019,0.996
401.049,0.997
401.079,0.991
401.109,0.986
401.139,0.983
401.169,0.992
401.199,0.999
401.229,1.001
401.259,0.998
401.289,0.992
401.319,0.987
401.349,0.987
401.379,1.001
401.409,1.000
401.439,0.994
401.469,0.991
401.499,0.992
401.529,0.989
401.559,0.994
401.589,0.996
401.619,0.995
401.649,0.993
401.679,0.999
401.709,0.998
401.739,0.998
401.769,0.994
401.799,0.988
401.829,0.994
401.859,0.998
401.889,0.992
401.919,0.993
401.949,0.996
401.979,0.992
402.009,0.995
402.039,0.997
402.069,0.992
402.099,0.993
402.129,0.994
402.159,0.996
402.189,0.993
402.219,0.995
402.249,0.996
402.279,0.995
402.309,0.995
402.339,0.990
402.369,0.997
402.399,0.998
402.429,1.000
402.459,0.993
402.489,0.995
402.519,0.994
402.549,0.992
402.579,0.991
402.609,0.992
402.639,0.997
402.669,0.990
402.699,0.991
402.729,0.998
402.759,0.997
402.789,0.995
402.819,0.990
402.849,0.996
402.879,0.994
402.909,0.997
402.939,1.000
402.969,0.992
402.999,0.989
403.029,0.989
403.059,0.996
403.089,0.995
403.119,0.999
403.149,0.997
403.179,0.993
403.209,0.994
403.239,0.997
403.269,0.993
403.299,0.997
403.329,1.001
403.359,0.998
403.389,0.995
403.419,0.994
403.449,0.994
403.479,0.999
403.509,0.999
403.539,0.997
403.569,0.995
403.599,0.992
403.629,0.994
403.659,0.995
403.689,0.999
403.719,0.999
403.749,0.994
403.779,0.998
403.809,0.994
403.839,0.994
403.869,0.994
403.899,0.997
403.929,0.998
403.959,0.999
403.989,0.996
404.019,0.996
404.049,0.993
404.079,0.994
404.109,0.994
404.139,0.994
404.169,0.995
404.199,0.998
404.229,0.998
404.259,0.997
404.289,0.992
404.319,0.998
404.349,0.997
404.379,0.998
404.409,0.997
404.439,0.993
404.469,0.992
404.499,0.996
404.529,0.995
404.559,0.996
404.589,0.994
404.619,0.997
404.649,1.000
404.679,0.995
404.709,0.991
404.739,0.998
404.769,0.996
404.799,0.997
404.829,0.998
404.859,0.995
404.889,0.997
404.919,0.996
404.949,0.997
404.979,1.001
405.009,0.996
405.039,1.001
405.069,0.995
405.099,0.995
405.129,0.998
405.159,0.993
405.189,1.002
405.219,1.000
405.249,1.000
405.279,0.992
405.309,0.999
405.339,1.005
405.369,0.999
405.399,1.004
405.429,1.001
405.459,1.002
405.489,0.997
405.519,0.996
405.549,0.996
405.579,1.001
405.609,1.005
405.639,1.000
405.669,0.999
405.699,0.997
405.729,0.995
405.759,0.997
405.789,0.998
405.819,1.004
405.849,1.000
405.879,1.000
405.909,1.003
405.939,1.002
405.969,0.998
405.999,1.000
406.029,1.007
406.059,1.004
406.089,0.998
406.119,0.998
406.149,1.000
406.179,1.000
406.209,1.006
406.239,0.998
406.269,0.995
406.299,0.996
406.329,0.997
406.359,1.001
406.389,1.004
406.419,1.006
406.449,1.000
406.479,1.012
406.509,1.009
406.539,1.002
406.569,0.999
406.599,0.996
406.629,0.996
406.659,0.999
406.689,1.001
406.719,0.999
406.749,1.006
406.779,1.002
406.809,1.000
406.839,1.004
406.869,0.999
406.899,0.994
406.929,0.998
406.959,1.009
406.989,1.005
407.019,1.002
407.049,1.003
407.079,1.007
407.109,1.005
407.139,1.000
407.169,1.002
407.199,1.003
407.229,1.002
407.259,1.000
407.289,0.998
407.319,0.999
407.349,1.002
407.379,1.009
407.409,1.001
407.439,1.004
407.469,0.998
407.499,1.003
407.529,1.002
407.559,1.002
407.589,1.000
407.619,0.998
407.649,1.001
407.679,1.003
407.709,1.000
407.739,1.000
407.769,1.006
407.799,1.002
407.829,0.998
407.859,1.000
407.889,1.004
407.919,1.007
407.949,0.997
407.979,1.006
408.009,1.000
408.039,0.999
408.069,1.000
408.099,1.005
408.129,1.004
408.159,0.999
408.189,1.003
408.219,1.001
408.249,1.000
408.279,0.995
408.309,0.994
408.339,0.986
408.369,0.989
408.399,0.997
408.429,0.987
408.459,0.996
408.489,1.004
408.519,1.001
408.549,0.998
408.579,1.004
408.609,1.009
408.639,1.012
408.669,1.008
408.699,1.005
408.729,1.007
408.759,1.008
408.789,1.005
408.819,1.001
408.849,1.002
408.879,0.999
408.909,0.997
408.939,0.992
408.969,0.992
408.999,0.996
409.029,0.980
409.059,0.981
409.089,0.995
409.119,1.001
409.149,0.992
409.179,1.002
409.209,1.001
409.239,1.000
409.269,1.000
409.299,1.001
409.329,1.000
409.359,0.993
409.389,0.994
409.419,0.994
409.449,0.998
409.479,0.999
409.509,0.999
409.539,1.000
409.569,1.004
409.599,0.995
409.629,0.998
409.659,0.999
409.689,0.994
409.719,0.998
409.749,0.998
409.779,0.997
409.809,0.994
409.839,1.000
409.869,1.000
409.899,0.997
409.929,0.991
409.959,0.997
409.989,0.998
410.019,0.997
410.049,0.999
410.079,0.998
410.109,0.999
410.139,0.997
410.169,0.996
410.199,0.992
410.229,0.997
410.259,1.000
410.289,1.000
410.319,1.002
410.349,1.002
410.379,0.992
410.409,0.995
410.439,0.999
410.469,0.997
410.499,0.998
410.529,1.001
410.559,0.998
410.589,0.997
410.619,1.000
410.649,0.998
410.679,0.996
410.709,0.997
410.739,0.999
410.769,0.994
410.799,0.999
410.829,1.001
410.859,0.997
410.889,0.996
410.919,0.993
410.949,1.000
410.979,1.004
411.009,0.993
411.039,0.996
411.069,0.995
411.099,1.000
411.129,0.992
411.159,0.991
411.189,0.994
411.219,0.993
411.249,0.992
411.279,0.991
411.309,0.996
411.339,0.999
411.369,0.992
411.399,0.994
411.429,0.991
411.459,0.988
411.489,0.990
411.519,0.994
411.549,0.993
411.579,0.993
411.609,0.992
411.639,0.998
411.669,0.995
411.699,0.993
411.729,0.995
411.759,1.000
411.789,0.997
411.819,0.992
411.849,0.992
411.879,0.996
411.909,0.993
411.939,0.993
411.969,0.992
411.999,0.989
412.029,0.998
412.059,0.993
412.089,0.995
412.119,0.997
412.149,0.995
412.179,0.995
412.209,0.996
412.239,0.985
412.269,0.994
412.299,0.988
412.329,0.993
412.359,0.994
412.389,0.993
412.419,0.989
412.449,0.996
412.479,0.997
412.509,0.996
412.539,0.996
412.569,0.995
412.599,0.995
412.629,0.997
412.659,0.995
412.689,0.997
412.719,0.996
412.749,0.989
412.779,0.980
412.809,0.983
412.839,1.000
412.869,0.992
412.899,0.990
412.929,0.986
412.959,0.995
412.989,0.995
413.019,0.995
413.049,0.999
413.079,1.009
413.109,1.000
413.139,1.006
413.169,0.994
413.199,0.988
413.229,0.990
413.259,0.994
413.289,0.993
413.319,0.997
413.349,1.000
413.379,1.000
413.409,0.993
413.439,0.997
413.469,0.997
413.499,1.000
413.529,0.996
413.559,0.989
413.589,1.004
413.619,1.003
413.649,0.998
413.679,1.001
413.709,0.999
413.739,0.998
413.769,0.994
413.799,0.998
413.829,1.000
413.859,1.003
413.889,1.001
413.919,1.012
413.949,1.014
413.979,1.002
414.009,0.991
414.039,0.995
414.069,0.990
414.099,0.993
414.129,0.997
414.159,1.006
414.189,0.993
414.219,0.993
414.249,0.994
414.279,0.993
414.309,0.987
414.339,0.989
414.369,0.998
414.399,0.993
414.429,0.991
414.459,0.985
414.489,0.987
414.519,0.994
414.549,0.990
414.579,0.993
414.609,0.993
414.639,0.998
414.669,1.004
414.699,1.001
414.729,0.995
414.759,0.996
414.789,0.989
414.819,0.966
414.849,0.960
414.879,0.984
414.909,0.995
414.939,1.003
414.969,0.998
414.999,1.006
415.029,1.000
415.059,1.001
415.089,0.998
