df_hash,22ZHK4.CSFR2S
289.823,0.988
289.853,0.966
289.883,1.001
289.913,0.992
289.943,0.984
289.973,1.065
290.003,1.076
290.033,1.035
290.063,1.011
290.093,0.984
290.123,0.939
290.153,0.878
290.183,0.945
290.213,1.025
290.243,1.022
290.273,1.024
290.303,1.035
290.333,1.054
290.363,1.025
290.393,1.004
290.423,0.950
290.453,0.953
290.483,0.947
290.513,1.031
290.543,1.043
290.573,1.041
290.603,1.011
290.633,1.002
290.663,0.992
290.693,1.001
290.723,0.993
290.753,0.993
290.783,1.004
290.813,0.999
290.843,1.012
290.873,1.024
290.903,1.017
290.933,1.001
290.963,1.023
290.993,1.037
291.023,1.031
291.053,1.015
291.083,1.001
291.113,1.000
291.143,1.011
291.173,1.023
291.203,1.027
291.233,1.011
291.263,1.005
291.293,1.027
291.323,1.021
291.353,1.031
291.383,1.028
291.413,1.032
291.443,1.013
291.473,1.029
291.503,1.028
291.533,1.014
291.563,1.021
291.593,1.016
291.623,1.028
291.653,1.007
291.683,1.025
291.713,1.027
291.743,1.025
291.773,1.007
291.803,1.028
291.833,1.030
291.863,1.017
291.893,1.001
291.923,1.011
291.953,1.022
291.983,1.015
292.013,1.021
292.043,1.032
292.073,1.025
292.103,1.018
292.133,1.015
292.163,1.018
292.193,1.020
292.223,1.018
292.253,1.002
292.283,1.019
292.313,1.021
292.343,1.034
292.373,1.027
292.403,1.016
292.433,1.037
292.463,1.027
292.493,1.024
292.523,1.004
292.553,1.003
292.583,1.032
292.613,1.026
292.643,1.022
292.673,1.025
292.703,1.015
292.733,1.016
292.763,1.022
292.793,1.021
292.823,1.031
292.853,1.028
292.883,1.018
292.913,1.021
292.943,1.017
292.973,1.007
293.003,1.009
293.033,1.023
293.063,1.023
293.093,1.016
293.123,1.010
293.153,1.040
293.183,1.025
293.213,1.027
293.243,1.005
293.273,1.025
293.303,1.014
293.333,1.008
293.363,1.013
293.393,1.020
293.423,1.014
293.453,1.019
293.483,1.017
293.513,1.021
293.543,1.043
293.573,1.014
293.603,1.030
293.633,1.016
293.663,1.027
293.693,1.052
293.723,1.032
293.753,1.019
293.783,1.025
293.813,1.034
293.843,1.003
293.873,1.023
293.903,0.999
293.933,1.024
293.963,1.023
293.993,1.016
294.023,1.028
294.053,1.020
294.083,1.022
294.113,1.016
294.143,1.020
294.173,1.030
294.203,1.026
294.233,1.021
294.263,1.021
294.293,1.004
294.323,1.022
294.353,1.023
294.383,1.005
294.413,1.029
294.443,1.016
294.473,1.023
294.503,1.044
294.533,1.020
294.563,1.014
294.593,1.009
294.623,1.037
294.653,1.022
294.683,0.998
294.713,1.021
294.743,1.031
294.773,1.020
294.803,1.030
294.833,1.020
294.863,1.019
294.893,1.041
294.923,1.026
294.953,1.026
294.983,1.014
295.013,1.021
295.043,1.016
295.073,1.013
295.103,1.022
295.133,1.025
295.163,1.035
295.193,1.023
295.223,1.023
295.253,1.020
295.283,1.020
295.313,1.032
295.343,1.021
295.373,1.026
295.403,1.027
295.433,1.016
295.463,1.019
295.493,1.022
295.523,1.029
295.553,1.026
295.583,1.033
295.613,1.024
295.643,1.033
295.673,1.036
295.703,1.032
295.733,1.028
295.763,1.023
295.793,1.023
295.823,1.023
295.853,1.024
295.883,1.030
295.913,1.032
295.943,1.017
295.973,1.011
296.003,1.020
296.033,1.021
296.063,1.025
296.093,1.025
296.123,1.034
296.153,1.035
296.183,1.046
296.213,1.025
296.243,1.024
296.273,1.026
296.303,1.027
296.333,1.046
296.363,1.036
296.393,1.002
296.423,1.013
296.453,0.998
296.483,1.008
296.513,0.949
296.543,1.023
296.573,1.026
296.603,0.960
296.633,0.960
296.663,0.894
296.693,0.936
296.723,0.968
296.753,0.938
296.783,0.952
296.813,0.947
296.843,0.975
296.873,1.014
296.903,1.019
296.933,0.992
296.963,1.011
296.993,1.035
297.023,0.959
297.053,0.882
297.083,0.894
297.113,0.926
297.143,0.960
297.173,0.945
297.203,0.968
297.233,0.961
297.263,0.953
297.293,0.940
297.323,0.964
297.353,0.954
297.383,0.943
297.413,0.950
297.443,0.974
297.473,0.971
297.503,0.922
297.533,0.931
297.563,0.973
297.593,0.967
297.623,0.936
297.653,0.934
297.683,0.966
297.713,0.964
297.743,0.950
297.773,0.944
297.803,0.974
297.833,0.953
297.863,0.947
297.893,0.961
297.923,0.964
297.953,0.969
297.983,0.996
298.013,1.004
298.043,1.018
298.073,0.998
298.103,0.950
298.133,0.967
298.163,0.978
298.193,0.951
298.223,0.850
298.253,0.940
298.283,0.948
298.313,0.914
298.343,1.000
298.373,1.034
298.403,1.000
298.433,0.998
298.463,1.013
298.493,0.993
298.523,0.973
298.553,0.980
298.583,0.984
298.613,0.983
298.643,0.977
298.673,0.988
298.703,0.991
298.733,0.991
298.763,0.989
298.793,0.988
298.823,0.985
298.853,0.985
298.883,0.985
298.913,0.983
298.943,0.984
298.973,0.993
299.003,0.994
299.033,1.005
299.063,0.981
299.093,1.002
299.123,0.998
299.153,1.000
299.183,0.977
299.213,0.953
299.243,0.961
299.273,1.011
299.303,1.030
299.333,1.023
299.363,0.998
299.393,0.981
299.423,0.978
299.453,0.986
299.483,0.988
299.513,0.988
299.543,0.994
299.573,1.013
299.603,0.980
299.633,1.020
299.663,0.985
299.693,1.002
299.723,0.993
299.753,0.990
299.783,0.980
299.813,1.001
299.843,1.000
299.873,0.967
299.903,0.991
299.933,1.003
299.963,0.984
299.993,1.000
300.023,0.991
300.053,0.995
300.083,0.997
300.113,0.995
300.143,0.991
300.173,0.992
300.203,0.998
300.233,0.996
300.263,1.023
300.293,0.997
300.323,0.987
300.353,1.012
300.383,0.995
300.413,0.981
300.443,1.000
300.473,0.998
300.503,0.985
300.533,0.988
300.563,0.997
300.593,0.985
300.623,0.980
300.653,0.986
300.683,0.995
300.713,0.990
300.743,1.002
300.773,0.992
300.803,1.002
300.833,1.000
300.863,0.984
300.893,0.997
300.923,0.993
300.953,0.952
300.983,0.954
301.013,0.978
301.043,0.979
301.073,1.001
301.103,1.015
301.133,1.006
301.163,0.980
301.193,1.022
301.223,1.034
301.253,1.011
301.283,1.000
301.313,1.000
301.343,1.005
301.373,0.980
301.403,0.976
301.433,0.996
301.463,1.000
301.493,0.985
301.523,0.997
301.553,0.998
301.583,0.994
301.613,0.970
301.643,0.967
301.673,0.985
301.703,0.986
301.733,0.983
301.763,0.980
301.793,0.992
301.823,0.994
301.853,0.995
301.883,0.993
301.913,0.983
301.943,0.911
301.973,0.998
302.003,0.987
302.033,1.010
302.063,1.005
302.093,1.004
302.123,0.983
302.153,0.997
302.183,0.993
302.213,0.981
302.243,0.979
302.273,0.991
302.303,0.995
302.333,1.003
302.363,0.986
302.393,0.988
302.423,0.990
302.453,0.998
302.483,0.984
302.513,0.999
302.543,0.998
302.573,0.998
302.603,0.998
302.633,0.993
302.663,0.992
302.693,0.993
302.723,0.992
302.753,1.008
302.783,0.985
302.813,0.997
302.843,0.995
302.873,0.992
302.903,1.005
302.933,0.988
302.963,0.993
302.993,1.002
303.023,0.985
303.053,0.985
303.083,0.992
303.113,0.986
303.143,1.001
303.173,0.993
303.203,1.005
303.233,1.010
303.263,1.001
303.293,0.992
303.323,0.993
303.353,0.991
303.383,0.990
303.413,1.002
303.443,0.999
303.473,0.992
303.503,1.017
303.533,1.014
303.563,1.000
303.593,0.983
303.623,0.968
303.653,0.972
303.683,0.986
303.713,0.994
303.743,0.996
303.773,0.997
303.803,0.997
303.833,0.995
303.863,0.992
303.893,0.974
303.923,0.997
303.953,0.995
303.983,0.979
304.013,0.995
304.043,1.005
304.073,1.000
304.103,0.998
304.133,1.003
304.163,0.996
304.193,0.993
304.223,1.005
304.253,1.005
304.283,1.004
304.313,1.004
304.343,0.997
304.373,1.015
304.403,0.993
304.433,1.008
304.463,1.010
304.493,1.008
304.523,1.000
304.553,1.000
304.583,0.998
304.613,1.000
304.643,0.995
304.673,0.997
304.703,0.980
304.733,1.027
304.763,0.977
304.793,1.001
304.823,0.984
304.853,1.002
304.883,0.992
304.913,0.990
304.943,1.004
304.973,1.000
305.003,0.986
305.033,0.997
305.063,1.000
305.093,0.999
305.123,0.995
305.153,1.001
305.183,1.009
305.213,1.000
305.243,0.994
305.273,1.005
305.303,1.007
305.333,1.010
305.363,1.002
305.393,1.000
305.423,1.002
305.453,1.009
305.483,1.000
305.513,1.002
305.543,1.009
305.573,1.009
305.603,0.992
305.633,1.008
305.663,0.998
305.693,1.002
305.723,1.003
305.753,0.998
305.783,0.993
305.813,0.994
305.843,1.010
305.873,1.011
305.903,1.011
305.933,1.024
305.963,0.989
305.993,0.953
306.023,1.033
306.053,0.977
306.083,0.994
306.113,0.973
306.143,1.021
306.173,1.049
306.203,1.000
306.233,1.018
306.263,1.015
306.293,1.024
306.323,0.985
306.353,0.978
306.383,0.979
306.413,1.000
306.443,1.000
306.473,1.010
306.503,1.012
306.533,1.011
306.563,1.008
306.593,1.004
306.623,0.995
306.653,0.987
306.683,1.014
306.713,1.003
306.743,0.994
306.773,0.995
306.803,1.008
306.833,1.007
306.863,1.010
306.893,1.003
306.923,1.004
306.953,0.996
306.983,1.002
307.013,1.005
307.043,1.005
307.073,1.004
307.103,1.001
307.133,1.004
307.163,1.010
307.193,1.001
307.223,1.003
307.253,1.007
307.283,1.006
307.313,1.007
307.343,1.007
307.373,1.001
307.403,1.007
307.433,1.010
307.463,0.995
307.493,1.001
307.523,1.004
307.553,0.999
307.583,1.009
307.613,1.007
307.643,0.998
307.673,1.004
307.703,1.005
307.733,1.002
307.763,1.006
307.793,1.008
307.823,1.008
307.853,1.001
307.883,1.002
307.913,1.010
307.943,0.998
307.973,0.998
308.003,1.006
308.033,1.011
308.063,1.006
308.093,0.998
308.123,1.011
308.153,0.999
308.183,1.010
308.213,1.004
308.243,1.004
308.273,1.005
308.303,0.996
308.333,1.002
308.363,1.008
308.393,1.013
308.423,1.014
308.453,1.010
308.483,1.013
308.513,0.996
308.543,1.004
308.573,1.005
308.603,1.005
308.633,1.003
308.663,1.013
308.693,1.000
308.723,1.006
308.753,1.002
308.783,1.005
308.813,1.005
308.843,1.010
308.873,1.007
308.903,1.008
308.933,1.004
308.963,1.005
308.993,1.001
309.023,1.000
309.053,1.003
309.083,1.007
309.113,1.010
309.143,1.005
309.173,1.008
309.203,1.005
309.233,1.006
309.263,1.005
309.293,1.002
309.323,1.003
309.353,1.000
309.383,1.001
309.413,1.006
309.443,1.005
309.473,1.008
309.503,1.002
309.533,1.005
309.563,1.011
309.593,1.006
309.623,1.006
309.653,1.005
309.683,1.003
309.713,1.004
309.743,0.998
309.773,1.004
309.803,1.003
309.833,0.997
309.863,1.005
309.893,1.010
309.923,1.001
309.953,1.002
309.983,1.004
310.013,1.008
310.043,1.004
310.073,1.005
310.103,1.003
310.133,1.008
310.163,1.001
310.193,1.000
310.223,1.002
310.253,1.005
310.283,0.996
310.313,1.013
310.343,1.010
310.373,0.979
310.403,0.994
310.433,0.990
310.463,1.015
310.493,0.998
310.523,1.005
310.553,1.003
310.583,1.010
310.613,1.010
310.643,1.009
310.673,0.997
310.703,0.998
310.733,1.000
310.763,1.001
310.793,1.015
310.823,1.006
310.853,1.001
310.883,1.002
310.913,1.006
310.943,1.007
310.973,0.995
311.003,1.002
311.033,1.010
311.063,0.994
311.093,0.999
311.123,1.008
311.153,1.005
311.183,1.000
311.213,1.027
311.243,1.007
311.273,0.991
311.303,1.034
311.333,1.007
311.363,1.006
311.393,1.004
311.423,1.008
311.453,1.003
311.483,1.005
311.513,1.013
311.543,1.000
311.573,1.001
311.603,1.005
311.633,1.006
311.663,1.009
311.693,1.013
311.723,1.007
311.753,0.997
311.783,1.005
311.813,1.007
311.843,1.001
311.873,1.013
311.903,0.993
311.933,0.999
311.963,1.015
311.993,1.017
312.023,1.020
312.053,0.995
312.083,1.005
312.113,1.005
312.143,1.011
312.173,1.002
312.203,1.013
312.233,1.014
312.263,0.992
312.293,0.994
312.323,1.055
312.353,0.984
312.383,1.023
312.413,1.033
312.443,1.014
312.473,1.004
312.503,1.027
312.533,1.000
312.563,0.981
312.593,1.016
312.623,0.977
312.653,0.999
312.683,1.036
312.713,1.031
312.743,1.012
312.773,0.990
312.803,0.995
312.833,1.010
312.863,1.002
312.893,1.006
312.923,1.011
312.953,1.011
312.983,1.008
313.013,1.021
313.043,1.021
313.073,1.011
313.103,1.000
313.133,1.003
313.163,0.995
313.193,1.011
313.223,1.014
313.253,1.015
313.283,1.003
313.313,1.009
313.343,1.002
313.373,1.006
313.403,1.021
313.433,1.005
313.463,1.005
313.493,1.003
313.523,1.012
313.553,1.028
313.583,1.024
313.613,1.002
313.643,1.005
313.673,1.010
313.703,1.020
313.733,1.006
313.763,1.002
313.793,1.006
313.823,1.006
313.853,1.011
313.883,1.013
313.913,1.011
313.943,1.016
313.973,1.010
314.003,1.005
314.033,1.008
314.063,1.007
314.093,1.004
314.123,1.012
314.153,1.007
314.183,1.010
314.213,1.008
314.243,1.007
314.273,1.004
314.303,1.008
314.333,1.019
314.363,1.013
314.393,1.003
314.423,1.011
314.453,1.015
314.483,1.000
314.513,0.996
314.543,1.004
314.573,1.001
314.603,1.002
314.633,1.018
314.663,1.011
314.693,0.991
314.723,0.996
314.753,0.997
314.783,1.002
314.813,1.003
314.843,1.006
314.873,0.992
314.903,1.013
314.933,1.016
314.963,1.002
314.993,0.996
315.023,1.008
315.053,1.012
315.083,1.005
315.113,1.002
315.143,1.000
315.173,1.003
315.203,0.998
315.233,1.019
315.263,1.008
315.293,1.001
315.323,1.013
315.353,1.004
315.383,1.008
315.413,0.997
315.443,1.008
315.473,1.007
315.503,1.001
315.533,1.006
315.563,1.005
315.593,1.002
315.623,1.005
315.653,1.002
315.683,1.012
315.713,1.007
315.743,0.999
315.773,1.004
315.803,1.006
315.833,1.007
315.863,1.003
315.893,1.009
315.923,1.005
315.953,1.008
315.983,1.006
316.013,1.010
316.043,0.998
316.073,1.015
316.103,1.016
316.133,0.990
316.163,0.999
316.193,1.005
316.223,1.009
316.253,1.008
316.283,1.000
316.313,1.004
316.343,1.006
316.373,1.010
316.403,1.025
316.433,1.001
316.463,1.007
316.493,1.002
316.523,1.010
316.553,1.001
316.583,1.017
316.613,1.006
316.643,1.002
316.673,1.000
316.703,1.006
316.733,1.011
316.763,1.009
316.793,1.000
316.823,1.007
316.853,1.007
316.883,1.005
316.913,1.009
316.943,1.008
316.973,1.006
317.003,1.002
317.033,1.004
317.063,1.011
317.093,1.014
317.123,1.000
317.153,1.008
317.183,1.009
317.213,1.003
317.243,1.008
317.273,1.009
317.303,1.012
317.333,1.005
317.363,1.002
317.393,1.000
317.423,1.014
317.453,1.005
317.483,1.015
317.513,1.000
317.543,0.999
317.573,0.996
317.603,1.021
317.633,1.004
317.663,0.997
317.693,0.983
317.723,1.018
317.753,1.039
317.783,0.991
317.813,0.994
317.843,1.012
317.873,0.978
317.903,1.032
317.933,0.997
317.963,1.036
317.993,0.989
318.023,1.011
318.053,1.000
318.083,0.977
318.113,1.009
318.143,1.001
318.173,0.973
318.203,1.005
318.233,1.038
318.263,0.973
318.293,0.943
318.323,0.983
318.353,0.990
318.383,0.976
318.413,0.952
318.443,0.979
318.473,0.976
318.503,0.968
318.533,0.961
318.563,0.958
318.593,0.983
318.623,1.033
318.653,1.023
318.683,0.953
318.713,0.976
318.743,1.007
318.773,1.051
318.803,1.041
318.833,1.054
318.863,1.069
318.893,1.062
318.923,1.125
318.953,1.113
318.983,1.028
319.013,1.014
319.043,1.029
319.073,1.047
319.103,0.986
319.133,1.018
319.163,1.064
319.193,1.037
319.223,1.042
319.253,1.059
319.283,1.046
319.313,1.043
319.343,1.020
319.373,1.001
319.403,1.043
319.433,1.077
319.463,1.045
319.493,1.005
319.523,1.029
319.553,0.998
319.583,0.983
319.613,1.009
319.643,1.014
319.673,0.987
319.703,0.975
319.733,0.987
319.763,0.992
319.793,1.015
319.823,0.999
319.853,0.980
319.883,0.996
319.913,1.010
319.943,1.016
319.973,0.995
320.003,1.015
320.033,1.010
320.063,1.002
320.093,1.007
320.123,1.005
320.153,1.021
320.183,1.008
320.213,1.009
320.243,1.002
320.273,1.022
320.303,1.020
320.333,1.013
320.363,1.030
320.393,1.030
320.423,1.021
320.453,1.011
320.483,1.006
320.513,1.009
320.543,1.014
320.573,1.039
320.603,1.047
320.633,1.039
320.663,1.040
320.693,1.033
320.723,1.020
320.753,1.037
320.783,1.024
320.813,1.001
320.843,1.014
320.873,1.069
320.903,1.085
320.933,1.078
320.963,1.073
320.993,1.374
321.023,1.226
321.053,0.980
321.083,0.840
321.113,0.802
321.143,0.901
321.173,0.921
321.203,0.984
321.233,0.995
321.263,1.019
321.293,1.130
321.323,1.208
321.353,1.091
321.383,0.758
321.413,0.846
321.443,0.733
321.473,0.958
321.503,1.059
321.533,1.100
321.563,1.095
321.593,1.124
321.623,1.064
321.653,0.984
321.683,1.001
321.713,1.069
321.743,1.005
321.773,0.991
321.803,1.049
321.833,1.033
321.863,1.013
321.893,1.018
321.923,1.027
321.953,1.022
321.983,1.006
322.013,1.015
322.043,1.009
322.073,0.984
322.103,1.002
322.133,1.014
322.163,0.996
322.193,1.015
322.223,1.031
322.253,1.043
322.283,1.044
322.313,1.028
322.343,1.038
322.373,1.040
322.403,1.023
322.433,1.026
322.463,1.029
322.493,1.023
322.523,1.001
322.553,1.003
322.583,1.019
322.613,1.016
322.643,1.010
322.673,1.006
322.703,1.011
322.733,1.005
322.763,1.006
322.793,1.034
322.823,1.037
322.853,1.018
322.883,1.017
322.913,1.002
322.943,1.001
322.973,1.024
323.003,1.045
323.033,1.061
323.063,1.063
323.093,1.049
323.123,1.035
323.153,1.019
323.183,1.011
323.213,1.014
323.243,1.014
323.273,1.024
323.303,1.031
323.333,1.046
323.363,1.033
323.393,1.029
323.423,1.032
323.453,1.040
323.483,1.016
323.513,1.026
323.543,1.042
323.573,1.031
323.603,1.031
323.633,1.036
323.663,1.035
323.693,1.026
323.723,1.021
323.753,1.042
323.783,1.030
323.813,1.040
323.843,1.022
323.873,1.019
323.903,1.036
323.933,1.043
323.963,1.021
323.993,1.020
324.023,1.033
324.053,1.025
324.083,1.028
324.113,1.028
324.143,1.029
324.173,1.032
324.203,1.037
324.233,1.033
324.263,1.033
324.293,1.035
324.323,1.022
324.353,1.018
324.383,1.018
324.413,1.019
324.443,1.021
324.473,1.022
324.503,1.027
324.533,1.027
324.563,1.037
324.593,1.037
324.623,1.024
324.653,1.027
324.683,1.032
324.713,1.035
324.743,1.026
324.773,1.033
324.803,1.032
324.833,1.031
324.863,1.033
324.893,1.031
324.923,1.033
324.953,1.042
324.983,1.037
325.013,1.038
325.043,1.037
325.073,1.037
325.103,1.037
325.133,1.033
325.163,1.029
325.193,1.031
325.223,1.032
325.253,1.030
325.283,1.031
325.313,1.038
325.343,1.038
325.373,1.032
325.403,1.031
325.433,1.040
325.463,1.032
325.493,1.031
325.523,1.028
325.553,1.036
325.583,1.038
325.613,1.033
325.643,1.036
325.673,1.031
325.703,1.034
325.733,1.035
325.763,1.038
325.793,1.032
325.823,1.032
325.853,1.031
325.883,1.032
325.913,1.038
325.943,1.037
325.973,1.032
326.003,1.029
326.033,1.039
326.063,1.027
326.093,1.027
326.123,1.037
326.153,1.039
326.183,1.035
326.213,1.030
326.243,1.034
326.273,1.032
326.303,1.027
326.333,1.035
326.363,1.038
326.393,1.039
326.423,1.033
326.453,1.031
326.483,1.039
326.513,1.043
326.543,1.033
326.573,1.028
326.603,1.037
326.633,1.042
326.663,1.035
326.693,1.030
326.723,1.031
326.753,1.030
326.783,1.039
326.813,1.042
326.843,1.036
326.873,1.033
326.903,1.030
326.933,1.035
326.963,1.030
326.993,1.032
327.023,1.030
327.053,1.034
327.083,1.040
327.113,1.037
327.143,1.028
327.173,1.032
327.203,1.033
327.233,1.027
327.263,1.040
327.293,1.037
327.323,1.043
327.353,1.037
327.383,1.036
327.413,1.032
327.443,1.034
327.473,1.032
327.503,1.033
327.533,1.034
327.563,1.035
327.593,1.038
327.623,1.049
327.653,1.056
327.683,1.053
327.713,1.049
327.743,1.050
327.773,1.047
327.803,1.039
327.833,1.034
327.863,1.030
327.893,1.032
327.923,1.022
327.953,1.026
327.983,1.037
328.013,1.031
328.043,1.035
328.073,1.035
328.103,1.026
328.133,1.021
328.163,1.031
328.193,1.044
328.223,1.036
328.253,1.036
328.283,1.014
328.313,1.036
328.343,1.066
328.373,1.054
328.403,1.052
328.433,1.040
328.463,1.042
328.493,1.008
328.523,1.021
328.553,1.014
328.583,1.015
328.613,1.005
328.643,1.015
328.673,1.008
328.703,1.023
328.733,1.028
328.763,1.009
328.793,0.999
328.823,1.014
328.853,1.016
328.883,0.987
328.913,0.998
328.943,1.020
328.973,1.007
329.003,1.013
329.033,0.999
329.063,0.972
329.093,1.025
329.123,0.968
329.153,0.976
329.183,1.016
329.213,0.995
329.243,1.018
329.273,1.007
329.303,1.036
329.333,1.012
329.363,1.017
329.393,1.031
329.423,1.027
329.453,1.025
329.483,1.036
329.513,1.019
329.543,1.028
329.573,1.025
329.603,1.024
329.633,1.038
329.663,1.035
329.693,1.038
329.723,1.032
329.753,1.031
329.783,1.012
329.813,1.019
329.843,1.031
329.873,1.032
329.903,1.028
329.933,1.045
329.963,1.033
329.993,1.023
330.023,1.031
330.053,1.034
330.083,1.047
330.113,1.015
330.143,1.012
330.173,1.050
330.203,1.037
330.233,1.041
330.263,1.044
330.293,1.045
330.323,1.036
330.353,1.017
330.383,1.028
330.413,1.042
330.443,1.040
330.473,1.025
330.503,1.036
330.533,1.021
330.563,1.022
330.593,1.026
330.623,1.098
330.653,1.034
330.683,1.024
330.713,1.020
330.743,1.022
330.773,1.026
330.803,1.054
330.833,1.065
330.863,1.040
330.893,1.015
330.923,1.021
330.953,1.049
330.983,1.028
331.013,1.038
331.043,1.008
331.073,0.998
331.103,1.041
331.133,0.983
331.163,1.037
331.193,1.067
331.223,1.051
331.253,1.047
331.283,1.058
331.313,1.019
331.343,1.064
331.373,1.042
331.403,1.040
331.433,1.083
331.463,1.009
331.493,1.052
331.523,0.987
331.553,1.006
331.583,1.051
331.613,1.030
331.643,1.004
331.673,1.049
331.703,1.017
331.733,1.034
331.763,1.065
331.793,0.988
331.823,1.031
331.853,1.084
331.883,1.003
331.913,1.042
331.943,1.088
331.973,1.034
332.003,1.065
332.033,1.111
332.063,1.019
332.093,1.023
332.123,1.039
332.153,1.061
332.183,1.046
332.213,1.016
332.243,0.990
332.273,0.994
332.303,1.002
332.333,1.030
332.363,1.016
332.393,1.055
332.423,1.046
332.453,0.995
332.483,1.008
332.513,1.004
332.543,1.010
332.573,1.056
332.603,1.037
332.633,1.016
332.663,1.019
332.693,1.031
332.723,1.020
332.753,1.040
332.783,1.030
332.813,1.052
332.843,1.051
332.873,1.019
332.903,1.008
332.933,0.925
332.963,1.100
332.993,1.042
333.023,1.065
333.053,1.049
333.083,1.050
333.113,1.056
333.143,0.961
333.173,1.016
333.203,1.009
333.233,0.981
333.263,1.021
333.293,1.040
333.323,1.021
333.353,1.049
333.383,1.021
333.413,1.014
333.443,1.029
333.473,1.030
333.503,1.030
333.533,1.018
333.563,1.030
333.593,1.039
333.623,1.018
333.653,1.048
333.683,0.964
333.713,1.056
333.743,1.064
333.773,1.022
333.803,1.032
333.833,1.068
