df_hash,22ZHK4.CSFR2S
369.423,262
369.448,234
369.473,190
369.498,140
369.523,88
369.548,33
369.573,-27
369.598,-85
369.623,-120
369.648,-111
369.673,-50
369.698,44
369.723,140
369.748,207
369.773,240
369.798,255
369.823,271
369.848,290
369.873,299
369.898,283
369.923,241
369.948,192
369.973,154
369.998,138
370.023,142
370.048,161
370.073,189
370.098,219
370.123,242
370.148,251
370.173,239
370.198,208
370.223,161
370.248,107
370.273,62
370.298,52
370.323,100
370.348,208
370.373,345
370.398,466
370.423,536
370.448,552
370.473,532
370.498,498
370.523,458
370.548,407
370.573,337
370.598,247
370.623,144
370.648,48
370.673,-24
370.698,-67
370.723,-90
370.748,-112
370.773,-151
370.798,-197
370.823,-223
370.848,-201
370.873,-131
370.898,-45
370.923,25
370.948,66
370.973,92
370.998,119
371.023,150
371.048,173
371.073,181
371.098,181
371.123,189
371.148,212
371.173,241
371.198,262
371.223,271
371.248,275
371.273,288
371.298,315
371.323,345
371.348,364
371.373,368
371.398,367
371.423,381
371.448,415
371.473,452
371.498,460
371.523,422
371.548,353
371.573,291
371.598,262
371.623,258
371.648,248
371.673,210
371.698,156
371.723,112
371.748,98
371.773,105
371.798,113
371.823,107
371.848,89
371.873,67
371.898,49
371.923,35
371.948,23
371.973,12
371.998,4
372.023,4
372.048,22
372.073,73
372.098,154
372.123,244
372.148,308
372.173,322
372.198,291
372.223,242
372.248,203
372.273,186
372.298,191
372.323,206
372.348,222
372.373,234
372.398,238
372.423,236
372.448,230
372.473,217
372.498,193
372.523,153
372.548,109
372.573,73
372.598,46
372.623,13
372.648,-38
372.673,-97
372.698,-128
372.723,-107
372.748,-51
372.773,0
372.798,18
372.823,19
372.848,34
372.873,75
372.898,120
372.923,139
372.948,132
372.973,128
372.998,148
373.023,184
373.048,205
373.073,201
373.098,186
373.123,185
373.148,198
373.173,208
373.198,203
373.223,195
373.248,210
373.273,256
373.298,313
373.323,358
373.348,385
373.373,404
373.398,431
373.423,462
373.448,485
373.473,495
373.498,492
373.523,468
373.548,396
373.573,248
373.598,28
373.623,-200
373.648,-354
373.673,-380
373.698,-297
373.723,-179
373.748,-92
373.773,-43
373.798,9
373.823,104
373.848,234
373.873,356
373.898,436
373.923,487
373.948,544
373.973,627
373.998,714
374.023,773
374.048,798
374.073,808
374.098,817
374.123,801
374.148,715
374.173,541
374.198,304
374.223,46
374.248,-209
374.273,-467
374.298,-717
374.323,-904
374.348,-952
374.373,-828
374.398,-579
374.423,-309
374.448,-104
374.473,25
374.498,122
374.523,231
374.548,350
374.573,447
374.598,495
374.623,494
374.648,466
374.673,429
374.698,394
374.723,372
374.748,375
374.773,409
374.798,457
374.823,487
374.848,477
374.873,431
374.898,374
374.923,326
374.948,285
374.973,233
374.998,159
375.023,69
375.048,-31
375.073,-145
375.098,-283
375.123,-432
375.148,-541
375.173,-553
375.198,-451
375.223,-279
375.248,-115
375.273,-12
375.298,41
375.323,95
375.348,186
375.373,302
375.398,395
375.423,431
375.448,415
375.473,379
375.498,356
375.523,361
375.548,393
375.573,445
375.598,505
375.623,556
375.648,578
375.673,555
375.698,476
375.723,340
375.748,150
375.773,-65
375.798,-260
375.823,-377
375.848,-390
375.873,-328
375.898,-250
375.923,-206
375.948,-196
375.973,-189
375.998,-168
376.023,-151
376.048,-173
376.073,-235
376.098,-294
376.123,-286
376.148,-185
376.173,-9
376.198,199
376.223,411
376.248,616
376.273,804
376.298,958
376.323,1061
376.348,1118
376.373,1145
376.398,1153
376.423,1136
376.448,1091
376.473,1030
376.498,977
376.523,934
376.548,864
376.573,720
376.598,494
376.623,251
376.648,85
376.673,58
376.698,160
376.723,324
376.748,471
376.773,548
376.798,536
376.823,439
376.848,283
376.873,105
376.898,-57
376.923,-188
376.948,-289
376.973,-368
376.998,-424
377.023,-448
377.048,-440
377.073,-419
377.098,-406
377.123,-408
377.148,-420
377.173,-437
377.198,-471
377.223,-525
377.248,-580
377.273,-592
377.298,-533
377.323,-416
377.348,-287
377.373,-184
377.398,-113
377.423,-51
377.448,12
377.473,65
377.498,95
377.523,113
377.548,164
377.573,287
377.598,480
377.623,689
377.648,841
377.673,881
377.698,799
377.723,627
377.748,417
377.773,215
377.798,48
377.823,-71
377.848,-133
377.873,-124
377.898,-35
377.923,115
377.948,283
377.973,416
377.998,491
378.023,518
378.048,529
378.073,542
378.098,556
378.123,562
378.148,562
378.173,564
378.198,576
378.223,591
378.248,599
378.273,586
378.298,538
378.323,433
378.348,253
378.373,5
378.398,-269
378.423,-506
378.448,-651
378.473,-689
378.498,-630
378.523,-497
378.548,-309
378.573,-92
378.598,115
378.623,275
378.648,367
378.673,408
378.698,437
378.723,475
378.748,513
378.773,529
378.798,521
378.823,522
378.848,577
378.873,690
378.898,801
378.923,816
378.948,676
378.973,402
378.998,83
379.023,-187
379.048,-361
379.073,-440
379.098,-441
379.123,-375
379.148,-253
379.173,-107
379.198,12
379.223,77
379.248,105
379.273,141
379.298,214
379.323,303
379.348,361
379.373,366
379.398,339
379.423,316
379.448,315
379.473,319
379.498,312
379.523,300
379.548,306
379.573,332
379.598,350
379.623,314
379.648,201
379.673,25
379.698,-172
379.723,-349
379.748,-462
379.773,-481
379.798,-394
379.823,-227
379.848,-34
379.873,126
379.898,230
379.923,293
379.948,348
379.973,407
379.998,451
380.023,450
380.048,392
380.073,294
380.098,193
380.123,126
380.148,119
380.173,177
380.198,283
380.223,406
380.248,515
380.273,596
380.298,656
380.323,708
380.348,754
380.373,781
380.398,776
380.423,737
380.448,680
380.473,615
380.498,545
380.523,459
380.548,351
380.573,222
380.598,73
380.623,-100
380.648,-302
380.673,-519
380.698,-709
380.723,-826
380.748,-850
380.773,-804
380.798,-739
380.823,-689
380.848,-647
380.873,-570
380.898,-427
380.923,-227
380.948,-17
380.973,157
380.998,289
381.023,401
381.048,515
381.073,623
381.098,696
381.123,720
381.148,714
381.173,714
381.198,734
381.223,747
381.248,720
381.273,653
381.298,589
381.323,581
381.348,638
381.373,719
381.398,763
381.423,737
381.448,657
381.473,562
381.498,480
381.523,413
381.548,346
381.573,268
381.598,188
381.623,131
381.648,112
381.673,120
381.698,116
381.723,54
381.748,-81
381.773,-264
381.798,-445
381.823,-594
381.848,-721
381.873,-844
381.898,-946
381.923,-966
381.948,-844
381.973,-586
381.998,-274
382.023,-6
382.048,171
382.073,288
382.098,390
382.123,491
382.148,563
382.173,582
382.198,563
382.223,546
382.248,552
382.273,564
382.298,550
382.323,502
382.348,444
382.373,394
382.398,348
382.423,285
382.448,205
382.473,139
382.498,116
382.523,128
382.548,127
382.573,62
382.598,-73
382.623,-240
382.648,-388
382.673,-489
382.698,-537
382.723,-524
382.748,-434
382.773,-260
382.798,-31
382.823,193
382.848,361
382.873,466
382.898,551
382.923,665
382.948,813
382.973,948
382.998,1007
383.023,960
383.048,840
383.073,711
383.098,632
383.123,621
383.148,660
383.173,720
383.198,773
383.223,795
383.248,753
383.273,618
383.298,393
383.323,127
383.348,-107
383.373,-261
383.398,-342
383.423,-400
383.448,-479
383.473,-563
383.498,-601
383.523,-556
383.548,-450
383.573,-344
383.598,-278
383.623,-234
383.648,-151
383.673,1
383.698,191
383.723,350
383.748,429
383.773,440
383.798,428
383.823,426
383.848,437
383.873,450
383.898,475
383.923,525
383.948,593
383.973,624
383.998,548
384.023,334
384.048,21
384.073,-301
384.098,-541
384.123,-647
384.148,-616
384.173,-479
384.198,-282
384.223,-72
384.248,117
384.273,271
384.298,390
384.323,482
384.348,556
384.373,626
384.398,711
384.423,828
384.448,963
384.473,1065
384.498,1064
384.523,915
384.548,633
384.573,280
384.598,-65
384.623,-354
384.648,-570
384.673,-712
384.698,-774
384.723,-742
384.748,-615
384.773,-414
384.798,-191
384.823,0
384.848,128
384.873,201
384.898,256
384.923,325
384.948,406
384.973,474
384.998,508
385.023,517
385.048,529
385.073,561
385.098,597
385.123,607
385.148,583
385.173,546
385.198,519
385.223,493
385.248,431
385.273,307
385.298,139
385.323,-27
385.348,-160
385.373,-263
385.398,-363
385.423,-461
385.448,-524
385.473,-510
385.498,-410
385.523,-258
385.548,-100
385.573,34
385.598,147
385.623,246
385.648,334
385.673,394
385.698,414
385.723,398
385.748,368
385.773,347
385.798,342
385.823,335
385.848,301
385.873,235
385.898,169
385.923,157
385.948,230
385.973,366
385.998,497
386.023,554
386.048,519
386.073,422
386.098,315
386.123,232
386.148,180
386.173,151
386.198,142
386.223,151
386.248,169
386.273,180
386.298,170
386.323,140
386.348,99
386.373,50
386.398,-9
386.423,-80
386.448,-148
386.473,-186
386.498,-171
386.523,-96
386.548,26
386.573,171
386.598,306
386.623,409
386.648,471
386.673,506
386.698,532
386.723,561
386.748,576
386.773,549
386.798,462
386.823,319
386.848,144
386.873,-37
386.898,-206
386.923,-344
386.948,-428
386.973,-442
386.998,-393
387.023,-309
387.048,-219
387.073,-125
387.098,-8
387.123,150
387.148,344
387.173,541
387.198,702
387.223,812
387.248,872
387.273,898
387.298,901
387.323,889
387.348,867
387.373,830
387.398,766
387.423,654
387.448,478
387.473,240
387.498,-35
387.523,-305
387.548,-519
387.573,-639
387.598,-663
387.623,-621
387.648,-559
387.673,-499
387.698,-423
387.723,-295
387.748,-107
387.773,103
387.798,281
387.823,397
387.848,469
387.873,541
387.898,636
387.923,739
387.948,812
387.973,822
387.998,755
388.023,608
388.048,385
388.073,104
388.098,-187
388.123,-425
388.148,-555
388.173,-570
388.198,-506
388.223,-418
388.248,-340
388.273,-271
388.298,-182
388.323,-54
388.348,100
388.373,246
388.398,342
388.423,372
388.448,352
388.473,316
388.498,287
388.523,277
388.548,295
388.573,357
388.598,470
388.623,615
388.648,743
388.673,802
388.698,763
388.723,631
388.748,428
388.773,165
388.798,-145
388.823,-467
388.848,-734
388.873,-874
388.898,-859
388.923,-718
388.948,-516
388.973,-305
388.998,-114
389.023,51
389.048,185
389.073,277
389.098,332
389.123,369
389.148,412
389.173,467
389.198,526
389.223,577
389.248,619
389.273,658
389.298,692
389.323,710
389.348,706
389.373,694
389.398,703
389.423,750
389.448,823
389.473,890
389.498,925
389.523,929
389.548,919
389.573,898
389.598,845
389.623,736
389.648,559
389.673,331
389.698,76
389.723,-179
389.748,-415
389.773,-599
389.798,-696
389.823,-690
389.848,-606
389.873,-499
389.898,-419
389.923,-378
389.948,-349
389.973,-297
389.998,-201
390.023,-66
390.048,81
390.073,212
390.098,304
390.123,357
390.148,396
390.173,450
390.198,524
390.223,584
390.248,572
390.273,452
390.298,241
390.323,-5
390.348,-238
390.373,-438
390.398,-607
390.423,-741
390.448,-813
390.473,-787
390.498,-652
390.523,-436
390.548,-191
390.573,33
390.598,212
390.623,351
390.648,467
390.673,568
390.698,641
390.723,666
390.748,638
390.773,587
390.798,557
390.823,568
390.848,595
390.873,588
390.898,520
390.923,410
390.948,291
390.973,174
390.998,47
391.023,-93
391.048,-202
391.073,-210
391.098,-75
391.123,176
391.148,470
391.173,736
391.198,935
391.223,1046
391.248,1041
391.273,890
391.298,606
391.323,256
391.348,-50
391.373,-229
391.398,-258
391.423,-174
391.448,-39
391.473,89
391.498,175
391.523,199
391.548,164
391.573,89
391.598,11
391.623,-35
391.648,-31
391.673,22
391.698,107
391.723,198
391.748,289
391.773,391
391.798,522
391.823,676
391.848,808
391.873,863
391.898,815
391.923,682
391.948,510
391.973,325
391.998,121
392.023,-108
392.048,-339
392.073,-518
392.098,-610
392.123,-629
392.148,-625
392.173,-626
392.198,-616
392.223,-552
392.248,-413
392.273,-225
392.298,-37
392.323,116
392.348,231
392.373,319
392.398,389
392.423,447
392.448,497
392.473,538
392.498,563
392.523,560
392.548,529
392.573,486
392.598,443
392.623,393
392.648,314
392.673,206
392.698,105
392.723,63
392.748,95
392.773,162
392.798,204
392.823,193
392.848,158
392.873,149
392.898,191
392.923,259
392.948,315
392.973,335
392.998,319
393.023,270
393.048,190
393.073,87
393.098,-8
393.123,-50
393.148,-17
393.173,70
393.198,159
393.223,202
393.248,190
393.273,148
393.298,108
393.323,92
393.348,103
393.373,142
393.398,209
393.423,303
393.448,419
393.473,542
393.498,656
393.523,746
393.548,801
393.573,806
393.598,743
393.623,593
393.648,355
393.673,63
393.698,-221
393.723,-424
393.748,-502
393.773,-458
393.798,-343
393.823,-217
393.848,-122
393.873,-63
393.898,-22
393.923,23
393.948,85
393.973,160
393.998,236
394.023,301
394.048,344
394.073,367
394.098,379
394.123,396
394.148,431
394.173,485
394.198,553
394.223,626
394.248,700
394.273,772
394.298,829
394.323,848
394.348,800
394.373,670
394.398,462
394.423,202
394.448,-80
394.473,-354
394.498,-591
394.523,-761
394.548,-845
394.573,-845
394.598,-791
394.623,-724
394.648,-663
394.673,-590
394.698,-474
394.723,-311
394.748,-144
394.773,-34
394.798,-8
394.823,-39
394.848,-70
394.873,-70
394.898,-49
394.923,-37
394.948,-37
394.973,-19
394.998,43
395.023,144
395.048,247
395.073,338
395.098,453
395.123,647
395.148,938
395.173,1262
395.198,1506
395.223,1586
395.248,1493
395.273,1289
395.298,1049
395.323,810
395.348,577
395.373,351
395.398,157
395.423,39
395.448,20
395.473,80
395.498,169
395.523,243
395.548,295
395.573,345
395.598,411
395.623,476
395.648,504
395.673,477
395.698,423
395.723,391
395.748,411
395.773,456
395.798,474
395.823,438
395.848,372
395.873,323
395.898,305
395.923,282
395.948,202
395.973,45
395.998,-160
396.023,-374
396.048,-576
396.073,-768
396.098,-937
396.123,-1050
396.148,-1077
396.173,-1032
396.198,-966
396.223,-919
396.248,-883
396.273,-815
396.298,-687
396.323,-525
396.348,-376
396.373,-264
396.398,-172
396.423,-68
396.448,48
396.473,149
396.498,218
396.523,281
396.548,388
396.573,570
396.598,800
396.623,1006
396.648,1121
396.673,1110
396.698,978
396.723,759
396.748,505
396.773,278
396.798,127
396.823,64
396.848,65
396.873,87
396.898,110
396.923,146
396.948,220
396.973,335
396.998,463
397.023,569
397.048,639
397.073,683
397.098,718
397.123,737
397.148,721
397.173,656
397.198,553
397.223,436
397.248,315
397.273,184
397.298,43
397.323,-78
397.348,-130
397.373,-71
397.398,82
397.423,265
397.448,398
397.473,449
397.498,440
397.523,417
397.548,401
397.573,375
397.598,309
397.623,205
397.648,106
397.673,61
397.698,81
397.723,133
397.748,169
397.773,170
397.798,148
397.823,117
397.848,72
397.873,1
397.898,-85
397.923,-145
397.948,-142
397.973,-87
397.998,-41
398.023,-62
398.048,-145
398.073,-230
398.098,-257
398.123,-223
398.148,-165
398.173,-117
398.198,-68
398.223,4
398.248,98
398.273,169
398.298,180
398.323,134
398.348,72
398.373,26
398.398,0
398.423,-9
398.448,29
398.473,163
398.498,392
398.523,638
398.548,790
398.573,787
398.598,664
398.623,506
398.648,364
398.673,223
398.698,50
398.723,-139
398.748,-280
398.773,-310
398.798,-237
398.823,-126
398.848,-40
398.873,14
398.898,71
398.923,153
398.948,243
398.973,295
398.998,291
399.023,255
399.048,245
399.073,302
399.098,426
399.123,579
399.148,708
399.173,776
399.198,775
399.223,727
399.248,661
399.273,594
399.298,524
399.323,437
399.348,327
399.373,197
399.398,57
399.423,-88
399.448,-239
399.473,-394
399.498,-541
399.523,-663
399.548,-740
399.573,-757
399.598,-701
399.623,-571
399.648,-385
399.673,-187
399.698,-21
399.723,87
399.748,146
399.773,183
399.798,214
399.823,237
399.848,245
399.873,243
399.898,245
399.923,262
399.948,280
399.973,280
399.998,261
400.023,254
400.048,295
400.073,390
400.098,501
400.123,580
400.148,609
400.173,613
400.198,637
400.223,695
400.248,763
400.273,799
400.298,780
400.323,712
400.348,616
400.373,501
400.398,360
400.423,190
400.448,6
400.473,-151
400.498,-248
400.523,-273
400.548,-243
400.573,-191
400.598,-143
400.623,-107
400.648,-81
400.673,-59
400.698,-40
400.723,-17
400.748,19
400.773,83
400.798,178
400.823,286
400.848,385
400.873,455
400.898,494
400.923,514
400.948,521
400.973,510
400.998,476
401.023,427
401.048,389
401.073,377
401.098,372
401.123,322
401.148,179
401.173,-53
401.198,-318
401.223,-532
401.248,-644
401.273,-654
401.298,-590
401.323,-477
401.348,-325
401.373,-141
401.398,51
401.423,223
401.448,354
401.473,445
401.498,513
401.523,570
401.548,617
401.573,658
401.598,705
401.623,770
401.648,836
401.673,860
401.698,795
401.723,628
401.748,387
401.773,118
401.798,-145
401.823,-392
401.848,-612
401.873,-775
401.898,-841
401.923,-786
401.948,-628
401.973,-421
401.998,-224
402.023,-65
402.048,59
402.073,166
402.098,267
402.123,354
402.148,417
402.173,450
402.198,459
402.223,455
402.248,450
402.273,453
402.298,464
402.323,479
402.348,488
402.373,483
402.398,468
402.423,459
402.448,468
402.473,495
402.498,515
402.523,490
402.548,399
402.573,252
402.598,88
402.623,-55
402.648,-162
402.673,-233
402.698,-267
402.723,-250
402.748,-167
402.773,-28
402.798,126
402.823,252
402.848,332
402.873,383
402.898,423
402.923,441
402.948,399
402.973,281
402.998,123
403.023,5
403.048,-11
403.073,67
403.098,180
403.123,261
403.148,292
403.173,299
403.198,313
403.223,337
403.248,349
403.273,333
403.298,294
403.323,248
403.348,201
403.373,149
403.398,87
403.423,21
403.448,-35
403.473,-78
403.498,-108
403.523,-128
403.548,-133
403.573,-114
403.598,-71
403.623,-12
403.648,50
403.673,111
403.698,168
403.723,217
403.748,250
403.773,260
403.798,250
403.823,227
403.848,197
403.873,166
403.898,138
403.923,116
403.948,101
403.973,88
403.998,65
404.023,26
404.048,-27
404.073,-79
404.098,-109
404.123,-102
404.148,-55
404.173,25
404.198,127
404.223,233
404.248,333
404.273,417
404.298,479
404.323,514
404.348,527
404.373,526
404.398,518
404.423,499
404.448,456
404.473,381
404.498,292
404.523,222
404.548,193
404.573,192
404.598,188
404.623,164
404.648,141
404.673,160
404.698,230
404.723,319
404.748,377
404.773,382
404.798,357
404.823,332
404.848,314
404.873,283
404.898,227
404.923,162
404.948,117
404.973,100
404.998,92
405.023,71
405.048,36
405.073,8
405.098,-4
405.123,-17
405.148,-48
405.173,-86
405.198,-98
405.223,-60
405.248,15
405.273,90
405.298,136
405.323,156
405.348,169
405.373,181
405.398,187
405.423,181
405.448,175
405.473,177
405.498,183
405.523,171
405.548,130
405.573,76
405.598,32
405.623,4
405.648,-26
405.673,-71
405.698,-112
405.723,-113
405.748,-57
405.773,32
405.798,112
405.823,157
405.848,173
405.873,182
405.898,193
405.923,195
405.948,182
405.973,164
405.998,154
406.023,151
406.048,145
406.073,129
406.098,108
406.123,93
406.148,74
406.173,36
406.198,-16
406.223,-52
406.248,-32
406.273,51
406.298,164
406.323,260
406.348,320
406.373,358
406.398,393
406.423,428
406.448,451
406.473,460
406.498,464
406.523,468
406.548,464
406.573,447
406.598,424
406.623,412
406.648,412
406.673,392
406.698,320
406.723,200
406.748,81
406.773,7
406.798,-19
406.823,-41
406.848,-85
406.873,-135
406.898,-149
406.923,-109
406.948,-39
406.973,19
406.998,58
407.023,100
407.048,166
407.073,250
407.098,323
407.123,368
407.148,386
407.173,387
407.198,382
407.223,389
407.248,439
407.273,555
407.298,721
407.323,876
407.348,955
407.373,942
407.398,865
407.423,759
407.448,624
407.473,434
407.498,188
407.523,-67
407.548,-263
407.573,-358
407.598,-359
407.623,-310
407.648,-259
407.673,-239
407.698,-257
407.723,-295
407.748,-318
407.773,-294
407.798,-215
407.823,-96
407.848,53
407.873,243
407.898,480
407.923,733
407.948,924
407.973,979
407.998,884
408.023,690
408.048,463
408.073,228
408.098,-24
408.123,-290
408.148,-528
408.173,-688
408.198,-768
408.223,-804
408.248,-827
408.273,-814
408.298,-715
408.323,-512
408.348,-249
408.373,3
408.398,203
408.423,356
408.448,481
408.473,576
408.498,631
408.523,646
408.548,646
408.573,656
408.598,675
408.623,670
408.648,607
408.673,463
408.698,237
408.723,-46
408.748,-329
408.773,-525
408.798,-569
408.823,-459
408.848,-267
408.873,-84
408.898,49
408.923,159
408.948,282
408.973,408
408.998,489
409.023,498
409.048,468
409.073,469
409.098,532
409.123,623
409.148,674
409.173,662
409.198,617
409.223,582
409.248,556
409.273,503
409.298,409
409.323,316
409.348,290
409.373,354
409.398,452
409.423,499
409.448,448
409.473,326
409.498,193
409.523,91
409.548,26
409.573,-6
409.598,-2
409.623,38
409.648,90
409.673,109
409.698,75
409.723,14
409.748,-28
409.773,-38
409.798,-46
409.823,-88
409.848,-152
409.873,-183
409.898,-135
409.923,-22
409.948,94
409.973,171
409.998,211
410.023,245
410.048,280
410.073,286
410.098,239
410.123,160
410.148,97
410.173,78
410.198,87
410.223,88
410.248,72
410.273,58
410.298,56
410.323,42
410.348,-23
410.373,-133
410.398,-220
410.423,-202
410.448,-48
410.473,196
410.498,448
410.523,640
410.548,742
410.573,755
410.598,696
410.623,603
410.648,538
410.673,545
410.698,613
410.723,676
410.748,668
410.773,577
410.798,452
410.823,349
410.848,279
410.873,211
410.898,123
410.923,38
410.948,1
410.973,26
410.998,78
411.023,108
411.048,100
411.073,75
411.098,59
411.123,48
411.148,20
411.173,-31
411.198,-90
411.223,-128
411.248,-140
411.273,-143
411.298,-150
411.323,-156
411.348,-146
411.373,-120
411.398,-94
411.423,-82
411.448,-75
411.473,-48
411.498,11
411.523,94
411.548,171
411.573,228
411.598,269
411.623,303
411.648,329
411.673,335
411.698,318
411.723,295
411.748,283
411.773,283
411.798,279
411.823,260
411.848,233
411.873,218
411.898,220
411.923,222
411.948,208
411.973,186
411.998,197
412.023,269
412.048,391
412.073,508
412.098,568
412.123,551
412.148,475
412.173,365
412.198,242
412.223,127
412.248,52
412.273,53
412.298,127
412.323,231
412.348,307
412.373,328
412.398,308
412.423,273
412.448,231
412.473,175
412.498,117
412.523,98
412.548,153
412.573,265
412.598,375
412.623,430
412.648,427
412.673,405
412.698,397
412.723,400
412.748,393
412.773,367
412.798,332
412.823,287
412.848,211
412.873,84
412.898,-83
412.923,-255
412.948,-405
412.973,-530
412.998,-625
413.023,-652
413.048,-549
413.073,-301
413.098,26
413.123,318
413.148,498
413.173,585
413.198,654
413.223,753
413.248,868
413.273,951
413.298,976
413.323,958
413.348,919
413.373,861
413.398,773
413.423,666
413.448,567
413.473,489
413.498,398
413.523,233
413.548,-27
413.573,-344
413.598,-632
413.623,-825
413.648,-915
413.673,-934
413.698,-917
413.723,-874
413.748,-812
413.773,-750
413.798,-722
413.823,-742
413.848,-788
413.873,-819
413.898,-815
413.923,-802
413.948,-812
413.973,-823
413.998,-744
414.023,-467
414.048,37
414.073,684
414.098,1315
414.123,1796
414.148,2073
414.173,2162
414.198,2095
414.223,1894
414.248,1595
414.273,1261
414.298,971
414.323,766
414.348,635
414.373,535
414.398,442
414.423,360
414.448,301
414.473,250
414.498,178
414.523,66
414.548,-65
414.573,-184
414.598,-268
414.623,-319
414.648,-344
414.673,-342
414.698,-306
414.723,-236
414.748,-137
414.773,-12
414.798,136
414.823,296
414.848,427
414.873,482
414.898,447
414.923,355
414.948,266
414.973,214
414.998,181
415.023,117
415.048,-10
415.073,-181
415.098,-329
415.123,-393
415.148,-354
415.173,-243
415.198,-111
415.223,6
415.248,99
415.273,173
415.298,236
415.323,283
415.348,312
415.373,322
415.398,319
415.423,311
415.448,300
415.473,286
415.498,269
415.523,248
415.548,215
415.573,167
415.598,119
415.623,101
415.648,151
415.673,275
415.698,439
415.723,588
415.748,679
415.773,708
415.798,693
415.823,644
415.848,554
415.873,411
415.898,227
415.923,30
415.948,-149
415.973,-295
415.998,-402
416.023,-462
416.048,-470
416.073,-435
416.098,-381
416.123,-328
416.148,-276
416.173,-204
416.198,-103
416.223,9
416.248,101
416.273,153
416.298,181
416.323,210
416.348,246
416.373,274
416.398,281
416.423,275
416.448,272
416.473,275
416.498,265
416.523,230
416.548,178
416.573,135
416.598,105
416.623,72
416.648,20
416.673,-27
416.698,-23
416.723,63
416.748,207
416.773,350
416.798,447
416.823,506
416.848,558
416.873,621
416.898,679
416.923,710
416.948,714
416.973,712
416.998,717
417.023,718
417.048,694
417.073,636
417.098,553
417.123,452
417.148,330
417.173,186
417.198,41
417.223,-75
417.248,-149
417.273,-194
417.298,-231
417.323,-256
417.348,-240
417.373,-165
417.398,-48
417.423,65
417.448,157
417.473,247
417.498,366
417.523,509
417.548,628
417.573,666
417.598,616
417.623,513
417.648,390
417.673,242
417.698,51
417.723,-171
417.748,-362
417.773,-449
417.798,-414
417.823,-308
417.848,-203
417.873,-136
417.898,-91
417.923,-35
417.948,36
417.973,101
417.998,144
418.023,174
418.048,210
418.073,255
418.098,285
418.123,277
418.148,227
418.173,146
418.198,39
418.223,-94
418.248,-242
418.273,-355
418.298,-367
418.323,-251
418.348,-47
418.373,162
418.398,312
418.423,397
418.448,455
418.473,514
418.498,566
418.523,588
418.548,574
418.573,543
418.598,511
418.623,466
418.648,382
418.673,257
418.698,121
418.723,17
418.748,-45
418.773,-97
418.798,-167
418.823,-247
418.848,-295
418.873,-282
418.898,-228
418.923,-187
418.948,-198
418.973,-246
418.998,-273
419.023,-231
419.048,-117
419.073,31
419.098,179
419.123,316
419.148,447
419.173,572
419.198,668
419.223,715
419.248,712
419.273,678
419.298,624
419.323,538
419.348,411
419.373,270
419.398,177
419.423,187
419.448,292
419.473,415
419.498,463
419.523,400
419.548,267
419.573,139
419.598,62
419.623,31
419.648,20
419.673,15
419.698,26
419.723,52
419.748,69
419.773,33
419.798,-82
419.823,-265
419.848,-461
419.873,-606
419.898,-647
419.923,-568
419.948,-395
419.973,-178
419.998,31
420.023,210
420.048,359
420.073,485
420.098,590
420.123,663
420.148,705
420.173,729
420.198,753
420.223,779
420.248,792
420.273,779
420.298,742
420.323,693
420.348,628
420.373,533
420.398,402
420.423,264
420.448,162
420.473,122
420.498,129
420.523,145
420.548,148
420.573,146
420.598,158
420.623,192
420.648,233
420.673,266
420.698,285
420.723,291
420.748,280
420.773,249
420.798,201
420.823,145
420.848,81
420.873,5
420.898,-68
420.923,-97
420.948,-33
420.973,118
420.998,286
421.023,375
421.048,352
421.073,268
421.098,206
421.123,190
421.148,176
421.173,113
421.198,9
421.223,-71
421.248,-85
421.273,-49
421.298,-14
421.323,-2
421.348,8
421.373,35
421.398,60
421.423,47
421.448,5
421.473,-11
421.498,40
421.523,133
421.548,199
421.573,200
421.598,169
421.623,162
421.648,185
421.673,192
421.698,144
421.723,65
421.748,10
421.773,0
421.798,-2
421.823,-29
421.848,-65
421.873,-62
421.898,-13
421.923,31
421.948,23
421.973,-18
421.998,-17
422.023,69
422.048,197
422.073,284
422.098,302
422.123,312
422.148,387
422.173,531
422.198,677
422.223,756
422.248,757
422.273,710
422.298,633
422.323,516
422.348,361
422.373,202
422.398,77
422.423,-17
422.448,-130
422.473,-291
422.498,-467
422.523,-587
422.548,-607
422.573,-547
422.598,-455
422.623,-357
422.648,-236
422.673,-74
422.698,110
422.723,277
422.748,392
422.773,452
422.798,474
422.823,471
422.848,456
422.873,451
422.898,487
422.923,575
422.948,682
422.973,740
422.998,694
423.023,538
423.048,330
423.073,154
423.098,64
423.123,60
423.148,92
423.173,111
423.198,104
423.223,103
423.248,147
423.273,242
423.298,356
423.323,443
423.348,476
423.373,460
423.398,415
423.423,362
423.448,323
423.473,312
423.498,325
423.523,330
423.548,289
423.573,193
423.598,83
423.623,24
423.648,42
423.673,107
423.698,161
423.723,176
423.748,165
423.773,158
423.798,162
423.823,159
423.848,139
423.873,112
423.898,95
423.923,80
423.948,46
423.973,-13
423.998,-68
424.023,-82
424.048,-49
424.073,-7
424.098,-5
424.123,-53
424.148,-113
424.173,-127
424.198,-55
424.223,98
424.248,296
424.273,476
424.298,578
424.323,577
424.348,493
424.373,383
424.398,299
424.423,256
424.448,230
424.473,197
424.498,156
424.523,127
424.548,119
424.573,115
424.598,96
424.623,67
424.648,50
424.673,59
424.698,70
424.723,43
424.748,-33
424.773,-130
424.798,-205
424.823,-237
424.848,-236
